,ACC_pre_L,Frontal_Inf_Oper_L,Temporal_Sup_R,Cerebellum_7b_R,Occipital_Mid_R,ACC_sub_L,Putamen_L,Cerebellum_4_5_R,Thal_IL_R,Thal_VL_L,Insula_R,Lingual_L,Thal_LP_R,OFClat_R,Frontal_Inf_Orb_2_L,Vermis_10,Thal_LP_L,Precentral_R,Thal_VL_R,Cerebellum_3_L,Raphe_D,Red_N_R,Temporal_Mid_L,Parietal_Inf_R,Supp_Motor_Area_R,Rectus_R,SN_pc_L,Cerebellum_3_R,Thal_VPL_L,Vermis_9,Insula_L,Fusiform_L,Occipital_Sup_R,Thal_Re_L,Hippocampus_R,Thal_PuI_L,Cerebellum_8_L,VTA_R,Thal_MGN_R,Thal_MDm_R,Vermis_4_5,Occipital_Inf_R,Cerebellum_10_R,Temporal_Inf_R,Cerebellum_7b_L,SN_pr_R,Cerebellum_4_5_L,Occipital_Mid_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Olfactory_L,SupraMarginal_R,Temporal_Pole_Sup_L,Raphe_M,Thal_PuL_L,Vermis_7,OFCant_R,Hippocampus_L,Thal_MGN_L,Thal_AV_R
SN_pr_R,-0.4390054149233994,-0.4002023553110165,0.9875490178564521,0.9019213058494467,0.03860657546876701,0.14761648194925292,0.33695511330231975,0.5798293700524227,0.9720205594551701,0.7740647558095743,0.8493654290413478,0.43538263314277287,0.9449593772013589,0.9759058135441303,-0.25735671918756875,0.25592052205012716,0.2542215770094236,0.5496354597413438,0.9276118309269163,0.15857688334125647,0.8120353303149991,0.927923058017726,-0.4074079755139286,0.49072113105943627,-0.22525674603191556,0.9166956903647608,0.9413866112983738,0.946888425090912,0.19790947691244218,0.20356324422200447,0.07909883689806196,0.21181180494587454,-0.19623231812816996,0.8771138049826046,0.9879295411814052,0.15436563319386887,0.3115808751501916,0.8626557508078412,0.8564463242171227,0.9705370892357871,0.30163461378365763,0.2922051140498707,0.9227213291163308,0.9865690626120693,0.43481850258515004,1.0,0.2497912533769228,-0.7907341182996654,-0.4034658459571527,-0.8916988916915455,0.5276429599262227,0.6667391031148538,0.3574748564531113,0.794591224174147,0.17848555110906825,0.36976349182406953,0.9377694660946133,0.25755844956287127,0.21819173104999695,0.9211553943217635
Cerebellum_4_5_L,-0.2704328949828322,0.642942069634283,0.14808904058162822,0.638554975787468,-0.8547766397426533,0.5818858307668994,-0.05617332810077065,0.9325562958786805,0.12110185792843249,0.7298609761151293,-0.28095805646490735,0.9526207113031914,0.3915697110958405,0.28658971812649997,0.6531071031166097,0.9961257192327663,0.9459718988147734,-0.6476342312710991,0.29725070798529396,0.9926093723042109,-0.3494252188085849,-0.11864424001924398,0.6777371302900277,-0.6368413865885045,0.2249644677519967,-0.05775447016034731,0.37128177750656305,0.5299267333454887,0.9628133818374685,0.9961214499660092,0.9095508104927724,0.9970763489252635,-0.7992288985480828,0.6543766185019533,0.3094045225554726,0.9908785714724891,0.9847568054521377,-0.22015737741554062,-0.2619518050250751,0.19556194276633157,0.9981388379839327,-0.7862067588602438,-0.1165867608465811,0.13214118309422604,0.9430411847501716,0.2497912533769228,1.0,-0.3545315616656588,-0.8705628717868106,-0.029607343201894634,0.12666209256263197,-0.5022626645372015,0.9920542401873113,-0.31473978759550963,0.9427607899004573,0.12342066158575271,-0.05087315465307298,0.9827316732723901,0.9776456099635857,0.27953442991556643
Occipital_Mid_L,0.8930760667203433,0.48022563416873376,-0.8032215728061526,-0.8075465084658661,0.3745493601980844,0.2693500539796826,0.2968801633078256,-0.6001157203590873,-0.8189710489729158,-0.8519222120089137,-0.5492166793645415,-0.36312578262897993,-0.9271422819877182,-0.7887094382314768,0.4480274592221275,-0.36196107799393373,-0.5370858792829722,-0.3527499926478743,-0.9253288305874331,-0.2393875658752727,-0.5103865561772502,-0.633707855955305,0.44327102184984474,-0.48286905043972767,-0.4035771078372416,-0.5711468421601859,-0.6295136057733612,-0.7902306842541764,-0.43990105829913245,-0.3272009493339374,0.013272466207906565,-0.2877796836555966,0.6323973273627047,-0.8332899627488407,-0.7865268068828173,-0.3213720089405093,-0.46098403387111814,-0.5071303527727342,-0.6230465265142878,-0.8705648756875018,-0.3952641482476171,0.11913791457190381,-0.6465106897247309,-0.737576740839838,-0.5436994331520086,-0.7907341182996654,-0.3545315616656588,1.0,0.3137552974380716,0.8983445357514632,0.059486590886482026,-0.5102671111350877,-0.41546976946330055,-0.41254046975743003,-0.4812034468663265,0.21693329965345512,-0.6475056254029826,-0.2528684479993008,-0.3768868852702269,-0.9409242826030759
Frontal_Sup_2_R,0.11853191123038945,-0.5175605439085644,-0.293620767455118,-0.6934735421528295,0.5737757269366085,-0.7045154786731108,-0.26493877231657953,-0.884886886843862,-0.2229003470132875,-0.6336832480903308,0.01817361209490976,-0.8927169540629677,-0.4786635784294464,-0.3540779372362162,-0.6196685195888909,-0.8394999051654662,-0.7400358578323932,0.49946166911600015,-0.2924513570587951,-0.8627356926782703,0.08656840741458699,-0.11648095443647298,-0.5499017597144118,0.5165575448881387,0.13741991903506362,-0.2423856830387347,-0.6184974112701912,-0.6433053922782794,-0.7252252674691813,-0.8712003512638803,-0.8660241066887766,-0.8710686639953394,0.5412060644576957,-0.7026345532131402,-0.488014695471446,-0.8234750807792705,-0.803373488814099,-0.07421133513191937,0.09099670032955319,-0.2712143928534601,-0.8748699503325604,0.5018116289889306,-0.13086672244615194,-0.3404064610372447,-0.7566729025373669,-0.4034658459571527,-0.8705628717868106,0.3137552974380716,1.0,0.16750201479386992,-0.4875823491150667,0.3920451021042601,-0.9089117678584476,0.058659425302729544,-0.7159167173534721,-0.2817884005269849,-0.21947615313954508,-0.9013991330841848,-0.7582275517722543,-0.2827926950153035
Frontal_Mid_2_L,0.6964819541490159,0.7109506439181793,-0.9245326058273072,-0.7362125951518397,-0.052041514578994315,0.28403341335407617,0.005271258301238907,-0.36439536587351035,-0.9242652981949601,-0.6560225584219302,-0.8446958161574656,-0.12738324372537896,-0.9209860299985082,-0.8445786297008281,0.6149183638972504,-0.028940238711682276,-0.1613400063114076,-0.665395954899687,-0.9088519960812117,0.08478083038304433,-0.8220434419475704,-0.8783595785331247,0.6950352293118576,-0.7362629988725248,-0.06102648214469343,-0.8331139639730326,-0.7488784457506015,-0.7866756608134601,-0.05354749017707584,0.0022179231458909782,0.25176528784166924,0.0317057033579718,0.24072194095462468,-0.7429286178959137,-0.8788556197867746,0.03428574123340439,-0.11656230462773108,-0.8098745006652135,-0.8668590020446618,-0.9346585165735696,-0.07932731499124882,-0.30721277972082955,-0.8916858010813946,-0.898909127618483,-0.22577868010352914,-0.8916988916915455,-0.029607343201894634,0.8983445357514632,0.16750201479386992,1.0,-0.1982087496439818,-0.7689992592155614,-0.12662700587100795,-0.7298398177532812,-0.08931966155560533,0.04186478098922631,-0.8862403860084616,0.025536073209244163,-0.011921365397628898,-0.9272389341418189
Olfactory_L,0.4796953736145603,0.154489846124666,0.4721951848129179,0.4419125425134005,0.3998791354604161,0.741182536338423,0.9530257320803995,0.2967500751456423,0.3990503558308648,0.16547386817906357,0.5328919075736882,0.38008491678662537,0.30853367566302464,0.4673393456021396,0.359703379681161,0.10957654653728505,-0.13993252716659715,0.20017476223160627,0.20794870249110775,0.14068030616451693,0.5062572290186179,0.5599873777454708,0.10949724368315004,-0.04164127573254609,-0.9039367270133988,0.6822914499687583,0.7346686517760787,0.52821593078302,-0.11433179225734635,0.10269290045580415,0.3592076342848042,0.15511946192671713,0.39896649875290313,0.3882616892975532,0.5612768159358027,0.019954037085035865,0.04474236197352506,0.6341127212442288,0.40494461057706993,0.3446788942915158,0.15062900031601945,0.45090758208187026,0.5543220668043228,0.5780399610126338,0.08349281948074402,0.5276429599262227,0.12666209256263197,0.059486590886482026,-0.4875823491150667,-0.1982087496439818,1.0,0.18731380877129486,0.2195234447791266,0.6092473077636288,-0.18557808104434162,0.840851967949252,0.6034656990034781,0.2807538398467472,-0.0060183984705196245,0.1838711634556921
SupraMarginal_R,-0.30781745415814427,-0.852076802586432,0.7545144532143305,0.3158654512830936,0.5678935979262333,-0.42314559876632096,0.17340885224939903,-0.17386874314843398,0.7887780141257993,0.21096698926609184,0.903075699620591,-0.3269096228935419,0.5461624209647349,0.6689846099071579,-0.7747042471562674,-0.4748352784997943,-0.40372886433631294,0.9808763798176333,0.6669275317853801,-0.585480521656518,0.916547695051748,0.8535929863556424,-0.8842188399307743,0.9354860386686749,-0.1739516758099711,0.7628237229832817,0.4613207985210071,0.4187609056032035,-0.454785035063346,-0.5480752126550474,-0.6467638106612204,-0.540551241429701,0.30555027112031635,0.28772020081046473,0.6054929769887417,-0.5592411046829188,-0.40545530818982684,0.8469472651376029,0.9494243537625321,0.7421094808444764,-0.452276512234504,0.7558251591230983,0.8493804451995908,0.7277661123515459,-0.2613915771166282,0.6667391031148538,-0.5022626645372015,-0.5102671111350877,0.3920451021042601,-0.7689992592155614,0.18731380877129486,1.0,-0.4179685594690069,0.8865712621561286,-0.46236472106145177,0.14531017436712107,0.7943355998538126,-0.5087183501960131,-0.4660508652379062,0.6717468171294192
Temporal_Pole_Sup_L,-0.2850764405926427,0.5829739641495277,0.25564718894130944,0.7188650547677047,-0.8023436467342386,0.604705610228643,0.01823369004822211,0.9662526986252985,0.22292534683363036,0.7793760248077601,-0.16550423288414023,0.9724744748019695,0.4825868978540959,0.38250262643791,0.6175788577601189,0.986221861248534,0.9290702669702581,-0.5675109546545531,0.37893949834994434,0.976576077180181,-0.23664973912204657,-0.002060300838470709,0.6158455518069985,-0.5678507251509951,0.15460473661516055,0.06497107958942705,0.4831548336097705,0.623640193828297,0.9378593274397291,0.9838723548932827,0.8990028557681277,0.9864048586485312,-0.7717021733694253,0.7307948651432645,0.41827621973004686,0.969919357170626,0.9762025662393526,-0.10016557982493439,-0.15652659423155726,0.29244003302508254,0.9959959771001934,-0.711060185415561,0.0011244793775271329,0.24719995277567675,0.945752750801658,0.3574748564531113,0.9920542401873113,-0.41546976946330055,-0.9089117678584476,-0.12662700587100795,0.2195234447791266,-0.4179685594690069,1.0,-0.20292319043465412,0.9164152006484431,0.18013714947571824,0.06973441941988379,0.9825583163406817,0.9571007198717159,0.36135096209467776
Raphe_M,-0.055127214239692614,-0.611362437171629,0.841563548454915,0.486228282076414,0.6105923535056432,0.003748827545179376,0.5664911116352395,0.03013187746513508,0.8360395956633472,0.2786949213170845,0.9745701053474022,-0.058916735957224374,0.6069755624704116,0.7689705097675127,-0.45320245112897856,-0.298816041612498,-0.3546539381351497,0.8706938026071996,0.6574917755945704,-0.37792513638136366,0.9687242548988123,0.9487806833542693,-0.6547686924719994,0.7282112903805152,-0.5357856820241129,0.9367492212296432,0.7296353961958948,0.6081273631811439,-0.38571893426799747,-0.36418039664511703,-0.33320218109286637,-0.33450485756950504,0.3951101298460474,0.43875981969371824,0.7685534272266302,-0.40775515771965243,-0.2772224921090727,0.9781973496528253,0.9552557053303624,0.7763967799744761,-0.26215776168102256,0.7907046997561239,0.948210595424002,0.8672588792779405,-0.14860436813715375,0.794591224174147,-0.31473978759550963,-0.41254046975743003,0.058659425302729544,-0.7298398177532812,0.6092473077636288,0.8865712621561286,-0.20292319043465412,1.0,-0.4235045572882532,0.4974820303564625,0.9267606989487618,-0.25153447061094397,-0.3492970088925849,0.651299331968968
Thal_PuL_L,-0.5158184928281014,0.4883516073914709,0.10156316455991178,0.5695975735119844,-0.9674665252421026,0.28517087827565973,-0.3771752559307824,0.8614138911165827,0.09890999587039224,0.7415681863052085,-0.3490045637729369,0.8219316870431107,0.3969789839988473,0.22717931374703673,0.4422728407345167,0.9439919120310324,0.9960468900111978,-0.621764671582863,0.3338999023433187,0.9163778638735025,-0.41032722950507167,-0.19552073493964503,0.5403825286388158,-0.5187015975049922,0.5325575338056695,-0.18045682590076428,0.2122902891903464,0.4411189696905368,0.9894560657007824,0.9435457587778799,0.7406958529782393,0.9224715327625226,-0.9494229224198579,0.6052274071572424,0.2259772706581053,0.9619862462914682,0.9647085883594424,-0.3273371516967412,-0.2864883546751334,0.19182690493206292,0.9389579306061119,-0.886079918227466,-0.18874932724404256,0.04801400605620664,0.9222766789501982,0.17848555110906825,0.9427607899004573,-0.4812034468663265,-0.7159167173534721,-0.08931966155560533,-0.18557808104434162,-0.46236472106145177,0.9164152006484431,-0.4235045572882532,1.0,-0.1725813342207914,-0.14082902256242472,0.8672041042387844,0.9611205586308484,0.32759192090978106
Vermis_7,0.6075530373967835,0.3297937470796806,0.31620868861079654,0.3112699170466259,0.360709883887662,0.7703616503407474,0.9010776544185065,0.2208283755252388,0.29131205907789665,0.1274343359352548,0.3445307740885222,0.39587962071648003,0.10308663985452489,0.395348639820562,0.47282608193815434,0.1454453927412976,-0.14635967167649586,0.14834015846791798,0.1336569644596881,0.1577271286965902,0.32226119035047746,0.3856036212484447,0.26392860935900986,-0.16474304050916272,-0.8155163731104603,0.44743842727777267,0.514960697718139,0.36189778500510245,-0.04884597217988439,0.07451359430896365,0.3834312588277359,0.16883775698199377,0.41389529567879346,0.21982567085660612,0.35759800079477294,0.03757699481305673,0.07211662997842654,0.43614540904117705,0.30195736947306157,0.2283128495337385,0.14287255126724832,0.38639527609410745,0.35111528963782457,0.3838488252638054,0.13728000438520158,0.36976349182406953,0.12342066158575271,0.21693329965345512,-0.2817884005269849,0.04186478098922631,0.840851967949252,0.14531017436712107,0.18013714947571824,0.4974820303564625,-0.1725813342207914,1.0,0.3723572114063162,0.27957612810350285,0.08692014383670353,0.08132047553872025
OFCant_R,-0.29208325091229764,-0.577337173487926,0.9544161772095618,0.7191479824144249,0.3460149247850654,0.04576468350966825,0.45431360269401494,0.3083918099904633,0.9297910106550236,0.5223001430459525,0.9696771869272809,0.16098904326663255,0.8310470173879517,0.8819310960003109,-0.40993644261858336,-0.05303776897155605,-0.06252740354991773,0.7329426234986907,0.8065698836664691,-0.13509143713248864,0.9479659977505829,0.9899096525440803,-0.5949197578416837,0.6613346108466651,-0.4004469514971162,0.9939311487929902,0.8910326240425448,0.8128995865471296,-0.13088383647912505,-0.09080795377071157,-0.15681319845878725,-0.0854420424045893,0.10243323487506727,0.6930354049990739,0.9294123080015609,-0.1506875031915551,-0.00960180966616977,0.9787063253466838,0.936954278508582,0.901216313125668,0.0019449937117216383,0.5697469650428797,0.994548548892761,0.9790960096678867,0.10983568360810836,0.9377694660946133,-0.05087315465307298,-0.6475056254029826,-0.21947615313954508,-0.8862403860084616,0.6034656990034781,0.7943355998538126,0.06973441941988379,0.9267606989487618,-0.14082902256242472,0.3723572114063162,1.0,-0.019216832170895492,-0.11198232093508906,0.8091504830074369
Hippocampus_L,-0.11145770308042496,0.7115323857205144,0.15039892359362522,0.6304732948855004,-0.7551930447368014,0.7179310408595173,0.11877924504433363,0.9197573111245589,0.11357913828692714,0.6807141309594867,-0.2472326998334894,0.9764032034005686,0.3510356150095304,0.2940068147804593,0.7483078565919185,0.9786357536197242,0.8717873418703597,-0.6384921787679472,0.25160336174153025,0.988374335374492,-0.31663162407425843,-0.09026647413404205,0.733662453050739,-0.6834810286945747,0.05204493716487594,-0.007000374562375508,0.42047145367822975,0.5379274819629656,0.9052303594180676,0.9763250083902288,0.9620760528363599,0.9905326333081939,-0.6765438175355787,0.6359859579481193,0.323216309697989,0.9614633526601714,0.9473896929496747,-0.16849709663335127,-0.2495472096527295,0.1742299841263011,0.98182852758869,-0.701483234767641,-0.0895303178175427,0.1532855844918401,0.904565496819555,0.25755844956287127,0.9827316732723901,-0.2528684479993008,-0.9013991330841848,0.025536073209244163,0.2807538398467472,-0.5087183501960131,0.9825583163406817,-0.25153447061094397,0.8672041042387844,0.27957612810350285,-0.019216832170895492,1.0,0.9422170444253425,0.22797467123138687
Thal_MGN_L,-0.3269150210244082,0.6211596471396306,0.1251654427349988,0.6057996746980933,-0.8915592583431375,0.4927375939547601,-0.16385653174642384,0.898250207804123,0.12112138907832522,0.747305443587705,-0.3222446081678787,0.9203237031838274,0.36547731781096293,0.28497105278551343,0.5988414509470188,0.9876536214871755,0.9594108511870573,-0.6224828961878804,0.3230134015914053,0.9665102093063447,-0.38707163245389054,-0.15615193157377508,0.6543084340988549,-0.6063871987149183,0.3419115057164364,-0.13206369441223964,0.2854839776765613,0.48241376459223445,0.9887355309337069,0.9655824566731708,0.8520917153266985,0.9728965460606631,-0.8425889758002307,0.615273154708795,0.25629086762713316,0.9801901490099383,0.9884831109863946,-0.27770378031063186,-0.2617245382083772,0.19785721891950134,0.9759221431672022,-0.8163863813221327,-0.16296541180130317,0.08453754711448934,0.9620600437326725,0.21819173104999695,0.9776456099635857,-0.3768868852702269,-0.7582275517722543,-0.011921365397628898,-0.0060183984705196245,-0.4660508652379062,0.9571007198717159,-0.3492970088925849,0.9611205586308484,0.08692014383670353,-0.11198232093508906,0.9422170444253425,1.0,0.29976183349222146
Thal_AV_R,-0.7069171742674887,-0.482031404390292,0.9400552681631731,0.8699524538976058,-0.16303844229023104,-0.1150809260787899,-0.012215096535231007,0.5816037158095395,0.9561256058573794,0.8555253258674665,0.7328112996752894,0.38647058234474013,0.9592305774659904,0.941065230485676,-0.4060897085480321,0.3001795744702261,0.3934034051537002,0.5243738805169001,0.9971146625474211,0.1706013333535669,0.6930209550427123,0.8102998323700331,-0.47373941190662155,0.5462530744547293,0.13885747605235008,0.7539386004025652,0.7730722552146295,0.8856128379884242,0.32644951779638504,0.23470566525385575,-0.013007765625454267,0.2239953246158395,-0.42667979282008023,0.8695539344694428,0.9086383159921152,0.220409285312994,0.3822679424533736,0.7072877406091511,0.8022233184038672,0.9801238607015733,0.3311225601524622,0.10727799306586053,0.8153839389909118,0.8876025821933178,0.4958607487967359,0.9211553943217635,0.27953442991556643,-0.9409242826030759,-0.2827926950153035,-0.9272389341418189,0.1838711634556921,0.6717468171294192,0.36135096209467776,0.651299331968968,0.32759192090978106,0.08132047553872025,0.8091504830074369,0.22797467123138687,0.29976183349222146,1.0
