,Cerebellum_6_L,Cuneus_R,Precentral_R,Cerebellum_10_L,Vermis_8,LC_L,Thal_MDm_R,Thal_PuI_R,Thal_MDl_L,Cerebellum_7b_L,Parietal_Sup_R,OFCant_R,ACC_sup_L,Cingulate_Post_R,Thal_PuA_R,ACC_sup_R,ACC_pre_L,Temporal_Pole_Sup_L,Frontal_Inf_Oper_R,Paracentral_Lobule_L,Precuneus_L,SN_pc_L,Putamen_R,Thal_AV_L,Amygdala_L,Occipital_Mid_R,Cerebellum_9_L,Parietal_Inf_R,Temporal_Pole_Sup_R,Cingulate_Post_L,Vermis_7,Vermis_3,Vermis_6,Frontal_Med_Orb_L,Thal_PuM_L,Cerebellum_10_R,Lingual_L,SN_pr_L,Thal_PuA_L,Thal_IL_L,OFCmed_L,Raphe_M,Pallidum_L,Thal_AV_R,Thal_VA_R,Cerebellum_Crus1_R,Parietal_Inf_L,Supp_Motor_Area_L,Temporal_Mid_L,Rectus_L,Heschl_L,Cerebellum_6_R,OFCpost_L,Thal_PuM_R,Temporal_Pole_Mid_R,Cingulate_Mid_L,Frontal_Inf_Orb_2_L,Olfactory_R,Pallidum_R,Vermis_10,Fusiform_R,Occipital_Mid_L,Thal_PuL_L,Occipital_Inf_R,Cerebellum_3_L,ACC_pre_R,Thal_LGN_L,Temporal_Inf_R,Cingulate_Mid_R,OFCpost_R,Frontal_Inf_Orb_2_R,Thal_Re_L,Cerebellum_8_L,Rolandic_Oper_L,Calcarine_R,Caudate_R,Frontal_Inf_Tri_R,VTA_R,Precuneus_R,Thal_LGN_R,Cerebellum_3_R,Temporal_Mid_R,Thal_Re_R,ParaHippocampal_R,Frontal_Mid_2_R,Cerebellum_4_5_L,SupraMarginal_L,Occipital_Sup_R,Heschl_R,N_Acc_R,Frontal_Sup_Medial_R,Cerebellum_9_R,OFClat_L,Frontal_Mid_2_L,Frontal_Sup_Medial_L,SN_pc_R,Vermis_9,Amygdala_R,Thal_MDm_L,Frontal_Med_Orb_R,Temporal_Pole_Mid_L,Cerebellum_Crus1_L,Red_N_R,Olfactory_L,Temporal_Sup_R,Thal_LP_L,Precentral_L,Thal_PuI_L,Postcentral_L,Frontal_Sup_2_L,Thal_PuL_R,Calcarine_L,ACC_sub_R,Raphe_D,Postcentral_R,Hippocampus_R,Angular_L,OFClat_R,OFCmed_R,Thal_VL_R
Heschl_R,0.04312588320342968,0.059413935697405974,0.6837238589086035,0.05560803584449545,0.24162793808812144,0.025841485471905446,0.940885543470734,0.9230026568611135,0.8743204330406905,0.2111174992748743,-0.9195639262785241,0.9911392398746256,-0.22677094962509692,0.16878070020138256,0.9815932531580458,-0.6149563513373876,-0.39434016289857915,0.16071334519214708,0.9247778177089445,-0.9629780649086996,-0.46676700344197775,0.9088566021937038,0.982114145417905,0.8882641643629985,0.7988898650754924,0.2285450544238474,0.06566789371530715,0.6363590765080631,0.981161165392982,0.135088705452272,0.315473100501488,0.09161287417811274,0.2643921873511063,0.2157256530466622,0.04929518780625347,0.9834164863183149,0.2351489869182368,0.7193698126502431,0.07432001513219218,0.7666625481771842,0.7510450649112282,0.8829698736155505,0.9630943644749532,0.8697115646508349,0.6395496381441369,0.7985135535984105,-0.9263155244599438,-0.6206854534175873,-0.5695217019964436,0.8602653117199668,-0.06962160808272067,0.3511971363127898,0.8944542398756651,0.7786221084562945,0.9885358579599808,0.1260782073471245,-0.4032848401843523,0.8207362508132829,0.8548776121425973,0.0419999120851953,0.8962550710219191,-0.7344720347216245,-0.024448895620735826,0.46807747253872733,-0.04864711158249298,-0.6918878243691394,-0.087837460127491,0.991991117970457,0.7166014480505037,0.9074208684253253,0.9848871450955622,0.7665226679390261,0.0935174488989909,-0.05920017810201827,0.9593672043066127,0.6050314763585751,0.8693986769437665,0.9463491065154657,0.17078075572227644,0.8565185041378994,0.8651266558327022,0.9827409630673941,0.8058843952669872,0.9743290692972411,0.5409361059210022,0.04339706045205498,-0.9765592028475443,-0.0242863879813499,1.0,0.878435720811251,-0.4220728589873845,0.12877602339396726,-0.09412924629532071,-0.9244697400075295,-0.5948758435228718,0.9446432773079402,0.0031963813155274296,0.9706180630025023,0.9323237891983048,0.528278762634898,0.2178953943552781,-0.09394140041558484,0.9774733488929781,0.5461611169330695,0.9786324931646131,0.054721608159520915,-0.7890018016829193,-0.05230115902120199,-0.8489686327884532,-0.8203382476044758,0.7220018395736578,0.7963916078749221,-0.23903980036030978,0.9136368369979145,0.6518376286368647,0.960803561353455,-0.7577711807187012,0.9155626307297678,0.953703019707518,0.8663924778740719
N_Acc_R,0.3428713964828393,-0.003659958021120395,0.32256738643203964,0.3010551927336552,0.5029083761027937,0.35443847170989773,0.7772209400201388,0.869817235593923,0.6463454036105196,0.4045860391799448,-0.7939822503041827,0.8713887142512782,-0.018369473516497363,0.4250659060050496,0.7753589222826275,-0.23353147584857703,-0.1419302004539165,0.4618129937733618,0.6437972526280737,-0.7505002718579423,-0.05779710890611121,0.9891649800673562,0.8242523677766317,0.7164994473643792,0.7742357026606275,0.07557743248768044,0.3199907245388363,0.216812152895013,0.8184978281611064,0.426642724276842,0.5360587089709218,0.3854953114585958,0.5545665099447284,0.5060676764503274,0.299336431208802,0.8221970343061981,0.5495170697588276,0.9204757904786324,0.3075706093596259,0.7874136529660648,0.7407888943677451,0.7108754950843681,0.962835215026139,0.6882516418296839,0.5194312373202173,0.8692072540214448,-0.717998984311526,-0.7100031791639155,-0.14463883905919825,0.9284771008292907,0.24395696717757445,0.6007573996416805,0.9499284320953905,0.8211712216583731,0.8380957291459706,0.3500695787829652,0.05685785040909664,0.8121406213527316,0.89413443195841,0.33089517863312745,0.939246955249322,-0.5430291157350042,0.1620215316294673,0.26360375874816755,0.2923052653062114,-0.3268729238970623,0.21862263684021566,0.903061336499061,0.49584771710546593,0.719567063619428,0.85101109032175,0.8247249162638627,0.33385832009308375,0.2071674124714819,0.833568659295048,0.602555736232523,0.5491454309617274,0.8043052026812135,0.5375944017106319,0.7994905785168835,0.9075395307367625,0.7998802409923232,0.7613114244944701,0.923988690104544,0.09106325811765759,0.34817176600861766,-0.760559448794788,-0.07201265649535075,0.878435720811251,1.0,-0.5942779302790379,0.36477652961612556,0.24279139182771203,-0.6916209817576796,-0.6306015373435133,0.7366628124439479,0.3171459923725938,0.8567260166363204,0.7405523433254931,0.8100076877630658,0.4889132593561087,0.26662235242388377,0.8165330326767574,0.7996483087917917,0.8470756886003228,0.2328737419242601,-0.5781501967782425,0.24030621157929005,-0.6957688533885517,-0.7617107025484748,0.7967071830736592,0.8845107776101186,0.11178624500338367,0.6945719356297014,0.2242199305883197,0.9261994424024618,-0.5072859644249292,0.8256889785401887,0.838213214327615,0.6958802424266918
Frontal_Sup_Medial_R,-0.8170147655890339,0.7737075587669439,0.3187251559910416,-0.8354933075302037,-0.8441777226061341,-0.8014000726301119,-0.5053195061036972,-0.6535653227068565,-0.3250709306951752,-0.8174714684589995,0.6543762027919532,-0.3236011019050705,0.596550370262687,-0.8795946179378529,-0.332284095662741,0.2896399682481284,0.590054003752586,-0.8768250272631005,-0.1372051915226364,0.3459974679653222,0.13838713697791474,-0.6168577006781424,-0.2515603221176974,-0.4936638192786665,0.0386712498698776,0.722017380604846,-0.8495112274938976,0.21211332997945426,-0.2726717010893231,-0.8640415548004399,0.07339420426133747,-0.8574793724297158,-0.7552958279806851,0.1454323209783375,-0.8558816446337966,-0.2578666821948493,-0.7968899534423085,-0.773758232219733,-0.8697694703395239,-0.7737296253466801,0.08268338600367871,0.016494694379689645,-0.45204243608890404,-0.5804528096202781,-0.547325381603466,-0.7288679943040288,0.5338958722190782,-0.06058014714170516,-0.23613403817973128,-0.28300291653961845,-0.7913923595808696,-0.8773124949691025,-0.4712943476945885,-0.854932566851201,-0.2867132340536331,-0.831433866596444,-0.23609504503480536,-0.03216994266330445,-0.7713908030551963,-0.8153420717766474,-0.6857343855976005,0.6961292837455213,-0.8343341971123607,0.5690027514474715,-0.7795679039110763,0.29355835983793593,-0.7524837396581462,-0.46218371763343385,-0.4668482933586073,-0.012485888501008707,-0.32595273250269513,-0.8442520025281269,-0.8385907308371702,-0.8173933221282642,-0.28712395261674134,0.26545442475218284,-0.010769625429046654,-0.13544176082512044,-0.45631035860278807,-0.634921306748183,-0.7438893959681635,-0.27437425189252707,-0.6763224249142805,-0.5327498785874503,0.3153123092887629,-0.8382050357634133,0.3211229605308291,0.8043823362990529,-0.4220728589873845,-0.5942779302790379,1.0,-0.8578545381748935,-0.7473399221126857,0.48137389879142034,0.9536958035917645,-0.11605130168127882,-0.835048637137775,-0.23420154572609073,-0.4145161538414954,-0.2270881133664058,-0.929163005372302,-0.6328506194930552,-0.23447366257008062,-0.15911723812782405,-0.47027389333592706,-0.8681622166298791,-0.0803836470631646,-0.8107264591874762,-0.047956068484064016,0.8226809200166053,-0.884473354171681,-0.6095310054488193,0.2351307947766619,-0.029515593594070997,0.2115677506838419,-0.6108721866909228,0.5915383248495817,-0.5039156555642589,-0.2117479634432588,-0.5737160388698811
Cerebellum_9_R,0.9867435156676346,-0.846250693749447,-0.5423978921442383,0.9967708114087005,0.9806265881681406,0.9636627227234911,0.3169869946698469,0.4643288181028362,0.21682931529698382,0.9792667564090183,-0.42371518674191583,0.02519350007243683,-0.5296672488527325,0.9953619598352663,0.03515759417540245,-0.0019476424063709075,-0.40018676956354476,0.9808452291729953,-0.12437773455134372,-0.011303839229018148,0.16930403827956045,0.4097394692775173,-0.04415166130678786,0.3698784332861047,-0.2501608123953713,-0.8695863523001193,0.9971098987992686,-0.5172356547140351,0.029617313692628194,0.9881163855998584,0.08279781476382111,0.9890581813586745,0.92298660622042,-0.15519492737951443,0.9940599716261267,-0.030056454004344087,0.9410888085839827,0.6884482927528977,0.9938661784038962,0.7115947371561876,-0.30696677622008195,-0.2429586340499111,0.21066616078693085,0.4125592767217931,0.6063561190342864,0.6670688492639395,-0.26165748244684855,0.31736075027058464,0.5663635022384023,0.00565391185653576,0.9700645186240974,0.9600632198838882,0.3440296659263246,0.7150262403479428,-0.00580414272038399,0.9974121558861404,0.5325479845210354,-0.2033823081779286,0.6207249478753435,0.9888827685704631,0.5296846065790412,-0.48661740099284806,0.9629171251777233,-0.7642209141449609,0.9597925195479514,0.017023014119808135,0.9678308306140757,0.2171205901549105,0.43806506469249457,-0.2626311123844254,0.09500121444215855,0.7254031187967919,0.9980324923499336,0.9777643680713705,0.09250088963487536,-0.336114185929529,-0.24296591401797002,-0.1521616210646827,0.6756747808413957,0.5498603294668876,0.5993343244872008,0.006617058420285707,0.606229365194336,0.3164668756340076,-0.5500500158200047,0.984611520885163,-0.005180303337521427,-0.8571823269341132,0.12877602339396726,0.36477652961612556,-0.8578545381748935,1.0,0.9549957023130456,-0.1501102262756752,-0.7685909042138672,-0.14261139401507472,0.973315329684031,-0.037552481059368405,0.24702447772559846,0.1376110627833482,0.9742354345976324,0.9051228779678946,-0.02944926740942164,0.06367008254057359,0.25243551689838417,0.9721158737333241,0.4798990044289195,0.9748339371419016,0.3746249309581621,-0.5455439827118145,0.7679099084028639,0.5741460811301938,0.06695510662836521,-0.26537358681459927,-0.4207692936761064,0.3882991132256,-0.3525792238451961,0.392818525038877,-0.12533405542435644,0.42967959677544865
OFClat_L,0.9875708833402497,-0.7587729371355215,-0.7345175327378269,0.9678820377182348,0.9356600710312327,0.9865130103339596,0.05915729428438804,0.23969899069490802,-0.04305509624266974,0.9057335082293242,-0.16715425027831704,-0.18051751958032933,-0.3121816167865304,0.9555790439891803,-0.2125501286149777,0.2825466553133963,-0.15169966186904388,0.9645495498655383,-0.37514430281197314,0.23777709400579375,0.42352333719985025,0.2581253444859062,-0.256110516213094,0.11108768831090425,-0.3369560429985485,-0.8487202039015274,0.9700040491718797,-0.743391744869836,-0.192384637228321,0.9711762263440239,0.14600805462640856,0.9785891633443441,0.9000759725925374,-0.015047871260724977,0.9669963545764262,-0.24536456111933705,0.9304700655910452,0.5859099790282772,0.9549166816122177,0.5133141288684178,-0.37153905589217173,-0.41273431377229663,0.042656169800285915,0.14231591481310626,0.3800359918644718,0.4945998496622667,0.014003673243044424,0.32133703018069326,0.780660878200393,-0.08693721885558245,0.9954393363119435,0.8963815197033804,0.20040787634524412,0.5202994077351233,-0.2211942715565525,0.9490570393989558,0.7473753963888572,-0.29234426052398554,0.4282467854760594,0.9852172005186237,0.3476649938165922,-0.21217308467640023,0.9177911551100073,-0.8183775835171928,0.9977647982449424,0.3044089469223693,0.9953003492389746,0.00029999329129487,0.17203687915503516,-0.4452496444018562,-0.12231962770772525,0.5400258674080701,0.9608477231785238,0.9761200638721899,-0.11570658089870885,-0.36307910411681193,-0.48654413380665307,-0.33501932650889726,0.7462737518200134,0.32411084002923696,0.41160234313530997,-0.2239710274551797,0.3838543632283539,0.10837493787665423,-0.7683829376092676,0.9870344425176465,0.24339618485828005,-0.7488157172457769,-0.09412924629532071,0.24279139182771203,-0.7473399221126857,0.9549957023130456,1.0,0.12506854699204242,-0.5803211426449308,-0.357127613439313,0.9872060686411386,-0.22555631371624907,-0.011595903889707255,0.18363440472392287,0.9326690371157084,0.9708860408083156,-0.24451413139286088,0.10409102727902557,0.013660997476075234,0.9099463799042979,0.6352359339507349,0.9867087897825992,0.5186050245239543,-0.3108290210266,0.5895350060078156,0.42693385640104303,0.28217378285245825,-0.4651804607668519,-0.6595693347791405,0.17837363880871923,-0.06493908887977187,0.16848902119911105,-0.30322810026169356,0.16353554818647942
Frontal_Mid_2_L,-0.022565495756019835,0.16164072165888468,-0.665395954899687,-0.08393489229744364,-0.1972549265687916,0.01968335369745956,-0.9346585165735696,-0.8810036890065165,-0.8737214970038357,-0.22577868010352914,0.9478984477007576,-0.8862403860084616,0.536347331777508,-0.1678627613257143,-0.955747260411137,0.8599654291216899,0.6964819541490159,-0.12662700587100795,-0.9127345580939552,0.9650309515906671,0.7447380028782309,-0.7488784457506015,-0.8873052945689837,-0.8949264544862617,-0.5457603919311516,-0.052041514578994315,-0.09045271262143595,-0.7362629988725248,-0.8900437436917495,-0.11077319658661113,0.04186478098922631,-0.0785958611875106,-0.1479947838212773,0.16036083270365536,-0.08733620054892775,-0.8916858010813946,-0.12738324372537896,-0.5618083721714238,-0.12368784192945834,-0.7390267002061309,-0.4880995819324586,-0.7298398177532812,-0.8009125362035951,-0.9272389341418189,-0.6843240934671302,-0.7026319640531751,0.987944960566515,0.34203330334175125,0.6950352293118576,-0.6250512388923068,0.07010520944965984,-0.29435121766879146,-0.6964189777960355,-0.7684772485516296,-0.8974189573646851,-0.14538221164220072,0.6149183638972504,-0.5718430952686204,-0.795244845177588,-0.028940238711682276,-0.7877682319826939,0.8983445357514632,-0.08931966155560533,-0.30721277972082955,0.08478083038304433,0.902715658253907,0.09667323192344499,-0.898909127618483,-0.8055964246511825,-0.7810401060814892,-0.8839933039708748,-0.7429286178959137,-0.11656230462773108,0.011756040555386111,-0.840249187967791,-0.30375851949061156,-0.8667051909170201,-0.8098745006652135,0.09081612608149085,-0.8209064754814791,-0.7866756608134601,-0.9119383521257824,-0.7964012650278739,-0.8735326757723813,-0.6555425273199281,-0.029607343201894634,0.960554831825191,0.24072194095462468,-0.9244697400075295,-0.6916209817576796,0.48137389879142034,-0.1501102262756752,0.12506854699204242,1.0,0.6991686273368451,-0.8526751487877102,0.0022179231458909782,-0.83241861813381,-0.9184714862639776,-0.18416207258948264,-0.21727114559915647,0.19397832103497967,-0.8783595785331247,-0.1982087496439818,-0.9245326058273072,-0.1613400063114076,0.7158927523243779,0.03428574123340439,0.7025592365425282,0.8932448207911324,-0.7130695044928284,-0.6373592348253618,0.5783271408497347,-0.8220434419475704,-0.73626185561341,-0.8788556197867746,0.9323048377528436,-0.8445786297008281,-0.8254022695811852,-0.9088519960812117
Frontal_Sup_Medial_L,-0.6846270454574414,0.742095810957808,0.05891755819387465,-0.7321206971878901,-0.7576150979721511,-0.6485661714498238,-0.7026935319213868,-0.7913863710859284,-0.5553876243463554,-0.7674763580407739,0.8255726437028764,-0.4940546415930506,0.733109554521304,-0.7811766729667591,-0.5462840259248499,0.5470908427253635,0.7596791831551003,-0.7533338407367847,-0.38676167080380314,0.5601359626598382,0.38960637814762794,-0.6811825091930357,-0.44029597758767597,-0.695210703802312,-0.06279786854479823,0.6269463792588957,-0.7420307212016962,-0.06480232303006972,-0.46972576182765563,-0.7437216805076684,0.13001769407788277,-0.7311928017143596,-0.6576733293435225,0.27032569484965635,-0.7470702010840379,-0.4493890365002768,-0.6801549011234927,-0.7615319407754851,-0.7714041667947147,-0.8637703446583881,-0.0015025630830514498,-0.16999369190737565,-0.5613648750480909,-0.7791910300521725,-0.7067908864849638,-0.798389631820328,0.7448993641486998,-0.04436269951865153,0.032019880163767514,-0.33753592307458374,-0.6369487977383904,-0.8051513469014212,-0.5526802853226673,-0.9275069771488414,-0.47361899560496556,-0.7501831378356214,0.031447370816463975,-0.12434506743934001,-0.8566610703078195,-0.6881755393680127,-0.7726927050664464,0.8788116272586622,-0.7478608100330176,0.4178609401423755,-0.6136681148665566,0.5532289073681151,-0.6021921436159432,-0.6222597967553924,-0.6810786428129364,-0.20839547145938872,-0.5094793602471228,-0.910092243771456,-0.7450076601162999,-0.6873919811165387,-0.46611235621354297,0.1890521085507004,-0.2736429384434941,-0.3113919676941969,-0.3069028582172259,-0.7777574011817292,-0.8281950796452325,-0.4792053585459931,-0.8106723917340185,-0.6724913340130769,0.028438854938141578,-0.7008694602945921,0.5383070065648189,0.7902167702353433,-0.5948758435228718,-0.6306015373435133,0.9536958035917645,-0.7685909042138672,-0.5803211426449308,0.6991686273368451,1.0,-0.32873050750175364,-0.686973146250145,-0.4003252886821393,-0.6274237808437981,-0.1427292138696863,-0.8244779918153435,-0.4608011289149999,-0.4293415368885346,-0.09183902749254236,-0.6531894801184864,-0.7944516899182361,0.09958640088072869,-0.6670578743556485,0.11686806733237726,0.94070303431194,-0.9354105254727372,-0.6695108517969354,0.421848971434817,-0.24162250778669153,-0.08063376714411519,-0.7396433173361348,0.8052085961292089,-0.6679544659708141,-0.3692364020526211,-0.7685751043808511
SN_pc_R,-0.2266273021004583,0.31212193308299935,0.8701344776772509,-0.21317522471895697,-0.01942660854033198,-0.24258022612271143,0.8728094438182965,0.788681377366207,0.872774068842679,-0.040144055436358406,-0.7915231744571485,0.9667304687222958,-0.07459732035518167,-0.1094732584748526,0.9632482773495982,-0.5945072267697463,-0.2525601974032322,-0.1242687672641421,0.9746158548839378,-0.9307286188357945,-0.4755645216012537,0.771157211256215,0.9848732788981378,0.8257066066901602,0.8704725089340052,0.48220169118563144,-0.2104306729051685,0.7811000523289756,0.9829972196625448,-0.14571049375742368,0.37097469807065814,-0.1911818291625035,0.041400663327543254,0.25112012876080725,-0.23019777254733548,0.985631027326383,-0.01195525797447788,0.509903910245393,-0.20687588495457576,0.5896841050849391,0.8318484140477105,0.9763659000729963,0.8886207529842036,0.7753484943636343,0.5495234508525547,0.6310412686083074,-0.8415292349314673,-0.6559046079813302,-0.7110116623445005,0.8192345695870138,-0.34368749661531983,0.08877882099872196,0.8151570199458706,0.5627830391281541,0.9793509362587033,-0.1326745832428228,-0.5363525163018452,0.8704812672919072,0.6704740232537206,-0.22426122467450052,0.7446574045891674,-0.5837068093534612,-0.29878985827814286,0.6974659954422396,-0.3200140147994404,-0.6702112598980914,-0.3452728825999891,0.9263329243425028,0.6582245505846301,0.9849715457348016,0.9683589421916703,0.5508036455736952,-0.1771214736266623,-0.3372156983252226,0.957345320796367,0.7428484347048397,0.9589437561090114,0.9834305812775722,0.03366909914552387,0.7351472504191433,0.692354727182867,0.9856289180907722,0.6580563874718541,0.8837842634890206,0.7178366598415286,-0.23725266299606146,-0.9577926164407802,0.22951765288421855,0.9446432773079402,0.7366628124439479,-0.11605130168127882,-0.14261139401507472,-0.357127613439313,-0.8526751487877102,-0.32873050750175364,1.0,-0.2857955696015027,0.9759102112311725,0.8989856685400858,0.4687607401097042,-0.08388722418389014,-0.3150166420058131,0.9868950856594166,0.5113838604809332,0.9171555778990036,-0.22498697376556734,-0.8700877243014976,-0.32783108462525057,-0.9258132065288913,-0.617165222026422,0.48724956361294947,0.674411245516087,-0.19700279853133518,0.9846024301348902,0.8101829663953019,0.8422320559715456,-0.6460655432420925,0.8428992582336552,0.9589672306322732,0.7763830498915926
Vermis_9,0.9898812121277282,-0.8055363495715314,-0.686081739219397,0.9791709569353376,0.9513388761209675,0.9845169978991507,0.1463457870842195,0.3309220624469751,0.020208588144200203,0.9257272635873139,-0.2732066400912971,-0.09080795377071157,-0.3977592508872272,0.977461758178397,-0.11263256875115728,0.16409345674113443,-0.26419379387963554,0.9838723548932827,-0.28980739436310715,0.12496930838489305,0.30641489504706465,0.33289543236940805,-0.16915670048490725,0.186468978176741,-0.3044381468167635,-0.8673136819254044,0.9849392657264195,-0.6622545468209631,-0.11331970706656817,0.9874804923517068,0.07451359430896365,0.9933489038241788,0.8924787751215835,-0.06099774813740738,0.9846357958952063,-0.15919976987849502,0.9311332554245396,0.6415242141662516,0.9780872106886812,0.5795674474825987,-0.3432260786893197,-0.36418039664511703,0.11904687390759344,0.23470566525385575,0.4210274773418997,0.5527655947863198,-0.0989256274753997,0.28675746836480015,0.693636802556783,-0.0252389761412415,0.9942198798732993,0.9234369807127037,0.24875246634110593,0.6086682888407173,-0.13224118784444938,0.9612900465764815,0.6619617909046198,-0.2529239492186077,0.5124299235677917,0.9870329169020573,0.42324961987583565,-0.3272009493339374,0.9435457587778799,-0.8114363178989379,0.9921411913601174,0.18163609120269494,0.9827605655929338,0.08759378817022931,0.2360417307084637,-0.3790914536382305,-0.04405367716399994,0.6245220217117697,0.9765452507143161,0.9856063723993105,-0.05085407545379089,-0.37892678063892765,-0.40851083938935123,-0.2624174800806965,0.6939739141800659,0.3924100048728864,0.49109147056571134,-0.13904501594658267,0.45897689155849875,0.1917631251493262,-0.7042484276391616,0.9961214499660092,0.13815108936454687,-0.802273260914618,0.0031963813155274296,0.3171459923725938,-0.835048637137775,0.973315329684031,0.9872060686411386,0.0022179231458909782,-0.686973146250145,-0.2857955696015027,1.0,-0.14965103750106715,0.0654729535137989,0.18285776698881778,0.9727415309720261,0.9319020085183285,-0.1636820807773759,0.10269290045580415,0.10073426819806242,0.9436619584016006,0.5463232746023148,0.990300033515231,0.447951345301736,-0.43358429729680664,0.6749194976603891,0.46253262641384174,0.1673038812752866,-0.3882793916934294,-0.5974883234407389,0.2677920290049854,-0.18279008267455774,0.2343449713073775,-0.2170372213471708,0.24809571763207608
Amygdala_R,-0.10234638827989359,0.282025144383463,0.7628119455440905,-0.10987401515192256,0.10143298855708309,-0.10677184766908955,0.8688823987289817,0.8377578542952934,0.8271726473760244,0.05014185422206798,-0.8102094644329498,0.9921623905568583,-0.011384266748343693,0.009007717494940955,0.9525954397130572,-0.4912244725253227,-0.1895680895761629,0.013419606310196704,0.9231596968236566,-0.9218225095344907,-0.35767804393329716,0.8720970945592548,0.9926408320830757,0.8100531859430978,0.9133202574577922,0.42976922913748555,-0.1009163147992672,0.656031835144875,0.9840123251574364,-0.014266618984545443,0.45178803477264273,-0.06150770424873077,0.16583105856574543,0.381827513139629,-0.12222841284533423,0.9912157768292924,0.12731724364005584,0.6478572596293173,-0.10303039684292814,0.6480295995834775,0.87915034183978,0.9595474678100795,0.9599398114686792,0.7603529064231682,0.5290685361286304,0.7106187317606972,-0.8275503448503114,-0.7468046871880967,-0.5843207183860653,0.9155499461686056,-0.21833063645837125,0.21429568747997754,0.896114638700898,0.6412024907499397,0.9908091946180235,-0.035990624651652446,-0.383121304925536,0.9243066247972371,0.7516799626533078,-0.10529034487936,0.8269663654142067,-0.5651559993780841,-0.22023348862243128,0.6399773249531527,-0.18235507833856002,-0.5790026950590645,-0.22908775573426618,0.9615023979346446,0.6063925094638956,0.9708639175277921,0.9815638918471732,0.636284762533375,-0.07164181889740921,-0.2295979859470733,0.9628942704506582,0.7709821163243339,0.8864649373640541,0.992006659868814,0.17750370533785537,0.7640532821137356,0.7734110144658914,0.9789578452611379,0.6954704421211949,0.933516452014771,0.5690265051046461,-0.10709073771382939,-0.9451002310937834,0.20055992124794228,0.9706180630025023,0.8567260166363204,-0.23420154572609073,-0.037552481059368405,-0.22555631371624907,-0.83241861813381,-0.4003252886821393,0.9759102112311725,-0.14965103750106715,1.0,0.8774744553636635,0.6221912074880366,0.051340089281204364,-0.18510059983993726,0.9886462065956843,0.6538081302644574,0.9314939130182438,-0.143764512400197,-0.8525584287904864,-0.20947357698258687,-0.9304232771988349,-0.6657561042158074,0.576279182777526,0.7521825643658598,-0.08768827241342726,0.9596046411205882,0.6730184163155162,0.8998127076483597,-0.604481076238007,0.8637020541957103,0.9859380586215452,0.7621030716372802
Thal_MDm_L,0.1350266641222813,-0.10918977237367034,0.6757664427017575,0.18015364409047085,0.3316274652821243,0.09463662287316679,0.9934078619316722,0.9303896032509551,0.9869173738513908,0.35003690085551664,-0.9491526330776754,0.9005607013913748,-0.42872700577064093,0.2607721715121938,0.9486631412261932,-0.7022766927468375,-0.5345495748060193,0.21574688668856454,0.9245071847113645,-0.9084082642118584,-0.5273314106336406,0.8167257504137282,0.9036663250867765,0.9882477280698794,0.6389788827329388,0.07053168297553788,0.1766670295548162,0.6335263792227981,0.9450204811325282,0.20706254037168825,0.2622138190578696,0.1670057847348108,0.3451206125199575,-0.010225532238429206,0.15948760244473614,0.9139998532773428,0.29161796459848166,0.6682434523205666,0.18745331968153323,0.8488651459884524,0.5687696071538951,0.8135355488832666,0.8633249534489167,0.9655343519508773,0.849164082624623,0.8363839748459644,-0.9548919509100238,-0.3520707794726902,-0.5481946582909785,0.6626375920728983,0.017533940115769465,0.41890875160085717,0.8440869147927812,0.8080717434322952,0.9136184226078371,0.2634280789318844,-0.432663305630076,0.6515248751049695,0.8579410744998087,0.14464295428619822,0.8760978564290435,-0.8339179724121238,0.11700098663313956,0.3343468169514661,0.018623142418124256,-0.7487726397153115,0.02185622545109863,0.9468369542120799,0.9078136521109347,0.8153125802787925,0.9494766181347901,0.7955274282684761,0.2144557623090371,0.05042894707768825,0.9369839678976739,0.4862558724863997,0.8748969873713722,0.8421137115940401,0.18156779594082237,0.9374518539022115,0.8656282904232558,0.9450743624618908,0.8914101709773596,0.9396777408471008,0.5840461609047135,0.11981866211718581,-0.9321716086645123,-0.19372126733087716,0.9323237891983048,0.7405523433254931,-0.4145161538414954,0.24702447772559846,-0.011595903889707255,-0.9184714862639776,-0.6274237808437981,0.8989856685400858,0.0654729535137989,0.8774744553636635,1.0,0.32120133972180837,0.25861483142626973,-0.006237291315933117,0.9167066678427929,0.3370859521345446,0.9812841258114184,0.18830045658973832,-0.609019146109316,0.04386884805959924,-0.6848513651107,-0.815068443660198,0.7522640631331637,0.8226604324165403,-0.30089490463035073,0.8282529130525437,0.7191405256127045,0.9291048751483962,-0.8525918906450651,0.9711418253029673,0.8150037408595129,0.971009765654754
