,Occipital_Mid_L,Thal_PuL_L,Cingulate_Post_L,N_Acc_R,VTA_L,Cerebellum_8_L,Calcarine_L,Thal_LP_L,Angular_L,Thal_AV_R,Frontal_Inf_Oper_R,Cerebellum_6_R,Thal_VPL_L,Thal_MGN_R,Frontal_Mid_2_R,Thal_Re_L,Precuneus_L,Thal_MDl_L,Raphe_D,Insula_R,SN_pr_R,Cerebellum_3_R,Frontal_Med_Orb_R,Cuneus_L,Paracentral_Lobule_R,Frontal_Sup_2_R,Frontal_Sup_2_L,Rolandic_Oper_R,Vermis_9,ACC_sup_L,Cingulate_Mid_R,Occipital_Mid_R,Thal_PuA_R,Caudate_L,Temporal_Mid_R,Amygdala_R,Amygdala_L,Cingulate_Mid_L,Thal_PuI_L,Hippocampus_L,Cerebellum_3_L,Frontal_Med_Orb_L,Vermis_6,Parietal_Sup_L,Thal_IL_L,Cerebellum_4_5_L,Pallidum_L,Frontal_Inf_Orb_2_R,Paracentral_Lobule_L,Frontal_Mid_2_L,Temporal_Pole_Mid_L,Cerebellum_Crus2_R,Heschl_R,Temporal_Sup_L,Thal_PuL_R,Thal_VL_L,Parietal_Inf_L,Vermis_8,OFCmed_L,Cerebellum_7b_R,Cuneus_R,SN_pc_R,Thal_VPL_R,Supp_Motor_Area_R,Thal_PuM_L,Thal_MDm_R,Cerebellum_Crus1_R,Thal_VA_R,Thal_LP_R,Thal_VA_L,Frontal_Inf_Tri_L,Putamen_L,Rolandic_Oper_L,Cerebellum_9_L,LC_L,Cerebellum_9_R,Precentral_R,Vermis_3,N_Acc_L,ACC_pre_R,Thal_PuI_R,Caudate_R,Cerebellum_10_R,Parietal_Inf_R,Temporal_Mid_L,ACC_sub_L,Thal_MDl_R,Cerebellum_Crus1_L,Frontal_Sup_Medial_L,Vermis_4_5,Insula_L,Cingulate_Post_R,Red_N_L,Occipital_Sup_L,SN_pr_L,Vermis_1_2,Frontal_Inf_Oper_L,Thal_IL_R,Thal_PuM_R,Vermis_7,ACC_pre_L,Thal_LGN_L,Thal_Re_R,SupraMarginal_R,Thal_VL_R,Cerebellum_8_R,Red_N_R,Frontal_Sup_Medial_R,Olfactory_R,Cerebellum_Crus2_L,Frontal_Inf_Orb_2_L,Hippocampus_R,OFCant_L,OFCant_R,Supp_Motor_Area_L,ACC_sup_R,OFCmed_R,Frontal_Inf_Tri_R,Olfactory_L,Temporal_Inf_L,SN_pc_L,OFCpost_L,Cerebellum_4_5_R,Precentral_L,LC_R,Angular_R,ParaHippocampal_L,Cerebellum_7b_L,Fusiform_R,Thal_MDm_L
SupraMarginal_R,-0.5102671111350877,-0.46236472106145177,-0.4242761617276076,0.4045141878292195,0.5752485501886438,-0.40545530818982684,0.39476589918342525,-0.40372886433631294,-0.6138137191839815,0.6717468171294192,0.9473604950675739,-0.2120187519811012,-0.454785035063346,0.9494243537625321,0.9255437595619258,0.28772020081046473,-0.6443166297281209,0.8180244720681171,0.916547695051748,0.903075699620591,0.6667391031148538,0.4187609056032035,0.12493453380617121,0.1394523988555606,-0.0629175926005766,0.3920451021042601,-0.4163955671378488,0.801159612837279,-0.5480752126550474,-0.14302072286137446,0.6330130367949219,0.5678935979262333,0.8565556354566433,-0.12052239349904695,0.8656452075705053,0.8102917241262183,0.6945953304396922,-0.3557875844836923,-0.5592411046829188,-0.5087183501960131,-0.585480521656518,-0.004969964421924722,-0.2596231055900104,-0.763720012994573,0.35872371233486644,-0.5022626645372015,0.6323299781468891,0.8123227550208723,-0.8298282858882507,-0.7689992592155614,-0.374486489099941,0.841888112318719,0.766283986272328,-0.7105612574767312,0.2175081846165519,0.21096698926609184,-0.740638533536255,-0.29947089472863764,0.658066758862499,0.3158654512830936,0.3774782199296964,0.9142640786631865,0.870867977752161,-0.1739516758099711,-0.45758965443489835,0.7421094808444764,0.3569250794525087,0.46956426131078266,0.5461624209647349,0.5971711793502039,-0.7729724486203035,0.17340885224939903,-0.5486155143829473,-0.4439046381109515,-0.5185994983125366,-0.37790413900942127,0.9808763798176333,-0.46094922974463526,-0.29015818575483615,-0.7467485822153191,0.5747834140905791,0.6151533115580812,0.8493804451995908,0.9354860386686749,-0.8842188399307743,-0.42314559876632096,0.5987204611919195,-0.5735140742404895,-0.10950364994270376,-0.452276512234504,-0.6467638106612204,-0.37105272956463065,0.7916307461280209,-0.3126301630055744,0.15656901969605833,-0.622796677982375,-0.852076802586432,0.7887780141257993,0.30364396660216453,0.14531017436712107,-0.30781745415814427,-0.5734679915415491,0.47263473626837466,1.0,0.6669275317853801,0.047969358169815915,0.8535929863556424,0.1630432502165996,0.6736991193310123,0.7699925626551116,-0.7747042471562674,0.6054929769887417,-0.277355115696329,0.7943355998538126,-0.43586080313161296,-0.7031449619551058,0.7950878483435987,0.9800583021385474,0.18731380877129486,-0.6798733599575136,0.4613207985210071,0.5392917943253999,-0.17386874314843398,-0.8237229866815259,0.9020654375429756,0.6364954810149853,-0.197771326795511,-0.2613915771166282,0.46576530038457176,0.7957088533044054
Thal_VL_R,-0.9253288305874331,0.3338999023433187,0.3759369157441584,0.6958802424266918,0.7023779072698342,0.39910138205468554,0.8202812876610138,0.3997237796295327,-0.9201172083701338,0.9971146625474211,0.8306825277356291,0.555203807129848,0.3416432455064235,0.802988915786777,0.4749548681270984,0.873125350814256,-0.5517362122279881,0.9569559433892558,0.6866374071482297,0.7288045638430949,0.9276118309269163,0.8934847794563413,0.20892456329687328,-0.5430433530497691,-0.0019132337323133721,-0.2924513570587951,-0.888859018081378,0.8920253772815304,0.24809571763207608,-0.6052613744161854,0.9568953425149431,-0.1630509060063603,0.8805727101480537,-0.31649221521173293,0.8553917030354311,0.7621030716372802,0.45911601291385146,0.44340539952716085,0.2364867614553736,0.25160336174153025,0.19090174438814067,-0.16684817112157105,0.45780785887903425,-0.8893548777013728,0.9171923025961184,0.29725070798529396,0.7885710906250285,0.8667847133071199,-0.8459007007325665,-0.9088519960812117,0.4291193164386183,0.8222471398718453,0.8663924778740719,0.020402299523722633,0.8445157874846047,0.866198773006563,-0.9591981504036466,0.48099524581629854,0.38097617058494415,0.8803712441284809,-0.34074612870582827,0.7763830498915926,0.9093490360728885,0.11637332437242764,0.35353672052468554,0.9823871699106026,0.8718983373459045,0.9194472055752736,0.9537120646506824,0.9889557198322304,-0.7572764613862997,0.01826068070851768,0.25236615495393117,0.36529314339233776,0.2592795006872684,0.42967959677544865,0.5165302092790581,0.34231056670764043,-0.10362261856764114,-0.7627438717999439,0.9417602085585537,0.28359540375148506,0.8125894903443066,0.5224705345041417,-0.4431690958785715,-0.0747728033562319,0.9635632593964043,0.13278262558101417,-0.7685751043808511,0.34918402163303164,0.01586086893967231,0.43533558172579967,0.8721691274594571,-0.8383414548721457,0.7009226100683407,0.13566364446845022,-0.44853185424213904,0.9606825941750565,0.886049573008047,0.1336569644596881,-0.6777662598680196,0.20469669444028094,0.9400307603479491,0.6669275317853801,1.0,0.7564271471705666,0.8111057378497177,-0.5737160388698811,0.4828243007890469,0.5615388557984016,-0.3710053593678072,0.9117389024710078,-0.27493381387335525,0.8065698836664691,-0.16971226038293466,-0.7364399681134476,0.6911448255682903,0.7649592928127494,0.20794870249110775,0.06486309244231685,0.7835541890039261,0.7838967215700762,0.5966926290761315,-0.44908551799243807,0.692847510623312,-0.11555624478585651,0.5537404431213767,0.5163185382092821,0.8798776513694065,0.971009765654754
Cerebellum_8_R,-0.7331767600545969,0.7803503835114841,0.8767976708175823,0.6972112734557765,0.571024161368732,0.8739587951139093,0.8452512247385527,0.8235344121159109,-0.6336519887251137,0.742988938195351,0.32780991257659436,0.9558251645100871,0.8014487282568444,0.30405183992872864,-0.19960910267597393,0.9515710841624785,-0.0680317426668126,0.5958859075978659,0.20414784701229494,0.26973996035537784,0.7320198106827928,0.8934317334467109,0.35348812549398734,-0.7303699480915461,-0.1481906181994301,-0.7825360284959486,-0.8113170390668595,0.5662822599863199,0.8042477769103005,-0.537699569698694,0.7102512410390145,-0.6075296552417168,0.4777360572100806,-0.1307038018982235,0.4573814179554091,0.4143822296860295,0.1644918857762539,0.8864228349744588,0.7762438333933083,0.8093337403802637,0.7699544028959597,-0.02725852026445361,0.8897483822879474,-0.5994760847808305,0.9435431846813651,0.8317079748445826,0.6141691478051317,0.5353836227895857,-0.45203003490121835,-0.5394731284423219,0.8983772314582054,0.45663491364041625,0.5615943500393493,0.6399430537451877,0.9638831026266558,0.9670301555835557,-0.6381342814293968,0.9285793519050395,0.08980114284299623,0.9511535502202161,-0.6650184119232724,0.3180315770551733,0.5031947398284287,0.10947609921834521,0.8418217139683773,0.6975334301480045,0.9252331681905076,0.8171289658483248,0.8155475812851523,0.8251859353495146,-0.26634545145625477,0.07262147149533986,0.7776684659262489,0.853760917385337,0.8048980941613005,0.8874381570438625,-0.1253932949492844,0.8577939694062106,0.27853155495347093,-0.29927078636546267,0.8078292403483744,0.0167210529319704,0.4259767555572863,-0.13699033991507858,0.211303000167247,0.42045910467609715,0.7781866894919636,0.7157665770814408,-0.889512845816067,0.8598444813492664,0.6406784981524067,0.8976874301153915,0.5623672811988205,-0.7596112056688866,0.8998753833751996,0.7408772406545102,0.19078015321778513,0.6410481561373805,0.944099746909777,0.23307436462485573,-0.4988075022343824,0.7599989772827396,0.8892555904433692,0.047969358169815915,0.7564271471705666,1.0,0.4295541196948887,-0.8778421972357042,0.20657827643081925,0.2321401837836293,0.26101856044604066,0.7586581362214612,0.05578293731564502,0.47309075023662767,-0.02312943919524477,-0.2767705763613815,0.3251212257080471,0.20629337281462692,0.3032681450705688,0.687175177947394,0.7515034372614399,0.6998912232328923,0.9697549539027516,0.04458863707066912,0.24727046314516454,-0.6268176079313793,0.9525002464076433,0.9228953755801835,0.8498826747118715,0.6391149548792492
Red_N_R,-0.633707855955305,-0.19552073493964503,-0.026354461329452534,0.8165330326767574,0.9082441627284374,-0.061616636349535445,0.7412930709166773,-0.11856145580548516,-0.6790759062619328,0.8102998323700331,0.9596313569359571,0.20533820119880317,-0.17872579044653514,0.968847991925716,0.6361592157165465,0.6473151785444222,-0.45202014083079783,0.8778631563285717,0.9689191705870899,0.9829632788203881,0.927923058017726,0.774715738352653,0.5256521354213405,-0.0027822602470269886,-0.3728653039742891,-0.11648095443647298,-0.6967064454438724,0.9832699571619689,-0.1636820807773759,-0.11158680000900133,0.681277335784923,0.39393041677221113,0.9759531830428773,0.07395726256954387,0.9935220808726484,0.9886462065956843,0.8674650194098881,-0.024909520812186406,-0.2177816905551529,-0.09026647413404205,-0.20362555189230178,0.2706257889230632,0.14687445337329408,-0.9744553895207643,0.6681645568703634,-0.11864424001924398,0.9373662916441179,0.9884640753832691,-0.9530918484005574,-0.8783595785331247,0.04387798024213466,0.997983813675649,0.9774733488929781,-0.3806828778990705,0.589938730645353,0.49559464818278715,-0.8744691913551284,0.09902974761967875,0.821235860371991,0.6810862530043442,0.22727657795393683,0.9868950856594166,0.9726323754785976,-0.387232836821522,-0.11737575202559292,0.9040404760036054,0.7158367823010867,0.5887895745513964,0.8039841207648352,0.8050037011382701,-0.6870431241619962,0.43739463971157116,-0.22620247304539357,-0.09684118517250892,-0.1310444895533975,-0.02944926740942164,0.7955960301832644,-0.07144553142576907,0.14543514978835625,-0.6682471755621481,0.8530303142810454,0.7158847733410468,0.9954364729551405,0.7130896168392137,-0.6418456461688021,-0.007177861778587551,0.8326349067303069,-0.20889754015247816,-0.4293415368885346,-0.06509068710463863,-0.22949701210997675,0.005559233429035873,0.9870279351279638,-0.43468797752319444,0.6169915629911503,-0.20974428194460232,-0.6178756064426906,0.9380234986651217,0.6557284820839786,0.3856036212484447,-0.28410145348311017,-0.2386283061861752,0.7364839099471681,0.8535929863556424,0.8111057378497177,0.4295541196948887,1.0,-0.23447366257008062,0.8714176499594987,0.8908911363981367,-0.462703826092029,0.9003947800693801,0.018627582663473766,0.9899096525440803,-0.6772763809233155,-0.5833656848171835,0.9683013673975159,0.9258458920367996,0.5599873777454708,-0.30265601827235417,0.8472027403280111,0.8679418653875166,0.2442588739937324,-0.8463484853000214,0.9375782836865422,0.40735192617727034,0.23994907544438168,0.0752271157738009,0.8215227375970019,0.9167066678427929
Frontal_Sup_Medial_R,0.6961292837455213,-0.8343341971123607,-0.8640415548004399,-0.5942779302790379,-0.4048351951646114,-0.8385907308371702,-0.6095310054488193,-0.8681622166298791,0.5915383248495817,-0.5804528096202781,-0.1372051915226364,-0.8773124949691025,-0.8021985664368785,-0.08842776331193501,0.3153123092887629,-0.8442520025281269,0.13838713697791474,-0.3250709306951752,-0.029515593594070997,-0.09797403088198196,-0.5425063085190398,-0.7438893959681635,-0.2270881133664058,0.8119187166049752,-0.042375113282103784,0.8702213042393259,0.8226809200166053,-0.38157998009956057,-0.835048637137775,0.596550370262687,-0.4668482933586073,0.722017380604846,-0.332284095662741,0.30932595075799085,-0.27437425189252707,-0.23420154572609073,0.0386712498698776,-0.831433866596444,-0.8107264591874762,-0.7855471312239156,-0.7795679039110763,0.1454323209783375,-0.7552958279806851,0.4229211397220011,-0.7737296253466801,-0.8382050357634133,-0.45204243608890404,-0.32595273250269513,0.3459974679653222,0.48137389879142034,-0.929163005372302,-0.2510663180316493,-0.4220728589873845,-0.6653193017569655,-0.884473354171681,-0.8338863626819721,0.5338958722190782,-0.8441777226061341,0.08268338600367871,-0.8091064685007494,0.7737075587669439,-0.11605130168127882,-0.31393175205635016,-0.2581605430220724,-0.8558816446337966,-0.5053195061036972,-0.7288679943040288,-0.547325381603466,-0.7198897637245182,-0.6252251554816226,0.27545408378650243,0.12427555552744012,-0.8173933221282642,-0.8495112274938976,-0.8014000726301119,-0.8578545381748935,0.3187251559910416,-0.8574793724297158,-0.25565498131874576,0.29355835983793593,-0.6535653227068565,0.26545442475218284,-0.2578666821948493,0.21211332997945426,-0.23613403817973128,-0.2942962293634369,-0.6837770095533355,-0.6328506194930552,0.9536958035917645,-0.8530288069449953,-0.6276324176284908,-0.8795946179378529,-0.3571151223089605,0.7644983434648264,-0.773758232219733,-0.7831245489337437,-0.1797655929250489,-0.430528039065606,-0.854932566851201,0.07339420426133747,0.590054003752586,-0.7524837396581462,-0.6763224249142805,0.1630432502165996,-0.5737160388698811,-0.8778421972357042,-0.23447366257008062,1.0,-0.03216994266330445,0.07220351206115783,-0.23609504503480536,-0.6108721866909228,0.08792292543841403,-0.3236011019050705,-0.06058014714170516,0.2896399682481284,-0.2117479634432588,-0.010769625429046654,-0.15911723812782405,-0.7199833832983425,-0.6168577006781424,-0.4712943476945885,-0.915529211226865,-0.0803836470631646,0.05321469812418431,0.7404055728952433,-0.8779208642401096,-0.8174714684589995,-0.6857343855976005,-0.4145161538414954
Olfactory_R,-0.22068451562126185,-0.4223919392785012,-0.13370804419696028,0.8121406213527316,0.905543258468877,-0.2344715720046019,0.6435419362619248,-0.3566525979419504,-0.2605840743152034,0.47386297028500873,0.74681579350326,0.07673223768065095,-0.3770614438260956,0.8047767163646041,0.4080860240197173,0.4173014212854498,-0.053213249715279215,0.593372119693201,0.8794341771930473,0.8904938614402573,0.7293940466544268,0.5941461477303731,0.8061865586258433,0.38942364930852785,-0.7264864222479006,-0.1490604262482326,-0.39424417716655963,0.8127209325951552,-0.2529239492186077,0.3639018546907273,0.29516897957372157,0.6310314695800932,0.7698710291490223,0.5101955964905737,0.8339132519448942,0.9243066247972371,0.994555027311284,-0.20461993183517976,-0.32376327212353023,-0.10614052234999645,-0.2508342519208762,0.6859657501182729,0.09087333385735416,-0.8117322341446613,0.4206205788890717,-0.21591132663035972,0.883320576387498,0.8476351524434927,-0.7281330424689828,-0.5718430952686204,-0.09418935958423172,0.8750028430312717,0.8207362508132829,-0.389969864490343,0.35240546241800785,0.1909527777880889,-0.5562134292426802,-0.03287237653362082,0.9917869719998144,0.4660407363550147,0.5524997185137289,0.8704812672919072,0.7524135515773788,-0.7713754159236532,-0.2791717055007304,0.6326515470046511,0.5402098261872499,0.24810132589611206,0.5111969349167009,0.512204171522215,-0.3079854776882105,0.7926342409814463,-0.36925277484089514,-0.253083447206009,-0.17981886809385528,-0.2033823081779286,0.6833838093332902,-0.1812774494333452,0.5055527756606674,-0.26300365351174754,0.6246309805940927,0.9242501292837038,0.8729147359707894,0.49725080551063844,-0.43006069723194557,0.28728679715004596,0.5515750097157662,-0.20071925540044305,-0.12434506743934001,-0.17210904856888434,-0.11802897762524095,-0.13962030158490876,0.8331218230610471,0.002049257996882767,0.5607165842837856,-0.21650210341226622,-0.3836426408400229,0.6987225444329024,0.4121806086300497,0.6518643178204593,0.18629639455200872,-0.3208505263250382,0.4454250792823226,0.6736991193310123,0.4828243007890469,0.20657827643081925,0.8714176499594987,-0.03216994266330445,1.0,0.938639396708355,-0.1844442634676673,0.7317530229542596,0.43691501425360013,0.8816252761379824,-0.9152887953900544,-0.16054924499456424,0.9297158102355758,0.7242364875774003,0.8425287479492527,-0.3042594330681902,0.7846480091964301,0.8348549263856438,0.08899840239219192,-0.8312417038310872,0.8705908868438113,0.5872888986699256,0.13796719608437616,-0.1397037914370458,0.6740174506227938,0.6515248751049695
Cerebellum_Crus2_L,-0.25858066407702973,-0.41516096951518183,-0.1571645202701728,0.7224491859027307,0.8631624078090233,-0.21223809731435075,0.6783875785523078,-0.3518740822331922,-0.3071483824080904,0.5400254101129838,0.8044872636670671,0.07157399583900206,-0.34776071482350074,0.8644879774248818,0.5050326765524227,0.40766702166452573,-0.09388842977095323,0.71720431558555,0.8888062060107293,0.8928118753381258,0.7563292104319977,0.5852093173198308,0.6901310991165249,0.35949850468535044,-0.6638328894551512,-0.002838057637696242,-0.34788446664452716,0.8275356902785753,-0.2906659548599192,0.28333005705125713,0.4526813576756552,0.6201814707407491,0.7801362111278738,0.46636228880307107,0.8526018685578574,0.9084523977615198,0.9601021455017804,-0.1726976166734187,-0.34563761352762123,-0.14365380709543096,-0.2795928875491039,0.5769393921737391,0.1152062344495965,-0.8185621202559746,0.4629446155399816,-0.23920422521952353,0.8413291115882868,0.8691548023756988,-0.7266922820372056,-0.5712473881385343,-0.14374756530923868,0.8973377842006113,0.8026988492024755,-0.40950688569588545,0.3346189776504663,0.24922508588989933,-0.5817919843512331,-0.015643099717269873,0.9308977198088539,0.4764095546420073,0.531032294505404,0.8995424926779937,0.796308548336081,-0.6885843993364348,-0.2846820664120538,0.6893715029994857,0.5722520437324782,0.40892715449212075,0.5140985229213585,0.5833108045050692,-0.33666834948741237,0.728115497947101,-0.3796142840221419,-0.2515111064355038,-0.21724751549310853,-0.18912154551417398,0.762065855764019,-0.2041788489649643,0.3440495833765668,-0.3154769243482911,0.6393153242614177,0.9391782058143654,0.8685468507443496,0.5508213714404943,-0.4622560768220819,0.22794205519449978,0.5477640123709827,-0.17711436252955629,-0.0709490460024378,-0.19283098128772652,-0.1773450871478747,-0.15148969444109017,0.8610570934455394,-0.03992840190877377,0.5113167425019991,-0.282157727738548,-0.40394556328007036,0.7571498775230584,0.39906120965101394,0.7017629312657411,0.14753539784963873,-0.31944831365391113,0.528149815520388,0.7699925626551116,0.5615388557984016,0.2321401837836293,0.8908911363981367,0.07220351206115783,0.938639396708355,1.0,-0.23753379439147063,0.7140623787511601,0.36812917504867504,0.8580999007423863,-0.7989894236859426,-0.21462310763922413,0.8706177296055023,0.793342687366034,0.7375657003323085,-0.34488924665885556,0.7321831372108055,0.8299681546079439,0.06949864262036586,-0.760658281845785,0.9592560810860717,0.5969936375683981,0.11403073269905573,-0.07213778608610116,0.6636785154238637,0.7318157422113639
Frontal_Inf_Orb_2_L,0.4480274592221275,0.4422728407345167,0.615939411417797,0.05685785040909664,-0.08438359758100328,0.5484826999348086,0.1443085123050124,0.4118876063412481,0.5728587192288739,-0.4060897085480321,-0.6641586480297774,0.5129867418996397,0.5134091343104153,-0.6053707627248572,-0.9447736694878273,0.040809997986253496,0.9102514620072615,-0.4568851414423249,-0.5885292484885525,-0.5508123959282909,-0.25735671918756875,-0.007913959003027068,0.41655200406130183,0.010870409760425774,-0.48876853158063543,-0.6196685195888909,0.26601833151743454,-0.41000021008673393,0.6619617909046198,0.37558092213801303,-0.3846317110740963,-0.3964891155868939,-0.5521797248640021,0.5804063573782287,-0.49525886744445385,-0.383121304925536,-0.2020365356814023,0.5280465822997716,0.6482673866893586,0.7483078565919185,0.7365647171185139,0.47436963980712993,0.6378161705171048,0.3636684298129792,0.017031610822824828,0.6531071031166097,-0.16164153527666178,-0.3858133902056469,0.5950672709206125,0.6149183638972504,0.5247784775754955,-0.428927350963741,-0.4032848401843523,0.8042866077209031,0.07336668980436357,0.05884096301416256,0.5290730116804307,0.5661220221284926,-0.18342909874798483,0.05878782002738631,-0.19172613861350868,-0.5363525163018452,-0.5331476758504842,-0.28762811557853885,0.5563424444568108,-0.3958864451334452,0.09537335122997101,-0.14762517628046926,-0.2856044106172935,-0.2440565723658943,0.8538501430391962,0.37648454635227946,0.5988184635333277,0.5688032912514528,0.7087158009327024,0.5325479845210354,-0.7865015537032994,0.6242053768980445,0.7088881186734997,0.8363472437136884,-0.20598657891341504,-0.07268509617960472,-0.4736830269814556,-0.9387616352804319,0.9657036072035804,0.8805063059898938,-0.3283885744047519,0.8240824516452422,0.031447370816463975,0.6272080735361681,0.8974427307453519,0.5524401871031046,-0.37277321050551304,0.3349584029977939,0.3015294535686104,0.7637088499144694,0.9762725462644212,-0.41098601163167825,0.002713491717528739,0.47282608193815434,0.5372814581392208,0.7041320295335276,-0.11869592583139063,-0.7747042471562674,-0.3710053593678072,0.26101856044604066,-0.462703826092029,-0.23609504503480536,-0.1844442634676673,-0.23753379439147063,1.0,-0.197292732290691,0.740978336284735,-0.40993644261858336,0.049356307451299514,0.8398412523491361,-0.43076718638161116,-0.7292058371127098,0.359703379681161,0.8009057138700445,0.004545605133481044,0.01618918984174713,0.4446087438548754,0.6504442620234032,-0.44296782307826477,-0.5133296966996875,0.5224699149816081,0.4620065068081511,-0.018246779681255633,-0.432663305630076
Hippocampus_R,-0.7865268068828173,0.2259772706581053,0.3965913959915931,0.9261994424024618,0.9153530425974383,0.3542400226895222,0.91003900977893,0.30111400571265473,-0.7699068202208585,0.9086383159921152,0.818982709223391,0.591608357449217,0.24141853204514868,0.8152965487030245,0.33510773772499425,0.9056929451286809,-0.3446479444376972,0.8681034296069475,0.7777544935555281,0.8235304346246929,0.9879295411814052,0.9683559680761763,0.5645723920613891,-0.3390438981137844,-0.340474645366597,-0.488014695471446,-0.8895368578331799,0.9580940972701675,0.2677920290049854,-0.31358978396192827,0.7719221310895104,-0.00425217477792737,0.9150463378421709,-0.0056541131799389,0.9146646032643391,0.8998127076483597,0.6974279678941746,0.38668601095536154,0.21654377709868552,0.323216309697989,0.22132512848386793,0.20259475918030742,0.5096248526623476,-0.9686041144473386,0.9046505710749195,0.3094045225554726,0.9622087081377867,0.9451658500869777,-0.8841625759943681,-0.8788556197867746,0.4626915165677195,0.9121385650419419,0.960803561353455,0.032684939167578475,0.8723699280030552,0.7883637697498952,-0.9142066734587456,0.4934768770974586,0.6409100747393833,0.9210838825703267,-0.14722630602843023,0.8422320559715456,0.9151296489943462,-0.23570620403006173,0.31202409959484884,0.954420732271672,0.9269761908686438,0.7553917607576903,0.9504869954749648,0.9389373903135458,-0.6103403984472047,0.35450675304989393,0.20601644941739244,0.32906280681203237,0.29488258259702527,0.3882991132256,0.48709207574966557,0.35495926541271755,0.272317587805626,-0.5999454986142683,0.9789145529582476,0.5066607199485301,0.907356503710055,0.4318827343764789,-0.35253851817041276,0.1978259913616484,0.9605969312776945,0.171871807973082,-0.7396433173361348,0.36082201120313945,0.1497840003368978,0.42744776069699986,0.9508303561734467,-0.6569958147033863,0.8667067314861339,0.2126807702373402,-0.34917877121000945,0.95140427587036,0.9107228182993207,0.35759800079477294,-0.43159644756706417,0.18520767286514123,0.9057538142240847,0.6054929769887417,0.9117389024710078,0.7586581362214612,0.9003947800693801,-0.6108721866909228,0.7317530229542596,0.7140623787511601,-0.197292732290691,1.0,0.04918309334703567,0.9294123080015609,-0.5105495662969928,-0.5340897767348636,0.8573848600350866,0.7358651057707963,0.5612768159358027,0.114088823841303,0.9633436163832901,0.9430765596776157,0.6306002715431593,-0.5978454903060664,0.7514522943158889,-0.007691370979449414,0.6207551612918932,0.4550035575760907,0.9812545472434345,0.9291048751483962
OFCant_L,0.534652303645232,-0.14439654000368318,0.1885669320255627,0.3616691143936535,0.3481322731713662,0.06685294572188705,0.2986225501323866,-0.14349698668968922,0.5903572434696911,-0.3129624430345626,-0.22269553700888958,0.2130653174605088,-0.046171315115347326,-0.11862659462467136,-0.5400699062963934,-0.005145574694292106,0.860384262735004,-0.21111200664004187,-0.020996150165738983,-0.003992807720472112,0.013272378342562275,0.09258695166701636,0.8242389172295268,0.5387307017249617,-0.9278699223941476,-0.395718864455654,0.28187478836104846,-0.023215827706973897,0.17437814613070785,0.7976747360438825,-0.38207753962019964,0.273985268941484,-0.1625857446009548,0.9669076459657526,-0.05362255289975915,0.128252606144592,0.44074553560452634,0.06179011047938517,0.11993878756945123,0.35793901850299076,0.26106382501794584,0.9338188222058285,0.3731684620056779,-0.00876591542727709,-0.013877355969501086,0.18337100252886418,0.23852289379051922,0.03753551702778653,0.2205759557674952,0.3887737134061254,0.11556210106995399,0.04443833397960607,-0.0172282340462285,0.2761905644642176,-0.025075056454331012,-0.13941785990927733,0.34413555191674455,0.20539875839453445,0.4743266878701258,0.052598576413054064,0.43590693625497007,-0.016768846956029145,-0.15871572108092402,-0.8513466416523559,0.043835068356308904,-0.17592088374312645,0.15420038016655088,-0.22145981779644472,-0.20586090610587016,-0.15384789311285577,0.7057233655262001,0.8890436110910825,0.04335366361701323,0.07230426909245495,0.2654475286771857,0.06363192221129399,-0.22289876889828525,0.17061513527033584,0.9128089587748405,0.7225048386249232,-0.041652330502862794,0.5818000402031694,0.0016720055185341003,-0.5051841167083396,0.5561178132809184,0.9033445379519227,-0.21071660630961223,0.4151136709812921,0.2745770407353541,0.17876152156413921,0.5504481021400269,0.11652766761094865,0.033863594217158406,0.5899886293928294,0.3616561496659854,0.31552068740611644,0.6103508842881464,-0.12424393034984081,-0.04553320971623366,0.8497898891915083,0.8274022544949139,0.18860398937824477,-0.0904339140541079,-0.277355115696329,-0.27493381387335525,0.05578293731564502,0.018627582663473766,0.08792292543841403,0.43691501425360013,0.36812917504867504,0.740978336284735,0.04918309334703567,1.0,0.04978461268032372,-0.5733074337418705,0.793487203878564,0.10548856749488289,-0.25627495378700665,0.815949600878002,0.3133883154075905,0.28056648262920714,0.3553026246191355,0.14723476871942034,0.04506181147677024,0.11677189988342303,0.1392764555645584,0.2625378036655593,0.047535803732233047,0.15426683993151868,-0.17279273766620873
