,Temporal_Sup_R,Occipital_Inf_R,Vermis_9,Thal_IL_L,Cerebellum_7b_R,Temporal_Pole_Sup_L,SN_pc_R,ACC_pre_R,Parietal_Inf_L,ParaHippocampal_L,N_Acc_R,Cerebellum_Crus1_L,Frontal_Mid_2_R,Occipital_Sup_L,ACC_sup_L,Cerebellum_Crus1_R,Vermis_6,Pallidum_R,Thal_IL_R,Cerebellum_4_5_R,Supp_Motor_Area_L,Thal_MGN_R,Pallidum_L,Cerebellum_Crus2_L,Cerebellum_4_5_L,Vermis_3,Frontal_Mid_2_L,Parietal_Inf_R,OFCant_R,Thal_VA_R,Temporal_Pole_Sup_R,Heschl_L,Red_N_R,Cerebellum_7b_L,ACC_sub_L,Precentral_R,Thal_PuM_R,Cingulate_Mid_R,Parietal_Sup_L,OFCpost_R,Fusiform_R,Angular_L,Cuneus_L,Cingulate_Mid_L,Lingual_L,LC_R,Cingulate_Post_R,Occipital_Mid_L,Thal_PuM_L,N_Acc_L,Paracentral_Lobule_L,Thal_Re_L,Insula_L,Rectus_L,Thal_PuL_L,Thal_VPL_L,Frontal_Inf_Tri_L,Thal_LP_L,Cerebellum_9_L,OFClat_R,Raphe_M,Thal_MDl_R,Frontal_Inf_Orb_2_L,Frontal_Med_Orb_L,Vermis_7,Caudate_R,Vermis_8,OFClat_L,SupraMarginal_L,VTA_R,Cerebellum_10_R,Supp_Motor_Area_R,Temporal_Inf_R,Fusiform_L,Angular_R,OFCmed_R,Cerebellum_3_R,Insula_R,ACC_sup_R,Thal_LGN_L,Amygdala_R,SN_pr_R,Occipital_Sup_R,Vermis_4_5,Cerebellum_Crus2_R,Cerebellum_6_L,Thal_AV_R,Thal_VPL_R,Putamen_R,Thal_VL_R,Calcarine_L,Frontal_Med_Orb_R,OFCmed_L,Frontal_Inf_Oper_L,Cingulate_Post_L
Insula_L,-0.03707078719365912,-0.6554654615411698,0.9095163219134789,0.40907144693135455,0.44852521936287626,0.8990028557681277,-0.33898413674211536,0.516614409674589,0.14854118403236982,0.8353741197692179,0.3231392178200259,0.9643623725326171,-0.8655920142249172,-0.10409552799085682,0.008456618887090485,0.4496782886689575,0.8828420235917828,0.36516342259388496,-0.08422551427218157,0.7894016328669223,0.08197284196593785,-0.3997480186763168,0.09926015551506123,-0.1773450871478747,0.9095508104927724,0.8967470273363795,0.25176528784166924,-0.824788011316524,-0.15681319845878725,0.20426026747385595,-0.19330812154996607,0.9151078445588906,-0.22949701210997675,0.7739595587518168,0.8411785924284344,-0.734900515368412,0.41683864642610585,-0.025929365560017948,0.06525431074534266,-0.38152058235106867,0.32905668608202226,0.1597178317221744,-0.3714132618860406,0.8246152789103226,0.9134805970794813,-0.32502881862237665,0.855447361213747,0.013272466207906565,0.8438217399033267,0.6572663038248306,0.29672626999240836,0.44376066400534847,1.0,0.06907231322361973,0.7406958529782393,0.7923396827479396,0.5414435060003072,0.7332276732844792,0.8537304834438972,0.10843411591256014,-0.33320218109286637,0.07676002552944293,0.8974427307453519,0.3025461379745015,0.3834312588277359,-0.14495351461012002,0.8600737410350991,0.9434904301262376,0.2930324711676267,-0.26997297635007345,-0.231889417405689,-0.10712184423896752,-0.008763886078850596,0.9366011514172026,-0.7413398292698956,-0.23576079120527754,0.36401040717821276,-0.3675046566841656,0.5208655249327584,0.9159770091513928,-0.1721351866589407,0.07909883689806196,-0.4956436814867043,0.8986403119132229,-0.1922750788605884,0.910761703624789,-0.013007765625454267,-0.24160830342822506,-0.2371919012240033,0.01586086893967231,0.43820895359713435,0.4329569645161816,-0.17225299593800017,0.855901045602236,0.8950631053956641
Rectus_L,0.779008713199151,0.5797645043251113,-0.0252389761412415,0.5487012039094284,0.6159031650856488,0.12613192679373655,0.8192345695870138,-0.2766157090010362,-0.6151927154355192,0.342218799421738,0.9284771008292907,-0.02972922669701673,0.25622597390214563,-0.13796993702003182,0.2528253389889435,0.662978620605135,0.26125825503992767,0.695667868572693,0.7184478032854371,0.3011891912143614,-0.8992948907974349,0.7388959551819487,0.9401452947210075,0.8530410572089839,0.004572334452520138,0.04045132249900553,-0.6250512388923068,0.37657941861701,0.8982361492638387,0.29410835515019224,0.8390252157268867,-0.09877459736031789,0.8580692987015701,0.04906617527210669,0.38587581811828214,0.5235503278279827,0.576699900381552,0.31743996263999363,-0.8445449856590346,0.853269956446882,0.7876821437761385,-0.34025802829836854,0.2024505906542362,-0.007966859755003691,0.24794543965190521,0.7711104737501178,0.07589696522205264,-0.3317169037032875,-0.06141850664909336,0.6069332503493957,-0.7503429212245325,0.5797066092807491,0.06907231322361973,1.0,-0.20891866501997078,-0.17883027230148912,-0.3144862394274217,-0.13920761958113234,-0.03884153187203823,0.7106232536117019,0.8474017398438313,0.6559412533103528,-0.07596295197090842,0.6665708359199717,0.6041371799597097,0.8068997335697063,0.16755549489094107,-0.08693721885558245,-0.7695142062201921,0.902726077776398,0.865120728541393,-0.7137912388990619,0.8583807823542193,-0.0023228748479956125,0.3763523822697561,0.9270067895714738,0.7229498801877277,0.8433375134379713,-0.17022352142475533,-0.12124917279356769,0.9155499461686056,0.7962670739085826,0.2896063099191168,0.04610205737871088,0.8633358661168777,-9.349120736829645e-05,0.5335657366437913,0.7459305407433002,0.8731119985788991,0.538786997287366,0.7304165469614672,0.8606792855347416,0.9292252802921045,-0.28665756203100207,0.08564632481431943
Thal_PuL_L,0.10156316455991178,-0.886079918227466,0.9435457587778799,0.5815760916619469,0.5695975735119844,0.9164152006484431,-0.29878985827814286,-0.02428779494675145,-0.18438723427240122,0.8237232161637018,0.1620215316294673,0.8227170449094476,-0.5380954369309668,-0.650078005357158,-0.656256768196245,0.49687263351787764,0.7910498500625318,0.47384728933853454,0.09890999587039224,0.8614138911165827,0.5196013123793146,-0.2864883546751334,0.010848944092393314,-0.41516096951518183,0.9427607899004573,0.9422303579174321,-0.08931966155560533,-0.5187015975049922,-0.14082902256242472,0.5169627580099542,-0.13546691943299757,0.9482706567838867,-0.19552073493964503,0.9222766789501982,0.28517087827565973,-0.621764671582863,0.6036100401424376,0.3731451042723295,-0.009168428378995544,-0.42756839401619806,0.3529483548269542,-0.3538370958930882,-0.8904028177035412,0.9570573767196489,0.8219316870431107,-0.3819072823364367,0.9452903435517964,-0.4812034468663265,0.9788813215039958,0.04807503995030516,0.09284216299453736,0.6052274071572424,0.7406958529782393,-0.20891866501997078,1.0,0.9894560657007824,0.02119688807138408,0.9960468900111978,0.9710733190447028,0.22717931374703673,-0.4235045572882532,0.34228648684966334,0.4422728407345167,-0.37724142897947655,-0.1725813342207914,-0.5701354211884109,0.8931012638209145,0.9177911551100073,0.11058330740311491,-0.3273371516967412,-0.18874932724404256,0.5325575338056695,0.04801400605620664,0.9224715327625226,-0.972376482079761,-0.29049977619480444,0.4411189696905368,-0.3490045637729369,-0.06978801191169332,0.9398300049627016,-0.22023348862243128,0.17848555110906825,-0.9494229224198579,0.9389579306061119,-0.17044687677123996,0.937894192056335,0.32759192090978106,-0.06441912219672008,-0.20311620962354254,0.3338999023433187,0.3693931863772338,-0.10820395055295162,-0.5231836056432536,0.4883516073914709,0.9301623690930393
Thal_VPL_L,0.11728183891445307,-0.8586849632627358,0.9555288814717375,0.6082787561306314,0.5897942600736291,0.9378593274397291,-0.27877898177060856,0.04358263818521979,-0.1631446760497548,0.8579217651555759,0.18791307656932918,0.881267602101136,-0.5686487056791989,-0.6021408371606287,-0.590402130461761,0.5370392741016042,0.8532882185929361,0.489272193007881,0.11781153666608807,0.8824117970042736,0.4906024739069959,-0.26915683613507474,0.03875556293577999,-0.34776071482350074,0.9628133818374685,0.9612857926883757,-0.05354749017707584,-0.5569469041207487,-0.13088383647912505,0.5534449052470379,-0.11505597508663327,0.9668199482456149,-0.17872579044653514,0.9480140761899719,0.37631930192822377,-0.6160231696310527,0.6070192617450209,0.3873127096251919,-0.024197872168303,-0.4071307206339622,0.3813226679782468,-0.3081130218761586,-0.8397275602149288,0.9815231460361478,0.8728006631434774,-0.33104406617184867,0.9641944198154294,-0.43990105829913245,0.9886133087126574,0.11043611192750279,0.11381569300057362,0.6132250603143184,0.7923396827479396,-0.17883027230148912,0.9894560657007824,1.0,0.08925382734673759,0.9861764588299053,0.9861250000244716,0.2638135010578648,-0.38571893426799747,0.3307726255128921,0.5134091343104153,-0.2969079522786167,-0.04884597217988439,-0.4883275812813522,0.9279025686327842,0.9468928074755464,0.12188668758952857,-0.30714887777566524,-0.17748646960064798,0.45783112362674244,0.06521665897217821,0.9494573263400765,-0.9537482905770286,-0.2840484304604696,0.4628569481292896,-0.3378603094050009,0.002156503174328666,0.9687912503382423,-0.19766460220455528,0.19790947691244218,-0.9084055365659617,0.9608763194494803,-0.14826154665037902,0.9653939099629777,0.32644951779638504,-0.05621866722375638,-0.19312600101784014,0.3416432455064235,0.4327046698644164,-0.038048568904311554,-0.47509366992926677,0.5517059774365884,0.952323563622811
Frontal_Inf_Tri_L,-0.7117363819939019,-0.2859843867996952,0.2201855741298339,-0.4779345062829183,-0.44862941494546926,0.13431923742835725,-0.6986699871017333,0.9929546690607964,0.8691031941922329,0.0057299967190771245,-0.34271233126498096,0.45134598716711644,-0.8124133046595865,0.7399191501161111,0.6519096766932324,-0.3903388820576433,0.16929230533185233,-0.5083987002728373,-0.7392606776405557,-0.08172421445167488,0.08882944195579034,-0.7517024471488741,-0.5018614829133475,-0.33666834948741237,0.19988825253454587,0.15715467959108262,0.9121790087256889,-0.8553612416648474,-0.6713025940683386,-0.5363530000645413,-0.6943031518754689,0.27168381932249785,-0.6870431241619962,-0.010999060382984939,0.649323262576063,-0.695049665575692,-0.510448985571136,-0.7197479774920358,0.6829630858080225,-0.6255876245952137,-0.47660305058466396,0.9081484970757407,0.4030706494833229,0.0613656369214134,0.18795735238054787,-0.5444705369106162,0.0665899842292382,0.839196292827446,0.1011750229759557,0.5198579470658751,0.8396910796799596,-0.47310407805720983,0.5414435060003072,-0.3144862394274217,0.02119688807138408,0.08925382734673759,1.0,-0.033404955870376264,0.10995100718848086,-0.6029321695728741,-0.5561577343264991,-0.7521534465604428,0.8538501430391962,0.4687642841551901,0.3731725824868714,-0.06466613968109676,0.07475880859868718,0.343580412526423,0.8264121721409767,-0.6149049257230704,-0.7034491278584545,-0.33462231733108166,-0.655870844785416,0.2701590763918702,-0.16980213352677745,-0.6237254055482959,-0.48893660126660876,-0.6945976840953253,0.9838995886625221,0.2973151998027206,-0.6086553196391536,-0.6430259148158225,0.23027741287647566,0.159659803262265,-0.6664512153059599,0.21003745961289583,-0.7884806997954947,-0.7919529651891448,-0.6986754344380289,-0.7572764613862997,-0.2974848881951548,0.20107349323084747,-0.2436665843471838,0.8769700791871856,0.1386943129327851
Thal_LP_L,0.17761961390677342,-0.8483026565441693,0.9436619584016006,0.6402890365126098,0.6309813619422561,0.9290702669702581,-0.22498697376556734,-0.07740070387424032,-0.2562631464336356,0.8538237706694194,0.2328737419242601,0.8153648201625443,-0.49737013975742994,-0.6923015125772221,-0.6714273722670796,0.5590556795795653,0.8116906531149428,0.5404441248449384,0.17270606462505236,0.8924164085901783,0.4675559378599709,-0.2147890549908968,0.08706687240201284,-0.3518740822331922,0.9459718988147734,0.9490949780944403,-0.1613400063114076,-0.46984332374049165,-0.06252740354991773,0.5629117075766019,-0.05889037155874946,0.9422119661064946,-0.11856145580548516,0.9378368747561221,0.28940041978378434,-0.569452731953628,0.6643143281385488,0.42618711412863036,-0.08572061241489703,-0.3560975985469588,0.42324776538063213,-0.4115779748906339,-0.901609704612094,0.9657103745430097,0.8405137889197972,-0.31557541714857923,0.9579718912456189,-0.5370858792829722,0.981834291637861,0.06567616045070966,0.017486076732483855,0.665042150643945,0.7332276732844792,-0.13920761958113234,0.9960468900111978,0.9861764588299053,-0.033404955870376264,1.0,0.9755241971697767,0.29741933262608033,-0.3546539381351497,0.4133415553172092,0.4118876063412481,-0.35736255323378135,-0.14635967167649586,-0.5223042570720492,0.9114890483325543,0.9099463799042979,0.03345489126908425,-0.2526209579378531,-0.11164139736458711,0.5062275261784748,0.1258826712893919,0.9226549114457862,-0.9527549192491741,-0.21465845752695273,0.5084987912324177,-0.274960115801458,-0.11635719907609768,0.9326816210889202,-0.143764512400197,0.2542215770094236,-0.9495927686512614,0.9464879881758204,-0.09360705675824041,0.9409264960356069,0.3934034051537002,0.010836678881832443,-0.125916625498888,0.3997237796295327,0.4322143611107216,-0.0639659534107021,-0.462709196848097,0.4449260255815504,0.940552945023806
Cerebellum_9_L,0.18540322491321487,-0.8028369315656585,0.9849392657264195,0.6602228848247461,0.661490619083085,0.9816620294962047,-0.2104306729051685,0.06795329579140179,-0.199255401624511,0.9228780197095664,0.3199907245388363,0.9151329826994726,-0.6017744438116308,-0.5786477271559118,-0.5097450757878494,0.6149131584948334,0.9089478374860166,0.5693765084842265,0.16968034692301395,0.9364172575299792,0.34634699769643956,-0.22002172271126813,0.1529652786797004,-0.2515111064355038,0.991837715447769,0.9930293289668383,-0.09045271262143595,-0.5695895345932575,-0.037723974546893045,0.5477071188812647,-0.03899145827274626,0.9842645172209503,-0.09684118517250892,0.964910606710393,0.4878369180143684,-0.6020166406487137,0.670298448267192,0.37419299281159496,-0.10640307156295153,-0.3260756165729989,0.4750347361655181,-0.2998279654486214,-0.7925464525098022,0.992439863803632,0.9328969991731849,-0.266111123787929,0.9927305205356964,-0.437411752807111,0.9988194705686538,0.2558468088645748,0.05183357877512074,0.6806644258438718,0.8537304834438972,-0.03884153187203823,0.9710733190447028,0.9861250000244716,0.10995100718848086,0.9755241971697767,1.0,0.32533620907423144,-0.30684340011170674,0.38439710031174207,0.5688032912514528,-0.15856899852950118,0.0553007747642524,-0.38224165813367755,0.9698321483960182,0.9700040491718797,0.05985119689003213,-0.21466360006653468,-0.09542258388329178,0.32299884887758146,0.15285817490603776,0.981628617493954,-0.922622277691514,-0.1827234163459269,0.54704237661215,-0.26130441982293495,0.04457000554658195,0.9803908712187088,-0.1009163147992672,0.27773678123661366,-0.8596479567318669,0.9926410779803766,-0.06527665960816582,0.9917788867495545,0.34923105285611883,-0.0028858827209956813,-0.1087849884507902,0.36529314339233776,0.5206393667793019,0.11671049645879228,-0.35275273151265896,0.5737138396378664,0.9891844122146818
OFClat_R,0.9745006307481205,0.24405629703098122,0.2343449713073775,0.9192568699157893,0.9025732901839447,0.38250262643791,0.8428992582336552,-0.6051439531668968,-0.9046637618712364,0.5913991529756992,0.8256889785401887,0.1910323796619931,0.39989178677555187,-0.6661704887574318,-0.3610977761853554,0.9279729581792462,0.5210757346843307,0.9284691478524029,0.9751100134622311,0.6017186257517145,-0.39224357712268626,0.8417505425572751,0.9030510213264126,0.7417569977588525,0.28658971812649997,0.33137588238499666,-0.8445786297008281,0.45526928252772475,0.8819310960003109,0.8760033861815744,0.9189831764729811,0.18418822758665093,0.8852349245457267,0.4927631906775863,0.15511734427021548,0.5396103426533561,0.8748501914987896,0.8831999085512979,-0.9468208570813447,0.762222161337256,0.9475760012264112,-0.7784917875956879,-0.3481155599007064,0.40772051237001516,0.47415667680031776,0.8050733769628831,0.4130002937826304,-0.7887094382314768,0.3033323774050997,0.1414660009347934,-0.8482830951285697,0.87660076209845,0.10843411591256014,0.7106232536117019,0.22717931374703673,0.2638135010578648,-0.6029321695728741,0.29741933262608033,0.32533620907423144,1.0,0.7689705097675127,0.9303557505068105,-0.22052533263456323,0.1189776272574397,0.395348639820562,0.5183506779463937,0.4956804704638395,0.16848902119911105,-0.8722465696635419,0.8080975723079828,0.8783184739754533,-0.16687205739852376,0.9522710445224628,0.2504358547196245,0.0005016862016300192,0.7840478776731677,0.9377187890057641,0.8018104865455408,-0.5506446590756972,0.1896263322220178,0.8637020541957103,0.9759058135441303,-0.23791286351639868,0.34018592005390663,0.9007646436763362,0.30296147529015627,0.941065230485676,0.9251332245406156,0.8681954770809875,0.953521529061048,0.9197220314232281,0.4622979971854899,0.5805125393554944,-0.3423632244674686,0.37277239846238786
Raphe_M,0.841563548454915,0.7907046997561239,-0.36418039664511703,0.48471577466852,0.486228282076414,-0.20292319043465412,0.9763659000729963,-0.5161210733680642,-0.7171522011332573,0.04924940474379528,0.7108754950843681,-0.3379052902645944,0.6704190465167146,-0.18773586752531457,0.1210428399049826,0.5534915390974611,-0.001063283797813114,0.5734031606013283,0.8360395956633472,0.03013187746513508,-0.7392082340950982,0.9552557053303624,0.8613478672248381,0.9471968979583686,-0.31473978759550963,-0.27335499523852985,-0.7298398177532812,0.7282112903805152,0.9267606989487618,0.43592098677255037,0.9400564177755768,-0.4158979857563155,0.9487806833542693,-0.14860436813715375,0.003748827545179376,0.8706938026071996,0.4451546525516355,0.5292555955194879,-0.8813033347553345,0.9866960536163867,0.6748568893695779,-0.4792360252899984,0.2606112991248442,-0.2307271937461587,-0.058916735957224374,0.9729139395905471,-0.20138065860210763,-0.41254046975743003,-0.3304102080029099,0.17703981308937078,-0.8435972655765843,0.43875981969371824,-0.33320218109286637,0.8474017398438313,-0.4235045572882532,-0.38571893426799747,-0.5561577343264991,-0.3546539381351497,-0.30684340011170674,0.7689705097675127,1.0,0.6569540119569649,-0.45320245112897856,0.40802999823508684,0.4974820303564625,0.8553500048848973,-0.10086591334751921,-0.41273431377229663,-0.8822290127482252,0.9781973496528253,0.948210595424002,-0.5357856820241129,0.8672588792779405,-0.33450485756950504,0.616381383296981,0.9459803662516731,0.6081273631811439,0.9745701053474022,-0.4363120603128753,-0.4104341411134522,0.9595474678100795,0.794591224174147,0.3951101298460474,-0.26215776168102256,0.949969044789929,-0.30059367962783323,0.651299331968968,0.895064756960681,0.9487766194007968,0.6574917755945704,0.6362742788361853,0.5618243968833452,0.9110962990152388,-0.611362437171629,-0.2260057578502909
Thal_MDl_R,0.9522766873765314,0.10242554888092094,0.3002119688835348,0.9162165000006813,0.9144757634524897,0.4312540921445111,0.7766640902956268,-0.74848451148009,-0.9710260672583881,0.6023280577093879,0.8095006917104711,0.13506183828335067,0.3993301418337694,-0.8293352697233836,-0.5519685950917591,0.8879557482737254,0.4642843201462085,0.9452903640996227,0.942769836180384,0.6432268230065834,-0.29963769519231076,0.776793867809077,0.8587924722828086,0.5477640123709827,0.3366653953303737,0.3830250250693303,-0.940524512380237,0.485678924753251,0.8596790184882406,0.814364836793125,0.8635052498612028,0.2360961856303048,0.8326349067303069,0.5029132021687142,-0.007168837531283274,0.45832407776336975,0.9331485040095302,0.8568543871220061,-0.9197195803752899,0.6837626427603024,0.9282422390305823,-0.9093177955298629,-0.5369349523575324,0.4387579191907206,0.4470669719833913,0.6465937844491929,0.46561412338818875,-0.9234335748442553,0.3761924428590323,0.043882924435777654,-0.8867066942248318,0.9190677697610634,0.07676002552944293,0.6559412533103528,0.34228648684966334,0.3307726255128921,-0.7521534465604428,0.4133415553172092,0.38439710031174207,0.9303557505068105,0.6569540119569649,1.0,-0.3283885744047519,-0.06886139533847074,0.11221379226076085,0.28491787785157296,0.4999021952338952,0.19191359358444618,-0.8923568192159144,0.7474064580651972,0.8453599277376171,0.0323428655491571,0.9283505194897751,0.2831089164638586,-0.13156096733043207,0.7654957582683142,0.9383983477092153,0.7523383350554195,-0.7082074869672722,0.2159336176898266,0.805190886546197,0.9515046088466736,-0.41284544838886966,0.38646036060988503,0.8404710969560505,0.33372146051841683,0.9697140192835773,0.9023322475500141,0.8378818613206246,0.9635632593964043,0.8243770152774911,0.3274197786173101,0.4469425842039031,-0.43751339031653774,0.4172315617374209
Frontal_Inf_Orb_2_L,-0.36525960306937744,-0.5138546439262717,0.6619617909046198,0.017031610822824828,0.05878782002738631,0.6175788577601189,-0.5363525163018452,0.8363472437136884,0.5290730116804307,0.5224699149816081,0.05685785040909664,0.8240824516452422,-0.9447736694878273,0.3349584029977939,0.37558092213801303,0.09537335122997101,0.6378161705171048,-0.01966855918739092,-0.41098601163167825,0.4446087438548754,0.049356307451299514,-0.6053707627248572,-0.16164153527666178,-0.23753379439147063,0.6531071031166097,0.6242053768980445,0.6149183638972504,-0.9387616352804319,-0.40993644261858336,-0.14762517628046926,-0.4456863696634564,0.6899009836873035,-0.462703826092029,0.4620065068081511,0.8805063059898938,-0.7865015537032994,0.002713491717528739,-0.3846317110740963,0.3636684298129792,-0.5204937590845229,-0.018246779681255633,0.5728587192288739,0.010870409760425774,0.5280465822997716,0.6643513714847918,-0.44296782307826477,0.5524401871031046,0.4480274592221275,0.5563424444568108,0.7088881186734997,0.5950672709206125,0.040809997986253496,0.8974427307453519,-0.07596295197090842,0.4422728407345167,0.5134091343104153,0.8538501430391962,0.4118876063412481,0.5688032912514528,-0.22052533263456323,-0.45320245112897856,-0.3283885744047519,1.0,0.47436963980712993,0.47282608193815434,-0.07268509617960472,0.5661220221284926,0.7473753963888572,0.5835079152115021,-0.4459327085980758,-0.4736830269814556,-0.28762811557853885,-0.3143201474147937,0.7075917003228224,-0.5133296966996875,-0.43076718638161116,-0.007913959003027068,-0.5508123959282909,0.8398412523491361,0.7041320295335276,-0.383121304925536,-0.25735671918756875,-0.15310421719254463,0.6272080735361681,-0.428927350963741,0.6599055401229956,-0.4060897085480321,-0.5331476758504842,-0.4739297885596847,-0.3710053593678072,0.1443085123050124,0.41655200406130183,-0.18342909874798483,0.9762725462644212,0.615939411417797
Frontal_Med_Orb_L,0.12128932854855472,0.4765078190618293,-0.06099774813740738,-0.0048217537856359025,0.07611271307563182,0.011812814556406061,0.25112012876080725,0.5049278964457233,0.1557920410552194,0.12259241431268418,0.5060676764503274,0.1371606659449887,-0.2650693529285984,0.569622654254348,0.8402486915086884,0.17677783149715875,0.18468224521429794,0.11968140128804275,0.05076337374696519,0.014173093621262374,-0.8143320050056809,0.14114586488585462,0.4322820781548763,0.5769393921737391,-0.04932388370696659,-0.05011017880635345,0.16036083270365536,-0.19972402620534835,0.303128675866133,-0.24738748414131112,0.23632991504483108,-0.08578000598405017,0.2706257889230632,-0.1588954519295722,0.7542639295927795,0.07014990110760157,-0.012251351311623665,-0.3343540944674369,-0.21758058374536515,0.3609491923288261,0.24826822049179528,0.45711182333814454,0.6639998206593638,-0.16343033257003417,0.17859910611046492,0.3454107927290302,-0.08720262075731798,0.4406759370959288,-0.18648367400743435,0.8923051556044371,-0.04033335429000812,0.016955329976270705,0.3025461379745015,0.6665708359199717,-0.37724142897947655,-0.2969079522786167,0.4687642841551901,-0.35736255323378135,-0.15856899852950118,0.1189776272574397,0.40802999823508684,-0.06886139533847074,0.47436963980712993,1.0,0.8394161561512655,0.7708668986917033,0.010816365368844083,-0.015047871260724977,-0.07072844917645846,0.3894241134685016,0.26185334487069156,-0.9747535773862276,0.24104277254771692,0.0015765694139406093,0.40596424541389914,0.39327507155942487,0.16479541349416857,0.2840359694434021,0.5997396630427548,-0.0831341386871928,0.381827513139629,0.17077336757378106,0.6229554555674935,-0.04256716918750288,0.2854489372932511,-0.0436979944478289,-0.19378148643936524,0.06907266205161179,0.27494085310871824,-0.16684817112157105,0.3317064910938557,0.9099726618799608,0.7282771540648021,0.30166050882782913,-0.022389275025153477
Vermis_7,0.31620868861079654,0.38639527609410745,0.07451359430896365,0.28788686507347266,0.3112699170466259,0.18013714947571824,0.37097469807065814,0.38306126277420693,-0.024327590291442946,0.32231035320625345,0.5360587089709218,0.3495396428355132,-0.18637485540378515,0.3314944781886766,0.6005257152866036,0.44296897413140807,0.4547013409069288,0.3138027619530519,0.29131205907789665,0.2208283755252388,-0.6158012015303646,0.30195736947306157,0.512763507196492,0.7017629312657411,0.12342066158575271,0.1276399227399847,0.04186478098922631,-0.16474304050916272,0.3723572114063162,0.1767681456761563,0.3797531320912167,0.07656961031768265,0.3856036212484447,0.13728000438520158,0.7703616503407474,0.14834015846791798,0.19288010441164247,0.052236784215161064,-0.3601543284232634,0.41006672860795035,0.43273004208129473,0.24639126082214124,0.4509443376931462,0.1025783158161608,0.39587962071648003,0.526414943571506,0.12152632906533976,0.21693329965345512,0.015536911808703082,0.7326102969085135,-0.11475107531411177,0.21982567085660612,0.3834312588277359,0.6041371799597097,-0.1725813342207914,-0.04884597217988439,0.3731725824868714,-0.14635967167649586,0.0553007747642524,0.395348639820562,0.4974820303564625,0.11221379226076085,0.47282608193815434,0.8394161561512655,1.0,0.7929975670505536,0.2559700113257222,0.14600805462640856,-0.16882945913194478,0.43614540904117705,0.35111528963782457,-0.8155163731104603,0.3838488252638054,0.16883775698199377,0.2651550242960866,0.38445524433393385,0.36189778500510245,0.3445307740885222,0.4679416067185453,0.11528343428874592,0.45178803477264273,0.36976349182406953,0.41389529567879346,0.14287255126724832,0.4159077202394602,0.1585236775246392,0.08132047553872025,0.24967005483081423,0.3514462225996282,0.1336569644596881,0.6044489066512064,0.8304856372123924,0.6661518001568901,0.3297937470796806,0.1607000102513611
Caudate_R,0.5463952951078646,0.828413947239968,-0.37892678063892765,0.22356652401524196,0.246809593518457,-0.2450777179790609,0.7428484347048397,-0.026419933788026605,-0.3062642810664304,-0.02056548006709586,0.602555736232523,-0.2055414763733991,0.35719353624623645,0.27159875936773015,0.5740481909195766,0.3632230103768102,0.01365615287715591,0.3240175789896952,0.5216987224222379,-0.0952328565317436,-0.8573706102168254,0.6872013299393563,0.6977736106831417,0.9391782058143654,-0.3373645020333823,-0.313908172968493,-0.30375851949061156,0.39341676944537896,0.6907127612470455,0.14808226906430033,0.6937538551907266,-0.4124486198266509,0.7158847733410468,-0.25272721973460316,0.3522955631830792,0.6589624916526251,0.15813977874488813,0.16523398994900398,-0.6195047056112555,0.8132586006202278,0.4661768201935389,0.005203967967502037,0.6131684419872083,-0.320668001920013,-0.042415082449023714,0.8421426996395346,-0.28619681321933577,0.05468557454407436,-0.4156961945513027,0.49293576411121703,-0.5035692315207364,0.17743929863531271,-0.14495351461012002,0.8068997335697063,-0.5701354211884109,-0.4883275812813522,-0.06466613968109676,-0.5223042570720492,-0.38224165813367755,0.5183506779463937,0.8553500048848973,0.28491787785157296,-0.07268509617960472,0.7708668986917033,0.7929975670505536,1.0,-0.1551824358405725,-0.36307910411681193,-0.5496365412304334,0.7961321333052715,0.6996923227191082,-0.8624694563233338,0.6128153853725891,-0.3175324220416207,0.7022532466517365,0.7494407949275758,0.373399781511275,0.7512030075386269,0.06954038270860904,-0.3927194233526253,0.7709821163243339,0.5291967134266078,0.6764286652342713,-0.3011600224760322,0.7237509233687258,-0.3153434459175206,0.26015337948569905,0.5760330725901079,0.7054707042076741,0.28359540375148506,0.5145475589024644,0.766142520357727,0.9494190989974868,-0.24345286191389723,-0.26959921965367223
