,ACC_sup_L,Cerebellum_4_5_R,LC_R,Lingual_L,Cuneus_L,SN_pc_R,Frontal_Inf_Orb_2_R,Frontal_Med_Orb_L,Cerebellum_Crus1_R,Cerebellum_Crus1_L,Lingual_R,Vermis_9,Cerebellum_7b_L,Raphe_M,ParaHippocampal_L,VTA_L,N_Acc_R,Thal_VPL_L,Thal_AV_L,Rectus_L,Thal_PuM_R,SupraMarginal_L,Temporal_Pole_Sup_R,Vermis_7,Frontal_Inf_Oper_R,Temporal_Mid_L,Thal_PuM_L,Thal_VPL_R,ACC_sub_R,Frontal_Inf_Tri_L,Frontal_Mid_2_L,Thal_PuI_L,Cerebellum_10_L,Temporal_Sup_L,SN_pc_L,Cingulate_Mid_R,Fusiform_L,Cerebellum_8_R,Frontal_Mid_2_R,Hippocampus_L,Thal_LGN_R,Angular_R,Thal_PuA_R,Precentral_L,Fusiform_R,Red_N_R,ParaHippocampal_R,Cerebellum_6_L,Amygdala_R,Cerebellum_7b_R,OFCmed_L,Vermis_1_2,OFCant_R,Frontal_Sup_2_L,Rolandic_Oper_L,Parietal_Sup_L,Thal_VL_R,Thal_PuI_R,Putamen_L,Rolandic_Oper_R,Pallidum_R,OFCpost_R,OFClat_R,Parietal_Inf_L,ACC_pre_R,Thal_LP_R,Frontal_Inf_Oper_L,Frontal_Inf_Orb_2_L,Cingulate_Post_R,Thal_Re_L,Temporal_Mid_R,Cerebellum_10_R,Temporal_Inf_L,Olfactory_R,Calcarine_R,Insula_R,OFCant_L,Caudate_L,Cerebellum_9_L,Temporal_Sup_R,Precentral_R,Heschl_R,Temporal_Inf_R,OFCmed_R,Cerebellum_4_5_L,Parietal_Inf_R,Cerebellum_6_R,Thal_MGN_L,Thal_MGN_R,Olfactory_L,Thal_VA_R,Cerebellum_3_L,Cerebellum_9_R,LC_L,OFCpost_L,Thal_MDm_R,Thal_LGN_L,Calcarine_L,Frontal_Sup_Medial_R,Thal_IL_R,Supp_Motor_Area_R,Thal_VL_L,Cerebellum_8_L,Thal_VA_L,Vermis_10,Thal_Re_R,Occipital_Mid_R,Temporal_Pole_Mid_R,OFClat_L,Thal_MDm_L,Temporal_Pole_Mid_L,Parietal_Sup_R,Heschl_L,Thal_PuL_L,Occipital_Mid_L
Thal_MGN_R,-0.15581227512472484,0.09796413956471964,0.9565321644257919,-0.05217056773790111,0.030011298107494984,0.9909945671547604,0.9515680687337096,0.14114586488585462,0.6070581838418982,-0.3474061292435328,0.1767518926167588,-0.31245324187494183,-0.03900966712398178,0.9552557053303624,0.0846826519981701,0.7913660813417731,0.6645062219475837,-0.26915683613507474,0.8486546371103445,0.7388959551819487,0.5464595374377362,-0.9560730616405049,0.97035920414605,0.30195736947306157,0.9901413024526365,-0.7567032630861503,-0.23853684495488564,0.9712170031582926,-0.2704551072026434,-0.7517024471488741,-0.8668590020446618,-0.34322929429932664,-0.21874936048579596,-0.5112238963868987,0.7143070358648458,0.7144061731892062,-0.29961096254141223,0.30405183992872864,0.7790412922743688,-0.2495472096527295,0.7385400963690948,0.494104784239997,0.9611277786384741,-0.8408976228467787,0.7101522543066026,0.968847991925716,0.8568014385173233,-0.24825829025880236,0.9433192790087953,0.5668664529483292,0.7643242907839685,-0.37734275560565783,0.936954278508582,-0.6118187010788246,-0.34461942931415807,-0.9214711279333128,0.802988915786777,0.7780714232224963,0.3241584967642974,0.9437437884155744,0.6451244350349127,0.9637161938491638,0.8417505425572751,-0.8585860704122534,-0.7272072381850926,0.7336707325116807,-0.7287459655472739,-0.6053707627248572,-0.12683044785845143,0.5331405847276295,0.976151017523553,0.9660035049433476,-0.45494732803760074,0.8047767163646041,0.9412141160058635,0.9773686857257516,-0.11862659462467136,-0.021793103247391213,-0.22002172271126813,0.9106618190379056,0.8980040898872313,0.9218547667833568,0.9023741591188718,0.9181715071751652,-0.2619518050250751,0.8262418280575184,0.05996304709662995,-0.2617245382083772,1.0,0.40494461057706993,0.5947234939710252,-0.3506619197656959,-0.1499390158539403,-0.274996714659192,0.7666854946813323,0.8838882966158595,-0.3606749428129225,0.6411770910175362,-0.08842776331193501,0.9226192175612031,-0.28253313529099794,0.4221530725548082,-0.18324463950042033,0.7678722626962606,-0.24233788837545472,0.6651220792372636,0.45383212578882776,0.9575770989961325,-0.3830534503984729,0.915364260929087,-0.11371052892620644,-0.7963908762935085,-0.36446173043348723,-0.2864883546751334,-0.6230465265142878
Olfactory_L,0.5731662121929044,0.2967500751456423,0.5502531961910365,0.38008491678662537,0.39554728898234504,0.5113838604809332,0.567282208615936,0.9210692570686153,0.5242936928913611,0.2261416238437896,0.3101697223570155,0.10269290045580415,0.08349281948074402,0.6092473077636288,0.3835647763217582,0.8086915777967175,0.7996483087917917,-0.11433179225734635,0.27803402331651217,0.8770106543515817,0.36430294247978545,-0.3923785560020867,0.5386875023722907,0.840851967949252,0.3231940409705298,0.10949724368315004,0.009868423704801397,0.3942644357155434,0.6152633939629286,0.17507282269763041,-0.1982087496439818,0.019954037085035865,0.021325389001672305,0.0462672834465322,0.7346686517760787,0.008826240188000956,0.15511946192671713,0.3032681450705688,-0.13945359094217047,0.2807538398467472,0.38408042101316137,0.2914504697263365,0.4120547493186891,-0.46155656708532056,0.6009857455641378,0.5599873777454708,0.5935953464467008,0.13033413416280903,0.6538081302644574,0.4419125425134005,0.8396229186105695,0.19923805206262124,0.6034656990034781,-0.22275279172844134,-0.04813429521633792,-0.5498614751067707,0.20794870249110775,0.4534151053617239,0.9530257320803995,0.5240210253852878,0.4903366459839951,0.577906520289489,0.4673393456021396,-0.21747438438761138,0.20533860003706944,0.30853367566302464,0.154489846124666,0.359703379681161,0.13630182505276603,0.3882616892975532,0.4990945778210431,0.5543220668043228,0.13265307270621393,0.8425287479492527,0.5827405664686645,0.5328919075736882,0.815949600878002,0.7970711883538071,0.03974548261375498,0.4721951848129179,0.20017476223160627,0.5461611169330695,0.5780399610126338,0.6474852193112818,0.12666209256263197,-0.04164127573254609,0.3175976412397128,-0.0060183984705196245,0.40494461057706993,1.0,0.08266199511326361,0.14068030616451693,0.06367008254057359,0.18431026106869555,0.7668652412763333,0.3446788942915158,0.047572918782969036,0.6412579363534153,-0.15911723812782405,0.3990503558308648,-0.9039367270133988,0.16547386817906357,0.04474236197352506,0.30572463080360157,0.10957654653728505,0.32017536614100295,0.3998791354604161,0.5616409839321571,0.10409102727902557,0.3370859521345446,0.18244252572088637,-0.30146552927002834,0.054236853359451935,-0.18557808104434162,0.059486590886482026
Thal_VA_R,-0.64424594169373,0.6844155209801976,0.5345620986675376,0.5653029199161373,-0.632045963390301,0.5495234508525547,0.6773734804406278,-0.24738748414131112,0.8468231830571222,0.37604255766568057,0.7492031387057427,0.4210274773418997,0.7009318260106568,0.43592098677255037,0.6496241233360939,0.5062478301326607,0.5194312373202173,0.5534449052470379,0.9143071273395259,0.29410835515019224,0.8271517319878818,-0.620862144369764,0.6512333309060192,0.1767681456761563,0.6173769982174697,-0.17767910726021682,0.5325840642234988,0.7164824176490717,-0.21659558255946365,-0.5363530000645413,-0.6843240934671302,0.4303517437711256,0.5620429497456823,0.2589567589187441,0.6274763630054466,0.9664172496467645,0.4326033952543276,0.8171289658483248,0.27349477688076473,0.42508316264043217,0.9213325685271512,-0.32289488020641227,0.6527295745475126,-0.10882426887736929,0.7772409344313345,0.5887895745513964,0.7394612224861458,0.4989627484710046,0.5290685361286304,0.8415994965311165,0.1450891732154763,0.3039925289444073,0.5649360739035801,-0.7359586871311717,0.44895000180120603,-0.6988854396645369,0.9194472055752736,0.8193444699385388,-0.06152995665483738,0.6958477597393135,0.8148532955359465,0.4135384375124804,0.8760033861815744,-0.7820239347517526,-0.5652749519415077,0.821447078551336,-0.1752461719203942,-0.14762517628046926,0.5895206752910472,0.830240832142406,0.637419785584838,0.5755402918801246,0.27052549184508823,0.24810132589611206,0.67852939621456,0.4740021589394114,-0.22145981779644472,-0.2917452354962651,0.5477071188812647,0.7814178231717904,0.29975715070518844,0.6395496381441369,0.7015317207401437,0.4083307359402765,0.47296272322440874,0.27153153777469735,0.6705936640847897,0.5480951736013632,0.5947234939710252,0.08266199511326361,1.0,0.38702450309277897,0.6063561190342864,0.4402369014534268,0.6718407061210381,0.8540036900431871,0.42889103913802934,0.7938642782972578,-0.547325381603466,0.8188626954322799,0.2360943937002597,0.9140464612335131,0.5892152996334775,0.9284979102036536,0.5148571272725565,0.921349294492487,-0.36598157618508614,0.5789827396418489,0.3800359918644718,0.849164082624623,0.5333214208852111,-0.8333847591883137,0.40588178889241167,0.5169627580099542,-0.8284402954247312
Cerebellum_3_L,-0.3126571620914568,0.8915358897648193,-0.3509088626016344,0.9429411243110413,-0.6490363912659546,-0.3200140147994404,-0.08300842732307313,0.007017778003423304,0.526678082906791,0.96650532378579,0.85646046955983,0.9921411913601174,0.9093240180389006,-0.37792513638136366,0.9007039772386296,0.08744889504024105,0.2923052653062114,0.9429850419767535,0.13718100285069657,-0.036939582948930474,0.5556317002730898,0.20206099711048842,-0.15370091825295232,0.1577271286965902,-0.34279627275474256,0.760828213577045,0.9703700924860176,-0.14955633919801303,0.2691433851252709,0.316242521382605,0.08478083038304433,0.9872615891208198,0.9696395327127814,0.9809125276122963,0.30516101944413476,0.1832778562193611,0.9982415562927018,0.7699544028959597,-0.7580991878622836,0.988374335374492,0.35268513669113105,-0.8985057067295141,-0.17193746247228217,0.5923490530116072,0.3879200625473306,-0.20362555189230178,0.15058919061461315,0.9912862992467514,-0.18235507833856002,0.5598017294487262,-0.33271535772789107,0.9906502814279436,-0.13509143713248864,-0.35301495654461656,0.9754321381736237,0.008572725702801138,0.19090174438814067,0.27820994985773906,-0.01794122861262711,-0.05748326790523831,0.4660245116023491,-0.4072563974428241,0.1983212024955757,-0.02290280537378146,0.27867651746947364,0.2877592017393317,0.7299457318116671,0.7365647171185139,0.9644627790927043,0.5733421825080897,-0.18407453417344155,-0.2029334962922592,0.9914645736371386,-0.2508342519208762,-0.07802570547681519,-0.36104573834678433,0.26106382501794584,0.016481297777555838,0.973483703046586,0.05192684187450092,-0.7161488234368958,-0.04864711158249298,0.043515348255683324,-0.2555020631263297,0.9926093723042109,-0.7231609999033385,0.9131586846566675,0.9665102093063447,-0.3506619197656959,0.14068030616451693,0.38702450309277897,1.0,0.9597925195479514,0.9913709289943201,0.23894901648399128,0.09248755081165887,0.9917350447967341,0.45866055569591047,-0.7795679039110763,0.021883667670277177,0.179912879166414,0.6491322155744212,0.9633026723001313,0.29158575923904356,0.9879019938992852,0.4097425570662573,-0.8381659523417101,-0.17778812035852776,0.9977647982449424,0.018623142418124256,0.9490451119241988,-0.20497694108329315,0.9954728186162098,0.9163778638735025,-0.2393875658752727
Cerebellum_9_R,-0.5296672488527325,0.9536046479024969,-0.1965339543746272,0.9410888085839827,-0.8003743458364573,-0.14261139401507472,0.09500121444215855,-0.15519492737951443,0.6670688492639395,0.9051228779678946,0.9374266431187023,0.973315329684031,0.9792667564090183,-0.2429586340499111,0.9389980879517286,0.17846653975638316,0.36477652961612556,0.9811862593732616,0.3698784332861047,0.00565391185653576,0.7150262403479428,-0.005180303337521427,0.029617313692628194,0.08279781476382111,-0.12437773455134372,0.5663635022384023,0.9940599716261267,0.06670887925552758,0.06695510662836521,0.05970443153651236,-0.1501102262756752,0.9748339371419016,0.9967708114087005,0.9065578808709774,0.4097394692775173,0.43806506469249457,0.9718952756349204,0.8874381570438625,-0.5500500158200047,0.9481171414680826,0.5498603294668876,-0.8984167963134558,0.03515759417540245,0.4798990044289195,0.5296846065790412,-0.02944926740942164,0.3164668756340076,0.9867435156676346,-0.037552481059368405,0.7096628364731888,-0.30696677622008195,0.9280393932610596,0.02519350007243683,-0.5455439827118145,0.9777643680713705,-0.1721477556303336,0.42967959677544865,0.4643288181028362,-0.12978283035462485,0.13089634791352628,0.6207249478753435,-0.2626311123844254,0.392818525038877,-0.26165748244684855,0.017023014119808135,0.49411274049703036,0.5308868096619309,0.5325479845210354,0.9953619598352663,0.7254031187967919,0.006617058420285707,-0.030056454004344087,0.9183029994430454,-0.2033823081779286,0.09250088963487536,-0.19673836485151025,0.06363192221129399,-0.1712940035113062,0.9971098987992686,0.25243551689838417,-0.5423978921442383,0.12877602339396726,0.2171205901549105,-0.12533405542435644,0.984611520885163,-0.5172356547140351,0.9600632198838882,0.9859854880648541,-0.1499390158539403,0.06367008254057359,0.6063561190342864,0.9597925195479514,1.0,0.9636627227234911,0.3440296659263246,0.3169869946698469,0.9678308306140757,0.5741460811301938,-0.8578545381748935,0.2391007714505829,0.3099886103637554,0.821912531167044,0.9980324923499336,0.508184525744681,0.9888827685704631,0.606229365194336,-0.8695863523001193,-0.00580414272038399,0.9549957023130456,0.24702447772559846,0.9742354345976324,-0.42371518674191583,0.9700645186240974,0.9629171251777233,-0.48661740099284806
LC_L,-0.3220497849681632,0.9169839284798387,-0.2773221436183942,0.959289539133162,-0.6500480533293751,-0.24258022612271143,-0.006285532705634226,0.030084425270069503,0.5851793580956189,0.955238651327136,0.8877395312539673,0.9845169978991507,0.9114166513582717,-0.2965049140184769,0.9269587190067187,0.1516600318756033,0.35443847170989773,0.9377511991747635,0.20830620051872162,0.029022897705622733,0.6114862045708053,0.13030448959552918,-0.07761802789191433,0.19129805204201053,-0.27123731383963406,0.7180390334052196,0.968711040378737,-0.07292801083730617,0.2598350233057421,0.2679092206225693,0.01968335369745956,0.9790383355283302,0.9703007104764505,0.9596444137511311,0.3694479567248409,0.24006368235917494,0.9930634544960151,0.8048980941613005,-0.7131804756630212,0.9905846692751388,0.41523048698080184,-0.8714660254193773,-0.09780281481633003,0.5367563710089922,0.4541632954135641,-0.1310444895533975,0.22559749537636375,0.989755459192882,-0.10677184766908955,0.6150942153396609,-0.2669989837879036,0.9796191514295831,-0.06067878991498322,-0.4055208013939927,0.9647828557500148,-0.0663042583331849,0.2592795006872684,0.34025931749975913,0.01930620899902959,0.01842652334656605,0.5252349967754102,-0.3351519253915557,0.26981407642368,-0.0896011341514058,0.2381321655230381,0.34926862151534144,0.6895277545993199,0.7087158009327024,0.9740734493428124,0.6272731531077416,-0.10624764939849578,-0.12535930242128668,0.9735485896203948,-0.17981886809385528,0.001906291596119066,-0.28623486543660026,0.2654475286771857,0.024901557988774605,0.9728911307490152,0.12784494866297258,-0.6546477772673113,0.025841485471905446,0.11853855044896484,-0.18128509830733108,0.9900204464676821,-0.67295058728746,0.9363919937689135,0.9603500776160172,-0.274996714659192,0.18431026106869555,0.4402369014534268,0.9913709289943201,0.9636627227234911,1.0,0.31145360796539323,0.16599403602110677,0.982532795439665,0.5255375109461576,-0.8014000726301119,0.09840774452292107,0.15402790728690047,0.6951525841626333,0.961706634759396,0.3576073159743025,0.9895081202124715,0.46080372143125703,-0.8120272465897784,-0.10360163196404627,0.9865130103339596,0.09463662287316679,0.9553069593745785,-0.2704342048715988,0.985013784230814,0.907802242711199,-0.2886653691436095
OFCpost_L,-0.03052847748567752,0.593275482622383,0.794665584469651,0.5367468565395601,-0.10984065221312095,0.8151570199458706,0.9147954350475788,0.47652774722857355,0.9094346208563155,0.2625855116368162,0.643840398025527,0.24875246634110593,0.41486153962398564,0.8027829124678268,0.6229135292475286,0.9595031060887708,0.9499284320953905,0.17592896069807665,0.8248110862442483,0.8897510685205126,0.8096541637772048,-0.7913310344997099,0.8856468631150893,0.6406760375835855,0.730788592180271,-0.18844682696371523,0.25923969547099035,0.8305053964588964,0.17135364833851818,-0.3558124061640721,-0.6964189777960355,0.1907967990509321,0.27961664062793684,0.0712851850866112,0.9694064153114673,0.6393088963360766,0.2824600398533757,0.6998912232328923,0.2002702123333762,0.36733436305743955,0.8768284030979203,0.08969230709517452,0.8176942228416879,-0.5501824342963428,0.9540510831893885,0.8679418653875166,0.9565442118179139,0.30929700104766406,0.896114638700898,0.8589028248248944,0.7661440142976415,0.2364695454829348,0.8904229614080146,-0.7056108438042092,0.15704894196754862,-0.9172041901533007,0.7838967215700762,0.8971214730884348,0.6206076909856417,0.9019420435614965,0.8955332261884255,0.7808293942913747,0.9220403684099933,-0.7491678887491783,-0.34094564749566453,0.8080792020013314,-0.16054687957052335,0.01618918984174713,0.39217128541944907,0.8176841274841478,0.8593590990358939,0.8644072823434633,0.15137739206048628,0.8348549263856438,0.9147796939003102,0.7935246809388233,0.3553026246191355,0.3131198272296245,0.28675548176332555,0.9062373670971908,0.4465921312376577,0.8944542398756651,0.9358443857207946,0.837974532191891,0.2971440921638353,0.2867676007225688,0.5834520067260823,0.2350452300430081,0.7666854946813323,0.7668652412763333,0.6718407061210381,0.23894901648399128,0.3440296659263246,0.31145360796539323,1.0,0.8544765607949173,0.19211432731142733,0.9516834466287796,-0.4712943476945885,0.8739221716651759,-0.4936417203591518,0.6825161797917069,0.3133854486175653,0.8418823900255236,0.30516471459467054,0.8207111689574949,0.1287207154005848,0.871156395282049,0.20040787634524412,0.8440869147927812,0.4092913782807661,-0.8175216711935284,0.19228194799281156,0.12009583449046034,-0.5567461977992699
Thal_MDm_R,-0.46787172402817184,0.5270065896046079,0.7951274140296412,0.3524000260586242,-0.397919228214576,0.8728094438182965,0.9437909694167516,-0.02025214523169738,0.8696343369444212,0.046939114078273815,0.5907014549949985,0.1463457870842195,0.4098333100717916,0.7763967799744761,0.4960895228494305,0.8055022580991607,0.7772209400201388,0.20344535392209107,0.9896703542157453,0.673419616270932,0.8610245738684889,-0.9314452991193435,0.9340482522950231,0.2283128495337385,0.9003446592270291,-0.50828471346269,0.23438718020341073,0.9655322513911175,-0.32084459054370396,-0.755433525833744,-0.9346585165735696,0.11932859253019125,0.25012380307573556,-0.08846189097328765,0.848500587075216,0.905782447267947,0.14726253401193423,0.6975334301480045,0.527787671426212,0.1742299841263011,0.955372655315164,0.03412276887912836,0.9466410028313343,-0.5892573078731258,0.909158676327092,0.9040404760036054,0.9557037357053253,0.20558148280520322,0.8688823987289817,0.8651015052279108,0.5418451600730674,0.05263004014102217,0.901216313125668,-0.8712060668721918,0.12631716731511766,-0.9567838622191847,0.9823871699106026,0.9599478940773692,0.16515421873401032,0.9602977710069116,0.90135831625378,0.7859124008174326,0.9761755455053582,-0.971467591168954,-0.7520604163223019,0.9511784152071143,-0.5044347010699047,-0.3958864451334452,0.3342737309756249,0.8500086874407426,0.9345193819937214,0.9055284726799178,-0.030104691552319256,0.6326515470046511,0.9237616470973482,0.8378559946236457,-0.17592088374312645,-0.19327997722626114,0.2495240142914151,0.9873562830376224,0.6137812329051106,0.940885543470734,0.9561703911186997,0.8107311808019615,0.19556194276633157,0.5889996900601395,0.48470607066666255,0.19785721891950134,0.8838882966158595,0.3446788942915158,0.8540036900431871,0.09248755081165887,0.3169869946698469,0.16599403602110677,0.8544765607949173,1.0,0.08925565535199977,0.8406088811965299,-0.5053195061036972,0.9942759367239432,-0.04871456938398791,0.7933455935265231,0.28439967100946406,0.9757199401010674,0.21385427114863054,0.9196890128159952,-0.001598630437009237,0.9090681007351653,0.05915729428438804,0.9934078619316722,0.34250550766903876,-0.9773738874343504,0.09223874632430475,0.19182690493206292,-0.8705648756875018
Thal_LGN_L,-0.3757602653851325,0.8755526809651111,-0.36729863998262197,0.9253562618259953,-0.6895357125447106,-0.3452728825999891,-0.11376528315185096,-0.0831341386871928,0.5048089472534285,0.9631345161379941,0.8470328629748255,0.9827605655929338,0.9217533586106172,-0.4104341411134522,0.8785011884871524,0.02094191827069461,0.21862263684021566,0.9687912503382423,0.14797014615544044,-0.12124917279356769,0.5352870513083069,0.22725329633847693,-0.18211015088038382,0.11528343428874592,-0.35081977082422666,0.7504167795753375,0.9778534595907824,-0.16193217583404615,0.22925137759020678,0.2973151998027206,0.09667323192344499,0.9917705490148195,0.9810961373347603,0.9817149099286746,0.24586140473114776,0.22677610578116078,0.9906045831971944,0.7599989772827396,-0.7284056958806125,0.9700582517954144,0.3505166980756415,-0.922878102695908,-0.19555796357090627,0.6474796336842358,0.3502779560757923,-0.2386283061861752,0.1141647821101378,0.9901996773641126,-0.22908775573426618,0.5376333428023358,-0.40398551532842947,0.9672775258669501,-0.180922364564936,-0.33137367752560887,0.9852823403939587,0.04317576827198367,0.20469669444028094,0.2553495305449703,-0.09887112547963373,-0.0870960534859687,0.43582731066471875,-0.4458019046680625,0.1896263322220178,-0.017691929626908545,0.2566811875425169,0.2714793313860787,0.7189042841326799,0.7041320295335276,0.9632657977009665,0.5513676350638698,-0.21077993254271352,-0.23995560227824067,0.9795719484640251,-0.3208505263250382,-0.10502258726562219,-0.39644964076899336,0.18860398937824477,-0.05031852908285014,0.9803908712187088,0.03156317669130587,-0.7119286026440781,-0.087837460127491,0.0069086213219544945,-0.31255180314932834,0.9870668202757242,-0.7103137702539368,0.8997612056002124,0.9860790670471772,-0.3606749428129225,0.047572918782969036,0.42889103913802934,0.9917350447967341,0.9678308306140757,0.982532795439665,0.19211432731142733,0.08925565535199977,1.0,0.4341802676665014,-0.7524837396581462,0.015453102178940765,0.26813017399949984,0.661907695166543,0.9718873160360871,0.2956218770520561,0.9906117922838362,0.4074640263341295,-0.8756272060540357,-0.21720360548925313,0.9953003492389746,0.02185622545109863,0.9315753352147346,-0.1933201296274727,0.9954070076654739,0.9398300049627016,-0.2579503453093297
Calcarine_L,-0.19632746643911636,0.7635202903889873,0.6610109387200866,0.7217737353746428,-0.31926330110360474,0.674411245516087,0.8165916043922875,0.3317064910938557,0.975125192247402,0.48413057353768596,0.8158348556477194,0.46253262641384174,0.6370309401629801,0.6362742788361853,0.7844593635537891,0.8576545211287137,0.8845107776101186,0.4327046698644164,0.8405913483870574,0.7304165469614672,0.8861411132213468,-0.678201752948505,0.7752003886878142,0.6044489066512064,0.6091129740197598,-0.01392842457627989,0.4936860192162591,0.7471803229926921,0.1623728213861944,-0.2974848881951548,-0.6373592348253618,0.4269821989743064,0.5189821833978913,0.3055840716725634,0.9271230780183985,0.7184619974637763,0.5020379720557608,0.8452512247385527,0.05054663283691842,0.5635415473410759,0.9285734387402709,-0.16486733162944878,0.7132559896036492,-0.31277312217440123,0.9598105392737614,0.7412930709166773,0.9056892451230886,0.5361659210015626,0.7521825643658598,0.9332108381849512,0.5562778094216951,0.43048500621090996,0.7617064451749478,-0.7398102183621043,0.39988484355211495,-0.8334352398649111,0.8202812876610138,0.897810442106159,0.476690784861431,0.8129055959314962,0.9313254403137451,0.5996053820384383,0.9197220314232281,-0.7213514732952252,-0.3000963294414341,0.8272715614311181,0.001826491314006354,0.1443085123050124,0.6075051140278191,0.8928238651923333,0.7472989226521722,0.7317101896996038,0.3680498070976997,0.6435419362619248,0.8302058818219158,0.627762063373226,0.2986225501323866,0.2067665358550531,0.5206393667793019,0.8564970883689946,0.2612656138510557,0.7963916078749221,0.8617707526440452,0.666480819892335,0.5173304363808632,0.12168193928138271,0.764151664576014,0.4889217485788449,0.6411770910175362,0.6412579363534153,0.7938642782972578,0.45866055569591047,0.5741460811301938,0.5255375109461576,0.9516834466287796,0.8406088811965299,0.4341802676665014,1.0,-0.6095310054488193,0.8387725876217443,-0.30680067311913484,0.8319397741327098,0.544950287044562,0.8847136454048191,0.5356791950019052,0.8867634218338429,-0.13098020641397687,0.7417480408784068,0.42693385640104303,0.8226604324165403,0.5992980675529428,-0.8215945946944275,0.4240297387665914,0.3693931863772338,-0.6217309891313884
Frontal_Sup_Medial_R,0.596550370262687,-0.915529211226865,0.05321469812418431,-0.7968899534423085,0.8119187166049752,-0.11605130168127882,-0.32595273250269513,0.1454323209783375,-0.7288679943040288,-0.6328506194930552,-0.886869386313191,-0.835048637137775,-0.8174714684589995,0.016494694379689645,-0.8779208642401096,-0.4048351951646114,-0.5942779302790379,-0.8021985664368785,-0.4936638192786665,-0.28300291653961845,-0.854932566851201,0.3211229605308291,-0.2726717010893231,0.07339420426133747,-0.1372051915226364,-0.23613403817973128,-0.8558816446337966,-0.31393175205635016,0.2351307947766619,0.27545408378650243,0.48137389879142034,-0.8107264591874762,-0.8354933075302037,-0.6653193017569655,-0.6168577006781424,-0.4668482933586073,-0.802912499979146,-0.8778421972357042,0.3153123092887629,-0.7855471312239156,-0.634921306748183,0.7404055728952433,-0.332284095662741,-0.0803836470631646,-0.6857343855976005,-0.23447366257008062,-0.5327498785874503,-0.8170147655890339,-0.23420154572609073,-0.8091064685007494,0.08268338600367871,-0.7831245489337437,-0.3236011019050705,0.8226809200166053,-0.8173933221282642,0.4229211397220011,-0.5737160388698811,-0.6535653227068565,0.12427555552744012,-0.38157998009956057,-0.7713908030551963,-0.012485888501008707,-0.5039156555642589,0.5338958722190782,0.29355835983793593,-0.7198897637245182,-0.1797655929250489,-0.23609504503480536,-0.8795946179378529,-0.8442520025281269,-0.27437425189252707,-0.2578666821948493,-0.7199833832983425,-0.03216994266330445,-0.28712395261674134,-0.09797403088198196,0.08792292543841403,0.30932595075799085,-0.8495112274938976,-0.47027389333592706,0.3187251559910416,-0.4220728589873845,-0.46218371763343385,-0.2117479634432588,-0.8382050357634133,0.21211332997945426,-0.8773124949691025,-0.7737791808688621,-0.08842776331193501,-0.15911723812782405,-0.547325381603466,-0.7795679039110763,-0.8578545381748935,-0.8014000726301119,-0.4712943476945885,-0.5053195061036972,-0.7524837396581462,-0.6095310054488193,1.0,-0.430528039065606,-0.2581605430220724,-0.8338863626819721,-0.8385907308371702,-0.6252251554816226,-0.8153420717766474,-0.6763224249142805,0.722017380604846,-0.2867132340536331,-0.7473399221126857,-0.4145161538414954,-0.929163005372302,0.6543762027919532,-0.7913923595808696,-0.8343341971123607,0.6961292837455213
Thal_IL_R,-0.38403174370153936,0.4637731440764286,0.852500312491008,0.3015446377119579,-0.3006201810067951,0.9157453717864545,0.9688120179578387,0.05076337374696519,0.8479304240157113,-0.006039373947583524,0.5326728815601184,0.0687505321708014,0.3369661307438706,0.8360395956633472,0.44092779911147917,0.8361364212835786,0.7875208599100993,0.11781153666608807,0.9790929827055446,0.7184478032854371,0.8184428534001035,-0.9476206613841223,0.9627868903352592,0.29131205907789665,0.928670049778181,-0.5411747938886947,0.15202275705668897,0.9825846172216678,-0.2742436891626215,-0.7392606776405557,-0.9242652981949601,0.03971557731678048,0.17039781540758175,-0.15785901221499699,0.8538372122693889,0.8768924161367909,0.07681294524210149,0.6410481561373805,0.5647596857598819,0.11357913828692714,0.9362361409757411,0.1292941728433657,0.9631279010483845,-0.6450495492562321,0.8987717594264192,0.9380234986651217,0.9621851227751601,0.13349234683506597,0.9079897009834884,0.830546208894165,0.6170766188300238,-0.015948637435040824,0.9297910106550236,-0.8266946857127756,0.04168071678894574,-0.9718808590582055,0.9606825941750565,0.944870902989789,0.2390947701499392,0.9779856229264159,0.8748245356591543,0.840929080708413,0.9751100134622311,-0.956230505981882,-0.7311388774976539,0.9212750972596865,-0.5300751120084882,-0.41098601163167825,0.2596984663895352,0.8078305122315086,0.9619115063462772,0.9373187445160157,-0.09788684680276674,0.6987225444329024,0.9529968511364775,0.8831026123262395,-0.12424393034984081,-0.12082762321633668,0.16968034692301395,0.9931429357860172,0.6738297323214634,0.9569071306371271,0.9693960759610534,0.8526432383999007,0.12110185792843249,0.6254121366249832,0.42525734493045186,0.12112138907832522,0.9226192175612031,0.3990503558308648,0.8188626954322799,0.021883667670277177,0.2391007714505829,0.09840774452292107,0.8739221716651759,0.9942759367239432,0.015453102178940765,0.8387725876217443,-0.430528039065606,1.0,-0.13096109101029937,0.7366697771059442,0.2053266297413837,0.9534371685847796,0.1407953732234303,0.8893909429528344,0.09740196239540307,0.9385526703202364,-0.012003783791811572,0.9962848559175821,0.267260039663934,-0.9544454175120186,0.015223440921139662,0.09890999587039224,-0.8189710489729158
