,Occipital_Mid_R,Cerebellum_Crus1_R,SN_pr_L,Heschl_R,Thal_VPL_R,Temporal_Pole_Mid_R,Temporal_Mid_L,Vermis_8,OFCpost_L,Cerebellum_4_5_R,Frontal_Med_Orb_L,Occipital_Mid_L,Thal_MDl_R,Frontal_Sup_2_L,Paracentral_Lobule_L,N_Acc_L,Frontal_Mid_2_L,Frontal_Inf_Tri_R,Precuneus_L,Cerebellum_Crus1_L,Cingulate_Post_R,Thal_VPL_L,Thal_VL_R,Cuneus_L,Cerebellum_7b_L,SN_pc_R,Calcarine_R,Cerebellum_6_L,Paracentral_Lobule_R,Parietal_Inf_L,OFCmed_R,Parietal_Inf_R,Postcentral_R,Vermis_7,Angular_L,Frontal_Sup_Medial_L,OFClat_R,Thal_PuI_L,Raphe_M,Hippocampus_L,Cerebellum_7b_R,Cuneus_R,Thal_Re_R,Occipital_Inf_R,Putamen_L,Thal_MDm_R,OFCpost_R,Hippocampus_R,Cerebellum_3_L,Thal_PuL_L,Red_N_L,Frontal_Sup_Medial_R,Heschl_L,Amygdala_R,Amygdala_L,Cerebellum_Crus2_R,Precentral_R,Thal_LP_L,OFCant_R,VTA_L,SN_pr_R,Temporal_Inf_R,ACC_pre_L,Thal_VA_R,Rolandic_Oper_L,Occipital_Sup_R,ParaHippocampal_L,Thal_LP_R,ACC_sup_L,Insula_R,Cingulate_Mid_R,Thal_MGN_R,Angular_R,Thal_IL_R,Rectus_L,Thal_PuM_R,OFCmed_L,Temporal_Pole_Mid_L,Vermis_10,Caudate_L,Vermis_9,Fusiform_R,SupraMarginal_R,SupraMarginal_L,Red_N_R,Thal_LGN_L,Frontal_Sup_2_R,Precentral_L,N_Acc_R,Thal_PuL_R,Thal_VL_L,Thal_IL_L,Postcentral_L,Thal_PuA_L,Rolandic_Oper_R,Cerebellum_8_L,VTA_R,Frontal_Inf_Oper_L,ACC_sub_L,Olfactory_R,Vermis_4_5,Frontal_Med_Orb_R,Vermis_1_2,ACC_sub_R,ACC_sup_R,Rectus_R,ParaHippocampal_R,Frontal_Inf_Orb_2_R,Thal_AV_R,Temporal_Pole_Sup_L,Olfactory_L,Occipital_Inf_L,Supp_Motor_Area_L,LC_R,Thal_PuM_L,Thal_VA_L,Insula_L,Fusiform_L,Putamen_R,Cerebellum_Crus2_L,Frontal_Inf_Oper_R,Temporal_Mid_R,Cerebellum_10_R,Pallidum_R,Supp_Motor_Area_R
ACC_sup_R,0.049060746230639156,-0.3502961227247228,-0.13412559021825654,-0.6149563513373876,-0.7161809982242517,-0.5969778118515796,0.7975275010482004,0.03843061912182381,-0.2588908152310247,-0.09955994484111524,0.5997396630427548,0.8519057248694057,-0.7082074869672722,0.6972030681083794,0.760705235616212,0.6225727922821277,0.8599654291216899,-0.7436432025800288,0.9629041190998825,0.40342486844425995,0.017476873124467177,0.002156503174328666,-0.7364399681134476,0.4986032644917501,-0.07045177530345412,-0.5945072267697463,-0.5211710609788434,0.15501813357206096,-0.5254027409734404,0.8270865433009008,-0.4953823088069131,-0.799311360649966,-0.7895200318748536,0.4679416067185453,0.9142050790708223,0.5470908427253635,-0.5506446590756972,0.1559664111344318,-0.4363120603128753,0.2729514946642973,-0.41867408650240756,0.27935056253681145,-0.5569402402425921,-0.16315116347827485,0.46494325744654413,-0.7061438108796781,-0.5051875016530124,-0.5340897767348636,0.26237949714731945,-0.06978801191169332,-0.5729091252212383,0.2896399682481284,0.2061277839824665,-0.4912244725253227,-0.14855669103149313,-0.5627766868405714,-0.6141805086201916,-0.11635719907609768,-0.5612407825927564,-0.2779690560384848,-0.5702093178087689,-0.5652833213180845,0.8732515425987735,-0.5643990826909289,0.09913350431306511,0.33597207716693955,-0.0020173289048685456,-0.6896836202624176,0.752134599585712,-0.58196807274989,-0.7387290841072196,-0.6628727876805472,-0.06387942975564763,-0.6777747627560187,-0.17022352142475533,-0.48669336832147464,-0.09208286770673436,-0.009035483644659352,0.13874172176396052,0.7533139841729177,0.16409345674113443,-0.4098220668905578,-0.7031449619551058,0.7420794043930379,-0.5833656848171835,0.2280978181436548,-0.17618460454930066,0.5211524353576165,-0.23353147584857703,-0.43545115987849387,-0.4662410572531716,-0.4619057408348188,0.41695736869013134,-0.010301102526625224,-0.6208343774929198,0.020315538863649424,-0.49146541993219106,0.8305569022751363,0.7027061635023559,-0.16054924499456424,0.11047390049570582,0.33430288835230487,0.30716424266400555,0.8763432881344088,1.0,-0.47216053518847556,-0.5215701778334515,-0.5712950598232801,-0.7687079380004823,0.09833703641793698,0.31295659642098445,0.7223590871469293,-0.06750821129055284,-0.4457892650906297,0.03299700635113423,-0.6413198384995099,0.5208655249327584,0.21906653291507622,-0.5903050438407142,-0.21462310763922413,-0.7460409484761341,-0.6416023532338142,-0.5977821219732349,-0.4618183925327976,-0.4735953463046125
Rectus_R,0.39397573046365497,0.7298069475390566,0.6882153864078795,0.9754506138755196,0.9282446761749826,0.9870639169508083,-0.5463835386405292,0.141844998586742,0.9068733194341497,0.2944117196172077,0.40350036011740115,-0.5711468421601859,0.8174987000806198,-0.6962772078157311,-0.9192445335223945,0.3122907205422756,-0.8331139639730326,0.8521284554211473,-0.336969451547559,-0.14635728964290692,0.05378249413958294,-0.1625000539730368,0.7539961875653796,0.03904896025709244,0.08109655462598447,0.9563537298169432,0.9541130274244701,-0.05694168485850386,-0.48803910007763757,-0.8261759179862098,0.9887269816903804,0.6144917184070596,0.6193864608191099,0.44743842727777267,-0.6022682572720103,-0.44291991166514455,0.8572704388930377,-0.16226328099900517,0.9367492212296432,-0.007000374562375508,0.6955743352264646,0.2510072489258195,0.7010054100915633,0.6022133139245448,0.5451931931802609,0.8616358306004038,0.9523831811044151,0.9142987420893463,-0.13219339612794803,-0.18045682590076428,0.9699640001344231,-0.29370677142015233,-0.16998521836634878,0.9957385970408162,0.9079962770384035,0.9810405125712341,0.7130647181732075,-0.10316685402910046,0.9939311487929902,0.9557727578857264,0.9166956903647608,0.9661457437212929,-0.19285792974878316,0.5105611803464649,-0.18382190374312932,0.1705680385754514,0.30346374704242324,0.7870509393461225,-0.011563186191698637,0.9635371639177424,0.581147419190181,0.9153437164720113,0.38426140635290224,0.8970473339834533,0.9381817597867143,0.6707680203256629,0.8757944063374024,0.10671992432567672,-0.06180746604940571,0.18433065312271824,-0.09714150300725281,0.8482065614279249,0.7628237229832817,-0.9383628147228631,0.9795853796612488,-0.1865718754776139,-0.2423856830387347,-0.8459730352096156,0.8924398615555602,0.6104301747850001,0.4764023359298466,0.6634358088019223,-0.9216257644217137,-0.059378705248264704,0.9669778331958166,-0.03201473349968439,0.9840156636682238,-0.5231894001416288,0.12529554393427134,0.9248782536036219,-0.006157584098782893,0.6564492495495892,-0.11797000322998936,-0.08290814652330429,-0.47216053518847556,1.0,0.9422196233028649,0.9743299358618879,0.7539386004025652,0.06497107958942705,0.6822914499687583,-0.21675361928033524,-0.7654507434667803,0.8929933908068646,-0.07784063806568027,0.7661602101012477,-0.11943393901776064,-0.08546603939749109,0.9869600913586014,0.8859848650532497,0.8973568794669098,0.9682958535011295,0.9845574937632985,0.7769859214439612,-0.4938088995924678
ParaHippocampal_R,0.0836154767949324,0.9074174095403266,0.8405535558824858,0.9743290692972411,0.9361783689577758,0.9441034978979365,-0.3924491291583807,0.4331579545803939,0.9565442118179139,0.5688284068290828,0.24856540889723797,-0.7480112265916273,0.9399328802624131,-0.847232594026034,-0.8987830952519684,0.2754857526752808,-0.8735326757723813,0.7783873876845817,-0.3359979907985424,0.11930305692049836,0.35583365546457973,0.16431284613602476,0.9007062063821429,-0.2579537833640817,0.3936883016218314,0.8837842634890206,0.9506761818989079,0.24110243217644145,-0.38477252448856797,-0.9063889035754549,0.8897429004095175,0.47556646175289713,0.5262637449722091,0.40765970093568665,-0.7415860750890472,-0.6724913340130769,0.9663944176895716,0.1389716894661538,0.8227989538837673,0.2598165697324469,0.8895062964363595,-0.05980148089308728,0.8874493355247647,0.3275558284709969,0.40778262952976196,0.9557037357053253,0.8295700964602271,0.9951419513384274,0.15058919061461315,0.14192191008012126,0.9735982827194877,-0.5327498785874503,0.12564844426659474,0.933516452014771,0.7553015646372329,0.9443077971201551,0.5519783387424423,0.21814771704729927,0.9533686093089401,0.9353866938017258,0.9913528953509663,0.9935835668573749,-0.3766747293367027,0.7394612224861458,0.12600126858414754,-0.14217380623643847,0.5646752081254761,0.9259346540994199,-0.25166396467753144,0.8657351784310743,0.7633278697733213,0.8568014385173233,0.07959183303226948,0.9621851227751601,0.8469073561996384,0.8706656446797846,0.6998430987557326,0.3876352668062298,0.24078269924286963,0.04735188248299953,0.1917631251493262,0.9691373406164909,0.65950954725644,-0.9170252990718447,0.9333526119148254,0.1141647821101378,-0.42559194804748574,-0.6446948735279703,0.923988690104544,0.8267347477393717,0.741931310114353,0.8748196130108097,-0.7459495057961206,0.25510999395905937,0.9763069930857025,0.28274914948457514,0.8865928277977158,-0.3813956054409904,0.19349313236040097,0.7824871677352978,0.28913035735423875,0.5891974832062797,0.14121841719875203,-0.11936969028994111,-0.5215701778334515,0.9422196233028649,1.0,0.9700963478436136,0.8954906915447324,0.34821753796429306,0.5935953464467008,-0.4725451637922775,-0.5614562440986993,0.8106150522905808,0.23453156031862607,0.9260858838495873,0.09673267751978402,0.20125278403518923,0.9321036247157671,0.7777684619112013,0.8530972481827315,0.9418831823222115,0.936572346319859,0.9360383859528507,-0.29634295643073383
Frontal_Inf_Orb_2_R,0.2891186049496636,0.7965106342455293,0.6977046744230413,0.9848871450955622,0.9790445559876724,0.9883342735460906,-0.5629807354734452,0.21976675354435318,0.9147954350475788,0.36069177730628915,0.2559209994078682,-0.6847850110672973,0.8823165500040929,-0.7476743770916991,-0.9403946130176718,0.17395633598996496,-0.8839933039708748,0.896758583961734,-0.41431417317249963,-0.09268243106432725,0.1307944660777794,-0.05396698966724022,0.8667847133071199,-0.09406678332441276,0.19272901085250194,0.9683589421916703,0.9841135017977894,0.012079388047805515,-0.3770397570760993,-0.8987797211268921,0.9453447798933994,0.6431006280318696,0.6901810967616077,0.406417413142207,-0.7131241359877123,-0.5094793602471228,0.9387980123037342,-0.09445513607510675,0.9244320785519572,0.03128050584154206,0.7630428582367299,0.1283652303323239,0.807103196310868,0.5263548362681981,0.42951867928084503,0.9437909694167516,0.932876373754006,0.9451658500869777,-0.08300842732307313,-0.07774951731466241,0.9950115553628188,-0.32595273250269513,-0.1081226482694608,0.9815638918471732,0.8358354200451973,0.9929615512291213,0.7336166693287283,-0.0008252849288433972,0.9856222598470623,0.9177645316025117,0.9617114927629006,0.987782318669332,-0.32010943187921975,0.6773734804406278,-0.10524161861092303,0.043620026610611186,0.35742598427764727,0.854857923587175,-0.1688140043570637,0.9552093231989366,0.7435653998118735,0.9515680687337096,0.2992262665174556,0.9688120179578387,0.851445090276357,0.7379966402496485,0.7850421332189121,0.15733826750074034,0.012961664501839212,0.06612667922292365,-0.04405367716399994,0.8836906088983634,0.8123227550208723,-0.9633413052970933,0.9884640753832691,-0.11376528315185096,-0.2050920362139809,-0.7708519082161865,0.85101109032175,0.6777753740680845,0.5981030267440943,0.7586678871284175,-0.8569659303209037,0.028374122322160335,0.9962282074907756,0.061856349239227094,0.9594691488490923,-0.5398117939710296,0.05870156730455805,0.8476351524434927,0.05861782737655728,0.5420217465753928,-0.09529562410071626,-0.1502296191555496,-0.5712950598232801,0.9743299358618879,0.9700963478436136,1.0,0.8632353129954027,0.11769030993927547,0.567282208615936,-0.3534491003062325,-0.6222236661336159,0.9179015840069868,0.006049102615320729,0.870635810480359,-0.12108941087618297,-0.031467694685551675,0.9846820108818506,0.8691548023756988,0.9424704818387986,0.9912013712150144,0.9874411484134413,0.8291411550956468,-0.3501946530225776
Thal_AV_R,-0.16303844229023104,0.8532080892056655,0.6848020392671935,0.8697115646508349,0.9111854545785335,0.8200148917788388,-0.47373941190662155,0.4579479711403796,0.7644771076603335,0.5816037158095395,-0.19378148643936524,-0.9409242826030759,0.9697140192835773,-0.9027039773241124,-0.8617267095997603,-0.1277008462717989,-0.9272389341418189,0.7732781056259667,-0.592769120748049,0.0979528426329863,0.41901151345207954,0.32644951779638504,0.9971146625474211,-0.5554767668375657,0.4958607487967359,0.7753484943636343,0.8381651326837738,0.28758249481438697,0.03132271548379362,-0.9708078456794774,0.6967814496148713,0.5462530744547293,0.6280035995885694,0.08132047553872025,-0.9388771994408363,-0.7791910300521725,0.941065230485676,0.220409285312994,0.651299331968968,0.22797467123138687,0.8699524538976058,-0.34802439724428097,0.9311828385307982,0.10727799306586053,-0.012215096535231007,0.9801238607015733,0.6644944686540197,0.9086383159921152,0.1706013333535669,0.32759192090978106,0.8669243088519054,-0.5804528096202781,0.1864978365512309,0.7603529064231682,0.44772295095379766,0.8189597630566894,0.5243738805169001,0.3934034051537002,0.8091504830074369,0.6902914246881179,0.9211553943217635,0.8876025821933178,-0.7069171742674887,0.9029625415303455,0.23920624970178028,-0.42667979282008023,0.5334985408560494,0.9592305774659904,-0.626234515757771,0.7328112996752894,0.9505635145190999,0.8022233184038672,-0.11224813373145223,0.9561256058573794,0.5335657366437913,0.8829707911627939,0.3712030644677513,0.41925908647049787,0.3001795744702261,-0.3533042988952676,0.23470566525385575,0.8692341231244394,0.6717468171294192,-0.8735287308625176,0.8102998323700331,0.18218225172080782,-0.2827926950153035,-0.4691911347147479,0.6882516418296839,0.841950630577521,0.8555253258674665,0.9037989943830607,-0.5221892822093092,0.3716324730679619,0.8918208847223486,0.3822679424533736,0.7072877406091511,-0.482031404390292,-0.1150809260787899,0.47386297028500873,0.3311225601524622,0.1846742875260986,0.11985151803965116,-0.42867319422025757,-0.7687079380004823,0.7539386004025652,0.8954906915447324,0.8632353129954027,1.0,0.36135096209467776,0.1838711634556921,-0.7609044830093601,-0.1674620127712645,0.6792156934555056,0.3399118408315471,0.9817055552587292,-0.013007765625454267,0.2239953246158395,0.8029787341194926,0.5400254101129838,0.8371994395871443,0.8565525799756657,0.8153839389909118,0.8905516890339813,0.13885747605235008
Temporal_Pole_Sup_L,-0.8023436467342386,0.6822427051033025,0.7562382020406898,0.16071334519214708,0.05705646261809199,0.02775849719345912,0.6158455518069985,0.9834109564105782,0.40616962434517595,0.9662526986252985,0.011812814556406061,-0.41546976946330055,0.4312540921445111,-0.5398740740850876,-0.01552870987180607,0.42011171965405786,-0.12662700587100795,-0.26979903592930166,0.27066504377082784,0.9242723366194523,0.9921631899831677,0.9378593274397291,0.37893949834994434,-0.7070064887438176,0.945752750801658,-0.1242687672641421,0.1145377818528,0.9892410081673406,-0.13529227821866044,-0.23022400963237918,-0.059036799219876784,-0.5678507251509951,-0.4942682393223538,0.18013714947571824,-0.2755282067632791,-0.7533338407367847,0.38250262643791,0.969919357170626,-0.20292319043465412,0.9825583163406817,0.7188650547677047,-0.7608700833375951,0.5754839189303814,-0.711060185415561,0.01823369004822211,0.29244003302508254,-0.22239473419436018,0.41827621973004686,0.976576077180181,0.9164152006484431,0.14818305485548494,-0.8768250272631005,0.9717918674088163,0.013419606310196704,-0.15190151002882435,0.03046034743017385,-0.5675109546545531,0.9290702669702581,0.06973441941988379,0.26568862046687186,0.3574748564531113,0.24719995277567675,-0.2850764405926427,0.5194237978028994,0.9599068135627195,-0.7717021733694253,0.9670813207538673,0.4825868978540959,-0.39403922611785497,-0.16550423288414023,0.3402519919228715,-0.15652659423155726,-0.854789758238587,0.22292534683363036,0.12613192679373655,0.718894710666772,-0.1967856779038816,0.9900892292313382,0.986221861248534,-0.031410517976438464,0.9838723548932827,0.5658977633079629,-0.4179685594690069,-0.009432508706793602,-0.002060300838470709,0.9622752140461752,-0.9089117678584476,0.4208593564272891,0.4618129937733618,0.7732067268485043,0.7793760248077601,0.6972612428800038,0.30460693236093145,0.9726337535258943,0.14845647016632973,0.9762025662393526,-0.10016557982493439,0.5829739641495277,0.604705610228643,-0.09884078738812264,0.9959959771001934,0.2958494216724931,0.9658806900355702,0.17040985930156607,0.09833703641793698,0.06497107958942705,0.34821753796429306,0.11769030993927547,0.36135096209467776,1.0,0.2195234447791266,-0.5752162985068828,0.17036726148883316,-0.18433785661602975,0.9769401743055757,0.47404233568449744,0.8990028557681277,0.9864048586485312,-0.009134923271247186,-0.1336114624021634,-0.14315786000915373,0.02154187606194695,0.0011244793775271329,0.6402766323288661,0.15460473661516055
Olfactory_L,0.3998791354604161,0.5242936928913611,0.676040055331042,0.5461611169330695,0.3942644357155434,0.5616409839321571,0.10949724368315004,0.24294820329943506,0.7668652412763333,0.2967500751456423,0.9210692570686153,0.059486590886482026,0.3191405841443209,-0.22275279172844134,-0.3647297885269092,0.8840077723808776,-0.1982087496439818,0.2659258843650459,0.4340147584985854,0.2261416238437896,0.13630182505276603,-0.11433179225734635,0.20794870249110775,0.39554728898234504,0.08349281948074402,0.5113838604809332,0.5827405664686645,0.13033413416280903,-0.9524285536594115,-0.21747438438761138,0.6474852193112818,-0.04164127573254609,-0.039845143066587055,0.840851967949252,0.08736430546875654,-0.09183902749254236,0.4673393456021396,0.019954037085035865,0.6092473077636288,0.2807538398467472,0.4419125425134005,0.4378690714963541,0.32017536614100295,0.45090758208187026,0.9530257320803995,0.3446788942915158,0.577906520289489,0.5612768159358027,0.14068030616451693,-0.18557808104434162,0.5660821236260677,-0.15911723812782405,0.054236853359451935,0.6538081302644574,0.8289735408697966,0.5770866918230867,0.20017476223160627,-0.13993252716659715,0.6034656990034781,0.8086915777967175,0.5276429599262227,0.5780399610126338,0.4796953736145603,0.08266199511326361,-0.04813429521633792,0.39896649875290313,0.3835647763217582,0.30853367566302464,0.5731662121929044,0.5328919075736882,0.008826240188000956,0.40494461057706993,0.2914504697263365,0.3990503558308648,0.8770106543515817,0.36430294247978545,0.8396229186105695,0.18244252572088637,0.10957654653728505,0.7970711883538071,0.10269290045580415,0.6009857455641378,0.18731380877129486,-0.3923785560020867,0.5599873777454708,0.047572918782969036,-0.4875823491150667,-0.46155656708532056,0.7996483087917917,0.34809332041185687,0.16547386817906357,0.3616908494050456,-0.6239106558344726,-0.006037294998787096,0.5240210253852878,0.04474236197352506,0.6341127212442288,0.154489846124666,0.741182536338423,0.8425287479492527,0.15062900031601945,0.9954873923327968,0.19923805206262124,0.6152633939629286,0.31295659642098445,0.6822914499687583,0.5935953464467008,0.567282208615936,0.1838711634556921,0.2195234447791266,1.0,0.31771243046942904,-0.8773407261559333,0.5502531961910365,0.009868423704801397,0.30572463080360157,0.3592076342848042,0.15511946192671713,0.563768600619049,0.7375657003323085,0.3231940409705298,0.4990945778210431,0.5543220668043228,0.4903366459839951,-0.9039367270133988
Occipital_Inf_L,0.6951643574194614,-0.6004910898893959,-0.45777451684789067,-0.41957934172724953,-0.4584262408566213,-0.3100058124644106,0.168386831801404,-0.6007033394393563,-0.2830512557631594,-0.6745442448668977,0.6492087612624151,0.9169935380582351,-0.7328658099240908,0.8219936278591025,0.46414716053582206,0.3717926945320089,0.6564345129549934,-0.28085653235572894,0.606937508797239,-0.30193201614025034,-0.6488429921842258,-0.6842377718684793,-0.7451015144915533,0.9499028238347995,-0.6916482759647843,-0.2152317945863138,-0.3106561327063311,-0.5492019880489325,-0.5185205723625147,0.7010296946624387,-0.15512519208518075,-0.18724792017777084,-0.23265319320593442,0.41424025918391444,0.870564939373627,0.8958901575211057,-0.5494836439806469,-0.563129403160393,-0.02362440349193146,-0.42286846695738645,-0.6947035930542834,0.8406712623002232,-0.7213043880648154,0.49113217103712037,0.5556455926428756,-0.6286114527432876,-0.06557730875388869,-0.5385388893383815,-0.4603595154895836,-0.7375154515046944,-0.37578040779838556,0.7803833012611792,-0.5187598429160747,-0.20192103170539064,0.20381440968147257,-0.2839668913227468,0.003972162136375441,-0.7683249903269844,-0.3031692018219162,-0.18654220568531948,-0.529462343230137,-0.43682364225193704,0.9440234893416658,-0.7508946762264744,-0.6125917731194767,0.8793876235304784,-0.5841819046906394,-0.7563241035595638,0.9550261215559763,-0.1712514679882392,-0.7680245021543806,-0.26874793476673403,0.6233810227456568,-0.5463591770450593,0.006008845201141138,-0.7628249511639753,0.27765310030988444,-0.6536958439539889,-0.5643575147949649,0.7585078800067993,-0.5446439221497343,-0.5425976806366006,-0.16838407712393128,0.44241805689881364,-0.2790751021224139,-0.4989744094175338,0.38714934709869464,-0.03580450514701827,-0.2928229623705406,-0.7668534331050616,-0.8406494782634697,-0.7321518213050787,-0.06868177340737368,-0.6901030821255671,-0.42110806549533036,-0.6573602608465587,-0.12734351312452116,0.22601295878274608,0.26281944777156846,0.1606273885040937,-0.5808732344994358,0.278221829114254,-0.40526192160543634,0.6596308724170665,0.7223590871469293,-0.21675361928033524,-0.4725451637922775,-0.3534491003062325,-0.7609044830093601,-0.5752162985068828,0.31771243046942904,1.0,-0.3883557526598887,-0.055922800843491716,-0.65785445624681,-0.7187551991658483,-0.16707177277857824,-0.4948273363339376,-0.2790344832548728,0.1198423921771585,-0.3569319689258109,-0.3535631634721391,-0.2940339917650772,-0.659027412224949,-0.6731144851261209
Supp_Motor_Area_L,-0.6894453617086347,-0.31702327083013515,-0.434239297747956,-0.6206854534175873,-0.49435014429117113,-0.6768596493410365,0.2916480405370959,0.1465207813639261,-0.644437510187429,0.0461051839909036,-0.8143320050056809,-0.04419277544419441,-0.29963769519231076,0.19802065977333602,0.5433613988720798,-0.6465046171091874,0.34203330334175125,-0.4894889302360162,-0.10472633712853255,0.22723168371248215,0.2488761048844614,0.4906024739069959,-0.16971226038293466,-0.5535698347200191,0.27210272510230876,-0.6559046079813302,-0.6176514859298623,0.28185395799956897,0.7985349279475069,0.2986182059311716,-0.7908036888564026,-0.32465917015905704,-0.25578550507946146,-0.6158012015303646,-0.007497495485963981,-0.04436269951865153,-0.39224357712268626,0.38179633951844816,-0.7392082340950982,0.1473725837852811,-0.252813334049865,-0.6621889616164514,-0.19834921391844473,-0.7419092605511569,-0.8485948812644504,-0.345062521192788,-0.7559714866579347,-0.5105495662969928,0.27862845201474884,0.5196013123793146,-0.6190276268539794,-0.06058014714170516,0.3532001006894834,-0.7468046871880967,-0.917831067359822,-0.6711090330590924,-0.4976063951632807,0.4675559378599709,-0.7020129672599451,-0.7880244369956405,-0.5045603289885899,-0.5973130699406004,-0.3986863084217181,0.08388760573834211,0.43020464891527366,-0.6187886214243362,-0.015318968613538998,-0.2768585891466157,-0.5782129244792574,-0.7087277285921729,0.042235183203675426,-0.5619531732425405,-0.6149034801110844,-0.415697736765995,-0.8992948907974349,-0.19726630994782496,-0.9355475407135133,0.16354870286742046,0.3056043688498015,-0.6415177701402778,0.28675746836480015,-0.46783038086808315,-0.43586080313161296,0.5470270022432226,-0.6772763809233155,0.3783072900891513,0.17014031184560915,0.7771162522582923,-0.7100031791639155,-0.15674280236980004,0.06585806103738087,-0.16024413514766198,0.8511521613264522,0.3748672781927347,-0.5853310771497943,0.33515120719475533,-0.7710754469005495,0.2498190337743381,-0.37233689439272116,-0.9152887953900544,0.24953179354357594,-0.8426387439382292,0.20400916959011153,-0.33270717384637366,-0.06750821129055284,-0.7654507434667803,-0.5614562440986993,-0.6222236661336159,-0.1674620127712645,0.17036726148883316,-0.8773407261559333,-0.3883557526598887,1.0,-0.659440687800854,0.36889564385090773,-0.2176111301534166,0.08197284196593785,0.26050787024238714,-0.688682392337605,-0.7989894236859426,-0.5062516156710344,-0.6077679646219794,-0.6731309905710253,-0.34743614845398385,0.8895618075248587
LC_R,0.5672363554503291,0.5808834115828783,0.45061356865749863,0.8535777609087769,0.8963085032054005,0.9090916304540286,-0.6301240583291318,-0.05383601145077439,0.794665584469651,0.050737643475143285,0.3454107927290302,-0.4300906651991532,0.6465937844491929,-0.4434966376403652,-0.8230654517819173,0.10253855590947394,-0.7091900538060657,0.9167039444462658,-0.3228883386075779,-0.2805337981344483,-0.17120741402637993,-0.33104406617184867,0.692847510623312,0.22085277876675802,-0.07277205350694506,0.9617557341788063,0.9306787469726321,-0.2627221888249241,-0.44770405768811017,-0.7165889580278336,0.8840927709343344,0.7153003539337234,0.7849608925661813,0.526414943571506,-0.4951926264576128,-0.15261425184190913,0.8050733769628831,-0.3810713653730713,0.9729139395905471,-0.23160985067494683,0.503085075546671,0.42938974308908706,0.6035162603210678,0.757060903408163,0.5268000365908666,0.7951274140296412,0.9583329543873608,0.7514522943158889,-0.3509088626016344,-0.3819072823364367,0.9058229067875777,0.05321469812418431,-0.384516195542385,0.9266386031327164,0.8909681701673173,0.9387469141285956,0.8733407079020735,-0.31557541714857923,0.8913772719072787,0.8086268126940337,0.8030570277183416,0.8521154018379065,-0.07432790582821243,0.5345620986675376,-0.3963776126575409,0.35205243218604626,0.06770935895498886,0.607642623367746,0.06771263259359678,0.9450317164945756,0.6178347754846265,0.9565321644257919,0.5807092222483458,0.852500312491008,0.7711104737501178,0.44761584006840716,0.849758184443512,-0.17526694818819588,-0.26112621018509474,0.23041112110437934,-0.3427367563705659,0.6713328379573384,0.9020654375429756,-0.8600588414936327,0.9375782836865422,-0.36729863998262197,0.11081560199740814,-0.7920189207594486,0.6601316445315668,0.3750786666940371,0.3287489387268519,0.5182614065837305,-0.888281648371233,-0.2789484247420742,0.8885295726437017,-0.22403447020034786,0.9396863093129767,-0.5803843653768394,-0.0007318117081106335,0.8705908868438113,-0.2345137314151629,0.4978963836824502,-0.37546805998822363,-0.007113011617479988,-0.4457892650906297,0.8929933908068646,0.8106150522905808,0.9179015840069868,0.6792156934555056,-0.18433785661602975,0.5502531961910365,-0.055922800843491716,-0.659440687800854,1.0,-0.29425694886828335,0.6825497106912326,-0.32502881862237665,-0.3051051458770025,0.9177245673676051,0.9592560810860717,0.9181805329696079,0.9226612374223109,0.9202763524794564,0.5765971550242823,-0.48252044186155335
