,Thal_MDl_L,ACC_sub_R,Temporal_Pole_Mid_L,Frontal_Inf_Orb_2_R,Red_N_R,Red_N_L,Supp_Motor_Area_L,Postcentral_L,OFClat_R,Frontal_Inf_Oper_L,Occipital_Mid_R,Thal_PuI_L,Thal_PuL_R,Cerebellum_6_R,Cerebellum_Crus2_L,Thal_VA_R,Temporal_Sup_L,Angular_L,Parietal_Sup_L,SN_pr_R,Precentral_L,Cerebellum_4_5_L,Thal_AV_R,Cerebellum_7b_L,Raphe_D,Parietal_Inf_R,Precuneus_R,Thal_Re_L,Thal_AV_L,Vermis_1_2,Vermis_7,SupraMarginal_L,Hippocampus_R,ParaHippocampal_L,Thal_PuA_R,Thal_IL_L,Thal_VL_L,Thal_PuI_R,ACC_pre_L,ACC_sup_R,Heschl_L,Thal_PuA_L,Putamen_L,Rolandic_Oper_L,Precentral_R,Temporal_Inf_R,Cuneus_L,Temporal_Sup_R,Cerebellum_9_R,Supp_Motor_Area_R,Occipital_Inf_L,Temporal_Mid_L,Hippocampus_L,Thal_LGN_L,Frontal_Inf_Tri_L,Thal_LP_R,N_Acc_L,Cuneus_R,SN_pc_R,Lingual_L,Thal_VPL_R,Cerebellum_8_L,Calcarine_R,Thal_MGN_R,Olfactory_L,Thal_MGN_L,Caudate_L,Precuneus_L,Cingulate_Mid_R,SN_pr_L,Vermis_8,Cerebellum_4_5_R,Cingulate_Post_L,Cerebellum_10_R,Calcarine_L,Temporal_Pole_Mid_R,Thal_PuM_L,Amygdala_R,Vermis_9,Lingual_R,Frontal_Inf_Tri_R,Frontal_Sup_2_L,Thal_MDm_L,Heschl_R,Insula_R
Putamen_L,0.08463728892400593,-0.06777597961189658,-0.26928549904862287,0.22484750564496145,0.3283213920977106,0.3827065042664697,0.35435294839207354,0.04889442807556276,0.017215579827819922,0.33071670993847296,-0.23141448556824462,0.3917655822058581,0.1263603410989411,-0.18932073949010095,-0.16163016594086127,0.24332405447857688,0.19336380256951527,-0.18670416939461953,-0.045939271090579846,0.4131660701754442,0.16697057327979292,0.4918992733662699,0.10741544892992254,-0.23005516982545415,-0.32222050636823346,0.06944381931474643,0.06055683427102675,-0.24770964552988403,0.010262063952160656,0.22148328731681663,-0.21432621506857427,0.02695195854525222,0.3634930880335044,0.3536541777708555,0.594486166102458,0.12992170839241218,0.3809193676744726,0.4605653423169017,0.07789553248451431,-0.028478215012839002,0.30821858483406117,-0.10278803000277893,1.0,0.3722198083460045,0.28725741393911014,-0.1443052184035739,-0.12443270543045905,0.14232015368635356,-0.19987457122158786,0.3721056031657276,-0.22141962515412128,0.171969406269813,0.3602586897428276,0.63331945304078,0.4881422660983473,0.2425171785409142,0.3490963557659911,-0.1099115323045338,-0.1516520371055859,0.16538390359312016,0.8406987841804828,-0.22825796843148038,-0.11915447469824236,-0.153244119196831,0.45299308699661495,0.5494112418004488,0.5503804812356462,0.10716771302770944,0.5050046688396008,0.4224603938789722,-0.18099432924731051,0.46450120836277753,0.2297397242078105,-0.27324198387803117,0.11625283319411882,-0.2865244284398643,-0.163989422135129,0.27770324530789053,-0.11544233810693853,-0.05981463556828404,0.32338688626727496,0.14060591665764965,-0.2293371927084922,0.5104542253332416,0.022196017791937098
Rolandic_Oper_L,-0.06162705067133025,-0.07018903090819519,-0.08895626828011485,-0.07026393061466342,0.09154405993372412,-0.18890913606283335,0.26287339988442776,0.5470808951560895,0.10889707513085195,0.8874939616552672,0.2928180263401529,0.2183530188239376,-0.036928978015726324,0.4979725674277221,0.16396670487560366,-0.10057777393229761,0.5368671544303547,0.2638027163412174,0.20185977205543748,-0.1486650144625888,0.5023379530381775,0.36605348078578986,0.027136334831471983,0.205025344814715,0.2810746337180823,-0.12135198037794648,0.16223397487953298,-0.14629901497905456,-0.08978070625453796,0.08003962446749462,0.17031230814201465,0.5431305853392875,0.13681599334799482,-0.0879996703336915,0.12631678545245986,-0.31287685418880623,-0.22117578056247297,-0.13408678543597372,-0.3693460179024947,0.10362656906552768,0.7810160848629303,0.2153553695343867,0.3722198083460045,1.0,-0.15132128270945877,0.5608899230954525,0.2742907382033177,0.5551249505049619,0.14301228482245146,0.2051268995312782,0.17431380382214035,0.11929382114867874,0.2711029161029662,0.2797682733434602,0.19359537242424527,0.07482233179871069,-0.1179438912640084,0.35891714628120425,0.2717350396678337,0.5279852778162503,0.4489701946281792,0.10513581765905541,0.5347599177805434,0.4062914514473566,0.22261749670388353,0.1837462786858278,0.023710298757991886,0.31356494288290454,0.45811000252896117,0.06949232457115051,0.18051614747469363,0.4027387652471543,0.10239976132356962,0.4118629839733113,0.5801039107525175,0.18651039872704359,0.3838936461683036,0.03398040705039643,0.05742462060378018,0.5729106030516737,0.21529176678701975,-0.08457568555853959,0.049976258255822525,0.3124652635342294,0.612194898504487
Precentral_R,0.1801180035592729,-0.14239664768525626,0.006389952962679894,-0.20724715991820616,-0.08380669022757696,0.32606857358153246,0.2881073240311581,0.15243426028586213,-0.21272815943994824,-0.11810161668659154,0.11321648246828109,-0.0720194573418141,-0.21629877898280656,-0.6195497181691441,-0.35856136384547643,-0.12037077508694213,0.008078029387077867,0.24927024659375682,0.38528850964477784,0.24910708525258496,0.26840251773470136,-0.12646609884428955,-0.13356270099262402,-0.14330867242525708,-0.3822890285798523,0.803657215784004,0.5821658003119384,0.4396633942724694,0.3000618150818392,-0.3090182260726202,-0.27089194106682524,0.14746341656237197,-0.20432825615080766,0.2782959108763604,0.1729205009842157,0.1392155089099008,0.11640537201993294,0.2790813260168684,-0.04801793553264298,-0.24212249349776954,-0.1358997409260414,-0.10741089551572049,0.28725741393911014,-0.15132128270945877,1.0,-0.5760259138982012,0.12984871991518765,-0.5120485108141204,-0.10796922329381793,0.3746331552869073,0.043441948568227896,0.3608994586793269,0.17064141209964315,0.31786223803959224,0.043986188672486846,-0.11734709332131998,-0.151235676993209,0.14084759028914637,0.057816314128780626,-0.16247479824099567,0.3278173630584618,-0.18014392888920833,-0.03447105599262402,-0.33190212708655237,-0.1298605120936636,-0.12002818272300375,0.10543604744079076,0.3861112286163322,0.4626051763618001,0.22534742034420266,-0.3312207323824983,-0.19040204855129553,0.06305155428784724,-0.38068957146823174,0.059003925641173835,-0.15023353241548332,-0.11267893604475662,-0.10413355398225319,-0.49865209938515265,-0.25393048841128174,-0.27445923826536106,0.31718767473144,-0.08691070068538538,-0.0771994600315161,-0.44377609224516257
Temporal_Inf_R,-0.1409498085180767,0.02661082642488457,0.2203496131259951,-0.22588648767723224,0.12894178570544296,-0.48190526725974675,0.0046782731835407045,0.35656324011615576,0.15491313599912665,0.5751548127299876,0.48709019514465496,0.1306872006736513,-0.1359509401012413,0.914820767811488,0.6190179099669141,-0.3214148033879026,0.2960031636367203,0.2839643586046859,0.08599467211306659,-0.4407959116210931,0.2659079576159909,0.10205483042836276,-0.15714409482011255,0.6073026175032218,0.6724486995667236,-0.33653644297416085,-0.12422557137592129,-0.12462032145603569,-0.2956213282452322,0.06850773662254772,0.585208978189508,0.25638352431988315,-0.08689922435469538,-0.37220874494759787,-0.22325988877364228,-0.45263472261471466,-0.4887572148742381,-0.6036221260501793,-0.34520333206266496,0.1532168344168274,0.34130553324919916,0.5464112100850317,-0.1443052184035739,0.5608899230954525,-0.5760259138982012,1.0,0.4933031674547405,0.5715128236786309,0.5100081870800711,-0.10165833993054228,0.5145946360728576,0.05364183513685096,0.009176216412257186,-0.2000161649309164,-0.2601201295650415,-0.07278270513481978,-0.20331105752508438,0.4642574099805515,0.4308708581008431,0.7204835285035361,-0.0164888703339839,0.5696976976522199,0.6809015689053841,0.7499259547921794,0.039152277882681066,0.07854951371065091,-0.2407128226637985,0.08792844692685621,-0.05279453817392203,-0.20330408904810313,0.6168553446077775,0.2285892899177358,-0.1732622866739334,0.8001834578384975,0.5799996708430514,0.5289942001561537,0.666608790379659,-0.20089089736598173,0.4792019288552603,0.8159516264484464,0.03205519409870895,-0.2082789397603305,0.2430612761102064,-0.03380963927409742,0.6487177052618847
Cuneus_L,-0.06347193935235912,-0.0629056190686284,0.40841632170057995,-0.6631072604778668,-0.036256257461588524,-0.4204931473734308,0.2549137616720241,0.6828430039246173,-0.06159809668214509,0.33371688563679736,0.940860140687819,-0.10430270157882829,-0.5822678618825795,0.4077948944052741,0.28724366936910317,-0.7451554386139653,0.47494663075253,0.8688633671093852,0.7154872142351224,-0.3176885489888238,0.623758446150258,-0.2606166893793699,-0.5597285232589415,0.5526525316727845,0.6109772127972758,0.5290866654122237,0.6379930236621943,0.3142515610407358,-0.11295216093081381,-0.39994397079875066,0.4594320262882429,0.550301768752906,-0.5087196451997027,-0.27973591659749264,-0.3612260720614687,-0.4788365847594362,-0.6122518972246696,-0.6766914532494157,-0.410816535396805,0.04634756339343639,-0.09519068363527436,0.7461094888699553,-0.12443270543045905,0.2742907382033177,0.12984871991518765,0.4933031674547405,1.0,0.016209295310153016,0.6704435442994766,0.2257270626576662,0.808817052627321,0.6101183276568704,0.09203412877970105,-0.07426948412980608,-0.5763724338949584,-0.2812936226118217,-0.5653580116776054,0.9517537007066581,0.6344973440793442,0.671838492581396,0.12279607125921732,0.5784555890377527,0.8601675155963311,0.5846840509472507,-0.29296046833172956,-0.24580768984590215,-0.15386376094748766,0.7440706929453454,-0.08341312303341117,-0.07561101093960172,0.3850845830529382,-0.11021536243938229,-0.3555150956195921,0.5799368936257074,0.7886160980815585,0.4261032286646609,0.8299479572515782,-0.5946070121785388,0.05904288914260828,0.6735489849990094,-0.661541317840815,0.2480001155764318,0.07628942009323152,-0.32499174332049185,0.4182301404004409
Temporal_Sup_R,-0.04303040344099919,0.036512580466407665,-0.09729414104959584,0.3219945894963583,0.10559263372553684,-0.23322677358061902,0.17366856071649872,0.03570439351662286,0.2433444274372516,0.5779765477213511,0.013111789326056333,0.44455448526674285,0.3107698488090888,0.5917100078772988,0.2851051432006712,0.23727299145250727,0.31104374924434186,-0.2130252151371486,-0.22131324762811108,-0.005315842209961331,0.0834317955142805,0.5596657742285628,0.21542553588102317,0.07641048520895663,0.36573980613867907,-0.4156293346916675,-0.24620149505147423,-0.45525946397674,-0.2626495617282126,0.5084831721031745,0.28338904531931536,-0.05756413987901052,0.5066955533424631,0.12187614146888383,0.14583021485567552,-0.08768566606425277,0.09702047148897752,-0.010365532635474933,0.06773995230935324,0.6155938945701239,0.4786903326448506,0.26991509017992965,0.14232015368635356,0.5551249505049619,-0.5120485108141204,0.5715128236786309,0.016209295310153016,1.0,0.15895828239285215,0.14246873962496961,-0.039879702479487585,-0.09345771088009622,0.24946199514426354,-0.0075472555499328286,0.3049213915305848,0.39572978243777535,0.22095290085151179,0.046666811058387096,0.030105560507310457,0.3185122136450752,0.14139024123538166,0.20615103178365965,0.20595803917828784,0.4313839077239957,0.2760574701830549,0.3481385596752048,0.28644456942361834,-0.17220223589044226,-0.0076941581372660115,-0.024059273616752246,0.3004943384786385,0.6271183491092733,0.26212571473104135,0.25723278043278575,0.24402660087340777,-0.07879586308849343,0.31690887758222613,0.16548114343582093,0.46770142777683826,0.3330375414535854,0.4804107483190751,0.05336581718909119,0.1875215768695595,0.6347947457760131,0.7333793152826735
Cerebellum_9_R,-0.002072936820081873,-0.03422821462706689,0.4663097039758668,-0.5372929171357793,0.05015064169709861,-0.37997587777461295,0.1096954161884748,0.24244130640517011,-0.10425383038874736,0.2481471697961955,0.6428967309984596,-0.17790832613115326,-0.2574579573668507,0.5510477069398289,0.6148659624982686,-0.5209147782969343,0.46761964657260346,0.46802664382375914,0.19446973367767653,-0.3806275249944131,0.26927090406379467,-0.08109895948234774,-0.2886829890605587,0.6724130955777706,0.6394135486485806,0.12978771325277083,0.1976860026423697,0.2795880545061306,-0.1412362307824411,-0.14525660167927287,0.675194088401451,0.22311935407334563,-0.38742865727862946,-0.238535091385321,-0.401556338226226,-0.23881022123210952,-0.39225342845073374,-0.5852440625120116,-0.3155388348248072,0.2014045404496172,-0.15676590093690213,0.6883933549328545,-0.19987457122158786,0.14301228482245146,-0.10796922329381793,0.5100081870800711,0.6704435442994766,0.15895828239285215,1.0,0.07441608362284086,0.734219088052401,0.5622846272409463,-0.012294039023301997,-0.2649792078789079,-0.36181657880590656,-0.15635094860018478,-0.29746658590707353,0.6369816190747865,0.3763082491675835,0.633699446320728,-0.05268524979985135,0.7188750683538507,0.6911496594549386,0.6011172838427807,-0.24164523272520844,-0.20742682531131462,-0.0859546808161531,0.3247726925519774,-0.12818182223743,-0.22105664745160847,0.5723871643352418,0.12010484450315476,-0.209827233291915,0.6650003536697628,0.5961077677535479,0.4257485534233246,0.6606920983211998,-0.4388073089902311,0.4300012251360603,0.6531873940532452,-0.45392214700920713,0.1158388967922605,0.24321301909379017,-0.1800657913971024,0.4931515039653012
Supp_Motor_Area_R,0.3696876562758879,-0.10349511047740827,-0.023963029948944635,0.09340362220260595,0.2284959456720712,0.31072888047929537,0.8797630945257486,0.33138624991552673,-0.0407727980949275,0.3216650117735539,0.07069616452306035,0.39014234353079136,0.1600803418778393,-0.14552353572541527,-0.15643529373729423,0.20600243955044953,0.400502307657979,0.16704559310377148,0.19017539821296925,0.3410340621643184,0.658923487626614,0.4177018655328504,0.15781065247812853,-0.13618794760468056,-0.06399199353321967,0.31922237071799725,0.5291600683472495,0.17586826441671077,0.15264974828952338,0.2843185015679876,-0.06854369960099434,0.359878623323846,0.3760992974716806,0.5632378588979325,0.4293672871472656,0.31014616883636265,0.44382934258830786,0.33910789232677657,0.28968866037024077,0.44183550214829637,0.19554960402445784,0.3006363524153883,0.3721056031657276,0.2051268995312782,0.3746331552869073,-0.10165833993054228,0.2257270626576662,0.14246873962496961,0.07441608362284086,1.0,-0.0015788568846216,0.39488547651495803,0.6146311748490496,0.22459711781665667,0.3907230693892513,0.33869616390266627,0.16122523929447768,0.244530755483399,0.13145753861138967,0.04629231073088703,0.38770720388449736,0.006704843685890685,0.129958343610196,0.04785863399347101,-0.01882587610414623,0.252132287880267,0.5650226982480367,0.40602031689037077,0.426930485242518,0.33321691792989083,-0.1286207255303336,0.36882571405157855,0.5614358444225378,-0.19791775720943175,0.17692891422387724,-0.19211718394956795,0.1477739724107478,0.022429919783213445,0.07216726740594048,-0.015452569161279305,0.0333865697691672,0.755937742215736,0.29036293450657336,0.46678779897039,0.11901138546572992
Occipital_Inf_L,-0.1329584453183492,-0.09286227189453693,0.6416597791607361,-0.8100153635674796,-0.1542484607531077,-0.5567504407544772,-0.013656606294519766,0.3276180147633516,-0.10719906303287083,0.30333675522677056,0.8349313794338661,-0.18927555508830837,-0.6297936788827148,0.571132280937979,0.6786277145528756,-0.7985153984399846,0.5133938649911218,0.6852426678195229,0.34187348452832184,-0.43221780001526783,0.2959016418298645,-0.31828172127056825,-0.6316098266465353,0.7911064899037717,0.7772122237860014,0.297433333278817,0.2725073821923378,0.3684780491311977,-0.22578346683525263,-0.45296552587140776,0.7579823062347766,0.3231507705847376,-0.6891875331707853,-0.43654045692183274,-0.5490715981506353,-0.5568411825667495,-0.660128473602768,-0.7388627456100896,-0.5976059493086575,-0.07825564541880298,-0.21875547694206493,0.7462498749465436,-0.22141962515412128,0.17431380382214035,0.043441948568227896,0.5145946360728576,0.808817052627321,-0.039879702479487585,0.734219088052401,-0.0015788568846216,1.0,0.6983128784587169,-0.04040290796962337,-0.27631449828755944,-0.5910816780320977,-0.3735304610837688,-0.5831534213514213,0.7755120149511402,0.6515445509982932,0.8184188226450353,-0.01282664088709372,0.8596589288272214,0.8563481118937785,0.6507662986844575,-0.18231818898931285,-0.4793848552939354,-0.2614456186907397,0.3869041554370267,0.007002099033278367,-0.19763474653243818,0.704735477309244,-0.11621262113815649,-0.42969595856287457,0.7599687917531657,0.7929030945771278,0.5336358636096885,0.8061534350628485,-0.7437805088485582,0.1495628515874863,0.8255475565521383,-0.644759166328573,-0.021949915210662273,-0.01650703678020901,-0.3516537025943751,0.4225584881314869
Temporal_Mid_L,0.09966301377831036,-0.15373299681213812,0.5617922926195361,-0.5778098026648009,-0.06161945368544628,-0.17215915878990187,0.38153494599434173,0.26938694009690956,-0.20151788709277482,0.317914542665951,0.5615784634363001,-0.05648037101740155,-0.390417156969117,0.13430094679368473,0.3971445521529866,-0.4754993638139764,0.7288450085456064,0.5470152910436339,0.2663146526487095,-0.013170706351465148,0.3991409765639289,0.07117066983796165,-0.3877851487857641,0.4295553314148259,0.4212866491834518,0.48070469059709026,0.47037188907802807,0.42466054303702944,-0.055481342907234124,-0.173113484835853,0.46598417315515595,0.39846713906081194,-0.3537422439775173,0.013558455909196384,-0.2103458312104979,-0.1421356812146454,-0.140539891739641,-0.19124820792849492,-0.311290937636752,0.03174480574158331,-0.20931920209874533,0.6334506449259096,0.171969406269813,0.11929382114867874,0.3608994586793269,0.05364183513685096,0.6101183276568704,-0.09345771088009622,0.5622846272409463,0.39488547651495803,0.6983128784587169,1.0,0.3027043153840353,0.018078431233917808,-0.1293969405077494,-0.1227971590259608,-0.2929473454357875,0.6297911378700346,0.406450550661252,0.5803439105499444,0.293684530096778,0.6150843019496431,0.6021433982981578,0.35708670989664465,-0.09469225848524392,-0.31362740149734086,0.22785722057957045,0.48414978704643397,0.23381929565895107,0.055131321990673714,0.3966932678452473,0.20162114647018137,-0.05893348371203184,0.29291540615688516,0.6454571481082937,0.14701519684438866,0.5432478166558468,-0.5045710108129056,0.08512184779496784,0.4856969248054387,-0.5618912677385791,0.38244812243827503,-0.023692611825070455,0.056911302034445145,0.2933329975278749
Hippocampus_L,0.4960533368914026,-0.15958348705088637,-0.05287492252938758,0.10578968225553605,0.40494809361403544,0.4335908886127517,0.5780687759658435,0.12334574650410497,0.0004785418379303267,0.33278208097128914,-0.04146397240557101,0.6259501591115009,0.14415206974285286,-0.002951502205657638,-0.049968557801623,0.21298225060637876,0.30093782906231603,-0.017936891211636084,-0.02098961209349056,0.4585118607387089,0.35655224900597143,0.5949767681718862,0.13549681827973442,-0.11236239069633265,0.04509287547992521,0.0899176154538374,0.22456381340305392,0.11828439078873133,0.23751807910612516,0.38967601071854424,0.04902205372537874,0.21872998089103785,0.5095209634966354,0.5669666059826136,0.5210838615040239,0.3602939601583115,0.454450150220886,0.4179324944930973,0.2616189090671776,0.37331985163829995,0.32981708879165045,0.38177636876381965,0.3602586897428276,0.2711029161029662,0.17064141209964315,0.009176216412257186,0.09203412877970105,0.24946199514426354,-0.012294039023301997,0.6146311748490496,-0.04040290796962337,0.3027043153840353,1.0,0.34312845081327203,0.4291386256053127,0.300789043800735,0.1623131935851515,0.085168540013358,0.34620484408754526,0.12298381519814652,0.3050860329727296,0.018773741934017905,0.07750827638392802,0.20165920760274667,-0.0795197317037699,0.22016445380003166,0.5618209380741226,0.08622231892681365,0.41359442427484333,0.509365962018901,-0.037580939619444774,0.5720887040986422,0.5750392604835957,-0.14531823106277994,0.13534545421245633,-0.08735991412544984,0.19601624006144774,-0.0141911883618197,0.20723089511693474,0.04618380657463633,0.1357411512785845,0.4776738235036404,0.3301210474483455,0.4888945453405191,0.15841431848687854
Thal_LGN_L,-0.022673134016949304,-0.010992960807867503,-0.3405146726027617,0.23850136588050322,0.0831203852539041,0.3352116340511513,0.21814807162428845,0.17273841937761858,0.035206843501250654,0.21657751492491636,-0.144985019809611,0.2584031452545405,0.07488477659895976,-0.2664010347283681,-0.3302676627905007,0.18488064429238418,0.028704426416954004,-0.04641130154976089,0.156586624369252,0.41016519605099344,0.18406507459725363,0.36703563007583934,0.1322203720650536,-0.3119932705738722,-0.4840732563761047,0.20636652448275172,0.20191343603948816,-0.1386519907126161,0.0821736148074569,0.2231963741268123,-0.3553821819240417,0.12072792803639121,0.2839459114551354,0.28984019370318775,0.4002050752233373,0.06634532794107602,0.22475592066656175,0.4602273033002296,0.04836611612342743,-0.09129169675934772,0.2807953208286611,-0.1863402506299336,0.63331945304078,0.2797682733434602,0.31786223803959224,-0.2000161649309164,-0.07426948412980608,-0.0075472555499328286,-0.2649792078789079,0.22459711781665667,-0.27631449828755944,0.018078431233917808,0.34312845081327203,1.0,0.34151022892810046,0.0872893863209785,0.20920036496208042,-0.04736999821001414,-0.08704987682851224,-0.008158953307730461,0.6690666673064927,-0.3678061458294384,-0.11310405769240468,-0.1404048220802673,0.18937972199830233,0.3785609534852387,0.312779669667809,0.19068300819285516,0.4150961045757875,0.3725416628986947,-0.30194236022740756,0.30716017642184823,0.12353368804556845,-0.2648868528565089,0.05594542567116157,-0.22969897700731465,-0.12257107629797906,0.3390318651008496,-0.1927114779741017,-0.14876398475588037,0.216864843856307,0.09578044566344515,-0.17525732902592586,0.2953630713712123,-0.12181535945977381
Frontal_Inf_Tri_L,0.31830764302069225,0.031107767184757586,-0.3554578297895429,0.6808091384893296,0.23653398399311537,0.5089678554952839,0.4128896286035484,-0.19712922046226325,0.07220765219332843,0.231346275119935,-0.6645865165982157,0.41417079579397964,0.6343173298270338,-0.20944643813122485,-0.1750256644620683,0.8330284862947028,0.060961449152844994,-0.5604239620200097,-0.4753909758489251,0.45744306117203054,0.049749969436594314,0.6937116961772011,0.71671214434459,-0.4116970126083095,-0.49688670299248505,-0.3329572543884745,-0.19627127251840998,-0.18098513624014848,0.1835781408645928,0.6683425465728066,-0.3195411509101441,-0.025027881379760347,0.7939380900878319,0.6430571881420684,0.68780832257159,0.6343624254659032,0.8278060986681964,0.7929048065799834,0.4992569206013618,0.28444082809322946,0.5080085593267293,-0.35427894512884295,0.4881422660983473,0.19359537242424527,0.043986188672486846,-0.2601201295650415,-0.5763724338949584,0.3049213915305848,-0.36181657880590656,0.3907230693892513,-0.5910816780320977,-0.1293969405077494,0.4291386256053127,0.34151022892810046,1.0,0.550503362928328,0.7121612599515124,-0.5127638448280689,-0.44966135273788155,-0.3055570093626517,0.3059875333245445,-0.39134504150250815,-0.4001692170877212,-0.2832261542730903,0.371899305593059,0.5111885855675181,0.5718687514667881,-0.27482945815974313,0.48180642002554763,0.23189622930897985,-0.3163891918012655,0.5840365332534094,0.7802597729625432,-0.382991424281188,-0.30204296891381377,-0.399198230419219,-0.4804788413816684,0.6549937235494641,0.12672299702627413,-0.3041481867213773,0.7138914134602797,0.2565384056338345,0.23756648159761704,0.7383836804446785,-0.011283868612087848
Thal_LP_R,0.10120448366592986,0.01577737785479259,-0.30239950853767167,0.49534526402448237,0.11359212924880886,0.2274708766209008,0.3643253960712901,-0.11455380484429206,0.10398990829036386,0.11753105893695201,-0.3543028883668826,0.4490303798307008,0.49726586490273006,-0.042627514509495534,-0.07502050812862852,0.5629678724838673,0.016822152555966738,-0.3959741612510503,-0.2898393946194896,0.34794251186660785,0.050512704555141445,0.48169036832790557,0.4281835533400991,-0.38095055105788533,-0.16649770315550172,-0.24645761346074294,-0.13539970790081823,-0.21711221654190782,-0.006333373508218297,0.48136434543431167,-0.1308321410356701,-0.10689342872614276,0.6078703240941399,0.45898362415773136,0.46715155065610575,0.2921870793142076,0.5845953030143833,0.3810892020399474,0.447538289887711,0.36758185901577917,0.20563698350000448,-0.09276065246967269,0.2425171785409142,0.07482233179871069,-0.11734709332131998,-0.07278270513481978,-0.2812936226118217,0.39572978243777535,-0.15635094860018478,0.33869616390266627,-0.3735304610837688,-0.1227971590259608,0.300789043800735,0.0872893863209785,0.550503362928328,1.0,0.48742318477914476,-0.27653920346598965,-0.23000744340809387,-0.17795012519174308,0.17099183754147176,-0.16372874517292094,-0.25846069407900313,-0.07849513890982185,0.28586266730415993,0.41140994483108906,0.45769022164804934,-0.1771184819124252,0.061432751649613086,0.26036781585285934,-0.16467522869984372,0.3948276074722885,0.47315135150679005,-0.2859291623844916,-0.18118827571005303,-0.40432362310022907,-0.19842243558027725,0.366534811948832,0.1871204903279885,-0.2055852396163568,0.46173156232004775,0.2790695604852008,0.15412245792760826,0.5790843321696578,0.13133205863325192
N_Acc_L,0.1285577464219807,0.19719017835219793,-0.2883658542853101,0.7949468707298144,0.24768572453927795,0.39049595005592297,0.1810584447835154,-0.3386858062288743,0.14968293916771674,-0.08963334853159462,-0.6543793820463317,0.3176595361970711,0.5985077120327412,-0.20394504717241485,-0.13727657275926902,0.8040634180311628,-0.2060682261153982,-0.6123608565406857,-0.49215563889507175,0.44156593782018,-0.20139988927806768,0.47764823275028573,0.6159074336223102,-0.412526485818842,-0.48944669128471235,-0.3935770565064266,-0.35779766716621453,-0.22830827558337963,0.01841126171239346,0.6081872174068274,-0.3196405693606185,-0.2505406876968927,0.6919208634859682,0.6416566437427361,0.5689693399336688,0.5523118777134546,0.7462891215928139,0.6030558510654936,0.6468631819673173,0.22476720513265855,0.20952656403515482,-0.4019500750479596,0.3490963557659911,-0.1179438912640084,-0.151235676993209,-0.20331105752508438,-0.5653580116776054,0.22095290085151179,-0.29746658590707353,0.16122523929447768,-0.5831534213514213,-0.2929473454357875,0.1623131935851515,0.20920036496208042,0.7121612599515124,0.48742318477914476,1.0,-0.5617138136512324,-0.49671116254308273,-0.3691786103165091,0.1647951284136143,-0.3649559341758597,-0.515568536511297,-0.24413600476298902,0.6092014385138205,0.6142639987606456,0.4750125202555309,-0.37903717106972873,0.07320317605862305,0.14826473873704704,-0.3100686718323936,0.3538504794850375,0.5348611238908405,-0.3840943389064461,-0.43969892630525,-0.3600268350131088,-0.5293310320815676,0.7349296592310016,0.17578048692815773,-0.3837290725780159,0.6655503230444942,0.1706405533209739,0.17501840682528805,0.5319538710076344,-0.08005278271092518
Cuneus_R,-0.0930103681029138,-0.09550741922345603,0.3719150286423275,-0.6318779977357215,-0.16688620865775705,-0.4626917339706207,0.2507337466018791,0.7418017989985908,-0.07664229194825133,0.4123126352706264,0.9462041077135888,-0.10081749376595785,-0.5975452727929613,0.3854004599017699,0.2492437952494564,-0.7199709571550383,0.5434986470787322,0.8985983121070712,0.739052069924857,-0.2901847033298,0.6620967038580513,-0.24323570972752429,-0.5423332279705799,0.5081954737371855,0.5634488715864762,0.5460119837801252,0.6804448653058379,0.29474478839882956,-0.16293482620243635,-0.3756489479291042,0.422690928510334,0.6426579527875563,-0.4910269689825301,-0.25593837528081026,-0.3769487851727081,-0.49408726461910624,-0.6163939701321596,-0.6304258031729096,-0.4907597292455831,0.01803554424288724,-0.00471712126454755,0.6736112574873091,-0.1099115323045338,0.35891714628120425,0.14084759028914637,0.4642574099805515,0.9517537007066581,0.046666811058387096,0.6369816190747865,0.244530755483399,0.7755120149511402,0.6297911378700346,0.085168540013358,-0.04736999821001414,-0.5127638448280689,-0.27653920346598965,-0.5617138136512324,1.0,0.5872020613337028,0.6362826765431986,0.1382633272275427,0.5349139563357929,0.8786465702728073,0.5269051298938254,-0.2138023155427827,-0.2752022274513082,-0.19972566349819354,0.7964604208850475,-0.015953517471002106,-0.12011931989600172,0.346012825097772,-0.09997029813568645,-0.34827126782442874,0.5591464818848259,0.8279300104594104,0.33174896649247276,0.7957867002442188,-0.5293365547453821,9.572950509239688e-05,0.6624280600125019,-0.6381571768828305,0.2218253978786341,0.022427366591018263,-0.26961093364620514,0.46882008741036
