,Frontal_Inf_Oper_L,Postcentral_L,Frontal_Sup_Medial_R,Temporal_Pole_Mid_R,Caudate_R,OFCmed_L,ParaHippocampal_R,Vermis_4_5,Thal_VL_R,Red_N_R,Cingulate_Post_R,Vermis_1_2,SupraMarginal_L,Thal_LP_R,Frontal_Inf_Orb_2_R,Cingulate_Mid_R,Cerebellum_Crus2_R,ACC_sub_L,Frontal_Inf_Orb_2_L,Frontal_Mid_2_R,Vermis_9,OFClat_L,Thal_MDl_L,Thal_MGN_L,Calcarine_R,Thal_PuI_R,Pallidum_R,OFCant_L,VTA_R,Frontal_Sup_2_L,Temporal_Mid_R,Paracentral_Lobule_R,Supp_Motor_Area_L,Precentral_L,Frontal_Sup_Medial_L,Cingulate_Post_L,Heschl_R,Occipital_Sup_L,Thal_VPL_L,Thal_AV_L,SN_pc_L,Vermis_7,Thal_PuL_L,Cerebellum_6_L,Thal_PuA_L,Thal_LGN_R,Thal_MDl_R,SN_pc_R,Thal_MDm_L,Cerebellum_3_R,Raphe_D,Cuneus_L,Cerebellum_Crus1_L,Rectus_L,Cerebellum_4_5_L,Angular_L,Insula_L,Frontal_Inf_Oper_R,Putamen_L,Occipital_Inf_L,Vermis_3,Cerebellum_10_R,Thal_IL_L,Cerebellum_9_R,ACC_sub_R,Parietal_Inf_L,Insula_R,Cerebellum_Crus1_R,Temporal_Sup_L,Red_N_L,OFCmed_R,Frontal_Sup_2_R,Precentral_R,Vermis_8,Thal_IL_R,Frontal_Inf_Tri_R,Precuneus_L,ParaHippocampal_L,Cerebellum_7b_L,Thal_VPL_R,Cerebellum_9_L,Parietal_Sup_R,Temporal_Pole_Mid_L,Occipital_Sup_R,ACC_pre_L,Angular_R,OFCpost_R,Caudate_L,Rolandic_Oper_L,Frontal_Inf_Tri_L,Temporal_Mid_L,Putamen_R,Hippocampus_L,Fusiform_L,Hippocampus_R,OFCant_R,Thal_MDm_R,Thal_PuA_R,Heschl_L,Cerebellum_7b_R,Cerebellum_8_L,Cuneus_R,Frontal_Mid_2_L,Thal_PuM_L,Temporal_Pole_Sup_L,ACC_sup_R,SN_pr_R,ACC_sup_L,Thal_LGN_L,Thal_PuL_R
Cingulate_Post_R,0.5886613391624462,0.4170458289438923,0.34417149575422895,0.16715992507141225,0.039615599129026374,-0.012375770251253537,0.16682290929870333,0.25350008439098043,-0.058943682885610964,0.20676732386963137,1.0,0.13527157142191665,0.3953589799595922,0.07199611902920175,-0.17981505039126863,0.4652295241707601,0.2276099937290892,-0.1766641340019235,-0.13066710643649435,0.005333924071397427,0.2482307136405549,-0.2491812458722915,0.2447796127059987,0.06546808561606338,0.592766327670237,-0.01503124573972796,0.5246549519456374,-0.17019940864569993,-0.1698476174854508,0.4934867562203503,0.4864467510751361,0.019333934144538593,0.5506048404130124,0.6174498043312286,0.3975257517075323,0.3997171184193718,0.3573404980242682,0.5098524710630099,-0.09776411180394554,0.10168608175562655,-0.08407413585595025,0.28207041012474715,-0.13231483898363586,0.5161753453603669,0.6014392084057275,0.20601088877002777,0.17386524118604021,0.35010820469982395,0.4080428517579915,0.6034066264025952,0.3752032962612671,0.4786721999540464,0.34673619997967375,0.15202975260078078,0.4205562290511546,0.3694960870977296,0.5025278572060308,0.3105674544940635,0.21605036370587474,0.3900079474509897,0.4960376966241327,0.2983575715363883,-0.01807726204444446,0.4027811818008059,-0.15846402027709652,0.30318800587866573,0.4952834446655766,0.3637586951104381,0.5818731612079359,-0.03214139074271279,-0.03562969948916068,0.46054147581848515,0.17565523881161987,0.21929158555078265,0.2534223437559167,-0.05744322093825246,0.3780289901625932,0.19155813867217697,0.3819695318827915,0.28537671584940244,0.3948465199273123,0.18787399035967595,0.27335079770938564,0.47021110627084417,-0.10741563000924426,0.42559616876328893,-0.11370324470427694,0.29788227013924995,0.5182715932373294,0.154866840224371,0.5035040685078018,0.25011719388513337,0.5612195242215405,0.4941609066410458,0.16411270407648504,-0.10120046182447956,0.06552845273384732,0.11553879041876072,0.3883733380730123,0.15333154568462412,0.3756757825238612,0.481458516818423,0.360050708660858,0.5817148997510194,0.17420623342500496,0.40089835286783254,-0.04815102115142264,0.039581830429617396,0.10443379017342459,0.011117278600856928
Vermis_1_2,0.14699292093786792,-0.2661759859327005,0.13184461708908746,-0.24816877036017235,0.3900928979535704,-0.009038445185658538,0.6193409229523379,0.5637849686534206,0.5864429954151176,0.1653358214630128,0.13527157142191665,1.0,-0.18174484522372442,0.48136434543431167,0.6236891285562383,0.13551318813183078,-0.17063781564469,0.364403411107591,0.5337770598310901,0.4584741210045353,0.5515564203225909,0.3135905789804012,0.22479462054719065,0.5141883576698136,-0.30478905879234214,0.5342532118775333,0.027267962424306125,0.3096074742194911,0.5174199168756115,0.16877754736553532,-0.08479466214957831,-0.37209152878924134,0.2833478145009015,-0.07741588456019032,0.20164959686095477,0.6313341796742062,0.6674942949069224,-0.3929246554208455,0.6935790469412165,-0.036178609500045866,0.6335415080799713,-0.044802319236301624,0.6357605007181371,-0.0813837940939534,-0.04791083926505822,0.6128000242044057,0.7056072024460804,-0.3293661603854212,0.33555526478139813,-0.033036173271388684,-0.23961082991425595,-0.39994397079875066,-0.16355343438745434,-0.08738220857278588,0.7571377426334075,-0.5737067538637916,0.5135373708590592,0.6004760583941109,0.22148328731681663,-0.45296552587140776,-0.3768597926430148,-0.17579511000631684,0.4725430171261166,-0.14525660167927287,0.12850771979348383,-0.3301281667613484,0.10318792117149926,-0.14808363784834525,0.00010427183860938833,0.24154976870768283,0.005203336076989453,0.1677401448053487,-0.3090182260726202,-0.007742088504681566,0.36770581856324275,0.5901728088207373,-0.3973460186551317,0.5525763867332553,-0.26773968005111176,0.0657152456967222,0.1727077072043093,-0.5683112007164898,-0.24602568510984063,-0.40548053202413,0.45515030341029467,-0.5750369951135068,0.5847793105272469,0.4331656102543734,0.08003962446749462,0.6683425465728066,-0.173113484835853,0.6388750975008903,0.38967601071854424,0.2644151700738421,0.8049924531281027,0.13069074829039135,0.592833951226246,0.43091846507450243,0.2946522817943086,-0.17292144083124977,-0.11162953826996153,-0.3756489479291042,0.2745085662421411,-0.18025569299903663,-0.1309764269788733,0.4077277298002419,0.3300115621374748,0.48563124623567233,0.2231963741268123,0.5845674556516975
SupraMarginal_L,0.5290886864277863,0.8585994344160298,0.15663613226149234,0.2105088057882914,-0.24779990578723024,-0.133494989596621,0.014309882733029928,0.007754106318233812,-0.1985290973380741,-0.059016660755599686,0.3953589799595922,-0.18174484522372442,1.0,-0.10689342872614276,-0.28452448580176876,0.3042122773203482,0.1737392865992841,-0.2717281721920493,-0.300191296676257,-0.2897448496044874,-0.18561466475541674,-0.22236177593652123,0.10140241240863687,-0.09240693356299051,0.6114063643578698,-0.20759458876194975,0.43283254700943175,-0.1717747754047188,-0.29438552973035503,0.2643443153714841,0.3040794968311492,0.5064980201680944,0.4721774004944394,0.7815226977167885,0.08454091387665821,0.053079395349062954,-0.08695757775147558,0.6140244011167957,-0.36155662975425035,0.1195408241143332,-0.292869935796818,-0.008110648862174098,-0.28737443855744715,0.30736077384350996,0.26668174479385226,-0.2010735649296154,-0.028250640601898618,0.34885868057007147,0.15725505757195374,0.4902358659555394,0.15238286252232203,0.550301768752906,0.06722577770198793,-0.02492236503284464,-0.02764622324500729,0.7282658359810653,0.1474913521214886,-0.06548084364693527,0.02695195854525222,0.3231507705847376,0.37940576715932556,0.27021757665095003,-0.14937937754144112,0.22311935407334563,-0.036553099800207385,0.8748270659578028,0.2963091313630212,0.25206458788971015,0.478881664134818,-0.11186038015401714,-0.03566722057744899,0.09500991816772524,0.14746341656237197,-0.06523368754375086,-0.05293808532315672,-0.2986456092896657,0.755198405909045,-0.04150290873458424,0.17729001463395103,0.1726046923196749,0.1005350113352204,0.46827081706469487,0.09320725623179826,0.5681028969404944,-0.21322696293164523,0.524492655254087,-0.20801809169101454,-0.12340252240505122,0.5431305853392875,-0.025027881379760347,0.39846713906081194,-0.06598461783588261,0.21872998089103785,0.009238028748267664,-0.15092403793908463,-0.041827352798793675,-0.02515805532892414,-0.020531756106043172,0.42125484578325884,0.28008964787023066,0.06199444740204959,0.6426579527875563,0.08863301631741809,0.35731466893617386,-0.006738207162590923,-0.08874130835852787,-0.13887736294840838,-0.09022492690076656,0.12072792803639121,-0.27590495539476184
Thal_LP_R,0.11753105893695201,-0.11455380484429206,0.23200012828320654,-0.40432362310022907,0.3999857719944212,0.10997795543431681,0.5846866876094754,0.4374081577731257,0.5499066754138585,0.11359212924880886,0.07199611902920175,0.48136434543431167,-0.10689342872614276,1.0,0.49534526402448237,0.061432751649613086,-0.23745973306994236,0.4397285016723113,0.46116751558270286,0.35333580640973233,0.1871204903279885,0.392983605932636,0.10120448366592986,0.41140994483108906,-0.25846069407900313,0.3810892020399474,0.06967966770067094,0.3997998147890185,0.5361462777631893,0.2790695604852008,-0.12419929346769568,-0.13566323745698416,0.3643253960712901,0.050512704555141445,0.3324748757903061,0.47315135150679005,0.5790843321696578,-0.2842821392366922,0.5745997910291772,-0.006333373508218297,0.4994302808062273,-0.1308321410356701,0.36728882541231805,-0.1804164898941538,-0.09276065246967269,0.6049413583974479,0.6055035449582211,-0.23000744340809387,0.15412245792760826,-0.11375556515109228,-0.16649770315550172,-0.2812936226118217,-0.21191426125154622,-0.052917644651539295,0.48169036832790557,-0.3959741612510503,0.43710863648512255,0.48827279004622604,0.2425171785409142,-0.3735304610837688,-0.28708898184158893,-0.2859291623844916,0.2921870793142076,-0.15635094860018478,0.01577737785479259,-0.1944956484450239,0.13133205863325192,-0.173020850577881,0.016822152555966738,0.2274708766209008,-0.03854064930386916,0.26634676723622497,-0.11734709332131998,-0.16467522869984372,0.28557924329430334,0.46173156232004775,-0.1771184819124252,0.45898362415773136,-0.38095055105788533,0.17099183754147176,0.005398115504633542,-0.31477082954651825,-0.30239950853767167,-0.2791220036838831,0.447538289887711,-0.36654568761012046,0.5111106910426341,0.45769022164804934,0.07482233179871069,0.550503362928328,-0.1227971590259608,0.5992348834647374,0.300789043800735,0.12437211076051283,0.6078703240941399,0.13033526204268164,0.5809123782588959,0.46715155065610575,0.20563698350000448,-0.16505589690144712,-0.16372874517292094,-0.27653920346598965,0.3944032975178801,-0.19842243558027725,-0.0464202594811614,0.36758185901577917,0.34794251186660785,0.3478486809962184,0.0872893863209785,0.49726586490273006
Frontal_Inf_Orb_2_R,-0.10726398919913548,-0.258664545239535,0.22715938460972893,-0.49076842672481746,0.5186946281654528,0.10670579211401478,0.608369377096035,0.5661247800802788,0.7386973767133737,0.13511505398197163,-0.17981505039126863,0.6236891285562383,-0.28452448580176876,0.49534526402448237,1.0,-0.014883626835197514,-0.47572750441536726,0.5633531950179054,0.7268328064001843,0.48856131159301747,0.043458292911035215,0.6631293959556687,0.06489728528484641,0.600586346058984,-0.6225088002897302,0.6722613799467065,-0.13750291171168497,0.6068798738404183,0.6891092102939123,0.168969319822902,-0.35989292144341706,-0.08196805534718367,0.07937494545069758,-0.18638361496518627,0.2589275911370258,0.504805492593491,0.5186938785846967,-0.5562712985730551,0.7078193201547779,0.05199160893346655,0.7197683558613498,-0.5719535833881827,0.5526466069622964,-0.5197842332476086,-0.5503426711946444,0.5688643880117074,0.6675690084081131,-0.6163735342470893,0.14347214285430332,-0.42473864308627524,-0.5963707544698728,-0.6631072604778668,-0.6453084442529743,-0.14996690195613774,0.4513693978149984,-0.6384415247308955,0.3647690055887993,0.6494068174314278,0.22484750564496145,-0.8100153635674796,-0.7570188511806264,-0.5122438019673835,0.5021789393401438,-0.5372929171357793,0.1605013822032116,-0.24772626736927442,-0.1539393958229342,-0.5277181923803164,-0.33118715515748304,0.3603452622784586,0.003904173566158456,0.2354691293289737,-0.20724715991820616,-0.5031627449585286,0.21626771221888275,0.8327354823066938,-0.36718367747657393,0.5382740643214068,-0.5771893765209191,0.07849943273242434,-0.2896800259112788,-0.4190861276091132,-0.4649614026852936,-0.620230818025701,0.6674060136937927,-0.6110434068829234,0.8239565400883012,0.384949938189511,-0.07026393061466342,0.6808091384893296,-0.5778098026648009,0.6738619091041019,0.10578968225553605,-0.34371844949552754,0.8027350120867689,0.2859609082480075,0.6550004911968128,0.5358391486715139,0.3213698340108872,-0.43113559611025987,-0.6045259706275549,-0.6318779977357215,0.2381940711853584,-0.5828033736406458,-0.25210307140335686,0.2785221400730304,0.3723243458005749,0.6041596598189074,0.23850136588050322,0.6690176120399797
Cingulate_Mid_R,0.5091432304347002,0.18171638046087024,-0.28935168364743885,0.03129414670857039,0.14147365525491976,0.15583799025712242,0.19184219924196355,0.4861636023837816,0.34239801082526244,0.07700800068150018,0.4652295241707601,0.13551318813183078,0.3042122773203482,0.061432751649613086,-0.014883626835197514,1.0,0.030948632846647537,0.03314578372520631,0.15248845313725964,0.585164691828642,-0.06668881789920995,-0.019260482186556835,0.2255369873657051,0.11580944034280309,0.12630149730178591,0.3966107274927561,0.49508478087824004,0.07176226383389246,0.09194592573783578,0.05120765284262114,-0.09559675300048956,0.3188747289196004,0.3819756181101112,0.3745801535665093,-0.16750519297898364,0.4641608239055804,0.3487005457586377,-0.0381645673086098,0.18909073051416764,0.20576289499036707,0.08048385274841321,-0.0035809520069318623,0.1815785331576627,0.15392025221937125,-0.05087287294237752,0.1839066944425264,0.2104896822219271,0.08005029915044548,0.16148884393791743,0.2340065230317186,-0.214671037698744,-0.08341312303341117,0.101572655599902,0.1181566961645989,0.4079055951752359,0.0009623170695361604,0.2217731881906534,0.40023283253304487,0.5050046688396008,0.007002099033278367,0.08353318521600137,-0.013480642916316938,0.1534244357665708,-0.12818182223743,-0.19086852171316185,0.13187549473030588,-0.0697628514632788,-0.04806485355276513,0.26506543778641495,0.25768780196874547,0.1802742941521187,0.3349435288688707,0.4626051763618001,0.011081974275419293,0.09192259107103973,0.23204554631220775,0.06404393304301716,0.2863668017640113,0.06032504064995112,0.4467866567227741,-0.08709181201852471,0.007128832725052458,-0.0877000739706453,-0.07694193285041444,-0.23096077767437392,0.002728423153665365,-0.10946716856322047,0.15474907761875473,0.45811000252896117,0.48180642002554763,0.23381929565895107,0.22844025897472559,0.41359442427484333,0.220650140683769,0.19595305228083246,-0.09437912899929472,0.40955091218354267,0.3784087696689379,0.4959378643019832,-0.09764580160561917,-0.01532928295844544,-0.015953517471002106,-0.03418948894070897,-0.024139408272253766,-0.12853202095216415,-0.16157533852693964,0.21192526842484213,0.6220168403656656,0.4150961045757875,0.07192207809386865
Cerebellum_Crus2_R,0.4318031871153786,0.14691401420046343,-0.3208589431670762,0.622923411274047,-0.39464171494462247,-0.29165897267101465,-0.4030574453735791,-0.5484269463140462,-0.5995792762023698,-0.10847153704977493,0.2276099937290892,-0.17063781564469,0.1737392865992841,-0.23745973306994236,-0.47572750441536726,0.030948632846647537,1.0,-0.37738992047188535,-0.5780270315932581,-0.35876805653401417,0.3297634177745926,-0.7731997272368906,-0.18064138400999613,-0.3244175908890585,0.6828190741497049,-0.6578619946098491,-0.10422284347721965,-0.5885087876354215,-0.6796114265586243,-0.37254675795135095,0.7483263228580704,-0.39515497067381555,-0.20875322402574506,0.07921280823055293,-0.17029201588376214,-0.2597770173890503,-0.21925221206513293,0.37464794914352545,-0.5455995915489894,-0.23080532130875453,-0.5117831072959612,0.769133038470811,-0.31715133445250165,0.8391032360703891,0.46862210952222655,-0.3860192763252079,-0.22226401541626287,0.46226289969523165,0.1122428687759646,0.6436476745597114,0.7209379661889008,0.4347172276438847,0.7491560714579308,0.19700971705123047,-0.13001422808093285,0.2775314199919919,0.1639870930814559,-0.008232673589650144,-0.3095395893830416,0.704781838034899,0.7173377643433556,0.9064305165860584,-0.49083000890635814,0.5567100668677601,-0.019313315840728547,0.12397173285101935,0.478110556935787,0.8215919204269327,0.3006999264723267,-0.5513869863465366,0.0614266534626691,-0.3943800733700736,-0.3588350401100627,0.7990716156667907,-0.16809644793996617,-0.1214486652550269,-0.015361653231722202,-0.47875437234960017,0.7340490565297083,-0.1976454033270944,0.7281241110560122,-0.23608144484750537,0.3952191622638504,0.33899511484142414,-0.5520784674473626,0.16874161578930708,-0.405363511137976,-0.3987295270148269,0.3560925879440421,-0.33707494931991316,0.21832860193098902,-0.3206233009570575,-0.14255129109949857,0.31525001798638436,-0.43804286473581316,-0.3568206710694102,-0.5817282010354966,-0.4871354684323682,0.12846829796296547,0.7657403461463955,0.7250402720318482,0.41375859318191655,-0.3329582958531818,0.5914112612652406,0.11485956497905377,-0.019586365075060907,-0.5427779387284747,-0.40561234441964455,-0.3151349566020479,-0.3685212172649247
ACC_sub_L,-0.05384309902949743,-0.23389096389458128,0.03109359907439924,-0.49905402753160155,0.5160037102062281,0.41723103885402163,0.3783689328910734,0.39656340171542515,0.4942219720395387,-0.1478253807807564,-0.1766641340019235,0.364403411107591,-0.2717281721920493,0.4397285016723113,0.5633531950179054,0.03314578372520631,-0.37738992047188535,1.0,0.52973166422467,0.40359594342763816,-0.0940194587431174,0.5571841079675365,-0.03856134443497148,0.42980376817580646,-0.4416585824151328,0.4848176124747598,0.09339981069359087,0.5586362261211564,0.55932352165434,0.0653956020814881,-0.33323698310543887,0.05449734840917363,0.01767977407830572,-0.20637952700295764,0.1342264216245236,0.17672572555882715,0.4791190930572902,-0.37399427176015837,0.4858018767000963,-0.022599879115373575,0.6650165882400672,-0.29086189139732666,0.35575805016355105,-0.3463045075214289,-0.344676193904949,0.2945365580144776,0.41197614076060496,-0.45467174378436903,-0.18054572549218123,-0.29484444134372334,-0.41748838320105486,-0.40457902067145174,-0.29371889450358696,-0.043281662003505875,0.28465942091583935,-0.44713476436454525,0.24089331124707192,0.24620204434303808,0.34922303316777864,-0.4384848691688881,-0.3980326688605704,-0.42941171783073095,0.15866442589503074,-0.35575920833377794,0.3874520255540174,-0.3063609656336237,-0.06596138882559496,-0.40697829728445933,-0.1600361834942062,0.10526595567344493,0.12002004393866983,0.1808573345533875,0.0809392215121335,-0.20428667513499868,0.28833371028629995,0.42659587702483825,-0.20446398893230983,0.4276112679537224,-0.48422534564967085,0.290932153218279,-0.2418155650402272,-0.17891509967126273,-0.3182512913581928,-0.33799411006078545,0.36428014638459083,-0.33707638180322924,0.4699163195896297,0.379719097556908,-0.09897917271226923,0.41650920466376307,-0.16768171251724875,0.561397159259553,0.0769970254581896,-0.043321209735347636,0.43432007645634085,0.18972252651488988,0.5595282803735852,0.2921117275481965,0.06481260578567151,-0.4744495737280902,-0.3155309683369798,-0.3604607595105611,0.18408377492961336,-0.3359972254231735,0.0050968736643684145,0.09753020406244035,0.35862513982504945,0.36199550627688326,0.30789698350469136,0.23495545300522144
Frontal_Inf_Orb_2_L,-0.20291496781377782,-0.4264255847815952,0.12426319004721366,-0.5184906687457724,0.6349386781861848,0.2400692039955795,0.5514444480603711,0.6843203906822143,0.8108068621921198,0.2832267765147024,-0.13066710643649435,0.5337770598310901,-0.300191296676257,0.46116751558270286,0.7268328064001843,0.15248845313725964,-0.5780270315932581,0.52973166422467,1.0,0.6629364745036304,0.032294890333932146,0.8304947701357674,0.21270053308623063,0.5893239313545652,-0.6381802117224096,0.7669605923608895,0.221071699116134,0.7801889891528264,0.6827967353324575,0.2727809237520774,-0.6037628263940502,0.06473236534217434,0.2480096167910136,-0.2414889998320138,0.2922709735218239,0.5492221771881828,0.5279744494490425,-0.5971976858371291,0.8265736462356116,0.17814943731255303,0.7630565708692293,-0.45536312161041037,0.5612956686871233,-0.5419662931159603,-0.47229469658793094,0.6361990650064143,0.5299462388178908,-0.5846354444122575,0.07589245962192999,-0.47894640799121413,-0.6568160796067891,-0.6117774128504732,-0.452897643651657,0.004792533615542656,0.4637294375433942,-0.6219638708911399,0.3789159827533078,0.530255710400515,0.4778735998733123,-0.665195382170656,-0.6902764449334886,-0.5999132496760955,0.6593036028376208,-0.3609676402117504,0.09931642396950567,-0.38787443230829893,-0.25306089082280464,-0.5444414899461405,-0.22741839833374852,0.6015421178430563,-0.03662399318242372,0.3995269446865987,0.14105123130033956,-0.4714082035887305,0.36047860274792143,0.5934056482872254,-0.29089535937027305,0.6513499027815517,-0.5352488214660949,0.2701561849981255,-0.4464703216078791,-0.28008891812540676,-0.4076410138220743,-0.6295791720030017,0.6738345533245499,-0.5454538632282883,0.5783684821966022,0.5778600539024278,-0.21711799312474173,0.7748629086149386,-0.19524112974687644,0.6588594518120364,0.2296438029059149,-0.028248606900545682,0.6722035795876327,0.2960618175177874,0.7431743981360417,0.6286693382459838,0.10412453742600479,-0.4975530149434447,-0.5065443835795089,-0.612651595000328,0.45564017860442907,-0.6641051003462669,0.035401325920945574,0.2333303151153123,0.563874531666981,0.666448529800379,0.35688649702569253,0.6212897906585326
Frontal_Mid_2_R,0.0016802529240357888,-0.4278979728826887,-0.262233537594404,-0.2963722454284155,0.36401931238806146,0.27817693665220977,0.4319240554314552,0.7121282369966545,0.7672915807297876,0.11700834202725004,0.005333924071397427,0.4584741210045353,-0.2897448496044874,0.35333580640973233,0.48856131159301747,0.585164691828642,-0.35876805653401417,0.40359594342763816,0.6629364745036304,1.0,0.01778574501153077,0.4934097443011266,0.25330299835100656,0.38799823156658403,-0.5560336809848822,0.763925445252305,0.14948973523359604,0.504155702967473,0.6000605682268099,-0.008569521459154465,-0.5674496767497771,0.08104911018902758,0.20624337602353074,-0.17701731417555763,-0.00398656154932975,0.6489069821462599,0.5166285457004085,-0.6496015544665107,0.732571100616011,0.24049080165115055,0.5735821445830664,-0.2832782164210074,0.5641682219966706,-0.3758008483387379,-0.48084069043805505,0.5510888259858917,0.4618333407349071,-0.4064027161858955,0.16187989205163814,-0.30024851010117787,-0.6187184206642399,-0.6657568069279067,-0.28675046165143664,-0.04312090924793275,0.5214413892531662,-0.6714751885783894,0.17615436011586116,0.5565747354255708,0.4249452225040056,-0.565172499686785,-0.4933803174775168,-0.4800029863351577,0.5429972028112644,-0.4566800953725586,-0.029921030134964433,-0.4250484264505579,-0.3999196721969188,-0.4967291694902396,-0.2561742418547761,0.5430750200356723,0.17512337483878362,0.42149127275783327,0.35546632798243755,-0.2604512459998444,0.178568840334989,0.597602758691647,-0.46038563172489816,0.5348829536014176,-0.3735798858939771,0.20112073115951454,-0.41949143398936856,-0.3487569708734694,-0.3901585491994021,-0.6571710412532913,0.3339157295062654,-0.5401475403570187,0.3221726611074277,0.3116506627229135,-0.05336704853459992,0.7537620411897102,-0.2295849094571285,0.39160516127178546,0.2652736209049572,-0.0033324137659411653,0.5398782295850789,0.12174473093755672,0.6959300013575236,0.601731627957784,0.29043612568628685,-0.4182093427048462,-0.391378675238324,-0.6416266178716695,0.14981634470819397,-0.5921331739865148,-0.24711101855147366,-0.010257347893003848,0.45565758477519314,0.8037485612769676,0.31211785907658174,0.5126544235682137
