,Thal_Re_L,SN_pc_R,Insula_L,Thal_VPL_R,Vermis_9,Temporal_Pole_Sup_L,Precuneus_L,Calcarine_L,Cuneus_R,ParaHippocampal_R,ACC_sub_R,OFCpost_L,Cerebellum_9_R,Putamen_L,Paracentral_Lobule_L,Frontal_Sup_2_R,Thal_PuI_R,ParaHippocampal_L,Lingual_R,Thal_MDl_R,Thal_PuA_L,Temporal_Pole_Sup_R,Thal_AV_L,Frontal_Sup_Medial_R,Calcarine_R,Temporal_Pole_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Mid_R,SN_pr_L,Occipital_Mid_L,Postcentral_R,ACC_sup_L,Thal_VPL_L,Temporal_Mid_L,Thal_VL_R,Cerebellum_7b_R,OFCmed_L,Caudate_L,Vermis_1_2,Angular_R,N_Acc_R,Temporal_Sup_L,Amygdala_L,Olfactory_R,Fusiform_L,Supp_Motor_Area_R,Cerebellum_8_L,Frontal_Inf_Oper_L,Olfactory_L,Vermis_4_5,Thal_MGN_L,Frontal_Med_Orb_L,Thal_PuM_L,Raphe_D,Vermis_10,Thal_PuL_L,Rolandic_Oper_R,Putamen_R,Cuneus_L,Cerebellum_4_5_R,ACC_sub_L,Postcentral_L,Cerebellum_Crus1_R,VTA_R
N_Acc_R,-0.5039929699354655,-0.3088162817579205,0.4308688122808921,0.2634866084035673,0.08810872734486706,0.021266041404708336,-0.2967014379287636,-0.2596133086681894,-0.3828780124150557,0.6077817786703517,0.18390090691842081,0.6348614261379119,-0.3521037287196526,0.3870218883107036,-0.347068507869455,0.11713197047740355,0.43160525193805493,0.48969248055449854,-0.31331874855521813,0.6574339670318889,-0.24291760576086713,0.1831360804551485,-0.25193159492685085,0.19171295716010725,-0.42052392992982096,-0.2911804545357398,0.5487469864067664,0.2957350627571649,-0.48082151459065114,0.21098380464725464,-0.4829575285339039,-0.2951954790749567,0.37656618333663205,0.5920174681909915,-0.27312594705426524,0.5971175565357656,-0.2779495610007573,0.1591436383417578,0.49576059008773093,0.5429939836004696,-0.499063888529715,1.0,-0.11781471546820833,0.4615464210619969,0.8693544909557287,-0.015692778690056353,0.15535616821709192,-0.268739141855398,0.025059119727180956,0.6890104728975303,0.38181133082534807,0.5716157168287197,-0.17025797411125224,-0.3017149937588117,-0.26824226301021503,-0.22214330367841942,0.4625465762416819,0.5353575349208249,0.764533796091014,-0.42405636725337736,0.3058835610784108,0.6681213322532905,-0.22452800849884152,-0.28174062735782296,0.6033433284847223
Temporal_Sup_L,0.11624286306616734,0.3142116774794256,0.48699436877027147,0.36514890658817006,0.1324127650777178,0.47603259723128993,0.41297463533556095,0.6478581756748849,0.5434986470787322,-0.15878899040913416,-0.12179791161227622,-0.1622154592841583,0.46761964657260346,0.19336380256951527,0.18585351819381513,0.15640094658363274,-0.14050885618687714,-0.06183922818097384,0.5737271259095117,0.025875811319036317,0.5507241202887797,0.13209845356634264,-0.08595207429288705,0.22336115821823108,0.6408839628711033,0.47983371723354834,0.016822152555966738,0.03767512342274947,0.13665835499040863,-0.0179567429150357,0.5936057992683934,0.03186112733418176,-0.162050764590174,-0.23038517382397142,0.7288450085456064,-0.2862223050185462,0.15951953263346766,-0.11317843021564004,0.29914200360738624,0.00010427183860938833,0.39142196781032973,-0.11781471546820833,1.0,-0.32562202610118135,-0.1828846434524702,0.5309887327580382,0.400502307657979,0.4927750010571397,0.650286769702463,0.010042669342669305,0.03476898623752323,-0.20129122465799848,-0.005478366893618392,0.5712493243116202,0.5167488399448856,0.47425645434421176,-0.08587255679019389,0.25719043033704203,0.24561102099484025,0.47494663075253,0.38152668410579166,-0.1600361834942062,0.3857134587262992,0.36447341012030837,-0.28603339273135925
Amygdala_L,0.007737991278290641,-0.4279166263564942,0.08155379186413353,0.23960397231122327,-0.05634514698000243,0.03996823990242856,-0.18050781787655137,-0.5344474729072314,-0.4924113366050189,0.5669683889670836,0.042457264018784906,0.32505387389519785,-0.4039969423913179,0.4611586658236056,-0.0877945779352865,0.5145452529543713,0.7627846024488739,0.8019675186716091,-0.6950462795378304,0.35330826745949484,-0.37821356907595594,-0.4141412817896007,0.2616956850912718,0.1869157557667277,-0.6627895779870183,-0.39770272635541337,0.3620283780208251,0.510500996618944,-0.5380475032229789,0.41376854376041916,-0.5611415346761535,0.33493877136497713,0.6121736578995192,0.772059906760335,-0.08552364731117322,0.7681984034145708,-0.614864437477274,0.43206167649461535,0.5323329121218326,0.41050724688988194,-0.318369579478184,0.4615464210619969,-0.32562202610118135,1.0,0.5680596336854966,0.04562588667606536,0.37823052267768165,-0.48910484705208324,-0.3714943651433261,0.20545449830435844,0.6685874463065337,0.4663215339898807,0.3895777644622753,-0.595656367431685,-0.7114150706791899,-0.544866243962547,0.48241144926218327,0.38224756833130974,0.4705632535475332,-0.4758057357150384,0.22366628126458876,0.5288834458230327,-0.34658833945286305,-0.6403967354215657,0.7043815744842821
Olfactory_R,-0.46148968617735464,-0.5363515389512445,0.391083846578065,0.3272017315987035,0.04676594467266487,-0.030335816907633362,-0.3533709476179156,-0.3606665098608042,-0.5401155666374965,0.532236621586507,0.16188565872394092,0.6489888878781496,-0.43702319526741656,0.4940240086173587,-0.3714863359004598,0.08715090818876971,0.5755418827711719,0.47336310777278173,-0.38692826150866927,0.5856294315231041,-0.47818507306087804,0.08390756655957525,-0.09336485593161789,0.016794083010228424,-0.52764863869125,-0.32730820515540715,0.4464564541875642,0.31964057903604126,-0.4691688714075609,0.1515928484724784,-0.6170674149512969,-0.22703414193962748,0.5562944239830253,0.643172322254393,-0.3299582272758241,0.6863361844853964,-0.373466752254023,0.16446234895839915,0.4342203081609678,0.5401250077295136,-0.5981192479019858,0.8693544909557287,-0.1828846434524702,0.5680596336854966,1.0,-0.11470012875774138,0.051628281010102924,-0.410107041039556,-0.023572211441846236,0.747751825853052,0.5068415346694519,0.6330542112035344,-0.15324856763116348,-0.524645765960451,-0.49861115921239213,-0.38786598382490756,0.47577125100307305,0.515026655135621,0.761371626230322,-0.5826731344570031,0.32850102035439455,0.6447594950067291,-0.3147999819370866,-0.4110802417952517,0.6005215620727934
Fusiform_L,0.23229128941212027,0.36002967706479544,0.35806569129310045,0.1509692798808798,0.5428251969768482,0.533595950445122,-0.050378340014601994,0.4244002063919049,0.30188192460645785,0.06751688981123265,-0.12553100473681023,-0.18255407612099836,0.5498412702122869,0.14769458996203896,-0.203766465836283,0.10188058184529239,-0.08684388445227378,0.20457821920251298,0.4727200705220686,0.04326683974224447,0.6877878483132722,-0.0036749846121667826,-0.1257527347384321,0.0519156881028921,0.3956479489863075,0.4090215023281142,0.12437211076051283,0.17925037338638403,0.1506412610173544,0.14420464725124912,0.4987122890794996,-0.08728496430360598,-0.07817079565915425,0.08233413298914982,0.7286320800504432,-0.09595797258949033,0.1908186052366816,0.07573878107450033,0.34141044675758025,0.2644151700738421,0.11752963576657509,-0.015692778690056353,0.5309887327580382,0.04562588667606536,-0.11470012875774138,1.0,0.34527519125924144,0.7403351836350832,0.27890067005854163,-0.03518977223398421,0.03625515340027488,-0.09093909816327717,0.2042660290462442,0.5014343027932262,0.4865079203139422,0.6166140458520776,0.09051578172138744,0.23850835155663574,0.17266070717906085,0.3371465056358143,0.5157794530983479,-0.043321209735347636,-0.1360252057907476,0.45226189749700446,-0.12676245474258208
Supp_Motor_Area_R,0.17586826441671077,0.13145753861138967,0.3865014847108633,0.38770720388449736,0.07216726740594048,0.15336462084449837,0.40602031689037077,0.17692891422387724,0.244530755483399,0.4470127803892287,-0.10349511047740827,0.033165452922777366,0.07441608362284086,0.3721056031657276,0.35069893900226823,0.7676040908071652,0.33910789232677657,0.5632378588979325,-0.015452569161279305,0.3445450764030933,0.3006363524153883,-0.11804254872218914,0.15264974828952338,0.5478916061971258,0.129958343610196,-0.023963029948944635,0.33869616390266627,0.5614358444225378,-0.19211718394956795,0.33321691792989083,0.12797115504139284,0.36163441337739666,0.30264928027825105,0.3162052310067136,0.39488547651495803,0.3507327212987103,-0.20761747653093227,0.18507641956267074,0.5650226982480367,0.2843185015679876,0.21543680384491753,0.15535616821709192,0.400502307657979,0.37823052267768165,0.051628281010102924,0.34527519125924144,1.0,0.006704843685890685,0.3216650117735539,-0.01882587610414623,0.4885668791305901,0.252132287880267,0.21930976485526316,0.1477739724107478,-0.06399199353321967,0.0327137633871365,0.204039859454187,0.4663877556058972,0.39578020166613415,0.2257270626576662,0.36882571405157855,0.10386069765386598,0.33138624991552673,-0.05372704952940116,0.24567742741840992
Cerebellum_8_L,0.2307820100750987,0.5275100046751446,0.14379881821201307,-0.10142827289199417,0.4881160674908934,0.48988711571127147,0.04198616961169166,0.6110120299427675,0.5349139563357929,-0.36558967572095863,-0.10219743549851731,-0.3040483654031673,0.7188750683538507,-0.22825796843148038,-0.12096345609044469,-0.219486529972008,-0.6013776820626723,-0.2679044527509441,0.7528338508992589,-0.2680141546086964,0.7491604785820605,0.1882571815100623,-0.32137213969150463,-0.08354537387351976,0.6770683661515735,0.6108437021860137,-0.16372874517292094,-0.21620917572313544,0.43901869914988145,-0.19205050058043638,0.7681583841805593,-0.2166600140283403,-0.47859175297383816,-0.4279919053418438,0.6150843019496431,-0.5902472150189231,0.5390114817632705,-0.10772396130287377,-0.12243162166710277,-0.11162953826996153,0.3169885121228597,-0.268739141855398,0.4927750010571397,-0.48910484705208324,-0.410107041039556,0.7403351836350832,0.006704843685890685,1.0,0.2840464655333663,-0.0979120750080197,-0.5073397374708953,-0.35581906736002433,-0.0042895254593068085,0.7263016160666265,0.7991302948264388,0.8664472719236775,-0.25387962361150995,-0.1378265472729614,-0.2169882508268745,0.5784555890377527,0.14363243320546074,-0.3155309683369798,0.028899574188523038,0.7834992378577124,-0.5514568777015137
Frontal_Inf_Oper_L,-0.04256442462786232,0.3156825375731146,0.6255131919114506,0.432796350843494,0.15811673594228784,-0.053424601217983606,0.2703978512716739,0.6324930335133842,0.4123126352706264,0.13178271424768673,-0.06759343001519677,0.08059253763148294,0.2481471697961955,0.33071670993847296,0.16281187731092991,0.07526806822514329,-0.1082946710947727,-0.06065877826253364,0.6538895027719414,0.3071854479749479,0.3626631360098315,0.41375590023568454,-0.12505339095900034,-0.06581579902435584,0.5971750981757227,0.07234512851834733,0.11753105893695201,0.17716110693227521,0.24555836718051188,-0.00038291557630460533,0.32225866904815786,-0.1548957707358922,0.045546441075999644,-0.1882568514486905,0.317914542665951,-0.07667273702725798,0.3074991776137651,-0.26948488260818765,0.1158168770490014,0.14699292093786792,0.15492335043016914,0.025059119727180956,0.650286769702463,-0.3714943651433261,-0.023572211441846236,0.27890067005854163,0.3216650117735539,0.2840464655333663,1.0,0.24848244658294255,0.16020462786858888,0.12087215574542062,-0.3164297676110339,0.4925883500157294,0.3631381443938708,0.4771179212065818,-0.08021453985102354,0.4434875093237732,0.28692378370438376,0.33371688563679736,0.4885474634642131,-0.05384309902949743,0.49797761336001045,0.44588536382804855,-0.2643344905115434
Olfactory_L,-0.27491838388867224,-0.2566537432115028,0.39121797043842327,0.3571786927372876,-0.06638953124644381,0.07932378184634882,-0.17114851306723639,0.05636865364436284,-0.2138023155427827,0.22517227304818746,0.14385275555169183,0.7105715707498569,-0.24164523272520844,0.45299308699661495,-0.20809910835507336,-0.05682786608660466,0.20998235473919616,0.2118050176372867,0.03605123346972011,0.360368783397527,-0.30914417356443796,0.1418273727534589,-0.22035024657696253,-0.24521887678603554,-0.12880744816419143,-0.15146066538794958,0.28586266730415993,0.10276691423024462,-0.2223831989691835,-0.0386398562307849,-0.254106922539133,-0.17833566543064833,0.3417799392497594,0.25273642010815456,-0.09469225848524392,0.35030989340200874,-0.0968939544519766,0.19926031453576637,0.1838196368074196,0.2300060079938804,-0.36112427665075475,0.6890104728975303,0.010042669342669305,0.20545449830435844,0.747751825853052,-0.03518977223398421,-0.01882587610414623,-0.0979120750080197,0.24848244658294255,1.0,0.1961973429852371,0.4068239684168824,-0.20441696690989572,-0.24430291100179982,-0.17408918008358656,-0.016560040453619532,0.23144503474411318,0.41112389412543543,0.5419687606481894,-0.29296046833172956,0.17533336950988454,0.5775280847390099,-0.09613257530926765,-0.08017986127652335,0.24808124769279863
Vermis_4_5,-0.14299230573418964,-0.3374836391769578,0.3779815163642158,0.44342069918736726,-0.024652341142892803,-0.1766929467521313,-0.08987819562769536,-0.24598025929750217,-0.38419883934470944,0.6341657233066157,-0.07963356751797117,0.21026972060165716,-0.438260785722245,0.6061677433469053,-0.05875546166958265,0.5650575682836982,0.852331381443628,0.6578164575334599,-0.39615344904572886,0.586259628252196,-0.2892140089413593,-0.11586488742333129,0.28298234863744504,0.1461859716046862,-0.39112156838098194,-0.37656375217999954,0.4374081577731257,0.6972923193888507,-0.4273281170071667,0.3827721586254029,-0.5348155192114329,0.17883454152924202,0.6951944943882875,0.7050600885971766,-0.05198882335087637,0.7846504301932218,-0.5184397723643054,0.21163090090057785,0.5928268268549367,0.5637849686534206,-0.3389526617410104,0.38181133082534807,0.03476898623752323,0.6685874463065337,0.5068415346694519,0.03625515340027488,0.4885668791305901,-0.5073397374708953,0.16020462786858888,0.1961973429852371,1.0,0.5073125923055085,0.15751379657253442,-0.4239262567306501,-0.5788695665830457,-0.4002243505065846,0.48087892725156295,0.674246150239763,0.6215842865355922,-0.438438028856619,0.6274430640203184,0.39656340171542515,-0.09821498486640377,-0.5683481634951497,0.6373353894395714
Thal_MGN_L,-0.404632015794066,-0.34255169378021894,0.40139183046985705,0.4268203789377996,0.1449959326462549,-0.24102267089437446,-0.07634121506601603,-0.16194898793069054,-0.2752022274513082,0.6481034734240956,0.16378588899521593,0.39220439089388115,-0.20742682531131462,0.5494112418004488,-0.03931398642150526,0.20943254953157467,0.40105550009608254,0.4222799274926565,-0.19540377967507888,0.5302156934513393,-0.19874825677821134,0.19697637855751773,0.030384760058863133,0.1085177715498602,-0.2781754401827487,-0.44764665230486184,0.41140994483108906,0.3565452605867688,-0.2963542044283593,0.18685278771167985,-0.4365276818714443,-0.12380228749379828,0.45777277512726394,0.4672038038325249,-0.31362740149734086,0.6190553417720924,-0.2248260085056739,0.005912995810007903,0.3780391562222186,0.5141883576698136,-0.3944309611102627,0.5716157168287197,-0.20129122465799848,0.4663215339898807,0.6330542112035344,-0.09093909816327717,0.252132287880267,-0.35581906736002433,0.12087215574542062,0.4068239684168824,0.5073125923055085,1.0,-0.23822794204766992,-0.25239427554136823,-0.4030728543147298,-0.14950792781120453,0.2975575535127567,0.46880636026530426,0.5510284934128938,-0.24580768984590215,0.3983018281558956,0.42980376817580646,0.02862246770152703,-0.12540710736349692,0.3629435013309819
Frontal_Med_Orb_L,0.2889708833943656,-0.010847957666740989,-0.318214171782718,0.09154367687524413,-0.26131404096044164,0.2795546257605725,0.04458009418321802,-0.15238003455327215,-0.03214367151515227,-0.13150919591977417,-0.18003964997062108,-0.31614537247693586,-0.0816411380507225,0.1489992950413198,0.08408451156803733,0.3661460249815366,0.26609628604118135,0.23542236416447526,-0.38372264713093335,-0.20794056962827365,-0.017307303478445786,-0.6180830722959202,0.18306259751656506,0.08642482926662584,-0.23741216512710928,0.0803196993898219,-0.09368567121545152,0.0002168841568982574,-0.2745496595859375,0.16174409380339694,0.04372569110152561,0.5248205267466463,0.03520784455247198,0.11673020355104256,0.3554984801057853,0.039596192764693144,-0.501546082629328,0.4714154935765763,0.22629438279127168,-0.16944896515891775,0.23434788433921222,-0.17025797411125224,-0.005478366893618392,0.3895777644622753,-0.15324856763116348,0.2042660290462442,0.21930976485526316,-0.0042895254593068085,-0.3164297676110339,-0.20441696690989572,0.15751379657253442,-0.23822794204766992,1.0,-0.09392409688265868,-0.18583326521579602,-0.172471604707916,0.09827565839239193,-0.04291150659724676,-0.11686722218432759,-0.018938819215735366,-0.11270857659328097,0.13410140011563917,-0.2378016940274362,-0.3524060282755515,0.2334949405951866
Thal_PuM_L,0.1344677382768767,0.6696869996041521,0.18985225298624245,0.07077466093482741,0.26427946302546285,0.29693823374828393,0.40965929468210205,0.7948228697587433,0.7957867002442188,-0.2710915291357294,-0.03308243409207146,-0.39431576215009806,0.6606920983211998,-0.163989422135129,0.2712452022121152,-0.05857090768369418,-0.6266804456278565,-0.3299556504493511,0.7792346129289364,-0.18861887473199723,0.8809010085997234,0.3196147369382163,-0.2561244255366586,0.2115976029166331,0.8503690827292293,0.5235362576789322,-0.19842243558027725,-0.2570444742787081,0.4956574304424313,-0.14623518138395547,0.8459041487813181,-0.05878267615855206,-0.5784626772819894,-0.620013564592539,0.5432478166558468,-0.6584235810223878,0.49690530084823137,-0.22687221827848977,-0.10294610575094214,-0.18025569299903663,0.6340011465436698,-0.3017149937588117,0.5712493243116202,-0.595656367431685,-0.524645765960451,0.5014343027932262,0.1477739724107478,0.7263016160666265,0.4925883500157294,-0.24430291100179982,-0.4239262567306501,-0.25239427554136823,-0.09392409688265868,1.0,0.7948271210223956,0.7875950133233142,-0.41340217777141813,-0.12229620268896842,-0.23109895790615934,0.8299479572515782,0.09527558218975049,-0.3359972254231735,0.4899263633601166,0.7433687090901695,-0.6369243955771874
Raphe_D,0.077813879895212,0.6336443244741561,0.21709706598248918,-0.19137932909693803,0.3701300304950794,0.3556919853005806,0.10626761799471615,0.605739937524246,0.5634488715864762,-0.3504118993234432,-0.08456093256034147,-0.3209423121180262,0.6394135486485806,-0.32222050636823346,-0.07080807835235493,-0.2663021553325464,-0.7219532540095686,-0.43197867104796434,0.7620121092172737,-0.2279446322234388,0.788713848828173,0.4335904234152279,-0.28467281163335983,0.07306424978534545,0.7047817733203113,0.5794748283069384,-0.16649770315550172,-0.2911268250480575,0.4839652211154954,-0.15706574677442497,0.7123805140052015,-0.3715555635054903,-0.6190783288135306,-0.5369946680115586,0.4212866491834518,-0.6772038696401427,0.5683943867104608,-0.3087888867964152,-0.1191967935146104,-0.23961082991425595,0.34720492794904906,-0.26824226301021503,0.5167488399448856,-0.7114150706791899,-0.49861115921239213,0.4865079203139422,-0.06399199353321967,0.7991302948264388,0.3631381443938708,-0.17408918008358656,-0.5788695665830457,-0.4030728543147298,-0.18583326521579602,0.7948271210223956,1.0,0.7976958615778759,-0.364613439169091,-0.2030277149597779,-0.24343299170239294,0.6109772127972758,0.08165574800541263,-0.41748838320105486,0.16819861105408832,0.7624719676904457,-0.6042884963462112
Vermis_10,0.06742124384838175,0.5902169530122315,0.24820529787103637,0.05984300304051472,0.4529189500968559,0.3033356777283637,0.16252603325959722,0.7492910576039367,0.6127628272322122,-0.295655962975042,-0.059440369140338394,-0.25949532801034375,0.7068775494169777,-0.045996907984501796,0.021979982697847872,-0.16257699432564926,-0.6324810509753457,-0.31112771020625324,0.8550626987372617,-0.17929450518336779,0.7772218344340099,0.353232217471064,-0.33446692445401727,-0.11835897861636362,0.7638662964070693,0.4953173526322557,-0.17263274996539898,-0.22617405935639398,0.5070461896089355,-0.11007928212447862,0.7331650747720264,-0.2432858735642426,-0.4821425671940442,-0.500435149578139,0.5269158993810469,-0.5700636027317494,0.5979825524294666,-0.24515048745078347,-0.1154852698808724,-0.10461091872897582,0.32485319807796537,-0.22214330367841942,0.47425645434421176,-0.544866243962547,-0.38786598382490756,0.6166140458520776,0.0327137633871365,0.8664472719236775,0.4771179212065818,-0.016560040453619532,-0.4002243505065846,-0.14950792781120453,-0.172471604707916,0.7875950133233142,0.7976958615778759,1.0,-0.3438571715122326,-0.06180014769263017,-0.1938810516606658,0.6479626769955311,0.26645347337822795,-0.28179046191857493,0.2072759033694934,0.8374776391421417,-0.6432854106210975
Thal_PuL_L,-0.17371065023692345,-0.3720660898149949,0.243646712949358,-0.03963421096329727,0.22422260905812905,-0.060066464961252605,-0.46507956350000995,-0.45859930046004677,-0.5219667043838453,0.3430038453920764,0.019362571571290847,0.2741978193986784,-0.309166094882145,0.1581403575467327,-0.48909427579723236,0.20255624917742002,0.645090333626308,0.49675972480068653,-0.4314648879674402,0.5271559238422378,-0.3123661104284813,-0.06524112075360067,-0.02734618764885331,0.03885606956409571,-0.5168436422372258,-0.23255275563455505,0.36728882541231805,0.620394945912719,-0.35089198208603495,0.045487750987269614,-0.5379611980146858,-0.21295224660737325,0.5652189403859036,0.7443509062706478,-0.18836207504758434,0.5797841158322055,-0.37606597516907697,0.09987908448248622,0.37619902746562256,0.6357605007181371,-0.5904160905504825,0.4625465762416819,-0.08587255679019389,0.48241144926218327,0.47577125100307305,0.09051578172138744,0.204039859454187,-0.25387962361150995,-0.08021453985102354,0.23144503474411318,0.48087892725156295,0.2975575535127567,0.09827565839239193,-0.41340217777141813,-0.364613439169091,-0.3438571715122326,1.0,0.4734825362644322,0.4819173338596667,-0.5780597585623753,0.3604995717520092,0.35575805016355105,-0.4212963848540298,-0.3930734795504363,0.5966938719865613
Rolandic_Oper_R,-0.1564042422654297,-0.1878349779578477,0.6774627202653684,0.3333087512286317,0.2263716688291437,-0.0725479135300097,-0.09619927826816094,0.02528973730913632,-0.18956529976143452,0.6002512783698124,-0.05522081147929598,0.40798663729116014,-0.11306363849674458,0.4446331342788285,-0.1666279182084765,0.4203802330203762,0.5541557994421366,0.5876962836723241,-0.055747093714881193,0.7065773511688356,-0.06582691760128484,0.18229258692131492,0.002757183703367638,0.1692903534797004,-0.09815965427271621,-0.21986536820756555,0.548403209932343,0.6618833934848806,-0.40329947663952437,0.20451206362946864,-0.27896413253633723,-0.0682633815805631,0.5210309560232819,0.5679764561309825,0.06417619435866684,0.5892926844031307,-0.26653945249563216,0.13817330794290494,0.5111208594079063,0.6292674645483295,-0.2976527319173987,0.5353575349208249,0.25719043033704203,0.38224756833130974,0.515026655135621,0.23850835155663574,0.4663877556058972,-0.1378265472729614,0.4434875093237732,0.41112389412543543,0.674246150239763,0.46880636026530426,-0.04291150659724676,-0.12229620268896842,-0.2030277149597779,-0.06180014769263017,0.4734825362644322,1.0,0.7722426949176945,-0.28800764379403404,0.6678994591390602,0.4354279391778794,-0.01409239486854675,-0.20116311469873893,0.5548843054764911
Putamen_R,-0.36405663748979944,-0.39081315649580534,0.7059903145229288,0.444846880140659,0.19926725644236118,0.04955968140324899,-0.15090086509596318,-0.09838559659109651,-0.2998409922172744,0.6371145756052592,0.08311380590533213,0.493270168215531,-0.209301025933269,0.5473826627542528,-0.2648774882509882,0.29414816387313547,0.5887866805275759,0.5724006696194419,-0.16593969681029838,0.737823434259189,-0.14757689362379842,0.1969440315066992,-0.046678432532501604,0.27269781613662497,-0.24918413216760613,-0.24730783711945598,0.5992348834647374,0.5366435203570986,-0.5263768207844621,0.19758894937099775,-0.36958988869388126,-0.2188956558145368,0.5399345540607156,0.6461618808819056,-0.031840730845349136,0.6578640714160119,-0.3336075191436413,0.1483429785337002,0.6740723610306141,0.6388750975008903,-0.41678164769805737,0.764533796091014,0.24561102099484025,0.4705632535475332,0.761371626230322,0.17266070717906085,0.39578020166613415,-0.2169882508268745,0.28692378370438376,0.5419687606481894,0.6215842865355922,0.5510284934128938,-0.11686722218432759,-0.23109895790615934,-0.24343299170239294,-0.1938810516606658,0.4819173338596667,0.7722426949176945,1.0,-0.36205178099810914,0.6064188071962638,0.561397159259553,-0.1046218783256633,-0.24962617503444431,0.611464147999189
Cuneus_L,0.3142515610407358,0.6344973440793442,0.021586646089301036,0.12279607125921732,0.05904288914260828,0.30377122788008687,0.7440706929453454,0.7886160980815585,0.9517537007066581,-0.30654920221416454,-0.0629056190686284,-0.29007883688672437,0.6704435442994766,-0.12443270543045905,0.6195291940492337,0.03468534746015388,-0.6766914532494157,-0.27973591659749264,0.6735489849990094,-0.3696762642331074,0.7461094888699553,0.1128807238501586,-0.11295216093081381,0.23865721095077477,0.8601675155963311,0.40841632170057995,-0.2812936226118217,-0.3555150956195921,0.4261032286646609,-0.07561101093960172,0.9089692467548625,0.262562830057676,-0.6626106635582825,-0.7279219416081936,0.6101183276568704,-0.6771678677019298,0.4511062581883223,-0.14859228155207158,-0.15386376094748766,-0.39994397079875066,0.8370909875434976,-0.42405636725337736,0.47494663075253,-0.4758057357150384,-0.5826731344570031,0.3371465056358143,0.2257270626576662,0.5784555890377527,0.33371688563679736,-0.29296046833172956,-0.438438028856619,-0.24580768984590215,-0.018938819215735366,0.8299479572515782,0.6109772127972758,0.6479626769955311,-0.5780597585623753,-0.28800764379403404,-0.36205178099810914,1.0,-0.11021536243938229,-0.40457902067145174,0.6828430039246173,0.6672950060945945,-0.6784119213778671
Cerebellum_4_5_R,-0.1923461000662622,-0.008982378318706814,0.7080616678789173,0.32452998942047645,0.5673626968141688,0.014440249641502378,-0.20910778043332143,0.12898780258211853,-0.09997029813568645,0.44721891498504224,-0.12132474240522387,0.05457277428875477,0.12010484450315476,0.46450120836277753,-0.3428106009963016,0.2788535216467282,0.38065328501336554,0.40458118667626813,0.20475506144973213,0.5647985476043185,0.26118732232647496,0.31624237584011033,-0.011494588558511952,0.07106679972854116,0.061180499208780714,-0.048962790132142234,0.3948276074722885,0.5686494256928079,-0.07620428591051755,0.2767996654808103,-0.11132128903992361,-0.33546299601586693,0.3224598669016869,0.4605798144040923,0.20162114647018137,0.37677586637455907,-0.050621680221618205,-0.09909790873408021,0.5365013717056047,0.6797990566003235,-0.33624357569730995,0.3058835610784108,0.38152668410579166,0.22366628126458876,0.32850102035439455,0.5157794530983479,0.36882571405157855,0.14363243320546074,0.4885474634642131,0.17533336950988454,0.6274430640203184,0.3983018281558956,-0.11270857659328097,0.09527558218975049,0.08165574800541263,0.26645347337822795,0.3604995717520092,0.6678994591390602,0.6064188071962638,-0.11021536243938229,1.0,0.1549345575224345,-0.13057884515918286,0.0680855647672205,0.22750732591785203
ACC_sub_L,-0.26785536507437774,-0.45467174378436903,0.24089331124707192,0.290932153218279,-0.0940194587431174,0.0050968736643684145,-0.20446398893230983,-0.24793339838060177,-0.3604607595105611,0.3783689328910734,0.3874520255540174,0.4430157132608936,-0.35575920833377794,0.34922303316777864,-0.22254016959930348,0.1808573345533875,0.4848176124747598,0.4276112679537224,-0.3971341857621017,0.41197614076060496,-0.344676193904949,-0.034628460620869064,-0.022599879115373575,0.03109359907439924,-0.4416585824151328,-0.3182512913581928,0.4397285016723113,0.17672572555882715,-0.49905402753160155,0.012392127249958728,-0.4228604014455956,0.010973021891762516,0.36199550627688326,0.4858018767000963,-0.16768171251724875,0.4942219720395387,-0.4744495737280902,0.41723103885402163,0.379719097556908,0.364403411107591,-0.33707638180322924,0.6681213322532905,-0.1600361834942062,0.5288834458230327,0.6447594950067291,-0.043321209735347636,0.10386069765386598,-0.3155309683369798,-0.05384309902949743,0.5775280847390099,0.39656340171542515,0.42980376817580646,0.13410140011563917,-0.3359972254231735,-0.41748838320105486,-0.28179046191857493,0.35575805016355105,0.4354279391778794,0.561397159259553,-0.40457902067145174,0.1549345575224345,1.0,-0.23389096389458128,-0.40697829728445933,0.55932352165434
