,Paracentral_Lobule_L,Amygdala_L,Frontal_Mid_2_L,OFCant_R,Caudate_L,ACC_sub_L,Thal_PuA_R,Angular_R,Precuneus_R,SN_pr_L,Occipital_Sup_L,Caudate_R,Supp_Motor_Area_R,Frontal_Sup_2_R,Cerebellum_7b_R,Temporal_Pole_Mid_L,Thal_VA_R,Occipital_Mid_R,Parietal_Inf_L,Temporal_Inf_R,Thal_VPL_R,ACC_pre_L,Cerebellum_Crus2_R,SupraMarginal_R,Vermis_4_5,Cerebellum_3_R,Thal_PuL_R,Parietal_Sup_L,Precentral_R,OFClat_L,OFCpost_R,Thal_AV_L,Occipital_Inf_L,Cerebellum_4_5_R,Thal_MGN_R,Postcentral_L,Cerebellum_Crus1_L,Lingual_R,Thal_PuA_L,Frontal_Sup_Medial_R,ParaHippocampal_R,Cerebellum_6_L,Putamen_L,Vermis_3,ACC_sub_R,Temporal_Pole_Sup_L,Thal_MGN_L,VTA_R,Thal_LP_L,Frontal_Med_Orb_L,Hippocampus_L,Postcentral_R,Thal_VA_L,Cerebellum_8_R,Hippocampus_R,Cerebellum_3_L,Cingulate_Post_R,OFCmed_R,Fusiform_L,Vermis_8,ACC_sup_L,Cerebellum_6_R,Thal_VL_L,Cerebellum_10_R,VTA_L,Temporal_Pole_Sup_R,N_Acc_R,Vermis_10,Thal_PuM_L,Cerebellum_7b_L
Hippocampus_L,0.06431872943558595,0.3526879698978823,0.446036801332454,0.008296285318234339,0.5618209380741226,0.0769970254581896,0.5210838615040239,0.030126435577407875,0.22456381340305392,0.509365962018901,0.06145700374184242,0.18930925052794664,0.6146311748490496,0.44438696667988786,-0.13976041876946407,-0.05287492252938758,0.21298225060637876,-0.04146397240557101,0.057933488027555526,0.009176216412257186,0.3050860329727296,0.2616189090671776,-0.14255129109949857,0.12470116792565535,0.5938265762683815,0.24754599573008643,0.14415206974285286,-0.02098961209349056,0.17064141209964315,0.14360834314415397,0.13469537888634192,0.23751807910612516,-0.04040290796962337,0.5720887040986422,0.20165920760274667,0.12334574650410497,-0.012423977553856524,0.04618380657463633,0.38177636876381965,0.30486905686975996,0.5884782632631812,0.06290296902222048,0.3602586897428276,0.15863730850002009,-0.15958348705088637,0.07125756845177014,0.22016445380003166,0.2719846239881612,0.28513652303095416,0.13654540282061983,1.0,0.10599057033189435,0.3403271437975501,-0.16272225803189724,0.5095209634966354,0.0899279696152785,0.5612195242215405,-0.0985853205906289,0.4794860208512286,-0.037580939619444774,0.3368126797543118,-0.002951502205657638,0.454450150220886,-0.14531823106277994,0.341290765468147,0.013190983827648767,0.17333763146588135,0.09452788450720274,0.19601624006144774,-0.11236239069633265
Postcentral_R,0.729741766098026,0.33493877136497713,0.2582152333040012,0.14944947778818748,0.022650743152719227,0.010973021891762516,0.11390832392721269,0.622527001856984,0.7478552326400876,0.15997494012936841,0.30711484394697824,-0.12324154722487918,0.36163441337739666,0.5143865938904562,-0.2844676722542993,0.039805161432447216,-0.19342820949444509,0.2522482613153034,0.3484910653592785,-0.5200114352479982,0.2827759690896314,-0.01694701249762118,-0.3762342985313234,0.7854277151497491,0.17883454152924202,-0.09326018313176343,-0.274477010597895,0.5966974953348311,0.9321951699806486,0.3109950154611774,-0.22360494679780515,0.3111285458478754,0.0794020652725027,-0.33546299601586693,-0.32628092077027454,0.3700754869340253,-0.16498512412853789,-0.22788475150697113,-0.08783893392596658,0.1407071444181005,-0.08715231221703698,-0.266701831613806,0.1740537529566494,0.020990633391662385,-0.08624293596107536,0.15765470497642828,-0.12380228749379828,0.03417557397840523,0.025936484966788072,0.5248205267466463,0.10599057033189435,1.0,0.22507968667199788,-0.3873130636215707,-0.26205615210161926,-0.02075852233919464,0.13923925270130097,0.1734005045172746,-0.08728496430360598,-0.43318287473559325,0.06393498785385386,-0.6322005320717612,0.004402190640436227,-0.3517632653804211,0.13829140002522305,-0.6691503209246176,-0.2951954790749567,-0.2432858735642426,-0.05878267615855206,-0.14298149688050538
Thal_VA_L,0.0060415901677808425,0.3919488868733484,0.5012759313368794,0.16403225501850432,0.49967776521934526,0.30566640181743227,0.257749676225099,0.07254624972306604,0.2205584409668893,0.22455071815449462,-0.011533395880923409,0.2593818674328978,0.4535901143069129,0.38910641083665154,-0.2959930089798531,0.058738056723212806,0.2246226293510721,-0.05867001179354065,-0.14230673887465192,-0.3403215222931881,0.19843300746972425,0.19524961052512754,-0.2673946047826571,0.19013534668276805,0.33549290650824226,-0.15832672486337818,0.09964615868682201,-0.035245663494640256,0.2599974654247334,0.42555161584855533,0.18691916580160212,0.004221909473602289,-0.037887717166197425,0.24118642848639632,-0.12670099641167382,-0.01816173785178125,0.027513652997590635,-0.18675547803594297,0.04933405433524037,0.3059758016074928,0.17663774950233788,-0.11958111113044227,0.20288416448989668,-0.013151563311106843,-0.058277740802756016,0.3591797364810809,0.022280264536117603,0.37936001414748216,0.16560536845439328,0.3925519490738778,0.3403271437975501,0.22507968667199788,1.0,-0.2932504673602913,0.2356027640680866,-0.19949956285319723,0.19876383832788896,0.26130275757239707,0.3320449976928561,-0.08256007717144967,0.2090015284154156,-0.23519135447694853,0.405703796837802,-0.24640671580586948,0.04773116742816283,-0.271833661826699,0.3393086506327353,-0.06698660117431439,-0.03126840499079307,-0.1929099851903777
Cerebellum_8_R,-0.02253281480862375,-0.791731147236998,-0.33495412324002277,-0.3917089522644896,-0.3895547497766915,-0.45467620678409826,-0.4959045006622847,0.24615139573616623,-0.12779393058175606,-0.3235858332104846,0.4660779863525291,-0.4226795638033274,-0.26822591611753366,-0.37647212772919647,0.7569925502105219,0.49156901726667157,-0.5428446965771387,0.5656782990929338,0.2466902905150483,0.783413952502517,-0.18687235094142765,-0.5493428518672326,0.9031700110181786,0.037594226927473884,-0.5810641659879547,0.6871939801036986,-0.3595369665485706,0.062264926940450174,-0.4101347751110722,-0.8316280295662922,-0.4685778305324577,-0.23389764952942588,0.7105254834051841,0.04261218563387122,0.6752505941553099,0.2588344639882572,0.6873293194535521,0.8607455761658416,0.5357003660406763,-0.21694895847279838,-0.47901215563378324,0.853049400556007,-0.3221228976023134,0.7393152835604665,0.005694868444887351,0.1407514311669796,-0.3124676903552481,-0.7836154922670416,-0.5023042685254234,-0.4361055087673776,-0.16272225803189724,-0.3873130636215707,-0.2932504673602913,1.0,-0.4761274569163247,0.8178275022593875,0.2702503878736781,-0.03849621166242665,0.22510788921753175,0.7327639881066158,-0.4561035535133835,0.8542121448195965,-0.6590480219581538,0.9511957479091474,-0.10207513350009782,0.5082532569773092,-0.3855089412276134,0.7601390418035662,0.6621856440291094,0.7745590734531301
Hippocampus_R,-0.32203114112605113,0.5698860020117728,0.3432358427361771,0.22299729050886888,0.5668348085083321,0.43432007645634085,0.693715908521787,-0.5751092984601993,-0.22282970360754237,0.2759406160483054,-0.4509497037008789,0.5378251286889224,0.3760992974716806,0.31310521866554747,-0.37674399813967635,-0.4707202221352055,0.8309622692301466,-0.6212314039710204,-0.20400265713494606,-0.08689922435469538,0.1876055318844424,0.6365945831712155,-0.43804286473581316,-0.45242959869102123,0.7255240577235718,-0.20066462146386466,0.7203405712849197,-0.39410947631525045,-0.20432825615080766,0.5145882977493149,0.7492350047479739,0.12333994556995823,-0.6891875331707853,0.5925143616957385,-0.17451816332384332,-0.1801224976693109,-0.4821343788050386,-0.3898405883680535,-0.21666241619541607,0.2746710530242853,0.8530649575981508,-0.35372968995124837,0.3634930880335044,-0.5774877562480055,0.04564297910665498,-0.2887497569279801,0.6605779615512578,0.7299787211588141,0.720347389159722,-0.16343331332632227,0.5095209634966354,-0.26205615210161926,0.2356027640680866,-0.4761274569163247,1.0,-0.509947029043352,0.16411270407648504,-0.10230658953435391,0.025177155330135852,-0.34907175731428014,0.6543632205701777,-0.11815142060196705,0.7839335888365434,-0.4627392175614131,0.0639990828448233,0.22276664436492252,0.6431853093948653,-0.3639313896133875,-0.3534452677029027,-0.4888310736165752
Cerebellum_3_L,0.2935612043236098,-0.6751697525739238,-0.1786571062238119,-0.34256276474825414,-0.2386272994016247,-0.5326993104591758,-0.3860459047572193,0.5396462083691731,0.24733410020792984,-0.18266521649591963,0.6905689345366828,-0.36733934137511287,0.009350701249182527,-0.14402870066792045,0.6356766139849577,0.5877507950065621,-0.6742499670384695,0.740090017243596,0.4310905770373439,0.6810720691542652,0.09215518335729138,-0.5723687131195142,0.7232969739626367,0.38455493200885676,-0.3878447437810824,0.839888676822126,-0.45712865067288383,0.3304710651924378,-0.06736964938667915,-0.7880454059770633,-0.6128712939378735,-0.10734052536003877,0.8320351557303267,0.12292439701864484,0.7032290493408095,0.47763114245932564,0.7060243320912081,0.9074703094094855,0.7014711958875386,-0.07989178593623526,-0.42417577455217464,0.8843996432150338,-0.11116585267480224,0.8512494217763056,-0.09905407992775561,0.2807551097629863,-0.3098654252611189,-0.8151803323279821,-0.483103258786765,-0.23696898212982187,0.0899279696152785,-0.02075852233919464,-0.19949956285319723,0.8178275022593875,-0.509947029043352,1.0,0.5209668326979108,-0.10404947210428545,0.4161929304771075,0.5981950067763415,-0.43901296085119057,0.6764792794308422,-0.6293387608563366,0.8250392829504166,0.08909283112743292,0.29168156143874197,-0.5217476100879748,0.7712348232604882,0.7960091102283903,0.7757235670922605
Cingulate_Post_R,0.28206249916961207,-0.10564645784963987,0.360050708660858,-0.10120046182447956,0.29788227013924995,-0.1766641340019235,0.11553879041876072,0.42559616876328893,0.4145751940869929,0.06662353876961709,0.5098524710630099,0.039615599129026374,0.5903358184358559,0.46054147581848515,0.15333154568462412,0.27335079770938564,-0.12779016226704898,0.4339484051841806,0.30318800587866573,0.3672156080312743,0.28537671584940244,-0.10741563000924426,0.2276099937290892,0.426884087099448,0.25350008439098043,0.6034066264025952,0.011117278600856928,0.2501970953605453,0.17565523881161987,-0.2491812458722915,-0.11370324470427694,0.10168608175562655,0.3900079474509897,0.4833333368791868,0.4322045671493835,0.4170458289438923,0.34673619997967375,0.5167602783443206,0.6014392084057275,0.34417149575422895,0.16682290929870333,0.5161753453603669,0.21605036370587474,0.4960376966241327,-0.15846402027709652,0.17420623342500496,0.06546808561606338,-0.1698476174854508,0.062305063170824716,-0.0004435492885025568,0.5612195242215405,0.13923925270130097,0.19876383832788896,0.2702503878736781,0.16411270407648504,0.5209668326979108,1.0,-0.03562969948916068,0.4941609066410458,0.21929158555078265,0.039581830429617396,0.340127586125926,0.008856413994180716,0.2983575715363883,0.1377623107252964,0.22310928583543038,-0.14344599556953272,0.46218501826885694,0.5817148997510194,0.3819695318827915
OFCmed_R,-0.10388212672911865,0.05037737439287106,-0.004811790230056931,0.13689463208919062,-0.15093811765599557,0.12002004393866983,-0.2331577698670787,0.029015306119511232,-0.04119242122857072,-0.25528052639423005,-0.12301019980049265,-0.197331066133689,-0.029803479869252608,0.05578464024882661,-0.05123395072258751,0.19567702565552236,0.08492822330016082,-0.06560016820321561,-0.20839254722750358,-0.28692448618987637,-0.2723975169161871,-0.11018501485852983,0.0614266534626691,0.1662936624212988,-0.009838576338940102,-0.18276605321220893,0.01722954942291772,-0.14415836288320408,0.21356353964900748,0.1279652541627567,-0.07244640323015805,0.07249878340497526,0.027932796280441104,-0.1285220598405415,-0.19176650258039105,-0.15507122008920984,0.11745395164159941,-0.10176360755146037,-0.1663009325328167,-0.11810529859839897,-0.19999011144888063,-0.04653367472134475,-0.26117973682563567,0.033503264195404815,-0.06326973503940138,0.11844438683279267,-0.35892177836164885,0.22468033855155456,0.08181880108738324,0.2769474688111917,-0.0985853205906289,0.1734005045172746,0.26130275757239707,-0.03849621166242665,-0.10230658953435391,-0.10404947210428545,-0.03562969948916068,1.0,0.05328764733992636,0.023888728358648723,0.1504240550847495,-0.14609186777484473,0.06739545418712153,-0.06609323716770299,-0.40595694984736747,-0.2629764272489721,-0.08536782773618021,-0.11877267754886191,-0.11986995075748251,0.061352757257915974
Fusiform_L,-0.203766465836283,0.04562588667606536,0.27852058157976695,-0.15250536974606926,0.34141044675758025,-0.043321209735347636,-0.04123498646145369,0.11752963576657509,-0.022899668837233236,0.14420464725124912,0.19215474217187428,0.030041644073671957,0.34527519125924144,0.10188058184529239,0.1908186052366816,0.4090215023281142,-0.167340241964177,0.24803410993236102,-0.2563329267769711,0.24909259553053567,0.1509692798808798,-0.11641783566513875,0.31525001798638436,0.1750265541875679,0.03625515340027488,0.43883171203691285,-0.07097147486898855,-0.22928612758648276,0.019571004903359068,-0.19878244023740038,-0.24328205717380552,-0.1257527347384321,0.5540446867340624,0.5157794530983479,0.5448181083030694,-0.1360252057907476,0.7489300523065733,0.4727200705220686,0.6877878483132722,0.0519156881028921,0.06751688981123265,0.5774015260402132,0.14769458996203896,0.5221875379113255,-0.12553100473681023,0.533595950445122,-0.09093909816327717,-0.12676245474258208,-0.08955170288061715,0.2042660290462442,0.4794860208512286,-0.08728496430360598,0.3320449976928561,0.22510788921753175,0.025177155330135852,0.4161929304771075,0.4941609066410458,0.05328764733992636,1.0,0.6237161179821014,-0.07817079565915425,0.4041976536502674,0.12712113178713647,0.3144087078826905,0.22428755767847686,-0.0036749846121667826,-0.015692778690056353,0.6166140458520776,0.5014343027932262,0.42138878128262125
Vermis_8,-0.32194833504804,-0.5161466739988537,-0.2023652076074769,-0.35024647808369613,-0.16372741034495167,-0.20428667513499868,-0.45715914236203303,0.05354379222149295,-0.3188569968867703,-0.2473207512378116,0.22653502073251983,-0.26061612330093764,-0.1286207255303336,-0.3316394190451853,0.5278477309613075,0.41491575594898056,-0.43500026930562063,0.38244974564907774,-0.18829285477245247,0.6168553446077775,-0.1235623551724865,-0.4997970136552699,0.7990716156667907,-0.010189966208896105,-0.46421059610852866,0.5442367154396207,-0.29409601752950393,-0.254520800963956,-0.3312207323824983,-0.6870417211797613,-0.4152822804514682,-0.3339853522346132,0.704735477309244,0.22519898868248944,0.7126267042408926,-0.11394678715106067,0.8782903719216826,0.7195653466320201,0.6067650892483459,-0.30003778080211224,-0.3586504783274902,0.7966991222223365,-0.18099432924731051,0.6839175771334449,0.018195763358557045,0.282183077273443,-0.2922454462752855,-0.5431012228221114,-0.4622112866594086,-0.1169149169303739,-0.037580939619444774,-0.43318287473559325,-0.08256007717144967,0.7327639881066158,-0.34907175731428014,0.5981950067763415,0.21929158555078265,0.023888728358648723,0.6237161179821014,1.0,-0.4068509373808089,0.8010021841861632,-0.3943686464680967,0.7633598138703802,0.05085388366328067,0.3198619468291854,-0.21476608690481483,0.8389126746500346,0.5987905547251999,0.6657555603098695
ACC_sup_L,-0.19410284260702415,0.6121736578995192,0.08562994521866142,0.23053441019115067,0.4130273259933261,0.36199550627688326,0.6834713363757481,-0.56585619386463,-0.22986194504730972,0.22371643221507406,-0.580819922809495,0.43754617130061657,0.30264928027825105,0.3217038791334233,-0.3999060034201261,-0.3133703220893985,0.7650537523814513,-0.7349675229422927,-0.2102847561870519,-0.36761420276405393,0.26577453854541433,0.4443486106624014,-0.40561234441964455,-0.3142997562541926,0.6951944943882875,-0.2795178049160743,0.5406098378792044,-0.44951627627564184,0.17422573058292276,0.5288181271667526,0.4534757945253145,0.2978438070874303,-0.6049888765919528,0.3224598669016869,-0.4179141385430487,-0.23295089315122613,-0.390264063575664,-0.3978192640986799,-0.47214735996341867,-0.07458512977207571,0.5244347543973259,-0.3691438968433986,0.4692056424780137,-0.5680986946951574,0.0015845981794129613,-0.1773363530046361,0.45777277512726394,0.602449822912556,0.8074929465031842,0.03520784455247198,0.3368126797543118,0.06393498785385386,0.2090015284154156,-0.4561035535133835,0.6543632205701777,-0.43901296085119057,0.039581830429617396,0.1504240550847495,-0.07817079565915425,-0.4068509373808089,1.0,-0.3616811003265406,0.7475231629128252,-0.4780023271245557,-0.017422446340274747,-0.2044408654792338,0.37656618333663205,-0.4821425671940442,-0.5784626772819894,-0.37348563869378787
Cerebellum_6_R,-0.2358547349214689,-0.6757816101606761,-0.26939374071241756,-0.3666642617857657,-0.1998673156584198,-0.2703741718411436,-0.31602235276494345,0.008097798297548206,-0.29769090638562695,-0.2515793887902495,0.34794755120489895,-0.19749434311225791,-0.14552353572541527,-0.3988162677077805,0.7006675951647152,0.29909187451279967,-0.3027933032342302,0.41329897233810153,0.10054259999964593,0.914820767811488,-0.09974824138001706,-0.42227501227087605,0.8428878200852314,-0.1805375902843954,-0.40289521045683574,0.7219771745519509,-0.15132141161089524,-0.13491862418844944,-0.6195497181691441,-0.7788443824201311,-0.18605426651178128,-0.3413380374337794,0.571132280937979,0.3304787726113021,0.7859107129545219,0.1628702085823883,0.6729701190670245,0.8397370323227592,0.5818476891012111,-0.18117909234628174,-0.14021689095068351,0.865885399996636,-0.18932073949010095,0.6079523362777137,0.013603645917157042,0.017427571980553638,-0.04828514499016972,-0.5469194067366743,-0.356424861987875,-0.535584432374217,-0.002951502205657638,-0.6322005320717612,-0.23519135447694853,0.8542121448195965,-0.11815142060196705,0.6764792794308422,0.340127586125926,-0.14609186777484473,0.4041976536502674,0.8010021841861632,-0.3616811003265406,1.0,-0.4375423598295379,0.8753119284544222,-0.02582408449547847,0.6741929645549588,-0.08035785342214456,0.8095940108427999,0.662143763913419,0.6558318592951816
Thal_VL_L,-0.33633737947057346,0.8276278669807823,0.5078500808539707,0.28779496737865445,0.6380042348367543,0.4964726769581265,0.6742834355980089,-0.5813722943882047,-0.1962378862740411,0.32815620365764386,-0.6188994864009283,0.49165943155654773,0.44382934258830786,0.461654359509503,-0.4877244653020756,-0.3670140292930036,0.847425606465473,-0.7502390542464167,-0.40903824529878213,-0.4887572148742381,0.13997621860252232,0.7252072951315809,-0.5771177176647115,-0.3394222871385387,0.7643886361933653,-0.4122543843758888,0.6499743010616063,-0.5212129982112976,0.11640537201993294,0.755431578428032,0.5730432964543335,0.23804667037202595,-0.660128473602768,0.4717721239518999,-0.3664979837512157,-0.4047964532344092,-0.4043451062563568,-0.5724586232142627,-0.3127220417158678,0.20802266801714941,0.6830183860958499,-0.5092604336583936,0.3809193676744726,-0.5920026003125397,0.06005784454256325,-0.01760515734212192,0.4904543587272559,0.7947032416146593,0.777902382921083,0.1661319493684576,0.454450150220886,0.004402190640436227,0.405703796837802,-0.6590480219581538,0.7839335888365434,-0.6293387608563366,0.008856413994180716,0.06739545418712153,0.12712113178713647,-0.3943686464680967,0.7475231629128252,-0.4375423598295379,1.0,-0.636305752069205,0.07462336405385933,-0.14908689467631195,0.5441868931378407,-0.48091465322882043,-0.5749522177752735,-0.5639546135425324
Cerebellum_10_R,0.01774847071021601,-0.7576613215259087,-0.2657934064016939,-0.36922838307416916,-0.34688573406247963,-0.42941171783073095,-0.4862240986329011,0.28183341759643127,-0.07789266769058406,-0.3387568609368368,0.5345927049443963,-0.37616683416030783,-0.19791775720943175,-0.364904629727744,0.7848614495967945,0.472301408800258,-0.5408608159265051,0.6105541364349408,0.25720508048523943,0.8001834578384975,-0.11577876963051754,-0.5648373839480801,0.9064305165860584,0.07854596794229106,-0.5646431673809158,0.7072131286486341,-0.3881129886969965,0.08853180255255891,-0.38068957146823174,-0.8154203522628954,-0.4448753541857384,-0.2853141723136992,0.7599687917531657,0.07370891477900833,0.713326833165756,0.2942542215104048,0.7399630825625154,0.8953601777320105,0.5765908711904654,-0.21127126605125787,-0.4581540396034653,0.8920519695851564,-0.27324198387803117,0.7344302939512103,0.030630894517827235,0.1609721737054302,-0.2694778339237911,-0.782273711743764,-0.4991272423236775,-0.43272237491654003,-0.14531823106277994,-0.3517632653804211,-0.24640671580586948,0.9511957479091474,-0.4627392175614131,0.8250392829504166,0.2983575715363883,-0.06609323716770299,0.3144087078826905,0.7633598138703802,-0.4780023271245557,0.8753119284544222,-0.636305752069205,1.0,-0.06666780681578938,0.4822980200907891,-0.3510943439022643,0.8090602168664562,0.6958915419031924,0.7898538945305251
VTA_L,0.16220451302371883,0.2189785187053052,0.2029043456988243,0.021869588191290115,0.32317550109500476,0.08896670774160213,0.35952488871164345,0.08696833385602427,0.1504561942977144,0.4246801167944595,0.07908949650562609,0.18996653397886867,0.29581237352400575,0.24818745665395006,-0.06388661747851972,-0.08103958193231567,-0.13351535288888142,0.06757294281858307,0.06131644123107392,0.02471291529197255,0.4449276481906904,0.13552078649171762,-0.1110506611933123,0.1466227839798053,0.15063455546683918,0.21929497798038458,-0.16287532360500695,0.10512489367720705,0.19468676584478117,0.01193769083240859,0.06481235715691076,-0.08139963868859333,0.0711380615727723,0.18267206673228234,0.15992749888289404,0.06058521599050323,0.012638248478215342,0.04268172799177197,0.26659979063983547,0.11018245652551698,0.26571836476323285,0.03579923179707067,0.4813975950578365,0.09380593556316232,0.028944411122753477,0.08958376722233224,0.27850764444582216,-0.10906878422908053,-0.09572830927420584,0.1253062975986483,0.341290765468147,0.13829140002522305,0.04773116742816283,-0.10207513350009782,0.0639990828448233,0.08909283112743292,0.1377623107252964,-0.40595694984736747,0.22428755767847686,0.05085388366328067,-0.017422446340274747,-0.02582408449547847,0.07462336405385933,-0.06666780681578938,1.0,-0.06140722290683044,0.2056739205215482,0.19158823574822673,0.16609223022148056,-0.07992193891636848
Temporal_Pole_Sup_R,-0.2911415226927607,-0.4141412817896007,0.0029171850526002723,-0.26425166342631407,-0.032944939016189466,-0.034628460620869064,-0.0998161531239146,-0.1836065162859552,-0.2824491235979071,-0.22073407709109086,0.11189138104370334,0.020079223878411063,-0.11804254872218914,-0.17782110250321248,0.3817302592085344,0.015379226890898655,0.06735997972087959,0.10333392271904833,0.10258212902988947,0.686009635212447,-0.15385698889189453,0.030311411835540602,0.4393160589356852,-0.3570996085722898,-0.11586488742333129,0.3931766557202762,0.197911505808589,-0.13743835590017087,-0.6883188779226815,-0.3630753710467011,0.1849020890356777,-0.18456013302640298,0.06945607105471965,0.31624237584011033,0.4935751641964685,0.09800600220402449,0.1154599602353842,0.4332442353269907,0.2654293836971667,0.11529613675936232,0.11109811895224866,0.4087710508718521,-0.1599848511197818,0.19985151205369714,0.17781492275559602,-0.16382413862639206,0.19697637855751773,-0.2087861384806944,-0.051622525236544876,-0.6180830722959202,0.013190983827648767,-0.6691503209246176,-0.271833661826699,0.5082532569773092,0.22276664436492252,0.29168156143874197,0.22310928583543038,-0.2629764272489721,-0.0036749846121667826,0.3198619468291854,-0.2044408654792338,0.6741929645549588,-0.14908689467631195,0.4822980200907891,-0.06140722290683044,1.0,0.1831360804551485,0.353232217471064,0.3196147369382163,0.237288138282447
N_Acc_R,-0.347068507869455,0.4615464210619969,0.2978720876713696,0.2533836122671275,0.49576059008773093,0.6681213322532905,0.5271652819117851,-0.499063888529715,-0.3047113729805556,0.21098380464725464,-0.3790456274818902,0.6195757974927828,0.15535616821709192,0.11713197047740355,-0.2779495610007573,-0.2911804545357398,0.6160357092574799,-0.4600352037980455,-0.2655417417167371,-0.09075691770295267,0.2634866084035673,0.5399227779998504,-0.3330806327825034,-0.43979949700973003,0.38181133082534807,-0.21601561885203716,0.36787053175897333,-0.337868829061711,-0.26970990471509965,0.5452007841059636,0.7983519431234265,-0.25193159492685085,-0.4874163042752507,0.3058835610784108,-0.12515835818049936,-0.22452800849884152,-0.3226382570204144,-0.31331874855521813,-0.24291760576086713,0.19171295716010725,0.6077817786703517,-0.27464790078978174,0.3870218883107036,-0.46404886538610446,0.18390090691842081,0.021266041404708336,0.5716157168287197,0.6033433284847223,0.3840578357261978,-0.17025797411125224,0.17333763146588135,-0.2951954790749567,0.3393086506327353,-0.3855089412276134,0.6431853093948653,-0.5217476100879748,-0.14344599556953272,-0.08536782773618021,-0.015692778690056353,-0.21476608690481483,0.37656618333663205,-0.08035785342214456,0.5441868931378407,-0.3510943439022643,0.2056739205215482,0.1831360804551485,1.0,-0.22214330367841942,-0.3017149937588117,-0.45084328072808766
Vermis_10,0.021979982697847872,-0.544866243962547,-0.10788410113695615,-0.33469606150553005,-0.1154852698808724,-0.28179046191857493,-0.36386062791530677,0.32485319807796537,-0.015784751836810468,-0.11007928212447862,0.5486373367402185,-0.24739369426318863,0.0327137633871365,-0.16257699432564926,0.5979825524294666,0.4953173526322557,-0.584102025675196,0.6203698436168988,0.1230586757509208,0.7116210457674762,0.05984300304051472,-0.512573566001656,0.7615538282205636,0.19531017692310948,-0.4002243505065846,0.7944780170966862,-0.4106958633499291,0.06575650286019928,-0.2027273328693751,-0.7193053070740701,-0.43138142348781267,-0.33446692445401727,0.8230640435863905,0.26645347337822795,0.7754376401142467,0.2072759033694934,0.8540755888903666,0.8550626987372617,0.7772218344340099,-0.11835897861636362,-0.295655962975042,0.8933842784574043,-0.045996907984501796,0.8049762280781501,-0.059440369140338394,0.3033356777283637,-0.14950792781120453,-0.6432854106210975,-0.459058285495448,-0.172471604707916,0.09452788450720274,-0.2432858735642426,-0.06698660117431439,0.7601390418035662,-0.3639313896133875,0.7712348232604882,0.46218501826885694,-0.11877267754886191,0.6166140458520776,0.8389126746500346,-0.4821425671940442,0.8095940108427999,-0.48091465322882043,0.8090602168664562,0.19158823574822673,0.353232217471064,-0.22214330367841942,1.0,0.7875950133233142,0.7443772429515311
Thal_PuM_L,0.2712452022121152,-0.595656367431685,0.029374713114301666,-0.30691016872493526,-0.10294610575094214,-0.3359972254231735,-0.38087508632446976,0.6340011465436698,0.34434752794232876,-0.14623518138395547,0.7757375260717689,-0.3459897870944003,0.1477739724107478,-0.05857090768369418,0.49690530084823137,0.5235362576789322,-0.6678458857502796,0.8321119734043416,0.3691205503473872,0.666608790379659,0.07077466093482741,-0.43482688145463705,0.5914112612652406,0.4377819146547878,-0.4239262567306501,0.7446128065471301,-0.4802219299642657,0.428682341664454,-0.11267893604475662,-0.6929473891050194,-0.4260254866461045,-0.2561244255366586,0.8061534350628485,0.09527558218975049,0.7607698188737454,0.4899263633601166,0.6549742548738366,0.7792346129289364,0.8809010085997234,0.2115976029166331,-0.2710915291357294,0.7912861830051072,-0.163989422135129,0.8218816054479099,-0.03308243409207146,0.29693823374828393,-0.25239427554136823,-0.6369243955771874,-0.5405280343263423,-0.09392409688265868,0.19601624006144774,-0.05878267615855206,-0.03126840499079307,0.6621856440291094,-0.3534452677029027,0.7960091102283903,0.5817148997510194,-0.11986995075748251,0.5014343027932262,0.5987905547251999,-0.5784626772819894,0.662143763913419,-0.5749522177752735,0.6958915419031924,0.16609223022148056,0.3196147369382163,-0.3017149937588117,0.7875950133233142,1.0,0.6392981552175929
Cerebellum_7b_L,0.06268615273193992,-0.596758056446159,-0.2380551488981095,-0.26800058346426925,-0.2792697644397758,-0.48422534564967085,-0.4504626005724763,0.35153184042824526,-0.004259234115726831,-0.3051649928155428,0.4911530572416451,-0.3693105922326832,-0.13618794760468056,-0.21864936848418387,0.584968543967923,0.5923886076209023,-0.5723989695335915,0.5804465623950117,0.1474082421321175,0.6073026175032218,-0.11842438974905364,-0.4975138270095378,0.7340490565297083,0.21988311759282225,-0.5248607283926057,0.6128416729413825,-0.33544630989946,0.09075027993030325,-0.14330867242525708,-0.6935466552081546,-0.5301785907025639,-0.17642294434891984,0.7911064899037717,-0.005173323324363379,0.5664418805592336,0.16706196959565495,0.7886301941534852,0.783610706339143,0.5931804307339554,-0.16736133121818234,-0.490377364881881,0.8138804545121047,-0.23005516982545415,0.6756237199398641,-0.08393914056511047,0.3195504415614594,-0.3166019266661061,-0.6959560786671423,-0.39563505385548137,-0.17006421894497617,-0.11236239069633265,-0.14298149688050538,-0.1929099851903777,0.7745590734531301,-0.4888310736165752,0.7757235670922605,0.3819695318827915,0.061352757257915974,0.42138878128262125,0.6657555603098695,-0.37348563869378787,0.6558318592951816,-0.5639546135425324,0.7898538945305251,-0.07992193891636848,0.237288138282447,-0.45084328072808766,0.7443772429515311,0.6392981552175929,1.0
