,Cerebellum_8_R,Caudate_L,Lingual_L,Temporal_Sup_L,Frontal_Inf_Orb_2_R,Paracentral_Lobule_R,N_Acc_L,Angular_R,Thal_VA_R,Frontal_Inf_Oper_L,Red_N_R,LC_R,Amygdala_L,Thal_LGN_R,Cerebellum_Crus2_R,Precentral_R,Cerebellum_Crus1_R,Thal_VPL_R,Parietal_Sup_L,Thal_PuL_L,Thal_MDm_R,Precuneus_L,Vermis_8,Frontal_Mid_2_R,OFCmed_R,SupraMarginal_R,Frontal_Inf_Tri_L,VTA_R,Frontal_Med_Orb_L,Vermis_10,SupraMarginal_L,Thal_PuL_R,Angular_L,Rolandic_Oper_L,Lingual_R,Temporal_Inf_L,OFCmed_L,Rectus_L,OFCant_L,Vermis_3,Olfactory_R,Cerebellum_3_R,Frontal_Inf_Tri_R,Olfactory_L,Frontal_Sup_2_L,Insula_R,Thal_MDl_L,Postcentral_R,Occipital_Mid_L,Precuneus_R,Cingulate_Post_R,Cerebellum_3_L,Temporal_Inf_R,ACC_pre_L,Cerebellum_7b_L,ParaHippocampal_L,VTA_L,Vermis_1_2,Raphe_D,ACC_pre_R,Thal_PuM_L,Paracentral_Lobule_L,OFCpost_L,Cerebellum_8_L,Hippocampus_L,Cerebellum_10_R,Thal_LP_R,Calcarine_L,Parietal_Inf_R,ACC_sub_L,Cerebellum_9_L,Thal_IL_L,Putamen_R,Vermis_7,Cuneus_R,OFCpost_R,Cerebellum_Crus1_L,Frontal_Sup_Medial_R,ParaHippocampal_R,Thal_MGN_R,Frontal_Inf_Oper_R,Insula_L,SN_pc_L,Parietal_Inf_L,Cuneus_L,OFClat_R,Occipital_Mid_R,OFCant_R,Frontal_Sup_2_R,Cerebellum_6_L,Precentral_L,Hippocampus_R,Cerebellum_6_R,Red_N_L,Cingulate_Mid_L,Temporal_Pole_Mid_L,Frontal_Sup_Medial_L,Thal_PuA_R,Thal_MDm_L,ACC_sup_L,ACC_sub_R,ACC_sup_R,Cerebellum_10_L,Temporal_Pole_Sup_L,Heschl_L,Thal_PuI_L,Postcentral_L,OFClat_L,SN_pc_R,Vermis_4_5,Thal_IL_R,Fusiform_L,Temporal_Pole_Sup_R,Thal_VL_L,SN_pr_R,Thal_AV_R,Frontal_Med_Orb_R,Pallidum_R,Fusiform_R,Supp_Motor_Area_L,N_Acc_R,Temporal_Mid_R,Thal_PuA_L,Cerebellum_Crus2_L,Putamen_L
Precentral_L,0.34336687788663706,0.5476071697495073,0.09054146958166996,0.5576571535981726,-0.05047576620291276,0.6986204369637227,0.4394813064447398,-0.052594118300605404,0.5201544229055421,0.7393927767962645,0.5610673498487454,-0.14961808082275962,0.3135101701678072,0.5997661714890249,0.0340200402656769,0.8111170716186032,0.0205975120908255,0.7051318689545079,0.27742411469283823,0.27078107335139007,0.6373671269231117,0.6037148348665422,-0.044426426265610316,0.7511665772303049,-0.04405748127291417,0.3705266425138326,0.7509703086055951,0.2955814765722306,0.36590292248105627,0.21142470549913042,0.401001019476285,0.5069112221631309,0.028566337635163704,0.6323102698682618,0.0669684920557405,0.0976775163611863,0.29606458780221984,0.4149840532577579,0.02626361098849487,0.11044453595141117,0.30657623992904287,0.3143284708052699,0.3892022599981945,0.3038242010819516,0.7046523082019092,0.5750899860198491,0.34357449547596675,0.4683956099298649,-0.3422666540863674,0.6291144089000632,0.5493665016188315,0.16692815089949709,0.24691241427013447,0.3957549233445008,-0.03575317506408159,0.3443893709622675,-0.07633762886999743,0.506103500690676,0.3479871800079737,0.24340557757877315,0.6486249703509173,0.7732341024730557,0.2384468014501379,-0.034626308305021294,0.5344765308186513,0.3223607830578151,0.25971674392836364,0.00368870739224739,0.1047115015200713,0.3319364396998827,0.35545508125950087,0.5659645635687608,0.6399982420943807,0.27205301656400727,0.07875238293314273,-0.16495852924850055,-0.050902502929743604,0.5454700013203508,0.47238521382358356,0.5311727902160626,0.675862464343036,0.5603990182693975,0.3452028923414849,0.24249693092256383,0.05900335411121514,-0.4003140158103359,-0.1823040222927528,0.29584714083230623,0.6824778115157752,-0.07848656166785498,1.0,0.5153623291281314,-0.046505927603329715,0.393401811607267,0.6784259052087498,0.18827502584462655,0.689125955127342,0.4032201297943457,0.6097894145941549,0.4757241224012099,0.13328814259355679,0.4054973347181533,0.01299225147530809,-0.009642369261514941,0.5937016595011493,0.5843336736517073,0.7544198000238216,0.12203550282731701,0.03370226569522835,0.10037996633598972,0.6062302184912168,0.14518771246090223,0.34329928854441744,0.6340544533738047,0.2499808186860966,0.22893391984489933,0.2969146272760463,0.5575114707997403,0.004042362736410452,0.7491794041252093,0.37059830512997977,0.045012079110598686,0.47976505387551316,0.29590036274136566,0.4962844740231155
Hippocampus_R,0.37625770842444284,0.902671736399367,-0.28026107807025386,0.6999854592190523,-0.45530839894559344,0.7586334312519489,0.8477450735734917,-0.36086257269990424,0.6298540171287135,0.7807046607298175,0.6650194422542794,-0.7232764259521034,0.8767096187982496,0.7850878816570788,-0.6423176804786752,0.7702987497375702,-0.5429724818888195,0.7496689251848663,0.47349218637263935,0.8029511443014655,0.5164169530260747,0.6502102766433149,0.5719213563526688,0.8152701360743708,0.2642001950449091,0.2629328497981318,0.6774245532394165,0.5322712586084435,0.20305036838710339,0.577321922153151,-0.022108818261683757,0.7587482799398163,-0.05160691289421286,0.7980320828980176,-0.38263892189485316,-0.01743201857764339,0.47521981057796137,0.8421976352802439,0.04822657093448271,-0.5110395329412984,0.7779683907770246,-0.09790095573164131,0.11457062070369169,0.837654279532912,0.876080454978737,0.8624056533075114,-0.00713127485619197,0.7675019116929286,-0.033669425438152524,0.596106721216989,0.8032984619582354,-0.2279942201487777,-0.14664193538882406,0.7608158519309971,-0.666071687616808,0.8983658267279613,0.15968438042612032,0.4271695747251308,0.5975501127721157,0.752588018650467,0.7350197666795777,0.7537026001411261,0.6764481336168261,0.2997015140820143,0.9106460034647221,0.3100641474676833,0.3894316320103834,-0.6425695416640598,0.3453987848433575,0.613112393779251,0.10744247521694332,0.2913414237976072,0.8878766432992057,0.6401767688802333,-0.49266113079590984,-0.5964357913976822,-0.3464712169364193,0.818197499886071,0.925662690049132,0.6310066386904573,0.5433679096913936,0.8274465097534781,0.47206505407648586,0.20964927254760315,-0.5341069263727276,-0.5455227735507027,-0.23871102893013782,0.5442656140165925,0.8400924023840798,-0.517124040989363,0.5153623291281314,1.0,-0.591855417019641,0.6785570431298265,0.8733702380572249,0.35934325865359024,0.9059118894411328,0.12612276754329857,0.3738157333576601,0.8059433380934151,0.6191592650828327,0.8559668989603475,0.27906200028514955,-0.594507203745286,0.844956190556936,0.7123997236423711,0.5427836353538783,0.4566654274255687,-0.38157715631952505,-0.1735551244188794,0.6199675602528073,0.3176610083144736,0.6098061506247102,0.6935780148801549,0.460497593783955,0.34813338616041084,0.46067627818991286,0.7152363791415695,-0.3443178976544874,0.8263819808824676,0.7233991446753298,-0.5370192727831691,0.8626711674433881,-0.18029233151907637,0.9051036559412434
Cerebellum_6_R,0.06390226912363904,-0.501639279649632,0.742862560247718,-0.23488561902655494,0.5908476979711443,-0.4705668900715791,-0.6061647710738196,0.49627226085712045,-0.14907961701219274,-0.2820276411805975,-0.07215472585803044,0.8672210331298272,-0.7611719857208161,-0.3777662003748644,0.8719111303788074,-0.21730843774603725,0.8769053103878234,-0.16436628491257546,-0.36978393387959896,-0.6045482024122821,0.13528253400399295,-0.28559581223380004,-0.7069421800466846,-0.2368347275061845,-0.3307270740120544,0.13663061036034335,-0.19727840920526363,-0.27445043495694077,-0.20535324751917775,-0.6623376582196775,0.2099123701655128,-0.5834826667413862,0.13442786030009937,-0.37590520549493633,0.8222965126163916,0.2808004311695607,-0.4522128290888519,-0.713562332140499,-0.05207853781496371,0.9209997662556141,-0.6742958491092724,0.7066257978721642,0.5469885647122873,-0.7126692356512527,-0.5024250100327757,-0.5053732082231923,0.4848812187141295,-0.4974805189043692,0.081518839987105,-0.030817804903833994,-0.40386088997575964,0.77630094021496,0.5256821586955095,-0.7527067986398888,0.7242270964686699,-0.5779962069011448,0.19446349985296688,-0.039518955822510915,-0.2596369454075638,-0.7828203969780086,-0.25445194947496425,-0.34811753958787334,-0.6308319479519078,-0.14701539516339257,-0.40189802003098185,-0.28816611307561185,-0.27478648333052136,0.8921504299479663,-0.07046075653301538,-0.6636671871473595,-0.22237063671816032,0.09305189884558678,-0.5195376637661546,-0.7885540357354984,0.7609985467665836,0.6647267352093779,0.6322379573005277,-0.5810312460861901,-0.5240753989203123,-0.26043683106224474,0.05498534669187858,-0.4245917154394815,-0.23395599702648429,0.14055174200227452,0.8861318354722676,0.5743121348986583,0.38484316195123996,-0.41734190831565676,-0.5978333396347381,0.8756255487822604,-0.046505927603329715,-0.591855417019641,1.0,-0.14098488919790977,-0.35492612958746855,-0.1833441177368362,-0.4933127469097893,0.3636882803934744,0.37032702403162876,-0.4218903483098517,-0.6391387687530448,-0.5939486961718091,-0.5063499812716091,0.6375836079135965,-0.4021404565125365,-0.415602245393512,-0.12431276652457497,-0.4560317010525584,0.8068494863349555,0.6646564752854722,-0.048224899939946116,0.27098161979905155,-0.3246897076846882,-0.2013971259260873,0.034396018251770154,0.0246964533654097,-0.46477896194759216,-0.21028122181019956,0.8291708788509213,-0.25384643198582024,-0.5797744897034726,0.8612911696645987,-0.48385346892097303,0.050391996077159856,-0.6761840400081188
Red_N_L,0.39876824948257356,0.675562005700207,0.23120446346807186,0.7736710741801204,-0.28449878922988814,0.516066016185868,0.5957083642336334,-0.18677774116952833,0.5025055393672483,0.6286448864432291,0.7309871320898751,-0.2504689109650384,0.5836212909454372,0.6399295921645705,-0.2917304623224234,0.6500954588005581,-0.20350606341875496,0.6257887163104717,0.2344174044422647,0.4590997325087289,0.47080625564265666,0.4565581496231246,0.26336667950161124,0.6650330326416598,-0.042201085971249275,0.28843453460238905,0.5195358783112617,0.2772338716009739,-0.009073269814285353,0.1576454423909821,-0.06675312186445609,0.4266635000784194,-0.0692139905425489,0.6217859052158546,0.17001399460935632,0.30122844191335185,0.3575812419795714,0.5165977656346721,0.11668791735508958,-0.09041608737770929,0.44857798658957204,0.32591912247161425,0.432536045822651,0.54231920592141,0.5398177353204543,0.5354572389711606,0.07782417517631374,0.5084312231691693,0.13886780613119223,0.6450030520863113,0.6676045410385905,0.151235776550053,-0.12722921344108187,0.3428289655785484,-0.43182226612626695,0.7590308259038994,0.37317957861581746,0.24611820048554484,0.6560928026341079,0.29903807097143953,0.6097564481792598,0.5811396112464301,0.4003784114511978,0.24404255704210326,0.7973401154476631,-0.01765444421346676,0.3962245320196888,-0.232169696449304,0.41223729781107754,0.3272991190945665,-0.23329743338072675,0.4172253921440094,0.6013536572826977,0.17321288164994694,-0.16968419302482815,-0.3868083744096975,-0.0612035871469461,0.38240546910637485,0.6249920352563824,0.6401599877105415,0.529935821437175,0.6436649006018048,0.5119577503315917,0.33308236123669893,-0.08117568103984502,-0.24084040274327426,0.045569660420702325,0.5649358259075098,0.4672459102783353,0.007877705318212785,0.393401811607267,0.6785570431298265,-0.14098488919790977,1.0,0.7437900165975759,0.21297305093185392,0.6138617663996174,0.06254248675247936,0.5861688233845997,0.5266762006049717,0.2121804359517727,0.581848952147979,-0.09449323865382858,-0.30901036889449934,0.5882244692383319,0.5349983453669486,0.3849735590210234,0.20170487108081486,-0.08129044939038432,0.3380852311830933,0.6580179892190373,0.6942000887571539,0.4676925696742809,0.6640428111877924,0.47540634549451327,0.29548149983834066,0.09994615700703852,0.5625361083805801,0.16517536686945677,0.757677131525563,0.5483554208058808,-0.16768711214194862,0.6694156940998086,-0.33960887248550703,0.6243196205494072
Cingulate_Mid_L,0.4154712120080008,0.8482138564937032,-0.013428081515860212,0.7502845986517845,-0.3262878698054378,0.7970054719877129,0.7468446165414319,-0.19201282736163616,0.638240809079857,0.8113550577132606,0.7912427475584879,-0.4986343023817633,0.7149616333880553,0.743474655821194,-0.38822390284247776,0.8746529941913697,-0.3194891887026888,0.8219831389580726,0.47077819637421436,0.6140757914328414,0.635856550166192,0.6849352267033005,0.36023408786379324,0.8623863583122585,0.03234762294639492,0.42539908695305434,0.7134296607605436,0.3974646116400752,0.19725447101405286,0.4374921317170535,0.12715119169138273,0.6578481124432535,0.019536398049508335,0.7675278156503346,-0.09610613264382817,0.0783212487467738,0.4985123531106317,0.7302671371290117,0.06846387842254525,-0.22046391681560348,0.6318572345445728,0.11196862222645242,0.3828787977217972,0.6711616300259937,0.8127698459970579,0.7898296528349532,0.19494267914466246,0.7307225477410436,-0.017499986425734287,0.7550258833361493,0.7915457219814952,0.0523067171156233,-0.000661493331186423,0.5950716830701378,-0.4394323844089434,0.7993327036880762,0.18005792317147656,0.45531040768486514,0.5592594503421767,0.4937582516411368,0.7964370040036189,0.817397176461138,0.5846794934311081,0.3265262765910928,0.844670327651551,0.2966462768210315,0.4053531050092735,-0.3679141472773653,0.43812478184845627,0.5076725918282612,0.0038237950932375657,0.49401517989524857,0.8565247569382443,0.4113089016975487,-0.23232109218046249,-0.4377080998017185,-0.1667930324844532,0.6663710916497303,0.8155257622754462,0.659837373915014,0.674040561993277,0.7431572302068927,0.48117237337183594,0.3902573313184695,-0.2365907455788744,-0.464308604899526,-0.15166694749190304,0.5862711522752126,0.7322972052937708,-0.26710334937278984,0.6784259052087498,0.8733702380572249,-0.35492612958746855,0.7437900165975759,1.0,0.3039084052612857,0.8673751357320901,0.281387570833991,0.6186826632806315,0.6998481243178859,0.44229196506854096,0.7673967884170726,0.08821194525480906,-0.4211150105798369,0.7694613388711361,0.7133102104843648,0.6853348760913209,0.2856448915413899,-0.16299208653208422,0.09960690987081045,0.698739084564871,0.4615177353441034,0.5666041177678225,0.7734512307347461,0.5282950212577494,0.3192958292433207,0.33492588955033775,0.7034951013180792,-0.08063104199391291,0.9180366816466172,0.6070751193273434,-0.2703817946365791,0.810302701179149,-0.18398632055677056,0.7879248730720773
Temporal_Pole_Mid_L,0.23661688889700763,0.36165804712066235,-0.018001782171239794,0.2543354973886612,0.0012643748246615651,0.34084453232327383,0.27402658230695426,-0.026768136240145925,0.29399314958952344,0.4024315674908563,0.30732642116835396,-0.22224355285553285,0.36733722148837805,0.28422122190709487,-0.18598651825400034,0.3444838468693688,-0.12636487781529265,0.2573144667065776,0.26929255725631673,0.38099680414513803,0.4473951011986514,0.34560866422698205,0.19129628829713474,0.3761450419087346,0.383099217272366,0.22917041171846886,0.40099383787118653,0.31183389102781606,0.2638101492570667,0.1445141617127061,0.1454481950367926,0.3631509509849811,0.11781292895713974,0.29684230272658635,-0.14244550759684185,-0.12890886012171204,-0.1824761982743357,0.3127758649214614,0.035343171676772776,-0.18722861119522272,0.26908270941140383,-0.005942934562139812,0.24759198611699926,0.3347659451103499,0.3318893977941914,0.3616923981742824,0.16028132167082965,0.3589046758965115,0.06314801257687058,0.34407434492475786,0.3516001121959919,-0.07293871545872738,0.08122637145446339,0.18885377665512065,-0.19743454715515532,0.34416666875191815,0.11919235140733014,0.18907610232928165,0.20982498631348775,0.24507712206526067,0.3824389303302658,0.3494467271128861,-0.02439019878980565,0.026305538326209597,0.4112498471324176,0.03967224615099105,0.0566349518922648,-0.2036627308055331,0.2680696567126914,0.020066929401395966,0.07963640698847721,0.00851472791280463,0.3370434764571641,0.2929722218617894,-0.10559493805718279,0.03860579876513409,0.1289773734219561,0.4010515937881846,0.34360169329777235,0.27807010085200246,0.2516531127691285,0.35249916148497795,0.28245378116181225,0.12289528657221978,-0.1620091760170645,-0.25640652640517414,0.03259726134718301,0.12057361021623716,0.3321017133392676,0.003465995788805858,0.18827502584462655,0.35934325865359024,-0.1833441177368362,0.21297305093185392,0.3039084052612857,1.0,0.36577222960575234,0.30516600035717073,0.07822157244530939,0.40850193140670665,0.37432290043651284,0.3071065408905299,0.14366401030917594,-0.1972145338305752,0.3467138719349867,0.2660713809704378,0.2317655482747775,0.1974350903984321,-0.11989106199839801,-0.09571277898932147,0.23293491061681948,0.21504121792128056,0.39924351251534634,0.2872916288079342,0.3510316028658712,0.19802543872677542,0.33356724032451524,0.6336094990500454,-0.09669835172820261,0.2983002217709173,0.13068921794423694,-0.2315910008046698,0.3907428133953133,-0.10335853927083982,0.39636959566965346
Frontal_Sup_Medial_L,0.3599567570445637,0.8837895476214986,-0.2680594691734482,0.7287334651877581,-0.291081957809781,0.7879849497822815,0.8404912176927338,-0.28961549273339054,0.6730359825701033,0.8727483854553506,0.6543742443759643,-0.6432382141669457,0.81652489178617,0.7373360004834302,-0.4799316872837219,0.8800031634620828,-0.4362006084385902,0.7239493941091161,0.4609596296098093,0.7410220022806734,0.6143914651608415,0.7203856318464704,0.4065834443081949,0.9320820577334339,0.23346539628080468,0.3399744522456871,0.83434978419943,0.48901568549755314,0.3341099392052945,0.5250757394013832,0.102312385498641,0.7686537840885072,-0.036021524342755136,0.8456045600932122,-0.35074577578024424,0.04753285686685666,0.4506193025752162,0.8252412610804599,0.10489490452894547,-0.3988461065891503,0.7478579087721291,-0.019533222551046392,0.22120635444128914,0.7928705823368245,0.9718235849341657,0.8769280410437538,0.10248569419697214,0.7969049005514123,-0.17058381684254065,0.6405614654296368,0.7878743373094277,-0.19607051449263038,-0.07745893202615504,0.7834711079510355,-0.5325172228785556,0.8190065139717719,0.053996327072318065,0.4596971846904831,0.5417260557663803,0.7432835177379705,0.768231053559459,0.8462851624918339,0.610456744194277,0.18502556169831536,0.8831500178071598,0.34161568211062365,0.3077071835536468,-0.5291010379192751,0.3066861802032679,0.6378087251200214,0.23678280852552944,0.3915793399859207,0.8997290711526983,0.6330397474409679,-0.37135124963605076,-0.49748578132925325,-0.23362635953702357,0.9078115043730705,0.8529869270791265,0.6316626876065123,0.6634762098012842,0.8874836568951332,0.48082500930118866,0.19981249442541035,-0.45076035954671356,-0.6285260810082482,-0.24555504137562584,0.4516830319961424,0.9322986892715333,-0.4417523213727886,0.689125955127342,0.9059118894411328,-0.4933127469097893,0.6138617663996174,0.8673751357320901,0.36577222960575234,1.0,0.24053421031212677,0.44798075035090124,0.8452975077503224,0.6407724458385607,0.8507668471212938,0.22716318241008537,-0.4990311269126666,0.8613300060512236,0.7446493557926461,0.6403385557182141,0.5573354681921723,-0.33098892156524146,-0.1867965941308077,0.6569897992199992,0.26083965189582803,0.5722472735689867,0.70746188000206,0.38395630528565977,0.3786635248444582,0.4902721569662671,0.7570288972892936,-0.335309855005152,0.899049135490407,0.6802071244833494,-0.4441784171168692,0.8363565040688408,0.010397600201133353,0.8880677294814295
Thal_PuA_R,0.3391633708559735,0.27292672390885603,0.3661246682138749,0.2096138169825554,0.21736816367727926,0.16606155545940077,0.04083087840371909,0.1097439902627487,0.1457314382535353,0.39143243103973674,0.29396623896503216,0.21638175129070264,-0.0009322757773511527,0.0714271066311626,0.3832233979561453,0.4032680414398674,0.38462605335645395,0.42697163383291337,0.023180560680063418,0.11383424545816989,0.7043577818345402,0.17689540602907838,-0.1989285809342486,0.3801265546054936,0.01242606896293473,0.2804428904086348,0.4511475070651331,0.16952724526908433,0.30204872875323374,-0.14080632048890654,0.29587150109886157,0.10384444748816649,0.0640877172753783,0.2617551315696421,0.33392898273617183,0.1137361928287106,-0.06873007738795757,0.08465358818146718,-0.1602888591224122,0.4184354051317897,0.062296321114964276,0.44434031029418464,0.5489410623695277,-0.04386039917676743,0.2081893367837705,0.1560660999305732,0.7505246965975173,0.12112184225433961,-0.04201754586879834,0.343390528844529,0.18122295351700987,0.44384158501145526,0.4682499555958722,-0.06157415674588096,0.21766953609057174,0.0688983654763448,0.08947232089824475,0.2721996122734155,0.09252952483891272,-0.18097578294891709,0.46109534376999445,0.2607057435951312,-0.11337800431615004,0.06144836621342258,0.21446259748280802,0.11822966577368017,-0.20443421796972294,0.29361588121698745,0.10769671515033838,-0.213285167829886,-0.015642249674119674,0.3457109594114111,0.19905247777175844,-0.1778120145350961,0.31946552335056455,0.40635952353138916,0.3861633956974841,0.22300960223107608,0.1976250052518483,0.14481015941195416,0.39122564621836964,0.1554586220537776,0.1312063055980729,0.19518723122930354,0.3740463903189079,-0.0016751575749654728,0.028996536270946532,-0.05644518152679988,0.12656960478033374,0.3062237591864171,0.4032201297943457,0.12612276754329857,0.3636882803934744,0.06254248675247936,0.281387570833991,0.30516600035717073,0.24053421031212677,1.0,0.5197552737060279,0.27913486956399197,0.037482353671735594,0.1046842134876519,-0.1870161672853201,0.060853774250416125,0.21451163030012294,0.23792532151993043,0.31757132477864314,-0.08092903527340657,0.41804096050406125,0.3247743156948571,0.3546326145541497,0.340369105769035,0.23748783510217014,0.377785732035639,0.2594963634257708,0.10333582062487949,0.16964909090184524,0.4513650010269836,0.36711301106484195,0.32374002707001837,-0.2033424297175806,0.3024961012860909,0.17992363392496866,0.032524742790270234,0.09319522356284815
Thal_MDm_L,0.3975487401407598,0.4247986116061158,0.5559641999617846,0.5659517572294526,0.0864799005052026,0.39167098942396245,0.2289811164201796,0.23286672110277012,0.507910951238534,0.5581072690901271,0.6750908115073676,0.21404186131984587,0.10229010414982727,0.44979231925104896,0.2719328263830533,0.6664166246055275,0.31751012176760746,0.7121014663218506,0.17921231566776136,0.08113216762414048,0.752887041116894,0.4549061917438728,-0.16864692571720444,0.6044366152391463,-0.19101523230834966,0.5305615502714617,0.5389136572769634,0.15016651554679444,0.06326735616577003,-0.10792080178941782,0.32449518100976366,0.15592661994847093,0.13529049997959658,0.46916858497727637,0.5115674567290047,0.278242661288896,0.09138417427875573,0.13366825135141835,0.007954366787616386,0.48215406446693904,0.09411263514787918,0.6459118386479802,0.6981686409466097,0.08682666129393027,0.3833565537231118,0.32821262583293964,0.5830887699375547,0.34921416982223874,0.018697844938954412,0.6908917743244708,0.44788751859712445,0.5901483024035941,0.36634672644430655,0.04356599436978892,0.13887247925047153,0.32490667605638035,0.32193200137539857,0.4338127777673146,0.3309161748030266,-0.0635883852010018,0.5239268389604257,0.5479806255582094,0.08084422390584936,0.15427575421275574,0.4831600017462652,0.09109741748564675,0.2160294450194906,0.3307900005057123,0.39509996008438847,0.003505783652696382,-0.09156629933862148,0.5166664201031349,0.3894743658374075,-0.18587775263635672,0.38651574366594027,0.08094161413852949,0.23899254442738851,0.18922319640389956,0.3649136857612596,0.4120886762076759,0.6406433822899158,0.4302840148471985,0.28225971502428576,0.506900568518651,0.456858096566776,0.015210367372082286,0.1269039146733797,0.22490675348279152,0.2637417830147164,0.35348792411000185,0.6097894145941549,0.3738157333576601,0.37032702403162876,0.5861688233845997,0.6186826632806315,0.07822157244530939,0.44798075035090124,0.5197552737060279,1.0,0.4374809926833639,-0.07682577460785538,0.2587958029094007,-0.2781185502483811,0.057485113828307524,0.394697028014684,0.3157662558409945,0.5642965178067931,-0.054152462379867504,0.45839198529818803,0.6011914735466993,0.6971520270056566,0.614974264302049,0.2927361451527377,0.6015163163327704,0.46273079627098773,0.41910933876454465,-0.007562843500417328,0.45186666159567135,0.5227429007323676,0.6834114604808303,0.14881262450903393,0.3875045511555083,0.37877175213494674,-0.08620314732027567,0.22765978382636054
ACC_sup_L,0.31511805159929546,0.791039250295884,-0.19869706684866031,0.5977969958052635,-0.29601280028129723,0.6336480696615633,0.7569686127638106,-0.1790540112656175,0.625669232975371,0.7059044504799251,0.5440213925304268,-0.5499447065600823,0.7354425941203092,0.6756155217123216,-0.45268924025846097,0.7319250391881215,-0.3533881632896921,0.6576929822217494,0.44073746955972315,0.6557596442801531,0.6154200152186141,0.6492202646552353,0.43727952080263804,0.7587298504434045,0.4428202901231966,0.3362049472280101,0.657995913607556,0.48931703663832105,0.3123885575087167,0.4264276417919955,0.10945563737323338,0.6307983194105007,0.043823440342902184,0.7409571504225353,-0.34329676015223043,-0.0818978346002476,0.1698984893619703,0.6773501087097968,0.030422253739254605,-0.36387201349354603,0.6837834623169373,-0.02705452309125163,0.17267964484571255,0.7261548246710938,0.8128128042022514,0.7262687395701339,0.13651345223700803,0.7292937857948683,-0.05596125873709101,0.5656306837521236,0.6738141883329379,-0.18028348392938018,-0.0020045220044875834,0.6994532880582672,-0.5229831075566076,0.7718151101557803,0.17673358638037126,0.4355841160831195,0.44765883848404686,0.7325618004321328,0.6152232245229711,0.7291258695104171,0.44878953099073204,0.1374750099991364,0.795941493940636,0.23305381802860156,0.1422522730606406,-0.49961756128368423,0.4014471014173391,0.4067699016387638,0.18224929046165525,0.13972197358128846,0.7060983320614369,0.5896009100218289,-0.32173291993064146,-0.3768592844586356,-0.250638577365146,0.7875043824094405,0.8057788831789426,0.4851938774173172,0.57806653757944,0.7911218469428427,0.3822359117548551,0.21937464963517783,-0.4226377236397155,-0.5176647799628873,-0.24697615832563596,0.26418994910641197,0.7950905722653783,-0.42820966524078835,0.4757241224012099,0.8059433380934151,-0.4218903483098517,0.5266762006049717,0.6998481243178859,0.40850193140670665,0.8452975077503224,0.27913486956399197,0.4374809926833639,1.0,0.6200166852844626,0.7931831740975157,0.2879252759474638,-0.5891707913334299,0.7611110150106072,0.5377071087883853,0.5145725016492178,0.4352106535432913,-0.25628973083624823,-0.16806240464397634,0.6091296088232169,0.28446059292544346,0.4754159689204968,0.5403889340015644,0.3705684831313186,0.5766201004703314,0.44155345792968137,0.701266802525257,-0.2677032746901292,0.7573603218497515,0.5161329504583261,-0.4020144144335384,0.7244187474089998,-0.02892244846649672,0.7413805676784992
ACC_sub_R,0.04409697755639039,0.5672410959806254,-0.5123206629699969,0.2905862623841176,-0.1719785089530026,0.4275569543441863,0.6232600921802124,-0.28214018704212024,0.3040969615674811,0.42202060166222666,0.25758568101836143,-0.6533755466086065,0.7055107844442322,0.4060012608970065,-0.5472504021893467,0.423864352118696,-0.5125526459545692,0.23502961808362674,0.3753520154226451,0.6621627530286474,0.2835979580572908,0.43193834901568634,0.4596107406078023,0.47640598016727914,0.38882526667293615,0.13063402560159995,0.3785405887480722,0.31993036843965983,0.313502085243695,0.4140451866908898,-0.12636179438120812,0.5701189380938814,0.016532787741153625,0.445465824188439,-0.5830626268695034,-0.247170617282803,0.23219368683807662,0.7050611782804878,0.20557391257492544,-0.5918727447974717,0.6659922550729444,-0.34586859168011636,-0.08992030768719472,0.7049963308418841,0.6409037625570375,0.6502951595211668,-0.07738702127653765,0.5968678642322829,-0.1365321921339488,0.22474181959933764,0.4864061472820278,-0.4670499165312675,-0.23326543301459768,0.7085244882298967,-0.63001495642248,0.5861424617327231,-0.03195656738056562,0.2639543674468947,0.3095713558731293,0.7293425701838471,0.4336613275366241,0.46624144606430584,0.49309398346539857,-5.45158133659459e-05,0.5444855334081845,0.20073819971270568,0.07976422563391246,-0.6502683979105074,0.2532488160306091,0.5209312357243313,0.19817030625845,-0.019258150785854897,0.5504053750959549,0.6228234188397905,-0.5150250424410823,-0.36269703600481695,-0.32986586201261625,0.7406077819049752,0.6054274031383694,0.30914879197119266,0.2847518176009451,0.5812646572165494,0.21563058913748975,-0.06350530648664657,-0.6331025519577508,-0.4743367939885826,-0.2793748696501113,0.23344920317275253,0.6116440407810532,-0.6209898335922611,0.13328814259355679,0.6191592650828327,-0.6391387687530448,0.2121804359517727,0.44229196506854096,0.37432290043651284,0.6407724458385607,0.037482353671735594,-0.07682577460785538,0.6200166852844626,1.0,0.6734768436558178,0.43205295537217686,-0.6341711244721424,0.5391566019765762,0.4295344019358058,0.2242298133458822,0.5970886715492548,-0.542303210797376,-0.46297755457506173,0.2004197518387042,-0.08130769880727241,0.3923285778997838,0.29436877552035223,0.15746636105542727,0.2728464531041171,0.4848586058668237,0.47682558351869475,-0.5049426853549882,0.4316294407375607,0.3681602878879389,-0.5731837961918339,0.6180561425324472,-0.04222084439671099,0.6221802496605054
