,Fusiform_R,Calcarine_L,SupraMarginal_L,Parietal_Sup_R,Paracentral_Lobule_R,Vermis_8,SN_pr_L,Cerebellum_Crus1_L,Cerebellum_9_R,LC_R,ParaHippocampal_L,Temporal_Sup_R,Cingulate_Mid_R,OFClat_R,Angular_R,Cuneus_L,Vermis_7,Occipital_Sup_L,ACC_sub_R,Heschl_R,Frontal_Sup_2_L,Supp_Motor_Area_R,SupraMarginal_R,Precentral_L,Thal_PuI_R,Supp_Motor_Area_L,Rolandic_Oper_L,SN_pc_L,Thal_LP_L,Temporal_Mid_L,Cuneus_R,Thal_VPL_R,Raphe_D,Thal_VA_R,Thal_IL_L,Olfactory_R,Temporal_Mid_R,Temporal_Pole_Sup_R,Frontal_Inf_Orb_2_R,Red_N_R,Thal_PuI_L,Precuneus_L,Parietal_Sup_L,Precuneus_R,Pallidum_R,ACC_sup_R,Thal_LP_R,Hippocampus_R,Occipital_Sup_R,Thal_MDl_L,Putamen_R,ACC_pre_L,Cingulate_Post_L,Cerebellum_3_R,LC_L,Cingulate_Post_R,Cerebellum_8_L,Paracentral_Lobule_L,Putamen_L,Amygdala_R,Insula_L,Thal_MGN_R,Thal_PuA_L,OFCpost_L,Cerebellum_10_L
Parietal_Sup_L,-0.35260173083034274,-0.19250831273999855,0.6567965525996622,0.9107673531101883,0.6974744984064387,0.3127757539432669,0.15566087220332692,-0.2298801191995267,-0.08381708637154545,-0.4003895126499545,0.3284435500277841,-0.1412934247970462,0.3908695071316039,-0.17303601072159305,0.44778983691466634,-0.28013609251486765,0.486103755850278,0.41579075681061295,0.3753520154226451,0.37608937192415015,0.3761269669957041,0.3160217268099625,0.6647010160971606,0.27742411469283823,0.3631877979602045,0.399399377034213,0.21083475291033382,0.3761914563315119,-0.17352339942743192,-0.31943390733136506,0.14847260689540265,0.42036536994528595,-0.0865002962339524,0.4082005648020153,0.10664876025074901,0.2359896544941108,-0.38289693025904836,0.19629428696669948,0.022726656041928393,0.33209697239688796,0.1054575495150294,0.8215152190324556,1.0,0.5692905190782984,0.24995465260185656,0.2902167613827077,0.6844734008121995,0.47349218637263935,0.009638833894193816,-0.0818148084069542,0.3819285093054265,0.30143795518600264,0.13651416921727724,-0.3251671844241152,-0.3553133371887053,0.21722487310274854,0.30715606134502177,0.633831566301548,0.3773823337559983,0.2874501827973136,0.38463501907440906,0.0006421856777217094,0.2805013557298902,0.3563396159042409,0.5022911498282895
Precuneus_R,0.15793376118342226,0.030128305449454048,0.4245748227904873,0.5383917628664848,0.8063068261550078,0.02632778559327335,0.4035833537913757,0.04008353681364691,0.20445669964058522,-0.14507358826088645,0.5847141221238497,0.5088692271634344,0.7506512149594803,-0.259788919537385,0.2294000041912973,0.13816981930084152,0.1633314447949935,0.24902847215880378,0.22474181959933764,0.5184058788813894,0.5575078754593957,0.7133377068305914,0.6585815481735482,0.6291144089000632,0.5100908632706455,0.7915571295794197,0.5819365563522982,0.43516491160981047,0.19233116321832128,0.20774686263802522,0.2304609336795815,0.7665204358347285,0.3369627114022623,0.530581929377805,0.48118151504770773,0.3143842569341428,0.005859934127398631,0.5032550634882864,-0.04996877476325519,0.6932296959870818,0.5295109426104329,0.8372764921077995,0.5692905190782984,1.0,0.6132539193407862,0.47031037579854434,0.42819238887095296,0.596106721216989,0.13407975598542082,0.3354115410806125,0.5516269580937734,0.2769423123465649,0.7592198998824568,0.28631282383167506,0.22968429529256626,0.6815907011744297,0.1948008167206399,0.8163095267646489,0.49981532595845946,0.5714642186580597,0.5787560464192736,0.4025468388698022,0.5901343988400378,0.32189405653594466,-0.135380395102815
Pallidum_R,0.0054567376038300594,-0.3237518121264742,0.051640200864062846,0.2908122742472938,0.6111538483497505,0.25890002651057636,0.3086468034415239,-0.013040552992520911,-0.05445087677055496,-0.37142206242654136,0.6975330190011921,0.34098089606063464,0.777554749711198,-0.4486429257093543,-0.2623351913655037,-0.16803106045027305,0.3356971609511342,-0.22108954870078407,0.47682558351869475,0.6334108648550285,0.7161776206971305,0.7429741880076793,0.28135794639118766,0.5575114707997403,0.36593916917608504,0.717999768878042,0.7371171259673647,0.4630746353540572,0.17690724326786328,0.018948556506530344,-0.23208017139025938,0.6104896461161141,0.5438689139956321,0.604134413790922,0.42509864347871934,0.507787809051843,-0.22387587499298697,0.6099024391708863,-0.15900039459676724,0.590191067751908,0.6984175521519616,0.5164505154292288,0.24995465260185656,0.6132539193407862,1.0,0.7062110858666483,0.017582599916445018,0.7152363791415695,-0.30255931617551546,0.2882706201774151,0.6740593351737161,0.4679963574409891,0.68527803267347,0.23328025831451682,0.43872514114057404,0.6930810062285642,0.07005247044766205,0.6388454642227908,0.7038993133438923,0.7480849092034845,0.7124238169492497,0.5690468850859817,0.7652090893913702,0.3395022575409114,-0.023700375519401646
ACC_sup_R,-0.3102747792192728,-0.701210107025107,-0.2337294003622122,0.39560463684758695,0.6175211276578059,0.5244047749299222,0.04011466350526482,-0.3909942998112094,-0.41319605137368004,-0.7364015986206454,0.8897350789218882,0.09804145570075315,0.7929325103953158,-0.61442414751814,-0.4938087122711653,-0.5729152386453402,0.5899138033061863,-0.4921194718870626,0.6734768436558178,0.6439748374280639,0.8471079026436767,0.7911200125281906,0.1161624947685157,0.4054973347181533,0.17892905547384133,0.7498754668167323,0.8001563850750236,0.38667218861502006,-0.07615942776714996,-0.35165384663728444,-0.6021641289940285,0.5572762028949443,0.602201690006377,0.5577439402962012,0.311739756843496,0.8232843799630714,-0.5257992472468711,0.5794863639330814,-0.4128129984386694,0.5132802321966998,0.7645721457769948,0.48324610169287424,0.2902167613827077,0.47031037579854434,0.7062110858666483,1.0,0.09818161048021239,0.8559668989603475,-0.6504224451439329,-0.07588082942479632,0.8358316998477956,0.7964979379758858,0.6418571964475398,-0.14011296290043024,0.5421012764391272,0.7833983454751371,0.11069907400300312,0.6421325538888939,0.8680644506157669,0.9020686930014297,0.7584713491773354,0.57723186133524,0.8874299014003181,0.6605996936454238,0.19085500143412326
Thal_LP_R,-0.21141209560995478,-0.08672673216189986,0.4403256571431277,0.6172666172931672,0.51588528173873,0.24193037714628254,0.17925274522690102,-0.19408256405635996,-0.06876117364469284,-0.24266637477496472,0.2784192685041366,-0.07691576040914526,0.26944169739313295,-0.049429972309357584,0.2970362102341375,-0.15699122971143073,0.3502885436233436,0.2334961187081002,0.07976422563391246,0.16568547695870073,0.23654837943463736,0.24495776719191836,0.4632428309726823,0.25971674392836364,0.36019585727419723,0.36787988178749015,0.1121525214768675,0.40011963078293367,-0.28354142143368477,-0.07134641700062633,0.10592790895067002,0.4225093169695748,0.06026163664227381,0.3195177686874357,0.19372359135320819,0.14346348288768096,-0.2653136590768401,0.1797003593056352,-0.12224705099139196,0.37015756947484935,0.06207878137951951,0.5963536561349261,0.6844734008121995,0.42819238887095296,0.017582599916445018,0.09818161048021239,1.0,0.3894316320103834,0.006447806325507348,-0.1959638791682223,0.32421773991014546,0.18019183251575352,0.18283853164458314,-0.14421177392573553,-0.22678109536173813,0.18874197218107,0.24521024862883983,0.5045359689101319,0.3052229457873603,0.16527786102501518,0.31384821325945506,0.1342957549655267,0.17860020731744736,0.3500594188956241,0.33931570075165657
Hippocampus_R,-0.3443178976544874,-0.6425695416640598,-0.022108818261683757,0.5298137329286073,0.7586334312519489,0.5719213563526688,0.11594834608999074,-0.3464712169364193,-0.35272141386416356,-0.7232764259521034,0.8983658267279613,0.08972557801534721,0.8420463154074984,-0.5455227735507027,-0.36086257269990424,-0.5341069263727276,0.6401767688802333,-0.37884394915788533,0.6191592650828327,0.7643665106061489,0.876080454978737,0.8332195459383614,0.2629328497981318,0.5153623291281314,0.40417677147437786,0.8263819808824676,0.7980320828980176,0.47206505407648586,-0.13123466019294938,-0.3226751697435633,-0.49266113079590984,0.7496689251848663,0.5975501127721157,0.6298540171287135,0.2913414237976072,0.7779683907770246,-0.5370192727831691,0.6098061506247102,-0.45530839894559344,0.6650194422542794,0.7123997236423711,0.6502102766433149,0.47349218637263935,0.596106721216989,0.7152363791415695,0.8559668989603475,0.3894316320103834,1.0,-0.6016817682165635,-0.00713127485619197,0.8878766432992057,0.7608158519309971,0.6976338535588551,-0.09790095573164131,0.4163098990194792,0.8032984619582354,0.2997015140820143,0.7537026001411261,0.9051036559412434,0.8706468543550626,0.8274465097534781,0.6310066386904573,0.8626711674433881,0.6764481336168261,0.27906200028514955
Occipital_Sup_R,0.7121551697903263,0.9256878708575986,0.47504430452010604,-0.1502266929799132,-0.275411765059162,-0.663574549935265,0.23712161502623838,0.513588254829931,0.6838085437755409,0.8507007695376471,-0.6095032589393499,0.46133828140609745,-0.30367835085741857,0.555544864149949,0.7945761115806627,0.8749309709205818,-0.6711697205350186,0.7755458346674668,-0.5443881173671928,-0.39268835482256687,-0.5549659677650384,-0.3643077520394995,0.4222861853268047,-0.06464392707365013,0.15033549078337577,-0.2688112393987004,-0.5189621017562307,-0.19469434587803852,0.29131578931719904,0.6103265482691856,0.9447741356758536,-0.11280850056372728,-0.4347362339364154,-0.18806154667401648,0.029092309927582268,-0.7076228433107644,0.7845093659893846,-0.3017175655145196,0.6470275102960314,-0.044930258699409586,-0.5257738849393264,-0.025709507062895265,0.009638833894193816,0.13407975598542082,-0.30255931617551546,-0.6504224451439329,0.006447806325507348,-0.6016817682165635,1.0,0.40869144285780057,-0.5591091851263348,-0.7283071133587065,-0.22076342968845136,0.5068602541816245,-0.376257318024636,-0.4625168814357855,-0.17406648474003425,-0.18658259693206616,-0.7160940489875407,-0.5244925805427302,-0.4638077898312997,-0.38123030883865694,-0.5401778245907066,-0.5794133455736042,-0.3170645928299407
Thal_MDl_L,0.47600416035345156,0.4429492235976803,0.28569158042354714,-0.15155352576708137,0.05047650741968961,-0.25623972883872803,0.40448921844661995,0.4863827741800911,0.4225493076539397,0.4053060086580977,-0.044032542647215074,0.4833131369812914,0.24944528447600806,0.11953556052990948,0.16819991634089856,0.5484899439499431,-0.3485882896903451,0.24869428528281712,-0.07738702127653765,0.18270856119865123,0.05571378090540419,0.227176030268677,0.2388433836306155,0.34357449547596675,0.38035169201267777,0.2441541305270838,0.1152968628997439,0.11935334216497769,0.39862101142963347,0.48797924837821166,0.4436376189747804,0.319573523514002,0.06306176384387316,0.12533543189361734,0.19881246730352461,-0.10565528286708369,0.4234681238483164,0.1031632442418741,0.2895820739984624,0.3030001406478425,0.09256308276864642,0.12104305625419755,-0.0818148084069542,0.3354115410806125,0.2882706201774151,-0.07588082942479632,-0.1959638791682223,-0.00713127485619197,0.40869144285780057,1.0,0.013779721935924241,-0.13577778869464874,0.34507848999508295,0.6162606155766162,0.13488642729249328,0.12591982907621327,0.11839148203307727,0.1635280020672681,-0.09250418016768344,0.04964626665655162,0.13008224789676254,0.19110638335988214,0.10293850959736851,-0.22516706071722647,-0.27150367952703913
Putamen_R,-0.29166193617935793,-0.560087543336723,-0.030486967481582517,0.41250260981911113,0.7268695906746558,0.396872513066473,0.0657179007731362,-0.27258891049851997,-0.2606724839337148,-0.6502287550260194,0.7915935559113354,0.1851422661139808,0.8450860856948981,-0.5731779895433213,-0.3578264345370513,-0.45986971350338846,0.5532727485817621,-0.39098614818908356,0.5504053750959549,0.7560633439739098,0.8983749426370795,0.8613848558485152,0.2562998451330359,0.6399982420943807,0.414109721012173,0.8483092674597162,0.8170301162640091,0.37872125433890924,-0.11959715260768065,-0.29669048060494574,-0.4437533929790183,0.713250676346954,0.5573891685710702,0.6182964169540989,0.40869060673126767,0.7725763273468856,-0.4093063413806052,0.5879589343532242,-0.3498518487421047,0.6517447910845272,0.721438968423554,0.590521982432108,0.3819285093054265,0.5516269580937734,0.6740593351737161,0.8358316998477956,0.32421773991014546,0.8878766432992057,-0.5591091851263348,0.013779721935924241,1.0,0.7360633037559144,0.7167426192741896,-0.08473046970456061,0.36426260029916496,0.759783089586655,0.21005373865009055,0.7531835127958351,0.889250192684965,0.8023256647136625,0.7582525166904818,0.6661373915168375,0.8021725656221984,0.6511599619036791,0.18308309219870833
ACC_pre_L,-0.5898972698896118,-0.766263028466834,-0.18112602638019634,0.43561903065110413,0.5932090401532287,0.5344025220535902,-0.1900127453605859,-0.4872285722047188,-0.4569637316300884,-0.7767237429949332,0.729047655752095,-0.1675035265072687,0.5912791473373648,-0.6975045125909654,-0.5112035070364624,-0.718311929579446,0.7445886901599451,-0.4984756305083913,0.7085244882298967,0.6110835361166257,0.8335698967563999,0.663142809679779,0.007554203621751666,0.3957549233445008,0.1650968069439299,0.5776995371047647,0.6688224813223064,0.2633666942528638,-0.29018500802934416,-0.5650284966046565,-0.6508467937898882,0.4341328158448733,0.4379579538573409,0.425460292632785,0.03445867887601066,0.8048968242250121,-0.642010350413625,0.4874189669400832,-0.37700045459886594,0.33303827785432155,0.5625739752514713,0.4528989407983181,0.30143795518600264,0.2769423123465649,0.4679963574409891,0.7964979379758858,0.18019183251575352,0.7608158519309971,-0.7283071133587065,-0.13577778869464874,0.7360633037559144,1.0,0.4579864689558142,-0.33434651759781614,0.29366606252930566,0.6426363465454761,0.026378085105775363,0.5813980735250013,0.8063613199478137,0.7277276662166114,0.7254638785587277,0.5035016061494326,0.6898510086732429,0.637290019086958,0.3861762518272441
Cingulate_Post_L,0.13771100096722033,-0.1811451089992012,0.011952725104966892,0.1443854336898563,0.6336570987028917,0.08911907554633106,0.31216147725749893,-0.007722766328550279,0.06219159923873617,-0.24000555652209776,0.6972304921173405,0.4918018023211028,0.8432232080992398,-0.4094738240030459,-0.2798043366604124,-0.0012410102289563494,0.16263607353421533,-0.258433338907936,0.22878250353741494,0.5878518846451136,0.7073763342245095,0.8340524597268998,0.23881924001327834,0.7077811773903085,0.48605519423303445,0.8625416050897907,0.8115343440942613,0.40355222913977384,0.19796980960723684,0.20216931790519393,-0.1488433609052051,0.7342774315505003,0.6347882244547914,0.5555655411299029,0.5255403240471862,0.5279565926847879,-0.05518777202784566,0.5363134173333182,-0.27094934959389616,0.7095509001626863,0.7458400036893114,0.5184556372296232,0.13651416921727724,0.7592198998824568,0.68527803267347,0.6418571964475398,0.18283853164458314,0.6976338535588551,-0.22076342968845136,0.34507848999508295,0.7167426192741896,0.4579864689558142,1.0,0.384691218518624,0.5980737626379069,0.880915201410724,0.1745999012228041,0.674635592655844,0.6672767650998568,0.7003814956870011,0.685431742709849,0.6926848428217046,0.767283325124641,0.3826509134388846,-0.2288898129107934
Cerebellum_3_R,0.7946431551337186,0.5751974140430199,0.10736662839874378,-0.3921638340218759,-0.15047925991146957,-0.37817421702694826,0.47679264884863587,0.46569851308594107,0.5171816928735539,0.6284684412843095,-0.054978224385362165,0.6491708573578074,0.2058207475206767,0.22152594804400133,0.11529785260334184,0.698472751209007,-0.5232009053536105,0.18625069933216917,-0.34586859168011636,-0.03117858471732016,-0.04998605341084398,0.18873359083877536,0.13482887392670745,0.3143284708052699,0.3789984496428182,0.23442240105321227,0.0631102464933856,0.17575495124415846,0.3538134075246811,0.7308435833932532,0.46614544993614004,0.2374475878746702,0.2822213344878115,0.1663027299387899,0.30456112672685876,-0.2550141538458811,0.6084778311418868,0.02894753789490501,0.3555463069747761,0.3046889307065517,0.036743604586957364,-0.04078386886146222,-0.3251671844241152,0.28631282383167506,0.23328025831451682,-0.14011296290043024,-0.14421177392573553,-0.09790095573164131,0.5068602541816245,0.6162606155766162,-0.08473046970456061,-0.33434651759781614,0.384691218518624,1.0,0.33906478471028306,0.13476566011417215,-0.13189882751682247,0.06629519988693698,-0.1835599499501165,0.015465962710513228,0.087323925250074,0.3083686377469538,0.04992873183427087,-0.3337687078485934,-0.4343282658626666
LC_L,0.20431915938724138,-0.3363509778561918,-0.542345647317557,-0.21383887423682066,0.07673895248017738,0.21661912771018638,0.21492580702739308,-0.018764841014039326,-0.22644042597602582,-0.21538762923728122,0.6450340226354584,0.27549061040916784,0.4402148001460846,-0.23547364198860116,-0.6271039573498387,-0.08839389968783988,-0.04667176853514031,-0.600611287636777,0.16404580260856522,0.15062855625915977,0.3254108310650991,0.43968593334498896,-0.2702250041313755,0.089535513379124,-0.09825298703832634,0.4488770328441739,0.549907488172681,0.26986081069310186,0.24366501300997356,0.27185053173233714,-0.45762251603300924,0.26030806906758064,0.7040383932682065,0.15833268040900678,0.3070911581883278,0.46805789963092087,-0.13500265782276658,0.36309495334485714,-0.4432820039040093,0.3104948123055683,0.5755385593738771,-0.0822661266305741,-0.3553133371887053,0.22968429529256626,0.43872514114057404,0.5421012764391272,-0.22678109536173813,0.4163098990194792,-0.376257318024636,0.13488642729249328,0.36426260029916496,0.29366606252930566,0.5980737626379069,0.33906478471028306,1.0,0.602513455313681,0.12115247689915187,0.12751450778738227,0.47251775838646787,0.591100582391326,0.4179033111360499,0.5106930110667605,0.6060519616701129,0.3295723092869119,-0.37834323454214236
Cingulate_Post_R,-0.14120187524151684,-0.4766830702334492,-0.0949996117179157,0.30012694682574165,0.6601501907525812,0.31366696911890496,0.1631115267951567,-0.22423970602165322,-0.2106598739087868,-0.5033371845643749,0.8268285254515669,0.22405036019196922,0.8082316950419208,-0.5003119271157708,-0.4320440306354012,-0.3199842214426904,0.4019879876430775,-0.3819334783224868,0.4864061472820278,0.6025559645862624,0.771130867545548,0.820716573558721,0.12561843049221177,0.5493665016188315,0.29759995340196654,0.8108469794952158,0.8246618105298309,0.41653394162103957,0.05458584983713483,-0.08343987310538188,-0.41766743519482324,0.6567958575828945,0.692502776684605,0.4971926193798068,0.42030889609272104,0.716838486029841,-0.3658055319981072,0.5729936331930537,-0.3944503981828855,0.5757195404862355,0.792478017244031,0.530955770929612,0.21722487310274854,0.6815907011744297,0.6930810062285642,0.7833983454751371,0.18874197218107,0.8032984619582354,-0.4625168814357855,0.12591982907621327,0.759783089586655,0.6426363465454761,0.880915201410724,0.13476566011417215,0.602513455313681,1.0,0.1524952298382346,0.6785171026172422,0.8156661582986444,0.7979430761424607,0.7555185191544503,0.6540309965505979,0.880360534414725,0.5210260061098198,-0.027744545433634693
Cerebellum_8_L,-0.19766394180079153,-0.16393996813314773,0.20550937775801337,0.2799660345180381,0.19569381321225043,0.43732827405800095,0.32652954716778115,0.21333919130119602,-0.27881028315720746,-0.2551513713227296,0.2557704157836018,-0.1559957725283273,0.21324527734392384,0.04898697132539154,0.016405028384075013,-0.11935697581298023,0.09146759446506172,0.06353650904756286,-5.45158133659459e-05,0.2201817777809991,0.08425630912066957,0.1281792740953381,0.09341063927221147,-0.034626308305021294,0.07345793903885287,0.21987320004828023,0.1483153478548123,0.26772031901610954,0.11197215392454803,0.05304876794079824,-0.05202074024446411,0.22098068271868276,0.06648525697904807,0.18959113780054726,0.08773602801949448,0.11369817441838909,-0.30156262587863814,0.102883695937829,-0.2815925356423825,0.24483537305504563,0.14050461188335012,0.16340408395849926,0.30715606134502177,0.1948008167206399,0.07005247044766205,0.11069907400300312,0.24521024862883983,0.2997015140820143,-0.17406648474003425,0.11839148203307727,0.21005373865009055,0.026378085105775363,0.1745999012228041,-0.13189882751682247,0.12115247689915187,0.1524952298382346,1.0,0.09844239728225225,0.2565699253258462,0.11070701855731083,0.16087810845522058,0.06089476513312691,0.16139348413359897,0.2783651871200021,0.048833216388772235
Paracentral_Lobule_L,-0.19854365649852565,-0.26574240566899926,0.3898281352364862,0.676016925390086,0.8854219619172242,0.2491295954942402,0.2793945753544929,-0.15791614185173913,0.017063283542337968,-0.4423205725774435,0.662481595254175,0.26538107691937446,0.8314850373599808,-0.4459893889356209,0.06354508250396199,-0.21026509604053825,0.5263520487163272,0.056150722512997034,0.46624144606430584,0.7098274599042621,0.7976663762153049,0.8639731656981168,0.640719728917001,0.7732341024730557,0.6107195595408129,0.8753674586641488,0.6778822687431265,0.5364778077962936,-0.06523982437615024,-0.1445168029708164,-0.04403491009931962,0.7982289652727367,0.3578650669835389,0.6432990712129109,0.4395308075084207,0.5113312136298193,-0.270988356689979,0.5115870913506774,-0.1850896636955032,0.6760311858526349,0.6088880462031465,0.9063751031851285,0.633831566301548,0.8163095267646489,0.6388454642227908,0.6421325538888939,0.5045359689101319,0.7537026001411261,-0.18658259693206616,0.1635280020672681,0.7531835127958351,0.5813980735250013,0.674635592655844,0.06629519988693698,0.12751450778738227,0.6785171026172422,0.09844239728225225,1.0,0.6951760991100882,0.6710142964873228,0.7587620702483521,0.5129393865003501,0.6639827159466216,0.4915659789156782,0.21683158934592
Putamen_L,-0.46436185507334427,-0.7354226253875493,-0.08827711327404372,0.4807629957185686,0.7200291816500644,0.5481320429784693,0.1023986915815127,-0.32905045004370126,-0.43415831771850694,-0.788914702463246,0.9040430903626977,-0.06424593687464505,0.7659256743731934,-0.6406086904860133,-0.519222237614601,-0.6256985884597408,0.673509230939305,-0.4717199653870053,0.6221802496605054,0.6880395295467651,0.8744003823905053,0.7966585035902861,0.08761802655410254,0.4962844740231155,0.23567516299903077,0.7786350257140275,0.8584490099852148,0.5185141713931803,-0.11131791817925331,-0.31563642941573855,-0.6083657200351635,0.5929968425996526,0.6362130079893611,0.5152790354694301,0.35892527699770743,0.8447236746700922,-0.6694763859294813,0.6201114636034298,-0.5121649542354564,0.49173135949034535,0.7784876723867177,0.5476632364320257,0.3773823337559983,0.49981532595845946,0.7038993133438923,0.8680644506157669,0.3052229457873603,0.9051036559412434,-0.7160940489875407,-0.09250418016768344,0.889250192684965,0.8063613199478137,0.6672767650998568,-0.1835599499501165,0.47251775838646787,0.8156661582986444,0.2565699253258462,0.6951760991100882,1.0,0.8271527802370261,0.847867634518739,0.6152879647199612,0.8551329627981861,0.7093674286148078,0.19768970842080036
Amygdala_R,-0.15631781760079755,-0.5979525379250263,-0.2265675315045005,0.4119921376108655,0.6108483940587143,0.4255625036601132,0.10144944255018505,-0.24761962050466393,-0.2765322374232022,-0.6155893390457772,0.9171672039513314,0.24031156736327255,0.7964536374577241,-0.5410979096797724,-0.4050479519289964,-0.4567763531073002,0.48040646347608,-0.4602044822681555,0.6465311499887414,0.6262263259068125,0.8253998566191939,0.8114162877516696,0.20263580326911454,0.3939820158626147,0.26192467774444894,0.7994205061754511,0.7638362722077469,0.40290354969568054,-0.029863478814009536,-0.22163887613662264,-0.4906584147100585,0.6175503112056275,0.6291978312190138,0.5919003522177801,0.24510029283760126,0.7786290754531852,-0.40297812624938145,0.6117636945256095,-0.34498024005972616,0.6269603486237839,0.6825642469330873,0.5464787157384973,0.2874501827973136,0.5714642186580597,0.7480849092034845,0.9020686930014297,0.16527786102501518,0.8706468543550626,-0.5244925805427302,0.04964626665655162,0.8023256647136625,0.7277276662166114,0.7003814956870011,0.015465962710513228,0.591100582391326,0.7979430761424607,0.11070701855731083,0.6710142964873228,0.8271527802370261,1.0,0.7793597904214049,0.6328716880036381,0.8695560433775643,0.6262961209345457,0.10231618873735915
Insula_L,-0.293315151288461,-0.4805317079095614,0.07446684892923255,0.5118845552767279,0.6598275242324343,0.4081297780563534,0.24896015525998264,-0.14989109249586915,-0.17121206363190966,-0.5520911099464955,0.8035232538216145,0.07166495259989619,0.763860250081552,-0.5282484116874,-0.2846739625169656,-0.39390006810226535,0.5689391592340974,-0.2621203895557243,0.5812646572165494,0.6845925627063196,0.8606492842391337,0.8267757917452517,0.2855795519807315,0.5603990182693975,0.47985772377195834,0.8154985046109752,0.819271272972201,0.5529097809496354,-0.05410587318409375,-0.11263940723692459,-0.32972843041559824,0.6176870752408906,0.5442434906626514,0.6700089277055074,0.3065559208618392,0.6940902522213881,-0.47733351487793285,0.5243040156476679,-0.2593124986600577,0.56538731809485,0.6382377687700233,0.6553128585839073,0.38463501907440906,0.5787560464192736,0.7124238169492497,0.7584713491773354,0.31384821325945506,0.8274465097534781,-0.4638077898312997,0.13008224789676254,0.7582525166904818,0.7254638785587277,0.685431742709849,0.087323925250074,0.4179033111360499,0.7555185191544503,0.16087810845522058,0.7587620702483521,0.847867634518739,0.7793597904214049,1.0,0.6271745082969089,0.7853625332699802,0.5777114761985135,0.18958911524174002
Thal_MGN_R,0.039662515177054,-0.35101308344757387,-0.2094198132885361,0.06100174370074851,0.4069663276579363,0.3075048983258791,0.14082874709759888,-0.09801530621635213,-0.10725134952691985,-0.27912473476683763,0.6174873598576749,0.3230645050002962,0.6851511498672194,-0.4548343920724741,-0.44732153368675076,-0.19104948323449022,0.25019057712731224,-0.4835260001531282,0.30914879197119266,0.49496026226421463,0.6369040050873398,0.7032886501005462,0.0423402481126276,0.5311727902160626,0.34641470669674324,0.6827556570644692,0.6140670970328224,0.33657000192330755,0.04885578193668054,0.031343836578750076,-0.35127727652917706,0.5416204519490385,0.6499731476794604,0.5035604330781689,0.28160859625773743,0.5043479492983588,-0.18216917874239402,0.48779874709240517,-0.23922292679655652,0.6255920114580555,0.5472195050291094,0.29590707420393336,0.0006421856777217094,0.4025468388698022,0.5690468850859817,0.57723186133524,0.1342957549655267,0.6310066386904573,-0.38123030883865694,0.19110638335988214,0.6661373915168375,0.5035016061494326,0.6926848428217046,0.3083686377469538,0.5106930110667605,0.6540309965505979,0.06089476513312691,0.5129393865003501,0.6152879647199612,0.6328716880036381,0.6271745082969089,1.0,0.634187494347017,0.345857020938494,0.01213814365811768
Thal_PuA_L,-0.18830940481715308,-0.5719697797120533,-0.1463746960535374,0.35062450651116417,0.6499209981834299,0.4772649639592142,0.16871658135543302,-0.2864737018787153,-0.3114505227553197,-0.6246323585916204,0.8734425390769329,0.17032939254908652,0.8249102111365771,-0.5160742110107256,-0.46875987042989675,-0.4131683121890558,0.48505411562652606,-0.4176971158135691,0.6180561425324472,0.615504156747598,0.8010687495267765,0.8142385282279379,0.10884207433309256,0.47976505387551316,0.26444047134366183,0.7898549167274102,0.7957346885168257,0.4483323325952952,-0.015085625926222446,-0.1661331391092643,-0.49391783636241887,0.6383886665555693,0.6947388332320229,0.5382407462233842,0.42304909069593344,0.7850978328549629,-0.4429058756595253,0.5686994623909238,-0.3642196767750407,0.562417381060214,0.8199935647656555,0.5248268952086174,0.2805013557298902,0.5901343988400378,0.7652090893913702,0.8874299014003181,0.17860020731744736,0.8626711674433881,-0.5401778245907066,0.10293850959736851,0.8021725656221984,0.6898510086732429,0.767283325124641,0.04992873183427087,0.6060519616701129,0.880360534414725,0.16139348413359897,0.6639827159466216,0.8551329627981861,0.8695560433775643,0.7853625332699802,0.634187494347017,1.0,0.554918899304641,0.11953500449744635
OFCpost_L,-0.4375715785224939,-0.6145773787808096,-0.1684129660568107,0.46833627150872964,0.5457542539730231,0.4116770111900392,0.0741591064206772,-0.2816941875068072,-0.4126546812454104,-0.6937013552610779,0.7011161883555304,-0.12429738032372849,0.47980664251092103,-0.4373074900380182,-0.36635206909286405,-0.5417505525251773,0.4944736264017958,-0.39479409208495514,0.49309398346539857,0.3787059508000818,0.6060724488443847,0.5438097288097284,0.1293333143154953,0.2384468014501379,0.06651157774435885,0.5550319469775368,0.5921880480798717,0.362247199664959,-0.09825434891117045,-0.31178566265264585,-0.47538426401578815,0.4118852754265417,0.4217700584498245,0.3596385573811121,0.31781588948805883,0.5926471132865965,-0.5757370897550963,0.4465100310497586,-0.5028571046798389,0.3292873665002376,0.552082667575166,0.4003885946782814,0.3563396159042409,0.32189405653594466,0.3395022575409114,0.6605996936454238,0.3500594188956241,0.6764481336168261,-0.5794133455736042,-0.22516706071722647,0.6511599619036791,0.637290019086958,0.3826509134388846,-0.3337687078485934,0.3295723092869119,0.5210260061098198,0.2783651871200021,0.4915659789156782,0.7093674286148078,0.6262961209345457,0.5777114761985135,0.345857020938494,0.554918899304641,1.0,0.10233708642856268
