,Frontal_Sup_2_L,Putamen_L,N_Acc_L,N_Acc_R,Cerebellum_6_L,Temporal_Sup_L,ACC_pre_L,Cerebellum_7b_L,Calcarine_R,Thal_LP_L,Thal_PuA_L,Thal_VPL_L,Thal_VPL_R,Fusiform_R,Cingulate_Mid_R,Cerebellum_3_R,OFCmed_R,Rolandic_Oper_L,Vermis_6,Thal_PuM_R,Cerebellum_8_L,Postcentral_L,Caudate_R,Frontal_Sup_Medial_R,Cerebellum_3_L,Cingulate_Post_L,Temporal_Inf_L,Postcentral_R,Occipital_Inf_L,OFClat_R,ParaHippocampal_L,Thal_MDl_R,SupraMarginal_L,OFCmed_L,Thal_PuL_L,Raphe_D,Thal_LP_R,Cerebellum_10_L,Thal_VA_R,Temporal_Pole_Mid_R,Thal_VL_L,VTA_L,Olfactory_L,Frontal_Inf_Orb_2_R,Parietal_Inf_L,Frontal_Sup_2_R,Cerebellum_9_R,Vermis_8,Thal_MDm_L,Frontal_Med_Orb_R,SN_pr_L,Precuneus_R,Amygdala_R,Temporal_Mid_L,OFCant_L,Thal_PuI_L,Heschl_R,Cerebellum_Crus1_R,Thal_LGN_L,Rectus_R,Lingual_L,Precentral_R,Fusiform_L,Lingual_R,Thal_MGN_L,Rectus_L,OFCant_R,Cingulate_Mid_L,SN_pc_L,Cerebellum_10_R
SN_pr_L,0.05973030206929539,0.1023986915815127,-0.003999178838537642,0.01194124623857027,0.3805539892148503,0.4531469167596638,-0.1900127453605859,0.10056401892546196,0.38754486562639495,0.22013024494061412,0.16871658135543302,0.33106348850775863,0.2629236649935079,0.2746713345555588,0.27607211804441717,0.47679264884863587,-0.2246423738795879,0.18833837823255153,0.07455305660616396,0.2262739357419602,0.32652954716778115,0.3218136747131868,0.19584044811820675,0.028982479594480064,0.25620235663950347,0.31216147725749893,0.5495939998914051,0.2187346341691903,-0.06658456817622883,0.15612864885915106,0.16914685192513274,0.31657553835742147,0.3793985047463413,0.12852116483752438,0.08095994573337074,0.2316851520759693,0.17925274522690102,-0.16650609997786203,0.27790688776088596,0.26896544727738847,0.40660800707009837,0.11600922716447098,-0.0793272167724248,0.04721494817136755,0.434910024639981,0.018573821789255183,0.2323890302041092,-0.020763252294089603,0.4749755518606706,0.006178632031347866,1.0,0.4035833537913757,0.10144944255018505,0.4696734120643293,-0.07182165467833222,0.25607967013793465,0.045796836174279126,0.23906977328103274,0.17875451064076425,-0.05222139120167657,0.2796648606354073,0.33807162168787114,0.5776977255669737,0.3292127062509402,0.3037720705778864,-0.0053215953523904295,0.22719916184091515,0.27122478368994457,0.5672298635642776,-0.20921293493745508
Precuneus_R,0.5575078754593957,0.49981532595845946,0.46555845134633195,0.35143709813242757,0.0694852579493366,0.6759398199415173,0.2769423123465649,-0.15758303268044346,0.22530154552363202,0.19233116321832128,0.5901343988400378,0.6733158637147949,0.7665204358347285,0.15793376118342226,0.7506512149594803,0.28631282383167506,-0.018445994898312005,0.5819365563522982,-0.14181192770955947,0.6481789409060456,0.1948008167206399,0.7437780753635771,0.5599507578004708,0.3939281176974273,0.2595170226387719,0.7592198998824568,0.17254521063509082,0.6956197599950171,-0.14897848812056705,-0.259788919537385,0.5847141221238497,0.5483642739978457,0.4245748227904873,0.2443804412988307,0.37303314844308033,0.3369627114022623,0.42819238887095296,-0.135380395102815,0.530581929377805,-0.047179690343290524,0.7174842406322021,0.35307635193991177,0.3639780195742554,-0.04996877476325519,0.634813005338708,0.4728833161526286,0.20445669964058522,0.02632778559327335,0.6908917743244708,0.20098191966388593,0.4035833537913757,1.0,0.5714642186580597,0.20774686263802522,0.09306806813130346,0.5295109426104329,0.5184058788813894,-0.007235038199886031,0.4311313015911899,0.3611880050769757,0.28129507141099025,0.8013809533694125,0.5540971985093106,0.1716617774453786,0.4756897911441943,0.4355007078187192,0.42024668663318415,0.7550258833361493,0.43516491160981047,0.15181953005161758
Amygdala_R,0.8253998566191939,0.8271527802370261,0.889002776624156,0.653142576276977,-0.40662786937723666,0.6681078622309155,0.7277276662166114,-0.7158254171669274,-0.2934450618964662,-0.029863478814009536,0.8695560433775643,0.663450221071136,0.6175503112056275,-0.15631781760079755,0.7964536374577241,0.015465962710513228,0.2949620976097909,0.7638362722077469,-0.3893839473377586,0.7498797757448736,0.11070701855731083,0.34979722471433666,0.8770776744601682,0.7484274993798097,-0.179053524673351,0.7003814956870011,0.0004946008277450289,0.6525205633919005,-0.20274810773070945,-0.5410979096797724,0.9171672039513314,0.538618630343685,-0.2265675315045005,0.4011388918308496,0.7946780783724914,0.6291978312190138,0.16527786102501518,0.10231618873735915,0.5919003522177801,-0.2354111694049255,0.6441503673528537,0.25739640351967563,0.8543903533530519,-0.34498024005972616,0.06472922689209065,0.7519336088285177,-0.2765322374232022,0.4255625036601132,0.35967123479559926,0.3812714015397217,0.10144944255018505,0.5714642186580597,1.0,-0.22163887613662264,0.08757916626260566,0.6825642469330873,0.6262263259068125,-0.4478719837917572,0.5922605434142089,0.7612795532644318,-0.12026776064627676,0.7213148158250838,0.41577100442159004,-0.22286743434408332,0.4019410871599969,0.8358152507463156,0.48976444129887814,0.7751353259465711,0.40290354969568054,0.15565727555771505
Temporal_Mid_L,-0.3493084929742261,-0.31563642941573855,-0.3133881451628932,-0.27252977298440073,0.799240261662698,0.2513416541570575,-0.5650284966046565,0.4718348840266507,0.7966230433408116,0.5562496071569344,-0.1661331391092643,0.2606002150653431,0.05954223194823493,0.7646917176239499,-0.020284553284143553,0.7308435833932532,-0.4191918089233762,-0.07023805588844279,0.5008425810201301,-0.05023395363166591,0.05304876794079824,-0.06209048529964243,-0.1506132100986824,-0.48267738848925795,0.6674380580428262,0.20216931790519393,0.504038631190332,-0.3144285533983504,0.023004646689812218,0.38173146399990165,-0.17414554001922528,0.023175270645673283,0.11367116647157587,-0.12426268144839707,-0.36521098270587404,0.11666598342563811,-0.07134641700062633,-0.6372231824944772,-0.08749938252610745,0.21330654781398567,0.20300339027158082,0.2585996169461902,-0.4277310428657297,0.20610499421963321,0.27452515731443666,-0.39489926312433565,0.47230598258996,-0.4389821891686593,0.5183686463170332,-0.3512071792655428,0.4696734120643293,0.20774686263802522,-0.22163887613662264,1.0,-0.046937030522230624,-0.0758799584098686,-0.32982175781221684,0.5762570732654945,-0.25652869160361946,-0.36387786157675495,0.8318855784513577,-0.01660230853428367,0.6597079780636698,0.8567990045260091,-0.20638904885087486,-0.3704129965481664,0.02765246966543748,-0.050611096504604394,0.09489087873281171,-0.2466683158065745
OFCant_L,0.11353080798616502,0.015391108202590953,0.07861714831230883,0.026957969970156048,0.013661456319382544,-0.005827305149182265,0.17755359572012605,-0.040949045958721515,-0.02561752614461879,-0.050440643184226884,0.033430772946001316,-0.10716405489119847,0.012801040842463772,0.009973812201979376,0.040859582453731294,0.03593707206733096,0.1532398299055101,-0.11968225211519465,-0.052779541707538645,-0.019894911159423274,-0.09161622231965058,0.11693222263513883,0.05463522788599363,0.05626500240954291,0.04369517095955245,0.008252135537074198,-0.09928249288015897,0.12335260577076562,0.006759939566571044,-0.1510532780936479,0.04551883185765064,-0.09272193520120654,0.03236309697367288,-0.15020030507207022,-0.008719806451827052,-0.052706490239082436,0.2560700220997241,0.16826972218017194,0.12124992620612135,-0.05551723789495191,-0.1407612432250309,0.18018881990707009,0.11765546639815805,0.35545807419951014,0.06999494283389492,0.026623741333740972,0.11748997013207474,0.04737229532061107,0.007954366787616386,-0.21209446871608886,-0.07182165467833222,0.09306806813130346,0.08757916626260566,-0.046937030522230624,1.0,-0.20232702408385494,-0.044174102847589394,0.07724144461100109,0.24608738860413112,0.03219410956668413,0.010250728676824751,0.07884180923749783,-0.0577932865805954,-0.028264599540046616,-0.04598055257816092,0.07525014291895939,0.17517309872159603,0.06846387842254525,-0.042706889788029195,0.032563280201077766
Thal_PuI_L,0.7262282645560323,0.7784876723867177,0.7337132176857181,0.6460512942240442,-0.35110625228944387,0.7029916433823277,0.5625739752514713,-0.5365148254155806,-0.1692455491578246,0.05427458475216551,0.8199935647656555,0.8547257609934725,0.5697013753952057,-0.2190779194706386,0.7109001762346313,0.036743604586957364,-0.026215851732597155,0.815914312888865,-0.2597168932860756,0.62274236131995,0.14050461188335012,0.3346341245115288,0.6994102547869574,0.6647181187863208,-0.19623460376952467,0.7458400036893114,0.10711720860980714,0.4557892580950933,-0.148296342195088,-0.500601045751169,0.7360846694779908,0.657834117606624,-0.12004799262717479,0.6545926988689819,0.7193066344541504,0.6521393668377761,0.06207878137951951,-0.11314259991077556,0.3859883395361102,-0.1471737013933464,0.8248400847866879,-0.11799271496920712,0.6605324180648869,-0.499537881595218,-0.021178816895413295,0.737074033521631,-0.23441818886326238,0.31840992873897783,0.3157662558409945,0.5114671734817643,0.25607967013793465,0.5295109426104329,0.6825642469330873,-0.0758799584098686,-0.20232702408385494,1.0,0.5684885191792806,-0.4517006669587579,0.21096990589900902,0.7275814831654495,-0.08726346032316713,0.6793013104385381,0.33628205518042364,-0.11779768469064766,0.4074445650845371,0.750338188567236,0.5066561936428813,0.7133102104843648,0.45032625556444694,0.22248236362218932
Heschl_R,0.8139030988147137,0.6880395295467651,0.6562230095362914,0.4654139576373328,-0.37359432817638655,0.4867378068122432,0.6110835361166257,-0.3123516895553139,-0.2624173364938277,-0.14796377374163053,0.615504156747598,0.42732743111544497,0.6803690450359963,-0.3007204495389026,0.7526249783908145,-0.03117858471732016,0.34186616639591705,0.6876302308850561,-0.2904160342070364,0.7704441233332813,0.2201817777809991,0.6003311174410831,0.7094533872113766,0.7661005002620266,-0.07863562466975466,0.5878518846451136,-0.12587186399623548,0.6486527028011096,0.0028380569902113372,-0.44488811723991656,0.5729226566871463,0.6308403704993111,0.1627129541046473,0.23145691726517442,0.577786563524558,0.30485426635253826,0.16568547695870073,0.23089478673821848,0.5990578792838738,-0.13188088919095187,0.5043184449565903,0.0029898438586943438,0.5979479911318745,-0.24324225133482083,0.14181018412945118,0.7993078636398091,-0.10405055707989885,0.32353117902983913,0.40541948442539766,0.42741331398735344,0.045796836174279126,0.5184058788813894,0.6262263259068125,-0.32982175781221684,-0.044174102847589394,0.5684885191792806,1.0,-0.24750038516323716,0.5704641335212498,0.5316053426768468,-0.22868327534091495,0.7595223762793648,0.08118577385103758,-0.3222785137340964,0.6677517210695412,0.6156914970032303,0.2389014905189936,0.7007993652495464,0.27532168087902226,0.3506283955643687
Cerebellum_Crus1_R,-0.44592683440680386,-0.669549746505661,-0.5774303584399149,-0.6484627381060308,0.7857057922905487,-0.3307946005165005,-0.6949259931916731,0.7063550457211512,0.7268090019173327,0.24633876464218654,-0.47577801894300814,-0.19114213366678204,-0.11282502368825004,0.7352615284283707,-0.24776044073221862,0.6094748242799938,-0.2287827310614022,-0.4487278015670644,0.6732063113629687,-0.15508188742844056,-0.18533180372153626,0.018398277059633154,-0.3568328511200688,-0.5084741640220487,0.7757129684266293,-0.15324779298497448,0.1450001612006765,-0.3801577252305476,0.07685699418686111,0.4780432983984864,-0.6058798459657463,-0.18084561466875948,0.31436297867814567,-0.5116285450636057,-0.5898787852853185,-0.3383489844444394,-0.17300725016061058,-0.3216554041502225,-0.12118714511795885,0.36302459390530656,-0.2597940012805891,0.22531650335719006,-0.6787686297216408,0.6567325427659662,0.18622822004733677,-0.5323150414535965,0.7302591481429757,-0.6264090054608161,0.31751012176760746,-0.4218811550074801,0.23906977328103274,-0.007235038199886031,-0.4478719837917572,0.5762570732654945,0.07724144461100109,-0.4517006669587579,-0.24750038516323716,1.0,-0.21260651205204636,-0.6832173410635084,0.6342339056280273,-0.15553902249007226,0.11101937456314881,0.6929128451111423,-0.07566218240419893,-0.6738054909089434,-0.4426874015666526,-0.3194891887026888,-0.2291240716663065,-0.23762272817676824
Thal_LGN_L,0.5805520673690844,0.5414280891043671,0.4918937928169688,0.39684925080306493,-0.2825790821750789,0.4461421899987453,0.5077824313117143,-0.39956239980759495,-0.23173724374822793,-0.20239914883758628,0.5080774940231789,0.18658525714338334,0.531227842196703,-0.26383337606022933,0.5498235425161462,0.0002276545486514787,0.3797792027263848,0.39579311010754775,-0.36965591505307177,0.545925496402242,0.3026955473670998,0.4949278287857786,0.591078695615888,0.58608460510137,-0.156229004281879,0.3674988551390818,0.04861897813032296,0.6780147727855215,-0.07630382919527282,-0.3019998531477628,0.5772652714744068,0.3746440359092549,0.2268734171785865,0.011157715266443506,0.5136878231370605,0.31532151977892964,0.4344477921150412,0.5017830976071327,0.5768988161146091,-0.13312971443021718,0.2938487551564505,0.3140689118761507,0.544853595613054,-0.09407449060737481,0.35711980173610847,0.5355547403481165,-0.18461564754214774,0.5185188712766928,0.3043094939112932,0.20943985076706004,0.17875451064076425,0.4311313015911899,0.5922605434142089,-0.25652869160361946,0.24608738860413112,0.21096990589900902,0.5704641335212498,-0.21260651205204636,1.0,0.3279603872809308,-0.27081922157319677,0.528694280725067,0.23523293453891217,-0.34785827658805246,0.6308478013874406,0.43151795565587614,0.19407464612519654,0.540983897306231,0.4687153260163495,0.09993599910037478
Rectus_R,0.7731804610012192,0.8876428158361589,0.8386128097692468,0.6873547174484675,-0.6201727585638954,0.6004184277014414,0.7950440023944294,-0.7249593045957897,-0.49532962239066214,-0.1316526709519879,0.7697855674077106,0.5800876272047191,0.4615445832660721,-0.44444107808263084,0.6393299543601245,-0.2645367040404526,0.12616231522719365,0.7268550040719661,-0.5186332606117453,0.5478696679534557,0.1617474346601732,0.25239738589246985,0.7104143102801919,0.7355245473783995,-0.4303899657995076,0.5521438358901364,-0.025875986053877788,0.555386777672401,-0.14089943154372264,-0.6453634281038098,0.8262636549853164,0.4633365986090473,-0.280651126054909,0.6728663599443131,0.7823239793116232,0.5915041478589952,0.20025126667437385,0.11582490073796625,0.2745688506170471,-0.3100135953404008,0.6079241820495002,-0.09383245871761339,0.8459172358020173,-0.50168992745986,-0.08215364127636438,0.7598824194074038,-0.47088521648116943,0.4822767730034381,0.07937313456857815,0.5181368512817105,-0.05222139120167657,0.3611880050769757,0.7612795532644318,-0.36387786157675495,0.03219410956668413,0.7275814831654495,0.5316053426768468,-0.6832173410635084,0.3279603872809308,1.0,-0.38047371241887684,0.5676039653044715,0.18167570973477157,-0.43014540463890477,0.27341055028403005,0.9325897637474391,0.59213742341275,0.6925199502642134,0.3512417681095067,0.2767874159338129
Lingual_L,-0.3087456722733202,-0.3780026876655659,-0.24074875348716307,-0.31746478969005026,0.7791691901038102,0.07874939218102887,-0.5102599642516754,0.42310504864865833,0.824385953864954,0.5055665741199848,-0.12013272347075699,0.3083752539683171,0.17515875736113856,0.8972850017057876,0.04736075127595402,0.7656630704799101,-0.223510204169469,-0.10810679294938497,0.6348267624986245,0.08416963681638749,-0.15330371331572154,-0.08511687645111024,-0.07658544982786096,-0.4777166171256463,0.8102315631632704,0.2632981511833105,0.17767775398446503,-0.34283464652171897,-0.047486432040923586,0.3160771923478807,-0.15924206434469518,-0.019630959588244686,-0.019716990811354203,-0.2758469232027831,-0.34442012615534867,0.06841681421763832,-0.19192325624293696,-0.6688940685334481,-0.07596808815912073,0.16472564477385507,0.1439174107425777,0.4199905531936514,-0.39625507009451905,0.2566889254115405,0.13444018138897018,-0.4049333442525261,0.5288360208872727,-0.5076875420451753,0.5559641999617846,-0.4247544239642212,0.2796648606354073,0.28129507141099025,-0.12026776064627676,0.8318855784513577,0.010250728676824751,-0.08726346032316713,-0.22868327534091495,0.6342339056280273,-0.27081922157319677,-0.38047371241887684,1.0,0.04170840641473953,0.556644250284433,0.9444233414277596,-0.22186693843032188,-0.3582926254566695,0.0071777970080456515,-0.013428081515860212,-0.10670871750882374,-0.23520897278934544
Precentral_R,0.8418514119449745,0.7035495363334087,0.6757112925167219,0.5210444670129736,-0.1392159358303062,0.7527513251661978,0.5497509832571882,-0.3134515820468991,-0.03524400886590582,0.0563953321879496,0.6932978402598604,0.6538455570212068,0.8198311529030052,-0.03936555235776457,0.9012839726596638,0.230750165959349,0.12453780892595472,0.7677669369064711,-0.24814847811944213,0.8214348207062299,0.14456493183343536,0.755581770951203,0.7662472404783371,0.7141279114498387,0.12030367554420067,0.7929236691898062,0.14868862930178514,0.7985906807826891,-0.06538425385014933,-0.4531043510914556,0.6907993386932842,0.7545287800229168,0.2563353294871957,0.3836284418751544,0.5266630697230852,0.46993526716656614,0.32300498843905007,0.04427712118315775,0.6716674784625514,-0.08760376771645534,0.7306405614412297,0.16707665587285944,0.5762308380973035,-0.17746628965245662,0.3677938787109005,0.7630164295866987,0.07814303645716988,0.1522683373855842,0.6664166246055275,0.33948218174850786,0.33807162168787114,0.8013809533694125,0.7213148158250838,-0.01660230853428367,0.07884180923749783,0.6793013104385381,0.7595223762793648,-0.15553902249007226,0.528694280725067,0.5676039653044715,0.04170840641473953,1.0,0.41751155299795156,-0.04182912142112064,0.65205607521515,0.6675444989759957,0.4662434213331146,0.8746529941913697,0.5028322772417801,0.2715382172029115
Fusiform_L,0.15480502233756524,0.293674472719321,0.2599284082189794,0.230257807578809,0.4397652680321523,0.6806469372718406,-0.08085283363744522,-0.12182145441698386,0.4472812738726307,0.40751085911826906,0.3858636501530583,0.5881278566917045,0.4273594831082409,0.5060731111500527,0.4702360433009308,0.5476375042751825,-0.17625134643457518,0.3905287696315464,0.05115472956035797,0.3768915422335792,0.30217071958225233,0.16821254894767415,0.41216017753850104,0.029740361883848727,0.41230140636041435,0.5316857104950798,0.5448668723717766,0.24699031303961166,-0.1580108163443953,0.04686008447318514,0.5105171341284781,0.3300051456493849,0.009756604395380977,0.20326006292942728,0.23795993388986514,0.46683364785905435,0.1539828429693474,-0.4057025601267771,0.2845517880671771,0.10596441624960395,0.5759968173101917,0.41700486772890594,0.18255355526719103,-0.13002004359204525,0.4153591483107319,0.05630994033862977,0.10420651752504066,0.009696367171990928,0.614974264302049,-0.06217370830975049,0.5776977255669737,0.5540971985093106,0.41577100442159004,0.6597079780636698,-0.0577932865805954,0.33628205518042364,0.08118577385103758,0.11101937456314881,0.23523293453891217,0.18167570973477157,0.556644250284433,0.41751155299795156,1.0,0.5124432263807708,0.08396919524765725,0.2082933352162593,0.4024702289128318,0.4615177353441034,0.47038615085442115,-0.2043583745371388
Lingual_R,-0.37915152088596143,-0.4538820342758458,-0.3368602810089652,-0.3508541946466032,0.8152057632137567,0.020015859732409755,-0.5970040500403401,0.4687151646396273,0.8745727391589774,0.43479677550913964,-0.1880593285983188,0.2744255053647197,0.059111392543797776,0.9339635508166716,-0.03895030964068532,0.8100286956274413,-0.4167738915090971,-0.18493567920149862,0.7254605410822542,-0.00994435612487741,-0.1611719948544946,-0.13726377665659006,-0.17318627426585664,-0.5419770421206211,0.8021658658664271,0.2057335301076611,0.26847147620330536,-0.44669384238542675,-0.017466063473110444,0.4100914730826838,-0.26759666746806926,-0.07850435299729022,-0.027018598744752584,-0.20467887901203816,-0.4025630191107947,0.07131236189275418,-0.20373187879744692,-0.6552980883131171,-0.1266198318660651,0.19935760415430245,0.10481157491654824,0.3174388346860171,-0.4716685038318843,0.34588474313442513,0.08288722504932793,-0.49076601553452276,0.5566263623243484,-0.5639169401225347,0.5115674567290047,-0.45477836308273506,0.3292127062509402,0.1716617774453786,-0.22286743434408332,0.8567990045260091,-0.028264599540046616,-0.11779768469064766,-0.3222785137340964,0.6929128451111423,-0.34785827658805246,-0.43014540463890477,0.9444233414277596,-0.04182912142112064,0.5124432263807708,1.0,-0.2473471765614021,-0.44101958853263007,-0.09038712214803224,-0.09610613264382817,-0.10996385632408809,-0.324908485511935
Thal_MGN_L,0.611794096159124,0.47142952465255555,0.36900964630301825,0.26545702215893496,-0.23590488830355452,0.385522614552378,0.38337758367859676,-0.17784106448956005,-0.138694960305661,-0.1892695647010427,0.45788797995749675,0.29578923684077896,0.6402908024035754,-0.21461699748947638,0.6206226824833028,0.08492617770631539,0.14893400774899268,0.4775143590167673,-0.09858851944555283,0.5973265208127276,0.18524353597399792,0.7059817196506005,0.5540090942062001,0.6110391196383609,-0.053986721136845425,0.4160119158703819,0.040704111472845556,0.6084672106653328,0.02170482775641563,-0.25652523159158347,0.36933791330805277,0.6275452203078032,0.47659399977120764,0.13545457893344717,0.3621660774560083,0.2383600245598609,0.34085659263265145,0.4241852190003373,0.613561520612898,0.05780752115279086,0.46233411678737457,-0.0023319210976403336,0.33838278564935564,-0.054029866658932946,0.34110498705393033,0.6047363358375178,0.001686556191336315,0.31146092239307566,0.42455132490046116,0.3137593019062057,0.3037720705778864,0.4756897911441943,0.4019410871599969,-0.20638904885087486,-0.04598055257816092,0.4074445650845371,0.6677517210695412,-0.07566218240419893,0.6308478013874406,0.27341055028403005,-0.22186693843032188,0.65205607521515,0.08396919524765725,-0.2473471765614021,1.0,0.35273546794825494,0.10132074695912549,0.5784989317984517,0.4269041773242685,0.20144576478737453
Rectus_L,0.8370180465465019,0.9143552591844561,0.8993188290568553,0.7240762190592879,-0.6005307529896413,0.6723866940788726,0.8633661424000839,-0.7646133100829099,-0.4905105878087422,-0.11938207693181703,0.8154487933823759,0.5844377682494681,0.5166035513627236,-0.45497880472335533,0.7005000271481083,-0.23043886048056253,0.278801136296876,0.7842798651274433,-0.5521477985222112,0.6296114275699682,0.15763022084529044,0.32168048005941763,0.7960632516593729,0.8050235710146149,-0.43718382801271755,0.6171156699724809,-0.023622095719287046,0.6528027847111341,-0.1419411294456749,-0.6876497429319001,0.877908337121334,0.5453093694077092,-0.23869592965914194,0.6002298464076326,0.8006810390884151,0.5989986897619505,0.195555577803376,0.15780505859534064,0.43469523565195095,-0.34986763875298726,0.6341607599346712,-0.029183104445231527,0.9085403032201457,-0.4977901924993004,-0.03926525786294738,0.8161775326525643,-0.44748167519150556,0.5111864237200678,0.13366825135141835,0.4861711861501938,-0.0053215953523904295,0.4355007078187192,0.8358152507463156,-0.3704129965481664,0.07525014291895939,0.750338188567236,0.6156914970032303,-0.6738054909089434,0.43151795565587614,0.9325897637474391,-0.3582926254566695,0.6675444989759957,0.2082933352162593,-0.44101958853263007,0.35273546794825494,1.0,0.6138453807368487,0.7302671371290117,0.3998885551683867,0.29444038992783544
OFCant_R,0.40956667751468645,0.5841305746372862,0.4615918527514974,0.5022547460582316,-0.22374650488173214,0.6155856898277565,0.4395723791546947,-0.47032748961740967,-0.268740124650666,0.08007508589740568,0.4960429410450473,0.48258065663076194,0.4529092699597992,-0.15373698184464676,0.4899368530243982,-0.023916171587093634,0.004219750742223614,0.485818545917732,-0.38220748789462977,0.3688685624603209,0.28563072046009247,0.26511926615585035,0.4476049637148317,0.3036997403317178,-0.15889335136182395,0.5056758969822994,0.21247722511379732,0.43952767964891826,-0.26319008861868287,-0.30234789954253566,0.6326322214616192,0.3790731801631032,-0.14125418500809495,0.5492028346278404,0.4055629224959191,0.4558518353043088,0.39699119397208793,-0.09276397206323818,0.28276311086337336,-0.28794017982271297,0.5180646943208521,0.06971442087798235,0.46147630415890767,-0.5262661069410478,0.17533769196587648,0.4095321634342653,-0.22253553038035057,0.2934749273372137,0.22490675348279152,0.09784705444294016,0.22719916184091515,0.42024668663318415,0.48976444129887814,0.02765246966543748,0.17517309872159603,0.5066561936428813,0.2389014905189936,-0.4426874015666526,0.19407464612519654,0.59213742341275,0.0071777970080456515,0.4662434213331146,0.4024702289128318,-0.09038712214803224,0.10132074695912549,0.6138453807368487,1.0,0.5862711522752126,0.43168818741758813,0.20812668628269046
Cingulate_Mid_L,0.8127698459970579,0.7879248730720773,0.7468446165414319,0.6070751193273434,-0.26710334937278984,0.7502845986517845,0.5950716830701378,-0.4394323844089434,-0.10365618227935791,0.0385887099664203,0.810302701179149,0.7119323137194777,0.8219831389580726,-0.08063104199391291,0.9579990246333819,0.11196862222645242,0.03234762294639492,0.7675278156503346,-0.2612346542359015,0.8218545853025062,0.3265262765910928,0.6853348760913209,0.8192164923586169,0.6663710916497303,0.0523067171156233,0.8229467409751423,0.0783212487467738,0.7307225477410436,-0.16528210038991215,-0.464308604899526,0.7993327036880762,0.6560736917117342,0.12715119169138273,0.4985123531106317,0.6140757914328414,0.5592594503421767,0.4053531050092735,0.08821194525480906,0.638240809079857,-0.2252217516934426,0.7734512307347461,0.18005792317147656,0.6711616300259937,-0.3262878698054378,0.3902573313184695,0.7322972052937708,-0.13054146135921682,0.36023408786379324,0.6186826632806315,0.33492588955033775,0.27122478368994457,0.7550258833361493,0.7751353259465711,-0.050611096504604394,0.06846387842254525,0.7133102104843648,0.7007993652495464,-0.3194891887026888,0.540983897306231,0.6925199502642134,-0.013428081515860212,0.8746529941913697,0.4615177353441034,-0.09610613264382817,0.5784989317984517,0.7302671371290117,0.5862711522752126,1.0,0.48117237337183594,0.2966462768210315
SN_pc_L,0.38767899328537603,0.5185141713931803,0.33670363575105683,0.35239228675604595,-0.06947178179104382,0.6617749982654186,0.2633666942528638,-0.34086099408164017,-0.081917934731757,0.03253905429666149,0.4483323325952952,0.36447315289515897,0.4365784440017,-0.16078280801479586,0.45118583501861903,0.17575495124415846,-0.008245038405330758,0.4110530071355332,-0.3328437795817903,0.3564282831488613,0.26772031901610954,0.4189487230961486,0.4497491556344091,0.41091791392213245,-0.18060138032830017,0.40355222913977384,0.455401668813806,0.5312656426953936,-0.0586288771880377,-0.2121952881601912,0.5097900814341766,0.5131675589804364,0.27711253332495794,0.33593525844421984,0.43408641182672536,0.4687571901278677,0.40011963078293367,0.18410478240521433,0.34558783751807026,-0.009086156699407882,0.5151256978409547,0.17869129086124577,0.3461574230872771,-0.26105421832471964,0.3521151343894124,0.42461522982246225,-0.11998562723281346,0.35236224528057963,0.28225971502428576,0.21895768409143637,0.5672298635642776,0.43516491160981047,0.40290354969568054,0.09489087873281171,-0.042706889788029195,0.45032625556444694,0.27532168087902226,-0.2291240716663065,0.4687153260163495,0.3512417681095067,-0.10670871750882374,0.5028322772417801,0.47038615085442115,-0.10996385632408809,0.4269041773242685,0.3998885551683867,0.43168818741758813,0.48117237337183594,1.0,-0.01785790102937948
Cerebellum_10_R,0.36295570760010815,0.2957119735756601,0.20590431851789232,0.1765048421993137,-0.30620544685412343,0.1414444304116713,0.3300943912707665,-0.046779814136511416,-0.28497355692663234,0.013491997767037215,0.15976098869868818,0.05928064630191751,0.324449084641651,-0.30978776809881237,0.2504495222707969,-0.27600145731743325,0.09317864975936362,0.2925834319859482,-0.25283639325699975,0.27492917810528195,0.11060544515341078,0.31190494117963385,0.19191836630783665,0.354356629388485,-0.13186156086980444,0.1664001183047513,-0.1947743079695482,0.2664450379481771,-0.05936527820317836,-0.2804737606857698,0.14354395296732103,0.34276662854370665,0.1671370712848905,0.20273342419915594,0.15498285975883433,0.026709629054476044,0.19942702573315552,0.10006506784921336,0.2184093247675866,-0.10802309905491911,0.2033492259158628,-0.11396599176110854,0.17751814494013915,-0.15994211319257506,0.09549623580742525,0.40847382272565297,-0.04061925982819012,0.12345197490962762,0.09109741748564675,0.24057157160547307,-0.20921293493745508,0.15181953005161758,0.15565727555771505,-0.2466683158065745,0.032563280201077766,0.22248236362218932,0.3506283955643687,-0.23762272817676824,0.09993599910037478,0.2767874159338129,-0.23520897278934544,0.2715382172029115,-0.2043583745371388,-0.324908485511935,0.20144576478737453,0.29444038992783544,0.20812668628269046,0.2966462768210315,-0.01785790102937948,1.0
