,Occipital_Mid_R,Frontal_Sup_Medial_L,Red_N_L,Frontal_Inf_Orb_2_L,Thal_PuM_R,Thal_LP_R,Temporal_Sup_R,Thal_MGN_L,Precentral_L,N_Acc_L,Calcarine_L,SN_pc_R,Rectus_R,Rolandic_Oper_R,Thal_LGN_R,Calcarine_R,Postcentral_L,Cingulate_Mid_R,Cerebellum_Crus1_L,Frontal_Mid_2_R,Temporal_Inf_L,Hippocampus_R,ACC_sub_R,OFCant_L,Vermis_7,OFCmed_L,Vermis_6,Thal_AV_L,Cerebellum_8_L,Thal_MDm_R,Cingulate_Mid_L,ACC_sup_R,Cuneus_R,Paracentral_Lobule_R,Temporal_Inf_R,Angular_L,Hippocampus_L,SupraMarginal_L,Cerebellum_9_L,Temporal_Mid_R,Thal_VPL_R,ACC_pre_R,Lingual_R,ACC_sub_L,Precuneus_L,Frontal_Med_Orb_L,Thal_IL_R,Temporal_Pole_Mid_L,Thal_IL_L,Cerebellum_3_L,Thal_VL_R,Thal_LP_L,Insula_L,Cerebellum_6_L,ParaHippocampal_R,Frontal_Sup_2_L,Frontal_Mid_2_L,Putamen_L,Insula_R,Pallidum_L
Frontal_Med_Orb_L,-0.18497035751862118,0.3341099392052945,-0.009073269814285353,0.3161812340120156,0.2445302887371866,-0.07904816451211966,0.0912736472315422,0.14637776803356495,0.36590292248105627,0.3013937318914833,-0.11673425393574578,-0.1498130206193513,0.36513910168727975,0.20472897285259778,0.19418179024850485,-0.1344776949462404,0.1928598258739041,0.242734454188973,-0.126127241467241,0.2992742276462463,-0.100111967942768,0.20305036838710339,0.313502085243695,-0.03074845929045734,0.2706235686316548,0.1685626806203372,-0.2001187141147086,-0.1630320697131879,-0.32969831992767523,0.290889973902433,0.19725447101405286,0.27489101069064636,-0.07647406875295397,0.3826773486012563,0.08503201110320063,-0.08222193310606651,0.22476782866650302,0.08811914772805791,0.16942587112548796,-0.10988357395779466,0.24389293196504766,0.2160753195526528,-0.14801696888751306,0.273684829190897,0.2931007391000352,1.0,0.1416143408389408,0.2638101492570667,0.2361297343796751,-0.12313129920624136,0.15951469781913993,0.014565933042905713,0.2755897739675921,-0.2167746241108509,0.21279674065553128,0.37863095719514134,0.3164572762670926,0.32258042926110575,0.29023033167796264,0.08526593242600823
Thal_IL_R,-0.025405142677552135,0.6569897992199992,0.6580179892190373,0.20871532586619718,0.7041286586795442,0.3039992336924877,0.2842836824249647,0.5693346507289717,0.6062302184912168,0.4630654477584111,-0.14760219343546527,0.11034906361643203,0.39985698962243416,0.5164603877279573,0.6359711730791131,0.08913557862368754,0.548294243238255,0.7310142828023145,-0.03435675686163264,0.6906004541752122,0.34613471031637727,0.6199675602528073,0.2004197518387042,-0.13311436137813826,0.20802267643107558,0.3291438963715109,-0.10298940193409596,0.37448322179356386,0.18562046056833656,0.684179773828938,0.698739084564871,0.5241972798275355,-0.036521749754517795,0.55411032638945,-0.03129495449435703,0.011959595283369132,0.7119468385918399,0.256229125063828,0.08517398058591229,-0.14476512702755256,0.7193896855733354,0.316327255227969,0.10604785984452596,0.36002812773800075,0.550086258720958,0.1416143408389408,1.0,0.23293491061681948,0.6126916350899299,0.10549277787312171,0.4364065550856656,0.12289704388663851,0.668205946169307,-0.036982125340282404,0.5841782968114874,0.5872369703715571,0.609933141523184,0.5923461820102619,0.44266604705357254,0.5072944320249316
Temporal_Pole_Mid_L,0.03259726134718301,0.36577222960575234,0.21297305093185392,0.15105645643697035,0.28200701753873375,0.0566349518922648,0.06975556120704275,0.34550328136357167,0.18827502584462655,0.27402658230695426,-0.2036627308055331,-0.11989106199839801,0.21211964761542854,0.33854918854693355,0.28422122190709487,-0.04681477615685327,0.2317655482747775,0.368651834508908,0.1289773734219561,0.3761450419087346,-0.12890886012171204,0.35934325865359024,0.37432290043651284,0.035343171676772776,0.2929722218617894,-0.1824761982743357,-0.1866690523453155,0.06049934062052851,0.026305538326209597,0.4473951011986514,0.3039084052612857,0.3071065408905299,-0.10559493805718279,0.34084453232327383,0.08122637145446339,0.11781292895713974,0.4112498471324176,0.1454481950367926,0.07963640698847721,-0.2315910008046698,0.2573144667065776,0.24507712206526067,-0.14244550759684185,0.020066929401395966,0.34560866422698205,0.2638101492570667,0.23293491061681948,1.0,0.00851472791280463,-0.07293871545872738,0.21027540005399958,0.0021723506616952793,0.35249916148497795,0.003465995788805858,0.34360169329777235,0.3318893977941914,0.406576337414491,0.39636959566965346,0.3616923981742824,0.5007111710117933
Thal_IL_L,0.05495285724116711,0.3915793399859207,0.4172253921440094,0.0765388704471027,0.33628272371088064,0.19372359135320819,0.35891179030694903,0.3183126566274549,0.5659645635687608,0.23242024466505237,0.0880991552500233,0.18410529735773756,0.30297686871390916,0.3047122341235363,0.3392006634442133,0.23997773633508104,0.38720009636516056,0.48948013233498316,0.026057825248379747,0.4790460785129711,0.4148911039238783,0.2913414237976072,-0.019258150785854897,-0.257756956122535,-0.0493494269950759,0.6149915176797639,0.0692471120603941,0.08501635808519292,0.08773602801949448,0.40794599231394546,0.49401517989524857,0.311739756843496,0.09292135910782476,0.42716233136796006,0.01939528787040778,-0.10593882569868397,0.3733922312832287,0.20627268639240734,-0.06168755184228718,0.06395384809376502,0.44887954501005545,-0.03347193779532504,0.27833562136262957,0.3735471336956576,0.2866702052659632,0.2361297343796751,0.6126916350899299,0.00851472791280463,1.0,0.19391968507326354,0.5373474385109746,0.23311634472286474,0.3065559208618392,0.11475533539135757,0.2609272571863816,0.34003818515365514,0.3272433368671028,0.35892527699770743,0.15877659234911418,0.23947615869463781
Cerebellum_3_L,0.3131452780498124,-0.19607051449263038,0.151235776550053,-0.17669759034664093,0.12389999611997964,-0.0733644455126212,0.7989080914382392,-0.053986721136845425,0.16692815089949709,-0.3167376069193652,0.7642803850045952,0.7881103651589281,-0.4303899657995076,0.10483093969815313,-0.08017046569387645,0.7772438796797707,0.15513180122177775,0.08768917620131825,0.4938599595115247,0.05918556029366794,0.12445433362749697,-0.2279942201487777,-0.4670499165312675,0.04369517095955245,-0.6613979031166461,-0.27534040409760824,0.6314396102519967,0.16921751282800818,-0.038705716549173576,0.34624611575416414,0.0523067171156233,-0.3225024959681525,0.6879754170637636,-0.15160462056645643,0.6974762679223522,0.18249738659263295,-0.12456940579731535,0.1836653574492285,-0.23089567697921928,0.8503959515753844,0.2207185512070413,-0.6360870678626702,0.8021658658664271,-0.5193204770083042,-0.044870552828324126,-0.12313129920624136,0.10549277787312171,-0.07293871545872738,0.19391968507326354,1.0,0.5516212340820424,0.38398239850409105,-0.2407450597410856,0.7688084669978894,-0.17834218633033105,-0.23356747507193074,-0.27880407955115544,-0.4157621389809954,-0.13545255293012767,0.4070710871779503
Thal_VL_R,0.09257816797944671,0.25920523841227255,0.27208111780551697,0.1561221958954852,0.4237882066499344,0.11469965725381058,0.5482912951466392,0.32624556124607934,0.4318850528784824,0.057020949058503696,0.38714771244953156,0.5254749895283677,0.0681716791246311,0.3229440201120384,0.1544276603686451,0.4659804987780566,0.410265990021228,0.3973293539469149,0.4353651841180085,0.47342497883969353,0.28358720295226514,0.16670800750284653,-0.09458888666609651,-0.12439485891784953,-0.22559700044085426,0.12965825221967803,0.24577929643402163,0.3183933079357505,0.09034601397799108,0.6539322896209537,0.34281309313345926,0.08921872699301106,0.4238177208713178,0.1853375614533896,0.3813972190534021,0.16047951968757004,0.28716969440217943,0.3162905290802961,-0.09544835019603258,0.3714668053983611,0.4827937545680658,-0.16257217012018638,0.4434709809478387,-0.0952291240064964,0.26662976873728406,0.15951469781913993,0.4364065550856656,0.21027540005399958,0.5373474385109746,0.5516212340820424,1.0,0.26695733488120005,0.21853280939892958,0.4456000583971394,0.16494995450255315,0.21222766880469954,0.20592083441460574,0.13588764183539426,0.163207841786793,0.5092718318765578
Thal_LP_L,0.20827295507767601,-0.08569910350243821,0.09497274346705263,-0.12225212236162739,0.050380721281630896,-0.28354142143368477,0.35682644840916444,-0.1892695647010427,0.034269600980733915,-0.10983639382480129,0.27449602210993673,0.2983162774291088,-0.1316526709519879,0.04323004810875153,-0.08544613632852636,0.3902426007011238,-0.022839504316845952,0.08041196907820619,0.30025528760996073,0.0050462767230509825,0.1431334542814404,-0.13123466019294938,-0.23000956049228158,-0.050440643184226884,-0.40872967019626955,0.0035837809111299197,0.22310384064322508,-0.06957130526957461,0.11197215392454803,0.26927512418047017,0.0385887099664203,-0.07615942776714996,0.25773416844379404,-0.043225091866714166,0.23872072444089848,-0.05065444819318473,-0.029995221020482365,0.03493319802295828,-0.3290585288395606,0.3231859367961654,0.08603332012105744,-0.37618987587143965,0.43479677550913964,-0.17565898619199558,-0.09691391936759687,0.014565933042905713,0.12289704388663851,0.0021723506616952793,0.23311634472286474,0.38398239850409105,0.26695733488120005,1.0,-0.05410587318409375,0.4161162437002718,-0.03932191654697753,-0.13694369166633488,-0.1323928619899253,-0.11131791817925331,-0.2097724051609091,0.1595428177246855
Insula_L,-0.1467631790743275,0.8874836568951332,0.6436649006018048,0.5069173600095248,0.719349637785003,0.31384821325945506,0.07166495259989619,0.5332812213255779,0.5603990182693975,0.7938255084779872,-0.4805317079095614,-0.35548534894072603,0.6772103187368046,0.631196875349058,0.6929878159515003,-0.24009858431587613,0.5152378276027206,0.763860250081552,-0.14989109249586915,0.8330918189640374,0.22959745615575425,0.8274465097534781,0.5812646572165494,0.1841241356227009,0.5689391592340974,0.3401423756786115,-0.4963237726179683,0.4636422637943497,0.16087810845522058,0.5954087864803381,0.7431572302068927,0.7584713491773354,-0.32972843041559824,0.6598275242324343,-0.23422029225823335,-0.04529401394705467,0.8729728333476482,0.07446684892923255,0.1758976755221554,-0.47733351487793285,0.6176870752408906,0.6962316586238945,-0.2832480183141407,0.5810140731210346,0.6553128585839073,0.2755897739675921,0.668205946169307,0.35249916148497795,0.3065559208618392,-0.2407450597410856,0.21853280939892958,-0.05410587318409375,1.0,-0.34507418581578697,0.7535436808924917,0.8606492842391337,0.8988777956783747,0.847867634518739,0.7588625849126746,0.4259048428297171
Cerebellum_6_L,0.43703265539436575,-0.4417523213727886,0.007877705318212785,-0.10017398780853626,-0.22943956529625775,-0.15840101502057105,0.5483748054801745,-0.23590488830355452,-0.07848656166785498,-0.5467688930032714,0.8379055830572238,0.7198420785064196,-0.6201727585638954,-0.16453239798308528,-0.3486699381148915,0.8299960210204635,-0.10424510917130131,-0.21793562134478422,0.7446138620831294,-0.18449441199798217,0.3895135235101721,-0.517124040989363,-0.6209898335922611,0.013661456319382544,-0.7389291278325281,-0.37757778679647924,0.5664900116008612,-0.031223574922110257,-0.032443357979419385,0.16428805339368716,-0.26710334937278984,-0.5539114298021827,0.7465419736724251,-0.38004373571239913,0.43388756937174655,0.14675664478107114,-0.2975598948433478,0.1913750998481577,-0.32678982133158657,0.7476233808557756,-0.11994669469536318,-0.7944674003648766,0.8152057632137567,-0.6244401881275029,-0.23125777124352487,-0.2167746241108509,-0.036982125340282404,0.003465995788805858,0.11475533539135757,0.7688084669978894,0.4456000583971394,0.4161162437002718,-0.34507418581578697,1.0,-0.4987871911642925,-0.4883688550522356,-0.4833933535664038,-0.5622128451896085,-0.4617807086047574,0.2474191107845562
ParaHippocampal_R,-0.2253019470136758,0.8529869270791265,0.6249920352563824,0.09012240000353301,0.7920631144896991,0.14185323976805497,0.18714340291277454,0.47467604103457584,0.47238521382358356,0.8888133079618787,-0.6511946470510162,-0.3803713822041498,0.7994912511623071,0.7826932507713877,0.7545749556910479,-0.3503368255837129,0.40153631641821774,0.8233033958893367,-0.37573099373647567,0.7949853007433845,-0.13069792214257894,0.925662690049132,0.6054274031383694,0.02522970057039246,0.5268569410686395,0.432790378031621,-0.35208618501722777,0.33815538321481675,0.18300919871026183,0.5205339934175823,0.8155257622754462,0.8962428208840728,-0.5526271302507244,0.6503655386584443,-0.07591980633402975,-0.20440532761645677,0.8709290851678165,-0.17323615041045268,0.028362611393910116,-0.4251724220849481,0.6657288420466495,0.7059394692973333,-0.2814052342265655,0.5991649000826582,0.5070846058861757,0.21279674065553128,0.5841782968114874,0.34360169329777235,0.2609272571863816,-0.17834218633033105,0.16494995450255315,-0.03932191654697753,0.7535436808924917,-0.4987871911642925,1.0,0.8487224277654265,0.8716609139810815,0.8635993299686996,0.8553655813398292,0.43949843366708874
Frontal_Sup_2_L,-0.28560022736231827,0.9718235849341657,0.5398177353204543,0.4029975281013682,0.7787567024035214,0.23654837943463736,0.13897541369043107,0.611794096159124,0.7046523082019092,0.8548257821859591,-0.5543780470379818,-0.37667089788481056,0.7731804610012192,0.7014649510259579,0.7394590829801214,-0.3636142099202885,0.5738578720368588,0.8341728422364411,-0.2716654807519072,0.9107272837216569,-0.010140966612069029,0.876080454978737,0.6409037625570375,0.11353080798616502,0.6435581731898771,0.4492675625152478,-0.42905338421374517,0.43192130137386925,0.08425630912066957,0.5800351059535942,0.8127698459970579,0.8471079026436767,-0.4211639880841451,0.7460046802717478,-0.06324895107771968,-0.11182044133381934,0.8421871581871091,0.025229119826081576,0.26624388499889295,-0.4324715053899844,0.667932597613456,0.7618220260678671,-0.37915152088596143,0.6647905395230074,0.6518432374686984,0.37863095719514134,0.5872369703715571,0.3318893977941914,0.34003818515365514,-0.23356747507193074,0.21222766880469954,-0.13694369166633488,0.8606492842391337,-0.4883688550522356,0.8487224277654265,1.0,0.9676368900673777,0.8744003823905053,0.9032946062444414,0.3730269498816454
Frontal_Mid_2_L,-0.2389044240982442,0.9729393315758167,0.6134271175890155,0.40153275298120455,0.7585160663798158,0.29505988185489573,0.08700075211673657,0.6082041297092953,0.6105243774201013,0.8788913473638724,-0.6047602210852322,-0.4017046488222191,0.7874670773907329,0.7044380627918196,0.7358687121018246,-0.3711705351365619,0.5681427672672319,0.8428543336109928,-0.2504348243212677,0.9067178177492048,0.04175371897886312,0.9154945113701014,0.6553628666757222,0.10399486371650543,0.6677105176033696,0.44976972629672407,-0.5205110692067698,0.45814641423947466,0.19155671109825587,0.5616421573061772,0.8326965295342427,0.8768757442148137,-0.44243543506429767,0.7719448559520734,-0.14173554214245712,-0.07269944533215479,0.8946282156316417,0.030497631789729716,0.1856782940913502,-0.5232019325533933,0.6638659950500325,0.7963766506377418,-0.4088651285340811,0.677374868667328,0.6902050950997829,0.3164572762670926,0.609933141523184,0.406576337414491,0.3272433368671028,-0.27880407955115544,0.20592083441460574,-0.1323928619899253,0.8988777956783747,-0.4833933535664038,0.8716609139810815,0.9676368900673777,1.0,0.9206088816497524,0.8822554877820578,0.4121239123367365
Putamen_L,-0.24576827626650233,0.8880677294814295,0.6243196205494072,0.24975676510144795,0.6668889168050343,0.3052229457873603,-0.06424593687464505,0.47142952465255555,0.4962844740231155,0.8753729632128991,-0.7354226253875493,-0.5370958823615949,0.8876428158361589,0.6364150795963095,0.7000850294143259,-0.46439774059978245,0.4295508422898715,0.7659256743731934,-0.32905045004370126,0.7867959841756524,0.06734192434132169,0.9051036559412434,0.6221802496605054,0.015391108202590953,0.673509230939305,0.5822835117916546,-0.5877652699828146,0.29249913929019944,0.2565699253258462,0.4429039291677062,0.7879248730720773,0.8680644506157669,-0.6083657200351635,0.7200291816500644,-0.3367390962102751,-0.18506894007636526,0.8722602839903165,-0.08827711327404372,0.0774203490924307,-0.6694763859294813,0.5929968425996526,0.7871530651141312,-0.4538820342758458,0.7503580060604265,0.5476632364320257,0.32258042926110575,0.5923461820102619,0.39636959566965346,0.35892527699770743,-0.4157621389809954,0.13588764183539426,-0.11131791817925331,0.847867634518739,-0.5622128451896085,0.8635993299686996,0.8744003823905053,0.9206088816497524,1.0,0.7941531971641262,0.3136744929134681
Insula_R,-0.2807555699577875,0.8769280410437538,0.5354572389711606,0.2473478382390364,0.7510364137656087,0.2430714875901149,0.26405520964901014,0.517269749517978,0.5750899860198491,0.8382580062173167,-0.5394051481539214,-0.3939401315939695,0.729084586668183,0.7778835815345145,0.7282997422160367,-0.3465348851061121,0.48895333786332856,0.8012951823360962,-0.29469091551644,0.840881699989992,-0.17124373269450396,0.8624056533075114,0.6502951595211668,0.25522945345021675,0.5803585864237922,0.35818308063760884,-0.3464056356178482,0.4514905599760095,0.039552874071882675,0.5458422020602511,0.7898296528349532,0.8220018750678384,-0.4352140788024945,0.6612474405650656,0.022265352887419192,-0.09728639615111898,0.797467731284941,-0.11439412752149136,0.20026113081935087,-0.33404303603535734,0.6619333840115571,0.6974951620681008,-0.3175688964849343,0.5610709447974205,0.5818966205028901,0.29023033167796264,0.44266604705357254,0.3616923981742824,0.15877659234911418,-0.13545255293012767,0.163207841786793,-0.2097724051609091,0.7588625849126746,-0.4617807086047574,0.8553655813398292,0.9032946062444414,0.8822554877820578,0.7941531971641262,1.0,0.40507447214569753
Pallidum_L,0.03145106999362626,0.43240474129825424,0.5236773691879244,0.11246384379058487,0.5139680517515118,0.21802215127466437,0.49842953549069435,0.46516414336656653,0.44713777486046247,0.3166206527797533,0.10651709604284866,0.3027787153927151,0.0645943794348735,0.5338369875419237,0.48718631973691545,0.24888356279901228,0.524495197405485,0.612334204700412,0.10158775998516535,0.556694861217772,0.02065473104853037,0.434550500536563,0.05843950541828171,0.11216755483061736,0.052440682255153845,-0.14782277739843402,0.05328417919188455,0.491195887538872,0.05055664916297099,0.6282591960964767,0.5334556364917197,0.3272869839396105,0.20669646742620687,0.42824016251512687,0.351336611526543,0.25676206492957443,0.5050886690233556,0.33440146069986854,0.010441936316898501,0.16263614620626168,0.5797484235885878,0.11037523420333185,0.23088247295023687,-0.10845480375208796,0.4943195702317039,0.08526593242600823,0.5072944320249316,0.5007111710117933,0.23947615869463781,0.4070710871779503,0.5092718318765578,0.1595428177246855,0.4259048428297171,0.2474191107845562,0.43949843366708874,0.3730269498816454,0.4121239123367365,0.3136744929134681,0.40507447214569753,1.0
