,Thal_PuL_R,Thal_VA_L,Vermis_1_2,SN_pr_R,Frontal_Inf_Tri_L,Olfactory_L,Thal_MGN_L,Thal_MDl_R,Amygdala_R,Frontal_Sup_Medial_L,Postcentral_L,Temporal_Mid_R,Temporal_Sup_R,Frontal_Inf_Tri_R,Cerebellum_4_5_L,Frontal_Inf_Oper_R,Fusiform_L,Hippocampus_L,Rolandic_Oper_R,Frontal_Sup_Medial_R,Cuneus_L,OFCant_L,Cingulate_Mid_L,ParaHippocampal_L,Frontal_Mid_2_L,Pallidum_R,Thal_LP_L,Frontal_Inf_Orb_2_R,Supp_Motor_Area_R,Lingual_L,Thal_MDm_L,OFCpost_R,Cerebellum_9_R,Parietal_Inf_L,Vermis_3,OFCant_R,Thal_AV_L,ACC_pre_R,Cerebellum_6_L,Red_N_R,Paracentral_Lobule_L,Rectus_L,Temporal_Pole_Sup_R,Cerebellum_3_L,VTA_R,Cingulate_Post_R,SupraMarginal_L,VTA_L,Thal_PuA_R,Cingulate_Mid_R,Cerebellum_Crus1_R,Occipital_Sup_R,Putamen_L,Precuneus_L,Rectus_R,Heschl_R,ACC_sub_L,Occipital_Inf_L,Rolandic_Oper_L,Parietal_Sup_L,Thal_AV_R,Cerebellum_8_R,Thal_PuI_L,Thal_MGN_R,Cerebellum_4_5_R,OFCpost_L,Thal_IL_L,Caudate_L,Cerebellum_8_L,Thal_LGN_L,LC_L,Calcarine_R,Thal_PuL_L,SN_pc_R,Temporal_Mid_L,Thal_VL_L,SN_pc_L,Thal_LP_R,ACC_sup_L,Cerebellum_Crus1_L,Cuneus_R,Frontal_Med_Orb_R,Cerebellum_9_L,Thal_MDm_R,Occipital_Mid_L,Vermis_6,Temporal_Pole_Sup_L,Calcarine_L,SupraMarginal_R,Thal_VL_R,Occipital_Inf_R,OFCmed_R,Vermis_10,Thal_PuA_L,Cerebellum_7b_L,Frontal_Sup_2_L,Pallidum_L,Occipital_Mid_R,Cerebellum_Crus2_R,Parietal_Sup_R,Precentral_R,Angular_R,Raphe_D,Thal_LGN_R,Temporal_Pole_Mid_L,Caudate_R,Heschl_L,Fusiform_R,ParaHippocampal_R,OFCmed_L,Vermis_4_5,Temporal_Inf_L,Temporal_Inf_R,Parietal_Inf_R,Cerebellum_7b_R
Thal_AV_R,0.1031703709180189,0.39108077124380397,0.34359066097728325,0.24718504280266923,0.28180585667907243,0.3039015750614357,0.4780770570040854,0.23260360002735117,0.3970259490017595,0.3786635248444582,0.41562959134423777,-0.025389909003606236,0.11579802055762006,0.25642610489349243,-0.01239093929573745,0.4538233284606127,0.1294742004376905,0.3897116100649357,0.34762794388308604,0.3051120905479858,-0.07461825625729182,0.17675554961117765,0.3192958292433207,0.26642395889196213,0.37662703739229836,0.26695983435118514,-0.15230430688939073,0.10275207989840085,0.3576540474009624,-0.008756890378600786,0.41910933876454465,-0.05080693731234362,0.11074701492901254,0.29725457434401387,0.030809281976924768,-0.05725762996439585,0.6580218988210753,0.35212268520578494,-0.09014634927641094,0.36919132411530864,0.42084351195583847,0.1303030453475295,0.05139608805981548,0.04409620399429242,0.25829040637918865,0.24970174383424093,0.25716870928371516,0.2717712246216089,0.10333582062487949,0.41005851856163994,0.10313853045518612,0.026842918149418898,0.1683786337631671,0.475219794628144,-0.04782667726514821,0.40301871346459894,-0.1289937417860567,-0.05201993613378069,0.23794319036787515,0.3375958669552025,1.0,0.31037943129445944,-0.012006759460458634,0.2532564602764165,-0.05039751622890837,-0.014674684340625316,-0.17549326654709968,0.2676523895421257,0.056170044460552696,0.600983294209954,0.024114599164310403,-0.009253177078311501,0.15483590932044486,0.03894829317259579,-0.08972660652656701,0.08034614905465451,0.170430150529834,0.20156913283968458,0.5766201004703314,-0.0271388296317983,0.07490003806441703,-0.008952961863275384,0.1991564737094494,0.4048035542746357,0.019078613520617755,-0.03504122512548301,-0.16544691951564697,-0.0611764168368884,0.3844624091988471,0.08064222968537521,0.0925454014575352,0.3652153389172664,0.053151392659117745,0.30232240113626585,-0.1539163550793847,0.3460922855205871,0.4652291036388057,-0.049204191814161476,-0.12058465308378595,0.37829184246795333,0.3805179202316177,0.22531653323628859,0.06089803447311165,0.39116331824629597,0.19802543872677542,0.3808550685799234,0.41594571407104375,0.03245331976832697,0.3185320005949701,-0.30854273200647625,-0.05722926409806787,-0.06670612632613143,0.13456381640164333,0.3938347814954704,0.012881440546419189
Cerebellum_8_R,0.13009878496995733,0.47606936693675256,0.20063876351868662,0.15236556792877687,0.42673025424320926,0.12223137732887364,0.41954639467648985,0.44491281928206017,0.25217135132585167,0.3599567570445637,0.3936146213313468,-0.10704450916395038,0.1115514247468673,0.25296324805544196,0.13939527348689762,0.3116999481083953,0.4549086782238571,0.44478242964619913,0.21737071460414176,0.2766562190723638,0.06406371499299303,0.035365450020809215,0.4154712120080008,0.304775453192003,0.3144674479916301,0.41114090267167297,0.15381599786978134,-0.059583487757489575,0.3673395186289121,0.09640871491669609,0.3975487401407598,0.018463269348030185,0.10367931552304285,0.3456316826167229,0.04933592133177231,0.27809250732256796,0.25227265114149205,0.06819754507694172,0.14176123905229268,0.3872320435186152,0.3477036327737372,0.18061820223568179,0.1527997279617452,0.1577258242123582,0.2528944562857162,0.24311317467507298,0.3124020519444314,0.11511170413053176,0.3391633708559735,0.3937889228635843,0.18261075295090248,-0.011862541232991733,0.2994332871727265,0.3206068534718519,0.11693842187604793,0.32440196161294965,0.0077810910384183895,0.0037136196700049535,0.3067841114348185,0.2299641143946872,0.31037943129445944,1.0,0.2902422463535897,0.33068974836164944,0.06067429212703739,0.15539608144643413,0.2961308576271407,0.3775436002647327,0.3979552998145908,0.44211876714464443,0.194697993663658,0.16397537252586517,0.27763066105122597,0.13106927829153955,0.2631679659241503,0.38484685554542086,0.562848213917456,0.24434027582559797,0.31511805159929546,0.20673514684049643,0.11447993673830333,0.06438006954666746,0.1200766189825189,0.4128250268523151,0.20449373755677716,-0.030073359029914388,0.05466937716493151,0.014471016114121153,0.21867581534667144,0.35663670090715827,0.03735092592575382,0.006996474306357574,0.03694590095741319,0.3306280958629351,-0.053863513724553384,0.2749768341197305,0.36477585183661154,0.11566212602685688,-0.039840283910965966,0.18502144174011068,0.39920121187721314,-0.01890149113525891,0.33811414768909515,0.2609823782889607,0.23661688889700763,0.39264515948810513,0.36047873017592047,0.08158984474393223,0.2824982889035441,0.11378384426675812,0.06304366965054257,0.41227244455114026,0.06574771956449671,0.19981363813832345,-0.06976035349805734
Thal_PuI_L,0.8033180205785331,0.6351395788704693,0.20219577843121306,0.22704119794236405,0.6480849714233929,0.6605324180648869,0.4074445650845371,0.657834117606624,0.6825642469330873,0.7446493557926461,0.3346341245115288,-0.38617937414855397,0.16649537687839472,0.17622638541119104,-0.24097595050341353,0.5141286853981335,0.33628205518042364,0.751261179412476,0.5809722492070705,0.6647181187863208,-0.30573595679580795,-0.20232702408385494,0.7133102104843648,0.7360846694779908,0.7308752356940748,0.6984175521519616,0.05427458475216551,-0.499537881595218,0.7646331142412462,-0.08726346032316713,0.3157662558409945,-0.390150927116115,-0.23441818886326238,-0.021178816895413295,-0.3487035931353143,0.5066561936428813,0.06174697337953754,0.4502336142735138,-0.35110625228944387,0.440452040870171,0.6088880462031465,0.750338188567236,0.5561684247019322,-0.19623460376952467,0.44730512696535296,0.792478017244031,-0.12004799262717479,-0.11799271496920712,0.23792532151993043,0.7109001762346313,-0.4517006669587579,-0.5257738849393264,0.7784876723867177,0.40685054630485185,0.7275814831654495,0.5684885191792806,0.6200364836944585,-0.148296342195088,0.815914312888865,0.1054575495150294,-0.012006759460458634,0.2902422463535897,1.0,0.5472195050291094,-0.2971593381396533,0.552082667575166,0.6563131648196281,0.8145433444225267,0.14050461188335012,0.21096990589900902,0.5755385593738771,-0.1692455491578246,0.7193066344541504,-0.34290013233843025,-0.0758799584098686,0.8248400847866879,0.45032625556444694,0.06207878137951951,0.5377071087883853,-0.22551532195609297,-0.448406592318363,0.5114671734817643,-0.007638305613425403,0.42964433533212715,-0.1343234812163341,-0.2597168932860756,-0.45527022792717686,-0.47896266912098273,0.01445464980639977,0.22398331266501098,0.09307555557518536,-0.026215851732597155,0.34198138543219686,0.8199935647656555,-0.5365148254155806,0.7262282645560323,0.19982850524641282,-0.11639545906788124,-0.4195991277505414,0.16823485829367033,0.6793013104385381,-0.5491693332977645,0.6521393668377761,0.6298026671154068,0.2660713809704378,0.6994102547869574,0.6391503115131029,-0.2190779194706386,0.723832283768482,0.6545926988689819,0.039795507300705246,0.10711720860980714,-0.15807472418533328,0.01134826218095014,-0.4819802323765651
Thal_MGN_R,0.5727852661989956,0.5874578420139919,0.3256819272689171,0.34801518814793364,0.5222737621712925,0.5798578775580854,0.3426357793037807,0.5300195064325787,0.6328716880036381,0.6316626876065123,0.302664381287235,-0.18216917874239402,0.3230645050002962,0.32908892146388746,-0.12142961688329788,0.6086605542336428,0.3296358956914808,0.7067526871543683,0.684871633711722,0.5289105180039428,-0.19104948323449022,0.14343453090596409,0.659837373915014,0.6174873598576749,0.627141087416414,0.5690468850859817,0.04885578193668054,-0.23922292679655652,0.7032886501005462,0.08200991021563621,0.4120886762076759,-0.29839660225806885,-0.10725134952691985,-0.03827195846888582,-0.20740771168341687,0.45975747816624246,0.4237790955953999,0.3400370468526365,-0.1500854714779244,0.6255920114580555,0.5129393865003501,0.6179262964506638,0.48779874709240517,0.02797027539666856,0.38502741942976765,0.6540309965505979,-0.2094198132885361,0.17271046583143992,0.14481015941195416,0.6851511498672194,-0.2554278056667764,-0.38123030883865694,0.6152879647199612,0.29590707420393336,0.5352466111860747,0.49496026226421463,0.3473944066181012,-0.12562521512100275,0.6140670970328224,0.0006421856777217094,0.2532564602764165,0.33068974836164944,0.5472195050291094,1.0,-0.12141364978240848,0.345857020938494,0.28160859625773743,0.6743917381468937,0.06089476513312691,0.41979152298546774,0.5106930110667605,-0.07504547048800339,0.5096677951767529,-0.2856331731449704,0.031343836578750076,0.5491771085968773,0.33657000192330755,0.1342957549655267,0.4851938774173172,-0.09801530621635213,-0.35127727652917706,0.19662261918034327,0.057788781997860916,0.5320563751179825,-0.12883335817326885,-0.0741732774749323,-0.3451650075943806,-0.35101308344757387,0.0423402481126276,0.24236192258959918,-0.020493649175266315,0.09264058438107088,0.20366843293417974,0.634187494347017,-0.4358110874475075,0.6369040050873398,0.38929371141035507,-0.10981654129316369,-0.3172109570467451,0.06100174370074851,0.6340466895125592,-0.44732153368675076,0.6499731476794604,0.6732323707062206,0.27807010085200246,0.6890414217584555,0.5902745236091599,0.039662515177054,0.6590460271647994,0.30393849226442754,0.17237969471212988,0.012942549219037688,-0.13172918650758902,0.043470800313855924,-0.3473447561334101
Cerebellum_4_5_R,-0.505178739830306,-0.2411807951951229,-0.031137537901606466,0.08197745395846259,-0.229318292187357,-0.6000747791802347,-0.2722333122905967,-0.17847181672500123,-0.3434260240386555,-0.47801888306225443,-0.17281521668844685,0.8356626881871086,0.6420791372490458,0.6509058012879549,0.925970584872657,0.12455827209421808,0.4662352565859034,-0.28352719320314024,-0.04696120310222945,-0.627747921475668,0.8991328840565558,-0.0377572310952818,-0.24860239055078054,-0.40324032210665345,-0.5315172868999283,-0.13567231986358366,0.4277438615686784,0.4795911718201615,-0.2554632864699297,0.8822355689693833,0.4300879920402548,0.6183087293608922,0.5926328474445608,0.14313003606501226,0.8891592664632298,-0.24395720120171874,-0.04862216940547005,-0.8204031652501683,0.8795087884592309,0.02744206820034706,-0.30680230015661536,-0.5978834960100025,-0.20178021399634818,0.8001754352728312,-0.28889113919642956,-0.2597841269782442,0.07141584282791895,0.3004767053408414,0.33246849288160935,-0.1770745223614019,0.7845935107153762,0.794154836486019,-0.5891975069042581,-0.3104099831812895,-0.5801333640168729,-0.42859319983344013,-0.6138320787509093,-0.023630240636134225,-0.32874622760758015,-0.40642020091464826,-0.05039751622890837,0.06067429212703739,-0.2971593381396533,-0.12141364978240848,1.0,-0.5438162953347385,0.18242209674229481,-0.380122157461838,-0.16365826477039758,-0.35108015134544296,0.13025159485381396,0.8629773170165848,-0.5043723080374399,0.7066459358099999,0.8374815381984696,-0.04827194942569108,-0.1402042311805348,-0.24149430500992755,-0.4011804815767386,0.5636534106971441,0.6830348806904544,-0.480204327116432,-0.4265380246753649,0.17055359223646546,0.15931946450632545,0.7391797805253799,0.5007183370336927,0.8291605397963475,0.09495332353828886,0.4224153758817923,-0.3106320280317581,-0.40898789284389225,-0.7678608845858161,-0.336515611069483,0.5506818688364612,-0.510499931771421,0.20661288046432927,0.3870016079767293,0.7839768616421068,-0.5272693876634005,-0.1718806243475009,0.3721308014612022,-0.06580009027703194,-0.28518267713278994,-0.16430439147305356,-0.29372045872136965,-0.4309546027152056,0.9464957591617983,-0.42306933239694183,-0.33091588811897893,0.8523324454152484,0.2993979340751997,0.40629875969466084,0.00201798988025159,0.8185572913388611
OFCpost_L,0.5379044672487431,0.5467306295938582,0.07746577343538952,0.16003095755016777,0.42034375130596774,0.641125156725195,0.25828419342039216,0.39548809443151883,0.6262961209345457,0.610456744194277,0.28635901091285376,-0.5757370897550963,-0.12429738032372849,-0.14692339463275617,-0.47035808457842976,0.20603678665415778,0.1978421206139592,0.5698241062245606,0.3501869380026924,0.5551889423451202,-0.5417505525251773,0.04801385341167768,0.5846794934311081,0.7011161883555304,0.641331151796008,0.3395022575409114,-0.09825434891117045,-0.5028571046798389,0.5438097288097284,-0.4147593192149878,0.08084422390584936,-0.6519826540687406,-0.4126546812454104,0.11637866853293288,-0.571341087022818,0.6144070100611604,0.21867454021272514,0.5960820745865295,-0.5290603169548611,0.3292873665002376,0.4915659789156782,0.7661525303974078,0.4465100310497586,-0.3928340896745537,0.32222910962671736,0.5210260061098198,-0.1684129660568107,-0.0544527610399747,-0.11337800431615004,0.47980664251092103,-0.6157924713934178,-0.5794133455736042,0.7093674286148078,0.4003885946782814,0.7801487469319858,0.3787059508000818,0.7358380250444707,-0.16525844694887393,0.5921880480798717,0.3563396159042409,-0.014674684340625316,0.15539608144643413,0.552082667575166,0.345857020938494,-0.5438162953347385,1.0,0.31781588948805883,0.6576181019382353,0.2783651871200021,0.33218403142720687,0.3295723092869119,-0.46894854594556756,0.5745875682351311,-0.4407534999761517,-0.31178566265264585,0.5106565635766415,0.362247199664959,0.3500594188956241,0.44878953099073204,-0.2816941875068072,-0.47538426401578815,0.3642773895691737,-0.05901318608083585,0.14247391710318302,-0.08044658261865542,-0.5712667526882245,-0.47700539402052644,-0.6145773787808096,0.1293333143154953,0.038605936193435754,0.2439611572618762,-0.021401081208957957,0.5781313939020113,0.554918899304641,-0.5968129722318836,0.6060724488443847,-0.008071106679488665,-0.28651735549422597,-0.5526216468045766,0.46833627150872964,0.4867182821374843,-0.36635206909286405,0.4217700584498245,0.41525450363748445,-0.02439019878980565,0.48807566090585386,0.5545205586524504,-0.4375715785224939,0.6048602086793033,0.7687906064774731,-0.23901952370268062,0.1828615319276814,-0.37226007506366016,0.21743768951833753,-0.641493290205171
Thal_IL_L,0.3076274384666266,0.45628955821968853,0.19846827948260728,0.18147613923346492,0.5571685466382391,0.11264047196442015,0.3183126566274549,0.5585823142563757,0.24510029283760126,0.3915793399859207,0.38720009636516056,0.06395384809376502,0.35891179030694903,0.3897984478744643,0.29662724595552653,0.42009674934289704,0.4539147048412127,0.3733922312832287,0.3047122341235363,0.24961267574107648,0.19734121429676418,-0.257756956122535,0.49401517989524857,0.2963103059323084,0.3272433368671028,0.42509864347871934,0.23311634472286474,-0.1405096243964324,0.47623954148140957,0.2037789915450422,0.5166664201031349,-0.17095035377406848,0.1349726232511286,0.27470863463139444,0.20475001772823173,0.31389432176949783,0.08501635808519292,-0.03347193779532504,0.11475533539135757,0.3194277440698146,0.4395308075084207,0.23918441831520362,0.2802537680307405,0.19391968507326354,0.03326010537286371,0.42030889609272104,0.20627268639240734,-0.08799917621188637,0.3457109594114111,0.48948013233498316,0.0044101030612836226,0.029092309927582268,0.35892527699770743,0.2866702052659632,0.30297686871390916,0.20716532149901726,0.3735471336956576,-0.009183627943949514,0.5175794697824889,0.10664876025074901,-0.17549326654709968,0.2961308576271407,0.6563131648196281,0.28160859625773743,0.18242209674229481,0.31781588948805883,1.0,0.4232224758776916,0.08773602801949448,-0.05932109943517693,0.3070911581883278,0.23997773633508104,0.20678192818344213,0.18410529735773756,0.38528009464015733,0.7733619662499183,0.4004524596920965,0.19372359135320819,0.13972197358128846,0.026057825248379747,0.09292135910782476,0.29558932611151234,-0.06168755184228718,0.40794599231394546,-0.109188388447305,0.0692471120603941,0.09785740050199497,0.0880991552500233,0.22892483131596092,0.5373474385109746,0.02642712735765119,-0.5736146107302695,-0.0525948870951164,0.42304909069593344,-0.04416666385622632,0.34003818515365514,0.23947615869463781,0.05495285724116711,0.11243598179413918,0.03220604103084965,0.4972053083261411,-0.08979367083666596,0.42127525211494987,0.3392006634442133,0.00851472791280463,0.31885337082638293,0.2545943513189172,0.19235371914842533,0.2609272571863816,0.6149915176797639,0.3293400926679032,0.4148911039238783,0.01939528787040778,0.13465151861352,-0.015447594949720114
Caudate_L,0.8139518051179697,0.7607418633451504,0.30076585714298926,0.4009193294139695,0.7025157879453633,0.8252991686315447,0.5120132278903905,0.6852777151355176,0.8749897361621748,0.8837895476214986,0.43386244472480273,-0.4854961863477173,0.1596283206984234,0.23016401204652956,-0.3279880587324174,0.6315925595851318,0.44628611678697644,0.9002854813864108,0.7452944438188924,0.801316503685631,-0.4505329301573251,-0.04243815873952535,0.8482138564937032,0.9177203581817973,0.8891887474504115,0.7894058212765916,0.027968665043679904,-0.4739869467161041,0.861090879250807,-0.15672768979292984,0.4247986116061158,-0.4620114034623837,-0.3185989014328473,0.106556812757907,-0.45652654959214195,0.5712480370454354,0.2913187015466886,0.6567621868028738,-0.423641270659382,0.605673377383853,0.7116133016760618,0.8690611003863312,0.6650749742505426,-0.21119897705812826,0.5591777647963645,0.8350702044504619,-0.10517729702908178,0.07786337284600134,0.27292672390885603,0.8587565194287977,-0.5265751310239297,-0.5928290798454375,0.9120750954172487,0.5147161232076,0.8019184199816773,0.6958531917796069,0.6192499584379336,-0.15108895494272984,0.8792897368016854,0.28472768970267315,0.2676523895421257,0.3775436002647327,0.8145433444225267,0.6743917381468937,-0.380122157461838,0.6576181019382353,0.4232224758776916,1.0,0.2545446677645291,0.5341219718064939,0.6111148653601992,-0.29563851409421016,0.8055154286386459,-0.38225849892051855,-0.16610751393961873,0.7809509624262126,0.5169867332455553,0.15251303531990587,0.791039250295884,-0.24356444010833914,-0.5100634786236915,0.4723107671567412,-0.020140726258616126,0.5840450456501683,-0.07964957905565691,-0.38708638615263197,-0.6213000726268616,-0.6134393074795725,0.15958989552904224,0.2379006871147305,0.10690508161371623,0.20058903175021572,0.44730785544235024,0.887716379899452,-0.6650825660114804,0.8568391093686731,0.4365961655204184,-0.2056398482285708,-0.568784383828959,0.37108160671191326,0.7873050051387829,-0.491265357960432,0.679412652789667,0.7343666286413981,0.36165804712066235,0.9154179357798958,0.7866027075755194,-0.23077824507240757,0.9158842067725942,0.537254735815238,-0.027578642370627886,0.09343176729462381,-0.18210013564843336,0.24084157452197857,-0.5942260423606515
Cerebellum_8_L,0.013092782586126043,0.2801755057111972,-0.23114674265092927,0.11881920630964736,0.1605172068199399,0.11600613420773646,0.18524353597399792,0.0722435453130178,0.11070701855731083,0.18502556169831536,0.23333754927619813,-0.30156262587863814,-0.1559957725283273,-0.07192967115124849,-0.026104317779810624,-0.09766984079040214,0.30217071958225233,0.20495383211841625,-0.03179149671071745,0.07436219256515203,-0.11935697581298023,-0.09161622231965058,0.3265262765910928,0.2557704157836018,0.19155671109825587,0.07005247044766205,0.11197215392454803,-0.2815925356423825,0.1281792740953381,-0.15330371331572154,0.15427575421275574,-0.14806569925217214,-0.27881028315720746,0.4026592862082732,-0.16282204944141948,0.28563072046009247,0.21169161975816903,0.09991886921415913,-0.032443357979419385,0.24483537305504563,0.09844239728225225,0.15763022084529044,0.102883695937829,-0.038705716549173576,0.03465079145521287,0.1524952298382346,0.20550937775801337,-0.023419506810106554,0.06144836621342258,0.21324527734392384,-0.18533180372153626,-0.17406648474003425,0.2565699253258462,0.16340408395849926,0.1617474346601732,0.2201817777809991,0.1039966112569482,-0.1048932052347324,0.1483153478548123,0.30715606134502177,0.056170044460552696,0.3979552998145908,0.14050461188335012,0.06089476513312691,-0.16365826477039758,0.2783651871200021,0.08773602801949448,0.2545446677645291,1.0,0.3026955473670998,0.12115247689915187,-0.03506779733005173,0.1985954605103812,0.006172669226485443,0.05304876794079824,0.17958999968222747,0.26772031901610954,0.24521024862883983,0.1374750099991364,0.21333919130119602,-0.05202074024446411,0.1171066892243023,-0.26563147123021785,0.04165479761659443,0.43627280998178797,-0.24533147964084756,-0.08067315188600856,-0.16393996813314773,0.09341063927221147,0.09034601397799108,0.0033377369250676783,-0.10111406100799845,0.41971270963978835,0.16139348413359897,0.0700081973969798,0.08425630912066957,0.05055664916297099,0.12065273419762074,-0.3265162670638168,0.2799660345180381,0.14456493183343536,0.016405028384075013,0.06648525697904807,0.029819416382895047,0.026305538326209597,0.14284556578341065,0.2090230388189292,-0.19766394180079153,0.18300919871026183,0.23438735714107106,-0.07111837333176703,0.26172422660325323,-0.17202221184609182,0.23231764529659107,-0.2237809873739584
Thal_LGN_L,0.3073046614980062,0.5569213633093067,0.3722827151819268,0.34259825418212797,0.4601375093654068,0.544853595613054,0.6308478013874406,0.3746440359092549,0.5922605434142089,0.6329960899936271,0.4949278287857786,-0.41455105886778204,-0.04492352459506724,0.0940811913266561,-0.2656072531379446,0.3684511912404594,0.23523293453891217,0.6695791854581807,0.4350620574954329,0.58608460510137,-0.3789808502372972,0.24608738860413112,0.540983897306231,0.5772652714744068,0.6407329565755159,0.457516755055622,-0.20239914883758628,-0.09407449060737481,0.5210964578262636,-0.27081922157319677,0.3043094939112932,-0.3424617053860814,-0.18461564754214774,0.35711980173610847,-0.29452548210277313,0.19407464612519654,0.504892705768747,0.6194624629255403,-0.2825790821750789,0.5071611884574849,0.5705537049658378,0.43151795565587614,0.274066112885571,-0.156229004281879,0.3813155031432347,0.4545078267751262,0.2268734171785865,0.3140689118761507,0.03950835515950126,0.5498235425161462,-0.21260651205204636,-0.2760337546789449,0.5414280891043671,0.5965750902649823,0.3279603872809308,0.5704641335212498,0.2316446594117604,-0.07630382919527282,0.39579311010754775,0.5462607828758785,0.600983294209954,0.44211876714464443,0.21096990589900902,0.41979152298546774,-0.35108015134544296,0.33218403142720687,-0.05932109943517693,0.5341219718064939,0.3026955473670998,1.0,0.11710870957689547,-0.23173724374822793,0.5136878231370605,-0.20470058906079622,-0.25652869160361946,0.2938487551564505,0.4687153260163495,0.4344477921150412,0.707018012084374,-0.14793198830474277,-0.16159040317987686,0.20943985076706004,0.18176579885250058,0.41420813200009543,0.12748454233620224,-0.36965591505307177,-0.32686209415776246,-0.3677329006180256,0.3624174113452325,0.07542227469715046,0.13995019032478803,0.3797792027263848,0.32514067284074655,0.5080774940231789,-0.39956239980759495,0.5805520673690844,0.45462858542127327,-0.17360069867452518,-0.4375317853304774,0.6013763852501773,0.528694280725067,0.024518110774958843,0.31532151977892964,0.5576708493674863,0.35635257897757533,0.591078695615888,0.6027391169210379,-0.26383337606022933,0.5626160045065504,0.011157715266443506,-0.27619351563212335,0.04861897813032296,-0.13516446747403943,0.48046193869454196,-0.41126673845134526
LC_L,0.4827774734139575,0.39112843018772675,-0.1186712613394319,0.17822310828518398,0.2123286192563892,0.5128592512376512,-0.08379044588613992,0.2464240674396082,0.591100582391326,0.342196886890998,-0.19627550363934174,-0.13500265782276658,0.27549061040916784,0.2684316538644986,-0.025064826787628492,0.3945874057146428,0.6013728027554984,0.575684552030075,0.5538741183559882,0.2315400715739966,-0.08839389968783988,-0.10392257132281876,0.4136457319176906,0.6450340226354584,0.36979104012551406,0.43872514114057404,0.24366501300997356,-0.4432820039040093,0.43968593334498896,0.283913815634535,0.28254414688841284,-0.19427425256174086,-0.22644042597602582,-0.21744648560234367,-0.19842878855608342,0.45646487742091907,-0.03610621749791212,0.14382066920944395,-0.04115402269163359,0.3104948123055683,0.12751450778738227,0.5008224835053547,0.36309495334485714,-0.007429805495660981,0.3090294303871118,0.602513455313681,-0.542345647317557,0.14102427853319444,0.08126893986265135,0.4402148001460846,-0.2765707984837017,-0.376257318024636,0.47251775838646787,-0.0822661266305741,0.48627263337497484,0.15062855625915977,0.3113140746906721,-0.20545138718853437,0.549907488172681,-0.3553133371887053,0.024114599164310403,0.194697993663658,0.5755385593738771,0.5106930110667605,0.13025159485381396,0.3295723092869119,0.3070911581883278,0.6111148653601992,0.12115247689915187,0.11710870957689547,1.0,0.07624539343782491,0.5282717505422148,-0.2688199308314414,0.27185053173233714,0.5002765345902053,0.26986081069310186,-0.22678109536173813,0.31550150843019037,-0.018764841014039326,-0.45762251603300924,0.09213588912541736,-0.48155402478879544,0.25995454651548666,0.06603862785746391,-0.014277863972885019,-0.49972236668419723,-0.3363509778561918,-0.2702250041313755,0.09785495561847271,-0.1482009016580834,-0.0024808375624978053,-0.032144668616418674,0.6060519616701129,-0.5071489568780152,0.3254108310650991,0.1356884743388019,0.09302596105774939,-0.30404990092505174,-0.21383887423682066,0.2964240669226498,-0.6271039573498387,0.7040383932682065,0.4055567968832673,0.05167812803708507,0.535551870847875,0.33751963014776226,0.20431915938724138,0.5584573503479106,0.37302564496978113,0.4432613475092474,0.17765041435725315,-0.2706057554891329,-0.09429155800594739,-0.22486031406162926
Calcarine_R,-0.39660373223441364,-0.13911047051385206,0.02257257040098837,0.1445050366784721,-0.05239618166369253,-0.5051529853427773,-0.138694960305661,-0.12079887722668214,-0.2934450618964662,-0.31677295113004106,-0.03032047661482353,0.7592891085501359,0.6316052884689244,0.6324772568570346,0.8847337386368797,0.15061222147012587,0.4472812738726307,-0.16775935609697873,-0.020648804883195166,-0.4871292515218213,0.8853642409268224,-0.02561752614461879,-0.10365618227935791,-0.3392133788018127,-0.3711705351365619,-0.06339396051964712,0.3902426007011238,0.4517888018950526,-0.10197851939440047,0.824385953864954,0.5000332787123158,0.5977959064174091,0.5747201019752194,0.23607714457507722,0.8316247894366865,-0.268740124650666,0.03884848304225039,-0.6994338594275658,0.8299960210204635,0.13782728324927626,-0.16585643410261952,-0.4905105878087422,-0.12459090761371142,0.7772438796797707,-0.2781446770181476,-0.13884445411670807,0.1934161649596449,0.27377006576882323,0.3548017286542985,-0.05824284109285455,0.7268090019173327,0.7541802274971695,-0.46439774059978245,-0.13078725717666334,-0.49532962239066214,-0.2624173364938277,-0.5314420496361221,0.1816423501420497,-0.21067102322052714,-0.2689797350799241,-0.009253177078311501,0.16397537252586517,-0.1692455491578246,-0.07504547048800339,0.8629773170165848,-0.46894854594556756,0.23997773633508104,-0.29563851409421016,-0.03506779733005173,-0.23173724374822793,0.07624539343782491,1.0,-0.40883834989511986,0.6549886548151095,0.7966230433408116,0.06585627575496547,-0.081917934731757,-0.13917364094727444,-0.30638171207819337,0.5663763902397613,0.7285371301869035,-0.41926053878065916,-0.31856804468796496,0.26360773595054776,0.24193136521122038,0.6258611501963517,0.4828561004892475,0.8321102415153078,0.20624215461790554,0.4659804987780566,-0.3161908364753712,-0.3934229820723156,-0.5935450279871795,-0.22083613327942792,0.6010387666943705,-0.3636142099202885,0.24888356279901228,0.6648189014679966,0.706295141090459,-0.40914038161365207,-0.03524400886590582,0.4201745952037137,-0.06383791505327256,-0.23904745882522052,-0.04681477615685327,-0.19822601612705137,-0.30562229199162133,0.8025867852657327,-0.3503368255837129,-0.2828844164128768,0.762484617296391,0.29314073701143156,0.4659337428630041,0.03217469038505672,0.7255730226481253
