,Thal_MDm_R,Cerebellum_Crus2_R,Cerebellum_7b_L,SN_pr_R,Occipital_Mid_L,Heschl_L,Frontal_Sup_2_L,Insula_L,Cerebellum_7b_R,Thal_AV_L,Insula_R,Pallidum_R,Thal_MGN_L,Cerebellum_3_R,Paracentral_Lobule_R,Cerebellum_8_L,Vermis_1_2,Precuneus_R,Frontal_Sup_Medial_L,OFClat_L,Rolandic_Oper_L,Cerebellum_9_R,Thal_VA_L,Parietal_Sup_R,Frontal_Sup_2_R,Supp_Motor_Area_R,Frontal_Inf_Tri_L,Supp_Motor_Area_L,Caudate_L,Rectus_L,VTA_L,Thal_MDl_L,ACC_sup_R,Thal_PuL_R,SupraMarginal_R,Vermis_3,OFCmed_L,Cerebellum_Crus1_R,Precentral_R,Thal_VA_R,Cingulate_Post_R,Temporal_Mid_L,Calcarine_R,Lingual_L,Putamen_R,Angular_L,Hippocampus_R,Calcarine_L,Cerebellum_8_R,Precuneus_L,Cingulate_Mid_R,SN_pc_L,Hippocampus_L,Frontal_Inf_Oper_L,Thal_LGN_R,Vermis_7,SN_pr_L,Thal_PuM_L,Frontal_Sup_Medial_R,Paracentral_Lobule_L,ACC_sub_R,Temporal_Inf_R,Occipital_Mid_R,Parietal_Sup_L,Cerebellum_Crus1_L,Thal_IL_R,Thal_VPL_L,Occipital_Inf_L,OFCant_L,Thal_PuM_R,Vermis_10,Parietal_Inf_R,ACC_pre_R,Pallidum_L,Cerebellum_4_5_R,Thal_PuL_L,Vermis_4_5,Frontal_Med_Orb_R,Temporal_Sup_L,OFCant_R,Rectus_R,Frontal_Mid_2_R,Putamen_L,Olfactory_L,Cerebellum_6_L,Thal_LGN_L,Thal_PuI_L,Cerebellum_Crus2_L,Cerebellum_4_5_L,Cerebellum_9_L,VTA_R,Rolandic_Oper_R,Temporal_Pole_Mid_L,Postcentral_R,Thal_VPL_R,ACC_pre_L,OFClat_R,ACC_sup_L,Vermis_8,Cingulate_Mid_L,Vermis_9,Cingulate_Post_L,N_Acc_L,Postcentral_L,Cerebellum_3_L
Putamen_L,0.4429039291677062,-0.6936252092273117,-0.7049177948648129,0.2814557425290798,-0.11731973068165097,0.801103004528414,0.8744003823905053,0.847867634518739,-0.7485043706907093,0.29249913929019944,0.7941531971641262,0.7038993133438923,0.47142952465255555,-0.1835599499501165,0.7200291816500644,0.2565699253258462,0.23295040816476695,0.49981532595845946,0.8880677294814295,0.566703963026598,0.8584490099852148,-0.43415831771850694,0.7397624657066832,0.4807629957185686,0.8890710402704275,0.7966585035902861,0.7449588822673072,0.7786350257140275,0.9120750954172487,0.9143552591844561,-0.025396017568467807,-0.09250418016768344,0.8680644506157669,0.8098182727178165,0.08761802655410254,-0.638647754229248,0.5822835117916546,-0.669549746505661,0.7035495363334087,0.5152790354694301,0.8156661582986444,-0.31563642941573855,-0.46439774059978245,-0.3780026876655659,0.889250192684965,-0.18506894007636526,0.9051036559412434,-0.7354226253875493,0.2994332871727265,0.5476632364320257,0.7659256743731934,0.5185141713931803,0.8722602839903165,0.817686394897874,0.7000850294143259,0.673509230939305,0.1023986915815127,0.7406117910445833,0.84308665205644,0.6951760991100882,0.6221802496605054,-0.3367390962102751,-0.24576827626650233,0.3773823337559983,-0.32905045004370126,0.5923461820102619,0.6218749153914191,-0.10961389848685142,0.015391108202590953,0.6668889168050343,0.6016582246928752,0.21435639559374497,0.7871530651141312,0.3136744929134681,-0.5891975069042581,0.828552120571053,-0.2525498398362737,0.5545558611681968,0.7632728132668191,0.5841305746372862,0.8876428158361589,0.7867959841756524,1.0,0.8864761301681205,-0.5622128451896085,0.5414280891043671,0.7784876723867177,-0.15622642148922833,-0.5202144504631165,0.0774203490924307,0.489401253892978,0.6364150795963095,0.39636959566965346,0.6973201042194219,0.5929968425996526,0.8063613199478137,-0.6406086904860133,0.7413805676784992,0.5481320429784693,0.7879248730720773,-0.5991640339576202,0.6672767650998568,0.8753729632128991,0.4295508422898715,-0.4157621389809954
Olfactory_L,0.30695053133342765,-0.7494370990446808,-0.8188113469665868,0.24920839096824723,-0.07469055552561486,0.7279463146060097,0.809806835500741,0.7754719783843259,-0.7375998636003323,0.2761837608330215,0.8037204359227906,0.5747955885691339,0.33838278564935564,-0.2510707017768389,0.5561779038452568,0.11600613420773646,0.2100491421527894,0.3639780195742554,0.7928705823368245,0.548427574515606,0.728140808126866,-0.4730126273401221,0.6092408575103719,0.4188110038854253,0.7871230855833375,0.7132037708030158,0.5344078257531021,0.6722322128868604,0.8252991686315447,0.9085403032201457,0.05497760220648829,-0.18433674975147224,0.8881568045984637,0.7779055932892543,0.0026695609789641203,-0.6784743343841314,0.44646691584877324,-0.6787686297216408,0.5762308380973035,0.47102866634722784,0.7580658086431575,-0.4277310428657297,-0.5051529853427773,-0.39625507009451905,0.7870329972020548,-0.23276680992814283,0.837654279532912,-0.7751581163941885,0.12223137732887364,0.44429624958772945,0.6661300519786726,0.3461574230872771,0.8135715681207856,0.633518107565196,0.6437372936500587,0.6526533640565313,-0.0793272167724248,0.6130310829071545,0.7801409584537098,0.5776188237150397,0.7049963308418841,-0.38005245189655334,-0.2758738586020522,0.2815788499556699,-0.4149501814968144,0.3967489708926454,0.5145886822902432,-0.16633998512599987,0.11765546639815805,0.604915428488858,0.509777451946923,0.16978212449722013,0.8123989459436022,0.22655162417024854,-0.6000747791802347,0.8141933798604485,-0.28259097387916415,0.4444222243359324,0.5916745373945563,0.46147630415890767,0.8459172358020173,0.6910789124034401,0.8864761301681205,1.0,-0.6492637180631922,0.544853595613054,0.6605324180648869,-0.18468475210254107,-0.6146696686178578,0.016200338006036017,0.4443355329163191,0.6687293081300693,0.3347659451103499,0.612865302609639,0.4473279802512714,0.8526344628549561,-0.628354877136059,0.7261548246710938,0.5638132567463355,0.6711616300259937,-0.5866641001082452,0.5611180804321982,0.9281005862419645,0.25596153364652013,-0.466199954287409
Cerebellum_6_L,0.16428805339368716,0.7994318824162517,0.6661922021584459,0.14029181002339533,0.20662455836589036,-0.38232948865522337,-0.4883688550522356,-0.34507418581578697,0.7732971430591117,-0.031223574922110257,-0.4617807086047574,-0.08882112335231923,-0.23590488830355452,0.6912778164121122,-0.38004373571239913,-0.032443357979419385,-0.08341564858529901,0.0694852579493366,-0.4417523213727886,-0.3893974205823393,-0.3539567357507943,0.5934037814019562,-0.1901579683893966,-0.39561582019689356,-0.5774426830214286,-0.26609388278611384,-0.15402125729692642,-0.18386526936563388,-0.423641270659382,-0.6005307529896413,0.2953161872653095,0.43892700906188786,-0.5539114298021827,-0.531178822163909,0.2116343468549211,0.8274956157507503,-0.37757778679647924,0.7857057922905487,-0.1392159358303062,-0.1201733807948911,-0.33878068174900805,0.799240261662698,0.8299960210204635,0.7791691901038102,-0.47072439298169105,0.14675664478107114,-0.517124040989363,0.8379055830572238,0.14176123905229268,-0.23125777124352487,-0.21793562134478422,-0.06947178179104382,-0.2975598948433478,-0.1984405207135461,-0.3486699381148915,-0.7389291278325281,0.3805539892148503,-0.18378393935663276,-0.5738047951211043,-0.28000430190824566,-0.6209898335922611,0.43388756937174655,0.43703265539436575,-0.2940431530116764,0.7446138620831294,-0.036982125340282404,-0.03356444849828622,0.09183003373328275,0.013661456319382544,-0.22943956529625775,-0.5958618637211361,0.050571445862589444,-0.7944674003648766,0.2474191107845562,0.8795087884592309,-0.5252225661359615,0.7047305135406494,-0.45529829962047447,-0.0947423794041099,-0.22374650488173214,-0.6201727585638954,-0.18449441199798217,-0.5622128451896085,-0.6492637180631922,1.0,-0.2825790821750789,-0.35110625228944387,-0.0517252841203715,0.8814677648215576,-0.32678982133158657,-0.21279707839937417,-0.16453239798308528,0.003465995788805858,-0.3821915564138024,-0.11994669469536318,-0.7310581811787379,0.4654474752606925,-0.42820966524078835,-0.6227404005425828,-0.26710334937278984,0.7658021248122192,-0.049009879019120045,-0.5467688930032714,-0.10424510917130131,0.7688084669978894
Thal_LGN_L,0.41420813200009543,-0.4375317853304774,-0.39956239980759495,0.34259825418212797,0.12748454233620224,0.6027391169210379,0.5805520673690844,0.678651417220992,-0.41126673845134526,0.504892705768747,0.5744336876944948,0.457516755055622,0.6308478013874406,0.0002276545486514787,0.4538217853555298,0.3026955473670998,0.3722827151819268,0.4311313015911899,0.6329960899936271,0.41810133406415073,0.39579311010754775,-0.18461564754214774,0.5569213633093067,0.6013763852501773,0.5355547403481165,0.5210964578262636,0.4601375093654068,0.5536771709553908,0.5341219718064939,0.43151795565587614,0.3140689118761507,0.02597364791022473,0.5024425665145198,0.3073046614980062,0.3624174113452325,-0.29452548210277313,0.011157715266443506,-0.21260651205204636,0.528694280725067,0.5768988161146091,0.4545078267751262,-0.25652869160361946,-0.23173724374822793,-0.27081922157319677,0.5048094418979598,0.2766999832941251,0.6912868238910318,-0.3677329006180256,0.44211876714464443,0.5965750902649823,0.5498235425161462,0.4687153260163495,0.6695791854581807,0.5061691672103665,0.5576708493674863,0.5386636077691317,0.17875451064076425,0.32217889827534874,0.58608460510137,0.5705537049658378,0.47970744446913044,-0.13516446747403943,-0.17360069867452518,0.5462607828758785,-0.14793198830474277,0.45764361251051333,0.18658525714338334,-0.07630382919527282,0.24608738860413112,0.545925496402242,0.32514067284074655,0.48046193869454196,0.6194624629255403,0.45462858542127327,-0.35108015134544296,0.5136878231370605,-0.27619351563212335,0.20943985076706004,0.4461421899987453,0.19407464612519654,0.3279603872809308,0.5549287461204477,0.5414280891043671,0.544853595613054,-0.2825790821750789,1.0,0.21096990589900902,-0.1545799832195704,-0.2656072531379446,0.18176579885250058,0.3813155031432347,0.4350620574954329,0.35635257897757533,0.6780147727855215,0.531227842196703,0.5077824313117143,-0.3019998531477628,0.707018012084374,0.5185188712766928,0.540983897306231,-0.32993378809377444,0.3674988551390818,0.4918937928169688,0.4949278287857786,-0.156229004281879
Thal_PuI_L,0.42964433533212715,-0.4195991277505414,-0.5365148254155806,0.22704119794236405,-0.1343234812163341,0.6391503115131029,0.7262282645560323,0.6382377687700233,-0.4819802323765651,0.06174697337953754,0.5983175590344992,0.6984175521519616,0.4074445650845371,0.036743604586957364,0.6389090551274831,0.14050461188335012,0.20219577843121306,0.5295109426104329,0.7446493557926461,0.28364003841486474,0.815914312888865,-0.23441818886326238,0.6351395788704693,0.16823485829367033,0.737074033521631,0.7646331142412462,0.6480849714233929,0.7241135724771086,0.8145433444225267,0.750338188567236,-0.11799271496920712,0.09256308276864642,0.7645721457769948,0.8033180205785331,0.01445464980639977,-0.3487035931353143,0.6545926988689819,-0.4517006669587579,0.6793013104385381,0.3859883395361102,0.792478017244031,-0.0758799584098686,-0.1692455491578246,-0.08726346032316713,0.721438968423554,-0.3769117267744253,0.7123997236423711,-0.47896266912098273,0.2902422463535897,0.40685054630485185,0.7109001762346313,0.45032625556444694,0.751261179412476,0.7203143078659316,0.6298026671154068,0.3952202711848327,0.25607967013793465,0.9027583559761116,0.6647181187863208,0.6088880462031465,0.4295344019358058,-0.15807472418533328,-0.11639545906788124,0.1054575495150294,-0.22551532195609297,0.5983350013240639,0.8547257609934725,-0.148296342195088,-0.20232702408385494,0.62274236131995,0.34198138543219686,0.01134826218095014,0.4502336142735138,0.19982850524641282,-0.2971593381396533,0.7193066344541504,0.039795507300705246,0.5114671734817643,0.7029916433823277,0.5066561936428813,0.7275814831654495,0.7249201010152626,0.7784876723867177,0.6605324180648869,-0.35110625228944387,0.21096990589900902,1.0,-0.04843921230974767,-0.24097595050341353,-0.007638305613425403,0.44730512696535296,0.5809722492070705,0.2660713809704378,0.4557892580950933,0.5697013753952057,0.5625739752514713,-0.500601045751169,0.5377071087883853,0.31840992873897783,0.7133102104843648,-0.33902525330427896,0.7458400036893114,0.7337132176857181,0.3346341245115288,-0.19623460376952467
Cerebellum_Crus2_L,-0.013872080539743056,0.27325787548278924,0.3141883870871841,-0.16897239937924283,-0.38985249250524284,-0.030172069730455275,0.09300422939892045,-0.0963993085718191,0.1533236312374627,-0.05790635970476266,-0.006367814749739639,-0.1351197405032594,0.11543108040677844,-0.07777641098029413,-0.0029991781318384554,-0.35210781389108425,0.15946256811365903,-0.17160023668358018,0.010397600201133353,-0.07521939928240433,-0.06568271721611413,0.1461055343229001,-0.27567428534479343,-0.1496530390993199,0.18127657907004313,-0.003929685679704354,0.06222422845809467,-0.10366647750468275,-0.23064276924181254,-0.13754910168130208,-0.21344235910709686,0.019033869082371774,-0.17139285153418138,0.019309159580384632,0.009793396646896057,0.0945292618617173,-0.11215752704026383,0.13013166662206105,0.014652239585138232,-0.10025942025350373,-0.1688494417666215,-0.16524757240926172,-0.02693469546173118,-0.08351503426737981,-0.05161149445383167,-0.04603956592315258,-0.18029233151907637,0.14472451093292302,-0.22879153746403336,-0.030426623382306842,-0.13903145336644523,-0.1815087369846949,-0.21605249774679663,-0.03880386854067613,0.0012129023587313817,0.20644983701117214,-0.2531287583272437,-0.1054205549569208,0.11491112998440915,0.01743002199992764,-0.04222084439671099,0.27489138201142793,-0.1169639496706391,-0.15852936487705613,-0.042681808120255606,-0.18889119977549718,-0.19563370579312767,0.25985670744201667,-0.0007228220298647806,-0.06343043816962105,0.07095333147900713,-0.3380425728570417,0.002478914928868927,-0.1802867676899548,-0.1267482392713449,-0.2525889910200383,-0.19321718124371118,-0.001116867155999647,-0.2482890393852603,-0.24887316164921502,-0.16032569436040053,-0.03591927300064398,-0.15622642148922833,-0.18468475210254107,-0.0517252841203715,-0.1545799832195704,-0.04843921230974767,1.0,-0.03749204078642244,0.5182046826492103,-0.0646011310263869,-0.2337250885741928,-0.10335853927083982,-0.11672832615736581,0.019925766683030494,0.07385296879812063,-0.14607929573301462,-0.02892244846649672,-0.29833155440727566,-0.18398632055677056,-0.07135452430844699,-0.12493548821669437,-0.14161633711091717,0.05620152133995883,0.0011992054081354734
Cerebellum_4_5_L,0.2717568924654455,0.8048937053574055,0.6773904751435775,0.2260956512621747,0.16485759204376566,-0.3122169432949221,-0.39914983931078174,-0.3138687116060858,0.808265593713089,0.10408344739872008,-0.37800720735938,-0.059791572338496836,-0.09290351589731737,0.7402244924758535,-0.22442157365704696,-0.026104317779810624,0.1066420127334969,0.23643083644856244,-0.3440047997010378,-0.4873659141196922,-0.2337698170263953,0.6668709071406113,-0.13106176925643237,-0.3729278707615038,-0.5099643457103384,-0.1441232882356047,-0.059107774734605344,-0.03267288779818914,-0.3279880587324174,-0.5794442312174819,0.3062014818153785,0.5178524574837023,-0.463862705139425,-0.483743252415492,0.31159552219892905,0.9403254032519607,-0.284781911019323,0.7982868001443629,-0.01075448398993114,-0.05332775898797487,-0.21855130831030356,0.8334214007998143,0.8847337386368797,0.8547569768147166,-0.3389102631829863,0.20848792128411145,-0.40238225264030053,0.8818489956421669,0.13939527348689762,-0.10627804304236362,-0.048670746768719186,-0.11451397655996498,-0.22728169022297035,-0.10834024142173093,-0.20871286149491527,-0.7696214458613576,0.4021189368636558,-0.04563415748767983,-0.5452408622341176,-0.1437955751274817,-0.6149974605898186,0.5539704249735131,0.4112421253424348,-0.199192807328866,0.573097583340255,0.12515056339556377,0.12529145939798805,0.02180723802845865,-0.03578117006723798,-0.03419096602185914,-0.5943011722092483,0.12862148214850466,-0.7716708312046432,0.32774419255550535,0.925970584872657,-0.5236643207087662,0.8160130543163648,-0.4239933340425208,-0.03255377270741593,-0.20251461883222027,-0.5626127093833125,-0.08103834220775084,-0.5202144504631165,-0.6146696686178578,0.8814677648215576,-0.2656072531379446,-0.24097595050341353,-0.03749204078642244,1.0,-0.3023266931703275,-0.27731735310416433,-0.05979501596995027,-0.11887155564518816,-0.3174114996447673,0.09268352556981473,-0.7000997413043349,0.5239767178026947,-0.3223312087740223,-0.6335013897890889,-0.09226599974198972,0.8092130896449184,0.10679664775875497,-0.4789791196427475,0.08093280797366417,0.8994466313510018
Cerebellum_9_L,0.10551461682386047,-0.07685503028165756,0.051974063835859466,-0.10391566119026775,-0.37875608519536835,0.17018795450420435,0.26624388499889295,0.1758976755221554,-0.2096609919155248,0.13685276575848934,0.20026113081935087,0.029566979711175584,0.42840343359669975,-0.17711129058387104,0.20705921573270222,-0.26563147123021785,0.37317643267174105,-0.10420437862380916,0.23678280852552944,0.19526268745867265,0.06357567736611103,0.0012424590291480497,0.021134667309270792,0.1995453073179737,0.366256575519966,0.11311556033804827,0.24455472677552953,0.01339759219341863,-0.020140726258616126,0.02397676512540939,-0.2326467841251517,-0.07038752064353586,-0.0019897140416808377,0.12719317941632785,0.1403243327097228,-0.1660288934506986,-0.1117414918572586,-0.095067153986294,0.16642870454534256,0.180551108116148,-0.12330432888842392,-0.4089181954934989,-0.31856804468796496,-0.4025408976456837,0.14264561007241403,0.1199160236136638,0.10744247521694332,-0.12522379912906878,0.1200766189825189,0.2637969025272241,0.017977220607696444,0.10636019982191224,-0.0019761518552798025,0.19046055177523152,0.18659163953039878,0.5026235686955753,-0.16222713721479418,-0.07140862546046449,0.38369597967145,0.26053818278285734,0.19817030625845,0.11238836687196405,-0.2285543385204828,0.22621594799610098,-0.32199775052993285,0.08517398058591229,-0.27187184473137266,0.3530754716566056,0.0798302526353987,0.07016216280758879,0.19626488232156836,-0.1153629251626957,0.3306352788907037,0.010441936316898501,-0.4265380246753649,-0.025917514899811214,-0.5337883082452771,0.1114949549683532,-0.07349209795109893,-0.18938560735512713,-0.018829383394042224,0.10420381021232017,0.0774203490924307,0.016200338006036017,-0.32678982133158657,0.18176579885250058,-0.007638305613425403,0.5182046826492103,-0.3023266931703275,1.0,0.11150057295014,-0.10029641388659824,0.07963640698847721,0.2220111417375004,0.09273272096182142,0.24604786914829252,-0.23900463695684127,0.18224929046165525,0.17646063420155422,0.0038237950932375657,-0.28022736663205494,-0.1426368584796679,0.0208463716222395,0.323856305518136,-0.23089567697921928
VTA_R,0.3341761374745935,-0.3182796269112888,-0.4438336259590303,0.28515685556487513,-0.16606347816176417,0.5391351157760198,0.4965394062514128,0.4920950323690249,-0.3531270980976285,0.08625692987683821,0.4352257689561978,0.5262562562259425,0.33670218612113767,0.04526174113961637,0.36152989568055705,0.03465079145521287,0.13439049705027833,0.29268087024625106,0.48901568549755314,0.19726794340203868,0.49669478737912964,-0.1467959573236181,0.43069808014592914,0.23889296209606006,0.5000115487904219,0.4657094257932429,0.3469214206974841,0.42636491726236314,0.5591777647963645,0.49148607151423157,0.17287635853408104,0.11584631306267015,0.4750951044581026,0.5139680889431532,0.08273742581527574,-0.33192971968834944,0.16032002058853906,-0.2711982767015843,0.4661887406478381,0.3828322555413875,0.4758400060211244,-0.23902590705876733,-0.2781446770181476,-0.1467938777123442,0.40057710288206794,-0.17674350429714997,0.5322712586084435,-0.39462579900498546,0.2528944562857162,0.33515886213135865,0.43549230478090345,0.40060206467400394,0.5540165448264474,0.4054392125061748,0.47391989863408646,0.42829363797024356,0.18060828403499296,0.4609307939857536,0.5166989766565426,0.4219443860698523,0.31993036843965983,-0.07290472236313472,-0.261025992600445,0.11837239723858442,-0.06206199832798697,0.3661183623275221,0.34303091842611694,-0.16093635748694918,-0.1047344128437155,0.5033739043506762,0.3257352308586011,0.08659055440322884,0.4322207587648775,0.31705246476980753,-0.28889113919642956,0.5419518380945854,-0.1095945756015983,0.2517517125996745,0.42912472943503704,0.28776090694800827,0.3846504551818405,0.47187833496824455,0.489401253892978,0.4443355329163191,-0.21279707839937417,0.3813155031432347,0.44730512696535296,-0.0646011310263869,-0.27731735310416433,0.11150057295014,1.0,0.33546250475751943,0.31183389102781606,0.41848011398968865,0.37609589034912694,0.4223447363209789,-0.29669869936046994,0.48931703663832105,0.2341044938516729,0.3974646116400752,-0.19576812528725185,0.4102769615630737,0.4625689362885734,0.23058347639610738,-0.15824611294664906
Rolandic_Oper_R,0.6140965032429012,-0.27921218062332864,-0.5202051118543757,0.45090377383829683,-0.04743020525279124,0.6305273822450279,0.7014649510259579,0.631196875349058,-0.2554298551610415,0.38758478047831957,0.7778835815345145,0.7104649673778853,0.3496195174941028,0.2758922572451274,0.4404739032999929,-0.03179149671071745,0.4908696674922119,0.5313405223016914,0.7043628630271246,0.2635465715877776,0.6656764231663114,-0.09590889758891624,0.5911900488790633,0.14792001002596158,0.5827722566139912,0.757661772829676,0.5459127117273711,0.7378500521326691,0.7452944438188924,0.6341075571851152,0.25395552153541645,0.18907088133397454,0.7771494888821248,0.6150004722811463,0.20426932947934898,-0.1259807452401088,0.2765493991085169,-0.19904691482190937,0.6762096257839513,0.5503206934000199,0.7281111455816129,-0.05677689370742984,-0.020648804883195166,0.1120886137017947,0.7139786689797754,-0.1819713303796263,0.6902357683113842,-0.3264815203574292,0.21737071460414176,0.3896137331641283,0.7824010795616356,0.2768301514066119,0.7556964697517029,0.6571207159755312,0.674222250000324,0.21325034974733614,0.09653525268323156,0.6848321559077919,0.601595971103811,0.5610411589303472,0.4843148961205327,0.018710478079770273,-0.09969422596356035,0.14382767767922827,-0.17049867314588046,0.5164603877279573,0.6581076549822021,-0.18453974363962883,0.12720653381593183,0.7110167067339089,0.09946240218426707,0.26754437252790886,0.43944862962840336,0.5338369875419237,-0.04696120310222945,0.5852512103567296,0.21867724338539443,0.29122663055483494,0.5438291682079331,0.28985726522949645,0.5699861374216862,0.7842746489229695,0.6364150795963095,0.6687293081300693,-0.16453239798308528,0.4350620574954329,0.5809722492070705,-0.2337250885741928,-0.05979501596995027,-0.10029641388659824,0.33546250475751943,1.0,0.33854918854693355,0.43681272336759575,0.5717725296274346,0.5447753764479979,-0.4692218817800405,0.6501397491211955,0.2498836696547062,0.722988845327298,-0.10881455006420612,0.7139947583647897,0.7499016727302747,0.340299031306246,0.10483093969815313
Temporal_Pole_Mid_L,0.4473951011986514,-0.18598651825400034,-0.19743454715515532,0.3510316028658712,0.06314801257687058,0.3467138719349867,0.3318893977941914,0.35249916148497795,-0.26210327740547756,0.06049934062052851,0.3616923981742824,0.6336094990500454,0.34550328136357167,-0.005942934562139812,0.34084453232327383,0.026305538326209597,0.18907610232928165,0.34407434492475786,0.36577222960575234,0.1974350903984321,0.29684230272658635,-0.06457126044726229,0.367272996891466,0.3120677551447423,0.3321017133392676,0.3322002033003841,0.40099383787118653,0.2983002217709173,0.36165804712066235,0.3127758649214614,0.11919235140733014,0.16028132167082965,0.3071065408905299,0.3631509509849811,0.22917041171846886,-0.18722861119522272,-0.1824761982743357,-0.12636487781529265,0.3444838468693688,0.29399314958952344,0.3516001121959919,-0.09471589646001373,-0.04681477615685327,-0.018001782171239794,0.3370434764571641,0.11781292895713974,0.35934325865359024,-0.2036627308055331,0.23661688889700763,0.34560866422698205,0.368651834508908,0.28245378116181225,0.4112498471324176,0.4024315674908563,0.28422122190709487,0.2929722218617894,0.12956814918427037,0.3824389303302658,0.4010515937881846,0.3494467271128861,0.37432290043651284,0.08122637145446339,0.03259726134718301,0.26929255725631673,0.1289773734219561,0.23293491061681948,0.24741971016389708,0.0005316640215146049,0.035343171676772776,0.28200701753873375,0.1445141617127061,0.2680696567126914,0.24507712206526067,0.5007111710117933,-0.16430439147305356,0.38099680414513803,-0.09571277898932147,0.33356724032451524,0.2543354973886612,0.12057361021623716,0.21211964761542854,0.3761450419087346,0.39636959566965346,0.3347659451103499,0.003465995788805858,0.35635257897757533,0.2660713809704378,-0.10335853927083982,-0.11887155564518816,0.07963640698847721,0.31183389102781606,0.33854918854693355,1.0,0.3589046758965115,0.2573144667065776,0.18885377665512065,-0.25640652640517414,0.40850193140670665,0.19129628829713474,0.3039084052612857,-0.23856220679005175,0.26555657314945075,0.27402658230695426,0.2317655482747775,-0.07293871545872738
Postcentral_R,0.48275355764915395,-0.412745699302751,-0.4439151489456847,0.3631098889604462,-0.014764365104338957,0.7227249668080232,0.7235884289006144,0.7408619858440749,-0.4878938873255172,0.513926395182989,0.662303177593775,0.5331228756656029,0.6084672106653328,-0.1907269349041178,0.8120363727914643,0.28735213802106235,0.33482313516953754,0.6956197599950171,0.7969049005514123,0.5299167800339957,0.5856076737096181,-0.16924507984963577,0.6528091180305933,0.8885903901646808,0.6876186115158864,0.7162826544305142,0.6579116812070694,0.7531547117318071,0.6593009489456699,0.6528027847111341,0.18001380721822496,0.006961176639151087,0.6278365069553115,0.46477843687270837,0.6823314210422677,-0.3643748281829599,0.3516979785319082,-0.3801577252305476,0.7985906807826891,0.6151748543022424,0.5589329005396377,-0.3144285533983504,-0.3449841654497986,-0.34283464652171897,0.6934312315894328,0.3651584736018945,0.7675019116929286,-0.4163849799615218,0.3242053714814503,0.8945889489017281,0.7026327899922367,0.5312656426953936,0.7027859991774027,0.651480657142803,0.5771205966535735,0.6330712080969294,0.2187346341691903,0.5139012396450477,0.7090667470404295,0.8832124136061581,0.5968678642322829,-0.11644203563483507,-0.28937560969495146,0.7934750001578839,-0.1585583426835409,0.5305908183078271,0.32933322837918083,-0.07515638837395215,0.12335260577076562,0.6084308831632749,0.5476216815839299,0.7094032722694533,0.6650127894046536,0.40637873632760557,-0.4928997097168186,0.5386370237100985,-0.29185803425839124,0.3680006608343104,0.6199547337729876,0.43952767964891826,0.555386777672401,0.7102743402564713,0.6973201042194219,0.612865302609639,-0.3821915564138024,0.6780147727855215,0.4557892580950933,-0.11672832615736581,-0.3174114996447673,0.2220111417375004,0.41848011398968865,0.43681272336759575,0.3589046758965115,1.0,0.6489912182066477,0.593220570081034,-0.3881919941513002,0.7292937857948683,0.3865945619171351,0.7307225477410436,-0.35788938341032767,0.4654590307989071,0.5922835726598527,0.7463982728051874,-0.21677769538237912
Thal_VPL_R,0.7130796884015981,-0.16541819352054662,-0.24821275971975493,0.5075794002701722,0.003884021934725797,0.6713171207222818,0.667932597613456,0.6176870752408906,-0.19374783239579182,0.5049533133495471,0.6619333840115571,0.6104896461161141,0.6402908024035754,0.2374475878746702,0.7352428629699681,0.22098068271868276,0.5350381129305307,0.7665204358347285,0.7239493941091161,0.09321000499842151,0.6295882656978545,0.011048817927424745,0.6096183181873239,0.3914046936565173,0.6122854243172192,0.7831240174639281,0.6509071238827825,0.8174798922566809,0.6823567952657896,0.5166035513627236,0.32636627255934486,0.319573523514002,0.5572762028949443,0.5100613340273268,0.4996155095745346,-0.0003468442543094267,0.33546178060291415,-0.11282502368825004,0.8198311529030052,0.5485716905709351,0.6567958575828945,0.05954223194823493,0.05556018187258675,0.17515875736113856,0.713250676346954,0.08722769393829875,0.7496689251848663,-0.13543852399796422,0.40592934566838607,0.6892144611498855,0.8152271443165776,0.4365784440017,0.7313073552157017,0.7146046306354695,0.7150018606144666,0.3239372314524824,0.2629236649935079,0.7220373648747095,0.5332803135416493,0.7982289652727367,0.23502961808362674,0.20135831694993353,-0.11568663110188379,0.42036536994528595,-0.10292347347654172,0.7193896855733354,0.6394338824104376,-0.1000269553525448,0.012801040842463772,0.8283667416314252,0.28105074063950336,0.4234568116118697,0.3370728318885541,0.5797484235885878,-0.085530508061018,0.4751475983713206,0.21678913625965138,0.22248204126761834,0.6418673345478025,0.4529092699597992,0.4615445832660721,0.7468834856641167,0.5929968425996526,0.4473279802512714,-0.11994669469536318,0.531227842196703,0.5697013753952057,0.019925766683030494,0.09268352556981473,0.09273272096182142,0.37609589034912694,0.5717725296274346,0.2573144667065776,0.6489912182066477,1.0,0.4341328158448733,-0.3239758178207279,0.6576929822217494,0.24251226321128797,0.8219831389580726,-0.14361017449069585,0.7342774315505003,0.5330108225821087,0.6873304822815348,0.2207185512070413
