,Cerebellum_4_5_R,Thal_LP_R,Thal_VA_R,Hippocampus_R,Frontal_Sup_Medial_R,VTA_R,Caudate_L,LC_R,Rolandic_Oper_R,Insula_L,Insula_R,Raphe_M,Paracentral_Lobule_L,Thal_PuI_L,Caudate_R,Cingulate_Mid_R,Rolandic_Oper_L,Temporal_Inf_L,Cuneus_L,OFCant_R,Temporal_Mid_R,OFCmed_R,ACC_sup_L,Cingulate_Mid_L,Frontal_Inf_Oper_L,Parietal_Inf_R,Angular_R,VTA_L,Vermis_3,Vermis_7,Frontal_Med_Orb_L,Frontal_Mid_2_L,SupraMarginal_R,Temporal_Inf_R,Occipital_Sup_L,N_Acc_R,OFClat_R,Vermis_6,Paracentral_Lobule_R,Precentral_L,Lingual_L,Cerebellum_Crus1_L,Thal_AV_L,Precuneus_R,Amygdala_L,Thal_VA_L,Cerebellum_10_R,ACC_sub_L,SN_pr_R,Cerebellum_4_5_L,Frontal_Inf_Tri_L,Occipital_Mid_R,Thal_LGN_L,Thal_VPL_L,Vermis_4_5,Red_N_R,Cerebellum_7b_R,Thal_VL_L,Vermis_9,Raphe_D
ACC_sub_L,-0.1623800521952333,-0.018565712546281227,-0.1489458916030378,-0.09365128147253052,0.008370547288064077,-0.0029769218693776016,0.008739159864266578,0.02480575776301704,-0.08908844417113136,-0.05690476188377897,-0.10129444650145862,-0.05057326387181201,-0.12931938812384822,-0.03780309961641887,-0.13046219827368788,-0.09043333483593718,-0.06790613237598675,-0.1531416244561799,0.0037085222288023825,-0.026484050344389474,-0.05921645864646744,-0.11498171927438333,-0.09341049216391019,-0.10112955658280726,-0.030060341014052763,-0.14792296929106005,-0.11692106516264578,-0.22072795797714792,-0.13726064456615034,-0.05963450204439228,0.16439666949649215,-0.133041833382001,-0.09189642146158324,0.06094445930793667,0.0025381952413760416,0.08020187770169504,-0.008109550640858658,-0.030805350719766405,-0.14374526019127534,-0.16272061936166224,-0.14320897340804042,0.07709984647791221,0.0013115832821782969,-0.15113901721564463,-0.036464306800406014,-0.07324345184864112,-0.1273389803611193,1.0,-0.07596877959967714,-0.10948092285783984,-0.1477656194282275,-0.0051447744849192675,-0.09090372374393722,-0.10931708323300075,-0.06965361147606937,-0.14155647114909042,0.04289263011300658,-0.0313419099985641,-0.03330157718793723,0.0006763804971244362
SN_pr_R,0.23565714908043955,0.03776482167498967,0.5549282661238059,0.615933054627399,0.447275222316398,-0.009812607438161335,0.4122601052809824,-0.19905869046522726,0.008810780014235072,0.3571058331870222,0.3702710503235353,-0.19162349613997354,0.288860723935498,0.13968737223074099,0.618594761244598,0.1713368255810879,0.29068917465964966,0.03117813997950738,-0.26373783204090684,0.10636982238194242,0.14801248830046923,0.277760214085636,0.46752991869221017,0.20343840502151175,0.3876896088118737,0.020516096375258013,-0.13208288043751493,0.09513472303324663,0.491037041667367,-0.4739915406628697,-0.12400902818817805,0.49227455382640617,0.09288833954466695,-0.0909239609735514,-0.31495237977736507,0.211638688244337,0.25952120670023804,0.48772113747598383,0.27290870592107164,0.40270533285480536,-0.058306747860170344,-0.35337259636847856,0.35751450880068925,0.194876517170285,0.7157393654255141,0.3629334576637237,0.1553969711930964,-0.07596877959967714,1.0,-0.07278197593175435,0.3326951121409279,-0.2031011626366403,0.22117972996888938,0.43833534304195115,-0.13821104218797584,0.25062803597713995,-0.12824960953042092,0.3824493558219396,0.24044910371569464,-0.2288608146736648
Cerebellum_4_5_L,0.8224243906305219,0.1324415392424701,0.0889171190761384,0.1763628277860234,0.19744009976675966,0.08304014279967802,0.24579613348761972,0.38708315192714987,0.5508279640773652,0.3939058387650679,0.4418493490178871,0.3871320754908938,0.530581395358135,0.38617761346558116,0.025588116107501193,0.7336142722568432,0.4004340318188737,0.6849691450798833,0.42339810502048114,-0.01714352874793574,0.7038235577215893,-0.05252308794929773,0.19293806296221386,0.7262194414051639,0.3519525519474968,0.4570309693679106,0.5879695003647719,0.25641922833039615,0.5631279477446202,0.3879124768056831,0.14330934732979622,0.28815160095686787,0.5421413765493825,0.33944970652135265,0.34987949933867096,0.010714365430371525,0.1565961905827639,-0.42265832414438936,0.4742205979580578,0.3809454575749977,0.8454704556765724,0.3753342218995384,0.15909660180460072,0.5797211156375027,-0.10424754814317312,0.09585002949226995,0.4502088159321266,-0.10948092285783984,-0.07278197593175435,1.0,0.3867171873138122,0.39521513386706003,0.6506172656183803,0.4049598763562497,0.8311214736056353,0.21470002972383606,0.2079321886310028,0.4092730731075156,-0.10312349602891777,0.15400832249295865
Frontal_Inf_Tri_L,0.45256688164463427,0.21874834596088225,0.49976054709743506,0.6831679749810664,0.5211536588839544,0.18304047215727218,0.5972958988434988,-0.06491677042188529,0.203065802367283,0.6410205809795001,0.5415740960300635,0.0720557294030376,0.6160854690270351,0.4367026772668429,0.6653348659103469,0.6355581569081568,0.6802076839293779,0.3849204515048199,-0.10209353415541374,0.09651954141311164,0.26272041690129544,-0.01783485198295279,0.6980865232769277,0.6132777773767566,0.8406811443318607,0.20012864775471031,0.18774780835036173,0.3534110441434355,0.7248359054848404,-0.01921604268429434,-0.13991023631768562,0.7357309482818931,0.36098113216347816,-0.1760715634992633,-0.29357412334620786,0.14181855896921086,0.24841123293794634,0.32181192780610174,0.617238324239875,0.7124890203932428,0.28449388744809356,-0.04475617197007628,0.6524363022026296,0.38794908762629327,0.46068556070273586,0.3661632074312079,0.2952938091600177,-0.1477656194282275,0.3326951121409279,0.3867171873138122,1.0,-0.21577258326751653,0.5394707227450399,0.5148874887789137,0.1769436224314458,0.3912928404296429,-0.07184990457822378,0.5106882625120732,0.352737193225737,-0.07386109761753926
Occipital_Mid_R,0.293333183476005,0.19757995000203935,-0.09474340411260612,-0.38158757444406793,-0.21809791539597675,-0.22495742946889125,-0.2423541149063537,0.3844924970480206,0.7323628726756141,-0.2580257323340718,0.01637118107045715,0.35466524600081983,0.08029155123183633,-0.25883405026955014,-0.39973504245292074,0.166510556914754,-0.2797409024557117,0.36605588037186537,0.22135860718631853,-0.05417944931286004,0.4269323825898851,0.2667720741590456,-0.3675253133175724,0.24229574793279143,-0.28366227546010503,0.4563157814648012,0.6438794404143656,0.04142629798386877,-0.13532648012547394,0.26048064592738457,0.1981709746898025,-0.2535579221094512,0.4755545255313666,0.4124572365224209,0.6287302971494423,-0.21692960999681515,0.22957639943145136,-0.7595708060222405,-0.15495288877365745,-0.024498445055060727,0.4249641498098362,0.26407518396102664,-0.42263298796468785,0.1751760287917578,-0.3166413552438441,-0.23028754323501144,0.32506575708028335,-0.0051447744849192675,-0.2031011626366403,0.39521513386706003,-0.21577258326751653,1.0,0.08625042125482178,-0.1981545853479324,0.37938720595628683,0.01194281443411572,0.3335534433514688,-0.006159481275431372,-0.6746030208876475,0.103477808304091
Thal_LGN_L,0.6597818782161425,0.1466930509337393,0.4016618880315892,0.36438478099747973,0.3839984793532331,0.09928122993173909,0.4819051272898222,0.3070767419665081,0.42669975393956616,0.7272199492858,0.6532392030068441,0.25245069833351447,0.43792288223641535,0.427225067667476,0.38311457987698144,0.6527210387481474,0.6717987293442202,0.6509326152728465,0.07468097069530487,0.1511737780099179,0.4011973994322093,-0.11842441040582705,0.4356414114808611,0.6896765784353135,0.4875409644802363,0.18727796157183135,0.12780690713333337,0.34300168317382285,0.6617661471620436,0.12012178578902391,-0.027589518457425723,0.3913800312030881,0.23866067410915584,0.09737938571943404,0.02221521036855399,0.17375716625954282,0.3559655357861143,-0.03728410988184684,0.36069317120363287,0.3786011291366611,0.6119747686258795,0.14610372081219408,0.357069655243214,0.30392038765408813,0.2877529216763644,0.20289527858861275,0.4404391581964411,-0.09090372374393722,0.22117972996888938,0.6506172656183803,0.5394707227450399,0.08625042125482178,1.0,0.5105317089028698,0.5104850297356298,0.5441456744226407,0.01391938531690422,0.5523667618614976,0.15679367930409052,0.04378187513757246
Thal_VPL_L,0.6135703514162388,0.07147339135001755,0.3956399587892506,0.6237389339210974,0.32419533638795067,0.12499786783724055,0.3922485008116743,-0.03782495089606434,-0.0050851352263437425,0.42531078597424105,0.3449512563712328,0.14079488467400256,0.7153070633587425,0.5822943615380028,0.4590754755551038,0.5485932637934808,0.4512164184128895,0.31984163539109967,0.02259259916209616,0.12800983821424158,0.3172979154184689,-0.13944702562318917,0.4409766471550343,0.5176442913612214,0.5689553382603458,0.09007870202047989,0.13473219074014953,0.16170853435874055,0.7356874517687894,-0.1727507914900588,-0.09439557586258991,0.6491586161658387,0.23942030998700226,-0.14149969869964246,-0.12984070013997814,0.10421945595785218,-0.04528939544000414,0.30445945358220416,0.6501005468565288,0.6599672688899213,0.38824106621218757,0.03817419481529747,0.4841114982365006,0.5973835509557948,0.40074506601155346,0.40219653903506397,0.254141865879346,-0.10931708323300075,0.43833534304195115,0.4049598763562497,0.5148874887789137,-0.1981545853479324,0.5105317089028698,1.0,0.39568953211859553,0.24281489047074573,0.11786870321261834,0.6360695210830184,0.2542090315529448,-0.04855228606179759
Vermis_4_5,0.7016578113023918,-0.2660773989511443,-0.19290112625741385,-0.060640008240028145,-0.0006374895672653602,0.2726197455741634,-0.11702988370797464,0.6363540792282149,0.38587199371151343,0.22602958067116843,0.2755431218069575,0.5124491153673093,0.39702491475705876,0.31166429504349974,-0.2190693207486884,0.568263949842117,0.2132259277128899,0.5350815253741104,0.49177076863383423,-0.004827447739650038,0.5625295782500956,-0.19706652995043206,-0.07975848567212784,0.5519744064800903,0.13070264990021396,0.19600672973019898,0.4264894746194523,-0.05199457057043694,0.34989931733498686,0.4910235219308778,0.05274016109667836,0.100071866453287,0.29023468882773684,0.2565575469451991,0.4704026090618675,-0.12519888765205103,-0.031624369418437895,-0.5190446655024216,0.28469244910641966,0.19419579884674001,0.8217037316925045,0.47784349066707776,-0.05398194220558482,0.4991247008549878,-0.2812083304182775,0.13667607889530528,0.25419030290383016,-0.06965361147606937,-0.13821104218797584,0.8311214736056353,0.1769436224314458,0.37938720595628683,0.5104850297356298,0.39568953211859553,1.0,0.1324393812312414,0.30965456565497956,0.09999501417439922,-0.27969698050410874,0.3646696978643953
Red_N_R,0.30147102757760896,-0.04655945860649567,0.22224576605313676,0.2282752441950263,0.5024300583199975,0.2549963571137708,0.2281824938046417,0.15407483352002055,0.2687494177739991,0.5333900359156148,0.6411247989144097,0.23993521676104693,0.06618246241725659,0.1655108826208753,0.4555901740488982,0.41909026297543567,0.39633294701045635,0.331306681542604,-0.07587940602544585,0.04576960000627321,0.11402948956955974,0.17136997440132037,0.28530592372455976,0.49607810289960574,0.22914096040234275,0.11496526500390217,-0.09893337245870545,0.09866523312775226,0.36110854270826265,0.07969481875861613,-0.036270796753924445,0.26581120671757824,0.03708070091814565,0.062073451422618296,-0.12287971093401678,0.02001588542903668,0.3827460633978763,0.1352153761694862,0.09403446807850095,0.15182563752439426,0.16387008289980018,-0.03042487337678434,0.13868396598400476,-0.01379647552074751,0.23109759799685226,0.29577725071288175,0.07470386380074771,-0.14155647114909042,0.25062803597713995,0.21470002972383606,0.3912928404296429,0.01194281443411572,0.5441456744226407,0.24281489047074573,0.1324393812312414,1.0,-0.15548652849864786,0.2796945662185625,0.17399483989190137,0.23564200392670243
Cerebellum_7b_R,0.24005099366503627,0.1932774777952077,-0.14031032457821668,-0.2648341580947428,-0.36200243424338163,-0.21346489723963852,-0.23790102297170332,0.1842750464911683,0.1899549843713827,-0.319963608303031,-0.19718550855265116,0.3053211989038469,0.19713910463856096,0.1260369346020366,-0.29302651835077864,0.12098116487624672,-0.1633213742100009,0.2596526472815112,0.14368434787454884,0.017742257175015316,0.02409456328405313,0.02402181672146502,-0.11148959975165225,0.10674618888843342,-0.19319235164889867,-0.004118968232054887,0.20630388357359897,-0.12627136203748454,0.0032896066690871768,0.2190458778702473,-0.04433042537595908,-0.04774730521300743,0.06854296066552769,0.320862818040533,0.3498655870775073,-0.17676637215486646,-0.27287746533746005,-0.3291256256071077,-0.0998986431914305,0.20626235119203026,0.2006192379642227,0.36623150009138206,-0.19467773541276875,0.10604457524867707,-0.2178972811080862,0.030465397547296564,0.2789019286045486,0.04289263011300658,-0.12824960953042092,0.2079321886310028,-0.07184990457822378,0.3335534433514688,0.01391938531690422,0.11786870321261834,0.30965456565497956,-0.15548652849864786,1.0,0.09752291634338431,-0.28369200207797024,0.02569702230254409
Thal_VL_L,0.5170173417994636,0.5854270490996515,0.614356136488928,0.56910886727013,0.42268767594282985,-0.20039860843315596,0.7182037524163012,-0.27045564047783094,0.18305193055698715,0.4747003682986193,0.40221250946896014,0.018251338214345294,0.5577504159134411,0.48120568178547124,0.5824739569302076,0.4933165286644315,0.5039920304394913,0.43406814754485884,-0.10017310727456519,0.12165187423610412,0.312455663559234,0.04943658665599444,0.5997758959123008,0.5354176357562014,0.5714082181010791,0.22682074775647368,0.16288270841925231,0.4917890524392753,0.6582450656273727,-0.21899181972901924,0.11396317887814342,0.5999986485354769,0.3346031371172803,0.02362793196386719,-0.1455958006260391,0.22266709826615233,0.19811037709022636,0.2077685634217718,0.46155312810979315,0.5945845831945326,0.2766892230265557,0.00026388151082833194,0.46764867448662734,0.3584879612026544,0.49913740034924187,0.1698985735960418,0.37108044895134434,-0.0313419099985641,0.3824493558219396,0.4092730731075156,0.5106882625120732,-0.006159481275431372,0.5523667618614976,0.6360695210830184,0.09999501417439922,0.2796945662185625,0.09752291634338431,1.0,0.207202327329382,-0.2057252503430931
Vermis_9,-0.04888838711807513,0.0004266970483047964,0.21231697058406002,0.4819455905310516,0.35341356012196545,0.13693435472978824,0.40437602672040185,-0.3180725562844329,-0.32038655993424126,0.4044334393824717,0.22505516049608543,-0.4185116054653161,0.035589757540946294,0.234125884778011,0.5089699928408589,0.11324070946452258,0.46114718431942225,-0.11731854574238579,-0.178012283503354,0.00360485115761102,-0.1248875517318828,-0.21915879450107423,0.4768937600931025,0.03383841281193488,0.4283706442007863,-0.12657906372492944,-0.28295561491570687,-0.014460469367342535,0.3612734829726653,-0.18212248969979336,-0.24554142286771333,0.34372569040058437,-0.13795518592053715,-0.11301480182654895,-0.5773991234639356,0.32102034806649876,0.03730448940909475,0.6943224429476724,0.34417214472001123,0.16530605839124374,-0.18044417731393592,-0.22783091108566866,0.5227239056258085,0.001980935794572012,0.3060856613850781,0.3736760098545837,-0.04100519668161504,-0.03330157718793723,0.24044910371569464,-0.10312349602891777,0.352737193225737,-0.6746030208876475,0.15679367930409052,0.2542090315529448,-0.27969698050410874,0.17399483989190137,-0.28369200207797024,0.207202327329382,1.0,-0.16381026008789687
Raphe_D,0.13810701015005558,-0.512821715277885,-0.49987768834046203,-0.34133328935411317,0.16926640882000732,0.45651066639276755,-0.34318077094515587,0.3127712332511343,-0.1312456462265248,-0.06749589208377078,0.1704952595136377,0.433882937709244,-0.07314655415922179,0.20740921617145522,-0.1756135657954216,0.16522617110653362,-0.16376985626203217,-0.06945268791810237,0.5118425713105172,-0.05806884107110307,-0.005308330260495717,-0.07433994781980262,-0.2937870977951019,0.23046165389828152,-0.08562494538119203,0.17538967449572992,0.0905575600436422,-0.40776800016048226,-0.18009859630484892,0.38067577250729834,0.031708985052069996,-0.05334883658787871,0.10080754119642947,-0.04487752435096924,0.4062156715216825,-0.20160949756895402,-0.16180079073783848,-0.26252671012681283,-0.08734501429254549,-0.07712249094038867,0.05014158014727931,0.5291437439989626,-0.2600848379884216,0.0034586764833838815,-0.5554226258251171,-0.01824216064509439,-0.45472490769221263,0.0006763804971244362,-0.2288608146736648,0.15400832249295865,-0.07386109761753926,0.103477808304091,0.04378187513757246,-0.04855228606179759,0.3646696978643953,0.23564200392670243,0.02569702230254409,-0.2057252503430931,-0.16381026008789687,1.0
