,Lingual_L,Cerebellum_4_5_L,Rolandic_Oper_L,Cerebellum_Crus1_L,Red_N_L,Vermis_1_2,Fusiform_L,ParaHippocampal_L,OFClat_L,ACC_pre_L,Olfactory_L,Thal_PuA_R,Thal_LGN_R,Frontal_Sup_Medial_L,Hippocampus_R,Parietal_Sup_R,Insula_R,Frontal_Inf_Orb_2_R,Thal_IL_L,OFCmed_R,Cerebellum_8_R,Cerebellum_9_R,Temporal_Pole_Mid_L,OFCmed_L,Angular_L,Temporal_Pole_Sup_R,Pallidum_L,Frontal_Inf_Tri_R,Cerebellum_3_L,Cerebellum_6_R,Parietal_Inf_R,Thal_MDl_R,N_Acc_L,Postcentral_L,Lingual_R,Thal_MGN_L,Parietal_Sup_L,SN_pr_R,Cerebellum_Crus1_R,Vermis_8,Occipital_Mid_L,Supp_Motor_Area_L,Calcarine_R,Thal_VA_L,Thal_PuA_L,Cerebellum_4_5_R,Vermis_6,ACC_sub_L,Cingulate_Post_L,Cingulate_Mid_L,Precuneus_L,LC_R,Raphe_D,OFCpost_L,Thal_VPL_L,Frontal_Sup_2_R,Cuneus_L,Cerebellum_Crus2_R,Temporal_Pole_Sup_L,VTA_R,ParaHippocampal_R,Thal_MGN_R,Frontal_Inf_Tri_L,Pallidum_R,Precuneus_R,Frontal_Med_Orb_L,Raphe_M,Temporal_Sup_L,SN_pr_L,Rolandic_Oper_R
Precuneus_L,0.4886473795256001,0.5747811103803951,0.08969517927747787,0.0499674866900513,0.24504937733620566,0.09426311407029533,0.5344462684740326,0.4411874082677184,0.041967235647400125,0.003062287972611851,-0.05403905456723253,0.21587530907798444,0.39518135746813815,0.21657178441451064,0.44676496259934595,0.7142469814734222,0.3498083253409235,0.23715326605126918,0.4983434927430576,0.1498591070534233,0.31617224163536883,0.1052795837718888,0.05373724878961563,-0.04845281328179656,0.24488523462441872,0.1508065616925265,0.08815974811847302,0.5588351259748048,0.36407228383625867,0.29558765462224473,0.6059989037315533,-0.01877649041015917,0.149598751637487,0.6295034276410764,0.5605369883550154,0.13425547449029954,0.7344282688667528,0.16815170135033353,0.1403412196959963,0.14001527116291732,0.4172283719215714,0.6193316226618989,0.4964262113443067,0.15259684541947977,0.21989919008222256,0.711250890202447,-0.06638545826054468,-0.1921386268437647,0.7679175815382074,0.5480290310901447,1.0,-0.11821212165978613,0.06440707688527557,0.08026906054032126,0.5817051023532208,0.41309796743167215,0.43958414602094126,0.37206839203235814,0.056673488444892936,-0.05342864391213972,0.3609052653164889,0.3571112656728089,0.4398137610077204,0.2212391987313783,0.9370183105414672,-0.012034154427417749,0.28114124244414446,0.39181180982873626,0.22799361687018624,0.22812549453624967
LC_R,0.5541754624425138,0.38708315192714987,0.17672771919140068,0.3215446782447904,-0.20951820108509023,0.647774325557585,0.03718755532436004,-0.35351615028245653,0.45809570276449796,-0.2966680309953251,-0.0942326359408058,0.1502006394932994,0.08910683892499405,-0.1092083856829454,-0.3362574703607624,-0.1718347387089449,0.16279596875234967,-0.2803250925153387,-0.019437260044117975,-0.182333965501398,-0.27999370014503294,-0.5303275236380286,0.34885169506882546,-0.3480044640899371,0.47097424847663927,0.44880223962745597,-0.1113147538018273,-0.25319969783260377,0.4703076107060375,0.5598232760619771,-0.10641108719913552,0.11792241666624047,0.03306489222811439,-0.023760688779707963,0.35749408957814244,-0.14993528350706392,-0.013828559304775388,-0.19905869046522726,-0.0074347638004309815,0.33401744233413144,0.3947961586053705,-0.24429776653427365,0.31401477050973226,0.17055207178477114,0.2069142958697507,0.22128886665027078,-0.5578315014561602,0.02480575776301704,0.04172602450325202,0.2755071002985037,-0.11821212165978613,1.0,0.3127712332511343,0.033785820680985595,-0.03782495089606434,-0.1108002571983822,0.2032796227547231,0.07180267907268324,0.03227844873269025,0.3911200220811158,-0.22825307100195785,0.020180235755979475,-0.06491677042188529,0.02157251212694672,-0.05183827626347773,-0.07401902483205887,0.3808056466974179,0.19247434403300756,-0.5397616779065452,0.4360028377687442
Raphe_D,0.05014158014727931,0.15400832249295865,-0.16376985626203217,0.5291437439989626,-0.40710273639237254,0.08328698843609338,-0.10382278116296449,-0.38037545461671857,0.47217650542152206,-0.44068708482785224,-0.10822872164669928,-0.002715665082043632,-0.2598259308892623,-0.10147180667437279,-0.34133328935411317,0.1547720929974771,0.1704952595136377,-0.4226063252760392,-0.09468610838152654,-0.07433994781980262,0.45952666461701475,-0.03456457374542553,0.22131506702331286,-0.1045509392605831,0.49611021381046033,0.18715716510767605,-0.41871135460906894,-0.23572856837095,0.07668371363316237,0.48268301970285393,0.17538967449572992,0.29580785650587366,-0.30931189594536324,0.06469251444798586,-0.0582976695707083,-0.3242608893910839,0.15868190875701804,-0.2288608146736648,0.3533173226038437,0.34605291026182733,0.3375114172239661,0.20045501047393696,0.4213783891753113,-0.01824216064509439,0.4276145910079861,0.13810701015005558,-0.26252671012681283,0.0006763804971244362,0.07681916765181913,0.23046165389828152,0.06440707688527557,0.3127712332511343,1.0,-0.14789046905379052,-0.04855228606179759,0.1346692602513616,0.5118425713105172,0.2591553777592623,0.05382894900870462,0.45651066639276755,-0.3474435458299078,-0.034887630825610416,-0.07386109761753926,-0.4077116781762707,0.0034586764833838815,0.031708985052069996,0.433882937709244,-0.16194479363338818,-0.23732600704222603,-0.1312456462265248
OFCpost_L,0.20201911790414062,0.2821034956724366,0.6611830560682884,-0.23901016476471904,0.07788235018686376,0.15690475987225638,0.42507486268840955,0.45868519347818765,0.20073482923010133,0.43224653276651875,-0.12562014971919466,-0.018727815683745225,0.3114849470013715,0.6851366086786117,0.44020428039262616,-0.12951665821925426,0.5030426066163464,0.5623661816625629,0.3548449358209285,-0.11951215582464518,-0.041792566827422384,0.1858777215404669,-0.27084655972857197,-0.09956057972017782,-0.2567554831745125,0.10796365820353397,0.6443323917037607,0.44019031653222546,0.12673147098862317,0.03768957675982943,0.13071352256882218,0.13110337655332374,0.313353409077431,0.20768492906663172,0.12557923067439938,0.17539119826432306,-0.2032074968008497,0.18821189233173494,-0.03778195245931417,-0.3854707957461225,-0.14325662409813966,-0.14104419925410439,-0.030798111875290867,0.1728513120174564,-0.14332549680995976,0.1763077716647333,0.2035346862184506,0.03162831991099737,0.13185233990883435,0.43369545045066427,0.08026906054032126,0.033785820680985595,-0.14789046905379052,1.0,0.1718267167834056,0.4980303701384039,-0.07045447088816595,0.19807885518966475,0.11052999632182389,0.17484059090492993,0.4431903611765512,0.2904707208125044,0.4964343586111191,0.4379713685715069,0.10500004631287821,-0.04241631675754861,-0.19500377669342223,0.48594640850357007,0.2711065892309893,0.1871989748101839
Thal_VPL_L,0.38824106621218757,0.4049598763562497,0.4512164184128895,0.03817419481529747,0.09364219177802575,0.17070212207633503,0.6149357859921951,0.5972800903552297,-0.14445550390524584,0.296624345555306,-0.08973132252535945,0.03501375870353109,0.569680652993384,0.34814215243004826,0.6237389339210974,0.12779111606619348,0.3449512563712328,0.10289490187830128,0.6695778660734952,-0.13944702562318917,0.10805219281036009,0.30588552230771765,0.0025689249914075253,-0.15639822230994074,-0.06685298277638396,-0.14031574556396634,0.42676879918105337,0.49472692330779516,0.2889541685647992,-0.008741393681187004,0.09007870202047989,0.2089009110043815,0.08984877711475328,0.704745469508298,0.2835401978723179,0.28814600050803735,0.2644518643823036,0.43833534304195115,0.06822098081062446,-0.05061147546698877,0.13584393616999677,0.5301908283273735,0.2104842129155973,0.40219653903506397,0.36160878371552974,0.6135703514162388,0.30445945358220416,-0.10931708323300075,0.5636725275986845,0.5176442913612214,0.5817051023532208,-0.03782495089606434,-0.04855228606179759,0.1718267167834056,1.0,0.37701003107982567,0.02259259916209616,0.1135680868441852,-0.1762271605831134,0.12499786783724055,0.4827450525258642,0.3547454567770254,0.5148874887789137,0.24317825767492363,0.5973835509557948,-0.09439557586258991,0.14079488467400256,0.627739595598625,0.32650151348945367,-0.0050851352263437425
Frontal_Sup_2_R,0.24527038253495168,0.46688257802222066,0.5070378949814424,0.029902342279198905,0.15424668792813684,0.051718580581253094,0.47535379639399317,0.49419718558068565,0.23329718034381292,0.2618422318282896,-0.14174261868334645,0.19527789566866172,0.4173095884352013,0.8225712702625312,0.5556666358402763,0.24723551648352746,0.6513513675603637,0.4977664284529054,0.3998710646900344,0.1670140282339856,0.5141272303615445,0.3036770704820534,-0.09303989434296037,0.03160858367829361,-0.137076832658904,0.18587627865137435,0.3966107174688039,0.6546704242170517,0.35199252631840966,0.15659510608237068,0.43769935656607484,0.2895797770672387,0.20274874930989584,0.5949054857305938,0.20635617719254037,0.06985398156445365,0.16063862040565952,0.2220717791824764,0.15159008205286298,-0.06320665940540275,-0.1546129151514573,0.5324932909072859,0.18235946890212104,0.32085499051311805,0.09929716072705654,0.5281036523656154,0.20896137535941844,-0.0993078716225178,0.5274157306496152,0.7202273165031292,0.41309796743167215,-0.1108002571983822,0.1346692602513616,0.4980303701384039,0.37701003107982567,1.0,0.17045504677386075,0.35941715337120583,0.06395972499854063,0.23022287058923604,0.5518612407855007,0.36199394869772145,0.5703955938639131,0.3551561633634689,0.42335710021419565,0.05934389856905421,0.13430371822405257,0.42865679540360396,0.49624395062112814,0.22365045894900196
Cuneus_L,0.28147928527173127,0.42339810502048114,-0.18981144119310978,0.3252965603770494,-0.10335407067888533,0.05297766892377685,0.13379762727263164,-0.25736281918142,0.4069996183572253,-0.30075821121698265,-0.025222460286998507,0.3386214387328055,-0.1740650864174181,-0.06318498095043808,-0.2415428994312354,0.5159065926184679,0.24430452705847458,-0.2534531345129625,-0.03389659259541432,-0.013916827076752522,0.4375540936533293,-0.15995743276189778,0.04340648432956684,-0.19350930601156066,0.6039183534128925,0.32818304018791067,-0.3453776561310326,-0.11279767752078053,0.204050715705383,0.5302910627545505,0.37813657465751077,-0.028283533563590705,-0.09123937050338744,0.1718750573873966,0.2332822370374062,-0.2663540672408249,0.5352946148906278,-0.26373783204090684,0.2102280487845296,0.3937714065539453,0.7137102132736022,0.26693739278158,0.688848772818676,-0.01788839033278436,0.4370506533848968,0.372405180166254,-0.3611837921763672,0.0037085222288023825,0.3143111222370793,0.2631581523815737,0.43958414602094126,0.2032796227547231,0.5118425713105172,-0.07045447088816595,0.02259259916209616,0.17045504677386075,1.0,0.4215219311598377,0.10422206739812583,0.1802518432744925,-0.20701420062980494,0.05013145826525881,-0.10209353415541374,-0.22525814404360378,0.45174522271141215,0.10217301890054682,0.3549245314831148,0.02243394306022657,-0.2362823961973884,0.026772465513752328
Cerebellum_Crus2_R,0.16497070029152267,0.37077111236779225,0.1146685496218628,0.10576622447006229,0.25387384937824936,0.20825893349068308,0.17886507495483173,0.08041231590422744,0.4414857345654041,-0.19013633435072688,-0.00024685902818619843,0.3567723297432512,0.02166921044146643,0.20890235387985423,-0.03206777940934845,0.34695102864987415,0.43053082065897336,0.052722783606108055,0.2025862747798614,0.013766717528082666,0.38585897986596357,0.00010588279513104584,0.14493080529709926,0.1367107130999389,0.3245838002732225,0.38406491408724835,-0.13469289369332607,0.16652565015210638,0.19242471340246753,0.4745479581639747,0.41212142998514023,-0.09986915901122034,0.019493431177242334,0.294379551104927,0.23800364103678295,-0.16574237108840378,0.28453506637380804,-0.19990750871842608,0.12664624328115606,0.2676506177694328,0.2749798575368528,0.4002131243659052,0.3089176549110376,0.00806206067613371,0.22495063399630597,0.4306150689159375,-0.2061319398303303,0.028062219688266006,0.23279574363306238,0.39155990259851914,0.37206839203235814,0.07180267907268324,0.2591553777592623,0.19807885518966475,0.1135680868441852,0.35941715337120583,0.4215219311598377,1.0,0.24915072077162606,0.05311462118931512,-0.030085379706108233,0.10861932863201083,0.26046797578253106,0.13150581548782286,0.2763556376754721,-0.10396767064812229,0.18008810009773796,0.19388425325388156,-0.019355020173813506,0.1376680303284816
Temporal_Pole_Sup_L,0.29556732994727075,0.28127451948635357,0.013284400430804099,0.28282705742508746,0.4428585976112983,0.1662108740598791,0.19386541990310974,-0.07100912638654451,0.42035433140753337,-0.17030391387407684,-0.14681454154739937,0.12214433453064935,0.1157895549313282,-0.04935400105783174,-0.20262897316767656,0.0690571907550494,0.13769925297779667,0.06535978569560616,0.14842362735858738,-0.11152685953647525,0.13289021406206214,-0.3188006930750781,0.05317615344365337,0.21795276662793275,0.24280929888210306,0.3816294672108754,-0.13666514164824564,-0.04630716841171431,0.2547092140518329,0.4638885200117153,0.1282926011656045,-0.42577067073260383,0.10028762104558349,-0.17246123624548837,0.3899581029870512,0.04560789302016527,0.020552568544248594,-0.39429019322221637,0.24755319252150743,0.15899493000654613,0.14763720015721413,-0.0059444559256473534,0.2730923630608902,-0.3877071422448617,-0.0936379448263118,0.08627185538472065,-0.340053932617518,0.05037209683924754,0.0773343907258033,0.09325258648086544,0.056673488444892936,0.03227844873269025,0.05382894900870462,0.11052999632182389,-0.1762271605831134,0.06395972499854063,0.10422206739812583,0.24915072077162606,1.0,-0.20369952943625472,-0.2707681217443763,0.1691517959057981,0.08968917609440237,-0.04148353149405383,-0.030009358873342475,0.16424719495215537,0.19876221995168783,-0.11943033525833142,-0.020735547360072985,0.2780371805169474
VTA_R,0.10804444368665819,0.08304014279967802,0.15131521787795815,0.23869666203799486,-0.6474789185142032,0.22875440256106883,-0.0011893742989812506,-0.06316992251808913,0.2069868501807238,-0.08956576818185752,-0.07125736553325876,-0.1153769096144443,-0.08979467507756253,0.10783974448131059,0.13066704352457265,-0.1694917075829673,0.19867039936887224,-0.2558816745433967,-0.055392064071884815,-0.10813914404312033,0.07991619023488394,0.27606877642169686,0.28225007823771303,-0.4657038806979103,0.0429715233596117,-0.17129501538905276,0.043314863304037096,0.023011143182138878,-0.01356829706449828,0.06868412168658276,-0.06446879388160184,0.5836841609980216,-0.2738817955273801,0.16720814528750041,-0.19751864997124552,-0.22820965399034115,-0.14204507457226864,-0.009812607438161335,0.2944543468730191,-0.12892517392754393,0.06351025101304326,-0.01295984416442121,0.057978283399128236,0.2845926881650997,0.20857272900477125,0.04802721546823678,0.12228608844284068,-0.0029769218693776016,0.08822921731719656,0.2442634714709971,-0.05342864391213972,0.3911200220811158,0.45651066639276755,0.17484059090492993,0.12499786783724055,0.23022287058923604,0.1802518432744925,0.05311462118931512,-0.20369952943625472,1.0,0.05873957135412662,0.05806145762083429,0.18304047215727218,-0.08633494999593407,0.01486243303035382,0.032177060615174655,0.2697471110691475,0.15328076157893053,-0.03630198159605587,-0.18275330007560325
ParaHippocampal_R,0.11781507907018,0.17532482454947393,0.4499582261326129,-0.4263450332027523,0.08984131954063782,-0.0570396840621229,0.38779487673347257,0.7964750900521511,-0.24949010008636802,0.46283291579479535,0.020078465860808054,-0.05444358936186565,0.6298834864246152,0.6375000336052389,0.8514930795967929,0.08632958916668246,0.5105770916607796,0.6926521741223082,0.38586908315864876,0.2837175033013326,0.004154940854807158,0.45028604677540823,-0.101102027335574,-0.11059019286338097,-0.48566100088198344,-0.15394438454337345,0.6983856890725296,0.7599142112538391,0.14161738091140627,-0.29961130852814033,0.26235015369478293,0.43152617538255655,0.31461731192455744,0.5296425913386741,0.11712569075378626,0.31609542385459083,0.03413644711965443,0.711847856279353,-0.14993913273199772,-0.36044344317593885,-0.3309486740354264,0.3097384634896843,-0.1400216944500441,0.4693873331820027,-0.13913387093467636,0.40603566519964257,0.5166773869847875,-0.12862144816101231,0.40468063531622067,0.41654195042778824,0.3609052653164889,-0.22825307100195785,-0.3474435458299078,0.4431903611765512,0.4827450525258642,0.5518612407855007,-0.20701420062980494,-0.030085379706108233,-0.2707681217443763,0.05873957135412662,1.0,0.33298445310698377,0.5295335681796044,0.6322203148087328,0.4125438109180529,-0.07942741963179825,-0.23075557449762937,0.4507542116623062,0.625009974981281,0.20483301124528555
Thal_MGN_R,0.4516129476693613,0.40267607898173946,0.4741967582415494,0.07909733277347952,0.18431484587869906,0.29837948061199854,0.4886674450852177,0.3737649966167601,0.17580913459239156,0.3562567124844744,-0.08254404255530724,0.1428170032439777,0.4827268094846427,0.34541360198382104,0.4273051024521685,0.07919143434106608,0.3348534070798395,0.28933298857785883,0.4361856638708368,-0.003685432034159809,-0.02147688143829168,0.0645403758051123,-0.17698528169682068,-0.034233118634374726,-0.07842194502231883,0.10343138340066518,0.38361787416361015,0.4116014756605405,0.2659454760082151,0.14416655524433897,0.17701201312271844,0.059202540986588593,0.0837715178715964,0.4199847764070454,0.35412911978132594,0.20868325577095956,0.09319657672754468,0.13733355540248524,-0.024635808763375615,-0.19281037363424208,0.048618409535654813,0.19435116381377293,0.270086356000483,0.08557798161491093,0.04926898631903543,0.35565673270970005,0.04195713968689813,-0.08833938943735571,0.38131499672895525,0.3945414824783981,0.3571112656728089,0.020180235755979475,-0.034887630825610416,0.2904707208125044,0.3547454567770254,0.36199394869772145,0.05013145826525881,0.10861932863201083,0.1691517959057981,0.05806145762083429,0.33298445310698377,1.0,0.4272704558291755,0.2834770594788536,0.3753380377351944,-0.05855003986392824,0.031092115943511894,0.4919887190530537,0.28456014806247554,0.20911160414446228
Frontal_Inf_Tri_L,0.28449388744809356,0.3867171873138122,0.6802076839293779,-0.04475617197007628,0.28574524603324,0.24523026926427183,0.5397098958891232,0.6624439385539078,-0.028939189163579522,0.2739970285888408,0.00034484801327136613,0.07853196913869466,0.5888884258340998,0.6499002884199968,0.6831679749810664,0.11716336695390235,0.5415740960300635,0.4767100476836107,0.5850468894350004,-0.01783485198295279,0.22458678607480265,0.3420340790518731,0.11886574739765311,-0.07339884967212314,-0.1567013474156313,-0.06126864793921568,0.6210622347724992,0.8005390382326631,0.30832350536662495,0.0025628872283128966,0.20012864775471031,0.1305762438396797,0.3008754407014679,0.7153369841091942,0.22944649720254606,0.33982536183677636,0.14621465095481806,0.3326951121409279,0.2496168157195709,-0.1966725655566899,-0.1427862389672677,0.4502241959460414,0.007872250673864456,0.3661632074312079,-0.06474059175576101,0.45256688164463427,0.32181192780610174,-0.1477656194282275,0.5815246891650976,0.6132777773767566,0.4398137610077204,-0.06491677042188529,-0.07386109761753926,0.4964343586111191,0.5148874887789137,0.5703955938639131,-0.10209353415541374,0.26046797578253106,0.08968917609440237,0.18304047215727218,0.5295335681796044,0.4272704558291755,1.0,0.6300106741397028,0.38794908762629327,-0.13991023631768562,0.0720557294030376,0.6600159948419302,0.5621784147205524,0.203065802367283
Pallidum_R,0.1556000693197965,0.16187894081176724,0.5683887813806856,-0.502266723358113,0.3112573782803065,0.16604935648129154,0.23684284971980546,0.59189127554907,-0.07372600381230388,0.30507952626958856,0.10832651478060616,0.1156252873615161,0.6103356407092154,0.5869450891530557,0.5554702373922092,-0.042032135640079966,0.5615406792867195,0.659474511451976,0.3583310267969885,0.18580987228965856,-0.16945899392851382,0.15380973472786197,0.14787029564123444,-0.10729118004798932,-0.33658580177278363,0.12972597018848822,0.718669936428908,0.675168100407413,0.2220827353721294,-0.11357031004483692,0.11507820875396238,0.16345467930078156,0.5599758175658985,0.4377300033542283,0.2027717338146303,0.2713700115750428,-0.040056563741066184,0.46931580105619375,-0.2276984613671403,-0.23937602503317526,-0.24017264656754714,0.16552388290258735,-0.11892265719393717,0.5349832942913627,-0.31253405496437836,0.3054740082988095,0.3218788478988359,-0.15902007817062713,0.3805617207713963,0.3471303584447937,0.2212391987313783,0.02157251212694672,-0.4077116781762707,0.4379713685715069,0.24317825767492363,0.3551561633634689,-0.22525814404360378,0.13150581548782286,-0.04148353149405383,-0.08633494999593407,0.6322203148087328,0.2834770594788536,0.6300106741397028,1.0,0.22996984797402245,-0.22894381481896278,-0.14180057731239026,0.4927034407924568,0.3835621068396418,0.415086650964327
Precuneus_R,0.5465720909780816,0.5797211156375027,0.12170014518614448,0.04415413292962419,0.13544165250142326,0.1092753878503622,0.5664273584459724,0.41689136227914736,-0.010070657120112405,0.07508769595952176,-0.05834361983965106,0.22882590581016693,0.3989912273931208,0.25602930986771577,0.49894407385020595,0.6690546462969749,0.32270173811213493,0.2604782317738925,0.4321001582069415,0.13064748555845448,0.23432436223000233,0.081533005965577,-0.0018495999404638723,-0.16248636255512117,0.18526367046138478,0.10978767892064559,0.1577309165373176,0.5600364692019331,0.3855983246501682,0.23358978093815985,0.5503699333845063,0.038322155395970274,0.1779327798529118,0.6184205270329447,0.5665285886905063,0.11683992009988002,0.7141967280490409,0.194876517170285,0.11689862664508482,0.09434326099001614,0.45576627410245835,0.5215427811283756,0.4957676293672109,0.2478384818515026,0.2504126102854361,0.6967732794690147,-0.062349398268149885,-0.15113901721564463,0.7142749872412846,0.5264955752539879,0.9370183105414672,-0.05183827626347773,0.0034586764833838815,0.10500004631287821,0.5973835509557948,0.42335710021419565,0.45174522271141215,0.2763556376754721,-0.030009358873342475,0.01486243303035382,0.4125438109180529,0.3753380377351944,0.38794908762629327,0.22996984797402245,1.0,0.005773720461651033,0.2717294083433065,0.42756996209439235,0.20877030537450458,0.24115440921812978
Frontal_Med_Orb_L,0.09443653655982628,0.14330934732979622,-0.1796059059922774,0.1851681048890027,0.04879329088740119,-0.12861608695021523,0.09107319606231155,-0.04573258535017232,0.11452490195055585,0.1358918911239106,0.0215754305136434,0.23089068936153534,0.019442738002071986,-0.028287998264847652,-0.027029030686310403,0.12474763157201278,-0.05808695769789467,-0.02588971084253715,0.021080074134272566,0.032956402858910425,0.19554332601484545,-0.10169358927063823,-0.24030545352243138,-0.06212449526486056,0.08199084163672062,0.033711241279829766,-0.1328105783134269,-0.01733141743022115,0.17725672980971013,0.06845484877179664,0.1751971298048587,-0.1614744821496415,0.04228727668424573,-0.09020592633048942,0.11039416003513093,0.04521792952856637,0.03290565641518637,-0.12400902818817805,0.021906429953970224,0.03295205979923932,-0.06461742212946417,0.018076048696490217,0.05272902029641416,-0.18981844019265437,0.1164043718364668,0.0497848455230265,-0.14459866654571513,0.16439666949649215,0.023634908117263848,0.052779789976275276,-0.012034154427417749,-0.07401902483205887,0.031708985052069996,-0.04241631675754861,-0.09439557586258991,0.05934389856905421,0.10217301890054682,-0.10396767064812229,0.16424719495215537,0.032177060615174655,-0.07942741963179825,-0.05855003986392824,-0.13991023631768562,-0.22894381481896278,0.005773720461651033,1.0,0.16612666223892217,-0.19839633179447375,0.012568896298342626,0.07066510291302178
Raphe_M,0.413927066167675,0.3871320754908938,-0.07705735211181006,0.48283138414211607,0.018345486375772657,0.22333531822956929,0.11807676777738269,-0.22620920360650618,0.36711112673062896,-0.28356804564948135,-0.15556159557599614,0.22612333231416126,0.1561523409521016,-0.062170858543179185,-0.18807031790592962,0.21443905916605868,0.1726537975757054,-0.22867952599232408,0.21311284426010757,0.04662058032675482,0.25949981752257134,-0.2829840006185001,0.27007484148391264,-0.09061357174274401,0.5038875636439316,0.3817147102503359,-0.2779994706973493,-0.014632245431552301,0.48096689153213057,0.5266491659539974,0.17394768377263972,0.003788860122591135,0.019919701181506672,0.1126608755301252,0.35958805687554984,-0.06527114283532219,0.31231451653302467,-0.19162349613997354,0.14666546023137508,0.5194384249310955,0.3804457788800456,0.21601528082157537,0.4465104797621156,-0.04251990384343515,0.28662182678335385,0.3492079088121169,-0.4527240511766715,-0.05057326387181201,0.3975444984925903,0.38357389956489396,0.28114124244414446,0.3808056466974179,0.433882937709244,-0.19500377669342223,0.14079488467400256,0.13430371822405257,0.3549245314831148,0.18008810009773796,0.19876221995168783,0.2697471110691475,-0.23075557449762937,0.031092115943511894,0.0720557294030376,-0.14180057731239026,0.2717294083433065,0.16612666223892217,1.0,-0.02350614086608687,-0.20613362913258937,0.26962755889992857
Temporal_Sup_L,0.5051884637153392,0.548748969307853,0.7928378295802374,-0.024515008401177187,0.19234796911618204,0.4590361741546901,0.672683455266081,0.5596812451814184,-0.07223004448826417,0.3553832036433997,-0.052556136184491,0.16876427024748733,0.5596318192761454,0.5314247528744197,0.5510657180384387,0.07770638006022597,0.4522571285885757,0.21248088825056202,0.5936425337769269,-0.26152588160545903,-0.0449608427896802,0.1655976331911205,-0.046251777781362274,-0.28856962931279967,-0.06696251153538539,-0.019229461887354294,0.6135559298886784,0.5235209514555375,0.39771395541408383,0.06594098911990495,0.060995574434563264,0.08470955360066958,0.20088430839351493,0.7558266874762288,0.3473300268377903,0.3155242547632317,0.1862419639516455,0.26096534228576834,0.006217016524134062,-0.2241950017997239,0.08363449933200967,0.292910814619071,0.1472562082809947,0.44325177487798306,0.09474837787680732,0.5806908622983771,0.18325533264045388,-0.0750705681161864,0.44136109288129166,0.5530420769910712,0.39181180982873626,0.19247434403300756,-0.16194479363338818,0.48594640850357007,0.627739595598625,0.42865679540360396,0.02243394306022657,0.19388425325388156,-0.11943033525833142,0.15328076157893053,0.4507542116623062,0.4919887190530537,0.6600159948419302,0.4927034407924568,0.42756996209439235,-0.19839633179447375,-0.02350614086608687,1.0,0.28738480396051785,0.19624297468421548
SN_pr_L,-0.15773613005983655,-0.028968106648497326,0.37155491195155493,-0.16908161552166912,0.19160634474276347,-0.2793903009027083,0.3210262722924004,0.6922629715856873,-0.2864050831051627,0.49174722241747215,-0.05544290848777235,-0.07626756873293188,0.39187026862403374,0.5624336553484672,0.7254103300594773,0.049870829193067866,0.35289591224218914,0.5468052708496196,0.3129702322578544,0.09257049477059746,0.2971188266961123,0.5911003398161632,-0.17922071391723504,-0.035367576425864265,-0.5278026552994773,-0.34869367110472266,0.5842386920306101,0.6511798392582907,-0.086550711386168,-0.4023977074722261,0.18248228553837154,0.17831557566453662,0.12915755171204477,0.45994072627864396,-0.1441468230277297,0.4013932188837043,-0.05658412815387743,0.5009688319605093,0.15866557314508578,-0.39451383476479795,-0.4623066391788537,0.3479814682150251,-0.2231980166156126,0.1695327442467343,-0.15863151992442592,0.1354477859098214,0.6170205705990165,-0.030823821819788766,0.33689534181430875,0.24824353348389527,0.22799361687018624,-0.5397616779065452,-0.23732600704222603,0.2711065892309893,0.32650151348945367,0.49624395062112814,-0.2362823961973884,-0.019355020173813506,-0.020735547360072985,-0.03630198159605587,0.625009974981281,0.28456014806247554,0.5621784147205524,0.3835621068396418,0.20877030537450458,0.012568896298342626,-0.20613362913258937,0.28738480396051785,1.0,-0.09522818326759344
Rolandic_Oper_R,0.5976788146420625,0.5508279640773652,0.235176964328494,0.04948499064675397,0.47845998146931856,0.42439099981696987,0.29234545594138356,0.06816766440892928,0.3573066398262019,-0.038738779223747265,0.017128337381925398,0.3992460965271712,0.519381928171676,0.27629416589467637,-0.0016802840980569944,0.2820626014789587,0.38138719393345705,0.48688473176932234,0.3072998943063508,0.2148850877658249,-0.1757315672840215,-0.5776929809827085,0.07883822590534238,0.05873092069949334,0.3650247892372404,0.7266852393800562,0.07472665089859364,0.37407081741840303,0.6796566307796154,0.5160448792747021,0.44719890605401613,-0.18726084359130443,0.44547283208738847,0.16049989031780332,0.7415887965826162,0.14361179114201555,0.34102872862508316,0.008810780014235072,-0.16627674496871234,0.328135707274839,0.20587710926864886,0.03905913240557986,0.25126958673507804,0.06606434226607448,-0.055211366829114476,0.47869681246670703,-0.496067376959877,-0.08908844417113136,0.29336016592399217,0.5278032017075583,0.22812549453624967,0.4360028377687442,-0.1312456462265248,0.1871989748101839,-0.0050851352263437425,0.22365045894900196,0.026772465513752328,0.1376680303284816,0.2780371805169474,-0.18275330007560325,0.20483301124528555,0.20911160414446228,0.203065802367283,0.415086650964327,0.24115440921812978,0.07066510291302178,0.26962755889992857,0.19624297468421548,-0.09522818326759344,1.0
