,Frontal_Med_Orb_R,Vermis_4_5,Temporal_Inf_R,OFCant_L,ACC_pre_R,Cerebellum_Crus2_R,Hippocampus_L,Cerebellum_9_R,Cerebellum_3_L,OFCant_R,Vermis_9,Calcarine_R,Postcentral_R,Thal_PuA_L,Thal_MDm_L,Vermis_1_2,Frontal_Inf_Tri_L,Vermis_8,Thal_Re_R,Thal_AV_R,Rolandic_Oper_L,Cingulate_Post_R,Temporal_Inf_L,Lingual_R,ACC_sub_R,Paracentral_Lobule_L,Putamen_L,Thal_MGN_L,Temporal_Mid_L,Thal_PuM_R,Red_N_R,ACC_sup_R,Parietal_Sup_R,Cuneus_R,Thal_PuM_L,Temporal_Mid_R,LC_L,Calcarine_L,Cingulate_Mid_L,Temporal_Sup_R,SN_pr_L,Cerebellum_9_L,Occipital_Inf_L,Fusiform_R,OFCpost_L,Heschl_R,Lingual_L,Temporal_Sup_L,Frontal_Inf_Oper_L,Thal_PuI_L,Thal_VL_L,Precentral_L,Fusiform_L,Thal_AV_L,VTA_L,Occipital_Mid_R,Frontal_Sup_2_R,Frontal_Inf_Orb_2_R,Temporal_Pole_Sup_R,Thal_MDl_L,Rolandic_Oper_R,Thal_PuL_R,SN_pc_L,Angular_L,Temporal_Pole_Mid_L,Parietal_Inf_R,Hippocampus_R,Occipital_Sup_R,Cerebellum_Crus2_L,Olfactory_L,Cerebellum_8_L,Thal_Re_L,Precentral_R,Cingulate_Post_L,Thal_PuL_L,Thal_LGN_R,OFCmed_R,Parietal_Inf_L,Supp_Motor_Area_L,Cerebellum_4_5_R,Occipital_Sup_L,Thal_LGN_L,ParaHippocampal_L,Cerebellum_6_L,N_Acc_L,Thal_IL_R,Putamen_R,Rectus_R,Thal_MDm_R,Thal_VL_R,Cerebellum_7b_L,VTA_R,Thal_IL_L,Cingulate_Mid_R,SupraMarginal_R,Frontal_Sup_2_L,Raphe_D,ACC_sup_L,Cerebellum_6_R,Angular_R,Thal_VPL_L,Heschl_L,Frontal_Sup_Medial_R,Thal_VA_L,Rectus_L,Caudate_L,Thal_LP_L,Postcentral_L,Thal_PuI_R,ACC_pre_L,Occipital_Mid_L,Cerebellum_10_R,Insula_L,Vermis_6,ParaHippocampal_R
SupraMarginal_R,0.07408118909691483,0.29023468882773684,0.20793592539136516,-0.07099108039110365,0.12139788002730173,0.33757214909459693,0.3761744221340536,-0.05770475367159318,0.4552035990429127,-0.07025828302709558,-0.13795518592053715,0.30396619339474823,0.8117759622060496,0.12431901104472973,0.08372881500531122,0.07450500219726008,0.36098113216347816,0.18152205642660693,0.150520282022022,0.3105749007680839,0.0820905158890617,0.508608150429549,0.2633957256562263,0.5375104707530595,-0.09774268533925727,0.6386084252652249,0.06786957672813786,0.18111483861465894,0.2923103696084346,0.1432386213996548,0.03708070091814565,0.22968728926995305,0.7455480595313017,0.39901111539183737,0.30953359200989844,0.6303169352219169,-0.06002407181028239,0.25470195520320915,0.6177125121265973,0.7690168665242136,0.2517946516412704,0.11128036294823451,0.26475012518031055,0.464686996802903,0.10115196373631882,0.2982724662147651,0.3802856232372073,0.24475970399515684,0.3631180199231228,0.270770064682955,0.3346031371172803,0.6044876375026006,0.4434310017092135,0.23230085837862496,0.2112671853216205,0.4755545255313666,0.46957634795788933,0.4540116369219582,0.3004524693709575,0.16560433685827036,0.5538915179134131,0.3756347008237688,-0.06955749947801668,0.3253200653036105,-0.09470105147482437,0.8738795286370761,0.32740586968988883,0.5302937931951286,0.36070049177977254,0.031738425523668755,0.2659963342604985,0.1011814281689638,0.5400150763830562,0.5305305152266934,0.5292247067130754,0.36771756860447025,0.26625168772122454,0.6297643918829858,0.5438030271960456,0.6083217294938806,0.29205269214729224,0.23866067410915584,0.2957086537212562,0.23512474281840182,0.24236096129709875,0.19954601593663954,0.31024383738728356,0.1862307772297499,0.28713340947725063,0.31487840484494445,0.12914410935214662,-0.05928657587465587,0.3490101719387952,0.5964617622696272,1.0,0.2587750211175737,0.10080754119642947,0.17231678486318258,0.31923252979125494,0.8536101752916172,0.23942030998700226,0.37854862462726974,0.2836527900422299,0.01099983435040324,0.10425505197120379,0.3084843608494564,-0.1625305565694224,0.5686269123914302,0.1970069350788202,0.04991421371095389,0.2193056714235628,0.32851923696713115,0.07965155706762654,-0.20569715821789464,0.34003478560574263
Frontal_Sup_2_L,-0.24614322099654307,0.26926791928218413,-0.04815785970780816,0.48958517795743495,0.5039680438984252,0.3402528553809623,0.6553032707351568,0.2900146942977004,0.29398079840480995,0.04662644204971058,0.33321046683651573,0.3000915988595425,0.5357094306502367,0.10575309683930077,0.49686285385031265,0.06457610850639313,0.6129032464580674,-0.05071978375729828,0.06547486708713221,0.46438194376848646,0.6653378561651839,0.4877769661397623,0.22585634407536445,0.16809118752450802,0.15073978833100082,0.5042683218466523,0.59337560364954,0.1674149027712833,0.3426477652576846,0.3483395410227645,0.45658809123124106,0.48397068339793675,0.050197939296972215,0.19485482221983763,0.5447167559014559,0.3279929340980655,0.06454396154574144,0.29532390967449246,0.6863015656317285,0.2246766554557383,0.3949657667465697,0.4139188085757991,0.13646257182712263,0.450408535151741,0.6254560504397819,0.5337133849772061,0.2659016982361862,0.5983410675233036,0.6464388838722452,0.582433357713109,0.5003559128453013,0.507022543632555,0.5140361652185967,0.5301183317219638,0.3223569993641541,-0.2701533819641872,0.7769567392624631,0.4067877732706981,0.17040564101619024,0.3051413263594683,0.11700644865530031,0.2374696616341612,0.3406076165601995,-0.12100356628214892,-0.08017923216483583,0.19081992703666828,0.5459344458086048,0.18837600440562358,-0.14782671252433902,-0.1828148626739817,0.2362291307504183,0.09008145270256195,0.5630928823310771,0.5452307195380881,0.026929702538111402,0.5004880588549304,-0.07688955489917149,0.2902377918183223,0.44982158750930096,0.5601892764966904,-0.07747401195884701,0.5990432185564214,0.5680635060792442,0.22522358517395769,0.25919663357631123,0.6331274139889504,0.5763510910227014,0.108551371857243,0.4198842367322038,0.40943108495253905,0.3204929576355455,0.17068452905327403,0.5193801952103478,0.6958169404916023,0.2587750211175737,1.0,0.09135431129003144,0.6421625361522161,0.17642278122631336,0.02176859325868079,0.5217917237083098,0.3208148225116872,0.7668841574964494,0.39568214837369714,-0.15111354743032812,0.5729946073274766,-0.04353130682159671,0.6470300870885487,0.42937605568199505,0.33617587939109256,-0.014381417158924346,0.0851564801566873,0.7333823394807648,0.27343346629904325,0.5131795880590125
Raphe_D,0.023859189671134595,0.3646696978643953,-0.04487752435096924,-0.30799962133898573,-0.4048726326505548,0.2591553777592623,-0.26109243930360304,-0.03456457374542553,0.07668371363316237,-0.05806884107110307,-0.16381026008789687,0.4213783891753113,-0.05809253653831788,0.4276145910079861,0.32515698768304374,0.08328698843609338,-0.07386109761753926,0.34605291026182733,-0.3450787167570524,-0.25786676532424285,-0.16376985626203217,0.051630158771011896,-0.06945268791810237,-0.0582976695707083,0.041707596494064476,-0.07314655415922179,-0.26474009783993097,-0.3242608893910839,0.044215666793601276,0.6277299875207415,0.23564200392670243,-0.3872939079461295,0.1547720929974771,0.2896500350799785,0.10706912572162758,-0.005308330260495717,0.12231353418967765,0.32373762642375,0.23046165389828152,-0.27120564837363714,-0.23732600704222603,0.04635151313907638,0.22485348686483245,0.27443387109408096,-0.14789046905379052,0.11320308279484813,0.05014158014727931,-0.16194479363338818,-0.08562494538119203,0.20740921617145522,-0.2057252503430931,-0.07712249094038867,-0.10382278116296449,-0.2600848379884216,-0.40776800016048226,0.103477808304091,0.1346692602513616,-0.4226063252760392,0.18715716510767605,-0.3643112948505905,-0.1312456462265248,0.3146989287206699,0.41467987967074643,0.49611021381046033,0.22131506702331286,0.17538967449572992,-0.34133328935411317,0.24209645932340135,0.10403719193816638,-0.10822872164669928,0.5445562014606943,-0.13029797044909314,-0.0298135768949907,0.07681916765181913,-0.14508117080952762,-0.2598259308892623,-0.07433994781980262,0.35205259070622086,0.20045501047393696,0.13810701015005558,0.4062156715216825,0.04378187513757246,-0.38037545461671857,0.5129730377088874,-0.30931189594536324,-0.008246242850380963,-0.3266963635052023,-0.1714216959826176,-0.24366975927737516,-0.32621799239280114,0.25329049223737954,0.45651066639276755,-0.09468610838152654,0.16522617110653362,0.10080754119642947,0.09135431129003144,1.0,-0.2937870977951019,0.48268301970285393,0.0905575600436422,-0.04855228606179759,-0.030671365909710178,0.16926640882000732,-0.01824216064509439,-0.06098017776690463,-0.34318077094515587,0.3263745413774813,0.06469251444798586,0.37286611132628034,-0.44068708482785224,0.3375114172239661,-0.45472490769221263,-0.06749589208377078,-0.26252671012681283,-0.3474435458299078
ACC_sup_L,-0.21020694671290213,-0.07975848567212784,-0.007341876483651883,0.5275820218695666,0.6395440032588318,0.14459580842905942,0.6528600073701525,0.35053386682363225,0.12739007359084187,0.1329545727800422,0.4768937600931025,-0.10931392594911558,0.5444244742333378,-0.12385527569316425,0.3490854094746915,0.06491337112929425,0.6980865232769277,-0.33395503312349273,0.33041907449970054,0.647882633901978,0.7165375560140964,0.32494793405570066,0.22946601776384215,0.0769712375713542,0.16392867578283227,0.4700147748350864,0.7641397145646615,0.28985218916089445,0.19866778370614208,0.002714552809802354,0.28530592372455976,0.7206176378148111,-0.05143152051745164,-0.17427889108189779,0.3624453588965184,0.18692487454551482,0.002484089311266719,-0.06962990581199072,0.43855078130221814,0.3184774051631856,0.5389221742215071,0.36426305561212374,-0.1121003851192553,0.11368407998652404,0.590214034064508,0.4348465166397923,0.08459227375197537,0.5962167468742399,0.7242756103702549,0.29352341121046366,0.5997758959123008,0.542488385887458,0.42371077905703763,0.6413631973945816,0.3696140966186946,-0.3675253133175724,0.5302178356818867,0.6144366647711477,-0.06664533021838205,0.5767072659261855,0.11869853620481441,0.05131489459382547,0.14943736662367652,-0.4033827126958744,-0.17752764209068028,0.07895909716496613,0.6689624563759017,-0.052240841367205346,-0.20775073774608968,0.02888298018570219,-0.168381350786584,0.14120903871057938,0.5879108664626647,0.37173239447894274,0.0229223120652558,0.5054722281429648,0.025209645913769344,0.03693581431135289,0.28029848787604,0.2975036219634384,-0.4380648476960083,0.4356414114808611,0.6766138397570989,-0.16591784227785267,0.351189031346254,0.6367750258772473,0.7943405976739101,0.2282544814938764,0.6421029829721943,0.5415873326001248,0.0013987296109271414,-0.09236098145055444,0.4658982528711855,0.4842328849992256,0.17231678486318258,0.6421625361522161,-0.2937870977951019,1.0,-0.21037165280864545,-0.041227413779128995,0.4409766471550343,0.35391473802098083,0.6415536281973819,0.4273552027552434,-0.03305583971334652,0.6678594331601558,-0.08227240124185811,0.5612859532999396,0.14860264849495902,0.4425313893585593,-0.2988207247323505,0.2936996376399917,0.6370188665801395,0.45883909700884645,0.6215849304131663
Cerebellum_6_R,0.2960798006425935,0.7288988191272854,0.2689359364201297,-0.17221230681010918,-0.1445969239841706,0.4745479581639747,-0.2010522893286311,-0.5892941669888151,0.6035566395897958,-0.11855435359620446,-0.36402227908414836,0.7169354526847367,0.12178305399858062,0.27027771798969613,0.08367570921740676,0.4259666957389525,0.0025628872283128966,0.5554579402837541,-0.1593072858688607,-0.2881467531860743,0.03976584524807943,0.409933232982381,0.35669582094048474,0.6384036597312018,-0.09266315816749846,0.09577899761419777,-0.19388980975363299,-0.1663117613921655,0.436932749540011,0.26762531909335047,0.24772569421135726,-0.24638229490967106,0.24174485328089007,0.5736899944844343,0.1419215015609767,0.4072999182512091,0.3626719626444403,0.7197923002533356,0.449117533080927,0.27169608592866995,-0.4023977074722261,-0.3953958716437341,0.516033698827128,0.7385208597576935,0.03768957675982943,-0.025242438206967463,0.6471555801862326,0.06594098911990495,-0.14179505402887327,0.11312045774778022,-0.0728851280122559,-0.007138815719964671,0.23414982563370346,-0.26762109491020813,0.08077016940573073,0.5334517997380435,0.15659510608237068,-0.12732170640456994,0.7858738439250966,-0.4192219000021319,0.5160448792747021,0.37551550146100793,0.00906207091182804,0.7059470810582297,0.1866265498571638,0.31115051370930463,-0.38217070903707234,0.3149499051080871,0.5237799713805361,-0.2018722562870222,0.6192410759774806,-0.24745049055339363,-0.1286453197180801,0.30639673077374907,0.042267264828294314,0.11100454488644158,0.003443299213909934,0.46752543546003356,0.12387731163402714,0.5304244182782754,0.6293123675226595,0.40237082224824305,-0.28921296734908586,0.905610294748666,0.08814422430436712,0.017474174251215797,-0.17663684474591293,-0.05849356882989365,-0.32564620700109004,-0.1784863153118478,0.10788150891226898,0.06868412168658276,0.2314693352601912,0.36177276241812834,0.31923252979125494,0.17642278122631336,0.48268301970285393,-0.21037165280864545,1.0,0.41106760454230645,-0.008741393681187004,-0.2794753436751635,-0.027413454466727254,-0.17967766469644061,-0.02494602588809311,-0.25390764582755476,0.31683631571906656,0.08042002786828939,0.18285549502473253,-0.38203163105208027,0.5739055365829552,0.13380684687808805,0.0814374934783031,-0.7029592243945554,-0.29961130852814033
Angular_R,0.17060954138528198,0.4264894746194523,0.278529811438178,-0.1794500197774794,-0.04886646420536879,0.32158112025164587,0.11399299377201179,-0.2953555265685164,0.45116101209207926,-0.08948400607495305,-0.28295561491570687,0.32715777458140327,0.6070541375815465,0.19275399822760275,-0.050755263885315996,0.18803876354260649,0.18774780835036173,0.28971759917997486,0.1281502280771208,0.06061504074936407,-0.11052012049822177,0.3745008763852208,0.3152946891461728,0.6465987247001251,-0.10189300334839994,0.5270809534489888,-0.08817957780390015,0.03202366774340611,0.39037020222516083,0.11787730659580525,-0.09893337245870545,-0.01806399972595779,0.8482683161102177,0.512485125596403,0.21478373131841036,0.639951224718034,-0.0067359183256911585,0.2607180491395207,0.48007153324924495,0.7238846309938567,-0.02009135808306483,-0.13506259113013908,0.2659912043927948,0.43759525571839836,-0.00027901483321674154,0.057576010442139704,0.4535765728162199,0.13509259514451305,0.16153958332343551,0.10150073486745165,0.16288270841925231,0.3981101213054665,0.4193345902511235,0.007546953768543883,0.16298959016716133,0.6438794404143656,0.21244116736042767,0.2692011212596057,0.336306029840745,-0.07758977669508368,0.5543105487350525,0.47240149054674274,-0.15686794073111468,0.5579251947295168,-0.02524833460650754,0.8190705302124508,0.08036736713702236,0.6911993814030178,0.44800993429574987,0.01481951210228692,0.31948946027250147,0.0053948406967940215,0.30483007408694013,0.3577184072598747,0.5835218190766164,0.18565346065335234,0.213912789220776,0.6268738718648246,0.3490469818691483,0.5302120185307866,0.4747917774873574,0.12780690713333337,0.06477842763139849,0.34119965676217473,0.11205209828544486,0.03578491097334878,0.10234299742307655,0.21396596303645057,0.026310897768194178,0.08415520863964078,0.036205953614271376,-0.10681201928680495,0.16916992351033328,0.49181594220364094,0.8536101752916172,0.02176859325868079,0.0905575600436422,-0.041227413779128995,0.41106760454230645,1.0,0.13473219074014953,0.13583962222077134,0.020509925702647015,-0.059215411254247764,0.11621843927069157,0.03866221779473612,-0.02987533275715686,0.32432356051508104,0.11778546853761357,-0.1729961198379613,0.4860047629245435,0.31303127518525586,-0.1204696771773782,-0.44911942450900205,0.10561525570839837
Thal_VPL_L,-0.06649480900770395,0.39568953211859553,-0.14149969869964246,0.2403842044620368,0.14904015250105945,0.1135680868441852,0.712358334987292,0.30588552230771765,0.2889541685647992,0.12800983821424158,0.2542090315529448,0.2104842129155973,0.5581147279540781,0.36160878371552974,0.3645007858775382,0.17070212207633503,0.5148874887789137,-0.05061147546698877,0.15564533505926845,0.4470477953846238,0.4512164184128895,0.4578351056112813,0.31984163539109967,0.2835401978723179,0.015125522970873053,0.7153070633587425,0.4284319182344137,0.28814600050803735,0.44236442363554085,0.29486430831523586,0.24281489047074573,0.20495709371630716,0.12779111606619348,0.08617937962635897,0.6109977270743354,0.3172979154184689,0.1205967093621297,0.21365396342385481,0.5176442913612214,0.30758335774288725,0.32650151348945367,0.4121291634910797,-0.035206456422941006,0.26958474970026963,0.1718267167834056,0.15237195867999054,0.38824106621218757,0.627739595598625,0.5689553382603458,0.5822943615380028,0.6360695210830184,0.6599672688899213,0.6149357859921951,0.4841114982365006,0.16170853435874055,-0.1981545853479324,0.37701003107982567,0.10289490187830128,-0.14031574556396634,0.3704909912519453,-0.0050851352263437425,0.28483766866120863,0.24778298137082183,-0.06685298277638396,0.0025689249914075253,0.09007870202047989,0.6237389339210974,0.24082564903177972,-0.20025962795934354,-0.08973132252535945,-0.068532063214781,0.09154893406919248,0.5930847333987712,0.5636725275986845,0.39755291890005,0.569680652993384,-0.13944702562318917,0.386148685479787,0.5301908283273735,0.6135703514162388,-0.12984070013997814,0.5105317089028698,0.5972800903552297,-0.02756771592921051,0.08984877711475328,0.5766333806934182,0.4010211225432348,-0.04018892214160299,0.42703249986491987,0.25254047572176247,0.20308512973197304,0.12499786783724055,0.6695778660734952,0.5485932637934808,0.23942030998700226,0.5217917237083098,-0.04855228606179759,0.4409766471550343,-0.008741393681187004,0.13473219074014953,1.0,0.41033467876818447,0.32419533638795067,0.40219653903506397,-0.10085471616159611,0.3922485008116743,-0.08937130196417205,0.704745469508298,0.34155418624907713,0.296624345555306,0.13584393616999677,0.254141865879346,0.42531078597424105,0.30445945358220416,0.4827450525258642
Heschl_L,-0.1278932017655226,-0.15864896884590896,-0.06461134196764955,0.04383185787361044,0.06794618581520645,0.21925876015481804,0.6191955844802238,0.5616083616001188,0.027490522038787105,0.10684334541816236,0.3073689438602766,-0.08079081927330294,0.5610613990601753,0.03368637889171488,0.33294960257658773,-0.16678256705407057,0.40954227997949355,-0.13169495681565424,0.22866081069658278,0.47874632104667125,0.17585694402883328,0.3047875293171901,-0.012596134474803702,-0.09718486842885883,0.07984067949090938,0.4230059141737101,0.31502586159638096,0.16115523282038283,-0.0714030810659579,0.21431028127826848,0.20252891639293893,0.33137317557198914,0.33383780056888696,-0.005872181631357522,0.32595202699360115,0.029762445797818067,-0.3781282647737252,-0.05690254013499468,0.3217304894878441,0.24306062738749548,0.6084088873338641,0.5571710286123236,-0.1586011251621573,-0.10122325846903302,-0.0348597073653896,0.48764502564650253,-0.1269374490269506,0.34585043819090305,0.3617802054182671,0.4578237027738832,0.4175737468307817,0.6031802639005572,0.19564006377093843,0.477568637553092,0.14044193307146988,-0.21426594271709196,0.4844389427270685,0.2667637733670869,-0.22554970520886716,0.453413276351645,-0.06465990690556139,0.018585875747620433,0.23229912273357775,-0.20863883013129583,0.03251020022998807,0.32068541776000253,0.55612753751608,0.15720764847756374,-0.12313155936494657,0.19037496488842892,0.03838396180552256,0.3592697184269744,0.6211424136151837,0.42290054374437597,0.36137199257651487,0.33147956598563183,0.22617310000723434,0.3206003323131405,0.6200461740972414,0.34898876251702554,-0.15744374254196486,0.16447686605612832,0.5172418381830363,-0.2852549491325634,0.026019301461969988,0.28363252658711263,0.3771843486221007,0.03573394473681523,0.5914042159670381,0.39445451490934963,0.2633624427785495,0.10406158461774054,0.26063624476027436,0.3290392220312069,0.37854862462726974,0.3208148225116872,-0.030671365909710178,0.35391473802098083,-0.2794753436751635,0.13583962222077134,0.41033467876818447,1.0,0.35366205235812215,0.3381053034064082,0.2040433926438788,0.46050509191347594,-0.20312986036111924,0.6156934315619308,0.31412383336280303,0.22996026448218493,-0.19799151824708255,0.08800439254404317,0.23883847341252112,0.4805018657237273,0.5022834957719882
Frontal_Sup_Medial_R,-0.2799730371654553,-0.0006374895672653602,-0.004871699744075529,0.49138079854666383,0.5730273845125863,0.19296720553901903,0.5597073895344938,0.36474219527594265,0.15018759285087546,0.06761063651981446,0.35341356012196545,0.07808651407167715,0.5170339401655099,0.03463541668148954,0.5808481311121888,-0.03481929110759554,0.5211536588839544,-0.15876093532003666,0.06165411528146926,0.5690195568331998,0.5491865344549266,0.27976760551816127,0.0937501573493959,-0.02398166836564517,0.21802860771358015,0.28379479020285237,0.6005325065683179,0.06182664812028313,0.12858035249018213,0.3918613566037371,0.5024300583199975,0.5479054474127539,0.024457604490063036,-0.027038414819099778,0.3300602824998713,0.24340562391503157,0.0872131705049449,0.04911493410033842,0.6076117756672559,0.22780320394423875,0.47149678050612603,0.4279197142965597,-0.027717349535335913,0.3319151903120412,0.6489049384670041,0.6089491006279757,0.04954198856519905,0.3698414766374235,0.6643566227882408,0.2695378729648878,0.42268767594282985,0.3615721762006723,0.3071330107583821,0.46947748738100237,0.14266015080230424,-0.21809791539597675,0.7946190128076174,0.5692025521812425,0.07765804080140462,0.40834119817903125,0.11562987262334648,0.26189780059842416,0.42609894680193167,-0.2693722946842885,-0.17423359661380813,0.2948810171672225,0.5585622029156357,0.04727254951642564,-0.13710064845850287,-0.10400071033887721,0.21520111928030983,0.12216594760536237,0.5005330749121798,0.367517593322824,-0.07842745315154172,0.378943041367537,0.11905705928152757,0.08515277600312074,0.29301258232319244,0.3056975938480478,-0.27172982502440607,0.3839984793532331,0.4818893764863089,0.06314626786104734,0.20609922209363515,0.6276706746088843,0.6600510741007581,0.19448032860333217,0.5637360587568352,0.42608645100028214,0.29859995662617644,0.2498829580873067,0.3149240155653977,0.5903804354898219,0.2836527900422299,0.7668841574964494,0.16926640882000732,0.6415536281973819,-0.027413454466727254,0.020509925702647015,0.32419533638795067,0.35366205235812215,1.0,0.39150339316017285,-0.05728589408245188,0.5242477178791982,0.07825806388889804,0.46246702790217536,0.20538761640236897,0.3244712789799736,-0.2356241276258293,-0.11337904153331721,0.6143488743779951,0.33349052227077286,0.6093919514948716
Thal_VA_L,-0.11646846049556134,0.13667607889530528,0.2167801497975215,0.30289713568416593,0.13425034988100898,0.00806206067613371,0.39534596910034003,0.26115928441774544,0.0461101929933535,0.18930285422287835,0.3736760098545837,-0.07444249952441093,0.2955679642377836,0.12283827546460019,0.6105127129335228,0.20261431833981355,0.3661632074312079,-0.16643061923471655,0.12547159811986788,0.24882956380159083,0.3935125568950867,0.18737157995791812,0.09684759927868725,-0.039261087816518006,0.18447846196222836,0.27916824284035524,0.6224666288035876,-0.08504135325694274,0.0823050351124603,0.5011231770626553,0.29577725071288175,0.09569872661791874,-0.08680459508781034,-0.13892344123080755,0.14785009985380204,0.08434710241624324,-0.05767924632308058,-0.03192940941838173,0.26411651918078616,0.12190166677368272,0.1695327442467343,0.3370062701494663,-0.1396984495725563,-0.09843862329118566,0.1728513120174564,0.2638108456479514,0.07166745330797974,0.44325177487798306,0.32367456255698984,0.1939596531372674,0.1698985735960418,0.3345963675477575,0.0700428153992831,0.36715163095300474,-0.21432361379135514,-0.23028754323501144,0.32085499051311805,0.1466326370741625,-0.09756199367269337,0.10965146221284179,0.06606434226607448,0.25672989122362555,0.48226467537804124,-0.24353013713820268,0.29599806464344297,-0.08797443022786301,0.401609361628251,0.05944889868248276,-0.22473864577517455,0.18375154497882393,-0.059810906475722445,0.05673717503773132,0.2917611259101874,0.2611943652364611,0.04170612013237393,0.25881272109167297,0.03681598824897399,0.07535947082411616,0.17058431671883867,0.2559815864359715,-0.25266431475116724,0.20289527858861275,0.319159909960724,-0.04300440077499759,0.0700618356799063,0.37612389357441606,0.4358452845861331,0.05671512716597735,0.5176442653114075,0.09645293351424493,0.052482233285566414,0.2845926881650997,0.07730714254673568,0.37915981452985525,0.01099983435040324,0.39568214837369714,-0.01824216064509439,0.4273552027552434,-0.17967766469644061,-0.059215411254247764,0.40219653903506397,0.3381053034064082,0.39150339316017285,1.0,0.18903826596454174,0.15190643931159914,0.303341135773041,0.4265596212659084,-0.005402722797930566,0.056064626319148374,-0.05735221195852479,0.10230007848780039,0.39241934139282864,0.36673348587548377,0.4693873331820027
Rectus_L,0.27126881525277774,-0.08850416100501865,0.24795703153262713,-0.06308204657212951,-0.10974319330815933,0.11812857772441791,-0.03991475839859416,-0.12281966400297006,0.11550000934302906,-0.041281727452491146,-0.11540879237430472,-0.1319195383706505,0.13393452604420292,0.010480101360178549,0.20767412414240324,0.13964208970992673,-0.009630696194683076,0.1691216611845476,0.19922361292510235,-0.07036388789807764,-0.10010253418790675,0.020186633628473453,0.27663871529034645,0.09238806072401558,-0.18676320995466592,0.023835360551049595,0.04895418141213739,-0.21572943498599242,0.0037584234393768148,0.012874440728181346,0.1992884866035028,0.002647149496256844,0.20817558049619037,-0.062246753250975714,-0.19581479880891645,-0.11592625088404736,-0.26367467198023337,-0.11989606389948053,0.055323336752757656,0.0966799516563788,-0.1232595428631703,-0.15401831939635535,0.013314386247683649,-0.13369953778053092,-0.23465782948152625,0.03799566881800772,-0.07657848355978333,-0.03374220482425562,-0.15734142923618163,-0.07408344111261488,0.07077925750430623,0.14502830535438377,-0.18338636551018098,-0.2348077737576132,0.020118871012656206,0.278310724543864,0.0038299906635123394,-0.0036289193561115144,0.18852967024801096,0.08045260659057829,0.2456690131299707,-0.08076334142297441,-0.07492845116541721,0.1606003489276689,0.11731223574408846,0.16647538885105098,-0.12487059127083004,-0.13962744936649937,0.26698959341862305,0.41359020467455404,0.18692777110212708,-0.15772784497357464,0.03015916633275509,-0.06262992444705268,0.0006876054522127079,0.10660072227560642,0.31001046380062647,0.13877908835554986,0.22342423360360103,0.06936289843593786,0.0666546268907741,-0.002007586788328443,-0.014002628253409097,0.10326885454586726,0.0931015569348717,-0.10074098105855292,0.03972936385524065,0.11465822680086113,0.17793439541771608,0.17696562242839795,0.09661363385609364,-0.19028052759363057,-0.04924095639365042,0.0403547114441735,0.10425505197120379,-0.15111354743032812,-0.06098017776690463,-0.03305583971334652,-0.02494602588809311,0.11621843927069157,-0.10085471616159611,0.2040433926438788,-0.05728589408245188,0.18903826596454174,1.0,-0.14283152325620588,0.3468432646868504,0.020367001695954016,-0.08141667416330109,-0.1775726313428296,-0.06555788963474386,0.2173446929078224,-0.08499425528122591,-0.0856035696260153,0.05246346705003942
Caudate_L,-0.2876677999209337,-0.11702988370797464,-0.05417544664502323,0.4236041470389502,0.6947376711543283,0.014124911318466521,0.746056544106082,0.3964403688530658,0.16549270924140402,0.019170537105471154,0.40437602672040185,-0.15068636175420994,0.545169849312068,-0.059075784288298634,0.02053840871686322,-0.018332837274527666,0.5972958988434988,-0.37882406434297616,0.11372032614647493,0.6451254507892824,0.6080346584603475,0.3382593240201272,0.1981577363658153,0.1339228148383918,0.13418325498830577,0.42877548987940733,0.6148253381186685,0.47343723434797,0.19676622038181352,-0.19270987828255462,0.2281824938046417,0.8134175960401828,0.05190306235003367,-0.029774851203168962,0.564562040356301,0.29645923215264464,-0.03900357032649673,-0.002895317578001901,0.42169847028971225,0.3848075541674169,0.6874771602349498,0.4183341949013657,-0.0447920312148479,0.20375686080201116,0.5577148140150288,0.48326820341699406,0.14365684164198858,0.5376390972132585,0.6859239945089423,0.42856016357171317,0.7182037524163012,0.45975644753748907,0.5798188541474926,0.6993622085478003,0.48437347034202755,-0.2423541149063537,0.5454149571929447,0.6354794638786001,-0.14373346732665523,0.6495219013092096,0.1172606406674495,-0.1119943507987122,0.02747304381068841,-0.3976365913633866,-0.48265646664115835,0.18111323526924655,0.7411680682956713,-0.00024649392452829233,-0.13123166330620425,-0.10884556870846568,-0.201557774496887,0.13827485296719627,0.566401719717778,0.36400256985255863,0.20808497052447,0.5475146134844822,-0.0037905836783970652,-0.03129734063110195,0.265143203030839,0.30290164629782584,-0.3536464114142645,0.4819051272898222,0.7159614025051392,-0.2384984544827187,0.3321064996358518,0.5591999385932083,0.7131072567099198,0.20734034985569944,0.634011135535106,0.7825444523893219,-0.04193371907777161,-0.07277546352033219,0.536637020689707,0.4278325540883095,0.3084843608494564,0.5729946073274766,-0.34318077094515587,0.6678594331601558,-0.25390764582755476,0.03866221779473612,0.3922485008116743,0.46050509191347594,0.5242477178791982,0.15190643931159914,-0.14283152325620588,1.0,-0.4833114084256218,0.5158161721979546,0.25522108616306977,0.734886738567589,-0.31418349515794564,0.33460419582643564,0.645418921238369,0.43969427236151515,0.6234272864026782
