,Thal_LP_R,Thal_PuA_R,ACC_pre_L,Temporal_Pole_Mid_L,Lingual_R,Temporal_Mid_R,Cerebellum_6_L,SN_pr_L,Frontal_Inf_Oper_L,Temporal_Pole_Mid_R,Thal_IL_L,Thal_Re_R,Pallidum_R,Thal_LP_L,Cerebellum_7b_L,Rolandic_Oper_R,OFCpost_L,Frontal_Inf_Orb_2_R,Temporal_Inf_R,Frontal_Inf_Oper_R,Thal_VL_R,Vermis_6,Thal_VPL_L,Thal_MGN_L,Precentral_L,Thal_VL_L,Thal_IL_R,Thal_PuM_R,OFCmed_L,OFCpost_R,Cerebellum_Crus2_R,Cerebellum_6_R,ACC_sub_R,Lingual_L,Thal_MDl_L,Thal_VA_L,Rectus_L,Frontal_Sup_Medial_R,Frontal_Sup_2_R,Putamen_L,Frontal_Inf_Tri_R,Insula_R,Cerebellum_8_R,Frontal_Inf_Tri_L,Thal_VA_R,Rolandic_Oper_L,Thal_PuI_L,Thal_PuL_R,OFClat_R,Thal_PuL_L,Caudate_R,VTA_R,N_Acc_R,Cuneus_R,Occipital_Inf_L,Temporal_Pole_Sup_R,Occipital_Sup_R,Vermis_1_2,Temporal_Mid_L,Raphe_M,Frontal_Sup_2_L,Cingulate_Post_R,OFCant_L,Thal_MGN_R,Fusiform_L,SN_pc_L,Supp_Motor_Area_R,OFClat_L,Vermis_9,Thal_PuA_L,Olfactory_L,LC_L,Cerebellum_9_R,Thal_MDl_R,Olfactory_R,ParaHippocampal_L,Caudate_L,Supp_Motor_Area_L,Vermis_8,ACC_pre_R,Parietal_Inf_R,Cerebellum_3_L,ParaHippocampal_R,Cerebellum_3_R,Thal_MDm_R,Postcentral_L,LC_R,Occipital_Mid_L,Heschl_R,Temporal_Sup_L,Temporal_Inf_L,Frontal_Med_Orb_L,Hippocampus_R,Rectus_R,Cerebellum_Crus1_R,Precuneus_L,Frontal_Inf_Orb_2_L,Temporal_Pole_Sup_L,Thal_AV_L,Occipital_Mid_R,Vermis_3,Cingulate_Mid_R,Cerebellum_4_5_L,VTA_L,Putamen_R,Parietal_Sup_L,Parietal_Inf_L,Cingulate_Post_L,Vermis_4_5,SupraMarginal_R,Cingulate_Mid_L,Cerebellum_10_R,Thal_LGN_L,OFCmed_R,Cerebellum_7b_R,Occipital_Inf_R,SN_pr_R,Amygdala_L,Cerebellum_10_L,Hippocampus_L,Temporal_Sup_R,Cerebellum_Crus2_L,SN_pc_R,Thal_VPL_R,ACC_sup_L,Amygdala_R,Thal_AV_R,Parietal_Sup_R,Cerebellum_4_5_R,Postcentral_R
OFCant_L,-0.02665915570098833,-0.14126632218301782,0.4191553341954032,-0.09092660347371317,-0.01938417463215458,0.07403996539996407,-0.04426197186209777,0.24839003986414515,0.459563867732128,0.02169886195813513,0.2825278092831166,0.13843320765124328,0.4824513010841996,0.06773178143531423,0.011785908276101759,0.15295996390583655,0.6730959123392866,0.43785844908241883,0.0052114685102146755,0.23042874635832866,0.29240144472036117,0.2915206522267705,0.2403842044620368,0.1821917780498689,0.10938549058143215,0.2615074099656433,0.4271979126032936,0.029142082346855912,-0.10721646214546662,0.4378384744537122,0.03710535536647159,-0.17221230681010918,0.14016925085302007,0.05437791557425398,0.24276133080341394,0.30289713568416593,-0.06308204657212951,0.49138079854666383,0.2072834360229345,0.6695395625741224,0.38314090101789755,0.3629458238708082,-0.22382368430309196,0.37345006852742313,0.4639526512546212,0.5264758035392263,0.03127949302274732,0.019756791458855883,0.5411521335824544,-0.105763434605045,0.5199376286067123,0.09717226131103664,0.23732909263798443,-0.14461523198896584,-0.0864106963138689,0.026684881944085016,-0.1269319592356066,0.047263569523540265,0.18081453370996162,-0.22555596255868662,0.48958517795743495,0.09247945867636878,1.0,0.169145393760932,0.1926223430202538,0.23848456434235876,-0.01386231151118174,-0.03462382258002447,0.27491135791120874,-0.14193774547155033,-0.0009079145145377215,0.155484057061233,0.16556183077480102,0.223019581302529,-0.012022509228658074,0.4692160638359579,0.4236041470389502,-0.15734819914393489,-0.258678406941654,0.62629845980587,-0.09749317256481065,0.007561839781077148,0.4613931222938132,-0.0010273214613331163,0.32309994186194124,0.18940533269482224,0.09336747556264136,-0.13941988262585073,0.21772074716120035,0.4387280394256971,0.1359218513970475,-0.18670283002783158,0.3883123536464604,0.23319173336803886,-0.20186666271327083,-0.018937239081510366,0.6751436995192848,-0.19802674712242435,0.34013465752386,-0.21391557795925606,0.26733463929214357,0.25271822318074366,0.005466110810531619,0.19565231636310734,0.6122842581618716,-0.22195968500259713,-0.10421415214374659,0.06966096039354955,-0.04870314704053089,-0.07099108039110365,0.2688502280761124,0.14017522530928686,0.34089938110537277,-0.0977757579179407,-0.2999787939800291,-0.23647917242103353,0.4202884995277032,0.530580685407504,-0.09378797659210078,0.4076355449982595,0.1417184600769898,-0.25476730913736645,0.021158525145822567,0.2119176775899225,0.5275820218695666,0.2476029701662351,0.33115699018150807,-0.22171505272992403,0.08684470352115588,0.15800624792420676
Thal_MGN_R,0.14588769403528085,0.1428170032439777,0.3562567124844744,-0.17698528169682068,0.35412911978132594,0.3729128826110009,0.15244598827232572,0.28456014806247554,0.465967996199938,-0.07702607377883752,0.4361856638708368,0.10293129076962043,0.2834770594788536,-0.147164316355675,-0.08142791978857886,0.20911160414446228,0.2904707208125044,0.28933298857785883,-0.019999855168106134,0.4124723518379414,0.3156233110095931,0.04195713968689813,0.3547454567770254,0.20868325577095956,0.3379962316621873,0.3825178330042895,0.49360163805566676,0.08680306850793945,-0.034233118634374726,0.0672945220633566,0.10861932863201083,0.14416655524433897,0.0426815562548673,0.4516129476693613,0.2853966411856197,0.08557798161491093,-0.07531383211899913,0.30957969104028804,0.36199394869772145,0.32204416178577916,0.4116014756605405,0.3348534070798395,-0.02147688143829168,0.4272704558291755,0.25195047874556753,0.4741967582415494,0.30545634225008805,0.17330603629299676,0.20103230178310602,0.22622769834808118,0.34198445714071096,0.05806145762083429,0.18616302155539086,0.13216551202521018,0.06817999611595786,0.10343138340066518,0.13204645083196215,0.29837948061199854,0.34889419586841613,0.031092115943511894,0.3786996948458859,0.4038951264383234,0.169145393760932,1.0,0.4886674450852177,0.10931968915688908,0.311105974876018,0.17580913459239156,0.2279283490413578,0.04926898631903543,-0.08254404255530724,0.2516540818007993,0.0645403758051123,0.059202540986588593,-0.03517704470118946,0.3737649966167601,0.45026698008322213,0.19435116381377293,-0.19281037363424208,0.323544922543155,0.17701201312271844,0.2659454760082151,0.33298445310698377,0.29043263938626934,0.3142060134118354,0.4199847764070454,0.020180235755979475,0.048618409535654813,0.3237706164599373,0.4919887190530537,0.2630836275561511,-0.05855003986392824,0.4273051024521685,0.07757630854728995,-0.024635808763375615,0.3571112656728089,0.37484498338185684,0.1691517959057981,0.3747930474666256,-0.10553589687737834,0.5252151497224734,0.39800308850676613,0.40267607898173946,0.293926542786614,0.3630029500904578,0.09319657672754468,0.11601059525689697,0.38131499672895525,0.25768487876528173,0.2749592282522022,0.3945414824783981,0.18711623825104642,0.46156255357035036,-0.003685432034159809,-0.05029509802374291,-0.02117237278252649,0.13733355540248524,0.17496962510745978,-0.0517507146462219,0.44183917755361335,0.3943466326697696,-0.02679917457835422,0.15807982215297292,0.3538005728680387,0.4107158741877809,0.08191905390147354,0.3839692575394474,0.07919143434106608,0.35565673270970005,0.45783947332680247
Fusiform_L,0.26524800082405037,0.3451727396861913,0.38409044230793793,-0.2788760036980728,0.586738354996644,0.6298616145248903,0.22125619058276427,0.3210262722924004,0.6458512804225491,-0.13048126484070052,0.595868217604756,0.009401142960950262,0.23684284971980546,-0.27725034894933104,0.05825093895256413,0.29234545594138356,0.42507486268840955,0.2926764939756266,0.03575914161539381,0.5615979668783998,0.4351066360773439,-0.003864112850529513,0.6149357859921951,0.3650583814224644,0.48788516310381524,0.6376017192770288,0.5224776176426323,0.04609076458779143,-0.21694729927683923,0.11715005976594127,0.17886507495483173,0.23414982563370346,0.09669298896625808,0.6402137523411507,0.23040881182706907,0.0700428153992831,-0.18338636551018098,0.3071330107583821,0.47535379639399317,0.3985452937180307,0.5122176590292239,0.384696831576513,0.19562857532808456,0.5397098958891232,0.32945543989008835,0.5686678029562232,0.46988604183626675,0.19091023032510768,0.13816788962781074,0.3498571037406563,0.3131081717020162,-0.0011893742989812506,0.18908181305836433,0.29166628344591705,0.09080709172760498,0.054625879651287186,0.34385947591984256,0.3282349857617271,0.6130532421652005,0.11807676777738269,0.5140361652185967,0.42020792165820386,0.1926223430202538,0.4886674450852177,1.0,0.02270196261039234,0.48420727025019245,0.09260117150660171,0.194934713903948,0.25568502070602694,-0.2562205581995155,0.30927856693046624,0.004333523471784947,-0.1845831350214328,-0.1895704783080468,0.5213412170810923,0.5798188541474926,0.34084585573622067,-0.06798682774425917,0.3182804902132391,0.3439563322731894,0.5193023299718584,0.38779487673347257,0.3331032388243952,0.2543941437070678,0.6022659951148925,0.03718755532436004,0.17317513193188752,0.23552167979378322,0.672683455266081,0.585715846829519,0.09107319606231155,0.5214526243235804,0.2095131676963376,0.2312233019338219,0.5344462684740326,0.42401648651650725,0.19386541990310974,0.4981608764888532,0.0613832786835029,0.7085488708910774,0.6625538612409024,0.7788850348518965,0.3528409598036934,0.4451296635739083,0.3503306193226728,0.32449374985072277,0.43747557720030367,0.5571514985038145,0.4434310017092135,0.6507009064190653,0.41334687347586,0.6583262059159267,-0.21949680127878754,0.065515966374953,0.1353765399749536,0.16478184614091826,0.28030158951233985,0.00810187570601356,0.5982491495102978,0.5564057470813065,0.0871171028572928,-0.02588696266641626,0.43990032099914267,0.42371077905703763,0.1842207292574124,0.3320144969398331,0.3125483284639932,0.6672413966359206,0.6317568638650046
SN_pc_L,-0.5472877989147936,-0.12805237803539926,-0.10363198304974752,0.29020094348549097,-0.1838775683380348,-0.045791517325614615,0.1483046094430017,0.07219070213902724,0.2533146769329047,0.578398547220319,-0.013350420768790247,-0.14671412805514147,0.14039361995863736,0.32889187377953083,0.1740950980028687,-0.15701452557673085,0.20124363110049936,-0.10573428625221612,0.05697123830081524,0.03497750345661965,-0.09746723269201786,0.2579933511399163,0.24778298137082183,-0.12592693186176637,0.06837511003518577,-0.05220268719106065,0.3331816217181034,0.7324848697259928,-0.4011843238897475,0.06491685681921826,0.05757658347264653,0.00906207091182804,0.16811602206449222,0.07130332618986283,-0.10605810257282437,0.48226467537804124,-0.07492845116541721,0.42609894680193167,0.3089401773031547,0.38609032648236785,0.13305465385916992,0.35099245350196534,0.177625868480566,0.2734249169413719,-0.0973452895287685,0.24768276886120377,0.24395025446000895,0.3646025114076581,0.053304019415840766,-0.10756724480725724,0.3345756146940849,0.7606291261442909,0.009539451155980714,-0.04320725621863773,-0.16805231226061745,-0.1338272695813533,0.10311827471837726,0.12948302567703,-0.0027698342138722846,0.2371390437101487,0.3406076165601995,0.10267806112629911,0.23848456434235876,0.10931968915688908,0.02270196261039234,1.0,0.14945764658902075,0.11212490298860046,0.23193294284379187,0.17239730835007777,0.04175665697183473,0.21638180099860385,0.3592712514688861,0.6827426650856258,-0.29402998801529623,0.09392881638321657,0.02747304381068841,0.11057637656655109,-0.11522152301390365,-0.044065019719554045,-0.060168829832870724,-0.019461624923069146,0.2479398463443867,0.40694297835297055,0.3283701523096563,0.2868308159192579,0.30911564911319606,0.0493712349889917,0.38859893671987905,0.227559396835369,-0.016953038610322588,-0.10135772915426429,0.2499259565370437,-0.044804889728123756,0.16336577858257448,0.04178665216066501,0.23402245980762187,-0.24147286160595058,0.2016658808799208,-0.3049607122846228,0.22692134541443254,0.3360165689777984,0.06210390538196001,-0.26610224901954976,0.20637367712696125,-0.1201586290137617,0.03222765300620834,0.21959002357032287,0.23035767315648448,-0.06955749947801668,0.3051413222230845,-0.2667725513924212,0.18201817168584766,-0.044088038045886936,-0.17071124522071138,-0.27908412125978277,0.2548078650175183,0.08387540064149158,-0.10584852963224593,0.2523589798843857,-0.16937325564931519,-0.28116184603299493,0.4892125619376655,0.42675197482733207,0.14943736662367652,0.3243494380936646,0.16439080588271116,-0.1262111170559268,0.14104339121245862,0.08063186169698343
Supp_Motor_Area_R,0.22858879659355208,0.26323547859589413,0.12437496060759803,0.001488428541286655,0.2560720940190408,0.3085920432317323,0.009202156569884016,0.44149539792055786,0.5590092771739997,-0.1415549418174371,0.45900274283272474,0.25753749319460617,0.282975431153371,-0.1410127892355322,0.32572704993722884,0.07430271775345619,0.04214221903293196,0.227524684738695,-0.05733380936420044,0.7205350882094808,0.3269032744883458,0.1826065949386021,0.6088984130853773,0.2027191175566776,0.8270215723248145,0.5397295322531217,0.41721088819263746,0.3119888556909649,-0.030720515152033435,0.22017661636049746,0.3435319497029832,0.030483206143307986,-0.05991225491097353,0.19618939118014442,0.32052371493803095,0.250525703040244,0.13682773089904374,0.42322960509943475,0.566348768194904,0.22840910621890342,0.6510321226823131,0.36870475724286333,0.5492898798916364,0.5809523518522487,0.34860309618968555,0.2398689828028959,0.6387267117415852,0.2888996044960614,-0.009761655499816464,0.4584769409030595,0.39878115738788167,0.013756946318970177,0.04765606328804337,0.2006056962971005,0.1163996023805195,-0.07515389789901228,0.38372652095475523,0.038376051660246865,0.25387143331742984,0.13677354946552742,0.5077589924868859,0.5327456984106484,-0.01386231151118174,0.311105974876018,0.48420727025019245,0.14945764658902075,1.0,-0.09223335582629764,0.14858143150529807,0.28587573756864504,0.012378346654034181,-0.19103725564735588,0.3409915238673421,0.09572239042964846,0.027793811391635052,0.5442811248805888,0.38656610871988484,0.9081067094735118,0.1065565229232172,0.030883579695483464,0.5878312370330141,0.3035340374047108,0.4383395804204313,0.5989773759033556,0.42188647624729203,0.8095633746285548,-0.243317684221501,0.052680706535493366,0.36791992542169255,0.42781478593735495,0.2710490820713462,-0.002936835324645193,0.5537966257012167,0.1510269116133957,0.2656252478139542,0.7248783328986359,0.17136923995696812,-0.06876253850114526,0.4026980579870504,-0.021459001505887757,0.5997609836094976,0.6765188111852615,0.39274843033685264,0.25505550234823227,0.3598161464395528,0.5422923756537679,0.6127325884375782,0.6438698534405931,0.22625597579885162,0.6548735604262133,0.617150628426927,0.2174009975967751,0.33590887304364103,0.09060388138628148,0.19940632139088826,-0.04482869215236868,0.27939052235899275,0.22953285711820992,0.3213078653883291,0.6329279477012014,0.4138848507868907,-0.004137308328882025,0.34780974136368126,0.576071132099515,0.43951895258899376,0.24949405759717788,0.4236172851524579,0.587134021546624,0.608926267409291,0.8074686593720327
OFClat_L,-0.16832223806076335,0.26419041458151443,-0.18874811552544019,-0.015331047049321641,0.34234242920762836,0.25323354588935515,0.7181541747368234,-0.2864050831051627,-0.14173410817869714,0.23034237341137487,0.12622583329409925,-0.23316554867083553,-0.07372600381230388,0.24441964824708284,0.04736857641530809,0.3573066398262019,0.20073482923010133,-0.04791564555048452,0.29171463968354466,-0.04901241162454054,-0.030080027574961577,-0.4601930046410326,-0.14445550390524584,-0.16887804110749313,-0.16020050579370743,-0.08474496217840306,0.030692530340472222,0.2588948731105396,0.01700615486706568,-0.4579400161739921,0.4414857345654041,0.7712235319767625,-0.07910490217419386,0.3982618413193239,-0.27511856931772705,-0.1721444285978479,-0.09843114601102328,0.12984297751917984,0.23329718034381292,-0.07534918334976012,-0.13529232285664441,0.47854293430729844,0.14230976391617609,-0.028939189163579522,-0.24718096051124375,0.05928212988093921,0.08094794511154237,0.25123052666474927,0.3422821226353118,-0.1705176225842757,-0.15762695433169704,0.2069868501807238,-0.052836501465444614,0.3824447271476815,0.5274065877977671,0.6538053324309385,0.07598339270269547,0.3170447566188487,0.1998223458022947,0.36711112673062896,0.23479721873126685,0.30510299279194486,-0.03462382258002447,0.17580913459239156,0.09260117150660171,0.11212490298860046,-0.09223335582629764,1.0,-0.1894269969695029,0.22745384305292934,-0.18929437427994436,0.29122866357213273,-0.35815689920461286,-0.052118589491457805,0.11470665563669105,-0.2660465593101058,-0.08685991557243454,-0.007590633196074549,0.3782801327742963,0.039164575638357346,0.2191083955268812,0.354504809910679,-0.24949010008636802,0.10384620799358381,-0.15163988048722107,-0.061606217821234883,0.45809570276449796,0.29249552987174066,0.10883652670559722,-0.07223004448826417,0.18015643539624096,0.11452490195055585,-0.333026817692258,-0.06859796673921972,0.03280445192114571,0.041967235647400125,0.26046913455720466,0.42035433140753337,-0.21467571735325283,0.3135058281066756,-0.011755829627718189,0.2960323114978053,0.39344071554824456,0.05243637070112771,-0.11330611707983264,-0.009947111194212304,0.1595773258877159,0.16593149490045694,0.4427447314727425,0.13728467697521038,0.3546025381021741,0.022893119520841672,0.34573783875571973,-0.06350224578176915,-0.006442104118739733,-0.047029743000881676,-0.31886263413642435,-0.40582164022026973,-0.33596323704852715,-0.186680744727472,0.041557437843478845,0.35773165429424064,0.21528493990971093,0.13441743742053894,-0.12684669803213064,-0.441586688787346,-0.2292067013889378,0.0002813443727941033,0.25985880509075593,-0.027046672798875394
Vermis_9,0.0004266970483047964,-0.18724783755886906,0.30912975315732827,-0.12100799764690386,-0.3239282048339697,-0.1248875517318828,-0.32440063824919013,0.5226026700821341,0.4283706442007863,0.10291784597590663,0.117456384205307,0.12868117416895117,0.2501873545662359,-0.14063311161089087,-0.02649701995412841,-0.32038655993424126,0.35269495870573475,0.2001620794082606,-0.11301480182654895,0.07023220859906011,0.20918952983700634,0.6943224429476724,0.2542090315529448,0.10606461513119622,0.16530605839124374,0.207202327329382,0.4478502863438479,0.0898119680821637,-0.08094762136783575,0.32492644145750593,0.006652621184329116,-0.36402227908414836,0.13739238642723964,-0.18044417731393592,0.38214727302508095,0.3736760098545837,-0.11540879237430472,0.35341356012196545,0.29812779358593305,0.4094588376522298,0.253201237913284,0.22505516049608543,0.09736024579701635,0.352737193225737,0.21231697058406002,0.46114718431942225,0.234125884778011,-0.09702496898000869,0.03730448940909475,-0.21654538401019213,0.5089699928408589,0.13693435472978824,0.32102034806649876,-0.28357495038160263,-0.35894753814624347,-0.39236797840105686,-0.028765149665856235,0.01654123027173147,-0.22790974279515974,-0.4185116054653161,0.33321046683651573,0.08514801259286231,0.27491135791120874,0.2279283490413578,0.194934713903948,0.23193294284379187,0.14858143150529807,-0.1894269969695029,1.0,-0.026254989049920536,0.09319980086119013,-0.05986950832347238,0.6127257505880545,0.3040876736331111,-0.18850989855728037,0.45578662597760344,0.40437602672040185,0.0677630202508366,-0.602660186370921,0.23644354172117182,-0.12657906372492944,-0.41929813757178397,0.4040481392291292,0.3730347759967368,0.41276606977352864,0.28853647098467106,-0.3180725562844329,-0.3493515587114406,0.5335539145761866,0.37659220628069756,-0.11731854574238579,-0.24554142286771333,0.4819455905310516,0.20122045361455884,0.10764108950199101,0.009603460574413808,0.31879172547222173,-0.15563182310023177,0.5227239056258085,-0.6746030208876475,0.3612734829726653,0.11324070946452258,-0.10312349602891777,-0.014460469367342535,0.31046463792450113,-0.33616560537299944,-0.17153163739770957,0.08841914639060003,-0.27969698050410874,-0.13795518592053715,0.03383841281193488,-0.04100519668161504,0.15679367930409052,-0.21915879450107423,-0.28369200207797024,-0.31671351851385,0.24044910371569464,0.3060856613850781,0.09259351370274335,0.3777745971847604,-0.047126810479879606,-0.5068869673708302,0.16809356870048991,0.31345538874368356,0.4768937600931025,0.4802897984261113,0.4039590170161493,-0.2512600067556699,-0.04888838711807513,0.1663767950724907
Thal_PuA_L,-0.1374882792310846,0.449937469333792,-0.06483379142810877,-0.07535339702727141,0.13362042964072515,0.156844225873945,0.30009122907399305,-0.15863151992442592,-0.023938517294459987,0.18001181442264613,0.09677237330554746,-0.30288670887880126,-0.31253405496437836,0.07973322197185993,0.1339294148616041,-0.055211366829114476,-0.14332549680995976,-0.33488366413739357,0.2820641995809146,-0.029152016275084305,0.03568730604341648,-0.18247321543991918,0.36160878371552974,-0.1665004660244047,0.06999382470098921,0.2414163373642397,-0.017354395746950548,0.3985821448399873,-0.12019907780354484,-0.3007825479287292,0.22495063399630597,0.27027771798969613,-0.13112443357310594,0.2227170124055936,-0.0856469823214116,0.12283827546460019,0.010480101360178549,0.03463541668148954,0.09929716072705654,-0.07852196475692962,-0.11864075061713503,0.08083456220094051,0.38359429418599816,-0.06474059175576101,-0.257847507997987,-0.04727793155406126,0.4112785654814722,0.25003578560973855,-0.19811248069685575,0.16750979367366106,-0.17510422032839632,0.20857272900477125,-0.016416189707011305,0.3460673851985823,0.26867981903496324,0.07768861711181659,0.30835134060380975,0.1999073522059862,0.25340670174591645,0.28662182678335385,0.10575309683930077,0.08783448736004075,-0.14193774547155033,0.04926898631903543,0.25568502070602694,0.17239730835007777,0.28587573756864504,0.22745384305292934,-0.026254989049920536,1.0,-0.061333757677590584,-0.0015919789666986757,-0.07159664320292759,-0.022901350131078642,-0.2272241532601074,-0.16369902653793245,-0.059075784288298634,0.31187064372151907,0.3658900903285457,-0.2826558993391377,0.15724820923963276,0.1938387686531266,-0.13913387093467636,0.2925109585964916,0.029670041976088093,0.19496662315701627,0.2069142958697507,0.3989580882239284,0.027550009815926046,0.09474837787680732,0.17320898662591788,0.1164043718364668,-0.12320052039551047,-0.024158330234537076,0.23097604971790686,0.21989919008222256,-0.18251417264970593,-0.0936379448263118,-0.15093241139871286,0.1624467627444982,0.09035284091917913,0.3685044230294711,0.3422333058141236,-0.32050671071360926,-0.20117304501821223,0.2838945261756163,0.3827475071534069,0.08815617667940721,0.4424377256488431,0.12431901104472973,0.27920558147400476,0.008428786634815076,0.2079325861723902,-0.24553705149945526,0.3315044384814374,-0.058345273753671684,-0.1350188824468259,-0.26740785299056075,-0.15980120087453267,0.026279989497220383,-0.0695636976091888,0.11908765772205462,0.0673367361638612,0.3367951064868915,-0.12385527569316425,-0.021335222233345635,-0.27929193751660225,0.23859556301173396,0.30470275597554375,0.10935009078920245
Olfactory_L,0.12469301731927117,0.08909499792872982,-0.12851015534060045,0.14839487149999908,-0.13093922415773782,-0.1720294982475383,-0.11689001222830364,-0.05544290848777235,-0.09022090816633689,-0.18037753820153712,-0.1641328123162695,0.16136135471324775,0.10832651478060616,0.15920842771788393,0.003107971099460802,0.017128337381925398,-0.12562014971919466,-0.026650992821236206,0.1270885227298945,0.003779077572665028,-0.02069778664218736,0.0880751239025167,-0.08973132252535945,-0.11416595812636203,0.03263215220242312,-0.04762923411117774,-0.07283629615239168,0.02971516461778706,0.12882625752908675,0.005293370476940055,-0.00024685902818619843,-0.2018722562870222,-0.0946425549331027,-0.17885495097485116,0.10799408981327278,0.18375154497882393,0.41359020467455404,-0.10400071033887721,-0.14174261868334645,0.05546178658218991,-0.005322576167661624,-0.09499209241684281,-0.04074823572583315,0.00034484801327136613,0.05263240540327281,-0.12455489838828218,-0.10461329072377025,-0.03584005269206151,-0.08875069096808548,0.1450288948917025,-0.0031015730818605074,-0.07125736553325876,-0.020029058203402627,-0.07175142352971518,-0.12926845744015938,-0.1012096300395433,0.010687751958864063,0.029902286351571522,-0.09407024035441477,-0.15556159557599614,-0.1828148626739817,-0.018197091771115594,-0.0009079145145377215,-0.08254404255530724,-0.2562205581995155,0.04175665697183473,0.012378346654034181,-0.18929437427994436,0.09319980086119013,-0.061333757677590584,1.0,-0.23367232015484757,0.1169505529577052,0.07237160778179227,0.2896941981532399,-0.05494447826915667,-0.10884556870846568,0.02403750308128742,-0.08164959509433088,-0.0989714333203582,0.007804071084610193,-0.18593617455689834,0.020078465860808054,-0.09986311633384984,0.1757091307291047,-0.04300419241866872,-0.0942326359408058,-0.01402911189981349,0.1077719821259684,-0.052556136184491,-0.08915413831221722,0.0215754305136434,-0.022191647555990533,0.12359740234950782,-0.13356310396575818,-0.05403905456723253,-0.14609689370451703,-0.14681454154739937,-0.09059177301536589,-0.009269573264465565,-0.08761732562243527,-0.15569156468512568,-0.21579020222413411,-0.10038041491717978,0.017584262891189355,0.07097035541726524,0.021217824423736417,-0.05617337088561687,-0.23302918656442406,0.031738425523668755,-0.14770488786594457,0.03522851973658573,-0.13232845477625,0.1584697305802762,0.0810912026983003,0.014608721361416561,-0.014514954090940176,0.004460640784529358,0.039755916590055125,-0.04145464042515663,-0.01837971648293762,0.0007040484352863548,0.19639938609791932,-0.030311162425632126,0.02888298018570219,-0.014385579390038128,-0.03198538663796668,0.07695539243893844,-0.13703259603160425,0.00868204647526685
LC_L,-0.2404685281645411,-0.09484710671577722,-0.010729568776668405,0.05176242076695085,0.32183592401226196,0.12412857850030015,0.4063721410657401,-0.20057744314024245,0.256655491430776,0.23264128581586,0.172173507649519,-0.26178387595014047,-0.05293200024860027,0.17189315882584652,-0.16716292922640114,0.26811609075513904,0.2984844052357167,-0.08317493555681628,-0.04332218381598281,0.02443376480508424,-0.12482556486673754,-0.31898141955107806,0.1205967093621297,0.10315809584301444,-0.15724844869259577,-0.041472258843611956,0.3299219023282433,0.114379764306998,-0.23338387103089567,-0.12801192313548992,-0.09983152996959048,0.3626719626444403,0.10487387105749599,0.5689323752532123,-0.2752659310334937,-0.05767924632308058,-0.26367467198023337,0.0872131705049449,0.015515812374977383,0.14669210311125153,-0.06712043995590537,0.047992196242614596,-0.3325426513748082,0.14313881985924518,-0.1532068624878827,0.3951414266319724,-0.1910486172444264,0.22660825388679612,0.04060069698508962,-0.07939161075822587,-0.024989941213745027,0.3447070910230075,-0.10552769882794909,-0.09515532428771739,-0.021821294066975343,0.15104952444769298,-0.14809055260453421,0.608059277595773,0.35242716186571404,0.23929124066082563,0.06454396154574144,0.0972143103404602,0.155484057061233,0.2516540818007993,0.30927856693046624,0.21638180099860385,-0.19103725564735588,0.29122866357213273,-0.05986950832347238,-0.0015919789666986757,-0.23367232015484757,1.0,-0.3399319667963815,0.05449026073763459,-0.1436236670172065,-0.06979633633483272,-0.03900357032649673,-0.30335198477719005,-0.05311941303685924,0.041067115251451104,-0.12568622739929272,0.34513000015384554,-0.09594216667733976,-0.1304160540446825,-0.16193222553753686,0.012467685492425997,0.6261814541865914,0.13331923429251125,-0.07758074557756663,0.2891676630223298,0.36598909057089063,-0.052762263223844835,0.003944431437795951,0.10056676423412259,0.18347262419034213,-0.09686688358259128,0.1651977427914487,0.18425246870307954,0.10741130925816297,0.10500486706090685,0.18274157070407376,0.20089086709804763,0.3364070700461167,-0.09268079819692333,0.07583960377073538,-0.21322940725666764,-0.14064258753352396,0.06737351457969426,0.4565171275729728,-0.06002407181028239,0.273551884416315,0.018508429853093297,0.36996421374013,-0.27986855997743904,-0.030756107198638992,0.0544633179345233,-0.1082530039390367,-0.12683031265698325,-0.5002834624438716,0.015686412363634473,0.09138458088891586,0.0723729668837779,-0.07832121766100607,-0.030801448141050677,0.002484089311266719,-0.1174998007281248,0.007518846814986506,-0.3093049427987187,0.09300981151806405,-0.0023516569032596686
