,Vermis_8,Cerebellum_4_5_R,Cerebellum_9_R,Frontal_Inf_Oper_R,Precuneus_R,Parietal_Sup_L,Vermis_4_5,N_Acc_R,Precentral_L,Parietal_Inf_R,Frontal_Inf_Tri_L,ACC_pre_L,Frontal_Sup_Medial_R,Thal_VPL_L,Cerebellum_7b_L,Occipital_Mid_R,Vermis_7,Cerebellum_Crus1_R,Thal_PuL_L,Cerebellum_3_L,Frontal_Sup_2_L,ACC_sub_L,Thal_PuA_R,ACC_sup_L,Occipital_Sup_L,Pallidum_L,SN_pr_R,Cingulate_Mid_R,ACC_sup_R,Insula_R,Parietal_Sup_R,Thal_Re_R,Temporal_Sup_R,Olfactory_R,Temporal_Pole_Mid_L,Red_N_R,Temporal_Mid_L,Thal_VL_L,OFCpost_R,Thal_VA_L,Putamen_L,Cerebellum_3_R,Thal_MGN_L,Thal_PuA_L,ParaHippocampal_L,Paracentral_Lobule_R,Cerebellum_4_5_L,Occipital_Mid_L,Olfactory_L,Thal_PuL_R,Insula_L,Postcentral_R,Caudate_L,Lingual_R,Red_N_L,Cerebellum_10_L,Calcarine_L,Cerebellum_8_L,Temporal_Inf_R,Temporal_Pole_Sup_L,Heschl_R,Cerebellum_Crus2_R,Vermis_3,Vermis_10,Hippocampus_R,Caudate_R,SupraMarginal_R,Cerebellum_10_R,Raphe_M,Fusiform_R,OFCant_L,Thal_VL_R,Frontal_Inf_Orb_2_R,Lingual_L,Putamen_R,SN_pr_L,Thal_LP_R,Temporal_Pole_Sup_R,Cuneus_R,Thal_MDm_R,Occipital_Inf_R,Parietal_Inf_L,Fusiform_L,Cerebellum_Crus1_L,Thal_MDl_R,ACC_pre_R,Frontal_Inf_Tri_R,LC_R,Thal_MDm_L,Precentral_R,Hippocampus_L,Temporal_Sup_L,Vermis_1_2,Thal_LGN_R,Rectus_R,Occipital_Sup_R,Cerebellum_7b_R,Thal_LP_L,Thal_Re_L,Frontal_Inf_Orb_2_L,VTA_L,Postcentral_L,Thal_PuI_L,Supp_Motor_Area_L,Cingulate_Post_L,Amygdala_L,Thal_VA_R,Frontal_Med_Orb_R,SupraMarginal_L,OFClat_R
Red_N_L,0.2626810792334549,0.34215467755790946,-0.2778875969612592,0.43226599996362064,0.13544165250142326,0.2853701881802194,0.017640065647015743,0.04657205220719675,0.3601467361266104,0.30049473821380585,0.28574524603324,0.21098649311868364,-0.07620051006555685,0.09364219177802575,-0.034874864952989804,0.34596411236589486,-0.07584145265560066,-0.16271173128108543,0.24258784507727213,0.47109784765030066,0.1437187212233439,-0.09564279589581867,0.439264343445736,0.2608074079487399,0.14217773055037158,0.10320638311204111,-0.02167545678728132,0.23024033520125953,0.454996521855231,0.2035394518791331,0.30236111915313096,0.22900182786562567,0.43832097820056415,0.4734347511728271,-0.16097536106612712,0.10081470907854928,0.3223515757933786,0.49512847312830066,0.09438463003061083,-0.23201106992126808,0.04849297911619939,-0.1395971823196286,0.3083324193200418,-0.07659290154981206,0.3187020806213459,0.12114926938553244,0.3418757456075288,-0.04531149895308954,-0.033238292765856214,-0.17981351631110257,0.0870260836183646,0.36197823818997144,0.33753971415567835,0.5275651717253595,1.0,0.07134283045686506,0.0782036554989201,0.11896146163036626,0.07083500692500376,0.4428585976112983,-0.04612957497808888,0.25387384937824936,0.2768616235742659,-0.48523964486155263,0.07211923825728365,0.08696622415657906,0.3146067762032718,0.5885520062792298,0.018345486375772657,0.2748440344459108,0.025331825643083988,0.5411579946905778,0.36778813060718374,0.2531058232600184,0.23727071386696416,0.19160634474276347,0.7814486146261302,0.4013256099243537,0.12927144974083568,0.050604841277488585,0.11923125509250582,0.22816097734879,0.3401231895005161,-0.01887069883980672,-0.660659666958322,0.3159848710592214,0.3289264088989504,-0.20951820108509023,-0.2778078289337041,0.2197121762322814,0.23094835583241613,0.19234796911618204,0.12282379799446473,0.44581299458984497,0.15189203716209845,-0.09166372607875155,0.29554493139549987,-0.1515166324794153,-0.07700831289669705,0.19172034961367426,0.668504468697736,0.18290108240277406,0.1708681588615642,0.34213917687803347,0.21874115508462577,0.1876267757356987,0.4867704116092198,0.3184794560614337,-0.0008024481632989109,0.2398592185567717
Cerebellum_10_L,-0.14695274410482806,0.055514578987493214,0.4196941985423305,0.28536978175943933,0.1469605880264524,0.11453435613498701,-0.36247842784445256,0.11598535128688493,0.3498141840666271,0.1635204483015733,0.07517714394450739,0.22520831379769582,0.11615941032446427,0.16103097203327466,0.1651307951768199,-0.11860882873784674,-0.5892874251235645,-0.04070802126603038,0.12109367558551844,-0.1594472276805544,0.027955832602949877,-0.02280857032207045,-0.11556711761326241,0.1468297882729402,-0.1012508156966103,0.1917676519340416,0.45796172475169283,-0.08079639009577888,0.2585037749812119,0.05398945061709538,0.16611715776996705,0.15494448722265572,0.1444823210619559,-0.10333539699123859,-0.0829141177040901,-0.022646146852129217,-0.25762427001343,0.2416728429023925,0.3639881807441723,0.01388258906896062,0.0033493196213820672,0.03386022320963555,0.2519057491258806,-0.15980120087453267,0.35482505446135076,0.14942283133185552,-0.24368564191185313,-0.30940885552705394,0.039755916590055125,-0.2879947209621258,-0.1388400667490867,0.2118229388189754,0.3153480812342286,-0.1864065757764727,0.07134283045686506,1.0,-0.2183234858764104,-0.38311992303346426,-0.22761271863760998,-0.16902190809578804,0.01737500083512536,-0.23104809218613614,0.17998535542410043,-0.05204599529629537,0.38553263657222187,0.3509759722241756,0.22410930436656978,0.035340475243601475,-0.13322143366891262,-0.1137112648813845,-0.09378797659210078,0.19954778640871418,0.3088571473193331,-0.32481594652572104,0.221732912162746,0.5177312960058895,0.2592284076659813,-0.27290710428751536,-0.07955790086299543,0.3170307304718404,0.11573279818905027,0.06255022672119806,0.00810187570601356,-0.1685002536930719,0.12069371692930952,0.14181044638328938,0.36710431605986,-0.5800528332640447,-0.06415192926204924,0.3210320180950423,0.30355841635539255,-0.1657917658984142,-0.604871787994399,0.20820046641095002,-0.12438530929975981,-0.05985041571692007,0.008166870565252556,-0.3575169272710993,0.45046154615034306,0.001672539089764304,0.09972590267834856,0.20062554331045168,0.1797865643319905,0.3507173404728697,0.17197442112133976,0.4252935573054621,0.37125531150366176,-0.020909452597625378,-0.14787692411815037,0.05333265993661584
Calcarine_L,0.2635934877902344,0.5669357947568575,-0.3033281738603588,0.09118241191249658,0.48435568895843906,0.3267312307339249,0.6746865434297289,-0.003538342779287302,0.04639553405479994,0.21959416054068231,0.049841657437305696,-0.15250578781851865,0.04911493410033842,0.21365396342385481,0.0954738773853451,0.2569195001809728,0.35374773955955163,0.018344937400606835,0.1760571686809352,0.5252242730698705,0.29532390967449246,-0.1460365666941245,0.261212193930698,-0.06962990581199072,0.5541932131016797,-0.08332278417421461,-0.12466630735345312,0.36134581722422476,-0.14180433888735924,0.4295500252165208,0.23640232204369802,-0.0748730878395572,0.25286088884081787,0.07763677290729527,0.0400041449253026,0.14468051157461512,0.48881270885264233,0.07532154749543907,-0.34610044492976405,-0.03192940941838173,-0.04843311700840924,0.2403674418243725,-0.030427411914683088,0.2461325140181454,-0.02411670388383942,0.13070528544990054,0.6284477571617892,0.5941687584596079,-0.12878090107798756,0.3742837646508884,0.2456725248162338,0.20473776180790917,-0.002895317578001901,0.6059646396427111,0.0782036554989201,-0.2183234858764104,1.0,0.40657323217068847,0.16343696571705302,0.28608535121121925,0.16021902877960734,0.3018894589307114,0.29494489434406757,-0.08741007902696914,-0.051441307235840755,-0.09718314750442304,0.25470195520320915,0.09608363494668803,0.4877732068137598,0.5777211348601823,-0.07898825817462661,-0.10573408753926636,-0.13183287293972368,0.745354719794445,-0.07327787300865399,-0.19053407279050105,-0.1780162705811783,0.5049877119261901,0.7457930389155036,-0.09298756297900751,-0.03771734583679056,0.3768733416973625,0.3308827421328041,0.34670757992195583,-0.04128208309385707,-0.05651372335701455,-0.005413887453526692,0.4212903242682542,0.2028227855527666,0.015345420000967046,0.1402618348126736,0.24515500521626313,0.3767155311202128,0.23269718187622912,-0.1439190281148504,0.39988429501116496,0.13503269683856436,0.07538141835300455,-0.058684465962990116,0.1729359638064774,0.20607718108755105,0.22212149009806004,0.35816650526322436,0.18063011839102716,0.5499390329328514,-0.3008966695552924,-0.06810346826414544,0.12633605388443298,0.2917751653204038,0.16583929318421536
Cerebellum_8_L,0.4798784241921597,0.3684960120568994,-0.2863577049500323,0.05108513010689846,0.1020854993173184,0.3198834999213148,0.4383834206722116,-0.19686495959067646,0.01616768516812978,0.37459934131452266,0.04363731954804001,-0.3691419209305741,0.21520111928030983,-0.068532063214781,0.4217563122777988,0.3529300510322853,0.6545048081744377,0.29241947617158,0.008642371864511087,0.4266983617603984,0.2362291307504183,-0.017032466738566756,0.33276022913549874,-0.168381350786584,0.4431075998654777,-0.38529910151569186,-0.363386473892364,0.424793498104893,-0.1376879860747072,0.2562290399595169,0.3507126979769118,-0.14570149407434932,0.05583870447864524,0.14536141427643545,0.10780542467666891,0.33497881504576055,0.25625508264326546,0.0061831681149577605,-0.3225650743062199,-0.059810906475722445,-0.1574481727664583,0.27236462834315595,-0.294515778841292,0.37137645068767083,-0.22910475369910047,-0.007903437164188253,0.4813733430523943,0.33839116751162746,-0.05372033531918815,0.34349087961717434,0.04866896508113227,0.20375356338858394,-0.201557774496887,0.2842722191557257,0.11896146163036626,-0.38311992303346426,0.40657323217068847,1.0,0.25630149388118323,0.27508674342236866,0.27393772890854373,0.5238075464508672,-0.04864400333594917,0.04177039211102597,-0.289036214542443,-0.15032348933838452,0.2659963342604985,-0.14268916618910554,0.3873414807130521,0.43039822205256445,-0.16675377707727454,0.007030948198816832,-0.14818368240413338,0.29836174926528797,-0.18870511795223482,-0.21441847701020314,-0.1332423635957406,0.48613437204603865,0.4323472530908729,-0.1694877230754962,0.03045807237901163,0.40309720062791027,0.1513278514276896,0.48448050418822625,-0.03292786997979184,-0.2166671247205303,-0.06912720169630399,0.3294757906134346,0.255005431568975,0.073815795734894,-0.11645664037168224,0.03887829785825468,0.3045920533139992,-0.06440664329895648,0.05539702300954996,0.2856428170432022,0.20053836222204502,0.33342509181270014,-0.18549791156900985,-0.042428172591357005,-0.007859801745080303,0.11793574328928631,0.17588791783840263,0.29607517063525873,0.12401430661555626,-0.4716366301889996,-0.3381442314223616,0.1843204398695104,0.34355461403275134,0.04141584675886925
Temporal_Inf_R,0.3303812128411968,0.26442907749651823,-0.33148954425635196,-0.04165455138265843,0.06126635678311216,0.19514525681117179,0.2565575469451991,-0.003222506972720829,-0.10093851400727549,0.2304122811699117,-0.1760715634992633,-0.10494003100771249,-0.004871699744075529,-0.14149969869964246,-0.06531816626305861,0.4124572365224209,0.3288744999246328,-0.22857837807678522,0.021079568777854055,0.283368318813113,-0.04815785970780816,0.06094445930793667,0.5708132852840263,-0.007341876483651883,0.24028771612930458,-0.13527398527150242,-0.0909239609735514,0.2686406087399129,0.03346051762484047,0.16415194266906746,0.18713507331973442,-0.12946700074244333,0.25685317244138034,0.16030145939948306,-0.027990076383844372,0.062073451422618296,0.14907233466220135,0.02362793196386719,-0.3283999747547147,0.2167801497975215,0.14567386609622776,-0.1482233918424747,-0.14480483758128004,0.2820641995809146,-0.2474905728606866,-0.03595186320520754,0.33944970652135265,0.19153418450779602,0.1270885227298945,0.18352526692346036,0.019060377498369894,0.10618803639943561,-0.05417544664502323,0.3041394074860338,0.07083500692500376,-0.22761271863760998,0.16343696571705302,0.25630149388118323,1.0,-0.09822978167395627,0.06626695973638956,0.1900466531371675,0.013116217687237827,-0.18984195031989368,-0.21025543932569754,-0.19099450429347212,0.20793592539136516,0.3621494259676158,0.08165301991596957,0.1958531078855432,0.0052114685102146755,0.16054146075393988,0.08462709417462222,0.2523597443127603,0.010968179097497378,-0.2598994619129256,0.06941726159179136,0.4360793570843513,0.2614398495188939,0.2198318766286831,0.08442665010248958,0.22049142111431988,0.03575914161539381,-0.0044824486636391905,-0.06735215366234142,-0.028574463024106274,-0.07250569831738526,0.3789433021140871,0.0991548076282938,-0.18356410599712236,-0.1246558042478051,0.062354947813899206,0.26436197470965545,0.01740569949216344,0.06607291109590288,0.15544018523487813,0.320862818040533,0.17827355204087406,-0.26824396546883056,0.020766491831804578,-0.1708718980862986,-0.006886840298574964,-0.1306648377452138,-0.030431606287243007,-0.0557858563521501,-0.16354471492719472,-0.11680654330773554,0.056684882288084576,0.006499165108581589,0.21393821117555487
Temporal_Pole_Sup_L,0.15899493000654613,0.08627185538472065,-0.3188006930750781,0.020777457644348955,-0.030009358873342475,0.020552568544248594,0.18706014011895272,-0.013523250030248731,-0.11938473244713292,0.1282926011656045,0.08968917609440237,-0.17030391387407684,-0.16255601244465182,-0.1762271605831134,-0.04522174079003735,0.22928401666385345,0.13939172840477143,0.24755319252150743,0.005756967307060502,0.2547092140518329,-0.0043222672647031364,0.05037209683924754,0.12214433453064935,-0.1308200748461163,0.2287789135439112,-0.13666514164824564,-0.39429019322221637,0.057139527193775096,0.038487627922206565,0.13769925297779667,0.0690571907550494,-0.013608944772760236,0.16241517070437542,0.14710147341292115,0.05317615344365337,0.15539277335727317,0.11264092655954083,-0.015833467921613175,-0.1964830997179537,-0.3877071422448617,-0.24935680277830247,-0.09601911502571886,0.04560789302016527,-0.0936379448263118,-0.07100912638654451,-0.11922061056107844,0.28127451948635357,0.14763720015721413,-0.14681454154739937,-0.022379293137940407,-0.006039127614097778,-0.022592190979771016,-0.02319189158393622,0.3899581029870512,0.4428585976112983,-0.16902190809578804,0.28608535121121925,0.27508674342236866,-0.09822978167395627,1.0,-0.03610956185447934,0.24915072077162606,-0.027869810942379808,-0.3084568665122308,-0.20262897316767656,-0.1529183542334371,0.05921583951551183,0.12430138796292017,0.19876221995168783,0.3688489662686391,-0.19802674712242435,0.03819616784642538,0.06535978569560616,0.29556732994727075,-0.10210570765068482,-0.020735547360072985,0.27156070782994074,0.3816294672108754,0.16803176015145924,-0.3340369768007096,0.1021089818138612,-0.05318296107382125,0.19386541990310974,0.28282705742508746,-0.42577067073260383,0.055833037666289324,-0.04630716841171431,0.03227844873269025,-0.3001325549839304,-0.08472266288078187,-0.1675062145432714,-0.11943033525833142,0.1662108740598791,0.1157895549313282,-0.020255840628012167,0.0074849981512919135,-0.02189264270049992,-0.014311049988428689,-0.08229038855892942,0.057498682117688306,0.3480293576506432,-0.17246123624548837,0.018934245957938113,-0.0059444559256473534,0.0773343907258033,-0.21662633161569117,-0.04545685226525721,0.25905106241260034,-0.09910796550063365,0.14806485147023307
Heschl_R,-0.33413733517726046,0.2468608201126627,0.50803793586289,0.29255039371090796,0.23850285787339567,-0.031537146066971854,-0.07119910990555729,0.20593083692996492,0.27709567646210537,0.3375778104080327,0.4458806256083605,0.24057194603155765,0.6089491006279757,0.15237195867999054,0.1721875228240854,-0.3571494660473187,0.12423471275089411,0.11423456162526116,0.01105477732361085,-0.0570794665951273,0.5337133849772061,-0.06744548605142821,0.12715095213831726,0.4348465166397923,-0.2788899591542493,0.34305675967273247,0.12432571139247772,0.4322965448908641,0.36707347481811375,0.5307006994549195,0.13949787411515505,0.20047403545903808,0.18652435545954693,-0.0892436718660511,-0.1389535003446405,0.3621253322909838,-0.06687424073600695,0.28973175408980667,0.2654821258079534,0.2638108456479514,0.3474235682353006,0.6538732820218615,-0.030497631259610802,0.027550009815926046,0.4176789108623258,0.4550088097095234,0.21003132195825627,-0.17888938893346157,0.1077719821259684,0.2566627266430747,0.5158484210754598,0.48962769836829195,0.48326820341699406,-0.05761708297173434,-0.04612957497808888,0.01737500083512536,0.16021902877960734,0.27393772890854373,0.06626695973638956,-0.03610956185447934,1.0,0.38546760769373734,0.437305413359763,0.31458573160998726,0.48983799237389686,0.5613392741797208,0.2982724662147651,-0.07335263504333188,-0.06880839172574403,0.11294645579075774,0.21772074716120035,0.40554036379866687,0.3366505027139107,0.024281814997841312,0.3585445370049248,0.4505194370649053,0.004376780189556012,-0.027563976878178766,0.0842767014522583,0.5181032214552592,-0.14577494988153725,0.06398801233026209,0.23552167979378322,-0.09949515223426167,0.35827682313679793,0.2829915140691697,0.46900718405369496,-0.19229549294855072,0.48894393490675003,0.5458161611386331,0.49211744953166964,0.35972846207927317,0.08993285691856567,0.13452761292732812,0.25906284701080373,0.22337052131778326,-0.3472175527827865,-0.04495000039830264,0.21997784554925243,0.4217387891688319,0.1883561436923684,0.4329876639828048,0.3957885984567621,0.3248654496121833,0.3315407997658534,0.13062090362947898,0.25260330625802213,-0.3507029980027623,0.11218527310580972,0.264168503500367
Cerebellum_Crus2_R,0.2676506177694328,0.4306150689159375,0.00010588279513104584,0.23284007722679798,0.2763556376754721,0.28453506637380804,0.28602531583022534,-0.1202095134227945,0.2582306110945504,0.41212142998514023,0.26046797578253106,-0.19013633435072688,0.19296720553901903,0.1135680868441852,0.2693553891777598,0.0888903082875129,0.3072488853376694,0.12664624328115606,0.09986306880380394,0.19242471340246753,0.3402528553809623,0.028062219688266006,0.3567723297432512,0.14459580842905942,0.2757076451885103,-0.13469289369332607,-0.19990750871842608,0.39959895309438903,0.010932129533293701,0.43053082065897336,0.34695102864987415,0.2445694559948626,0.17895419885720995,0.30786169839936206,0.14493080529709926,0.25017225949026345,0.10302403972238987,0.11552279588230581,-0.17902603438541417,0.00806206067613371,0.024034643722329347,0.4765425904361228,-0.16574237108840378,0.22495063399630597,0.08041231590422744,0.29475684024320614,0.37077111236779225,0.2749798575368528,-0.00024685902818619843,0.26262043447108957,0.17938665145751387,0.33139438340277844,0.014124911318466521,0.23800364103678295,0.25387384937824936,-0.23104809218613614,0.3018894589307114,0.5238075464508672,0.1900466531371675,0.24915072077162606,0.38546760769373734,1.0,0.1469181778007045,0.03408336831859741,-0.03206777940934845,0.023355991149235783,0.33757214909459693,0.10263516468600034,0.18008810009773796,0.2858380111744735,0.03710535536647159,0.13706151656549312,0.052722783606108055,0.16497070029152267,0.011208780034629655,-0.019355020173813506,0.09978550668290607,0.38406491408724835,0.3526281224744031,0.0997970476736902,-0.1617739289299604,0.44440747434630073,0.17886507495483173,0.10576622447006229,-0.09986915901122034,-0.05716343301931379,0.16652565015210638,0.07180267907268324,0.22998737061274457,0.2752634385115306,0.11337696371596966,0.19388425325388156,0.20825893349068308,0.02166921044146643,0.19027588950317254,0.39707354623638746,0.08006128497601242,0.18189249364198307,-0.013434942686739107,0.2212472985195992,0.1937755869050834,0.294379551104927,0.37633899750970523,0.4002131243659052,0.23279574363306238,-0.23043042877441147,0.05602726157284323,-0.05356660040660715,0.292806418130083,0.1294032428152959
Vermis_3,-0.17838669410372673,0.6953904775137478,0.26058645724218926,0.7205256241166845,0.6039254010379805,0.1879580540680673,0.34989931733498686,0.23894657242751122,0.7093298780946182,0.25922318138818196,0.7248359054848404,0.4039708279300215,0.4916923026241553,0.7356874517687894,0.06647930048091588,-0.13532648012547394,-0.15686271080510783,0.0009333683639237886,0.3233436944073616,0.4584269926191556,0.6462429376632758,-0.13726064456615034,0.18001613706661246,0.6561131346097744,-0.23540609741945745,0.6509186551588261,0.491037041667367,0.6862151400128892,0.5156631616894514,0.630920594361987,0.13091921420469427,0.15803231708875498,0.5787418682185349,-0.04048686535565019,-0.04530185067756765,0.36110854270826265,0.40855296682362596,0.6582450656273727,0.3206041118569857,0.4488109420559125,0.6364570413265583,0.42398446200824713,0.38156410488531595,0.09035284091917913,0.7460830831004388,0.7225180596278794,0.5631279477446202,-0.0518325150343152,-0.08761732562243527,0.2605280050875215,0.6647371884473814,0.7562288057399644,0.6683351229319761,0.44714415587146616,0.2768616235742659,0.17998535542410043,0.29494489434406757,-0.04864400333594917,0.013116217687237827,-0.027869810942379808,0.437305413359763,0.1469181778007045,1.0,-0.05434402071565346,0.8017905019517787,0.6446456028799629,0.43183004517865103,0.4559981452338989,0.07487042612826204,0.41786666782930115,0.26733463929214357,0.5215420836527076,0.46967677494455506,0.5278988651230364,0.6790183453468381,0.5183445355478865,0.24266602380297927,0.026744615552171863,0.06343415963811568,0.617074944678727,-0.1554204894197784,0.25672153238268697,0.7085488708910774,-0.05496220307211469,0.1725927282114286,0.41060779448857804,0.7431943888297835,-0.01228313032951632,0.3639646280135646,0.6974859091985881,0.8516696297298179,0.717056477533731,0.3131289904414781,0.7423476027764677,0.11957777733325999,0.15568629876522244,0.0032896066690871768,-0.1355233001227631,0.14372115949062947,0.5691591073842144,0.3375478045982875,0.7824548389384228,0.5417871590046921,0.5029858654388085,0.6938378419463126,0.5152779955386554,0.5674931681983355,-0.05742375059269095,0.4323964249107337,0.2631067970487206
Vermis_10,-0.2059104547386741,-0.21861623963971666,0.499422142593509,-0.1620683187662933,0.0063821117161431285,-0.10151780875288512,-0.11426606744125911,0.08044257189713762,0.003026222946272648,-0.10593301994939748,0.06370302441336949,-0.08883756210562282,0.1139141171989849,0.059150023401460014,0.14088457064263984,-0.4926460105162575,0.1567057689267402,0.2397628977364813,-0.01825054749809838,-0.39937263057918665,0.023896058429945532,0.07757410114470101,-0.15173598256687007,-0.013257878267506674,-0.17420042867451696,0.0008189381571076523,-0.03893843577660398,-0.00594613352631385,-0.17043082640673513,-0.09406774931545911,-0.012797067655276568,0.04872125484071233,-0.39217001445721106,-0.33544005921003245,0.06703684966206484,-0.08387631933222717,-0.21096990749581718,-0.16307375815308037,0.0010185645843523562,0.2345618821844128,0.023928116489414477,0.4297917480929322,-0.23455428860982488,0.09984235876980739,0.03497647391131984,0.11476818611365708,-0.2393039809722552,-0.0650168003210186,0.12307484398258797,0.13890216899188057,0.04791902485901106,-0.03153477890146918,-0.04717377678024592,-0.4474755329903247,-0.48523964486155263,-0.05204599529629537,-0.08741007902696914,0.04177039211102597,-0.18984195031989368,-0.3084568665122308,0.31458573160998726,0.03408336831859741,-0.05434402071565346,1.0,0.13506686046724573,0.0965123235818063,-0.14720248692189147,-0.4261834150968394,-0.04855402471423693,-0.3869520344297092,-0.026971969996827022,-0.19977766453593276,-0.3477180622441476,-0.26592278336877545,-0.1486644233969976,0.11867635952632435,-0.3983639998008981,-0.5196920444724554,-0.06317645284190304,0.07689153025083843,-0.19078521710655574,-0.053540311877793574,-0.1580722754936441,0.07773748733955595,0.36373226134698533,-0.27916892946736954,-0.0942198873642021,-0.06362708014081749,0.2575321785268818,0.19827840766500537,0.09184669749607957,0.05278527400583068,-0.002032349706840037,-0.3366566528655724,0.027982743678308466,0.12621435802421369,-0.09529696853981107,-0.01808209851609762,0.136072972603075,-0.15605281061013376,-0.2461730955887421,0.1505460206667172,0.26134110614694217,0.1376991666629001,0.023521088952509896,-0.040609357847636855,-0.21140569616569288,-0.33867159308093997,0.2124555216635808,-0.32143660702895005
Hippocampus_R,-0.49052624664720423,0.36229648612942716,0.6034588340317215,0.6495300042604211,0.49894407385020595,0.037707764700836095,-0.060640008240028145,0.2768326356210343,0.6211174113294662,0.1914177194862979,0.6831679749810664,0.5479321062894195,0.5585622029156357,0.6237389339210974,0.09674292212806204,-0.38158757444406793,-0.3856996773425689,0.048415761262496644,0.28824917519331267,0.07839496995649273,0.5459344458086048,-0.09365128147253052,-0.06965397080643115,0.6689624563759017,-0.5116130156979434,0.7750306511668992,0.615933054627399,0.4672027234849392,0.5429976742092986,0.4162801507781221,0.07471355992160694,0.2894603858595979,0.4632109355531611,-0.22203044511660516,-0.14852327938446075,0.2282752441950263,0.092273514201209,0.56910886727013,0.6733778358372161,0.401609361628251,0.6238446554136307,0.4407987438906367,0.39275924015782104,-0.12320052039551047,0.877418925152742,0.7119686615675413,0.1763628277860234,-0.33947173440157535,-0.022191647555990533,0.10213182170443197,0.5588934522312009,0.6662228427090373,0.7411680682956713,0.07965512457237187,0.07211923825728365,0.38553263657222187,-0.051441307235840755,-0.289036214542443,-0.21025543932569754,-0.20262897316767656,0.48983799237389686,-0.03206777940934845,0.8017905019517787,0.13506686046724573,1.0,0.7969272394298498,0.32740586968988883,0.22406369468157794,-0.18807031790592962,0.09814815738810106,0.3883123536464604,0.5157856777081716,0.5947124711130265,0.14585957155628537,0.7376872646637447,0.7254103300594773,0.20576882443704242,-0.38621758185446947,-0.17992847165543155,0.680905321383651,-0.08049187611981556,-0.0021601320882725468,0.5214526243235804,-0.2744838231179799,0.32777039636813027,0.4965410088447302,0.8040743771553573,-0.3362574703607624,0.2990971602511825,0.7342483217824176,0.9108569729072993,0.5510657180384387,-0.0429866423436618,0.6060416191715048,0.16012843296195273,0.059132080911637255,-0.2648341580947428,-0.2771255992535885,0.3387295139204734,0.5225172455910176,0.33707691121155114,0.6452799727045975,0.42032531130614786,0.38684617355400575,0.5025108696493389,0.768242541852835,0.6419304764478804,-0.24743153457041395,0.15505736863504885,0.24157520546218134
Caudate_R,-0.3833242168463446,0.23054530605430054,0.5673127723621336,0.5414450171021821,0.2086147000649161,-0.14522960712272295,-0.2190693207486884,0.2574760152924321,0.502971680185844,0.09565703788862835,0.6653348659103469,0.5027461905490039,0.7056078570966433,0.4590754755551038,0.16678356298882016,-0.39973504245292074,-0.3101388175528101,-0.05103531691573937,0.021589797748770952,0.021594572426435237,0.6243693827826649,-0.13046219827368788,-0.13109929668049713,0.718624149858266,-0.5212818163080654,0.7497842921893874,0.618594761244598,0.3774664253130652,0.632408805024705,0.558119210518975,-0.09168139816976727,0.25274712429101576,0.26468745898643914,-0.09424028243551484,-0.14348629315029005,0.4555901740488982,0.009703672278647558,0.5824739569302076,0.6647509243687115,0.4235790484804102,0.6872850060595794,0.38259157151584594,0.2947009763411365,-0.17510422032839632,0.7698304338760557,0.4437305177961234,0.025588116107501193,-0.43216856584338625,-0.0031015730818605074,0.015454575051048131,0.6425256135366676,0.5122286892953021,0.729650587734787,-0.07550362410693598,0.08696622415657906,0.3509759722241756,-0.09718314750442304,-0.15032348933838452,-0.19099450429347212,-0.1529183542334371,0.5613392741797208,0.023355991149235783,0.6446456028799629,0.0965123235818063,0.7969272394298498,1.0,0.18030797179483482,0.08226667146878064,-0.160200426543783,0.12192997512987935,0.5199376286067123,0.5704247191876883,0.6102928426222629,-0.036801687894631036,0.7626392731437381,0.7233418201707009,0.18478752625048356,-0.19878097923466118,-0.26562549252018897,0.7050850369834742,-0.18042618976385597,-0.0648731918865113,0.3131081717020162,-0.2920980092910525,0.4351125031938658,0.597005065935441,0.7324644596932774,-0.29989136706285063,0.47915127141711505,0.6018153320076566,0.7652507118992858,0.45638129913888376,-0.09843603404273954,0.5408771734523774,0.14030018007729386,-0.13492677911222792,-0.29302651835077864,-0.06695558252941754,0.2727316161186742,0.636375849018497,0.33659392616909906,0.5205035271588195,0.3376244756167277,0.3021015633351312,0.39455430242959877,0.6744427368097309,0.6225042444072405,-0.23277219081885886,0.11096103615746986,0.41301123924437855
