,Postcentral_L,Cerebellum_7b_L,Vermis_9,Vermis_7,Frontal_Med_Orb_L,Red_N_R,Temporal_Inf_L,Cerebellum_3_R,Postcentral_R,Temporal_Mid_R,Thal_MGN_R,Cerebellum_8_L,Pallidum_R,Thal_VA_L,Vermis_3,Thal_Re_L,Amygdala_L,ACC_sub_L,Calcarine_L,Frontal_Sup_2_R,Thal_MDl_R,Rectus_R,Thal_MDl_L,ParaHippocampal_R,Vermis_8,Insula_R,Cerebellum_Crus1_R,Angular_R,Thal_PuA_R,Temporal_Mid_L,VTA_L,ACC_pre_L,Cerebellum_8_R,Rectus_L,Putamen_L,Thal_VPL_L,Thal_MDm_R,Thal_Re_R,Hippocampus_L,Cuneus_L,Frontal_Inf_Oper_R,Hippocampus_R,SupraMarginal_L,Rolandic_Oper_L,Caudate_R,Frontal_Mid_2_R,Thal_PuA_L,Thal_LGN_R,Cerebellum_9_R,OFCmed_L,Occipital_Mid_R,Cingulate_Mid_L,Temporal_Pole_Sup_R,Thal_AV_R,Frontal_Med_Orb_R,Precentral_L,Temporal_Inf_R,Cerebellum_9_L,Cerebellum_Crus2_L,Thal_VL_L,ACC_sup_R,Paracentral_Lobule_L,Temporal_Pole_Mid_L,Cingulate_Mid_R,Occipital_Sup_L,Vermis_6,SupraMarginal_R,Cingulate_Post_R,Thal_VPL_R,Raphe_M,Cingulate_Post_L,Insula_L,LC_L,Thal_MDm_L,Temporal_Pole_Sup_L,Vermis_10,Fusiform_R,SN_pr_L,Frontal_Mid_2_L,Cerebellum_6_R,Thal_LGN_L,Thal_VL_R,Thal_PuI_L,Precuneus_R,Cerebellum_7b_R,Fusiform_L,ACC_pre_R,Precuneus_L,Vermis_1_2,SN_pr_R,OFCpost_L,Thal_PuL_L,OFClat_L,OFCmed_R,Heschl_R,ACC_sub_R,VTA_R,Occipital_Inf_R,Occipital_Inf_L,OFClat_R,Thal_IL_R,Red_N_L,Frontal_Sup_Medial_L,N_Acc_R,SN_pc_R
Thal_MGN_R,0.4199847764070454,-0.08142791978857886,0.2279283490413578,-0.007121255821928187,-0.05855003986392824,0.16915657243222237,0.2630836275561511,0.29043263938626934,0.45783947332680247,0.3729128826110009,1.0,-0.014797401827323265,0.2834770594788536,0.08557798161491093,0.5252151497224734,-0.037456472626312944,0.17496962510745978,-0.08833938943735571,0.3220839584357115,0.36199394869772145,0.059202540986588593,0.07757630854728995,0.2853966411856197,0.33298445310698377,-0.19281037363424208,0.3348534070798395,-0.024635808763375615,0.1673343460787178,0.1428170032439777,0.34889419586841613,0.293926542786614,0.3562567124844744,-0.02147688143829168,-0.07531383211899913,0.32204416178577916,0.3547454567770254,0.3142060134118354,0.10293129076962043,0.44183917755361335,0.05013145826525881,0.4124723518379414,0.4273051024521685,0.2104425029639688,0.4741967582415494,0.34198445714071096,0.45268653695566335,0.04926898631903543,0.4827268094846427,0.0645403758051123,-0.034233118634374726,-0.10553589687737834,0.3945414824783981,0.10343138340066518,0.3839692575394474,-0.023223562942870403,0.3379962316621873,-0.019999855168106134,0.18885947745813952,-0.02679917457835422,0.3825178330042895,0.3179514151357595,0.3723462306614425,-0.17698528169682068,0.39800308850676613,-0.0912158756413495,0.04195713968689813,0.2749592282522022,0.4038951264383234,0.3538005728680387,0.031092115943511894,0.38131499672895525,0.4260466780311425,0.2516540818007993,0.14285629881075187,0.1691517959057981,-0.08569270577242266,0.36541543139624477,0.28456014806247554,0.39114770775958474,0.14416655524433897,0.46156255357035036,0.3156233110095931,0.30545634225008805,0.3753380377351944,-0.05029509802374291,0.4886674450852177,0.323544922543155,0.3571112656728089,0.29837948061199854,0.13733355540248524,0.2904707208125044,0.22622769834808118,0.17580913459239156,-0.003685432034159809,0.3237706164599373,0.0426815562548673,0.05806145762083429,-0.02117237278252649,0.06817999611595786,0.20103230178310602,0.49360163805566676,0.18431484587869906,0.34541360198382104,0.18616302155539086,0.15807982215297292
Cerebellum_8_L,0.11793574328928631,0.4217563122777988,-0.2065733969714758,0.6545048081744377,0.14711107180139202,0.33497881504576055,0.3247032682836845,0.27236462834315595,0.20375356338858394,0.14766097238900017,-0.014797401827323265,1.0,-0.22739544905335438,-0.059810906475722445,-0.04864400333594917,-0.18549791156900985,-0.4716366301889996,-0.017032466738566756,0.40657323217068847,0.40475502621285997,-0.03292786997979184,0.05539702300954996,-0.2965534078936546,-0.18918007934759173,0.4798784241921597,0.2562290399595169,0.29241947617158,0.31948946027250147,0.33276022913549874,0.25625508264326546,-0.007859801745080303,-0.3691419209305741,0.5095413077800431,0.18692777110212708,-0.1574481727664583,-0.068532063214781,-0.1694877230754962,-0.14570149407434932,-0.11645664037168224,0.5129204754460859,0.05108513010689846,-0.289036214542443,0.34355461403275134,0.00504475561541473,-0.15032348933838452,-0.08470611641526421,0.37137645068767083,-0.06440664329895648,-0.2863577049500323,0.20452887382892146,0.3529300510322853,0.47580598643249195,0.48613437204603865,-0.24376265877555028,0.1843204398695104,0.01616768516812978,0.25630149388118323,-0.15861774156846808,0.449372849036452,0.0061831681149577605,-0.1376879860747072,0.008308627262788719,0.10780542467666891,0.424793498104893,0.4431075998654777,-0.4948861167665345,0.2659963342604985,0.20160383096995538,0.29420652370345085,0.3873414807130521,0.12401430661555626,0.04866896508113227,0.13988716439838988,0.255005431568975,0.27508674342236866,0.04177039211102597,0.43039822205256445,-0.21441847701020314,0.0019327339580539667,0.6192410759774806,0.2607270451503092,0.007030948198816832,0.17588791783840263,0.1020854993173184,0.20053836222204502,0.1513278514276896,-0.2166671247205303,0.12299667049527717,0.3045920533139992,-0.363386473892364,0.034754341962873574,0.008642371864511087,0.4889482474655808,0.03477450106334523,0.27393772890854373,-0.0185252969282972,0.20237785424497684,0.03045807237901163,0.28934209885256496,0.04141584675886925,0.02837233171363516,0.11896146163036626,0.14259782350011355,-0.19686495959067646,0.33015235768030604
Pallidum_R,0.4377300033542283,-0.08164845819336992,0.2501873545662359,-0.14927470746542504,-0.22894381481896278,0.3442603639342344,0.28293224966518443,0.036563112855609696,0.45137899268126236,0.2331615170823848,0.2834770594788536,-0.22739544905335438,1.0,0.5349832942913627,0.5923667167193815,0.13085750655284395,0.5999537178721073,-0.15902007817062713,-0.018637098675055166,0.3551561633634689,0.16345467930078156,0.16108095727568228,0.3152173522993626,0.6322203148087328,-0.23937602503317526,0.5615406792867195,-0.2276984613671403,0.052675734705182914,0.1156252873615161,0.09158455134992889,0.33019008495010166,0.30507952626958856,-0.16945899392851382,0.20371025237547422,0.7671276628668519,0.24317825767492363,0.5913176550891712,0.3285982818026151,0.5593615062724913,-0.22525814404360378,0.565731243088842,0.5554702373922092,0.0198160610403578,0.5683887813806856,0.5738764959896857,0.509727218760766,-0.31253405496437836,0.6103356407092154,0.15380973472786197,-0.10729118004798932,-0.0920721756109307,0.3471303584447937,0.12972597018848822,0.4794012438698357,-0.04589045286686079,0.4583419051293178,0.1026411189231552,0.2015657546425039,-0.04281179602672566,0.31173436021752865,0.5004504755530558,0.3857829143612489,0.14787029564123444,0.40314047089720273,-0.2861994579059504,0.3218788478988359,0.2286880620521173,0.36861656511020463,0.13106386747338108,-0.14180057731239026,0.3805617207713963,0.5854557799259656,-0.05293200024860027,0.2909687477649959,-0.04148353149405383,-0.17041494246029468,0.08748593948959309,0.3835621068396418,0.534971179899752,-0.11357031004483692,0.3977601042434752,0.4783101010827797,0.12439522482909982,0.22996984797402245,-0.12825767367220914,0.23684284971980546,0.5870974629036768,0.2212391987313783,0.16604935648129154,0.46931580105619375,0.4379713685715069,0.08126880168936644,-0.07372600381230388,0.18580987228965856,0.26831600921114407,0.1544209161470794,-0.08633494999593407,-0.24967407366956515,-0.020243596985568445,0.49863611465559166,0.4424860355452945,0.3112573782803065,0.5869450891530557,0.25956956726570196,0.2950853932721534
Thal_VA_L,0.4265596212659084,0.052482233285566414,0.3736760098545837,0.07362891806497253,-0.18981844019265437,0.29577725071288175,0.09684759927868725,0.2052989453083843,0.2955679642377836,0.08434710241624324,0.08557798161491093,-0.059810906475722445,0.5349832942913627,1.0,0.4488109420559125,0.05673717503773132,0.28095858353367265,-0.07324345184864112,-0.03192940941838173,0.32085499051311805,0.5259821446328516,0.05671512716597735,0.10965146221284179,0.4693873331820027,-0.16643061923471655,0.3076656667375319,-0.10403527500713373,-0.059215411254247764,-0.010593578983405686,0.0823050351124603,-0.21432361379135514,0.056064626319148374,-0.007429393453375456,0.18903826596454174,0.6224666288035876,0.40219653903506397,0.5176442653114075,0.12547159811986788,0.39534596910034003,-0.01788839033278436,0.2469519018407733,0.401609361628251,0.2718414596609133,0.3935125568950867,0.4235790484804102,0.2841257827116793,0.12283827546460019,0.25881272109167297,0.26115928441774544,-0.25200640388983075,-0.23028754323501144,0.26411651918078616,-0.09756199367269337,0.24882956380159083,-0.11646846049556134,0.3345963675477575,0.2167801497975215,0.3370062701494663,-0.22473864577517455,0.1698985735960418,0.09569872661791874,0.27916824284035524,0.29599806464344297,0.37915981452985525,-0.25266431475116724,0.36673348587548377,0.01099983435040324,0.18737157995791812,0.3441253745580623,-0.04251990384343515,0.2611943652364611,0.39241934139282864,-0.05767924632308058,0.6105127129335228,-0.3877071422448617,0.2345618821844128,-0.09843862329118566,0.1695327442467343,0.4407024908599101,-0.17967766469644061,0.20289527858861275,0.09645293351424493,0.1939596531372674,0.2478384818515026,0.030465397547296564,0.0700428153992831,0.13425034988100898,0.15259684541947977,0.20261431833981355,0.3629334576637237,0.1728513120174564,0.04170612013237393,-0.1721444285978479,0.03681598824897399,0.2638108456479514,0.18447846196222836,0.2845926881650997,-0.4177638857917931,-0.1396984495725563,0.08699138282566354,0.37612389357441606,-0.23201106992126808,0.36673083145353647,0.14399036450710104,0.40050438235272084
Vermis_3,0.7824548389384228,0.06647930048091588,0.3612734829726653,-0.15686271080510783,-0.03029028541126834,0.36110854270826265,0.4430495073867744,0.42398446200824713,0.7562288057399644,0.48142618497583395,0.5252151497224734,-0.04864400333594917,0.5923667167193815,0.4488109420559125,1.0,0.14372115949062947,0.5152779955386554,-0.13726064456615034,0.29494489434406757,0.6030477754546394,0.1725927282114286,0.11957777733325999,0.44832609463397816,0.7086722831326837,-0.17838669410372673,0.630920594361987,0.0009333683639237886,0.2290966586956677,0.18001613706661246,0.40855296682362596,0.3375478045982875,0.4039708279300215,0.08031719771937731,-0.050948632581678255,0.6364570413265583,0.7356874517687894,0.617074944678727,0.15803231708875498,0.8516696297298179,-0.02694519917789099,0.7205256241166845,0.8017905019517787,0.4323964249107337,0.6745125893120828,0.6446456028799629,0.6951026096200427,0.09035284091917913,0.7423476027764677,0.26058645724218926,-0.18135920506786568,-0.13532648012547394,0.6587974417120581,0.026744615552171863,0.6340229553282559,-0.05742375059269095,0.7093298780946182,0.013116217687237827,0.38154575108359,-0.061796962032290306,0.6582450656273727,0.5156631616894514,0.6944569641985449,-0.04530185067756765,0.6862151400128892,-0.23540609741945745,0.29529972363289064,0.43183004517865103,0.6207589727076983,0.5778721942534987,0.07487042612826204,0.6938378419463126,0.6647371884473814,0.18274157070407376,0.3639646280135646,-0.027869810942379808,-0.05434402071565346,0.41786666782930115,0.5183445355478865,0.7304528986309669,0.06916323247383892,0.6617661471620436,0.5215420836527076,0.5417871590046921,0.6039254010379805,0.0032896066690871768,0.7085488708910774,0.41060779448857804,0.5754646666359741,0.3131289904414781,0.491037041667367,0.40440448940000423,0.3233436944073616,-0.011755829627718189,0.030179271318952462,0.437305413359763,0.1034228287887894,0.10459446052857908,-0.1554204894197784,0.001519134856751487,0.2631067970487206,0.7042238617607917,0.2768616235742659,0.6157463565626489,0.23894657242751122,0.2629974865225888
Thal_Re_L,0.14050580347606037,0.118811676236088,0.15852457248706167,-0.3376279991272809,-0.03051068304835299,-0.02946661305520543,-0.3424761779971336,0.20951134321214232,0.14532286524278326,-0.08087476891770624,-0.037456472626312944,-0.18549791156900985,0.13085750655284395,0.05673717503773132,0.14372115949062947,1.0,0.2148126115825476,-0.08296304183927554,-0.058684465962990116,0.14592407196436308,0.19467222511308158,-0.1556290123600027,0.21554345167015737,0.25647911258357137,-0.21208322228905152,0.05616537397267978,-0.0514632514740606,0.0053948406967940215,-0.29328876593140973,-0.22439665545087728,0.09366448881285167,0.059378493059494705,0.09209310623696676,-0.15772784497357464,0.032174987777728536,0.09154893406919248,0.19150847184327116,0.3067585899243146,0.2391414350351878,-0.00421961679114279,0.19834247943808067,0.3387295139204734,-0.08394973594270932,-0.08509528069468532,0.2727316161186742,0.3253730291900431,-0.27354740203853795,0.006542602566847796,0.41829657678201754,0.04036775801707567,-0.22918880646469225,-0.039042144604071675,-0.1698772328492961,0.39247517610256083,-0.0707071215223985,0.22509037929396827,-0.26824396546883056,0.37385873927460106,-0.15169014206520356,-0.014272857416563119,0.05051110463558823,0.06958790997752329,0.07113533772250652,-0.057306987630635374,-0.12982708353194097,0.37807153640617425,0.1011814281689638,0.12274931469466187,0.23604935803540897,-0.11359027069192179,0.2411920153842365,-0.03211766480062984,-0.2589642785371008,0.10058315330762899,-0.08229038855892942,0.136072972603075,-0.1808800314142463,0.3605795290772672,0.26579640650626946,-0.24745049055339363,-0.1465353184012504,0.0035390956399522907,0.13760925868662105,0.21971470163187204,-0.15767153984895027,-0.10013758426213319,0.11811283709520268,0.2159308322895458,-0.38673833707768596,0.24430492852092048,-0.028205070093957625,0.12888173526192773,-0.24839383970744952,0.2913000439043375,0.21997784554925243,0.046413302236992804,0.018972197732343838,-0.014416870984678958,-0.21360893701980513,0.07455165392090396,0.05499970936129594,-0.07700831289669705,0.11684219690242455,0.08140946556735862,0.1576617479162036
Amygdala_L,0.32841283412473476,0.016767102422745903,0.3060856613850781,-0.5187167102742708,-0.03766978284361122,0.23109759799685226,0.12065931055730968,0.007891798408779075,0.3079541051772192,0.11781615025697784,0.17496962510745978,-0.4716366301889996,0.5999537178721073,0.28095858353367265,0.5152779955386554,0.2148126115825476,1.0,-0.036464306800406014,-0.3008966695552924,0.2293709756828988,0.17460388028085483,0.062487300161936474,0.5913078008578818,0.7594200042663578,-0.42189035049080725,0.29390351128826164,-0.2253598927080051,-0.19900865432158957,-0.12207613200049706,0.0023246514404521037,0.366028470271535,0.6103929574751809,-0.17765645667814267,-0.034570520494137336,0.6346562563956267,0.40074506601155346,0.5729922104693307,0.22532416127809374,0.717039874656292,-0.49634838156213984,0.4203906969400053,0.768242541852835,-0.1050538774853148,0.4266851091249305,0.6744427368097309,0.5810930105521663,-0.26740785299056075,0.6021619649030999,0.4663508074763984,-0.09096550596211807,-0.3166413552438441,0.13903139425135547,-0.36739060425717757,0.6023138435093174,-0.1374725199472122,0.3796367428582327,-0.16354471492719472,0.3999229682261862,-0.277737639374165,0.49913740034924187,0.5665500610668992,0.3297146877126967,-0.17259250153864208,0.16061754826968697,-0.5249118823860994,0.5984255233947194,0.004024120934442783,0.08549225277172831,0.18262213356235674,-0.3269437853211626,0.1736508778100143,0.4714190995859533,-0.12683031265698325,0.06988980305995379,-0.21662633161569117,-0.040609357847636855,-0.047801042451172185,0.5998774052310862,0.4822548976225362,-0.5398846819808322,0.2877529216763644,0.5395805574161463,0.15153145724065126,0.11579343762246526,-0.2178972811080862,0.28030158951233985,0.5812861916120371,0.06533290959342541,-0.22511412388453209,0.7157393654255141,0.3826808760086497,0.04609446785107901,-0.40582164022026973,0.1415771378640491,0.13062090362947898,0.1773220283647793,-0.10560322187962928,-0.07655702170379869,-0.22050870848730092,0.3017422619707802,0.4272243704813687,0.1876267757356987,0.493770727864952,0.2968337527881233,-0.10149759069520727
ACC_sub_L,-0.117149756669802,0.021619065400486498,-0.03330157718793723,-0.05963450204439228,0.16439666949649215,-0.14155647114909042,-0.1531416244561799,-0.11102739040326977,-0.13051703186348984,-0.05921645864646744,-0.08833938943735571,-0.017032466738566756,-0.15902007817062713,-0.07324345184864112,-0.13726064456615034,-0.08296304183927554,-0.036464306800406014,1.0,-0.1460365666941245,-0.0993078716225178,-0.03735268486840977,0.04236993098615154,-0.02288000751361769,-0.12862144816101231,0.08317901893983655,-0.10129444650145862,0.049510793862200655,-0.11692106516264578,0.04248724487651163,-0.07263242683331096,-0.22072795797714792,0.037312846220289915,0.032440235186677956,-0.21356596804929068,-0.042490957042507556,-0.10931708323300075,-0.07235746678396929,-0.17747137098634672,-0.12716908392165116,0.0037085222288023825,-0.12883493787206554,-0.09365128147253052,-0.021891129020095542,-0.06790613237598675,-0.13046219827368788,-0.05759743642489967,0.1587876325422632,-0.11748764474915578,-0.022590019860436673,-0.09997058787548815,-0.0051447744849192675,-0.10112955658280726,-0.09693215072125196,-0.13489530207890613,-0.15032384584841485,-0.16272061936166224,0.06094445930793667,0.030498381570101773,0.1091222337551156,-0.0313419099985641,0.02001716091191204,-0.12931938812384822,-0.10701633504559914,-0.09043333483593718,0.0025381952413760416,-0.030805350719766405,-0.09189642146158324,-0.15248753559591433,-0.10790337319391427,-0.05057326387181201,-0.15439387063648893,-0.05690476188377897,0.021579518686977186,-0.18537154676412554,0.05037209683924754,0.07757410114470101,-0.08377679714729595,-0.030823821819788766,-0.133041833382001,-0.0760729949305401,-0.09090372374393722,0.005046860618602658,-0.03780309961641887,-0.15113901721564463,0.04289263011300658,-0.07791284016004944,-0.0009595552082117477,-0.1921386268437647,-0.08460591850096617,-0.07596877959967714,0.03162831991099737,-0.03290754977587015,0.023774116284625075,-0.11498171927438333,-0.06744548605142821,-0.16292408298900943,-0.0029769218693776016,0.08507108902067861,0.031815467238111565,-0.008109550640858658,-0.15196454047708904,-0.09564279589581867,0.016816346268543166,0.08020187770169504,-0.10939794305356233
Calcarine_L,0.22212149009806004,0.0954738773853451,-0.16162156651738022,0.35374773955955163,0.09737002809233462,0.14468051157461512,0.2921310728806309,0.2403674418243725,0.20473776180790917,0.386127845128699,0.3220839584357115,0.40657323217068847,-0.018637098675055166,-0.03192940941838173,0.29494489434406757,-0.058684465962990116,-0.3008966695552924,-0.1460365666941245,1.0,0.2348649046020797,-0.04128208309385707,-0.1439190281148504,-0.1995007312005703,-0.050126637636653607,0.2635934877902344,0.4295500252165208,0.018344937400606835,0.2607180491395207,0.261212193930698,0.48881270885264233,0.20607718108755105,-0.15250578781851865,0.11176162934173381,-0.11989606389948053,-0.04843311700840924,0.21365396342385481,-0.09298756297900751,-0.0748730878395572,0.1402618348126736,0.6685363514271041,0.09118241191249658,-0.051441307235840755,0.2917751653204038,0.12122108615749523,-0.09718314750442304,-0.03171645119893566,0.2461325140181454,0.23269718187622912,-0.3033281738603588,-0.1421085309718688,0.2569195001809728,0.3982777921839178,0.5049877119261901,-0.07107618374455078,0.12633605388443298,0.04639553405479994,0.16343696571705302,-0.16288484015391863,0.2541836389366244,0.07532154749543907,-0.14180433888735924,0.1480570042385045,0.0400041449253026,0.36134581722422476,0.5541932131016797,-0.4427535073118865,0.25470195520320915,0.628884966965991,0.3667845557040666,0.4877732068137598,0.5499390329328514,0.2456725248162338,0.30464289790996596,0.2028227855527666,0.28608535121121925,-0.08741007902696914,0.5777211348601823,-0.19053407279050105,0.09062815967049738,0.7197923002533356,0.42124935176062345,-0.10573408753926636,0.35816650526322436,0.48435568895843906,0.13503269683856436,0.3308827421328041,-0.05651372335701455,0.47685958621240637,0.3767155311202128,-0.12466630735345312,0.05181640877899487,0.1760571686809352,0.5622796254646951,0.020051243056783873,0.16021902877960734,-0.06763181589079428,0.11938922153500545,-0.03771734583679056,0.44231566079753043,0.16583929318421536,0.14446251032460422,0.0782036554989201,0.02141403449219979,-0.003538342779287302,0.2596822719493155
Frontal_Sup_2_R,0.5949054857305938,0.34600229365598667,0.29812779358593305,0.02705047127428221,0.05934389856905421,0.528244483191247,0.22566399771882395,0.5973924085229986,0.6797342395107736,0.3884014706702913,0.36199394869772145,0.40475502621285997,0.3551561633634689,0.32085499051311805,0.6030477754546394,0.14592407196436308,0.2293709756828988,-0.0993078716225178,0.2348649046020797,1.0,0.2895797770672387,0.15731850910879452,0.35670370421749864,0.5518612407855007,-0.06320665940540275,0.6513513675603637,0.15159008205286298,0.21244116736042767,0.19527789566866172,0.17230094925133022,0.2866813091472078,0.2618422318282896,0.5141272303615445,0.0038299906635123394,0.4488026249004245,0.37701003107982567,0.5492312594521015,0.07577764259717057,0.6145473834652563,0.17045504677386075,0.5675545330613081,0.5556666358402763,0.2639584441976294,0.5070378949814424,0.617664831832016,0.7246706329768908,0.09929716072705654,0.4173095884352013,0.3036770704820534,0.03160858367829361,-0.09892429613397177,0.7202273165031292,0.18587627865137435,0.5255011756500122,-0.20219001802261793,0.4984053846771022,0.08679201685613283,0.41279519818684784,0.03895541039008835,0.4897250635807011,0.5218975592758553,0.43202489484569856,-0.09303989434296037,0.72852249484749,-0.14169110885684247,0.20896137535941844,0.46957634795788933,0.4755457013374118,0.6717604614802256,0.13430371822405257,0.5274157306496152,0.5622276575302961,0.015515812374977383,0.4668052621336239,0.06395972499854063,0.04301752221174747,0.41550901687035013,0.49624395062112814,0.651860968234955,0.15659510608237068,0.47508156305091614,0.5160524863148962,0.44846040079363175,0.42335710021419565,-0.19535627224824814,0.47535379639399317,0.4048252442281657,0.41309796743167215,0.051718580581253094,0.2220717791824764,0.4980303701384039,0.11083570464591638,0.23329718034381292,0.1670140282339856,0.7002586664409116,0.13440346563177005,0.23022287058923604,-0.07335856761170112,0.031541187559504615,0.39391220900864754,0.551288073928344,0.15424668792813684,0.8225712702625312,0.1847836097487506,0.4552695392295969
Thal_MDl_R,0.21283788286702415,0.2178169543803174,0.3040876736331111,-0.020781998765914935,-0.1614744821496415,0.31932418103724924,-0.24594275030205753,0.2710176372061969,0.0713028905353267,-0.04060136608455469,0.059202540986588593,-0.03292786997979184,0.16345467930078156,0.5259821446328516,0.1725927282114286,0.19467222511308158,0.17460388028085483,-0.03735268486840977,-0.04128208309385707,0.2895797770672387,1.0,-0.09951117470510712,0.03297279337450372,0.43152617538255655,-0.23647522793197345,0.26303714761190233,0.03746429423450727,-0.2393997165090127,-0.5015109364544381,-0.22115474201608878,-0.3808598137851782,-0.015065113646856488,0.017520838760746137,-0.04061501650949177,0.34652179907629577,0.2089009110043815,0.33927624372040344,-0.015804162785180553,0.2267912918977906,-0.028283533563590705,0.04550944067462454,0.32777039636813027,0.14301104558111685,0.12875665715582915,0.4351125031938658,0.2835813640681169,-0.022901350131078642,0.06650325282059226,0.42162666435150314,-0.25176387774306574,-0.36026016806410127,0.11961746801059783,-0.21236961547670108,0.3274625451808899,-0.25485612414638126,0.07273862665188983,-0.06735215366234142,0.3960091944718652,-0.3860353584578444,-0.13856936446189608,-0.11678405341465302,-0.011058970008883793,0.2358006340912776,0.11868408812171738,-0.32172012277745,0.4340392131120607,-0.05731696463909376,0.02441406200365002,0.35489333405973134,0.003788860122591135,0.16204020836584138,0.2717807626055449,0.05449026073763459,0.7141774756287262,-0.42577067073260383,0.36373226134698533,-0.044061492690857164,0.17831557566453662,0.3012626337988884,-0.1897914624351764,-0.018751707094009158,-0.18345579910370124,0.02019779347719492,0.038322155395970274,-0.3208704299340499,-0.1845831350214328,0.002426596917258287,-0.01877649041015917,-0.07052782145514716,0.4215494973468576,0.13110337655332374,-0.22675001592145025,-0.052118589491457805,0.09598543467283586,0.35827682313679793,0.1916992508397139,0.5836841609980216,-0.3065351929665543,-0.2311239043446771,0.10493758525598881,0.3367478044719583,-0.660659666958322,0.2483365141399202,0.013436002923683427,0.5427928039483108
