,Temporal_Pole_Sup_R,Amygdala_L,Cerebellum_6_R,Frontal_Mid_2_L,Cerebellum_6_L,Heschl_L,ACC_sup_R,Cerebellum_9_R,ACC_sub_L,SupraMarginal_R,SupraMarginal_L,Vermis_10,Thal_VA_R,Cingulate_Mid_L,Cerebellum_Crus2_L,SN_pc_L,Thal_LGN_R,Frontal_Sup_2_L,Vermis_8,Rectus_R,Frontal_Sup_2_R,Temporal_Pole_Mid_R,Cerebellum_Crus2_R,Frontal_Inf_Tri_L,Thal_PuA_R,Cerebellum_Crus1_L,Angular_L,Temporal_Inf_R,Occipital_Mid_L,OFCmed_R,Frontal_Med_Orb_R,Heschl_R,Thal_PuL_R,Temporal_Mid_L,Cerebellum_7b_L,VTA_R,Putamen_R,Temporal_Pole_Mid_L,Vermis_9,Temporal_Pole_Sup_L,Vermis_4_5,Thal_AV_R,Occipital_Inf_R,Cerebellum_8_R,Thal_MDl_R,Thal_MGN_R,Frontal_Inf_Oper_R,Cerebellum_9_L,Parietal_Inf_L,Cerebellum_8_L,ParaHippocampal_R,Angular_R,N_Acc_R,Cerebellum_10_R,Red_N_R,OFCant_L,Parietal_Sup_L,ACC_pre_R,Thal_AV_L,Frontal_Sup_Medial_R,Fusiform_R,Olfactory_L,Postcentral_R,Frontal_Inf_Orb_2_L,Thal_LP_L,Cuneus_L,Occipital_Sup_L,Cingulate_Post_R,Rolandic_Oper_L,Thal_VL_L,Occipital_Sup_R,Paracentral_Lobule_R,Calcarine_L,ACC_sub_R,Insula_L,Occipital_Mid_R,Thal_MGN_L,OFCant_R,Precentral_L,Frontal_Inf_Orb_2_R,OFCpost_R,ACC_pre_L,Postcentral_L,Hippocampus_R,Fusiform_L,Thal_LGN_L,Supp_Motor_Area_L,Red_N_L,Precentral_R,OFClat_R,Thal_PuM_L,Thal_VPL_L,Temporal_Sup_R,Hippocampus_L,Calcarine_R,Thal_MDm_R,Frontal_Inf_Oper_L,Cerebellum_10_L,Temporal_Mid_R,Thal_PuM_R,Thal_VPL_R,SN_pr_R,Lingual_L,Paracentral_Lobule_L,Thal_IL_R
Precentral_L,0.6506803374374222,0.22066936385239883,0.6259574258847216,0.8335615541210564,0.5347993964273584,0.5744382286768875,0.5020165792079379,0.5860330347426366,0.3892389106117695,0.13891447821032654,0.7019631201065177,0.49015666379905687,0.12736493284576228,0.7513530741339601,0.30035813484713053,0.1450384760179344,-0.2349099655916196,0.7209645304213897,0.3935797172557002,0.06923355542027086,0.432330893319242,0.5553324098376111,0.6143312235491564,0.8402971059315213,-0.03503201109973565,0.43358982937152973,0.25627023445314695,0.40652356633416914,0.26227893267526,-0.07169294274052275,0.4163270918187105,0.7647080564575426,0.5282268997101727,0.6878805495646747,0.44829122823924256,0.47387307213314367,0.09969684368873456,0.37631434736247815,0.5557173647086273,0.6519337822465026,0.35139383314526934,0.399065906998981,-0.09761704200810871,0.6652326799796675,0.33367760211849906,0.14369741317511953,0.5401920606228316,0.6105811891698496,0.28822072221774825,0.5595998637558119,0.21528904696336168,0.08641612762446989,0.531449651543555,0.5026623568314071,0.10123491988435818,0.5687309367346862,0.35597246567350366,0.473066368874616,-0.1933222815426696,0.5938286572732702,0.5426573020540573,0.35050163611469537,0.21304635498794414,0.6521238643271382,0.6922665454074105,0.599368748358166,0.11820732687653605,0.6678368154236893,0.6850739721672231,-0.019139380288981492,0.07010797906992224,-0.10950171291203518,0.5424727469680839,0.3594783370539492,0.6108200840012307,-0.08369247040168672,0.0012187795442620583,0.39019886707204643,1.0,0.5649762074127458,0.31866740070100413,0.524862456417274,0.8735788105800235,0.19594211846515808,0.32726129961492106,0.4326887089043901,0.6514395872831801,-0.13928865284770503,0.2820125192456647,0.4207194183145669,0.5059485389626176,0.05636089372262866,0.5881611606794883,0.4441097231912691,0.578054206748806,0.21829787899320582,0.8525673466246406,0.3867516476964601,0.3954894497801211,0.21204473879651958,0.18654467551149825,0.27306146145020116,0.5296942369513371,-0.05618113478250707,0.16779274275004247
Frontal_Inf_Orb_2_R,0.8202914907660092,0.3856777525924712,0.5957344648203904,0.4697854330678197,0.6173165842292437,0.6636989603987281,0.78484838078683,0.5464044556818743,0.5941908827914669,0.3889476522668615,0.37275846783656635,0.5226129498498121,0.334370452129045,0.5829263725223237,0.37743216202228086,0.3332311888717774,0.1388628247479521,0.460469339073079,0.3490585217423964,0.442299577820162,0.5242426267607481,0.618741912606295,0.40592722802295417,0.5242600792498696,0.24262035078507158,0.4780399888038479,0.1323722160703437,0.35569459171274315,0.16797798106804568,0.3529508383840998,0.4566089105048103,0.5553270735124294,0.5312581824381017,0.6322579647361163,0.4537119482173355,0.23716027784468482,0.25455955903060745,0.544868389561197,0.4587758384428038,0.7952973250076484,0.19972456940796543,0.34668131006623726,0.09298267951506003,0.47991749968659403,0.31560005551088743,0.24743720980119496,0.7713808411864743,0.5876418306820079,0.03853307879457581,0.49049112999759137,0.4048937351658026,0.03670921225787998,0.384131091243809,0.5185288755683112,0.2576216110286117,0.6308711402189361,0.12993675003845562,0.6712417368876271,0.13733634134060219,0.44719178163646023,0.6201668292719653,0.5876141570061099,0.39484542564172337,0.7960662559923786,0.5547711111766044,0.47362473505763397,0.08195344177627567,0.6135333106162133,0.6494865640079487,0.2253636697555037,0.09754010543220923,-0.11002942139313412,0.5094950058800726,0.5991224781058792,0.7614190250639766,0.10478942253839443,0.23301439398574333,0.6197038804102541,0.5649762074127458,1.0,0.7660204435146104,0.6169468541606495,0.4135395178312942,0.4516787575194142,0.4157967991619879,0.20464353140546654,0.44536892704207165,0.0865867843144203,0.4509743920176141,0.820742977926626,0.4002007205995712,0.05770886191335384,0.7793841529602606,0.6808852257891757,0.5461948514757308,0.3248322846820861,0.6046822126366471,0.461603806222638,0.6991933127552891,0.37340966412550747,0.30977938328918453,0.29219230170387334,0.5464307080507309,-0.028013035277506985,0.20423345232416917
OFCpost_R,0.6914956790424724,0.3924491364448913,0.5180429859914883,0.2750756870212505,0.5586187950934983,0.4685659014690598,0.6669181749578595,0.5201629785894615,0.5758331838324627,0.2501755106159792,0.15223787482229434,0.4596326753766191,0.45110986910212814,0.364817755134969,0.37947445258773327,0.49860744309041005,0.23832752026451978,0.31207184205419525,0.3784704802714818,0.549693322666203,0.398939789892092,0.5300970920321583,0.282001135287426,0.2916727106156714,0.43371743764058024,0.43014864000179676,0.14747767510473553,0.2978052677195432,0.12741765400834454,0.5394202567838062,0.591431873968944,0.27905648845378245,0.3915512182610596,0.5868894131103055,0.382000146608366,0.11412640626879568,0.3545729675459888,0.6048861322917276,0.4233623531449279,0.7072580669160616,0.24207009396228643,0.3919173939955319,0.04430425725169354,0.3664707998000119,0.3100129055320666,0.41798163904377655,0.5039722171662169,0.5228121083820819,-0.04384565671964962,0.40578221118187346,0.5460409357044578,-0.02339338471676862,0.4177148682140135,0.44105326537531253,0.3797681915870744,0.5211857561047728,0.06948204782482933,0.690425363512128,0.2642750003283003,0.2807863264200534,0.4886838112357363,0.6775437225292557,0.21226568716657337,0.6428664873544058,0.40113854343875144,0.4111988773590551,0.10836829490721585,0.42798666173144434,0.43703650180427,0.3385260352251902,0.11343667750968231,-0.10211379493882651,0.33977001703602644,0.4864462519174173,0.5937875654901723,0.17369741977379852,0.37655935196822776,0.6971111800107335,0.31866740070100413,0.7660204435146104,1.0,0.6559068700155066,0.18620835875355582,0.5458619212437846,0.44534326593454215,0.14753849289433815,0.22710211401141725,0.0665215701656147,0.2464741818988609,0.7287800008991441,0.42320088667360367,0.18151671392788693,0.5270986111643818,0.724073118059798,0.3355797831118846,0.3849427804969707,0.35761284754474637,0.5082918219918906,0.5018695491667418,0.35168201260806825,0.4160963808816477,0.38502338115631013,0.44637046452693036,0.034053511994093996,0.24137970358963798
ACC_pre_L,0.5824152269453924,0.438144078540754,0.6361298877071382,0.6110034086541725,0.6352345190039648,0.49082229855788223,0.6505121524065383,0.6468017481047458,0.46326952820670814,0.11102405024561202,0.3635994590668466,0.5243886902998356,0.5433846877933697,0.5071605795905594,0.45291915736651306,0.509547365787252,0.18204348663971132,0.6668342304781049,0.5291529006963067,0.475405560618397,0.6034607787522469,0.5838189871461624,0.4989745433465587,0.5515605596476163,0.33277205958945366,0.47307600997857174,0.12397635513438071,0.4732441274553141,0.30873782567912533,0.46682825679408074,0.7198219391225673,0.4337150126722553,0.4456405952890735,0.6681320856026136,0.476505152066385,0.3762809485224216,0.4074777317224311,0.5689952624512892,0.544411079931713,0.6706193008298966,0.5345504558676439,0.5850746342169424,-0.11548363085840578,0.5764388072813333,0.5322499784886771,0.2468804562912341,0.393327123947762,0.6059727725810783,0.1683994681205453,0.5703417751274655,0.6710216485114434,-0.08701628581449712,0.5473584423470141,0.34971744034073077,0.4177729931553004,0.5883310252549337,0.2229991875533847,0.8184884847953298,0.13383496699043346,0.5928381692351627,0.6258391281977334,0.6139391705234082,0.10731906826959148,0.6515851675690902,0.45046356185311365,0.4464554045425734,0.10385671767638747,0.5104100588985758,0.4472534557460006,0.3355801191080108,0.12268807502307126,-0.0823415671059442,0.46935440399315675,0.5350922197042594,0.5907195692089132,0.179129760407959,0.3988795439088154,0.7452237450878788,0.524862456417274,0.6169468541606495,0.6559068700155066,1.0,0.4961700486744523,0.649606350533333,0.6366354320858847,0.47139811555580685,0.5093112289956682,-0.057320403264074254,0.1613988242529194,0.5777495748443408,0.5827618216422522,0.4105756233595922,0.4935961152075995,0.7295844562951281,0.46061822922825285,0.5176716795687717,0.5105511837058103,0.5010824240266416,0.45798147953783236,0.4623944944854502,0.560442547330167,0.45773926144634103,0.5514147890046438,-0.06132408544788008,0.364491087986289
Postcentral_L,0.5097712520105073,0.14892813281639272,0.4805437706560089,0.7317967772890808,0.3769140708614831,0.45838689643401487,0.35570674238574856,0.42972300923287904,0.22412449967117395,-0.03946788375250446,0.7993316664806854,0.3324993733788355,0.20487154294906734,0.5556357950248937,0.13959289420557278,0.04253511211056764,-0.15158744114196265,0.6004945083069069,0.2730427011563235,0.0070336006694190715,0.30106840110978067,0.4713623807529768,0.518814964180193,0.6927030700376818,-0.08203726880332703,0.2533813684237031,0.32784838331435934,0.36145470437778,0.22640909114734548,-0.169832177968135,0.30098034689274805,0.7111934507447012,0.43805991170452907,0.5244548632175555,0.25601265137912826,0.32239322450948416,0.10013878073859574,0.18237534805830818,0.41369293727297,0.455352269014466,0.2350748265270218,0.3051155337720111,-0.14086520673897912,0.5211999395433801,0.2980592840483435,-0.019566623069878546,0.3377600406119495,0.43595919828478114,0.41108761218032047,0.38090498540053486,0.22294773348922894,0.1391307272944909,0.37431018725674886,0.32441730587485607,0.06281736195905215,0.4728014734186384,0.3376745013568259,0.3407475068482554,-0.13603302933720124,0.45323763186946886,0.42707663338410984,0.1969431657054248,0.07324288836938962,0.47569712366730255,0.509032063549985,0.42253200431684307,0.1875431319029239,0.47453430564582166,0.5467232940130599,0.07511984715550812,0.02791585799694851,-0.04690040672324799,0.34001550032589,0.30570518643612615,0.4636714177315297,-0.08665199082724437,0.06577274646034362,0.3149410439895422,0.8735788105800235,0.4135395178312942,0.18620835875355582,0.4961700486744523,1.0,0.19809567073949144,0.24184717867300104,0.5310597428133497,0.5371871608215191,-0.0675102615088425,0.1073981131946614,0.2852443646759411,0.44362863853047585,0.0809025465235203,0.46151892630536506,0.3129516998487736,0.4296575063509167,0.15295279570857112,0.6361255302313815,0.24434447859061348,0.256886769945031,0.2163292506372473,0.19378451163366095,0.23381151035035552,0.3710233218412635,-0.023475662943191367,0.16807077196128622
Hippocampus_R,0.3869847884192052,0.5584080807774703,0.48564778749839355,0.3186038816529069,0.5058051102971974,0.18414972744113398,0.49314981074061737,0.5166249755805914,0.2682101014457086,-0.09635211455819484,0.21515291700109374,0.5018424366148345,0.5646091132997273,0.1793742040803098,0.24271052053864847,0.5732253425549546,0.32799954120345104,0.39991187515093224,0.4880838320663835,0.6531382655313549,0.37710916565805325,0.5278982067325556,0.36929155408013986,0.3072870894674725,0.552887741590215,0.22582586312099812,0.1488729193275962,0.6626219245704092,0.3106205792146065,0.48573403106423846,0.5381419299181575,0.18962711754182923,0.38480728376087225,0.39809469898425526,0.2442285557543669,0.2631739360948403,0.7180214299174014,0.3766417753897212,0.44480890928076106,0.4180793809808185,0.42026344457927706,0.3365811482189508,0.017851940332257135,0.40390032032778467,0.3778180227625505,0.16965317660906332,0.3041037513743307,0.4805407123524225,0.1354312117955671,0.39115153365949645,0.8052011000518764,-0.07674915732705216,0.4312018580593757,0.20772601092477536,0.4561614651228894,0.4870360674145239,0.021189240014749273,0.5649630327799854,0.37690329609409146,0.32126821074726003,0.5972229825343761,0.5203217425040726,-0.07743965666681596,0.4408774195263886,0.05731648165960008,0.2728114871939994,0.27815723216387384,0.268446160085743,0.11364940394147637,0.5956757434716549,-0.09918684940508445,-0.07025938917103301,0.3528213231697472,0.5028396266058205,0.41001710173687217,0.14179126176802326,0.5440707650373223,0.7030164958691312,0.19594211846515808,0.4516787575194142,0.5458619212437846,0.649606350533333,0.19809567073949144,1.0,0.6007927928385732,0.41940325696079495,0.18407835755647275,0.19515196530125886,-0.12596649657560066,0.36000775784731004,0.4776966705890719,0.46984145591044696,0.27708196310710076,0.7442371682955541,0.2969863758408444,0.5434474778625474,0.2260747182486086,0.36564362847438375,0.49239882695831655,0.5495876145707508,0.6214563356050553,0.38148894676222184,0.41809659860425685,0.042445988265436246,0.6139152330418015
Fusiform_L,0.4406168679947469,0.20135153517706733,0.6083220602388313,0.5038229449999039,0.618347832963743,0.32987416315412743,0.33678512962775864,0.6042092654941311,0.3546070818895014,0.12676145740846148,0.14040338901233307,0.5078763855099764,0.42937207032233493,0.4363397838073124,0.614039517111854,0.5791201855869842,0.26455422182973964,0.6033909070495082,0.44948765250073996,0.5017045697329574,0.6683158627538613,0.6862841663863862,0.5932745815464981,0.5290352104999537,0.3829529003427043,0.5843019644954419,-0.09555518070355509,0.6519009477031166,0.6579221947139456,0.5831136645590262,0.5810937254967881,0.3176716870582693,0.3190819613624061,0.6926079163933083,0.5892342591728668,0.4840524802149345,0.47847681076716636,0.6922802496022951,0.4482814007369333,0.5226692801114908,0.6797854576423799,0.3138743642669702,0.23320554317448372,0.5884417702264783,0.30493326535886267,0.2265044913932618,0.3672061085793739,0.5702713520028955,-0.027719851986648603,0.6290434625018987,0.6778605493855393,-0.08787892838156948,0.465690282287719,0.36808044927448047,0.38453220160564106,0.5643868448812327,0.08827935207342799,0.6211834310571356,0.1491627971134586,0.6039944212708976,0.7818312299510306,0.6008743530240505,0.11582103579007022,0.48886518690740155,0.334569970182284,0.46893305852653433,0.06276818692824344,0.5227659900021573,0.28473787674738105,0.4916963119470076,-0.049798352264659236,-0.042568074104106644,0.5706466449879061,0.5128177026588491,0.3770678086574803,0.22143860120122089,0.5417072811863741,0.6815588363934602,0.32726129961492106,0.4157967991619879,0.44534326593454215,0.6366354320858847,0.24184717867300104,0.6007927928385732,1.0,0.3952697861380395,0.47736882817908477,0.1841647401790851,0.13627080424163887,0.3730951186616888,0.5370351249494999,0.5748507714579981,0.39709338984754994,0.685270688325187,0.5390203885549438,0.5002863713731291,0.5080358087987531,0.4901897402882063,0.5871671437979344,0.42206393205881804,0.454527543838042,0.49763608710859564,0.5478994043145711,0.06136650978465556,0.4441398367095552
Thal_LGN_L,0.24122871507597476,0.17282559725334595,0.42391957937575875,0.46797713493901666,0.38885453518754515,0.1948483798212652,0.2550559531620361,0.3872715987993432,0.08043707217215687,-0.22409004330469276,0.4107248808105579,0.29661786945001,0.30767881926588664,0.27858402068232785,0.24785021757626302,0.34180959987248877,0.026843611937713435,0.4671540186227086,0.350822741326442,0.13415705554641266,0.29859235974383147,0.43546581496665765,0.5285960538609817,0.4515132622691203,0.13885419953270242,0.2511202202146505,0.14084107591055295,0.45981236856903507,0.3261938339467967,0.07060525106817614,0.30005642918352243,0.4181179421448019,0.3523538671030566,0.37403830674694216,0.2747989456466674,0.32376625836073547,0.25000580688100593,0.1816025778618334,0.3791495912900844,0.2641192874026462,0.37569278150169577,0.3345168605214733,-0.1444747600943253,0.462155825882097,0.3014079747223138,-0.07078736006499976,0.18395852256188566,0.37051864909337057,0.1891356886476932,0.36586937681375764,0.4638383836143059,0.006281588942734498,0.40959894656042345,0.1733732829124661,0.3093806956942755,0.4070010996431435,0.20387572242573962,0.3736926969575694,-0.058319671356851545,0.370239764020474,0.4672759178989532,0.22102731962904423,-0.15331236984906682,0.2975040561982441,0.17466641119330525,0.3192212369651969,0.10362806673012341,0.28456591851564816,0.18343395470413723,0.1981448061018383,-0.050010900365122665,0.10523110244919621,0.3506416125299732,0.22002001004340238,0.21367092614452313,0.013286405520538995,0.28381803052537347,0.3310388905501943,0.4326887089043901,0.20464353140546654,0.14753849289433815,0.47139811555580685,0.5310597428133497,0.41940325696079495,0.3952697861380395,1.0,0.31176880585096334,0.11146992766369225,-0.10826740117812783,0.2388259312534966,0.3672901352284951,0.3244310699050858,0.241276415929814,0.3817640650234365,0.3563689605395656,0.32965461740612745,0.38081636953948456,0.24015273464752523,0.2219678111223448,0.29979416430557376,0.3293976044920534,0.4700077114630037,0.4026130490075317,-0.12399268882419721,0.4146078170308369
Supp_Motor_Area_L,0.507389715569287,0.21060708280716672,0.5135563277731464,0.6222309988690159,0.44994280608936743,0.47892760115089283,0.4262339063892491,0.4890878586017089,0.3265077356622613,0.4594194577298488,0.31338197904418347,0.4123838560522348,0.24913309856511842,0.7476843606520831,0.43649264124191944,0.24503625267575352,0.06922461079272228,0.6544041718034713,0.23356914298010725,0.18244728746181418,0.7495209428687901,0.5291342241433936,0.4774240031753153,0.6893843320589024,-0.16431337331901533,0.49170515817952937,-0.07382352350770902,0.32371333527403895,0.3374582936523762,0.22515357299578462,0.36406787470482904,0.48726207888236295,0.307408342088708,0.5361986949436722,0.499861203918546,0.5047027007718918,0.10256842229730602,0.4506273666244049,0.3698924589229607,0.5258678845021183,0.45547646359759925,0.5341154190669047,0.05509198578728819,0.5659663735991493,0.35737254548903014,0.005961425141248882,0.5512412312780486,0.505212771327849,0.1407841779944575,0.5459770429552144,0.23880180208475535,0.03124147614733532,0.4027241941615939,0.4114930915939529,0.19917019484991794,0.4963742984868024,0.20168255380673755,0.5908492018820867,-0.15218162026736154,0.7917410002906287,0.4977998128769494,0.3481702827583519,0.519830616226228,0.5699307807840094,0.5541946044006939,0.5680392321310299,-0.03458843280540437,0.612077474948784,0.5608079017003821,-0.0029518868413061124,0.10224564625085443,-0.16284246020077756,0.5027617191101381,0.4214504917657171,0.5277299466296083,0.07138349682756863,0.08393427517868741,0.3738222402084911,0.6514395872831801,0.44536892704207165,0.22710211401141725,0.5093112289956682,0.5371871608215191,0.18407835755647275,0.47736882817908477,0.31176880585096334,1.0,0.010796773397174268,0.5855642713421666,0.47453139570520153,0.3355544149618219,0.10239839571084285,0.5911209444400948,0.411666940861973,0.5071215939823663,0.31961550970616787,0.6843554611307693,0.29857536469722007,0.5185813564176741,0.09319527893267862,0.1827644736309048,0.3187164985417316,0.467189359614341,-0.11782989069579204,0.1148548953750972
Red_N_L,-0.027561358105902278,0.029680398800929528,-0.055551721916980955,-0.3424253483872024,-0.10099095621310743,-0.04674678459076925,0.0371175749081835,-0.11268458791535742,0.113204227636994,0.12582428071487262,0.07590267834306666,-0.05669989090977629,0.2359294891576099,-0.1843257071325259,-0.08941805821161289,0.10641138000907173,0.5261293709019117,-0.3103311002705598,-0.2647934728521252,0.19407312619965453,-0.06722151564240307,0.22012427376803656,0.015747645003367956,-0.19984849753582706,0.027007306877968127,-0.1387335114607987,0.21045064116229303,0.19550345426443996,0.2495225744545609,1.3831742456134956e-06,-0.17086135469199043,-0.08238935639990311,-0.07280306407699408,-0.17209894468522496,-0.2573602603105491,-0.20252638848564947,0.31900914404065717,-0.11459193548101343,-0.23069640087000362,-0.1146102420743173,-0.2622422698549541,-0.39581850112105754,0.6044981600751058,-0.211830852194729,-0.3626428172502142,-0.007395814077035106,0.2245277330856504,-0.1273153392200635,0.07432727731598249,-0.2979327820497793,0.26463933963256103,0.3977604338605059,-0.19231398509724165,0.11999796548457994,0.09835374014223242,0.31821907328859395,0.19239045300686966,-0.016070645903766258,0.488483869519885,-0.2150097506035409,0.21682638565946383,0.04481470443244044,0.15840337831878312,0.0884259254885923,-0.22436545692544785,0.12256015738537138,0.46949389845689365,-0.1684576307513367,-0.06995654046941395,0.6203023511382274,0.09500953101190976,0.018825011290616235,-0.11649670703901834,0.28603575457170444,0.04032469691212811,0.4433909325961661,0.45678000431756394,0.047892567533261945,-0.13928865284770503,0.0865867843144203,0.0665215701656147,-0.057320403264074254,-0.0675102615088425,0.19515196530125886,0.1841647401790851,0.11146992766369225,0.010796773397174268,1.0,0.06423611548421093,0.1681102754006046,-0.3284028446954933,0.1614977244335105,0.12911378706139431,0.1516085558425876,-0.06862224977051885,-0.1642314469628122,-0.05553780887765473,-0.022116858101984428,0.35726423818191294,-0.11949550444800877,-0.16429684911835626,0.2073082540762972,-0.07134648410380778,0.04703003742660545,0.06631658556896358
Precentral_R,0.5737465908170047,0.1302639888446839,0.31963925213760574,0.10408011955488589,0.32074281829856255,0.6791633663562447,0.42321088522981326,0.24927981624251053,0.4912717511627269,0.902160374501017,-0.03756506384059892,0.30388865020628625,-0.0592241221634548,0.651406205483122,0.41522311844429466,0.03054962287504423,0.04147349400894359,0.16313617503100677,-0.08094282245232302,0.0367556435466103,0.5398344548037061,0.33705097829237407,0.10663284772731758,0.2752035561651953,-0.3150684875485721,0.4901399921122423,-0.3740603162867157,-0.22082402094591674,-0.03376511172727979,0.21499213475826373,0.10009466377741573,0.4165810894698035,0.3325576606575057,0.2929853701737146,0.4297115631820627,0.2554964084885777,-0.21958007587369846,0.43615682581289916,0.11762753895745645,0.5213240302592246,0.11133886354061436,0.2432216520181002,0.16398792489394967,0.2258155559274717,0.07166275015000806,-0.06430297817595483,0.65221124723604,0.313472700562511,-0.201135065343732,0.31487434675743164,-0.06934654720304426,-0.06340782669981386,0.19215284740578453,0.39499140126012683,0.03412382294082379,0.18720165477827078,-0.0443042248131421,0.3257985157564568,-0.15555559508209252,0.4044973357005148,0.24951989369839656,0.2591936168357614,0.9311033954120422,0.43038143315504196,0.5539693402777274,0.3313711611636175,-0.307639730187899,0.5595686736911939,0.7191537671799514,-0.2647950981786746,0.05072777893935936,-0.09920159631298761,0.3352283169985503,0.38898085016277056,0.6050102650275244,0.073822169561006,-0.19085046241086537,0.09481807989947666,0.2820125192456647,0.4509743920176141,0.2464741818988609,0.1613988242529194,0.1073981131946614,-0.12596649657560066,0.13627080424163887,-0.10826740117812783,0.5855642713421666,0.06423611548421093,1.0,0.4500563886455872,0.12984580000507495,-0.1966565295633923,0.7470629062487544,0.2799637643389099,0.3984430734476963,-0.017975013482532352,0.4298529402330192,0.25285579649406154,0.4555146839310093,-0.043367638685546016,-0.09095514478520073,0.10608886581190662,0.3300095487059385,-0.22576396039377636,-0.23164715136979375
OFClat_R,0.7019097986245129,0.27682588845019684,0.4915683075351271,0.3388916856643234,0.47709119753412615,0.5091119613319112,0.6625591029283839,0.43659823811063714,0.4928142762108767,0.42766281565668024,0.22265416502293367,0.40019745456993455,0.41377963654288447,0.5470029179854395,0.37269218458534975,0.3141720649467046,0.1630820878023335,0.4049532605030865,0.2533092465674851,0.3010859124629425,0.5422222501044056,0.5366941967633192,0.32391497996970076,0.3856102653502705,0.1614816943067336,0.4144744027582689,0.06965202546777409,0.2774914950717071,0.12714888565970758,0.41932604012076463,0.40030643763332474,0.3805370298702504,0.41877404107322175,0.5289479965324737,0.41778549697838196,0.18091165716858906,0.15492832038163995,0.4513703312799184,0.32753658937239916,0.7032979904824765,0.24168355972665279,0.38653045973938943,0.051523472112642556,0.3861651715005152,0.37518058647033586,0.16112021437185206,0.6171789212618529,0.4730975309340525,-0.018323041728126654,0.4106721074539531,0.3943329056442952,0.0010786886731659795,0.33093830087663983,0.4458933928891123,0.35337078928282206,0.5996715402254102,0.08966506561380404,0.727700450731396,0.13232359607990193,0.42573208028526344,0.4803553338643074,0.43830432624783644,0.42048486670329593,0.6491943377916517,0.4560444231681122,0.5356977965490531,0.06549598688599212,0.5357899104902603,0.5366375227150014,0.20208459500636447,0.13572957312636658,-0.06946077134980387,0.39252269448186305,0.5054131504670196,0.647589418642579,0.18917368805459386,0.22433947452853187,0.5720251961742162,0.4207194183145669,0.820742977926626,0.7287800008991441,0.5777495748443408,0.2852443646759411,0.36000775784731004,0.3730951186616888,0.2388259312534966,0.47453139570520153,0.1681102754006046,0.4500563886455872,1.0,0.344817119888292,0.1264293496711058,0.6844652061236084,0.5900417449828016,0.40854146614021486,0.4145260094045731,0.4761399721724476,0.3871050063551444,0.6703473353625813,0.2972740730689446,0.252000144202803,0.3440914848397536,0.43889997749762727,-0.11408525861489945,0.2362808858051885
Thal_PuM_L,0.5724144437829518,0.26606683117151436,0.7282319912400563,0.5905847122151207,0.7213996219890223,0.44235179339614167,0.42831725348994093,0.7374096364544767,0.24315822697027697,0.050513749694028526,0.23965418252727383,0.6804060891074882,0.2765230195151689,0.5973081276706581,0.6050953323090604,0.3583250466179592,-0.2500527925894885,0.6528812903534296,0.691776409060411,0.2207877708392936,0.5036300891777081,0.5242231687754968,0.6496821702737952,0.5478207863040319,0.36328488396633907,0.6121375961927067,-0.0791954840299495,0.4600380167489936,0.16837129744236243,0.3897865600134578,0.5958708096187147,0.5949319492957592,0.5731086516188316,0.6740779160546847,0.6697006707254427,0.5598231464150587,0.2440734414835991,0.537493840640017,0.711859454274226,0.6172456618729504,0.6739757740395756,0.5334882973488057,-0.2981981857072574,0.7577004680930897,0.5836256604993435,0.17282769637162748,0.2920346956805108,0.7254739100712968,0.009474490124827078,0.7762211791217732,0.4632512885081643,-0.30581619326080034,0.6157320100671771,0.37846925709143686,0.3044370883235237,0.3397730738114098,-0.04093446085089132,0.5835967310337863,-0.09340672618104766,0.5689350025358337,0.584304652057624,0.40224076640595063,0.08314317926089965,0.408755166673265,0.5079840674409247,0.3640606460411603,-0.17463739381291551,0.6811431277706711,0.46130652804708017,0.0683118462034962,-0.1984930424296093,0.12209086806455091,0.5965401758876521,0.32428986229364754,0.46054839577684403,-0.18687723355106237,0.10522650058280729,0.5500585726479624,0.5059485389626176,0.4002007205995712,0.42320088667360367,0.5827618216422522,0.44362863853047585,0.4776966705890719,0.5370351249494999,0.3672901352284951,0.3355544149618219,-0.3284028446954933,0.12984580000507495,0.344817119888292,1.0,0.40792752647767816,0.44979112794435977,0.6102720519545551,0.6048774972531489,0.550222579670056,0.4660986017171655,0.49220303386017294,0.3648240682526334,0.6306249475055007,0.5422068282988812,0.2847012663227599,0.6179311207535115,-0.18837022411557416,0.4989525840194261
