,Thal_PuM_L,Angular_L,Precuneus_L,Rolandic_Oper_R,Vermis_10,Cerebellum_Crus1_R,Thal_PuM_R,Vermis_7,Pallidum_L,ParaHippocampal_R,Hippocampus_R,Frontal_Inf_Tri_R,Supp_Motor_Area_L,OFCmed_R,Cerebellum_6_L,Thal_PuL_L,Vermis_6,Frontal_Sup_Medial_R,Olfactory_L,Thal_VA_R,OFClat_L,Occipital_Sup_L,Calcarine_R,Cerebellum_9_L,Thal_MGN_L,Thal_VL_R,Thal_VPL_L,Thal_VL_L,Cerebellum_6_R,Temporal_Sup_R,Heschl_R,Cerebellum_Crus2_L,Cingulate_Mid_L,Parietal_Inf_L,Lingual_L,Cerebellum_Crus1_L,Occipital_Inf_L,Cuneus_L,Thal_LP_L,Cerebellum_3_L,ACC_sub_R,ParaHippocampal_L,Temporal_Inf_R,Frontal_Mid_2_L,Lingual_R,Parietal_Sup_R,Temporal_Inf_L,ACC_pre_R,OFCant_L,Vermis_4_5,Thal_IL_R,Heschl_L,Fusiform_L,Cuneus_R,Paracentral_Lobule_R,Thal_AV_L,Caudate_L,Cingulate_Mid_R,ACC_sup_L,Vermis_8,Thal_Re_L,Thal_IL_L,Rectus_L,Frontal_Inf_Oper_L,Hippocampus_L,SN_pc_L,Temporal_Pole_Mid_L,Thal_MDl_L,Frontal_Sup_2_R,Amygdala_R,Angular_R,N_Acc_R,Putamen_R,SupraMarginal_L,Thal_MDm_L
OFCant_L,0.3397730738114098,0.26568856599144786,0.31565656991120533,0.47223042791074465,0.28462654645906493,0.5051806275187808,0.2162740676674393,0.3231481224615671,0.420252084561027,0.5499094315750014,0.4870360674145239,0.5407659066834629,0.4963742984868024,0.18850249623357562,0.43635226282082246,0.3253741976865235,0.21940290152297715,0.4246426962007487,0.548540926000412,0.41151631055353566,0.49122417704006593,0.2851812870905976,0.3388908284651845,0.4404773379277852,0.47646203345175747,0.32715378871427464,0.3158986569422778,0.448220694248291,0.45567688712336285,0.4945551112459263,0.4904641346178527,0.19973767819871627,0.4532713140695003,0.19278183421309453,0.32489830748123805,0.2596200346867356,0.07602135593813328,0.48006191520665353,0.3881864469291934,0.30458292167362194,0.519655177557834,0.5338440614877534,0.6137336391399354,0.5149862213219011,0.2847171951716476,0.12783865439768313,0.2516347649770701,0.5976176636459306,1.0,0.23395261478657065,0.3372839615516731,0.4325454236595931,0.5643868448812327,0.12775631067673943,-0.10901032800779216,0.13706329170311993,0.4340383964964082,0.4294488615737564,0.5654840419377147,0.21431711244134904,0.3553412001436657,0.38897801615439476,0.34324443426468776,0.648629884556533,0.619720551440901,0.46007125596829385,0.4359545295081994,0.37395973086251244,0.4329789765589265,0.28606788071689593,0.24224008913565648,0.4280592240646264,0.5235693590198834,0.3708696472845687,0.30257409507217775
Vermis_4_5,0.6739757740395756,-0.1825096488184519,0.7633240550645408,0.34916384733745115,0.6645428321226756,0.5212789427500908,0.5167206435768262,0.41128492849826,0.4497064952207593,0.390451182911232,0.42026344457927706,0.5124241957905529,0.45547646359759925,0.5073619413893521,0.6438410178053848,0.2561688335581789,0.6049174057692455,0.7357492790402244,0.30447761420827063,0.30326461685990397,0.5746418346818073,-0.11277580832048201,0.5925504294154,0.6732301861958189,0.1375867402407246,0.5807770159946586,0.4592419074665884,0.05402461485321129,0.650204486340819,0.3058469395907366,0.32378329681045553,0.6738895699430775,0.5811829272474978,-0.09286160074035732,0.6432804878361374,0.6563589066947796,0.39850462716382595,0.48240638382343237,0.4286140424422318,0.652940063633852,0.21853078800207598,0.34863366730078726,0.5570293179398532,0.5474821546963867,0.7568907609049751,0.1453967810576923,0.7400853356976017,0.625644631789955,0.23395261478657065,1.0,0.5451188564593942,0.2334137068606347,0.6797854576423799,0.05927393260034252,0.03153748443194482,-0.12075743269543118,0.20030629874315478,0.5475753976117461,0.4222880046603442,0.6312394071892,-0.23107282096597456,-0.2548849813930951,0.5571098421307786,0.413327508222041,0.5124919397078008,0.37724900059551364,0.5196137660299703,0.043256587659838225,0.659021224863394,0.24708922475279793,-0.304776815432208,0.547411800098706,0.2526154988942499,0.07067379582631951,0.5407353152566909
Thal_IL_R,0.4989525840194261,0.025023312066692057,0.37702925562785955,0.03697444220394854,0.38684674279038167,0.2626993366260326,0.680038591201332,0.2378423722515808,0.25408772388901685,0.4897234773215451,0.6139152330418015,0.342450114262681,0.1148548953750972,0.30376068221555885,0.30596778122413365,0.13349804900373105,0.22455582496345647,0.34955908885791337,0.20993477338120606,0.4066630032432358,0.19822429333089786,0.167565650073038,0.2580886532884375,0.32820716790901056,0.25901380667323165,0.7362859743112563,0.41434698798533215,0.30399148125573544,0.33044414289280727,0.12814438234802925,0.16549195724798588,0.21175751192250353,0.1848449216852491,0.0893240006575316,0.3044266820026445,0.13582118372774488,0.11345342435488281,0.27213888702259176,-0.01098135264147181,0.5564443751786445,0.16590668990894636,0.4619593991693373,0.681998311839993,0.3040319975425865,0.43867533935914377,0.013485039749124164,0.2625858739753549,0.47561221941342047,0.3372839615516731,0.5451188564593942,1.0,-0.022541252148318973,0.4441398367095552,-0.034335646336079405,0.0927858607048045,0.07322862239061287,0.06996699468366178,0.152948356362685,0.15840900222492543,0.46012332988308335,0.0905112702806304,0.09485260317313002,0.3056634749249755,0.18351702524684815,0.4746310977367614,0.34918916612095313,0.15802994996416136,0.15670745283851922,0.3324786393292006,0.4171013585709905,-0.08543481241671612,0.35521744862392873,0.4919805635828435,0.15532738356905587,0.4248534101182704
Heschl_L,0.44235179339614167,-0.13317805971233992,0.4184649285731673,0.8787772697595658,0.45481812503798286,0.5633360712317034,0.22852549825016424,0.24064603757075692,0.21031174551680668,0.22760962090164294,0.18414972744113398,0.571541635273158,0.47892760115089283,0.1940420079472164,0.5406266872584461,0.061481021968496384,0.44977644328725574,0.478282397829127,0.5230493113669903,0.09747305860312444,0.645414143776351,-0.16997427280896826,0.5271191343288754,0.5224113566006756,0.014575185611156106,0.14136495163300158,-0.041380128905851396,-0.06417371916434741,0.5501308796083607,0.7987166177875556,0.7648607566301232,0.4384006365903727,0.7104301573832987,-0.025427205926841917,0.48670180297574317,0.5286261350157132,0.1394447585162022,0.42843107065393965,0.7213083867517123,0.14648082135243856,0.5311128298592994,0.06893232267374345,0.12205501590993834,0.4530025820155631,0.35711709227461297,0.05522884046794491,0.46124174604289103,0.49695872700239746,0.4325454236595931,0.2334137068606347,-0.022541252148318973,1.0,0.32987416315412743,0.20016539674274522,-0.13683223854137616,-0.08245875674386872,0.15506297114905082,0.7498098072557754,0.7515174942344852,0.16948433468583612,0.027425530195091696,-0.10042759692511732,0.5247723890848701,0.6905613158034107,0.5249929023850068,0.23386577183802584,0.5433881591790352,0.2851489661238254,0.524619290935533,-0.05932554873641845,-0.14095231291294985,0.4849467335625663,0.02163369958116292,0.36980451762984073,0.34849611480511766
Fusiform_L,0.5370351249494999,-0.09555518070355509,0.5469312063499823,0.3036864118350784,0.5078763855099764,0.571341511700309,0.42206393205881804,0.47511200728093234,0.6038540778368258,0.6778605493855393,0.6007927928385732,0.5784730746623684,0.47736882817908477,0.5831136645590262,0.618347832963743,0.34586372288063183,0.429663556302648,0.6039944212708976,0.6008743530240505,0.42937207032233493,0.5436777727926001,0.06276818692824344,0.5390203885549438,0.5702713520028955,0.5417072811863741,0.4303056989159124,0.5748507714579981,0.4916963119470076,0.6083220602388313,0.39709338984754994,0.3176716870582693,0.614039517111854,0.4363397838073124,-0.027719851986648603,0.5478994043145711,0.5843019644954419,0.6227602021191655,0.46893305852653433,0.334569970182284,0.7250139433331109,0.5128177026588491,0.6125866565477511,0.6519009477031166,0.5038229449999039,0.5583785111435334,0.1428467164512054,0.6776414952971168,0.6211834310571356,0.5643868448812327,0.6797854576423799,0.4441398367095552,0.32987416315412743,1.0,0.20755424394682365,-0.042568074104106644,0.1491627971134586,0.5557255079630684,0.41003818088544247,0.4674937663901008,0.44948765250073996,0.2695583768879192,0.2250269548223811,0.5803934747575857,0.5080358087987531,0.685270688325187,0.5791201855869842,0.6922802496022951,0.3332220810231781,0.6683158627538613,0.3751333310880775,-0.08787892838156948,0.465690282287719,0.47847681076716636,0.14040338901233307,0.5205420650004488
Cuneus_R,-0.16907158973743788,-0.04877124201457278,0.24163611912684085,0.17515035869252982,0.11887258426392351,0.15967732325355166,0.08944390500208596,0.10377973747255256,-0.1288397923262168,0.02683273401413222,0.03341436006759803,0.3347570345025244,0.33428235291056363,0.26435760614065595,0.0722559821485416,-0.16864424610376064,0.030231017200917046,0.11761746602656344,0.08993143757068905,0.1736451949440389,0.019415898194533886,0.23453363149594325,0.26639184229896623,0.037688441303827966,0.12888207335688098,0.055870920863904126,0.008574837038829861,0.15461997697163612,0.07958196769901682,0.3219338663988798,-0.034053900658630926,0.1115973656275509,0.19165851652380378,0.05463080164215427,0.19540186561165948,0.12179609646937242,0.24275652056167876,0.3697301192968036,0.1604282510944515,0.07623142932522074,0.21550348078688997,-0.11161753542318033,0.0009988314198517137,-0.08872696818895215,0.1991370244692885,-0.009702251618721566,0.05351213354087262,0.21594224385765556,0.12775631067673943,0.05927393260034252,-0.034335646336079405,0.20016539674274522,0.20755424394682365,1.0,-0.1724703422203016,0.10938032710896146,-0.05591281481335009,0.24269908357804215,0.032269418074307,-0.09324634247642387,0.25315802620113387,0.2924404875165068,0.034791170555339715,0.06466555147494434,0.09985135528380625,0.056409014320545015,0.02590050178065429,0.23891065851349133,0.2640322923771728,0.08982538809975357,0.22233477934840473,-0.05384881998928524,0.03878287757888769,0.09578172841246017,0.08063378363278882
Paracentral_Lobule_R,0.12209086806455091,-0.02392316984556227,0.03847145954302999,-0.15065890477373756,0.04549432882957027,0.08546846201461172,0.08777067882871768,0.10786861997150479,-0.04129563381688873,-0.01728716737657472,-0.07025938917103301,-0.13344215017566619,-0.16284246020077756,-0.025443128998220554,0.029746267969425665,0.06293485735048836,0.04448421418080332,-0.022230507822327845,-0.12040221423545448,-0.04339644395287038,-0.07503155832546647,-0.16561818434185968,0.033025159783378284,0.0063414086811259505,-0.07334347589440939,0.05637859067787471,0.06515077795175167,-0.031722624455113854,0.023585390626169104,-0.06608168727183023,0.009171092302954167,0.09837873545445101,-0.07262562505167722,-0.1172045919830079,0.014725428006428608,0.06178544425287812,-0.044080399880737926,-0.12276957884367368,-0.06311864746623815,0.039111599878739745,-0.13660228975687644,0.04316270920143244,-0.05883298198780058,-0.0659640153615548,0.04976586941823434,-0.0962257925902875,-0.06553621928929763,-0.03344767258468535,-0.10901032800779216,0.03153748443194482,0.0927858607048045,-0.13683223854137616,-0.042568074104106644,-0.1724703422203016,1.0,-0.02681636176332516,0.016434295893958947,-0.11646108252868871,-0.05175937508295107,0.14267617077515915,-0.004273107443344265,-0.10643517875017997,-0.013052910620474444,-0.12121391456439774,-0.12025625440437882,-0.06271691371389242,-0.11922845071911561,-0.046918780522675396,-0.04780773798138911,0.01175450472342029,0.014905704206681634,-0.0243620095477331,-0.008445644806118615,-0.06521473324682994,-0.1542572692093222
Thal_AV_L,-0.09340672618104766,0.22002066709438056,-0.18228444041841385,-0.17248488593613964,0.06713121178765888,0.005193869432859747,0.10255285631596339,0.22223039210323378,-0.14007365290527643,0.30974941538031475,0.37690329609409146,-0.12550773959745362,-0.15218162026736154,0.18141843472772826,0.024569010726292036,-0.20588111454428054,-0.03068517187106114,-0.25652290060397914,0.06663075354741017,0.3489271739931186,-0.2472248606322331,0.41167962002136116,-0.10458543380720023,-0.01716474109906884,0.4300790082378121,0.19571235211870944,0.2624502931381246,0.6247124260265292,0.02592410675106654,0.004503218454292561,-0.2002309074107183,-0.05680759093157929,-0.252801231738021,0.02220897034005993,-0.04761222959780639,-0.10761025242820735,0.018610500230762432,-0.0014011339118508055,-0.1963197500812399,0.09657726080870543,0.30126449627297713,0.2823389420144367,0.18500966290731546,-0.21660908003716348,0.0024821147892080397,0.10199484870526768,-0.1710121291902126,0.06966810844731154,0.13706329170311993,-0.12075743269543118,0.07322862239061287,-0.08245875674386872,0.1491627971134586,0.10938032710896146,-0.02681636176332516,1.0,0.0982584343179164,-0.21236784354755256,-0.1429324215292007,0.03195168469749246,0.5131456092375827,0.587549259477879,-0.15635272205501544,-0.1709801932991566,0.20655599962652305,0.11047933298103182,-0.07505591367976033,0.5020286733647772,-0.14811663272011674,0.35626655846293165,0.0340158289569545,-0.21879383419829687,0.3605586181315108,0.08502228122498365,0.20239493855214016
Caudate_L,0.2383914506243911,0.07911436612878084,0.07846692766110519,0.12728389854151767,0.22791824723705162,0.24637468455671255,0.09795378311309333,0.31851930118138205,0.7602819640358396,0.4973196754178002,0.2734063907923663,0.19041547108563633,0.17924688350377782,0.2832669832261724,0.40381826822920575,0.5956620663759914,0.1992168695089592,0.18320354819972137,0.6850763683899602,0.32629185578475334,0.3391010431429749,0.08758158501232204,0.22110190779329822,0.3294844590611486,0.5137635959688029,0.22802525537569615,0.532251408354247,0.503259998912811,0.3236105674631328,0.19601413719287003,0.11970806885949312,0.37905070654435574,0.0792919657439121,-0.11342652048229558,0.2686554604633575,0.3950213145001276,0.35818903735292185,0.14432165645488565,0.18865364233499937,0.1614732413566356,0.33826490150960475,0.6141954950101275,0.18243409784503656,0.1829874852460372,0.2653115915835184,0.08559819497124845,0.40920593615761086,0.3342870037598776,0.4340383964964082,0.20030629874315478,0.06996699468366178,0.15506297114905082,0.5557255079630684,-0.05591281481335009,0.016434295893958947,0.0982584343179164,1.0,0.07476309395072141,0.30145933461785035,0.25237964289370834,0.2824889990384834,0.27471984652290493,0.42425117203178253,0.2322828741709888,0.4933015248724771,0.4761860436531959,0.6156667899158664,0.25593691174075667,0.25759861903938674,0.3683635804764314,0.11328776808679941,0.2490372708503294,0.35563161637604584,-0.14034237375653333,0.19378572958336512
Cingulate_Mid_R,0.5585303392244753,-0.16126732871153424,0.7934645642575978,0.8735511578228933,0.6258042845098533,0.7334058458950955,0.2605643147400553,0.3311237111059243,0.18413967973260234,0.17243998353229706,0.15750624341529665,0.7161715476823888,0.7303018404740566,0.2583345099020629,0.6354654938852152,0.10727458996567665,0.5956409915651719,0.7356617121891857,0.3356446524122499,0.06747945109182232,0.7738521995602153,-0.12699438725679904,0.708301172093339,0.6967163934558815,-0.10749847385642847,0.28307733670339885,0.04801224772311681,-0.1988964331401611,0.6987466455624683,0.8114759131253596,0.7071304092286462,0.5868910090048581,0.9760296404157556,-0.07626142908399929,0.615892130784349,0.6878477389236624,0.1812514038172245,0.6745090785722091,0.8137854529338119,0.32383107959871366,0.4072622817327639,-0.00033130555974532263,0.2902875935902282,0.5608301393576587,0.5922974713463444,0.0709070564572929,0.6028469816757726,0.5946578238046,0.4294488615737564,0.5475753976117461,0.152948356362685,0.7498098072557754,0.41003818088544247,0.24269908357804215,-0.11646108252868871,-0.21236784354755256,0.07476309395072141,1.0,0.7392634985365293,0.3433219708916583,-0.12344918667034945,-0.30027757021076235,0.5007182968277246,0.7452369743208945,0.5267669836540332,0.21450923946795833,0.562623954269189,0.1655664098632095,0.6978897482429556,-0.07098135876367548,-0.11309223161223785,0.5928992421634491,0.019933447405055583,0.324425045259139,0.3788949157932689
ACC_sup_L,0.5992222654691841,-0.06855189041748153,0.5691301438737577,0.7558953038921619,0.5314219825181671,0.6382155007132143,0.32214279929881445,0.31287206188289923,0.45911951940907136,0.41772965151187946,0.3379132918657517,0.6328698532762242,0.5856940780522222,0.3113830947557253,0.6424818943401241,0.253088935096929,0.4869503864633234,0.6534058516720329,0.6385672055727176,0.1504711518998028,0.7956191045187909,-0.17068585607736078,0.5778860261499051,0.6519668796620653,0.07595481190630689,0.32685324352925105,0.10244749523310978,-0.051076345617690054,0.654359286398215,0.6900200036536025,0.701350607123395,0.5028559012428172,0.7645629007449087,0.01039643244601669,0.58480934979848,0.6082998241885839,0.15864939790632915,0.5328082948814384,0.7327292556284215,0.2974215860483841,0.4737598567777897,0.3077145034036809,0.3067128440748398,0.7124403980307382,0.4875191061473684,0.07913837843060803,0.583990169019658,0.6770790811945337,0.5654840419377147,0.4222880046603442,0.15840900222492543,0.7515174942344852,0.4674937663901008,0.032269418074307,-0.05175937508295107,-0.1429324215292007,0.30145933461785035,0.7392634985365293,1.0,0.3774223300552936,-0.09851646891808688,-0.18812771638100345,0.657537579019024,0.807044184958796,0.6463902061911196,0.3484545586721164,0.6869408127115786,0.09063612023978265,0.645229093087261,0.1021141675450468,-0.14777592499853184,0.6647266014742895,0.1430027719584328,0.3498303891318508,0.449737585474986
Vermis_8,0.691776409060411,0.07184591103968302,0.6667067286026798,0.2596614527068826,0.7549032699295029,0.5761544400320332,0.5846357010149265,0.6384877416238959,0.430577651789258,0.4507368720218343,0.4880838320663835,0.27468478149430037,0.23356914298010725,0.41913360050196813,0.7637291939327542,0.2687969440102352,0.7250435848303779,0.46415427660179964,0.31107418606127213,0.2641479896797608,0.43568377796372576,0.00672764466340574,0.6712475378704896,0.7977387638703453,0.11617236884723135,0.6445794376465975,0.40723197955973023,0.1479226876317056,0.777701367868217,0.3157531703645706,0.35939721208676173,0.6029041301368794,0.4156354894856368,0.041353187391679765,0.7162600243880078,0.5918449897958689,0.13249809437451732,0.4176500514903562,0.3424852631915701,0.5539725751136383,0.19947459269875237,0.5067528004299415,0.44325865896499106,0.4600144679645777,0.7699386982530999,-0.033167140699893294,0.4041654730009809,0.505186561429621,0.21431711244134904,0.6312394071892,0.46012332988308335,0.16948433468583612,0.44948765250073996,-0.09324634247642387,0.14267617077515915,0.03195168469749246,0.25237964289370834,0.3433219708916583,0.3774223300552936,1.0,-0.1847983115978286,-0.14746848446219998,0.4388086162891539,0.3175839263055405,0.5125226110663679,0.34633155980057284,0.37332839392440775,0.10382194677235311,0.34008152518384516,0.43764410742124227,-0.14263395414722255,0.5334586659858278,0.2808986563710701,0.21723788805446723,0.5578919890828437
Thal_Re_L,-0.16616918553927026,0.18955258144522888,-0.18440581275412724,-0.09082968554946232,-0.013618796147573494,0.1485060819130252,-0.06708745710787072,0.23639302707786558,-0.06939640809869295,0.35903733040264796,0.29680430518003453,0.025815742325995313,0.012300209629689137,0.004550583684943141,0.011891676691318177,0.008277157964991908,-0.07853770935702047,-0.2213008526466635,0.19425089156361788,0.257757378038941,-0.18345974722373287,0.43008734677078675,-0.07281867466469125,-0.03725748674424276,0.4100772741050567,-0.0052222338261919046,0.22312436327569982,0.6582583571638881,0.051385469288099166,0.14810581934660935,-0.0106959686931693,-0.05231565016421802,-0.1780438744375333,0.13904839085378798,-0.010861340556640545,-0.08561021827815161,0.12202021127251153,0.11251960952031263,-0.1546076334692812,0.14963718134490098,0.4868848731894618,0.2691804196401912,0.15742896071751145,-0.17083102011585505,-0.06767780780176301,-0.08222655376278228,-0.1944217893370593,-0.007721148437399191,0.3553412001436657,-0.23107282096597456,0.0905112702806304,0.027425530195091696,0.2695583768879192,0.25315802620113387,-0.004273107443344265,0.5131456092375827,0.2824889990384834,-0.12344918667034945,-0.09851646891808688,-0.1847983115978286,1.0,0.7147994892157657,-0.23705271957094454,0.019717043936692793,0.2506997886517405,0.08545744564542225,0.011165117340927884,0.6682822157810744,-0.050493980397477156,0.22303483326764834,0.29385991240534093,-0.2031651186456714,0.29868206661863533,0.20857421983940994,-0.017109830097627024
Thal_IL_L,-0.26630656668577135,0.42522835279493393,-0.28738385932407134,-0.2288995491709934,-0.07282309200018483,0.015109913202577301,-0.046150794089424296,0.18754734513065116,-0.016584459516809574,0.3674943773816349,0.37011906482095275,-0.11981540780309756,0.010809091321256094,0.01960897182594769,-0.09280669302414968,0.031992784273955355,-0.16725398480137085,-0.24740686999275074,0.17560177413805683,0.5008518028006598,-0.33083201530822354,0.5898983551595622,-0.1584822952210926,-0.1392624235352711,0.6758802190661146,0.11109178804714674,0.2605437658799164,0.7874423923434154,-0.0729283263785279,-0.011522444360265532,-0.13592686969489118,-0.23120279315333386,-0.33512338609953785,0.34017704304817636,-0.09765174213149323,-0.2521063504050711,0.001804039374887077,0.03426600021902938,-0.2997292837257632,0.1057677352529182,0.30770303253169184,0.4165316102505109,0.2960688199143728,-0.20889415032048017,-0.10243448567955982,0.012459056629831575,-0.32771402112765424,0.04247052080370028,0.38897801615439476,-0.2548849813930951,0.09485260317313002,-0.10042759692511732,0.2250269548223811,0.2924404875165068,-0.10643517875017997,0.587549259477879,0.27471984652290493,-0.30027757021076235,-0.18812771638100345,-0.14746848446219998,0.7147994892157657,1.0,-0.2584513203600471,-0.1124683437478467,0.19857620122375358,0.2106569199692592,-0.12535606831971266,0.481475987531365,-0.16168692580291374,0.382437444185541,0.40520719122467846,-0.25868631910809725,0.5007835395469394,0.19518257136424444,-0.06681272267244681
Rectus_L,0.5616028157476574,-0.19939053767552575,0.47536924120458934,0.49122791385171527,0.46060704368692057,0.4233817490909823,0.43613066871070055,0.2682550603892313,0.6514938175983657,0.5149495284729249,0.3806705975051986,0.5538905866015442,0.30698338695854804,0.6238713132506789,0.6204740311917007,0.18186591604562602,0.414738049526002,0.5800995896674045,0.6860209686247177,0.1421602352742276,0.7247207910068593,-0.2698484555873238,0.4815389111136757,0.5767404247631363,0.2032102716417387,0.3955791575125048,0.2615329205667173,0.020638391288775634,0.5373880706964608,0.4179386496835666,0.3772158288088817,0.5721099796442146,0.5219235741206825,-0.241600648870174,0.46832890933380344,0.6009781350039387,0.31680146433345785,0.34293542825348733,0.49371159491407335,0.3211312741087931,0.26865956713076433,0.3997464417573999,0.31677357273504275,0.44034966784401336,0.4899734497243814,0.11475203743296365,0.7636476877758721,0.6249548106683406,0.34324443426468776,0.5571098421307786,0.3056634749249755,0.5247723890848701,0.5803934747575857,0.034791170555339715,-0.013052910620474444,-0.15635272205501544,0.42425117203178253,0.5007182968277246,0.657537579019024,0.4388086162891539,-0.23705271957094454,-0.2584513203600471,1.0,0.5043812556072088,0.5796939695462002,0.530382289077803,0.7860478005680311,0.045050858747139245,0.6100131430466605,0.20134065941682275,-0.2600716146279605,0.7211243147080352,0.28228124707507696,-0.04545034700177853,0.5605123661964377
Frontal_Inf_Oper_L,0.4660986017171655,0.04015029095728468,0.5732882238253674,0.7575357126990767,0.4662903939927753,0.65394899585253,0.22134787353272387,0.2580611842547969,0.35462448710901023,0.3185137350510366,0.2260747182486086,0.7299788340069242,0.6843554611307693,0.1077598172926446,0.5447274913264161,0.2089439695294882,0.420587283155066,0.6923283165716972,0.5185927398626434,0.052942913989621934,0.8278906787618635,-0.032883588138809,0.5824789382071038,0.5995030500761834,0.0818176357223536,0.17092649088355485,0.0469649277339923,-0.014619574013708772,0.5983294799398142,0.6457294096678321,0.7534523979510547,0.41670235487640195,0.7784809930978227,0.055319296266554095,0.507446211125888,0.5087293354449325,0.22033053214336357,0.5913144880620597,0.6753314508015162,0.3139081019334772,0.4230986392193332,0.2131291641784942,0.45110503564364124,0.8102434089730878,0.3717154527914491,0.05043295216815324,0.5216614474821403,0.5640546973477057,0.648629884556533,0.413327508222041,0.18351702524684815,0.6905613158034107,0.5080358087987531,0.06466555147494434,-0.12121391456439774,-0.1709801932991566,0.2322828741709888,0.7452369743208945,0.807044184958796,0.3175839263055405,0.019717043936692793,-0.1124683437478467,0.5043812556072088,1.0,0.5232097721406973,0.28313186730069295,0.5710870670325928,0.1545398369609401,0.6177715253576905,-0.02954495989641757,-0.009698853997893607,0.6199403493784745,0.1519180782429082,0.4939149125867736,0.316707406589918
Hippocampus_L,0.6102720519545551,0.03601973924004354,0.4937148828282907,0.5167728225288758,0.6619337095551363,0.5707313950332576,0.49652624677810164,0.4429190027486213,0.5661542406590672,0.6839181337748503,0.7442371682955541,0.557904716026536,0.411666940861973,0.48548664783870277,0.7257161931769943,0.31252916708607764,0.5270637673753757,0.4918978895778757,0.7438530650077577,0.47476742091807894,0.5936787056206653,0.10596146863077618,0.5369106598729146,0.6749454301679055,0.4509092660755961,0.6448519891258921,0.38220071832461067,0.42458305106283206,0.7019157637982613,0.6269239282674897,0.45283750697044906,0.5465836992840589,0.5247938310771914,0.014514907201348182,0.6549248614102211,0.5688063401743814,0.2854896052292705,0.4772172796078496,0.4893126597239969,0.5226845749783264,0.6398172666250325,0.6374869364285123,0.5652096583972219,0.4416134868306904,0.641401434621682,0.015387036832142865,0.5701108457168984,0.7271409665379365,0.619720551440901,0.5124919397078008,0.4746310977367614,0.5249929023850068,0.685270688325187,0.09985135528380625,-0.12025625440437882,0.20655599962652305,0.4933015248724771,0.5267669836540332,0.6463902061911196,0.5125226110663679,0.2506997886517405,0.19857620122375358,0.5796939695462002,0.5232097721406973,1.0,0.5885641856981767,0.688613858072649,0.3647085018579232,0.5729379021511277,0.4856828842935073,-0.02048751538590587,0.5668502645644471,0.5019321064763977,0.18307770410146812,0.57200146870685
SN_pc_L,0.3583250466179592,0.04360195364413854,0.29690671088813486,0.188317311713926,0.3197421078848564,0.2970605950905896,0.1966404224563487,0.4409848592358025,0.6192265734382312,0.6440511499868975,0.5732253425549546,0.31151982151294005,0.24503625267575352,0.45295018316623553,0.4276250158539732,0.2502918472106766,0.24697896184606014,0.3548821432094492,0.6024266487542468,0.416383257136503,0.3569062702770345,0.045819283623226036,0.2668501939213229,0.4373599696948453,0.5829709347647305,0.44490202769174525,0.5082938064756,0.38768943327477534,0.3816431853756892,0.19082340365165554,0.14055523828479125,0.4056644685922511,0.25314393202493374,-0.10657101108736401,0.3306831971342602,0.38462025815618184,0.2778081555694529,0.3827448164745231,0.15853280913941625,0.3472836819803866,0.25624567576462975,0.6173830538958666,0.48569748048818906,0.22042211966586586,0.39624619742866535,0.10958563339456985,0.4514750345535571,0.5189444025605291,0.46007125596829385,0.37724900059551364,0.34918916612095313,0.23386577183802584,0.5791201855869842,0.056409014320545015,-0.06271691371389242,0.11047933298103182,0.4761860436531959,0.21450923946795833,0.3484545586721164,0.34633155980057284,0.08545744564542225,0.2106569199692592,0.530382289077803,0.28313186730069295,0.5885641856981767,1.0,0.5517056988269529,0.09919717010873559,0.42269833812027185,0.41454571724871636,-0.05645184234580902,0.5992292773741937,0.48203567735701996,-0.07638650268048384,0.42626438321197063
Temporal_Pole_Mid_L,0.537493840640017,-0.17709829257445742,0.46833272904815615,0.5215830095639388,0.4888157869609153,0.4960830756998335,0.23160624506669525,0.39910101151822824,0.691191803855002,0.5520809410433953,0.3766417753897212,0.5761194786875703,0.4506273666244049,0.5698792634167559,0.6903072782089609,0.3612061465412268,0.5064137813049839,0.5739829128157506,0.7562966065021374,0.17218710322872935,0.7963949033680514,-0.21400753303290782,0.47351575744520896,0.6459059295884818,0.2907742888912757,0.32828201818464164,0.3312876540114284,0.16222603429887394,0.6177053340454716,0.5171451301788114,0.39248925744090035,0.6477999351516659,0.5572384025056782,-0.210874090063913,0.5418980885171913,0.7246860583919448,0.4146944069812466,0.39775800757539787,0.5572975475644781,0.3444937918905053,0.4709428203687674,0.43575269856183496,0.28883085598531516,0.4535968812338535,0.5012255455375912,0.11899973534202957,0.8489609716606213,0.5763748508144012,0.4359545295081994,0.5196137660299703,0.15802994996416136,0.5433881591790352,0.6922802496022951,0.02590050178065429,-0.11922845071911561,-0.07505591367976033,0.6156667899158664,0.562623954269189,0.6869408127115786,0.37332839392440775,0.011165117340927884,-0.12535606831971266,0.7860478005680311,0.5710870670325928,0.688613858072649,0.5517056988269529,1.0,0.18001958540644947,0.6416581646663406,0.17413544894426172,-0.2157375140997848,0.5632209636596275,0.2355418727522058,-0.06824819519308198,0.49120847516525834
