,Thal_PuM_R,Frontal_Inf_Orb_2_L,Fusiform_R,SN_pr_L,Insula_R,Thal_LP_R,Thal_PuA_L,Frontal_Mid_2_L,OFCant_R,Occipital_Inf_R,Thal_VA_L,Heschl_R,Thal_MDl_R,Temporal_Sup_L,Occipital_Mid_L,N_Acc_R,Temporal_Pole_Mid_L,Precuneus_R,Pallidum_L,ACC_sup_L,Vermis_6,Parietal_Inf_R,Thal_IL_R,Thal_VL_R,Temporal_Inf_R,Amygdala_L,Cerebellum_4_5_L,Angular_R,Precentral_L,Cerebellum_6_L,Cingulate_Post_R,Cerebellum_10_R,Temporal_Mid_R,ACC_pre_L,Red_N_R,Cuneus_L,Thal_VPL_L,Rectus_R,OFClat_R,Thal_MGN_L,Frontal_Mid_2_R,Precentral_R,Hippocampus_L,Putamen_L,Thal_AV_R,Paracentral_Lobule_L,Supp_Motor_Area_L,Frontal_Sup_Medial_R,VTA_L,Thal_AV_L,Cingulate_Mid_L,Olfactory_L,Temporal_Inf_L,SupraMarginal_R,Thal_LP_L,Occipital_Mid_R,Thal_VA_R,Postcentral_R,OFCpost_L,Frontal_Med_Orb_L
Frontal_Sup_Medial_R,0.37222054786174,0.5456543463983103,0.6065736717619917,0.2449329407906204,0.5733051207470297,0.26698872467337925,0.4828521565494711,0.735813485396647,0.4768700319811522,-0.11832227017700532,-0.14573882912333455,0.530781932094285,0.5781755922780969,0.6052076328242053,0.38495036612427386,0.6066531757465289,0.5739829128157506,0.7226389338193258,0.3636242115447458,0.6534058516720329,0.45632430691160575,-0.0737013335841952,0.34955908885791337,0.3894856536491037,0.482548221343051,0.28577060607724075,0.5184683706950918,-0.20052754313914484,0.5938286572732702,0.5992273300177524,0.7260696735737479,0.34739697252468327,0.5242444810556567,0.5928381692351627,0.2739280211269078,0.5035695957270744,0.25503701031904175,0.30655718990266073,0.42573208028526344,0.058323963936946124,0.617006579003374,0.4044973357005148,0.4918978895778757,0.1709611761990061,0.6927766936058635,-0.17027632062694195,0.7917410002906287,1.0,-0.11499623966995551,-0.25652290060397914,0.7815231959972573,0.3769086795301566,0.6985298337257476,0.2751643311268295,0.5805801947462905,-0.03295080088211008,0.21893218490188415,0.3282435700543671,0.2550212057137869,0.6375852554451948
VTA_L,0.06344454992010694,-0.07717470073280598,-0.039439581038980355,0.3287763162424337,-0.06563571963212245,0.06467249897103289,-0.09537272556788132,-0.029909079393390776,-0.0639297547560912,-0.1953856110421953,-0.06767180162515718,0.0784840274336164,0.023642880034682963,-0.019720626933996694,-0.10970202445968398,0.11670240045835245,-0.0062939514052196555,-0.14876499311415167,-0.011439585936949418,-0.015497639196531339,-0.05368362645408527,-0.02967433717567575,0.03476873551321765,-0.0746234268581963,-0.06264999438244843,-0.07108109668356134,0.020110203298249706,-0.21062077310456548,-0.13393994547674937,-0.04923055182318518,-0.11381000827207903,-0.20578520198953343,-0.10674029768228283,-0.05444545651508708,0.09646164988398448,-0.12951052272217692,-0.1411125054797326,-0.07819619462000658,-0.08073125492181174,-0.03190499042928775,-0.0017247276687980132,-0.12012837228562638,-0.04590357398526497,-0.0642581294021329,0.0026068665717267473,-0.08572676534548508,-0.21374586830198875,-0.11499623966995551,1.0,-0.005052385684753276,-0.12064531192193212,-0.025657783048722856,0.007234046266312732,-0.2039091676717444,-0.18629692593990368,-0.21942087243500824,-0.106331904147689,-0.1322928918666249,-0.0014170210141988952,-0.07680048527009353
Thal_AV_L,0.10255285631596339,0.06845344543488546,0.1016581453022077,-0.0702823607905649,0.013924533984398272,0.2105632770837019,-0.13904061094153408,-0.21660908003716348,0.18710425486861887,0.22456022660837796,0.5820468903707681,-0.2002309074107183,-0.11244539418761593,-0.14841682307466136,0.08961313555950431,-0.21879383419829687,-0.07505591367976033,-0.17438242153140923,-0.14007365290527643,-0.1429324215292007,-0.03068517187106114,-0.19103225196242163,0.07322862239061287,0.19571235211870944,0.18500966290731546,0.10980169176878773,0.15843702334480353,0.0340158289569545,-0.1933222815426696,0.024569010726292036,-0.19879799677759885,0.019600713675526706,0.20813977866063613,0.13383496699043346,-0.0026036039549923503,-0.0014011339118508055,0.2624502931381246,0.20882940844278414,0.13232359607990193,0.4300790082378121,-0.0648379582697883,-0.15555559508209252,0.20655599962652305,0.46212035358798736,-0.22416100654190807,0.18981724203359157,-0.15218162026736154,-0.25652290060397914,-0.005052385684753276,1.0,-0.252801231738021,0.06663075354741017,-0.1710121291902126,0.01236869883591181,-0.1963197500812399,0.2681274046563714,0.3489271739931186,-0.03190528178703519,0.3708743389822257,-0.05591049402770474
Cingulate_Mid_L,0.27796866770308465,0.5990201236746332,0.5859644656962618,0.2442234530708245,0.7447315648494818,0.39571379376690097,0.5175196348018873,0.6563812218972508,0.41535513341931857,-0.0641388181471937,-0.2874133643418991,0.7241141130495076,0.4859854338777001,0.8333762922493322,0.2353063420673276,0.6433415734629297,0.5572384025056782,0.8469584389678357,0.23868951931532445,0.7645629007449087,0.6219388669422795,-0.10860703492146168,0.1848449216852491,0.3058474859862944,0.33510993245479437,0.2600044442679615,0.374603928944816,-0.11725112162185375,0.7513530741339601,0.6610274442108776,0.9013671668344118,0.5265557709867306,0.5944835656044813,0.5071605795905594,0.19775927662118023,0.717252559670336,0.07357854941167022,0.1334254729676391,0.5470029179854395,-0.10817739707023052,0.6104250685028886,0.651406205483122,0.5247938310771914,0.17796482531241223,0.6054711739687846,-0.1608044852792526,0.7476843606520831,0.7815231959972573,-0.12064531192193212,-0.252801231738021,1.0,0.3306535451803228,0.6002803157133777,0.5812270378428598,0.8219340762078922,-0.028435241377930322,0.0627878414319371,0.6272621066536247,0.3902948469816599,0.5375101144444756
Olfactory_L,0.25987968775312176,0.6583388940527343,0.5321858001425163,0.6041704034211965,0.6620640332274478,0.38989233842211135,0.37117764339921505,0.41044888560667336,0.6892529512116995,0.1221509085481367,0.2941516370245785,0.33845721371522414,0.18839967696618756,0.5417535061594893,0.34820383694310525,0.5387922805798274,0.7562966065021374,0.25726119854023494,0.718913284320676,0.6385672055727176,0.27941112923280104,0.10406668752192627,0.20993477338120606,0.39244441349871506,0.3285123052851053,0.48206993867204123,0.5657586445046555,0.028619730394427455,0.35050163611469537,0.5481988109574141,0.40430986121534546,0.4814054065589222,0.4041639061947114,0.6139391705234082,0.4700775327408121,0.33294963429943963,0.27437743033755074,0.6271008989078981,0.43830432624783644,0.4115417043454604,0.3591632313812176,0.2591936168357614,0.7438530650077577,0.49588315647757525,0.31271951803714193,-0.030440303287689784,0.3481702827583519,0.3769086795301566,-0.025657783048722856,0.06663075354741017,0.3306535451803228,1.0,0.5482225325668088,0.1701803818466251,0.38932054573837704,0.15595779555712944,0.3331279988405236,0.16111820150316594,0.5279563285324146,0.7655106978251769
Temporal_Inf_L,0.3182380011368659,0.5170000132664665,0.5098699903627899,0.399496263733591,0.6100339496123601,0.23947390159556753,0.317302199762443,0.45777599944096853,0.5330164921723135,-0.12502214563217426,-0.14800799698022077,0.34460360271334045,0.39223823411767605,0.5330173124557853,0.37629230039002126,0.5380833411077802,0.8489609716606213,0.5093278416874973,0.5345391709070068,0.583990169019658,0.5325006326403864,0.042671923957422885,0.2625858739753549,0.354956475992486,0.3005976276461889,0.10994887123020125,0.5721906730233197,-0.41582778079905464,0.27310171682187123,0.629299198878802,0.6274067823321493,0.35059002842738296,0.4352513966739545,0.4821160440707291,0.340963188110895,0.3496617432179881,0.3076333004481935,0.305180362214708,0.3689740566682373,0.1472612140931471,0.6149451921632337,0.43458121391019944,0.5701108457168984,0.312269459691281,0.4937864737572449,-0.13707021375261927,0.46193111471921916,0.6985298337257476,0.007234046266312732,-0.1710121291902126,0.6002803157133777,0.5482225325668088,1.0,0.3501318709139091,0.5101074566073858,-0.007988522750032982,0.1337927408503249,0.3345484048735821,0.1715551194997465,0.6615707128768032
SupraMarginal_R,-0.03905682738706868,0.28414942339747135,0.19697825560797627,-0.10945750072895083,0.49648734457681487,0.16314982614674783,0.020888416761624954,-0.042208780583173136,0.08905981158616158,0.23623559110709594,-0.13031757125735935,0.2694001315661891,0.07758114519882521,0.4523857381393948,0.008150530252672377,0.11045211475320722,0.31541813793106316,0.5104252301867529,-0.15299728126582832,0.3411040735653491,0.27832912087123046,-0.09958734260954566,-0.21130057944211825,-0.016908887857724784,-0.19118950058728942,0.13534161236625103,-0.048217976748814825,-0.016248222977460744,0.13891447821032654,0.2726145763931235,0.5013568266499813,0.3613492470133698,0.4835462686712088,0.11102405024561202,0.05810737554365969,0.40750841568693796,-0.14955373165766406,0.04271241098354065,0.42766281565668024,-0.16859818248437883,0.7011580644994201,0.902160374501017,0.25343138745847704,0.20340022925638995,0.19181317920481075,-0.12415378839206555,0.4594194577298488,0.2751643311268295,-0.2039091676717444,0.01236869883591181,0.5812270378428598,0.1701803818466251,0.3501318709139091,1.0,0.5173180254205522,0.19942709144488316,-0.011232310844657898,0.9540868265740642,0.3155887796783343,0.16900696388402123
Thal_LP_L,0.2029834580171695,0.5136449048166921,0.5070755613668625,0.23517489880731265,0.7273372426611187,0.42084921527555436,0.5208730627401008,0.5503319494183784,0.33547333603842777,-0.09931623018854782,-0.21198990312030475,0.6694913876198516,0.34299016882048566,0.8153002909940332,0.19901185571679925,0.5235522412974963,0.5572975475644781,0.6639372778722713,0.3140841787442486,0.7327292556284215,0.5699234129348731,0.023412024783993228,-0.01098135264147181,0.22117102241355968,0.1820118432715986,0.19017602538031567,0.2669843657652277,-0.030116915102605592,0.6922665454074105,0.6321711866014732,0.7732616387912153,0.5295739717691489,0.43291148852012906,0.45046356185311365,0.12166145520011022,0.5880095683984019,0.05029912387108604,0.12221486338012598,0.4560444231681122,-0.08351125935974522,0.4400498692054007,0.5539693402777274,0.4893126597239969,0.19408218292270593,0.41753320148164574,-0.09517964617143332,0.5541946044006939,0.5805801947462905,-0.18629692593990368,-0.1963197500812399,0.8219340762078922,0.38932054573837704,0.5101074566073858,0.5173180254205522,1.0,-0.028848295587627738,0.048864808523171537,0.5210111189019665,0.3162168059049188,0.5176507460787888
Occipital_Mid_R,-0.08332176816748296,0.13426861718953478,0.13841942984877317,-0.11815792020054648,0.06427974492600019,0.027206588972388424,-0.14247575847773147,-0.2084082786718347,0.12338410138925333,0.2730460468708602,0.2644579521049631,-0.10698119718580876,-0.05425646979031394,-0.021902160620937354,0.2377410255649371,-0.02683716602883085,0.030567788886895653,0.05964650792399577,0.09548317786722701,-0.0674068870574813,-0.09250413165738425,-0.14046033612367503,0.007346011120991576,0.04281594832648203,0.15928994607057134,0.0641555450740298,0.16985364101792114,0.1566360191860643,-0.08369247040168672,-0.042276249804705686,-0.00977528720314989,-0.02385200698055032,0.2580936405134863,0.179129760407959,0.14439327032373803,0.1672005865611256,0.21246056762134535,0.21355046980824896,0.18917368805459386,0.4162564575543107,0.05563627218844652,0.073822169561006,0.1772344894072896,0.2158654211064049,-0.015707882274819594,0.17852050018076662,0.07138349682756863,-0.03295080088211008,-0.21942087243500824,0.2681274046563714,-0.028435241377930322,0.15595779555712944,-0.007988522750032982,0.19942709144488316,-0.028848295587627738,1.0,0.33929197583944715,0.14849593549569104,0.2773997839578646,0.13377815988381725
Thal_VA_R,0.3649430887506552,0.23812828224771887,0.29880293206146386,0.07281513530234289,0.3157852995251064,0.2302182527602006,0.1272506429081339,0.12702577231862894,0.5627614156563441,0.018652416670033905,0.43562258573762963,0.055801956188016574,0.46539139730708023,0.15577801233757307,0.36294985452319795,0.08546532885723115,0.17218710322872935,0.2142028484764386,0.29383516126362746,0.1504711518998028,0.16090742398934957,-0.17135847748712021,0.4066630032432358,0.6007255787871421,0.41762086749711,0.21223936880674338,0.543311346697252,0.029061703786555267,0.12736493284576228,0.2875397691810674,0.0907671648279251,0.18483638776386518,0.393376233121242,0.5433846877933697,0.39400431960669857,0.22988911756593702,0.4440190206460633,0.4285988719486793,0.41377963654288447,0.5282669308654239,0.16051841976869544,-0.0592241221634548,0.47476742091807894,0.36424703581020734,0.3624652200103286,0.06769277567267651,0.24913309856511842,0.21893218490188415,-0.106331904147689,0.3489271739931186,0.0627878414319371,0.3331279988405236,0.1337927408503249,-0.011232310844657898,0.048864808523171537,0.33929197583944715,1.0,-0.04718432303178094,0.42480032378818267,0.37008666034314486
Postcentral_R,-0.02027575074322768,0.33602266849519274,0.20583916834106947,-0.08855775202049898,0.515406834290608,0.1914609901195401,0.06116860701346121,0.015270624021664944,0.07643445915059803,0.2339626030358351,-0.11519036868005116,0.3612922513014529,0.07279614626698694,0.4758270479328848,0.0027002468416959455,0.15571827224383242,0.3098313531176569,0.5072756716266733,-0.2032299898098165,0.37452559604538394,0.23813651043285036,-0.14519066699609257,-0.16987005735427407,-0.029727641806269536,-0.13052621500101935,0.1678805642932014,-0.042653686601725326,0.011487996847746526,0.21304635498794414,0.24463674956779508,0.5282788860416937,0.3471427964353408,0.5029317866367595,0.10731906826959148,0.024605214210404132,0.3925135901037328,-0.2090898347183066,0.04603719008805278,0.42048486670329593,-0.19877530336965352,0.6889755242785675,0.9311033954120422,0.2568175706653399,0.13179976679925987,0.20587271706899804,-0.17249795235433615,0.519830616226228,0.3282435700543671,-0.1322928918666249,-0.03190528178703519,0.6272621066536247,0.16111820150316594,0.3345484048735821,0.9540868265740642,0.5210111189019665,0.14849593549569104,-0.04718432303178094,1.0,0.37402451465402764,0.16051159940447254
OFCpost_L,0.23031628144098823,0.7485540130819981,0.5148045675209095,0.27971562375376763,0.6113286367532911,0.4641389186736576,0.22566509869104928,0.27368272774382374,0.5399360354797614,0.11012129463678123,0.4089439662048626,0.418378096984929,0.12501895187941436,0.5393931817330451,0.027700073807316556,0.3322972059030668,0.3768032132551292,0.31413824010430536,0.14372285759594164,0.5587562446323636,0.24987829245042645,-0.2523972571076118,0.2235409647016679,0.3430108996340101,0.3371215394134758,0.4856129540465537,0.4194059573878944,0.047789432996332114,0.4066797593501595,0.4162029156946512,0.36993365375018733,0.35704523295306234,0.5636195341249872,0.6169067233725242,0.2555607536975502,0.4149172645607067,0.11304010038062069,0.48633254550273525,0.7154679271735914,0.3836826949899107,0.3697303125359429,0.37045157447670746,0.6698046176445072,0.46502235838230266,0.23175017568803685,-0.08443775125186836,0.3791891541492978,0.2550212057137869,-0.0014170210141988952,0.3708743389822257,0.3902948469816599,0.5279563285324146,0.1715551194997465,0.3155887796783343,0.3162168059049188,0.2773997839578646,0.42480032378818267,0.37402451465402764,1.0,0.37653595935634004
Frontal_Med_Orb_L,0.3062324249996441,0.5781137499054863,0.5786456435480453,0.5275151453147596,0.6371596958374229,0.3057728261566391,0.44369543840675946,0.5586487117188591,0.7904500500245769,-0.006888138526717926,0.08419431070937762,0.3912969683728187,0.43222551586487673,0.5553130317002236,0.4436938149332188,0.6862026628215658,0.7518449260020948,0.4512700872058373,0.7411618431628064,0.6385223361821681,0.419717469135176,0.01336585896103785,0.2970278629839454,0.46214209135784257,0.5249756420309906,0.3878101454241371,0.6736319781356553,-0.05776879655801906,0.4453064372011936,0.623269320427801,0.5175154773437728,0.39218223072745584,0.45358964515699335,0.72807756167632,0.39721318607138406,0.4500685087452236,0.442530931604235,0.60895601249092,0.37815452143737627,0.45862821070321647,0.3785080223272776,0.21916379325861904,0.6942499455063873,0.4982478851297357,0.5475502770413923,0.04707521911074305,0.4976278601486526,0.6375852554451948,-0.07680048527009353,-0.05591049402770474,0.5375101144444756,0.7655106978251769,0.6615707128768032,0.16900696388402123,0.5176507460787888,0.13377815988381725,0.37008666034314486,0.16051159940447254,0.37653595935634004,1.0
