,Paracentral_Lobule_R,Temporal_Pole_Sup_L,Frontal_Inf_Orb_2_L,Pallidum_L,Vermis_4_5,Thal_MGN_L,Thal_PuA_L,Thal_PuM_L,Hippocampus_L,Rectus_L,Lingual_R,Paracentral_Lobule_L,Cerebellum_8_R,Thal_Re_L,Frontal_Mid_2_L,Rolandic_Oper_L,Thal_MDl_L,SN_pr_L,SN_pc_R,Supp_Motor_Area_L,Hippocampus_R,Occipital_Mid_R,Thal_LP_L,Thal_AV_L,Parietal_Sup_R,Cuneus_R,Frontal_Med_Orb_R,Vermis_10,Fusiform_R,Fusiform_L,Vermis_9,Temporal_Pole_Mid_R,Thal_MGN_R,Cerebellum_Crus1_R,Amygdala_L,Thal_PuL_L,Caudate_L,Supp_Motor_Area_R,Amygdala_R,Frontal_Sup_Medial_L,Occipital_Sup_L,OFClat_R,Cerebellum_4_5_L,Cerebellum_3_L,Thal_VL_L,Cerebellum_Crus1_L,Frontal_Sup_2_R,Vermis_3,Raphe_D,Cerebellum_10_L,Cerebellum_3_R,Postcentral_R,Parietal_Sup_L,Cerebellum_10_R,SupraMarginal_R,Thal_VL_R,Thal_PuA_R,Frontal_Inf_Orb_2_R,Cerebellum_9_L,Occipital_Sup_R,Thal_IL_L,Thal_LGN_R,Thal_PuM_R,Insula_L,N_Acc_L,Cerebellum_9_R,Angular_R,Red_N_L,Cerebellum_Crus2_R,Rolandic_Oper_R,ACC_pre_L,Vermis_8,OFClat_L,Temporal_Mid_L,SN_pc_L,Frontal_Inf_Tri_L,Parietal_Inf_L,Occipital_Inf_L,Temporal_Pole_Mid_L,Thal_MDl_R,ACC_sub_R,Vermis_1_2,Thal_IL_R,Frontal_Sup_2_L,Precuneus_R,Thal_MDm_R,Angular_L,VTA_L,Thal_AV_R,Frontal_Sup_Medial_R,OFCant_L,VTA_R,OFCmed_R,Precentral_L,Thal_MDm_L
Cerebellum_10_R,-0.011389425317023581,0.5407028772639576,0.44106943482595923,0.3256768999761865,0.3225652426779144,0.0037996529907649242,0.3628581013253159,0.37846925709143686,0.5077639716466418,0.3195196948384868,0.5771398214522437,-0.10563846439534326,0.5440736556868893,0.21801387759407848,0.30352122851212915,0.4435627890758213,0.2988810211922774,0.2156507207240833,0.30867068730672537,0.4114930915939529,0.20772601092477536,-0.02385200698055032,0.5295739717691489,0.019600713675526706,-0.05425518082673172,0.12958098077393412,0.3868580062557496,0.6149592812459682,0.5841575749740003,0.36808044927448047,0.5888896311855308,0.5321254140147543,0.41508152491807987,0.6334266318943279,0.2813531655262612,0.36169262345438474,0.4178789047694163,0.39598961761926027,0.1829183390115039,0.3239854573077398,0.1682409048418147,0.4458933928891123,0.3026953901547133,0.2477408738959147,0.1424023963743167,0.6202165768090421,0.3406712050546596,0.16230035847280438,0.16450736937505822,0.5996629772978257,0.19754578581674317,0.3471427964353408,0.272062275797481,1.0,0.3613492470133698,0.3577527808532823,0.02213388507603374,0.5185288755683112,0.7296221641122889,0.1341927414153401,0.05220497638512866,-0.002646624360063614,0.11968107879728553,0.42361189413936473,0.228333407285647,0.646190944818996,0.16864453844088595,0.11999796548457994,0.4907251553788427,0.4884188045507976,0.34971744034073077,0.43642958362589074,0.4817403208464563,0.5386548180320998,0.25493874451146803,0.4076537799714449,0.045758037175690706,0.04769510922616005,0.5394603435978127,0.0901060088133593,0.5196314956031185,0.17746099307337476,0.11005614905426855,0.26393231279861573,0.5536018522110939,0.14423390786290696,0.11051295308419234,-0.20578520198953343,0.1810462292824412,0.34739697252468327,0.3941826719544009,0.3585044610414592,0.22035287369111348,0.5026623568314071,0.3316435893268273
SupraMarginal_R,-0.16195109596386026,0.42384087332322296,0.28414942339747135,-0.15299728126582832,0.12817744187484306,-0.16859818248437883,0.020888416761624954,0.050513749694028526,0.25343138745847704,0.21373831826607373,0.2770953568329417,-0.12415378839206555,0.1360992760445941,0.0890490290356062,-0.042208780583173136,0.6203321555829924,0.3121257609961822,-0.10945750072895083,0.31251677918447146,0.4594194577298488,-0.09635211455819484,0.19942709144488316,0.5173180254205522,0.01236869883591181,0.022074575573197485,0.5672920755069717,0.07263047214905244,0.31176848395189155,0.19697825560797627,0.12676145740846148,0.11725975723620205,0.2010163464639659,-0.014413871816343574,0.3690077506547272,0.13534161236625103,-0.15095354606912922,-0.02212868017866702,0.48103198345699577,-0.10739352001587368,0.2115189604477763,-0.11904571618459561,0.42766281565668024,-0.048217976748814825,0.010008815475343406,-0.18209351415535782,0.4237928415001788,0.4301034513188473,0.053973076005590405,0.012541438527344033,0.1751172212533681,0.051060493234575066,0.9540868265740642,-0.07679083906561246,0.3613492470133698,1.0,-0.016908887857724784,-0.2140631097481039,0.3889476522668615,0.2705454490653363,0.09177027494954104,-0.10085547490893763,0.13941073610277369,-0.03905682738706868,0.564800375755442,-0.050135313119028774,0.22506935052840804,-0.016248222977460744,0.12582428071487262,0.029621048169382505,0.6127935785801454,0.11102405024561202,-0.06777452476041246,0.3815944238134451,0.18906463953268027,0.013052395599656853,0.10495282638975266,-0.2119177027947765,0.15064567390238323,0.31541813793106316,0.07758114519882521,0.367436976621197,0.18691371668764964,-0.21130057944211825,0.05898733080813782,0.5104252301867529,0.04228388103271537,-0.2852923292580156,-0.2039091676717444,0.19181317920481075,0.2751643311268295,0.12306902040654187,0.22579405518738654,0.2479644076828506,0.13891447821032654,0.14039452513656758
Thal_VL_R,0.05637859067787471,0.4108719785903063,0.25849496455940457,0.38444143550637455,0.5807770159946586,0.2831870050395107,0.31237428500735365,0.6092678488244817,0.6448519891258921,0.3955791575125048,0.6667420777334183,-0.022672007410025456,0.45649050793891527,-0.0052222338261919046,0.30851804249141235,0.14505949993792305,0.2194747429876706,0.36546012681679374,0.12446736086887114,0.20174009039145405,0.6679515042922964,0.04281594832648203,0.22117102241355968,0.19571235211870944,0.037485989153615354,0.055870920863904126,0.6177664275592657,0.6081008749632173,0.4269820139999593,0.4303056989159124,0.5846645694810987,0.37743544517137045,0.33588968239479433,0.35490220559791513,0.41603818608780535,0.279865456280736,0.22802525537569615,0.036666781918835406,0.522311740665121,0.3529555081612449,0.21953326573657111,0.44092868480126657,0.6402485974754757,0.45176659822942977,0.344698646294007,0.3518408869354407,0.36782038757480107,0.40662755601791484,0.5478768395383214,0.354221053049376,0.40659157739219415,-0.029727641806269536,-0.006300527572063068,0.3577527808532823,-0.016908887857724784,1.0,0.5718642904171849,0.41716501087151747,0.5593928161404118,-0.014407579633681774,0.11109178804714674,0.0700755545267789,0.6771815859803052,0.30323486592137705,0.3906090026040926,0.5663283079571235,-0.08357724553864787,-0.04383805407775977,0.40319789539717243,0.210549792835214,0.5673194920248145,0.6445794376465975,0.2892165314475804,0.5037990605854658,0.44490202769174525,0.25942785899392806,0.0804034303608714,0.03603480579159026,0.32828201818464164,0.6822810107052043,0.26743582951214045,0.3518728967929033,0.7362859743112563,0.3893088428723105,0.4358526146157804,0.7601171062513454,0.12910450623395256,-0.0746234268581963,0.5393169910111523,0.3894856536491037,0.32715378871427464,0.36670526540722326,0.4655879961942804,0.26144027013749327,0.5931623881349678
Thal_PuA_R,-0.010881757894120467,0.16830518269590047,0.06810186029671025,0.3512638907019278,0.28148962234345015,0.40623405379682304,0.1792580270761953,0.36328488396633907,0.4284440569944517,0.30276318752823633,0.32097033538842706,0.1566166452096406,0.1766707270441369,0.03352457400221865,0.09691832301134258,-0.09689976104531257,0.2187397534326594,0.30659814362384197,0.06246320679851118,-0.16431337331901533,0.552887741590215,0.10180280541725241,-0.04278612228850035,0.24699013517138232,0.055693706412512235,0.015351538085452929,0.3687367694062205,0.3187002188809021,0.3122308480250259,0.3829529003427043,0.30258909988003435,0.12639085927978852,0.3305274391005375,0.040750183120326765,0.28811757456600323,0.1450292039834,0.21234129446246003,-0.26126159692254713,0.512546374680726,0.0979581280532502,0.22043089802831575,0.1614816943067336,0.5105126133876465,0.3864511232166506,0.39905969470742325,0.057617994537271844,0.09172193210638907,0.3320183010363399,0.31221417541814545,0.20482520737769652,0.45816252008163627,-0.2512042865887224,-0.0036738423044512304,0.02213388507603374,-0.2140631097481039,0.5718642904171849,1.0,0.24262035078507158,0.23623762025890743,-0.10886225187450296,0.14447895184608642,0.10753893666029636,0.6248249831068454,0.09761282549335193,0.38002378308708534,0.30148588869609355,-0.042978935886763485,0.027007306877968127,0.1832611428901907,-0.03543280553356668,0.33277205958945366,0.43100117067317756,0.033830167356527135,0.27887422392754946,0.4213218817257234,0.021937829675691887,-0.004483676889689064,0.2461231488989052,0.15119208544981402,0.3845664340515056,0.1286728056757765,0.21129802696754574,0.5347717277597523,0.17105860870061854,0.09002593236275369,0.48260354959126994,0.08575087605043706,0.016719274329375564,0.2335829450253036,0.04114991325438783,0.17616777858392912,0.16985478759862577,0.3893526885119222,-0.03503201109973565,0.4772982384772758
Frontal_Inf_Orb_2_R,-0.11002942139313412,0.7952973250076484,0.7960662559923786,0.3068802165200279,0.19972456940796543,0.23301439398574333,0.3353116406563225,0.4002007205995712,0.6808852257891757,0.45305915149544,0.46364485789193655,-0.028013035277506985,0.47991749968659403,0.15076322016235585,0.4697854330678197,0.6494865640079487,0.3011795344271777,0.19658350335231428,0.2953860178621368,0.44536892704207165,0.4516787575194142,0.10478942253839443,0.5547711111766044,0.13733634134060219,-0.02174974777018654,0.22038296069089958,0.4566089105048103,0.5226129498498121,0.6201668292719653,0.4157967991619879,0.4587758384428038,0.618741912606295,0.24743720980119496,0.5481192242003213,0.3856777525924712,0.1087882866826036,0.3050690447235184,0.4074016441569692,0.22610295609590794,0.4590271180077859,0.08195344177627567,0.820742977926626,0.37399277022151634,0.23405836430502974,0.2253636697555037,0.4780399888038479,0.5242426267607481,0.16189570153612506,0.21209376555855056,0.461603806222638,0.2599177148654852,0.39484542564172337,0.12993675003845562,0.5185288755683112,0.3889476522668615,0.41716501087151747,0.24262035078507158,1.0,0.5876418306820079,0.09754010543220923,0.1356379764200663,0.1388628247479521,0.37340966412550747,0.7614190250639766,0.24452404848022813,0.5464044556818743,0.03670921225787998,0.0865867843144203,0.40592722802295417,0.6361764843419919,0.6169468541606495,0.3490585217423964,0.6012926711464499,0.6322579647361163,0.3332311888717774,0.5242600792498696,0.03853307879457581,0.1456821475079075,0.544868389561197,0.31560005551088743,0.5991224781058792,0.2966429346059781,0.20423345232416917,0.460469339073079,0.5374252224346544,0.3248322846820861,0.1323722160703437,-0.07910121334780924,0.34668131006623726,0.44719178163646023,0.6308711402189361,0.23716027784468482,0.3529508383840998,0.5649762074127458,0.42791694385627316
Cerebellum_9_L,0.0063414086811259505,0.7209268841798786,0.5367340489411436,0.439062501609674,0.6732301861958189,0.12328217742152772,0.5412918460294379,0.7254739100712968,0.6749454301679055,0.5767404247631363,0.8305360560110842,-0.09862929926129761,0.8903932782324135,-0.03725748674424276,0.5782467351715032,0.5486568585465761,0.23914272549567592,0.39325730962741784,0.32312373100563163,0.505212771327849,0.4805407123524225,-0.052980447499404115,0.6319964932439429,-0.01716474109906884,0.0481630937742621,0.037688441303827966,0.5971668594417807,0.8551344526540523,0.7925037193061718,0.5702713520028955,0.9148139495598298,0.6346945907037305,0.2750523128142372,0.8071904192055019,0.36973502868784197,0.27572868190849725,0.3294844590611486,0.4363765557562595,0.2766204630774862,0.643195728990186,-0.011057990531143553,0.4730975309340525,0.5899082271496527,0.5259815948900272,0.12715714946892315,0.8211977926803661,0.5888435014556079,0.455186416592007,0.4106057360672731,0.6369166703925482,0.4703229346025381,0.26165922390823704,0.08825141393754951,0.7296221641122889,0.2705454490653363,0.5593928161404118,0.23623762025890743,0.5876418306820079,1.0,-0.04150447186227818,-0.1392624235352711,-0.10168997824591561,0.4492294078766125,0.5625312806766868,0.3549331597499489,0.9632117879877183,-0.14132191167760266,-0.1273153392200635,0.7752241518513306,0.6145858881345001,0.6059727725810783,0.7977387638703453,0.6822159714366152,0.7364122904275495,0.4373599696948453,0.6025746341616383,-0.029593836242270546,0.20756741123948103,0.6459059295884818,0.4177205773134486,0.4748536059081774,0.45859644160924323,0.32820716790901056,0.6392156151331312,0.696283384412565,0.4833157205147527,0.014138433437909137,-0.0887552765366444,0.50958150350381,0.6670810644402364,0.4404773379277852,0.6342904060159372,0.4584943602852337,0.6105811891698496,0.562464770957334
Occipital_Sup_R,-0.1785318003567005,-0.007131885573650485,0.11258670867002207,0.18409688694411946,-0.1769967677190205,0.1536931780579338,0.015638276929004994,-0.1984930424296093,0.01722225525384682,-0.07217018581107759,-0.08505299777017117,0.1694165593557269,-0.15820678101002264,0.1131816680051327,-0.03819464322649225,0.00040818045547216374,0.09057364070060778,-0.12058950264022611,0.012525013359716933,0.10224564625085443,-0.09918684940508445,0.37128087135782,0.07046755796835252,-0.00472611224453853,-0.003067444682557579,0.17951461315287212,0.1195441565355031,-0.07183624361013874,-0.03402041870438361,-0.049798352264659236,-0.05918057341885062,-0.029929097808243606,0.2907657484148927,-0.09519622413559024,0.04438080978195963,0.25202718756276177,0.24191647551397422,0.004706691841975942,0.14191312137555714,-0.05003454916870582,0.19304475304548674,0.13572957312636658,-0.1266756877114234,-0.24093602579812007,0.15819754549737627,-0.10016355055573872,-0.07564198903587879,-0.14718475389600394,-0.27937310449055747,0.007926069859256953,-0.15806410746844698,0.035074378131745194,0.38059673131572896,0.1341927414153401,0.09177027494954104,-0.014407579633681774,-0.10886225187450296,0.09754010543220923,-0.04150447186227818,1.0,0.24773784712530253,0.17355216855291267,-0.252139575756799,0.06542938832145324,0.1346188529993497,-0.046670160393776916,0.3820265169444869,0.09500953101190976,-0.15661509589991493,0.04770975878065646,0.12268807502307126,-0.11499022459571545,-0.02714054527283667,0.008387669109908022,0.07883909570069558,0.004776413122852113,0.09019845039479403,-0.1331610649972143,0.01821378002443639,-0.10327832142108861,0.024086964473504197,-0.07695094166385161,-0.25107029591525887,-0.12085798267132303,-0.051965901575983,-0.11603715570224653,0.2965686919527077,-0.3528876403856303,-0.047738483397083274,-0.05483681898785546,0.22528015421659717,-0.14952340212522744,-0.16791752096806958,0.07010797906992224,-0.07844819926745858
Thal_IL_L,-0.10643517875017997,-0.1518454585682521,0.1251490674490057,-0.016584459516809574,-0.2548849813930951,0.6758802190661146,-0.1845536514066204,-0.26630656668577135,0.19857620122375358,-0.2584513203600471,-0.10243448567955982,0.21534677354698176,-0.24677814978598625,0.7147994892157657,-0.20889415032048017,-0.18510294704150537,0.481475987531365,-0.1960817565866857,0.202691292215873,0.010809091321256094,0.37011906482095275,0.4610436307026934,-0.2997292837257632,0.587549259477879,0.012459056629831575,0.2924404875165068,-0.00581573526667673,-0.07282309200018483,0.16244450922840215,0.2250269548223811,-0.1643437405805581,0.17287467643169807,0.10965895948017562,0.015109913202577301,0.10030404968728068,0.031992784273955355,0.27471984652290493,-0.05056212288318963,0.382437444185541,-0.15450209835331355,0.5898983551595622,0.13105955413662684,0.193762571230457,0.1057677352529182,0.7874423923434154,-0.2521063504050711,-0.16168692580291374,-0.0998994152895212,-0.4088499174744887,-0.06887840082022317,-0.0691553622315403,-0.10679399726697633,0.2414075390983148,0.05220497638512866,-0.10085547490893763,0.11109178804714674,0.14447895184608642,0.1356379764200663,-0.1392624235352711,0.24773784712530253,1.0,0.6859182531413711,-0.046150794089424296,0.007433691804679849,-0.08899810362970587,-0.09522843151075654,0.40520719122467846,0.7610280248392917,-0.05612727696748542,-0.2288995491709934,0.15421852196660657,-0.14746848446219998,-0.33083201530822354,-0.1242149223464704,0.2106569199692592,-0.14887999998870285,0.34017704304817636,0.001804039374887077,-0.12535606831971266,-0.24242360047564201,0.30770303253169184,-0.3885145416384619,0.09485260317313002,-0.229823105618124,-0.18061786018963258,-0.06922529791148498,0.42522835279493393,-0.07961937507498924,-0.29863597982157586,-0.24740686999275074,0.38897801615439476,-0.37473204269380034,0.01960897182594769,-0.09019605678285504,-0.06681272267244681
Thal_LGN_R,-0.1543677434225922,-0.026438482751182768,0.13749921604747864,0.021440837914663655,-0.07878012035867869,0.6020436317036648,-0.35056474200691085,-0.2500527925894885,0.22414681636903167,-0.07411194121701543,0.0024922846253816132,0.1704557351836375,-0.2059784491115516,0.4255908243720837,-0.2674564812701427,-0.11512227587852569,0.2623171916970725,-0.22842808637593043,0.38996652799620973,0.06922461079272228,0.32799954120345104,0.47630748321899014,-0.19107008679205148,0.45742299329429575,0.07637070010978637,0.3731653149287915,0.04215963658149793,0.003992754041662979,0.08291153920304557,0.26455422182973964,-0.1771812472410991,0.12683390396167438,0.06108520270359467,-0.03765380224830752,-0.01383189335745374,-0.1096493402269506,0.24990461651987098,0.05787443334508908,0.2702602046598803,-0.06489280174828574,0.31425986511385134,0.1630820878023335,0.1824737006724674,0.07864146395073614,0.5968626283765263,-0.016459889919357085,0.05680832813839108,0.035846161355964225,-0.3739424869242783,-0.08593176391157299,-0.002742911158679618,0.10465647856155096,0.013060736762605248,-0.002646624360063614,0.13941073610277369,0.0700755545267789,0.10753893666029636,0.1388628247479521,-0.10168997824591561,0.17355216855291267,0.6859182531413711,1.0,-0.10391487250860103,0.025432182845520915,0.07968688596195883,-0.0719830970089283,0.1426921477891063,0.5261293709019117,-0.14918501046421007,-0.19173366630234806,0.18204348663971132,-0.17756714159138995,-0.16147668759423847,-0.037970926183217846,0.3147427951078196,-0.21810598094728578,0.07231038348435138,0.2046670313684978,0.06867481248222422,-0.1040577012291968,0.2544022942070903,-0.29325603628905456,-0.01464540770711347,-0.17910804781698048,-0.09068556706228242,0.09546848433472563,0.18632244508499785,-0.059817534668608605,-0.018472142794410982,-0.08441389173313417,0.16172529190549817,-0.2608866829765055,0.2948500819754623,-0.2349099655916196,0.017672940175385357
Thal_PuM_R,0.08777067882871768,0.3311659898378288,0.2182461325335334,0.25551911095687824,0.5167206435768262,0.17050101058957728,0.31013789255599833,0.6306249475055007,0.49652624677810164,0.43613066871070055,0.545256255826254,-0.13579907928313106,0.4280418847872282,-0.06708745710787072,0.35659928801655705,0.18902297925963904,0.2172041393205249,0.2840821208467829,0.02344749765436961,0.09319527893267862,0.5495876145707508,-0.08332176816748296,0.2029834580171695,0.10255285631596339,-0.018514370374619962,0.08944390500208596,0.4484587965558226,0.5260884106035648,0.48668151748777605,0.42206393205881804,0.4945478942714171,0.2663888760622956,0.09057390646195891,0.3410141784751574,0.38663826167747956,0.12485819547881091,0.09795378311309333,0.13802877120650323,0.34871006249569014,0.3682629203312473,0.02957098376849467,0.2972740730689446,0.56313220746538,0.506764324036065,0.21702408350242983,0.29712217459781076,0.415759200652915,0.4255012733807413,0.5300406676464242,0.2474004251935723,0.5522370895111123,-0.02027575074322768,-0.0005455926364486095,0.11968107879728553,-0.03905682738706868,0.6771815859803052,0.6248249831068454,0.37340966412550747,0.4492294078766125,-0.252139575756799,-0.046150794089424296,-0.10391487250860103,1.0,0.30375616969311253,0.20199164300649808,0.4860053585980267,-0.19799974402307643,-0.11949550444800877,0.38948641155312747,0.2318658864671627,0.4623944944854502,0.5846357010149265,0.2749569468713536,0.4342850633786852,0.1966404224563487,0.28367249974676945,0.038046193161122684,0.2105338637488285,0.23160624506669525,0.6370457778718152,0.24512895147679817,0.48914219888979704,0.680038591201332,0.43829269825986444,0.38426138742862226,0.5881174685525046,-0.024181532352140028,0.06344454992010694,0.37893510016331816,0.37222054786174,0.2162740676674393,0.3694715904965402,0.4181602649055439,0.21204473879651958,0.5080955945293955
Insula_L,-0.21477784654364512,0.8306918324937728,0.7675612793630646,0.19699884694325778,0.2751239849896662,0.13584987473156068,0.40404900034354074,0.46054839577684403,0.6671451742750596,0.49829718258450817,0.4142283422485288,-0.12347472309056849,0.4837827667807111,0.10164370617990869,0.49760683304614606,0.8753498214781842,0.3176765701276549,0.3305246874951274,0.30127732958803205,0.5277299466296083,0.41001710173687217,0.11248255529845713,0.6516795500235179,0.06047920332303054,0.06221661665092154,0.2556842161497746,0.4667767116366298,0.5210895725477915,0.5538367896022929,0.3770678086574803,0.40471747833030225,0.6374475520999235,0.10160599932852747,0.5452644614394326,0.4591499165833442,-0.013462368376511972,0.08775961264071937,0.45721309632174467,0.09992575909030005,0.5377033097277989,0.009046147616612748,0.647589418642579,0.3767819007314046,0.2565918250835034,0.051763097519490826,0.4286704004992308,0.5508873322554924,0.2154631560660266,0.2218252367033969,0.5330721445703415,0.3161981000256742,0.614545020069054,0.08279305720156527,0.42361189413936473,0.564800375755442,0.30323486592137705,0.09761282549335193,0.7614190250639766,0.5625312806766868,0.06542938832145324,0.007433691804679849,0.025432182845520915,0.30375616969311253,1.0,0.19327210661588917,0.5363811188696879,-0.05487982145363224,0.04032469691212811,0.39045695975901484,0.8429512356965854,0.5907195692089132,0.22914571421613705,0.6571966521802994,0.5584963585757652,0.32784736529623426,0.6120527253230794,0.05434692646872169,0.0517160545464293,0.5135291497252468,0.2940490610577831,0.5850740756492898,0.44974569788021185,0.15804781382064667,0.5037519774169991,0.5548375544445422,0.2516189885872564,-0.0061983762176784606,-0.009668734897551944,0.4060180383335152,0.47893444456141504,0.6016861205569523,0.2962365861891602,0.26046312933388543,0.6108200840012307,0.4342552772291553
N_Acc_L,-0.03552665928713327,0.3820569390799462,0.297461937824381,0.8104813054630894,0.39248627486544363,0.32878225205044165,0.2981525774182106,0.36468567606020336,0.5019090787435966,0.6573452337692651,0.3496804938415323,0.13086306466692432,0.28162439450249255,-0.1849041086468423,0.29507991388381677,0.08946038023774154,-0.07694839949663967,0.6369148538793863,0.3106631200797465,0.14805321658048684,0.40815943992673626,0.09461107531556202,0.2569287695822164,-0.10569194550165464,0.1671661411344228,-0.03490581041063032,0.6785860369156868,0.3036142971900315,0.28033622900326743,0.4615199677544772,0.2932997626860334,0.33055648071087296,0.5361392142887151,0.09888931930192707,0.342528423426565,0.3529752694323533,0.5871002344115679,0.025742671142210013,0.41986234570293035,0.38962898940247487,-0.05212105207312585,0.12097447092545562,0.4740687899360113,0.167466719224541,0.16088423808037194,0.3538358902246012,0.343351994766693,0.44254988912655446,0.2768839796109413,0.3685580075908619,0.4140616319850123,-0.10556668313132113,0.11306994349067226,0.228333407285647,-0.050135313119028774,0.3906090026040926,0.38002378308708534,0.24452404848022813,0.3549331597499489,0.1346188529993497,-0.08899810362970587,0.07968688596195883,0.20199164300649808,0.19327210661588917,1.0,0.3902918381140621,-0.05416738900129148,-0.24679462398490906,0.20100031263501492,0.18267221908156753,0.44287641928860777,0.35025475500779313,0.4240670444916317,0.5263787342967772,0.6912280081013396,0.26991653507473967,-0.13440814056198797,0.22678548194829692,0.6003142761820917,0.31359908483371873,0.14194630933899421,0.3836343370474173,0.19087346502633937,0.33263449621205676,0.1856871282590942,0.2877688601317524,-0.013945868904362228,-0.033305095904727876,0.4405164646082328,0.3140937178277604,0.2432336085394389,0.2919681565178952,0.3688880282843056,0.15837990884846237,0.4389801358883109
Cerebellum_9_R,-0.005947789065788462,0.6890237679619258,0.5193807491784811,0.47648236969796076,0.6890788861517816,0.21310370143722784,0.5547853237730548,0.7374096364544767,0.6956682139726434,0.5917709002916978,0.8321328887690269,-0.07631190442223898,0.8905306904669843,-0.04108117809166469,0.5599403151208293,0.5005537714903867,0.25581021905723944,0.41195874386078196,0.3525048603221609,0.4890878586017089,0.5166249755805914,0.04543455134407576,0.6199593150459319,0.024873616101679347,0.04565990742475429,0.04520719164347306,0.6433752136561999,0.8438699650238395,0.8138472520731562,0.6042092654941311,0.9180380650689562,0.6046119190650823,0.2994643778745984,0.7966412352723747,0.38862774779176695,0.29148028887101596,0.3651438819822789,0.39734240504900026,0.34614250021262216,0.6372199595072671,0.025897682579899762,0.43659823811063714,0.6454938922876207,0.561427686631834,0.1886795309853364,0.7942875003398923,0.5617250214392379,0.49604763818227793,0.41194818677993333,0.6034423056587243,0.5240001709476635,0.205715041577234,0.1077044774496592,0.646190944818996,0.22506935052840804,0.5663283079571235,0.30148588869609355,0.5464044556818743,0.9632117879877183,-0.046670160393776916,-0.09522843151075654,-0.0719830970089283,0.4860053585980267,0.5363811188696879,0.3902918381140621,1.0,-0.12655292013782163,-0.11268458791535742,0.7998580208037483,0.5835376391430739,0.6468017481047458,0.8349115382404203,0.6560112953286595,0.7324549382113412,0.458224171169665,0.5685661430923998,-0.013465957951653156,0.24066010862934667,0.6133158422215153,0.4573073491176439,0.4388730293244109,0.4670139622461301,0.357454985806652,0.6325456674523819,0.6763253839749782,0.4976514057862234,0.02785682267943637,-0.1014518746472194,0.5042990311315437,0.6549157738182925,0.4426377210002633,0.6543675520550822,0.4683266227156932,0.5860330347426366,0.5741389028545375
Angular_R,0.014905704206681634,-0.18967575181189017,-0.09217925155872274,-0.03144045222363654,-0.304776815432208,0.11750684015073458,0.09804356435918458,-0.30581619326080034,-0.02048751538590587,-0.2600716146279605,-0.11605148259985634,0.20032541564382567,-0.2042386905988051,0.29385991240534093,-0.1424163948328167,-0.09684535502185793,0.13626470028035692,-0.19259740251243337,-0.07959855033568299,0.03124147614733532,-0.07674915732705216,0.1566360191860643,-0.030116915102605592,0.0340158289569545,-0.14771373677028676,0.22233477934840473,-0.052317241828846756,-0.08048579638771376,0.031039294371248864,-0.08787892838156948,-0.11835064937642932,-0.06699429908009942,0.30321305051952696,0.005118044087584703,0.11659124450955881,0.2007896851360201,0.11328776808679941,-0.05829640516580509,0.15228775482581888,-0.1752568172063495,0.4976414325769756,0.0010786886731659795,-0.1644911821892498,-0.16147151684460395,0.2540930393807515,-0.25496870338898,-0.22112815783709494,-0.19179928112957093,-0.27947552857805247,-0.11598986655906136,-0.20809749572912972,0.011487996847746526,0.48844823748676996,0.16864453844088595,-0.016248222977460744,-0.08357724553864787,-0.042978935886763485,0.03670921225787998,-0.14132191167760266,0.3820265169444869,0.40520719122467846,0.1426921477891063,-0.19799974402307643,-0.05487982145363224,-0.05416738900129148,-0.12655292013782163,1.0,0.3977604338605059,-0.05454246403881723,-0.06169362870249526,-0.08701628581449712,-0.14263395414722255,-0.2055387537929004,-0.1419135718252777,-0.05645184234580902,-0.06464134133815536,0.3192538949485907,-0.24112209301281484,-0.2157375140997848,-0.19380925854478753,0.02052739225861038,-0.09000114236499472,-0.08543481241671612,-0.25903758907562563,0.01171069432399855,-0.20777337353158926,0.40449126835734434,-0.21062077310456548,-0.1922763399588163,-0.20052754313914484,0.24224008913565648,-0.08350392024649765,-0.35218499064722497,0.08641612762446989,-0.2852382230070455
