,Cerebellum_Crus2_L,Precuneus_R,Frontal_Inf_Orb_2_L,Thal_PuA_R,OFCant_L,Cerebellum_Crus1_R,Lingual_R,Amygdala_R,Thal_MGN_L,Cerebellum_9_L,SupraMarginal_L,Thal_VPL_R,Thal_MGN_R,Thal_IL_R,Cerebellum_7b_L,Temporal_Pole_Mid_R,ACC_pre_L,Temporal_Pole_Sup_R,Red_N_L,Vermis_10,Cuneus_L,Cingulate_Mid_L,Red_N_R,ParaHippocampal_L,Vermis_8,Frontal_Sup_2_R,OFClat_L,SN_pr_L,Putamen_L,Thal_IL_L,Frontal_Mid_2_L,Frontal_Inf_Oper_L,Raphe_D,Insula_L,Frontal_Med_Orb_R,Hippocampus_R,Occipital_Sup_L,N_Acc_L,Temporal_Pole_Sup_L,Postcentral_L,Insula_R,Cerebellum_Crus2_R,Cerebellum_6_L,Cerebellum_10_R,Vermis_1_2,Thal_PuM_L,Thal_LGN_L,Angular_R,Cerebellum_3_L,ACC_sub_R,Heschl_R,Paracentral_Lobule_L,SN_pr_R,Thal_LP_L,Occipital_Inf_R,Caudate_R,Thal_VL_R,Amygdala_L,Heschl_L,Thal_VPL_L,Temporal_Mid_L,SN_pc_L,Rectus_R,Cingulate_Post_L,ACC_sub_L,Cerebellum_7b_R,SN_pc_R,Pallidum_L,ACC_sup_L,Angular_L,Fusiform_R,Putamen_R,VTA_L,Frontal_Med_Orb_L,ACC_pre_R,Olfactory_L,Frontal_Sup_2_L,Precentral_L,Precuneus_L,Frontal_Inf_Tri_L,Thal_PuL_R,Rolandic_Oper_L,Precentral_R,Calcarine_R,OFCpost_L,Thal_PuI_R,Cingulate_Mid_R,Hippocampus_L,Supp_Motor_Area_L,ParaHippocampal_R,OFClat_R,Rectus_L,Olfactory_R,Occipital_Inf_L,Frontal_Sup_Medial_R,Frontal_Inf_Oper_R,Vermis_4_5,Thal_LGN_R,Supp_Motor_Area_R,Thal_Re_L,Vermis_7,Fusiform_L,Frontal_Sup_Medial_L,Thal_AV_R,Vermis_9,Paracentral_Lobule_R,Thal_MDl_L,Cuneus_R,Frontal_Inf_Tri_R,Pallidum_R,Cerebellum_3_R,Temporal_Pole_Mid_L,Thal_VL_L,Postcentral_R,Thal_PuI_L
Cingulate_Mid_R,0.5868910090048581,0.8141721190373996,0.5920599915837313,-0.053062446698922204,0.4294488615737564,0.7334058458950955,0.5922974713463444,-0.07098135876367548,-0.10749847385642847,0.6967163934558815,0.324425045259139,0.1586693746175383,0.05101587962350416,0.152948356362685,0.6829010912881386,0.5897883819079466,0.4627758695607422,0.7681813880097107,-0.12435454725852704,0.6258042845098533,0.6745090785722091,0.9760296404157556,0.18936052284407298,-0.00033130555974532263,0.3433219708916583,0.6978897482429556,0.7738521995602153,0.20012079611384176,0.19285112543096705,-0.30027757021076235,0.5608301393576587,0.7452369743208945,0.28304294475450087,0.763810824721603,0.435522372127694,0.15750624341529665,-0.12699438725679904,0.15470391711281448,0.769722066170506,0.4988589959561134,0.7646280105254118,0.5645147248335867,0.6354654938852152,0.5379577239411902,0.5847634083479362,0.5585303392244753,0.20771011918566176,-0.11309223161223785,0.32383107959871366,0.4072622817327639,0.7071304092286462,-0.16850194993441875,0.26860539208763223,0.8137854529338119,-0.01569362440301028,0.2964863502793457,0.28307733670339885,0.2792115587950753,0.7498098072557754,0.04801224772311681,0.6533692054167424,0.21450923946795833,0.14287586572832214,0.8494336619670829,0.47493916787548474,0.5723675190611128,0.357865573079519,0.18413967973260234,0.7392634985365293,-0.16126732871153424,0.5523832163989136,0.019933447405055583,-0.137072801476653,0.5076308182814064,0.5946578238046,0.3356446524122499,0.6275492113817802,0.6935738605969386,0.7934645642575978,0.6554944174048882,0.5827106628056745,0.8545127169827144,0.7361859030483899,0.708301172093339,0.4156565487849286,0.1973089665072555,1.0,0.5267669836540332,0.7303018404740566,0.17243998353229706,0.5564337387505008,0.5007182968277246,0.11142388322834329,0.1812514038172245,0.7356617121891857,0.6840401796369417,0.5475753976117461,-0.15746088286548018,0.6666926093540713,-0.12344918667034945,0.3311237111059243,0.41003818088544247,0.6846499111554087,0.5542759366433154,0.5403827757738519,-0.11646108252868871,0.1655664098632095,0.24269908357804215,0.7161715476823888,-0.17546265317808254,0.4026762889236237,0.562623954269189,-0.1988964331401611,0.7282667031993949,0.04768709013153025
Hippocampus_L,0.5465836992840589,0.4777504098488391,0.663816945672061,0.4284440569944517,0.619720551440901,0.5707313950332576,0.641401434621682,0.4856828842935073,0.4509092660755961,0.6749454301679055,0.18307770410146812,0.504516294319033,0.3886864171884274,0.4746310977367614,0.5360476421695485,0.7189040230619581,0.7295844562951281,0.7463705397208741,0.1516085558425876,0.6619337095551363,0.4772172796078496,0.5247938310771914,0.4397639507789721,0.6374869364285123,0.5125226110663679,0.5729379021511277,0.5936787056206653,0.4802030399065281,0.5530003828198276,0.19857620122375358,0.4416134868306904,0.5232097721406973,0.3461518767644601,0.6671451742750596,0.6949788958755272,0.7442371682955541,0.10596146863077618,0.5019090787435966,0.7657389840535387,0.3129516998487736,0.7820224344779684,0.5429818471027891,0.7257161931769943,0.5077639716466418,0.38770532492866283,0.6102720519545551,0.3817640650234365,-0.02048751538590587,0.5226845749783264,0.6398172666250325,0.45283750697044906,-0.06397404076577662,0.4712231987916609,0.4893126597239969,0.12821663163145822,0.7099553868643964,0.6448519891258921,0.5067498385137553,0.5249929023850068,0.38220071832461067,0.7228555409561356,0.5885641856981767,0.5729259134785313,0.5550491102365133,0.5810687504281586,0.5398886764349569,0.441389848563553,0.5661542406590672,0.6463902061911196,0.03601973924004354,0.7216679219319443,0.5019321064763977,-0.04590357398526497,0.6942499455063873,0.7271409665379365,0.7438530650077577,0.5089132461148665,0.4441097231912691,0.4937148828282907,0.51610781753062,0.5642960839210032,0.49790900808617694,0.2799637643389099,0.5369106598729146,0.6698046176445072,0.44188731898821615,0.5267669836540332,1.0,0.411666940861973,0.6839181337748503,0.5900417449828016,0.5796939695462002,0.6296822422605649,0.2854896052292705,0.4918978895778757,0.5862329267027853,0.5124919397078008,0.22414681636903167,0.2936601722373387,0.2506997886517405,0.4429190027486213,0.685270688325187,0.5704348734607179,0.4116214481398243,0.5637659863069133,-0.12025625440437882,0.3647085018579232,0.09985135528380625,0.557904716026536,0.44841254048291534,0.5517520471407389,0.688613858072649,0.42458305106283206,0.2568175706653399,0.2780729808328271
Supp_Motor_Area_L,0.43649264124191944,0.6911640585625998,0.5699307807840094,-0.16431337331901533,0.4963742984868024,0.6104455025261236,0.4106314334765494,0.04185667371184515,0.08393427517868741,0.505212771327849,0.31338197904418347,0.1827644736309048,0.005961425141248882,0.1148548953750972,0.499861203918546,0.5291342241433936,0.5093112289956682,0.507389715569287,0.010796773397174268,0.4123838560522348,0.5680392321310299,0.7476843606520831,0.19917019484991794,0.1382854492275703,0.23356914298010725,0.7495209428687901,0.6136224110883072,0.08304666661965775,0.11710469660051068,0.010809091321256094,0.6222309988690159,0.6843554611307693,0.11231874340901689,0.5277299466296083,0.36406787470482904,0.18407835755647275,-0.03458843280540437,0.14805321658048684,0.5258678845021183,0.5371871608215191,0.5556176329452501,0.4774240031753153,0.44994280608936743,0.4114930915939529,0.49783793110291413,0.3355544149618219,0.31176880585096334,0.03124147614733532,0.3796004591424789,0.4214504917657171,0.48726207888236295,-0.11782989069579204,0.3187164985417316,0.5541946044006939,0.05509198578728819,0.3784580719374255,0.20174009039145405,0.21060708280716672,0.47892760115089283,0.10239839571084285,0.5361986949436722,0.24503625267575352,0.18244728746181418,0.6230250359890189,0.3265077356622613,0.44239181065680855,0.36069924738008646,0.19708753089267125,0.5856940780522222,-0.07382352350770902,0.4977998128769494,0.10256842229730602,-0.21374586830198875,0.4976278601486526,0.5908492018820867,0.3481702827583519,0.6544041718034713,0.6514395872831801,0.6316585253939848,0.6893843320589024,0.307408342088708,0.5608079017003821,0.5855642713421666,0.5071215939823663,0.3791891541492978,0.046635498232969384,0.7303018404740566,0.411666940861973,1.0,0.23880180208475535,0.47453139570520153,0.30698338695854804,0.216890364528768,0.1989379777054297,0.7917410002906287,0.5512412312780486,0.45547646359759925,0.06922461079272228,0.8111627174779933,0.012300209629689137,0.2747864280204209,0.47736882817908477,0.7749046700530255,0.5341154190669047,0.3698924589229607,-0.16284246020077756,0.0863333485926202,0.33428235291056363,0.6513743545486751,-0.021673970041819018,0.3712066065309059,0.4506273666244049,-0.0029518868413061124,0.519830616226228,0.0587534978875409
ParaHippocampal_R,0.33425890975917955,0.239790302979062,0.49575730436962473,0.40594228042178576,0.5499094315750014,0.38877485764913267,0.41069035882564703,0.5618104793575219,0.6472309252478863,0.49271409977640124,0.1562306835740758,0.4223940414800158,0.23886504978150552,0.4897234773215451,0.30741029354956007,0.6555195567887419,0.6710216485114434,0.34747418330179375,0.26463933963256103,0.405584252888495,0.3375732101779272,0.20113327996119393,0.49587967489893603,0.8520153984805557,0.4507368720218343,0.4299076565639715,0.34384394009086644,0.5993819749972531,0.5838181842039082,0.3674943773816349,0.33757998563105324,0.3185137350510366,0.22490465551076957,0.387349843870907,0.6131896596294489,0.8052011000518764,0.21554112471801973,0.4475470853247261,0.4719130436383719,0.22294773348922894,0.4090127660910433,0.4563044944255768,0.5132449153721336,0.258139035956448,0.13899153846964415,0.4632512885081643,0.4638383836143059,-0.10278100087610026,0.5495546541966969,0.483624505894296,0.2301014058506069,-0.00838374336495235,0.6308894555117921,0.10619173272078652,0.008368472535783792,0.6662042170066376,0.4872254423735862,0.4626119247215546,0.22760962090164294,0.584260240727888,0.46697157094657044,0.6440511499868975,0.5567347574328869,0.3112691906244112,0.2227421961009787,0.44848627368831195,0.431131987013907,0.5227729449479185,0.41772965151187946,0.10322421343266043,0.6438218732452237,0.6515670476127606,0.15757080089828923,0.6158106845380691,0.5684235934557436,0.6138966337115742,0.41556845394441216,0.21528904696336168,0.27467856075238745,0.3359977486789662,0.3607303027305529,0.16149470152697112,-0.06934654720304426,0.28567204159511833,0.5585490349029812,0.3111622973700858,0.17243998353229706,0.6839181337748503,0.23880180208475535,1.0,0.3943329056442952,0.5149495284729249,0.799759470479915,0.18956435985162312,0.346569690806327,0.3080809958252669,0.390451182911232,0.2709865673177311,0.2108458077342931,0.35903733040264796,0.5112616242497167,0.6778605493855393,0.4600338564775029,0.22936874714179922,0.39791471491676883,-0.01728716737657472,0.3835461912307889,0.02683273401413222,0.33399299476269817,0.6069705170441029,0.5405022567561607,0.5520809410433953,0.6232151463407407,-0.0792619073797544,0.3244080121685526
OFClat_R,0.37269218458534975,0.5669870253588635,0.6491943377916517,0.1614816943067336,0.5996715402254102,0.4583256452082323,0.4418172500720703,0.1659536858685183,0.22433947452853187,0.4730975309340525,0.22265416502293367,0.252000144202803,0.16112021437185206,0.2362808858051885,0.41778549697838196,0.5366941967633192,0.5777495748443408,0.7019097986245129,0.1681102754006046,0.40019745456993455,0.5356977965490531,0.5470029179854395,0.35337078928282206,0.2390277036052949,0.2533092465674851,0.5422222501044056,0.49795506078493473,0.1865238371195046,0.36477387556667,0.13105955413662684,0.3388916856643234,0.4761399721724476,0.1811822683331785,0.647589418642579,0.40030643763332474,0.36000775784731004,0.06549598688599212,0.12097447092545562,0.7032979904824765,0.2852443646759411,0.6479985738009116,0.32391497996970076,0.47709119753412615,0.4458933928891123,0.16202527043628523,0.344817119888292,0.2388259312534966,0.0010786886731659795,0.22956382939271397,0.5054131504670196,0.3805370298702504,-0.11408525861489945,0.3440914848397536,0.4560444231681122,0.051523472112642556,0.4338852461623244,0.44092868480126657,0.27682588845019684,0.5091119613319112,0.1264293496711058,0.5289479965324737,0.3141720649467046,0.3010859124629425,0.45108465552793053,0.4928142762108767,0.3171467505667027,0.36002856755601154,0.21033767085941088,0.5763812434451757,0.06965202546777409,0.4803553338643074,0.15492832038163995,-0.08073125492181174,0.37815452143737627,0.727700450731396,0.43830432624783644,0.4049532605030865,0.4207194183145669,0.41726099773696307,0.3856102653502705,0.41877404107322175,0.5366375227150014,0.4500563886455872,0.40854146614021486,0.7154679271735914,0.22986243702255024,0.5564337387505008,0.5900417449828016,0.47453139570520153,0.3943329056442952,1.0,0.33955213252689365,0.3258474199547608,0.15962261727747504,0.42573208028526344,0.6171789212618529,0.24168355972665279,0.1630820878023335,0.4694683007829048,0.2088617405867256,0.3767163306541457,0.3730951186616888,0.4014470147977288,0.38653045973938943,0.32753658937239916,-0.06946077134980387,0.2969684036517282,0.3048559449730402,0.6215770393875032,0.18450730746714125,0.20281714144743296,0.4513703312799184,0.20208459500636447,0.42048486670329593,0.04909480484844186
Rectus_L,0.5721099796442146,0.4310390600022495,0.5168826389865214,0.30276318752823633,0.34324443426468776,0.4233817490909823,0.4899734497243814,0.20134065941682275,0.2032102716417387,0.5767404247631363,-0.04545034700177853,0.3907634418275379,0.33398564429661576,0.3056634749249755,0.6238574855692816,0.5512766502700887,0.5599398955105611,0.5037229793458574,-0.2665484014024114,0.46060704368692057,0.34293542825348733,0.5219235741206825,0.4273287070822489,0.3997464417573999,0.4388086162891539,0.6100131430466605,0.7247207910068593,0.613618339470707,0.4148344902103243,-0.2584513203600471,0.44034966784401336,0.5043812556072088,0.43832078427933163,0.49829718258450817,0.7298669592964782,0.3806705975051986,-0.2698484555873238,0.6573452337692651,0.6539465959379178,0.11984207879354832,0.6039943504098075,0.43375811883338755,0.6204740311917007,0.3195196948384868,0.508750604469655,0.5616028157476574,0.18132751213620707,-0.2600716146279605,0.3211312741087931,0.26865956713076433,0.3772158288088817,-0.10455935744983627,0.43509282858277265,0.49371159491407335,-0.12482067512506873,0.3479270980260734,0.3955791575125048,0.39192087591778235,0.5247723890848701,0.2615329205667173,0.666307107367641,0.530382289077803,0.5650918257963321,0.6128576091022288,0.4023570412967688,0.4731897650632764,0.39402640107850756,0.6514938175983657,0.657537579019024,-0.19939053767552575,0.5380637788095243,0.28228124707507696,0.0841399465316902,0.7527818761186343,0.6249548106683406,0.6860209686247177,0.5195741265022251,0.28938052925735513,0.47536924120458934,0.4709552246919708,0.42378599350206997,0.4681789657973749,0.2881253313303517,0.4815389111136757,0.28524805668949044,0.43983137051196974,0.5007182968277246,0.5796939695462002,0.30698338695854804,0.5149495284729249,0.33955213252689365,1.0,0.37749898439821705,0.31680146433345785,0.5800995896674045,0.4269162485143981,0.5571098421307786,-0.07411194121701543,0.2855453777051195,-0.23705271957094454,0.2682550603892313,0.5803934747575857,0.597025661707962,0.5110870004550345,0.4434795112628197,-0.013052910620474444,0.045050858747139245,0.034791170555339715,0.5538905866015442,0.10667672895714263,0.5894266818913041,0.7860478005680311,0.020638391288775634,0.20204881381205722,0.2407219572728429
Olfactory_R,0.2568174683372744,0.254081829097222,0.3105814542869857,0.5054541293262034,0.5004325046959612,0.34998026085293815,0.4069438655250137,0.6290053113011916,0.6647494275645732,0.39749664773993587,0.1483648418154301,0.4430420918970146,0.2905967556138892,0.4889736428557201,0.209912158389691,0.510320330320988,0.5578538000631417,0.22519209107964314,0.34470448846941515,0.3778724066237506,0.38496664029612154,0.14332440433609372,0.5225385915936117,0.7739901844854904,0.42460859972712695,0.35537266018127944,0.149867406413726,0.5015671981245993,0.5815280979639627,0.43443251806051275,0.2073543032364111,0.19269782154532628,0.17946755831805344,0.26609130683516835,0.5473238962534928,0.7709526515229624,0.34317597505955205,0.5215461034784676,0.3082376485145464,0.13884420570781164,0.2736979624534652,0.4304846380332454,0.40687185572760065,0.23924581331065614,0.15114605456159935,0.34068746435452046,0.3905113616647307,0.06878667403775837,0.5014196886604159,0.3836606312739279,0.06997065414431011,0.10191207174597665,0.6087703333510195,0.06680130615607781,0.1672530683426468,0.5144498863782008,0.5371932671971137,0.4963559900501297,0.0887185736735715,0.5757402595667163,0.3278466427198268,0.7124104571342602,0.6345376203280875,0.26945912122209625,0.11801007181090473,0.4109005623916363,0.3903762786552796,0.47119257501211087,0.2666083898256054,0.17224765501290729,0.5442349949269509,0.6905681842449359,0.04035498933711913,0.5587905402524488,0.5269825613852013,0.5420385402548485,0.30768191210403034,0.1452866945434601,0.26802672236067726,0.19434151597158594,0.24360948018972212,-0.00032564687417275937,-0.15575004709989745,0.2703992849965516,0.4964378375081128,0.3400971699179502,0.11142388322834329,0.6296822422605649,0.216890364528768,0.799759470479915,0.3258474199547608,0.37749898439821705,1.0,0.13118541347809837,0.2980257893938039,0.29090203731461756,0.3329741015629641,0.37393294188816045,0.131976970651123,0.3079325313998211,0.4173001243061057,0.5880026387142313,0.37692059390466737,0.3249287633793832,0.34475284655954735,-0.0037007854431235165,0.29213450754487785,0.08466619218247075,0.246537520392113,0.6139679688283917,0.43192844461704877,0.34811231166384904,0.6336332590608994,-0.12073723954803672,0.2839645543910155
Occipital_Inf_L,0.5991340924284815,0.2937334636412866,0.1789325155987524,0.2461231488989052,0.07602135593813328,0.2669340842531326,0.3071114636329048,-0.02377286405797139,0.2783570706935253,0.20756741123948103,-0.10903415715547965,0.17247032247773605,-0.02149498602555335,0.11345342435488281,0.4999264200532905,0.24277827298468588,0.16777552275110155,0.17786884927157312,0.11501779226377062,0.1916551282334383,0.17996724806722594,0.19277295731994737,0.16380994504137514,0.1045357227936494,0.13249809437451732,0.43126426214417396,0.26701516054057367,0.07230228166446584,0.07834195757035554,0.001804039374887077,0.18593472141176706,0.22033053214336357,-0.03389497320423096,0.0517160545464293,0.08459425976600278,0.09115525883192738,-0.24571146377510972,0.22678548194829692,0.22701122290144574,-0.05631251523343159,0.23181749317440742,0.2847066784616775,0.2755096931100515,0.04769510922616005,0.18473029540523955,0.2255116300307298,0.0853141066555554,-0.24112209301281484,0.45980373583819667,0.17031248171791938,0.07919718996049699,0.031264956514173714,0.2957559571294181,0.16510707331464664,0.20137346401819245,0.24050922485902076,0.03603480579159026,-0.240217652095831,0.1394447585162022,0.24160642861299353,0.4555971988587799,0.2778081555694529,0.062151159078632584,0.3153026261955387,0.22401368746135406,0.29932169153396193,0.5578575690254821,0.3069636878558578,0.15864939790632915,-0.3165149453924427,0.39629005593436994,-0.10471806481288017,0.0706076512906895,0.23471349957218693,0.25966183845726387,0.2520101732490892,0.3240131438796333,0.028399158350238127,0.2986149438357857,0.15328689186767372,0.1378517751101166,0.11963960713975673,0.18092408042671898,0.3696686386700981,0.017363251596907037,0.2139838771999324,0.1812514038172245,0.2854896052292705,0.1989379777054297,0.18956435985162312,0.15962261727747504,0.31680146433345785,0.13118541347809837,1.0,0.30117810000922596,0.1731515337542841,0.39850462716382595,0.2046670313684978,0.2982855102236628,0.12202021127251153,0.17390988537993793,0.6227602021191655,0.33838725610509285,0.07517074292964662,0.0998654152867366,-0.044080399880737926,0.045386429231212014,0.24275652056167876,0.3517573497582646,-0.014072538466971747,0.5420063849059407,0.4146944069812466,0.155364411988984,0.11039310067912234,-0.037118853665567865
Frontal_Sup_Medial_R,0.6231013700643917,0.7226389338193258,0.5456543463983103,0.04114991325438783,0.4246426962007487,0.679834212113835,0.5643384712264564,0.1092827836290634,0.058323963936946124,0.6670810644402364,0.22726125375662887,0.3443906551666503,0.005057282895236155,0.34955908885791337,0.7142315892316996,0.5715724642172364,0.5928381692351627,0.5285941792844207,-0.2150097506035409,0.5553871559455252,0.5035695957270744,0.7815231959972573,0.2739280211269078,0.25104359358733636,0.46415427660179964,0.8991861834430812,0.7446187139914452,0.2449329407906204,0.1709611761990061,-0.24740686999275074,0.735813485396647,0.6923283165716972,0.34323307220548055,0.47893444456141504,0.560700869510398,0.32126821074726003,-0.22679914503257734,0.3140937178277604,0.5900356879230988,0.45323763186946886,0.5733051207470297,0.6511614101604627,0.5992273300177524,0.34739697252468327,0.6811543512538075,0.5689350025358337,0.370239764020474,-0.20052754313914484,0.4939769837153454,0.3337819497998786,0.530781932094285,-0.17027632062694195,0.32039715802482127,0.5805801947462905,-0.11832227017700532,0.3154495253520605,0.3894856536491037,0.28577060607724075,0.478282397829127,0.25503701031904175,0.6609277330971692,0.3548821432094492,0.30655718990266073,0.8030419443215596,0.2558069407571231,0.6733540139356357,0.32371228615095493,0.3636242115447458,0.6534058516720329,-0.21146165241037718,0.6065736717619917,0.1539805418488196,-0.11499623966995551,0.6375852554451948,0.7113169449283757,0.3769086795301566,0.8308603029246396,0.5938286572732702,0.7491179132142847,0.7503045577559936,0.42197979604962393,0.521664237404171,0.4044973357005148,0.6320292815256289,0.2550212057137869,0.21385624443814827,0.7356617121891857,0.4918978895778757,0.7917410002906287,0.346569690806327,0.42573208028526344,0.5800995896674045,0.2980257893938039,0.30117810000922596,1.0,0.4701814681505495,0.7357492790402244,-0.08441389173313417,0.6967009149334746,-0.2213008526466635,0.2727908259732497,0.6039944212708976,0.9398453640756318,0.6927766936058635,0.5433312091647291,-0.022230507822327845,0.00303182850623369,0.11761746602656344,0.7377163363211264,-0.07040562200477019,0.5618117336898028,0.5739829128157506,-0.05877842102030394,0.3282435700543671,0.19561532760740893
Frontal_Inf_Oper_R,0.3641163541229531,0.5853644520431948,0.6970047182676731,0.0859011358563963,0.5714799650550799,0.6160432693137894,0.40562046644396316,0.1155543187218567,0.14144060986761392,0.569676421863387,0.27946960577407093,0.14060644860350088,0.16472031308417417,0.0801312078587942,0.43975083672929133,0.5903119307228795,0.393327123947762,0.7054484828272889,0.2245277330856504,0.5298870155096412,0.4876851268320071,0.6435554830136818,0.20237834818352396,0.1730681259116803,0.24670010117634764,0.5579949389621073,0.5819469633291349,0.1970460209870332,0.23945403757477557,0.08583626705233052,0.38137901223515,0.6888424561690164,0.09403327678587196,0.7827214481213146,0.34588155944951604,0.3041037513743307,0.02261176631232124,0.18939731785985353,0.6723272529036359,0.3377600406119495,0.71165353051548,0.4184247089225884,0.5693040778108586,0.5458144621177545,0.4067847139269507,0.2920346956805108,0.18395852256188566,0.12561313440157254,0.2409212830214463,0.559447829565304,0.6053081218029035,-0.10753221913871837,0.3050791192157223,0.5656979137713213,0.24394048655370346,0.5493803579710855,0.2042495570557576,0.45095098905585007,0.692059930922381,-0.03099623355452566,0.5216685992689706,0.2941046260756282,0.4100739219445461,0.5307534795831065,0.5674781635142153,0.37146508926704097,0.348949080671457,0.15997120148837873,0.645349132826183,-0.05688677541229112,0.6606727861832239,0.2420159539975079,-0.057425086039794314,0.4033793928998009,0.5375698455523895,0.5277788936484401,0.3748042551610096,0.5401920606228316,0.46433461466584225,0.5390345551654309,0.5646514305614728,0.6790171240894588,0.65221124723604,0.6285983486369805,0.6396084681668038,0.1867630690859154,0.6840401796369417,0.5862329267027853,0.5512412312780486,0.3080809958252669,0.6171789212618529,0.4269162485143981,0.29090203731461756,0.1731515337542841,0.4701814681505495,1.0,0.16159809450303095,0.02570497061904454,0.5329281541363331,0.18353460450706355,0.20674455444622222,0.3672061085793739,0.5070681077017338,0.2493905813528919,0.3996697968431714,-0.10081372895735372,0.32506930722156735,0.3273077808507708,0.7467589830112557,0.2448610532034839,0.26409725259023337,0.4800774204038387,0.09487064582598322,0.5880372095193542,0.11024980213359921
Vermis_4_5,0.6738895699430775,0.6316323598559433,0.2684474777716056,0.28148962234345015,0.23395261478657065,0.5212789427500908,0.7568907609049751,0.24708922475279793,0.1375867402407246,0.6732301861958189,0.07067379582631951,0.4759446266552453,0.11327065012304553,0.5451188564593942,0.687567601428509,0.41949624218924253,0.5345504558676439,0.37702693238266055,-0.2622422698549541,0.6645428321226756,0.48240638382343237,0.5811829272474978,0.3764043707309756,0.34863366730078726,0.6312394071892,0.659021224863394,0.5746418346818073,0.34214099847842805,0.3228762486491969,-0.2548849813930951,0.5474821546963867,0.413327508222041,0.5242874703108437,0.2751239849896662,0.5981586802283796,0.42026344457927706,-0.11277580832048201,0.39248627486544363,0.4545169220032921,0.2350748265270218,0.4541491284505704,0.5853402644418414,0.6438410178053848,0.3225652426779144,0.6017673877170616,0.6739757740395756,0.37569278150169577,-0.304776815432208,0.652940063633852,0.21853078800207598,0.32378329681045553,-0.08417170936616283,0.2489321772924287,0.4286140424422318,-0.17257948495785408,0.21786300037780887,0.5807770159946586,0.21120535952708702,0.2334137068606347,0.4592419074665884,0.64667097405698,0.37724900059551364,0.2342993776782153,0.7487044777625365,0.18852169948463993,0.6458931901112517,0.3074626343107798,0.4497064952207593,0.4222880046603442,-0.1825096488184519,0.5336619696638726,0.2526154988942499,-0.09855626986296338,0.6011176807964124,0.625644631789955,0.30447761420827063,0.7051105271976715,0.35139383314526934,0.7633240550645408,0.49436091264170606,0.3200951730522939,0.2767258449999941,0.11133886354061436,0.5925504294154,0.04696688344611335,0.3624020957643967,0.5475753976117461,0.5124919397078008,0.45547646359759925,0.390451182911232,0.24168355972665279,0.5571098421307786,0.3329741015629641,0.39850462716382595,0.7357492790402244,0.16159809450303095,1.0,-0.07878012035867869,0.3294504892297719,-0.23107282096597456,0.41128492849826,0.6797854576423799,0.7061801575934418,0.6128527644217285,0.6448847635567554,0.03153748443194482,0.043256587659838225,0.05927393260034252,0.5124241957905529,-0.022044926416742716,0.6819146326590911,0.5196137660299703,0.05402461485321129,0.10602370890542095,0.24878889048539995
Thal_LGN_R,0.019606532417803996,-0.09068556706228242,0.13749921604747864,0.10753893666029636,0.16172529190549817,-0.03765380224830752,0.0024922846253816132,0.2702602046598803,0.6020436317036648,-0.10168997824591561,-0.05867279156556816,0.09675541516049897,0.06108520270359467,-0.01464540770711347,-0.14752726722070628,0.12683390396167438,0.18204348663971132,0.029453550812619442,0.5261293709019117,0.003992754041662979,0.0009921250449766103,-0.19561370528335903,0.10446056663385353,0.2647074897419504,-0.17756714159138995,0.05680832813839108,-0.16147668759423847,-0.22842808637593043,0.28822688714312744,0.6859182531413711,-0.2674564812701427,-0.1592056993294436,-0.3739424869242783,0.025432182845520915,0.04215963658149793,0.32799954120345104,0.31425986511385134,0.07968688596195883,-0.026438482751182768,-0.15158744114196265,0.03110420972462143,-0.14918501046421007,-0.035337946357959525,-0.002646624360063614,-0.29325603628905456,-0.2500527925894885,0.026843611937713435,0.1426921477891063,0.07864146395073614,0.2544022942070903,-0.2755306204821251,0.1704557351836375,0.14623951466345286,-0.19107008679205148,0.33584432040190515,0.4039649857625586,0.0700755545267789,-0.01383189335745374,-0.020015278481770177,0.21980847139968668,-0.037970926183217846,0.3147427951078196,0.34092313370288985,-0.2510233011389526,0.1331166802754241,-0.1956264098081755,0.38996652799620973,0.021440837914663655,-0.15335685945082017,0.18632244508499785,0.08291153920304557,0.27555111411142685,-0.059817534668608605,0.17666563198166782,0.13848385586391396,0.2086034701747226,-0.17910804781698048,-0.2349099655916196,-0.1772928997756543,-0.21810598094728578,-0.1992039470291745,-0.11512227587852569,0.04147349400894359,-0.11487858348704744,0.29372735418941087,0.05943537071353961,-0.15746088286548018,0.22414681636903167,0.06922461079272228,0.2709865673177311,0.1630820878023335,-0.07411194121701543,0.37393294188816045,0.2046670313684978,-0.08441389173313417,0.02570497061904454,-0.07878012035867869,1.0,0.05787443334508908,0.4255908243720837,0.09302370886994438,0.26455422182973964,-0.06489280174828574,-0.018472142794410982,-0.1771812472410991,-0.1543677434225922,0.2623171916970725,0.3731653149287915,-0.034148635585782273,0.5226391495740992,-0.002742911158679618,0.06867481248222422,0.5968626283765263,0.10465647856155096,-0.0760344982739423
